id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/8/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515727923,92,68,1,10,55,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-03-05T08:06:54.418Z,2023-03-05T08:32:46Z,4074557279,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515727927,144,68,1,10,55,92h5si20tnxjtg4hj8cs97bpw,0,0,0,2023-03-05T08:06:54.890Z,2023-03-05T08:06:55Z,4074524829,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515727943,93,1,1,10,57,19auwjswq9camwpb4u14a6tp5,1,14.6,58.5,2023-03-05T08:06:56.499Z,2023-03-05T08:07:00Z,4074524899,56,Center,4074524901,140,69.7,4074524907,213,6.2,4074524905,212,57.9,4074524897,155,,4074524909,1,,4074524903,141,55.5,,,,812p4cjsthngn5glo3d7yzro5,Oh Seung-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515727959,94,1,1,11,0,19auwjswq9camwpb4u14a6tp5,1,69.7,55.5,2023-03-05T08:07:00.163Z,2023-03-05T08:07:03Z,4074524961,3,,4074524971,213,3.0,4074524967,141,59.6,4074524963,56,Back,4074524969,212,23.9,4074524965,140,47.1,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515727967,95,1,1,11,4,19auwjswq9camwpb4u14a6tp5,1,47.7,60.3,2023-03-05T08:07:03.746Z,2023-03-05T08:07:25Z,4074525005,212,24.4,4074525003,141,91.4,4074525007,213,1.0,4074525001,140,59.3,4074524999,56,Left,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515734433,295,3,1,11,5,19auwjswq9camwpb4u14a6tp5,1,60.9,86.6,2023-03-05T08:07:04.691Z,2023-03-05T08:34:29Z,4074559253,286,,4074559251,56,Left,4074559421,233,381,,,,,,,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515734447,381,45,1,11,5,92h5si20tnxjtg4hj8cs97bpw,0,39.1,13.4,2023-03-05T08:07:04.691Z,2023-03-05T08:34:30Z,4074559417,285,,4074559415,56,Back,4074559425,233,295,,,,,,,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515727983,96,1,1,11,6,19auwjswq9camwpb4u14a6tp5,1,59.5,94.2,2023-03-05T08:07:05.747Z,2023-03-05T08:07:07Z,4074525057,140,53.1,4074525059,141,85.0,4074525061,212,9.2,4074525063,213,3.9,4074525055,56,Left,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515727985,97,61,1,11,8,19auwjswq9camwpb4u14a6tp5,1,53.9,86.3,2023-03-05T08:07:07.631Z,2023-03-05T08:07:08Z,4074525067,56,Left,,,,,,,,,,,,,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515727999,98,1,1,11,9,19auwjswq9camwpb4u14a6tp5,1,44.8,95.4,2023-03-05T08:07:08.755Z,2023-03-05T08:07:10Z,4074525129,141,79.7,4074525127,140,49.7,4074525133,213,5.2,4074525125,56,Back,4074525131,212,11.9,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728019,99,1,1,11,11,19auwjswq9camwpb4u14a6tp5,1,49.9,76.4,2023-03-05T08:07:10.418Z,2023-03-05T08:07:14Z,4074525195,56,Back,4074525201,212,29.9,4074525203,213,4.4,4074525199,141,34.6,4074525197,140,41.2,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728025,100,1,1,11,14,19auwjswq9camwpb4u14a6tp5,1,43.6,35.8,2023-03-05T08:07:14.131Z,2023-03-05T08:07:17Z,4074525227,141,94.5,4074525221,155,,4074525231,213,0.8,4074525223,56,Left,4074525229,212,53.8,4074525225,140,78.0,4074525233,1,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728031,101,1,1,11,17,19auwjswq9camwpb4u14a6tp5,0,78,94.5,2023-03-05T08:07:17.027Z,2023-03-05T08:07:18Z,4074525249,3,,4074525257,212,15.8,4074525251,56,Center,4074525255,141,73.2,4074525253,140,84.0,4074525259,213,5.1,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728035,145,49,1,11,19,92h5si20tnxjtg4hj8cs97bpw,1,15.8,25.9,2023-03-05T08:07:18.985Z,2023-03-05T08:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728047,146,1,1,11,21,92h5si20tnxjtg4hj8cs97bpw,1,11.7,16.8,2023-03-05T08:07:20.521Z,2023-03-05T08:07:21Z,4074525315,141,9.4,4074525313,140,27.6,4074525319,213,6.0,4074525317,212,17.4,4074525311,56,Back,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728055,147,1,1,11,22,92h5si20tnxjtg4hj8cs97bpw,1,27.2,14.4,2023-03-05T08:07:21.766Z,2023-03-05T08:07:24Z,4074525359,213,1.9,4074525351,56,Back,4074525357,212,11.3,4074525353,140,23.7,4074525355,141,30.1,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728067,148,1,1,11,25,92h5si20tnxjtg4hj8cs97bpw,1,24.4,29.7,2023-03-05T08:07:24.280Z,2023-03-05T08:35:20Z,4074525415,56,Back,4074525419,141,31.5,4074525423,213,0.1,4074525417,140,38.9,4074525421,212,15.3,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728083,149,61,1,11,27,92h5si20tnxjtg4hj8cs97bpw,1,38.9,31.5,2023-03-05T08:07:27.209Z,2023-03-05T08:35:39Z,4074525477,56,Back,,,,,,,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728077,102,43,1,11,29,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-03-05T08:07:28.388Z,2023-03-05T08:35:59Z,4074525457,56,Left,4074561985,144,8,,,,,,,,,,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728087,150,61,1,11,30,92h5si20tnxjtg4hj8cs97bpw,0,36.4,26.2,2023-03-05T08:07:29.384Z,2023-03-05T11:24:57Z,4074525495,56,Back,,,,,,,,,,,,,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728093,103,49,1,11,31,19auwjswq9camwpb4u14a6tp5,1,69.1,70.8,2023-03-05T08:07:31.027Z,2023-03-05T11:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728099,104,1,1,11,32,19auwjswq9camwpb4u14a6tp5,1,69.4,73.9,2023-03-05T08:07:31.491Z,2023-03-05T08:07:33Z,4074525555,212,18.1,4074525549,56,Left,4074525559,213,0.8,4074525551,140,81.3,4074525553,141,93.2,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515735277,324,3,1,11,32,19auwjswq9camwpb4u14a6tp5,1,77.6,88.4,2023-03-05T08:07:31.936Z,2023-03-05T08:37:00Z,4074563715,233,400,4074563493,286,,4074563491,56,Left,,,,,,,,,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515735269,400,45,1,11,32,92h5si20tnxjtg4hj8cs97bpw,0,22.4,11.6,2023-03-05T08:07:31.936Z,2023-03-05T08:37:02Z,4074563727,233,324,4074563713,285,,4074563711,56,Back,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728115,105,1,1,11,33,19auwjswq9camwpb4u14a6tp5,1,87.2,91.7,2023-03-05T08:07:33.058Z,2023-03-05T11:24:53Z,4074525639,141,44.6,4074525643,213,4.8,4074525633,155,,4074526003,154,,4074525635,56,Center,4074525645,1,,4074525641,212,32.3,4074525637,140,91.0,74vr5grc65e8ogu008l764o2d,Cesinha,4074525631,2,4074526001,210,13,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2515728121,106,44,1,11,39,19auwjswq9camwpb4u14a6tp5,1,88.8,47.6,2023-03-05T08:07:38.466Z,2023-03-05T08:07:43Z,4074525673,56,Center,4074525675,286,,4074525767,233,151,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728141,151,44,1,11,39,92h5si20tnxjtg4hj8cs97bpw,0,11.2,52.4,2023-03-05T08:07:38.467Z,2023-03-05T08:37:50Z,4074525771,233,106,4074525761,56,Back,4074525763,285,,,,,,,,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728125,107,13,1,11,39,19auwjswq9camwpb4u14a6tp5,1,89.5,42.5,2023-03-05T08:07:39.060Z,2023-03-05T11:24:53Z,4074526037,103,1.4,4074526031,55,105,4074526035,102,6.4,4074525693,17,,4074526027,29,,4074525695,56,Center,4074526025,75,,4074525691,22,,5blgib9feku7hwyfe4qyla85x,Edgar,4074525791,328,4074526029,154,,4074525793,153,4074526047,231,49.8,4074526041,147,,0,4074525787,15,4074526039,146,95.6,4074526043,276,4074526045,230,98.9,,,,,,,,,,,
2515728137,108,5,1,11,42,19auwjswq9camwpb4u14a6tp5,0,90.3,-1.6,2023-03-05T08:07:42.116Z,2023-03-05T08:07:54Z,4074525747,56,Right,4074525749,347,,4074525955,233,152,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728191,152,5,1,11,42,92h5si20tnxjtg4hj8cs97bpw,1,9.7,101.6,2023-03-05T08:07:42.116Z,2023-03-05T09:57:03Z,4074525951,233,108,4074525939,56,Back,4074525941,347,,,,,,,,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728245,153,1,1,12,1,92h5si20tnxjtg4hj8cs97bpw,0,10.9,100,2023-03-05T08:08:00.680Z,2023-03-05T08:08:02Z,4074526199,56,Back,4074526207,213,6.1,4074526201,140,29.0,4074526205,212,19.5,4074526197,107,,4074526203,141,94.7,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728265,109,1,1,12,5,19auwjswq9camwpb4u14a6tp5,1,60.3,10,2023-03-05T08:08:04.498Z,2023-03-05T08:39:19Z,4074526267,140,63.5,4074526271,212,3.4,4074526265,56,Right,4074526273,213,0.2,4074526263,3,,4074526269,141,11.1,,,,,,,6k2wxx0v0e60g1gtrio4xekmh,Jang Sung-won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728285,110,1,1,12,5,19auwjswq9camwpb4u14a6tp5,1,65.5,12.5,2023-03-05T08:08:05.203Z,2023-03-05T08:39:21Z,4074526357,56,Right,4074526361,141,6.2,4074526359,140,65.1,4074526363,212,4.3,4074526365,213,4.6,,,,,,,,,,62cm6wselsnn3az1utbmdual0,Park Se-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728297,111,1,1,12,8,19auwjswq9camwpb4u14a6tp5,1,65.4,6.1,2023-03-05T08:08:07.683Z,2023-03-05T08:39:22Z,4074526409,140,71.5,4074526413,212,9.2,4074526415,213,0.8,4074526411,141,15.9,4074526407,56,Right,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515736057,343,49,1,12,9,19auwjswq9camwpb4u14a6tp5,1,73.5,21.9,2023-03-05T08:08:08.282Z,2023-03-05T08:39:24Z,,,,,,,,,,,,,,,,,,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728301,112,50,1,12,10,19auwjswq9camwpb4u14a6tp5,1,75.9,17.6,2023-03-05T08:08:09.828Z,2023-03-05T08:08:11Z,4074526423,56,Right,4074526443,233,154,4074526425,286,,,,,,,,,,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728303,154,7,1,12,10,92h5si20tnxjtg4hj8cs97bpw,0,24.1,82.4,2023-03-05T08:08:09.829Z,2023-03-05T08:08:10Z,4074526429,56,Back,4074526437,233,112,4074526431,285,,,,,,,,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728337,113,1,1,12,12,19auwjswq9camwpb4u14a6tp5,1,72.7,25.2,2023-03-05T08:08:11.955Z,2023-03-05T08:08:15Z,4074526583,141,83.9,4074526589,1,,4074526579,56,Left,4074526585,212,39.9,4074526581,140,71.9,4074526587,213,1.6,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728351,114,1,1,12,16,19auwjswq9camwpb4u14a6tp5,1,70.5,85.7,2023-03-05T08:08:15.411Z,2023-03-05T08:08:19Z,4074526641,213,6.0,4074526637,141,80.5,4074526635,140,80.8,4074526639,212,11.4,4074526633,56,Left,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728359,115,1,1,12,20,19auwjswq9camwpb4u14a6tp5,0,85.5,84.5,2023-03-05T08:08:19.299Z,2023-03-05T08:08:21Z,4074526677,212,19.2,4074526671,56,Center,4074526667,2,,4074526679,213,5.1,4074526673,140,92.2,4074526675,141,58.2,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728369,155,49,1,12,23,92h5si20tnxjtg4hj8cs97bpw,1,9.1,38.8,2023-03-05T08:08:22.710Z,2023-03-05T08:08:22Z,,,,,,,,,,,,,,,,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728377,156,1,1,12,24,92h5si20tnxjtg4hj8cs97bpw,0,7.3,34.6,2023-03-05T08:08:23.495Z,2023-03-05T08:39:57Z,4074526751,56,Back,4074526757,212,33.9,4074526761,1,,4074526749,157,,4074526759,213,5.9,4074526753,140,36.8,4074526755,141,14.3,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728387,116,49,1,12,27,19auwjswq9camwpb4u14a6tp5,1,58.4,92.6,2023-03-05T08:08:27.139Z,2023-03-05T08:08:27Z,,,,,,,,,,,,,,,,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728399,117,1,1,12,28,19auwjswq9camwpb4u14a6tp5,1,57.9,92.7,2023-03-05T08:08:27.651Z,2023-03-05T08:08:30Z,4074526843,56,Back,4074526851,212,26.5,4074526845,140,38.9,4074526847,141,67.0,4074526853,213,3.9,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728405,118,1,1,12,30,19auwjswq9camwpb4u14a6tp5,1,37.5,66.1,2023-03-05T08:08:29.891Z,2023-03-05T08:08:33Z,4074526889,56,Back,4074526895,212,16.0,4074526893,141,88.4,4074526891,140,42.3,4074526897,213,1.2,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728415,119,1,1,12,34,19auwjswq9camwpb4u14a6tp5,1,42.3,89.1,2023-03-05T08:08:34.067Z,2023-03-05T08:08:34Z,4074526937,213,0.1,4074526931,140,52.7,4074526929,56,Left,4074526935,212,11.0,4074526933,141,91.4,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728423,120,1,1,12,35,19auwjswq9camwpb4u14a6tp5,1,52.7,91.4,2023-03-05T08:08:34.627Z,2023-03-05T08:08:36Z,4074526971,141,76.0,4074526973,212,14.5,4074526969,140,62.3,4074526975,213,5.5,4074526965,56,Center,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728429,121,1,1,12,37,19auwjswq9camwpb4u14a6tp5,0,62.3,76,2023-03-05T08:08:36.325Z,2023-03-05T08:08:39Z,4074527011,212,37.0,4074527007,140,81.6,4074527013,213,5.3,4074527003,155,,4074527009,141,30.4,4074527005,56,Center,4074527015,1,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728441,158,44,1,12,38,92h5si20tnxjtg4hj8cs97bpw,1,19.4,67.1,2023-03-05T08:08:37.699Z,2023-03-05T08:40:48Z,4074527039,56,Back,4074527047,233,122,4074527041,285,,,,,,,,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728433,122,44,1,12,38,19auwjswq9camwpb4u14a6tp5,0,80.6,32.9,2023-03-05T08:08:37.700Z,2023-03-05T08:08:40Z,4074527025,286,,4074527069,233,158,4074527023,56,Center,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728445,159,1,1,12,39,92h5si20tnxjtg4hj8cs97bpw,1,21.5,64.9,2023-03-05T08:08:38.394Z,2023-03-05T08:41:05Z,4074527061,212,9.5,4074527057,140,29.9,4074527055,56,Back,4074527063,213,5.9,4074527053,3,,4074527059,141,59.8,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728449,160,49,1,12,41,92h5si20tnxjtg4hj8cs97bpw,1,30.5,56,2023-03-05T08:08:40.999Z,2023-03-05T08:08:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728467,161,1,1,12,44,92h5si20tnxjtg4hj8cs97bpw,0,33.2,44.8,2023-03-05T08:08:43.560Z,2023-03-05T08:08:44Z,4074527169,141,52.8,4074527171,212,16.0,4074527167,140,47.5,4074527173,213,0.3,4074527165,56,Back,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515736919,375,8,1,12,45,19auwjswq9camwpb4u14a6tp5,1,52,44.7,2023-03-05T08:08:44.347Z,2023-03-05T08:41:46Z,4074571289,56,Center,,,,,,,,,,,,,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728471,123,49,1,12,46,19auwjswq9camwpb4u14a6tp5,1,54.6,44.9,2023-03-05T08:08:45.300Z,2023-03-05T08:08:45Z,,,,,,,,,,,,,,,,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728485,124,1,1,12,46,19auwjswq9camwpb4u14a6tp5,1,56.9,34.2,2023-03-05T08:08:46.147Z,2023-03-05T08:08:48Z,4074527235,56,Back,4074527243,213,3.6,4074527239,141,24.6,4074527241,212,15.9,4074527237,140,43.1,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728505,125,1,1,12,48,19auwjswq9camwpb4u14a6tp5,1,41.6,23.1,2023-03-05T08:08:48.195Z,2023-03-05T08:08:51Z,4074527315,140,33.5,4074527321,213,2.0,4074527317,141,51.0,4074527319,212,20.8,4074527313,56,Back,,,,,,,,,,6k2wxx0v0e60g1gtrio4xekmh,Jang Sung-won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728511,126,1,1,12,52,19auwjswq9camwpb4u14a6tp5,1,32.3,49.1,2023-03-05T08:08:51.524Z,2023-03-05T08:08:53Z,4074527361,213,1.3,4074527353,56,Back,4074527359,212,20.7,4074527357,141,78.4,4074527355,140,37.5,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728523,127,1,1,12,54,19auwjswq9camwpb4u14a6tp5,1,39.7,83.3,2023-03-05T08:08:53.459Z,2023-03-05T08:08:56Z,4074527415,140,46.9,4074527421,213,0.9,4074527419,212,12.3,4074527417,141,97.5,4074527413,56,Back,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728541,128,1,1,12,57,19auwjswq9camwpb4u14a6tp5,1,49.7,94.4,2023-03-05T08:08:56.387Z,2023-03-05T08:09:01Z,4074527523,141,79.9,4074527519,56,Back,4074527525,212,10.0,4074527527,213,4.5,4074527521,140,47.9,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728561,129,1,1,13,1,19auwjswq9camwpb4u14a6tp5,1,61.5,72.3,2023-03-05T08:09:01.154Z,2023-03-05T08:09:05Z,4074527601,56,Center,4074527607,212,26.4,4074527605,141,67.0,4074527603,140,86.4,4074527609,213,6.1,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728563,130,61,1,13,6,19auwjswq9camwpb4u14a6tp5,0,86.4,67,2023-03-05T08:09:05.380Z,2023-03-05T08:09:05Z,4074527613,56,Center,,,,,,,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728567,162,12,1,13,6,92h5si20tnxjtg4hj8cs97bpw,1,12,29.9,2023-03-05T08:09:05.400Z,2023-03-05T08:09:29Z,4074527663,167,,4074527635,140,5.7,4074527639,212,21.9,4074527641,213,4.4,4074527637,141,0.0,4074527633,56,Back,,,,,,,5wb9s5dpfmmijb96ck56o3pp1,Lim Chai-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728663,132,5,1,13,7,19auwjswq9camwpb4u14a6tp5,1,90.4,100.6,2023-03-05T08:09:06.360Z,2023-03-05T09:57:03Z,4074527989,56,Left,4074527995,347,,4074528261,233,163,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728571,163,5,1,13,7,92h5si20tnxjtg4hj8cs97bpw,0,9.6,-0.6,2023-03-05T08:09:06.360Z,2023-03-05T08:09:38Z,4074528265,233,132,4074528179,347,,4074527651,56,Back,,,,,,,,,,,,,,,,5wb9s5dpfmmijb96ck56o3pp1,Lim Chai-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728577,131,43,1,13,7,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-03-05T08:09:07.011Z,2023-03-05T08:09:22Z,4074527675,56,Center,4074527957,144,6,4074527677,73,0,4074527683,233,163,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728655,164,43,1,13,23,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-05T08:09:22.745Z,2023-03-05T08:09:26Z,4074528045,144,5,4074527973,56,Back,4074528001,233,132,4074527975,347,0,,,,,,,,,,,,,5wb9s5dpfmmijb96ck56o3pp1,Lim Chai-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515728707,133,1,1,13,25,19auwjswq9camwpb4u14a6tp5,1,88.5,100,2023-03-05T08:09:24.899Z,2023-03-05T08:09:32Z,4074528145,141,83.8,4074528149,213,5.2,4074528139,107,,4074528143,140,94.6,4074528141,56,Left,4074528147,212,13.9,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
