id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2530917253,183,61,1,20,46,dw7c1rdfrjt0ldijrpj6rzsqa,0,45.8,6.5,2023-04-09T09:53:57.819Z,2023-04-09T09:54:16Z,4175826331,56,Back,,,,,,,,,,,,,,,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917245,206,4,1,20,47,dxrq5ce9fljcf0vrbrz89rp0k,1,46.9,90.7,2023-04-09T09:53:58.625Z,2023-04-09T09:54:20Z,4175826291,56,Back,4175826295,265,,4175826995,233,184,4175826297,286,,4175826289,13,,4175826293,152,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917275,184,4,1,20,47,dw7c1rdfrjt0ldijrpj6rzsqa,0,53.1,9.3,2023-04-09T09:53:58.626Z,2023-04-09T09:54:20Z,4175826969,285,,4175826415,152,,4175826417,265,,4175826411,13,,4175827003,233,206,4175826413,56,Right,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917363,207,18,1,21,4,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:54:15.757Z,2023-04-09T09:54:16Z,4175826779,42,,4175826783,59,9,4175826781,44,Forward,4175826821,55,208,,,,,,,,,,,,,15ato5bntfatzlnc2pdu1yn3e,Heo Yool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917369,208,19,1,21,4,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:54:15.758Z,2023-04-09T09:54:16Z,4175826801,145,10,4175826809,44,Forward,4175826805,292,9,4175826807,293,2,4175826797,42,,4175826803,59,91,4175826811,55,207,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917451,209,18,1,21,12,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:54:24.169Z,2023-04-09T09:54:24Z,4175827239,55,210,4175827167,59,32,4175827165,44,Forward,4175827163,42,,,,,,,,,,,,,,18yrfugeehiugiqm7ca91xd78,Joo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917457,210,19,1,21,12,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:54:24.170Z,2023-04-09T09:54:25Z,4175827203,292,6,4175827209,55,209,4175827199,145,11,4175827201,59,19,4175827207,44,Midfielder,4175827205,293,1,4175827195,42,,,,,b0miq9jw3eil023jw8uf60lwp,Ha Seung-Un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917485,186,27,1,21,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-09T09:54:27.756Z,2023-04-09T09:54:34Z,4175827553,53,9hvm2holhffxslajxxhozpk2d,4175827419,233,211,4175827551,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917497,211,27,1,21,16,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:54:27.756Z,2023-04-09T09:54:30Z,4175827455,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917669,187,28,1,21,42,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-09T09:54:54.010Z,2023-04-09T09:54:55Z,4175828333,233,212,4175828325,55,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917663,212,28,1,21,42,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:54:54.010Z,2023-04-09T09:54:55Z,4175828353,233,187,4175828299,55,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917759,188,17,1,21,53,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-09T09:55:04.939Z,2023-04-09T09:55:05Z,4175828721,13,243,4175828719,392,,4175828717,31,,,,,,,,,,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917777,213,1,1,21,55,dxrq5ce9fljcf0vrbrz89rp0k,1,45.6,88.6,2023-04-09T09:55:06.833Z,2023-04-09T09:55:10Z,4175828799,213,5.6,4175828791,56,Center,4175828797,212,20.0,4175828795,141,71.2,4175828789,152,,4175828787,5,,4175828793,140,60.9,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917781,214,1,1,21,58,dxrq5ce9fljcf0vrbrz89rp0k,1,57.9,72.1,2023-04-09T09:55:09.889Z,2023-04-09T09:55:11Z,4175828811,56,Back,4175828819,213,2.5,4175828815,141,89.4,4175828817,212,18.7,4175828813,140,44.0,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917791,215,1,1,21,59,dxrq5ce9fljcf0vrbrz89rp0k,1,44,89.4,2023-04-09T09:55:10.961Z,2023-04-09T09:55:13Z,4175828861,212,11.8,4175828863,213,5.3,4175828859,141,75.0,4175828855,56,Center,4175828857,140,50.3,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917801,216,1,1,22,1,dxrq5ce9fljcf0vrbrz89rp0k,1,49.9,75,2023-04-09T09:55:13.073Z,2023-04-09T09:55:15Z,4175828927,140,44.2,4175828931,212,8.1,4175828925,56,Back,4175828929,141,83.0,4175828933,213,2.4,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917845,217,1,1,22,4,dxrq5ce9fljcf0vrbrz89rp0k,1,41.5,81.4,2023-04-09T09:55:15.617Z,2023-04-09T09:55:21Z,4175829117,141,47.9,4175829115,140,31.1,4175829119,212,25.3,4175829113,56,Back,4175829121,213,4.3,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917863,218,1,1,22,10,dxrq5ce9fljcf0vrbrz89rp0k,1,33.2,37.6,2023-04-09T09:55:21.793Z,2023-04-09T10:32:23Z,4175829187,56,Center,4175927073,189,,4175829193,212,35.0,4175829189,140,66.3,4175829197,1,,4175829195,213,6.2,4175829191,141,31.5,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917869,219,1,1,22,12,dxrq5ce9fljcf0vrbrz89rp0k,1,66.2,31.5,2023-04-09T09:55:24.145Z,2023-04-09T10:32:52Z,4175829221,213,0.9,4175829213,56,Center,4175829219,212,6.1,4175829217,141,38.2,4175829215,140,70.0,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917913,220,1,1,22,14,dxrq5ce9fljcf0vrbrz89rp0k,1,70,38.2,2023-04-09T09:55:25.377Z,2023-04-09T09:55:29Z,4175829411,212,11.1,4175829409,141,35.4,4175829413,213,3.3,4175829407,140,59.6,4175829405,56,Center,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917943,221,1,1,22,18,dxrq5ce9fljcf0vrbrz89rp0k,1,69.5,63,2023-04-09T09:55:29.633Z,2023-04-09T10:32:53Z,4175829501,212,15.5,4175829499,141,68.7,4175829497,140,83.8,4175829495,56,Center,4175829503,213,0.3,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530917945,222,61,1,22,23,dxrq5ce9fljcf0vrbrz89rp0k,0,97.2,74.7,2023-04-09T09:55:34.480Z,2023-04-09T10:32:56Z,4175829511,56,Center,,,,,,,,,,,,,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918017,190,61,1,22,31,dw7c1rdfrjt0ldijrpj6rzsqa,1,1.8,22.7,2023-04-09T09:55:43.320Z,2023-04-09T09:55:43Z,4175829829,56,Back,,,,,,,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918043,191,6,1,22,32,dw7c1rdfrjt0ldijrpj6rzsqa,0,2.2,24.5,2023-04-09T09:55:43.873Z,2023-04-09T10:20:25Z,4175829911,73,,4175829937,233,223,4175829909,56,Back,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918033,223,6,1,22,32,dxrq5ce9fljcf0vrbrz89rp0k,1,97.8,75.5,2023-04-09T09:55:43.873Z,2023-04-09T09:55:45Z,4175829885,56,Center,4175829887,73,,4175829923,233,191,,,,,,,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918351,224,1,1,23,11,dxrq5ce9fljcf0vrbrz89rp0k,1,99.7,99.3,2023-04-09T09:56:23.024Z,2023-04-09T09:56:57Z,4175831229,212,30.9,4175831231,213,3.8,4175831227,141,70.1,4175831225,140,77.2,4175831217,6,,4175831223,56,Center,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918361,225,1,1,23,16,dxrq5ce9fljcf0vrbrz89rp0k,1,73.8,67.5,2023-04-09T09:56:27.952Z,2023-04-09T09:56:29Z,4175831267,212,23.2,4175831263,140,90.1,4175831265,141,90.5,4175831269,213,0.7,4175831261,56,Left,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918373,226,1,1,23,18,dxrq5ce9fljcf0vrbrz89rp0k,1,90.7,89.7,2023-04-09T09:56:29.568Z,2023-04-09T09:56:31Z,4175831303,140,87.2,4175831305,141,80.8,4175831307,212,7.1,4175831301,56,Left,4175831309,213,4.2,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918383,227,1,1,23,19,dxrq5ce9fljcf0vrbrz89rp0k,0,87.9,82.6,2023-04-09T09:56:31.184Z,2023-04-09T10:34:00Z,4175831351,56,Center,4175831359,213,4.8,4175831347,2,,4175831355,141,59.0,4175831353,140,88.9,4175831357,212,16.1,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918419,192,12,1,23,21,dw7c1rdfrjt0ldijrpj6rzsqa,1,8,40.6,2023-04-09T09:56:32.684Z,2023-04-09T09:56:36Z,4175831487,140,26.0,4175831495,213,6.1,4175831485,56,Back,4175831489,141,36.7,4175831491,212,19.1,,,,,,,,,,6r7ac3ukjxdej3s5q9mhbzlec,Yoon Jae-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918413,228,13,1,23,24,dxrq5ce9fljcf0vrbrz89rp0k,1,77.4,62.4,2023-04-09T09:56:35.584Z,2023-04-09T10:34:01Z,4175831537,20,,4175831473,56,Center,4175831671,75,,4175831683,215,,4175932023,458,,4175831669,25,,4175831681,103,22.2,4175831679,102,39.3,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,4175831687,231,50,4175831685,230,4175831469,18,,,,,98.1,,,,,,,,,,,,,,,,,,,,
2530918423,193,5,1,23,25,dw7c1rdfrjt0ldijrpj6rzsqa,1,-1.4,54.8,2023-04-09T09:56:36.635Z,2023-04-09T09:56:38Z,4175831501,56,Back,4175831515,233,229,4175831503,346,,,,,,,,,,,,,,,,,6r7ac3ukjxdej3s5q9mhbzlec,Yoon Jae-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918425,229,5,1,23,25,dxrq5ce9fljcf0vrbrz89rp0k,0,101.4,45.2,2023-04-09T09:56:36.635Z,2023-04-09T10:20:22Z,4175831513,346,,4175831533,233,193,4175831511,56,Center,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918605,194,1,1,23,51,dw7c1rdfrjt0ldijrpj6rzsqa,0,5.1,51.2,2023-04-09T09:57:03.244Z,2023-04-09T09:57:08Z,4175832317,141,32.4,4175832323,1,,4175832315,140,59.3,4175832319,212,58.3,4175832311,124,,4175832327,74,,4175832313,56,Center,4175832321,213,6.1,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918619,230,44,1,23,56,dxrq5ce9fljcf0vrbrz89rp0k,1,37.8,66.8,2023-04-09T09:57:07.482Z,2023-04-09T09:57:09Z,4175832375,56,Back,4175832377,285,,4175832399,233,195,,,,,,,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918607,195,44,1,23,56,dw7c1rdfrjt0ldijrpj6rzsqa,0,62.2,33.2,2023-04-09T09:57:07.483Z,2023-04-09T09:57:10Z,4175832409,233,230,4175832333,56,Center,4175832335,286,,,,,,,,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918621,231,61,1,23,56,dxrq5ce9fljcf0vrbrz89rp0k,1,36.3,69,2023-04-09T09:57:07.777Z,2023-04-09T10:34:29Z,4175832379,56,Back,,,,,,,,,,,,,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918645,196,1,1,24,0,dw7c1rdfrjt0ldijrpj6rzsqa,1,76.5,51.8,2023-04-09T09:57:11.444Z,2023-04-09T10:31:37Z,4175924317,141,45.4,4175924315,140,78.4,4175924319,212,4.8,4175832457,56,Center,4175924321,213,5.1,,,,,,,,,,6r7ac3ukjxdej3s5q9mhbzlec,Yoon Jae-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918673,197,1,1,24,1,dw7c1rdfrjt0ldijrpj6rzsqa,1,77.8,37.1,2023-04-09T09:57:12.668Z,2023-04-09T09:57:15Z,4175832581,140,85.7,4175832585,212,14.9,4175832579,56,Right,4175832587,213,5.3,4175832583,141,18.9,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918695,198,1,1,24,3,dw7c1rdfrjt0ldijrpj6rzsqa,1,85.2,18.3,2023-04-09T09:57:15.211Z,2023-04-09T09:57:18Z,4175832683,140,73.9,4175832681,56,Center,4175832689,213,2.4,4175832685,141,32.8,4175832687,212,15.4,,,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918705,199,1,1,24,6,dw7c1rdfrjt0ldijrpj6rzsqa,0,79.2,38.6,2023-04-09T09:57:18.092Z,2023-04-09T09:57:18Z,4175832747,213,0.2,4175832739,56,Center,4175832745,212,4.5,4175832743,141,39.8,4175832741,140,83.4,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918709,232,49,1,24,7,dxrq5ce9fljcf0vrbrz89rp0k,1,14.1,61.1,2023-04-09T09:57:18.864Z,2023-04-09T09:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918749,233,1,1,24,8,dxrq5ce9fljcf0vrbrz89rp0k,1,18.7,65.4,2023-04-09T09:57:20.224Z,2023-04-09T09:57:25Z,4175832943,213,1.3,4175832939,141,90.5,4175832935,56,Back,4175832937,140,23.5,4175832941,212,17.8,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918769,234,43,1,24,13,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:57:25.136Z,2023-04-09T09:57:28Z,4175833019,285,0,4175833059,144,3,4175833017,56,Back,,,,,,,,,,,,,,,,b0miq9jw3eil023jw8uf60lwp,Ha Seung-Un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918771,235,4,1,24,15,dxrq5ce9fljcf0vrbrz89rp0k,1,25,92.4,2023-04-09T09:57:26.961Z,2023-04-09T09:57:31Z,4175833025,152,,4175833023,56,Back,4175833029,285,,4175833021,13,,4175833151,295,,4175833167,233,200,,,,,,,b0miq9jw3eil023jw8uf60lwp,Ha Seung-Un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530918783,200,4,1,24,15,dw7c1rdfrjt0ldijrpj6rzsqa,0,75,7.6,2023-04-09T09:57:26.962Z,2023-04-09T10:33:45Z,4175833081,56,Right,4175833077,13,,4175833085,286,,4175833103,233,235,4175833079,295,,4175833083,152,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919013,236,1,1,24,50,dxrq5ce9fljcf0vrbrz89rp0k,1,31.5,82.8,2023-04-09T09:58:01.504Z,2023-04-09T10:32:54Z,4175834087,141,35.7,4175834079,5,,4175834085,140,34.5,4175834267,189,,4175834089,212,32.2,4175928729,1,,4175834081,152,,4175834083,56,Back,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,4175834091,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919021,237,43,1,24,51,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:58:02.511Z,2023-04-09T10:33:09Z,4175834117,213,4.9,4175929409,144,1,4175834115,212,14.7,4175834341,189,0,4175834111,140,28.5,4175834109,56,Back,4175834113,141,48.8,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919101,238,1,1,24,52,dxrq5ce9fljcf0vrbrz89rp0k,1,35.9,40.2,2023-04-09T09:58:03.600Z,2023-04-09T10:33:19Z,4175834439,212,11.6,4175834433,56,Back,4175834435,140,32.5,4175834441,213,1.9,4175834437,141,56.5,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919115,239,1,1,25,3,dxrq5ce9fljcf0vrbrz89rp0k,1,34.9,52,2023-04-09T09:58:15.296Z,2023-04-09T10:33:36Z,4175834503,213,1.5,4175834495,56,Back,4175834497,140,35.5,4175834501,212,8.7,4175834499,141,64.7,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919133,240,1,1,25,6,dxrq5ce9fljcf0vrbrz89rp0k,1,35.8,64.8,2023-04-09T09:58:17.504Z,2023-04-09T09:58:19Z,4175834579,140,33.2,4175834585,213,4.6,4175834577,56,Back,4175834581,141,35.4,4175834583,212,20.2,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919173,241,1,1,25,9,dxrq5ce9fljcf0vrbrz89rp0k,0,33.9,31.6,2023-04-09T09:58:20.592Z,2023-04-09T09:58:26Z,4175834755,155,,4175834757,56,Center,4175834759,140,58.0,4175834763,212,25.4,4175834761,141,33.9,4175834765,213,0.1,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919155,201,44,1,25,11,dw7c1rdfrjt0ldijrpj6rzsqa,1,43.6,64.8,2023-04-09T09:58:22.476Z,2023-04-09T09:58:26Z,4175834795,233,242,4175834677,285,,4175834675,56,Back,,,,,,,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919175,242,44,1,25,11,dxrq5ce9fljcf0vrbrz89rp0k,0,56.4,35.2,2023-04-09T09:58:22.477Z,2023-04-09T09:58:26Z,4175834773,286,,4175834827,233,201,4175834771,56,Center,,,,,,,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919163,202,1,1,25,11,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.3,63.4,2023-04-09T09:58:23.036Z,2023-04-09T09:58:24Z,4175834723,56,Left,4175834727,141,89.3,4175834731,213,1.1,4175834725,140,53.5,4175834729,212,19.6,4175834721,3,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919167,203,49,1,25,12,dw7c1rdfrjt0ldijrpj6rzsqa,1,51.5,89,2023-04-09T09:58:24.284Z,2023-04-09T09:58:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919183,204,1,1,25,13,dw7c1rdfrjt0ldijrpj6rzsqa,1,46.2,91.8,2023-04-09T09:58:25.020Z,2023-04-09T09:58:26Z,4175834811,140,25.0,4175834809,56,Back,4175834817,213,3.0,4175834813,141,95.1,4175834815,212,22.4,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919225,205,1,1,25,18,dw7c1rdfrjt0ldijrpj6rzsqa,1,22.5,88.9,2023-04-09T09:58:29.340Z,2023-04-09T09:58:32Z,4175834961,141,64.5,4175834957,56,Back,4175834963,212,25.9,4175834965,213,3.8,4175834959,140,3.6,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919243,206,1,1,25,20,dw7c1rdfrjt0ldijrpj6rzsqa,1,3.6,64.5,2023-04-09T09:58:32.236Z,2023-04-09T09:58:36Z,4175835083,212,34.3,4175835087,1,,4175835079,140,28.5,4175835085,213,0.7,4175835077,56,Back,4175835075,155,,4175835081,141,97.2,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919279,207,1,1,25,24,dw7c1rdfrjt0ldijrpj6rzsqa,1,29.5,95.9,2023-04-09T09:58:35.963Z,2023-04-09T09:58:39Z,4175835239,140,19.8,4175835243,212,10.2,4175835245,213,3.1,4175835237,56,Back,4175835241,141,97.2,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919303,208,1,1,25,28,dw7c1rdfrjt0ldijrpj6rzsqa,1,22.1,89.3,2023-04-09T09:58:39.548Z,2023-04-09T10:34:47Z,4175835403,213,4.7,4175835401,212,38.5,4175835397,140,20.7,4175835395,56,Back,4175835405,1,,4175835399,141,32.7,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919325,209,1,1,25,33,dw7c1rdfrjt0ldijrpj6rzsqa,1,20.6,18.3,2023-04-09T09:58:44.716Z,2023-04-09T09:58:49Z,4175835507,141,25.5,4175835505,140,63.5,4175835509,212,45.3,4175835513,1,,4175835501,155,,4175835503,56,Center,4175835511,213,0.1,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919341,210,1,1,25,38,dw7c1rdfrjt0ldijrpj6rzsqa,1,70,3.5,2023-04-09T09:58:49.436Z,2023-04-09T09:58:50Z,4175835567,140,56.4,4175835565,56,Center,4175835571,212,21.4,4175835569,141,27.0,4175835573,213,2.3,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919363,211,1,1,25,39,dw7c1rdfrjt0ldijrpj6rzsqa,0,56.4,27,2023-04-09T09:58:50.763Z,2023-04-09T10:35:27Z,4175835659,141,35.7,4175835663,213,0.3,4175835657,140,78.4,4175835661,212,23.8,4175835655,56,Center,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919361,243,43,1,25,41,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-04-09T09:58:53.008Z,2023-04-09T10:35:29Z,4175835645,56,Back,4175936673,144,8,,,,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919377,244,49,1,25,43,dxrq5ce9fljcf0vrbrz89rp0k,1,20.6,65.4,2023-04-09T09:58:54.976Z,2023-04-09T09:58:55Z,,,,,,,,,,,,,,,,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530919391,245,1,1,25,44,dxrq5ce9fljcf0vrbrz89rp0k,1,20.9,65.2,2023-04-09T09:58:55.343Z,2023-04-09T09:58:56Z,4175835751,212,14.9,4175835753,213,3.5,4175835749,141,57.2,4175835745,56,Back,4175835747,140,7.7,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
