id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2548493485,89,1,1,9,35,4oixf5ykhg01zfxpt7gbpn3dq,1,78.7,7,2023-05-14T06:43:23.363Z,2023-05-14T06:43:27Z,4276447641,213,2.9,4276447633,56,Right,4276447635,140,71.3,4276447639,212,8.0,4276447637,141,9.5,,,,,,,,,,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493497,90,1,1,9,38,4oixf5ykhg01zfxpt7gbpn3dq,1,74.9,20,2023-05-14T06:43:27.010Z,2023-05-14T06:43:28Z,4276447683,140,70.6,4276447679,56,Center,4276447691,213,2.3,4276447689,212,7.2,4276447685,141,28.2,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493521,91,1,1,9,40,4oixf5ykhg01zfxpt7gbpn3dq,1,69.9,28.2,2023-05-14T06:43:28.467Z,2023-05-14T06:43:31Z,4276447761,140,75.2,4276447763,141,22.5,4276447765,212,6.8,4276447759,56,Center,4276447767,213,5.7,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493523,92,1,1,9,43,4oixf5ykhg01zfxpt7gbpn3dq,1,76,16.8,2023-05-14T06:43:31.682Z,2023-05-14T06:43:32Z,4276447791,213,4.3,4276447787,141,5.0,4276447785,140,72.7,4276447789,212,8.7,4276447783,56,Right,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493531,93,1,1,9,44,4oixf5ykhg01zfxpt7gbpn3dq,1,72.7,5,2023-05-14T06:43:32.610Z,2023-05-14T06:43:34Z,4276447819,213,2.1,4276447813,140,68.9,4276447811,56,Right,4276447815,141,14.0,4276447817,212,7.3,,,,,,,,,,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493559,94,1,1,9,46,4oixf5ykhg01zfxpt7gbpn3dq,1,68.9,14,2023-05-14T06:43:34.307Z,2023-05-14T06:43:39Z,4276447913,140,91.2,4276447911,56,Right,4276447917,212,23.8,4276447919,213,6.1,4276447909,155,,4276447915,141,7.6,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493561,95,1,1,9,51,4oixf5ykhg01zfxpt7gbpn3dq,0,96.5,6.4,2023-05-14T06:43:39.163Z,2023-05-14T06:43:40Z,4276447929,2,,4276447941,213,1.4,4276447933,56,Right,4276447931,155,,4276447971,286,,4276447967,233,123,4276447935,140,96.8,4276447939,212,1.9,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,4276447937,141,9.1,4276447965,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493557,123,12,1,9,51,dw7c1rdfrjt0ldijrpj6rzsqa,1,4.5,94.5,2023-05-14T06:43:39.263Z,2023-05-14T06:43:41Z,4276447899,56,Back,4276447981,233,95,4276447897,185,,,,,,,,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493577,96,5,1,9,52,4oixf5ykhg01zfxpt7gbpn3dq,1,91,-0.8,2023-05-14T06:43:40.375Z,2023-05-14T07:48:18Z,4276448007,347,,4276448049,233,124,4276448005,56,Right,,,,,,,,,,,,,,,,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493583,124,5,1,9,52,dw7c1rdfrjt0ldijrpj6rzsqa,0,9,100.8,2023-05-14T06:43:40.375Z,2023-05-14T06:43:46Z,4276448031,56,Back,4276448033,347,,4276448057,233,96,,,,,,,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493645,97,1,1,10,11,4oixf5ykhg01zfxpt7gbpn3dq,0,89.4,0,2023-05-14T06:43:59.954Z,2023-05-14T06:44:01Z,4276448249,107,,4276448257,212,21.9,4276448259,213,1.5,4276448255,141,30.0,4276448261,1,,4276448253,140,91.8,4276448251,56,Center,,,,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493663,125,12,1,10,15,dw7c1rdfrjt0ldijrpj6rzsqa,1,4.3,68.1,2023-05-14T06:44:03.423Z,2023-05-14T07:03:42Z,4276448337,141,83.2,4276448341,213,1.0,4276448333,56,Back,4276448339,212,12.0,4276448335,140,10.3,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493681,98,44,1,10,19,4oixf5ykhg01zfxpt7gbpn3dq,1,89.4,22.6,2023-05-14T06:44:07.438Z,2023-05-14T07:48:13Z,4276448397,286,,4276463553,233,126,4276448395,56,Center,,,,,,,,,,,,,,,,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493671,126,44,1,10,19,dw7c1rdfrjt0ldijrpj6rzsqa,0,10.6,77.4,2023-05-14T06:44:07.439Z,2023-05-14T07:04:09Z,4276448363,285,,4276448361,56,Back,4276463545,233,98,,,,,,,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493683,99,1,1,10,19,4oixf5ykhg01zfxpt7gbpn3dq,0,89,19.4,2023-05-14T06:44:07.684Z,2023-05-14T07:49:41Z,4276466237,141,19.8,4276466239,212,1.3,4276466233,3,,4276466241,213,0.2,4276448403,56,Right,4276466235,140,90.2,,,,,,,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493673,127,61,1,10,21,dw7c1rdfrjt0ldijrpj6rzsqa,1,10.4,81.7,2023-05-14T06:44:09.294Z,2023-05-14T07:04:26Z,4276448373,56,Back,,,,,,,,,,,,,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548495041,170,49,1,10,22,dw7c1rdfrjt0ldijrpj6rzsqa,1,6.5,77.3,2023-05-14T06:44:10.862Z,2023-05-14T07:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548495043,171,1,1,10,22,dw7c1rdfrjt0ldijrpj6rzsqa,0,7.4,77.9,2023-05-14T06:44:11.038Z,2023-05-14T07:05:45Z,4276467919,213,0.1,4276467915,141,82.6,4276467909,157,,4276467917,212,23.0,4276467921,1,,4276467913,140,29.1,4276467911,56,Back,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493699,100,49,1,10,25,4oixf5ykhg01zfxpt7gbpn3dq,1,57.4,25.8,2023-05-14T06:44:13.715Z,2023-05-14T07:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493713,101,61,1,10,26,4oixf5ykhg01zfxpt7gbpn3dq,1,57.2,25.9,2023-05-14T06:44:14.163Z,2023-05-14T07:06:25Z,4276448487,56,Center,,,,,,,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493729,102,1,1,10,29,4oixf5ykhg01zfxpt7gbpn3dq,1,55.6,12.2,2023-05-14T06:44:17.939Z,2023-05-14T07:06:45Z,4276448553,213,2.5,4276448551,212,16.5,4276448547,140,42.7,4276448549,141,26.0,4276448545,56,Back,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493757,104,1,1,10,30,4oixf5ykhg01zfxpt7gbpn3dq,1,37.8,37.7,2023-05-14T06:44:18.226Z,2023-05-14T07:07:02Z,4276448659,212,19.0,4276448655,140,45.0,4276448657,141,12.0,4276448661,213,5.1,4276448653,56,Back,,,,,,,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548495067,146,1,1,10,31,4oixf5ykhg01zfxpt7gbpn3dq,1,54.3,8.5,2023-05-14T06:44:19.178Z,2023-05-14T07:07:28Z,4276470009,212,32.2,4276470005,140,42.7,4276470007,141,52.4,4276470003,56,Back,4276470013,1,,4276470011,213,2.0,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493735,103,1,1,10,33,4oixf5ykhg01zfxpt7gbpn3dq,1,40.8,62.1,2023-05-14T06:44:21.619Z,2023-05-14T06:44:24Z,4276448579,140,37.8,4276448577,56,Back,4276448585,213,4.4,4276448581,141,45.7,4276448583,212,11.6,,,,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548495069,147,1,1,10,34,4oixf5ykhg01zfxpt7gbpn3dq,1,36.5,40,2023-05-14T06:44:22.386Z,2023-05-14T07:08:18Z,4276471283,213,4.7,4276471281,212,20.3,4276471279,141,10.2,4276471275,56,Back,4276471277,140,36.9,,,,,,,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493765,105,1,1,10,39,4oixf5ykhg01zfxpt7gbpn3dq,1,55.5,9.5,2023-05-14T06:44:27.842Z,2023-05-14T06:44:30Z,4276448693,56,Right,4276448701,213,6.3,4276448697,141,9.4,4276448699,212,5.9,4276448695,140,61.1,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493781,106,1,1,10,41,4oixf5ykhg01zfxpt7gbpn3dq,1,60.9,15.2,2023-05-14T06:44:29.939Z,2023-05-14T06:44:32Z,4276448775,141,36.9,4276448779,213,2.4,4276448771,56,Back,4276448773,140,45.6,4276448777,212,21.8,,,,,,,,,,cssg26zrr6dgqho4tu3s7c02y,Kim Ji-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493799,107,1,1,10,44,4oixf5ykhg01zfxpt7gbpn3dq,1,47.2,43.9,2023-05-14T06:44:32.690Z,2023-05-14T06:44:37Z,4276448857,213,0.9,4276448849,56,Center,4276448855,212,17.8,4276448853,141,64.2,4276448851,140,57.9,,,,,,,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493807,108,1,1,10,48,4oixf5ykhg01zfxpt7gbpn3dq,1,57.8,65.5,2023-05-14T06:44:36.995Z,2023-05-14T06:44:38Z,4276448877,56,Center,4276448885,213,6.0,4276448883,212,14.6,4276448881,141,60.2,4276448879,140,71.3,,,,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493821,109,1,1,10,50,4oixf5ykhg01zfxpt7gbpn3dq,1,72.4,59.9,2023-05-14T06:44:38.370Z,2023-05-14T06:44:41Z,4276448929,56,Center,4276448931,140,72.2,4276448933,141,48.5,4276448937,213,4.7,4276448935,212,7.8,,,,,,,,,,594aaw8h28nlm7uz6ib9vczc9,Yu Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493823,110,4,1,10,53,4oixf5ykhg01zfxpt7gbpn3dq,1,72,41.6,2023-05-14T06:44:41.187Z,2023-05-14T06:44:43Z,4276448941,13,,4276448943,56,Center,4276448947,265,,4276448945,152,,4276448985,233,128,4276448949,286,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493829,128,4,1,10,53,dw7c1rdfrjt0ldijrpj6rzsqa,0,28,58.4,2023-05-14T06:44:41.188Z,2023-05-14T06:44:43Z,4276448973,56,Back,4276448971,13,,4276448999,233,110,4276448977,265,,4276448979,285,,4276448975,152,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548493997,111,13,1,11,54,4oixf5ykhg01zfxpt7gbpn3dq,1,74.7,43.6,2023-05-14T06:45:42.242Z,2023-05-14T06:45:50Z,4276449697,102,58.7,4276449615,18,,4276449695,83,,4276449705,231,49.6,4276449699,103,19.4,4276449617,56,Center,4276449613,26,,4276449703,230,99.1,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,4276449701,458,,4276449675,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494003,112,5,1,11,56,4oixf5ykhg01zfxpt7gbpn3dq,0,101,59.8,2023-05-14T06:45:44.274Z,2023-05-14T06:45:45Z,4276449635,56,Center,4276449637,346,,4276449659,233,130,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494007,130,5,1,11,56,dw7c1rdfrjt0ldijrpj6rzsqa,1,-1,40.2,2023-05-14T06:45:44.274Z,2023-05-14T07:48:18Z,4276449645,346,,4276449643,56,Back,4276449651,233,112,,,,,,,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494055,131,1,1,12,14,dw7c1rdfrjt0ldijrpj6rzsqa,1,4.1,47.6,2023-05-14T06:46:02.943Z,2023-05-14T07:09:25Z,4276449875,213,5.3,4276449869,140,22.3,4276449865,124,,4276449877,1,,4276449885,189,,4276449867,56,Back,4276449871,141,5.9,4276449873,212,34.2,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,4276449881,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494067,132,1,1,12,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,24.1,3.1,2023-05-14T06:46:04.799Z,2023-05-14T06:46:07Z,4276449919,141,26.8,4276449923,213,1.3,4276449921,212,16.6,4276449915,56,Back,4276449917,140,27.9,,,,,,,,,,676laaeepb82dca4z697l1ln9,Kim Yong-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494071,133,1,1,12,19,dw7c1rdfrjt0ldijrpj6rzsqa,1,29.1,27.3,2023-05-14T06:46:07.439Z,2023-05-14T06:46:10Z,4276449939,56,Back,4276449945,212,28.7,4276449947,213,1.7,4276449943,141,69.3,4276449941,140,26.2,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494083,134,1,1,12,21,dw7c1rdfrjt0ldijrpj6rzsqa,1,25.4,73.2,2023-05-14T06:46:09.935Z,2023-05-14T06:46:13Z,4276449989,140,35.6,4276449987,56,Back,4276449991,141,80.5,4276449993,212,11.8,4276449995,213,0.4,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494095,135,1,1,12,25,dw7c1rdfrjt0ldijrpj6rzsqa,1,38.4,93.8,2023-05-14T06:46:13.374Z,2023-05-14T06:46:15Z,4276450049,140,46.8,4276450051,141,96.3,4276450053,212,9.0,4276450055,213,0.2,4276450047,56,Back,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494099,136,1,1,12,26,dw7c1rdfrjt0ldijrpj6rzsqa,1,48,95.4,2023-05-14T06:46:14.878Z,2023-05-14T06:46:25Z,4276450067,140,46.4,4276450065,56,Back,4276450071,212,5.8,4276450073,213,4.4,4276450069,141,87.2,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494107,137,1,1,12,28,dw7c1rdfrjt0ldijrpj6rzsqa,1,55,88,2023-05-14T06:46:16.927Z,2023-05-14T06:46:28Z,4276450109,141,95.3,4276450105,56,Left,4276450107,140,71.3,4276450111,212,17.8,4276450113,213,0.3,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494119,138,1,1,12,31,dw7c1rdfrjt0ldijrpj6rzsqa,0,73.1,98.1,2023-05-14T06:46:19.519Z,2023-05-14T06:46:21Z,4276450153,213,5.2,4276450151,212,39.3,4276450143,155,,4276450141,2,,4276450147,140,90.6,4276450155,1,,4276450145,56,Center,4276450149,141,47.0,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494129,113,52,1,12,34,4oixf5ykhg01zfxpt7gbpn3dq,1,14.1,52.7,2023-05-14T06:46:22.658Z,2023-05-14T06:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494159,114,1,1,12,37,4oixf5ykhg01zfxpt7gbpn3dq,1,14.3,53.6,2023-05-14T06:46:25.379Z,2023-05-14T06:46:30Z,4276450261,123,,4276450263,56,Back,4276450271,213,5.2,4276450269,212,19.8,4276450265,140,22.3,4276450267,141,27.3,,,,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494165,115,1,1,12,41,4oixf5ykhg01zfxpt7gbpn3dq,1,22.3,27.1,2023-05-14T06:46:30.083Z,2023-05-14T06:46:31Z,4276450299,141,37.0,4276450295,56,Back,4276450297,140,29.0,4276450303,213,0.8,4276450301,212,9.7,,,,,,,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494171,116,1,1,12,43,4oixf5ykhg01zfxpt7gbpn3dq,1,28.9,37.4,2023-05-14T06:46:31.315Z,2023-05-14T06:46:32Z,4276450319,56,Back,4276450325,212,19.8,4276450327,213,1.9,4276450323,141,65.4,4276450321,140,23.6,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494191,117,1,1,12,44,4oixf5ykhg01zfxpt7gbpn3dq,1,23.5,65.1,2023-05-14T06:46:32.563Z,2023-05-14T06:46:39Z,4276450403,213,5.2,4276450401,212,10.0,4276450399,141,51.9,4276450395,56,Back,4276450397,140,27.8,,,,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494205,118,1,1,12,51,4oixf5ykhg01zfxpt7gbpn3dq,1,24.3,63.4,2023-05-14T06:46:39.155Z,2023-05-14T06:46:42Z,4276450449,212,25.5,4276450445,140,27.4,4276450447,141,26.2,4276450443,56,Back,4276450451,213,4.8,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494221,119,1,1,12,54,4oixf5ykhg01zfxpt7gbpn3dq,0,33.7,20,2023-05-14T06:46:42.786Z,2023-05-14T06:46:47Z,4276450497,56,Center,4276450501,141,38.8,4276450503,212,59.6,4276450495,155,,4276450499,140,89.1,4276450505,213,0.2,4276450507,1,,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494219,139,52,1,12,58,dw7c1rdfrjt0ldijrpj6rzsqa,1,10.8,69.6,2023-05-14T06:46:46.959Z,2023-05-14T06:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494241,140,80,1,13,5,dw7c1rdfrjt0ldijrpj6rzsqa,0,10.8,70.3,2023-05-14T06:46:53.599Z,2023-05-14T06:46:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494275,141,1,1,13,9,dw7c1rdfrjt0ldijrpj6rzsqa,1,14.1,70.2,2023-05-14T06:46:57.408Z,2023-05-14T06:47:02Z,4276450697,213,5.1,4276450695,212,45.5,4276450699,1,,4276450689,56,Back,4276450685,155,,4276450687,196,,4276450691,140,28.9,4276450693,141,7.3,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494279,142,1,1,13,14,dw7c1rdfrjt0ldijrpj6rzsqa,0,32.8,4.9,2023-05-14T06:47:02.222Z,2023-05-14T06:47:04Z,4276450707,56,Back,4276450727,236,,4276450729,233,120,4276450715,213,0.0,4276450733,286,,4276450709,140,36.1,4276450711,141,5.0,4276450713,212,3.5,676laaeepb82dca4z697l1ln9,Kim Yong-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494281,120,74,1,13,14,4oixf5ykhg01zfxpt7gbpn3dq,1,68.3,88.7,2023-05-14T06:47:02.223Z,2023-05-14T07:48:11Z,4276450719,56,Left,4276450735,233,142,4276450721,285,,,,,,,,,,,,,,,,,xxtw55nr7l92n8dpl6xcnahh,M. Ishida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494287,121,5,1,13,15,4oixf5ykhg01zfxpt7gbpn3dq,0,67,101.8,2023-05-14T06:47:04.015Z,2023-05-14T07:48:19Z,4276450753,347,,4276450751,56,Left,4276450767,233,143,,,,,,,,,,,,,,,,xxtw55nr7l92n8dpl6xcnahh,M. Ishida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494283,143,5,1,13,15,dw7c1rdfrjt0ldijrpj6rzsqa,1,33,-1.8,2023-05-14T06:47:04.015Z,2023-05-14T06:47:05Z,4276450741,347,,4276450739,56,Back,4276450763,233,121,,,,,,,,,,,,,,,,676laaeepb82dca4z697l1ln9,Kim Yong-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494367,144,1,1,13,27,dw7c1rdfrjt0ldijrpj6rzsqa,1,34,0,2023-05-14T06:47:15.295Z,2023-05-14T06:47:20Z,4276450989,107,,4276450991,56,Right,4276450993,140,72.6,4276450997,212,42.1,4276450999,213,0.3,4276451001,1,,4276450995,141,14.9,,,,676laaeepb82dca4z697l1ln9,Kim Yong-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494371,122,4,1,13,30,4oixf5ykhg01zfxpt7gbpn3dq,1,31.5,82.5,2023-05-14T06:47:18.578Z,2023-05-14T06:47:21Z,4276451011,294,,4276451013,56,Back,4276451037,233,145,4276451041,285,,4276451015,152,,4276451009,13,,,,,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494373,145,4,1,13,30,dw7c1rdfrjt0ldijrpj6rzsqa,0,68.5,17.5,2023-05-14T06:47:18.579Z,2023-05-14T06:47:21Z,4276451027,286,,4276451019,13,,4276451025,152,,4276451043,233,122,4276451021,294,,4276451023,56,Right,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494485,123,1,1,13,54,4oixf5ykhg01zfxpt7gbpn3dq,1,31.3,79.4,2023-05-14T06:47:42.178Z,2023-05-14T06:47:46Z,4276451367,140,37.3,4276451369,141,59.7,4276451365,56,Back,4276451361,5,,4276451363,152,,4276451373,213,5.2,4276451371,212,14.8,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494491,124,3,1,13,58,4oixf5ykhg01zfxpt7gbpn3dq,1,45.7,53.8,2023-05-14T06:47:46.338Z,2023-05-14T06:47:48Z,4276451391,286,,4276451389,56,Back,4276451397,233,146,,,,,,,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494487,146,45,1,13,58,dw7c1rdfrjt0ldijrpj6rzsqa,0,54.3,46.2,2023-05-14T06:47:46.338Z,2023-05-14T06:47:48Z,4276451381,56,Center,4276451407,233,124,4276451383,285,,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494499,125,1,1,13,59,4oixf5ykhg01zfxpt7gbpn3dq,1,47.2,55.2,2023-05-14T06:47:47.459Z,2023-05-14T06:47:49Z,4276451423,155,,4276451425,56,Center,4276451431,212,12.1,4276451433,213,0.7,4276451429,141,67.2,4276451427,140,55.7,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494503,126,3,1,14,1,4oixf5ykhg01zfxpt7gbpn3dq,0,56.7,68.4,2023-05-14T06:47:49.122Z,2023-05-14T06:47:51Z,4276451443,286,,4276451441,56,Center,4276451473,233,147,,,,,,,,,,,,,,,,xxtw55nr7l92n8dpl6xcnahh,M. Ishida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548494509,147,7,1,14,1,dw7c1rdfrjt0ldijrpj6rzsqa,0,43.3,31.6,2023-05-14T06:47:49.123Z,2023-05-14T06:47:50Z,4276451469,233,126,4276451465,56,Back,4276451467,285,,,,,,,,,,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
