id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2538771567,560,1,2,53,53,86pmsqvfhj3t45uo4osr9hks9,1,46.6,92.6,2023-04-24T14:30:43.073Z,2023-04-24T14:30:44Z,4217647055,212,24.8,4217647047,56,Center,4217647051,141,66.7,4217647049,140,63.2,4217647059,213,5.5,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771579,561,1,2,53,54,86pmsqvfhj3t45uo4osr9hks9,0,63.2,66.7,2023-04-24T14:30:44.177Z,2023-04-24T14:30:45Z,4217647113,141,43.4,4217647109,56,Center,4217647115,212,18.2,4217647111,140,54.6,4217647117,213,4.2,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771589,419,49,2,53,55,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.3,56.9,2023-04-24T14:30:45.438Z,2023-04-24T14:30:45Z,,,,,,,,,,,,,,,,,,,,,,,,,acwul6zjezm8jopk2smtc1yhh,Kim Seung-Dae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771635,420,1,2,53,55,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.3,56.9,2023-04-24T14:30:45.613Z,2023-04-24T14:30:49Z,4217647353,141,58.2,4217647351,140,38.0,4217647349,56,Back,4217647355,212,7.7,4217647357,213,3.0,,,,,,,,,,acwul6zjezm8jopk2smtc1yhh,Kim Seung-Dae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771659,421,1,2,53,59,dw7c1rdfrjt0ldijrpj6rzsqa,1,38.4,64.8,2023-04-24T14:30:49.029Z,2023-04-24T14:30:51Z,4217647479,140,28.0,4217647483,212,18.5,4217647485,213,2.2,4217647481,141,86.8,4217647477,56,Back,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771685,422,1,2,54,1,dw7c1rdfrjt0ldijrpj6rzsqa,0,28.1,91.8,2023-04-24T14:30:51.565Z,2023-04-24T14:30:55Z,4217647611,141,76.0,4217647615,213,6.0,4217647609,140,67.2,4217647605,155,,4217647613,212,42.4,4217647607,56,Center,4217647617,1,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771713,562,1,2,54,5,86pmsqvfhj3t45uo4osr9hks9,1,30.1,23.7,2023-04-24T14:30:55.576Z,2023-04-28T14:21:56Z,4217647747,213,5.8,4217647741,140,48.6,4217647745,212,21.8,4217647737,3,,4217647739,56,Back,4217647743,141,9.1,,,,,,,e58ntnbbuaa79qxxskbclzjyt,Lim Jong-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540128001,1018,49,2,54,6,86pmsqvfhj3t45uo4osr9hks9,1,49.2,14.7,2023-04-24T14:30:56.307Z,2023-04-28T14:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771717,563,50,2,54,9,86pmsqvfhj3t45uo4osr9hks9,1,46.4,10.2,2023-04-24T14:30:59.008Z,2023-04-28T16:17:56Z,4217647899,286,,4232042089,233,423,4217647773,56,Back,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771737,423,7,2,54,9,dw7c1rdfrjt0ldijrpj6rzsqa,0,53.6,89.8,2023-04-24T14:30:59.009Z,2023-04-28T16:17:56Z,4232042075,233,563,4231824137,385,,4217647839,56,Left,4217647843,285,,,,,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771733,564,61,2,54,11,86pmsqvfhj3t45uo4osr9hks9,1,48.4,8.6,2023-04-24T14:31:01.025Z,2023-04-24T14:31:01Z,4217647829,56,Back,,,,,,,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771771,424,5,2,54,13,dw7c1rdfrjt0ldijrpj6rzsqa,1,54.8,101.2,2023-04-24T14:31:03.487Z,2023-04-24T14:31:06Z,4217648011,56,Left,4217648075,233,565,4217648013,347,,,,,,,,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771777,565,5,2,54,13,86pmsqvfhj3t45uo4osr9hks9,0,45.2,-1.2,2023-04-24T14:31:03.487Z,2023-04-24T14:31:52Z,4217648079,233,424,4217648039,56,Back,4217648041,347,,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771835,425,1,2,54,15,dw7c1rdfrjt0ldijrpj6rzsqa,1,55.7,100,2023-04-24T14:31:05.135Z,2023-04-28T14:25:24Z,4217648361,213,5.8,4217648355,140,72.5,4217648351,107,,4217648359,212,19.6,4217648353,56,Left,4217648357,141,88.0,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538771869,426,1,2,54,18,dw7c1rdfrjt0ldijrpj6rzsqa,1,72.7,88.1,2023-04-24T14:31:08.749Z,2023-04-28T14:25:26Z,4217649405,22,,4217648581,141,62.7,4217648577,56,Center,4217648583,212,18.1,4217649403,210,16,4217648579,140,77.9,4217648587,213,5.0,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2538771897,428,16,2,54,22,dw7c1rdfrjt0ldijrpj6rzsqa,1,80.6,55.5,2023-04-24T14:31:12.293Z,2023-04-28T14:25:22Z,4231828609,77,,4231828611,395,4.5,4217648815,22,,4217649111,375,54:21.174,4217649433,55,426,4217649107,374,2023-04-24 15:31:11.050,4217649457,231,50.9,4217649427,29,,bnuywmddfhmgf37fm8m53e73e,Goh Young-Jun,,4217649445,103,22.2,4217651181,113,,4231828613,396,4217656843,215,,4217649439,102,52.6,4217648819,18,,4217649103,20,,4217648823,56,,Center,4217649455,230,,,,47.8,95.2,,,,,,
2538771879,427,43,2,54,25,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-24T14:31:15.693Z,2023-04-24T14:31:20Z,4217648659,252,0,4217648651,18,0,4217648649,22,0,4217648781,144,39,4217648653,56,Center,,,,,,,,,,bnuywmddfhmgf37fm8m53e73e,Goh Young-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772483,566,1,2,55,36,86pmsqvfhj3t45uo4osr9hks9,1,49.9,49.9,2023-04-24T14:32:26.017Z,2023-04-24T14:33:39Z,4217652015,56,Back,4217652063,189,,4217652035,212,18.2,4217652021,140,34.4,4217652041,213,3.6,4217652045,279,G,4217652027,141,38.0,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772561,567,1,2,55,42,86pmsqvfhj3t45uo4osr9hks9,1,34.4,38,2023-04-24T14:32:32.017Z,2023-04-28T14:26:56Z,4217652475,56,Back,4217652479,140,28.5,4217652483,212,29.2,4217652481,141,79.9,4217652485,213,1.8,4217652491,189,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772579,568,1,2,55,47,86pmsqvfhj3t45uo4osr9hks9,0,42.1,87.7,2023-04-24T14:32:37.473Z,2023-04-24T14:32:38Z,4217652585,213,0.1,4217652581,141,92.7,4217652577,56,Left,4217652579,140,67.8,4217652583,212,27.2,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772609,429,49,2,55,50,dw7c1rdfrjt0ldijrpj6rzsqa,1,33,14.9,2023-04-24T14:32:40.086Z,2023-04-24T14:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772641,430,1,2,55,50,dw7c1rdfrjt0ldijrpj6rzsqa,1,33,14.9,2023-04-24T14:32:40.334Z,2023-04-24T14:32:46Z,4217652895,1,,4217652883,157,,4217652891,212,46.7,4217652889,141,4.9,4217652887,140,77.0,4217652885,56,Right,4217652893,213,6.1,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772645,431,61,2,55,55,dw7c1rdfrjt0ldijrpj6rzsqa,0,77,4.9,2023-04-24T14:32:45.870Z,2023-04-24T14:32:46Z,4217652921,56,Right,,,,,,,,,,,,,,,,,,,,,,bnuywmddfhmgf37fm8m53e73e,Goh Young-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772653,432,5,2,55,56,dw7c1rdfrjt0ldijrpj6rzsqa,0,80.2,-1.6,2023-04-24T14:32:46.406Z,2023-04-24T14:32:48Z,4217652949,56,Right,4217652951,347,,4217653093,233,569,,,,,,,,,,,,,,,,bnuywmddfhmgf37fm8m53e73e,Goh Young-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772665,569,5,2,55,56,86pmsqvfhj3t45uo4osr9hks9,1,19.8,101.6,2023-04-24T14:32:46.406Z,2023-04-24T14:34:52Z,4217653039,56,Back,4217653077,233,432,4217653041,347,,,,,,,,,,,,,,,,,e58ntnbbuaa79qxxskbclzjyt,Lim Jong-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772867,570,1,2,56,14,86pmsqvfhj3t45uo4osr9hks9,0,23.9,100,2023-04-24T14:33:04.225Z,2023-04-28T14:27:55Z,4217654173,212,34.9,4217654167,56,Left,4217654177,1,,4231832011,189,,4217654169,140,56.6,4217654165,107,,4217654175,213,6.1,4217654171,141,91.9,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772869,571,43,2,56,15,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-24T14:33:05.729Z,2023-04-28T14:27:53Z,4217654201,56,Left,4231831989,144,61,,,,,,,,,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772843,433,49,2,56,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,36.2,22.1,2023-04-24T14:33:06.142Z,2023-04-24T14:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772885,434,1,2,56,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,36.2,22.1,2023-04-24T14:33:06.326Z,2023-04-24T14:33:09Z,4217654273,213,2.9,4217654267,140,6.6,4217654269,141,35.4,4217654275,1,,4217654265,56,Back,4217654271,212,32.4,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772935,435,1,2,56,19,dw7c1rdfrjt0ldijrpj6rzsqa,0,7.9,34.3,2023-04-24T14:33:09.406Z,2023-04-24T14:34:03Z,4217654561,1,,4217654553,140,68.0,4217654559,213,0.2,4217654557,212,64.1,4217654555,141,51.2,4217654551,56,Center,4217654549,155,,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538772981,572,49,2,56,27,86pmsqvfhj3t45uo4osr9hks9,1,31.8,32.2,2023-04-24T14:33:17.506Z,2023-04-24T14:33:17Z,,,,,,,,,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773003,573,1,2,56,27,86pmsqvfhj3t45uo4osr9hks9,1,31.8,32.2,2023-04-24T14:33:17.650Z,2023-04-24T14:33:19Z,4217654835,140,15.7,4217654839,212,20.6,4217654837,141,49.6,4217654841,213,2.5,4217654833,56,Back,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773013,574,1,2,56,29,86pmsqvfhj3t45uo4osr9hks9,1,19.1,49.4,2023-04-24T14:33:19.553Z,2023-04-24T14:33:40Z,4217654883,212,20.3,4217654879,140,28.7,4217654877,56,Back,4217654885,213,1.1,4217654881,141,75.3,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773069,575,1,2,56,31,86pmsqvfhj3t45uo4osr9hks9,1,28.4,75.3,2023-04-24T14:33:21.681Z,2023-04-24T14:33:24Z,4217655173,56,Back,4217655177,141,72.6,4217655179,212,11.3,4217655175,140,39.0,4217655181,213,6.1,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773093,576,1,2,56,34,86pmsqvfhj3t45uo4osr9hks9,1,39,72.6,2023-04-24T14:33:24.370Z,2023-04-24T14:33:26Z,4217655293,140,29.4,4217655297,212,10.2,4217655299,213,3.0,4217655291,56,Back,4217655295,141,74.4,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773131,577,1,2,56,36,86pmsqvfhj3t45uo4osr9hks9,1,29.4,74.4,2023-04-24T14:33:26.273Z,2023-04-24T14:33:29Z,4217655471,140,43.8,4217655475,212,15.2,4217655469,56,Back,4217655473,141,75.9,4217655477,213,0.1,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773187,578,1,2,56,39,86pmsqvfhj3t45uo4osr9hks9,1,51.5,84.7,2023-04-24T14:33:28.977Z,2023-04-24T14:33:36Z,4217655795,213,5.5,4217655791,141,61.8,4217655793,212,22.1,4217655789,140,66.5,4217655787,56,Center,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773189,579,3,2,56,46,86pmsqvfhj3t45uo4osr9hks9,0,79,63.7,2023-04-24T14:33:36.625Z,2023-04-28T14:29:02Z,4231833421,464,,4217655911,233,436,4217655801,286,,4217655799,56,Center,,,,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773211,436,7,2,56,46,dw7c1rdfrjt0ldijrpj6rzsqa,1,21,36.3,2023-04-24T14:33:36.626Z,2023-04-28T14:29:09Z,4217655893,285,,4217655891,56,Back,4231833621,384,,4217655901,233,579,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773215,437,49,2,56,48,dw7c1rdfrjt0ldijrpj6rzsqa,1,23.1,42.8,2023-04-24T14:33:38.622Z,2023-04-24T14:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773245,438,1,2,56,48,dw7c1rdfrjt0ldijrpj6rzsqa,1,23.1,42.8,2023-04-24T14:33:38.639Z,2023-04-24T14:33:42Z,4217656055,213,5.4,4217656047,56,Back,4217656049,140,40.7,4217656051,141,10.1,4217656053,212,28.9,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773255,439,3,2,56,52,dw7c1rdfrjt0ldijrpj6rzsqa,0,39.7,6.8,2023-04-24T14:33:42.109Z,2023-04-28T14:29:17Z,4217656125,286,,4217656127,211,,4217656123,56,Back,4231833825,464,,,,,,,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773271,580,49,2,56,55,86pmsqvfhj3t45uo4osr9hks9,1,43.9,96.9,2023-04-24T14:33:45.089Z,2023-04-24T14:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773339,581,1,2,56,55,86pmsqvfhj3t45uo4osr9hks9,1,43.9,96.9,2023-04-24T14:33:45.457Z,2023-04-24T14:33:51Z,4217656537,212,9.6,4217656533,140,53.0,4217656531,56,Left,4217656535,141,97.4,4217656539,213,0.0,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773355,582,1,2,57,1,86pmsqvfhj3t45uo4osr9hks9,1,53.3,94.4,2023-04-24T14:33:51.121Z,2023-04-24T14:34:47Z,4217656629,56,Center,4217656637,213,5.4,4217656635,212,20.4,4217656631,140,65.9,4217656633,141,71.5,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773397,583,1,2,57,3,86pmsqvfhj3t45uo4osr9hks9,1,66.4,74.8,2023-04-24T14:33:53.249Z,2023-04-24T14:33:57Z,4217656875,56,Left,4217656879,141,95.0,4217656883,213,1.9,4217656881,212,14.3,4217656877,140,62.6,,,,,,,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773433,584,1,2,57,8,86pmsqvfhj3t45uo4osr9hks9,1,62.6,84.8,2023-04-24T14:33:58.193Z,2023-04-24T14:33:59Z,4217657093,140,54.9,4217657097,212,9.3,4217657099,213,2.6,4217657095,141,91.7,4217657091,56,Left,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773471,585,1,2,57,9,86pmsqvfhj3t45uo4osr9hks9,1,54.9,91.7,2023-04-24T14:33:59.665Z,2023-04-24T14:34:03Z,4217657275,56,Center,4217657279,140,56.5,4217657283,212,11.3,4217657281,141,75.3,4217657285,213,4.9,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773473,586,1,2,57,13,86pmsqvfhj3t45uo4osr9hks9,1,53.6,68.1,2023-04-24T14:34:02.977Z,2023-04-24T14:34:04Z,4217657327,141,73.3,4217657323,140,56.0,4217657331,212,4.3,4217657335,213,1.0,4217657319,56,Center,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773499,587,1,2,57,14,86pmsqvfhj3t45uo4osr9hks9,1,57.9,62.4,2023-04-24T14:34:04.641Z,2023-04-24T14:34:07Z,4217657465,56,Center,4217657471,212,16.1,4217657469,141,46.0,4217657467,140,68.9,4217657473,213,5.5,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773517,588,1,2,57,16,86pmsqvfhj3t45uo4osr9hks9,1,69.9,46.3,2023-04-24T14:34:06.705Z,2023-04-24T14:35:42Z,4217657579,213,2.9,4217657575,141,50.3,4217657623,156,,4217657571,56,Center,4217657573,140,59.2,4217657577,212,11.6,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773577,589,1,2,57,18,86pmsqvfhj3t45uo4osr9hks9,1,64.1,45.4,2023-04-24T14:34:08.297Z,2023-04-28T14:30:34Z,4217657823,56,Center,4217657829,212,12.8,4217657827,141,33.1,4217657825,140,54.9,4217657831,213,3.9,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773599,590,1,2,57,19,86pmsqvfhj3t45uo4osr9hks9,1,53.9,34.2,2023-04-24T14:34:08.953Z,2023-04-28T14:30:36Z,4217657931,213,1.8,4217657925,140,50.7,4217657927,141,59.9,4217657929,212,17.8,4217657923,56,Center,,,,,,,,,,e58ntnbbuaa79qxxskbclzjyt,Lim Jong-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773669,591,1,2,57,20,86pmsqvfhj3t45uo4osr9hks9,1,50.9,60,2023-04-24T14:34:10.361Z,2023-04-28T14:30:25Z,4217658313,140,54.8,4217658317,212,8.5,4217658311,56,Center,4217658315,141,70.9,4217658319,213,1.1,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540130475,1019,1,2,57,24,86pmsqvfhj3t45uo4osr9hks9,1,55.4,70.9,2023-04-24T14:34:13.879Z,2023-04-28T14:31:11Z,4231836913,141,82.1,4231836911,140,63.1,4231836915,212,11.1,4231836909,56,Left,4231836917,213,0.8,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773703,592,1,2,57,29,86pmsqvfhj3t45uo4osr9hks9,1,66.1,87.8,2023-04-24T14:34:19.249Z,2023-04-24T14:34:21Z,4217658503,141,96.0,4217658507,213,0.9,4217658499,56,Left,4217658501,140,70.2,4217658505,212,7.0,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773783,593,1,2,57,31,86pmsqvfhj3t45uo4osr9hks9,1,67.4,95.4,2023-04-24T14:34:21.826Z,2023-04-24T14:34:28Z,4217658921,212,16.7,4217658919,141,77.8,4217658917,140,56.3,4217658915,56,Center,4217658923,213,3.9,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773801,594,1,2,57,38,86pmsqvfhj3t45uo4osr9hks9,1,55.4,80.2,2023-04-24T14:34:27.905Z,2023-04-28T14:31:43Z,4217659003,140,51.3,4217659001,56,Center,4217659005,141,42.3,4217659007,212,26.1,4217659009,213,4.5,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773807,595,1,2,57,39,86pmsqvfhj3t45uo4osr9hks9,1,44.1,30.7,2023-04-24T14:34:29.586Z,2023-04-24T14:34:31Z,4217659031,56,Right,4217659035,141,15.9,4217659039,213,5.9,4217659033,140,69.4,4217659037,212,28.4,,,,,,,,,,e58ntnbbuaa79qxxskbclzjyt,Lim Jong-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773841,596,1,2,57,41,86pmsqvfhj3t45uo4osr9hks9,1,69.4,15.9,2023-04-24T14:34:31.074Z,2023-04-24T14:34:35Z,4217659227,212,12.0,4217659223,140,79.8,4217659229,213,5.9,4217659225,141,8.5,4217659221,56,Right,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773843,597,1,2,57,42,86pmsqvfhj3t45uo4osr9hks9,1,80,6.7,2023-04-24T14:34:32.241Z,2023-04-24T14:35:32Z,4217659243,141,15.5,4217659239,56,Right,4217659241,140,68.2,4217659245,212,13.8,4217659247,213,2.7,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773851,598,1,2,57,43,86pmsqvfhj3t45uo4osr9hks9,1,68.2,15.5,2023-04-24T14:34:33.042Z,2023-04-24T14:35:48Z,4217659275,140,62.9,4217659281,213,2.3,4217659277,141,24.9,4217659279,212,8.5,4217659273,56,Center,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773859,599,1,2,57,44,86pmsqvfhj3t45uo4osr9hks9,1,63.9,23.7,2023-04-24T14:34:34.466Z,2023-04-24T14:35:49Z,4217659341,212,10.1,4217659339,141,17.4,4217659337,140,72.6,4217659335,56,Right,4217659343,213,5.8,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538773881,600,1,2,57,45,86pmsqvfhj3t45uo4osr9hks9,1,71.4,18,2023-04-24T14:34:35.409Z,2023-04-24T14:35:53Z,4217659469,212,9.6,4217659471,213,1.8,4217659465,140,69.7,4217659467,141,31.8,4217659463,56,Center,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
