id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2535060087,101,1,1,9,38,4dkougngrd8mpvfb1cr9mdb1p,1,54.7,66.9,2023-04-17T06:13:17.481Z,2023-04-17T06:13:19Z,4197853671,140,53.6,4197853677,213,4.6,4197853675,212,15.3,4197853673,141,44.5,4197853669,56,Center,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060095,102,1,1,9,41,4dkougngrd8mpvfb1cr9mdb1p,1,53.2,43.7,2023-04-17T06:13:19.770Z,2023-04-17T06:29:07Z,4197853705,213,3.9,4197853697,140,46.4,4197853703,212,9.4,4197853695,56,Back,4197853699,141,34.6,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060105,103,1,1,9,42,4dkougngrd8mpvfb1cr9mdb1p,1,46.4,34,2023-04-17T06:13:20.954Z,2023-04-17T06:13:23Z,4197853735,141,4.1,4197853733,140,55.0,4197853737,212,22.2,4197853731,56,Right,4197853739,213,5.1,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060125,104,1,1,9,45,4dkougngrd8mpvfb1cr9mdb1p,1,55.6,3.8,2023-04-17T06:13:23.882Z,2023-04-17T06:13:27Z,4197853801,213,2.7,4197853799,212,13.4,4197853797,141,12.5,4197853795,140,44.1,4197853793,56,Back,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060133,105,1,1,9,49,4dkougngrd8mpvfb1cr9mdb1p,1,45.7,11.4,2023-04-17T06:13:28.041Z,2023-04-17T06:13:29Z,4197853833,212,17.8,4197853835,213,1.9,4197853829,140,39.8,4197853831,141,36.0,4197853827,56,Back,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060157,106,1,1,9,50,4dkougngrd8mpvfb1cr9mdb1p,1,40.8,32.4,2023-04-17T06:13:29.226Z,2023-04-17T06:13:37Z,4197853911,213,1.5,4197853907,141,64.9,4197853903,56,Back,4197853909,212,22.1,4197853905,140,42.0,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060159,107,1,1,9,58,4dkougngrd8mpvfb1cr9mdb1p,0,45.3,68.5,2023-04-17T06:13:37.354Z,2023-04-17T06:29:35Z,4197853933,213,5.6,4197853925,56,Center,4197853935,1,,4197853923,155,,4197853943,189,,4197853927,140,83.3,4197853929,141,23.4,4197853931,212,50.3,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060185,105,1,1,10,0,98uh21utg52famg6x9k7t3s20,1,19.5,77.5,2023-04-17T06:13:38.744Z,2023-04-17T06:30:18Z,4197854007,212,21.3,4197854003,140,39.7,4197854005,141,79.7,4197853999,3,,4197854009,213,0.1,4197854001,56,Back,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060199,107,49,1,10,1,98uh21utg52famg6x9k7t3s20,1,39.9,77.6,2023-04-17T06:13:40.233Z,2023-04-17T06:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060191,106,1,1,10,2,98uh21utg52famg6x9k7t3s20,0,40.7,80.9,2023-04-17T06:13:40.601Z,2023-04-21T11:23:59Z,4205746271,155,,4197854027,56,Back,4197854029,140,48.0,4197854035,213,5.8,4197854033,212,8.5,4197854031,141,75.4,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060209,109,49,1,10,3,4dkougngrd8mpvfb1cr9mdb1p,1,62,14.9,2023-04-17T06:13:42.362Z,2023-04-17T06:30:38Z,,,,,,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060187,108,1,1,10,4,4dkougngrd8mpvfb1cr9mdb1p,0,53.4,34.3,2023-04-17T06:13:42.978Z,2023-04-17T06:30:39Z,4197854015,140,58.2,4197854013,56,Center,4197854019,212,8.1,4197854021,213,5.4,4197854017,141,25.0,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535062615,276,49,1,10,6,98uh21utg52famg6x9k7t3s20,1,45.9,87.2,2023-04-17T06:13:44.601Z,2023-04-17T06:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060207,108,61,1,10,7,98uh21utg52famg6x9k7t3s20,0,40.5,75.6,2023-04-17T06:13:45.658Z,2023-04-17T06:30:58Z,4197854071,56,Back,,,,,,,,,,,,,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535062575,276,49,1,10,8,4dkougngrd8mpvfb1cr9mdb1p,1,54.7,21.1,2023-04-17T06:13:46.614Z,2023-04-17T06:32:08Z,,,,,,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060223,110,1,1,10,9,4dkougngrd8mpvfb1cr9mdb1p,1,68.5,9.7,2023-04-17T06:13:48.130Z,2023-04-17T06:31:40Z,4197854117,56,Right,4197854125,213,5.7,4197854123,212,8.7,4197854119,140,75.2,4197854121,141,2.2,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060233,111,1,1,10,11,4dkougngrd8mpvfb1cr9mdb1p,0,74,1.4,2023-04-17T06:13:50.298Z,2023-04-17T06:14:26Z,4197854585,233,109,4197854153,56,Right,4197854155,140,74.9,4197854583,236,,4197854157,141,2.6,4197854159,212,1.2,4197854589,286,,4197854161,213,0.7,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060251,109,74,1,10,11,98uh21utg52famg6x9k7t3s20,1,31.9,95.9,2023-04-17T06:13:50.299Z,2023-04-17T06:55:30Z,4197854591,233,111,4197854203,56,Back,4197854205,285,,,,,,,,,,,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060237,112,61,1,10,13,4dkougngrd8mpvfb1cr9mdb1p,1,74.9,2.6,2023-04-17T06:13:52.288Z,2023-04-17T06:13:52Z,4197854171,56,Right,,,,,,,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060255,110,5,1,10,14,98uh21utg52famg6x9k7t3s20,1,29,101.6,2023-04-17T06:13:53.098Z,2023-04-17T07:32:00Z,4197854217,56,Back,4197854219,347,,4197854221,233,113,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060247,113,5,1,10,14,4dkougngrd8mpvfb1cr9mdb1p,0,71,-1.6,2023-04-17T06:13:53.098Z,2023-04-17T06:13:59Z,4197854197,347,,4197854227,233,110,4197854195,56,Right,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060263,111,1,1,10,19,98uh21utg52famg6x9k7t3s20,1,31.1,100,2023-04-17T06:13:58.168Z,2023-04-17T06:32:52Z,4197854245,140,25.7,4197854243,56,Back,4197854247,141,74.2,4197854251,213,4.4,4197854241,107,,4197854257,189,,4197854249,212,19.3,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060275,112,1,1,10,21,98uh21utg52famg6x9k7t3s20,1,25.1,69.3,2023-04-17T06:14:00.025Z,2023-04-17T06:14:02Z,4197854297,212,24.2,4197854291,56,Back,4197854299,213,4.5,4197854293,140,19.3,4197854295,141,34.8,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060291,113,1,1,10,23,98uh21utg52famg6x9k7t3s20,1,27.2,25.6,2023-04-17T06:14:01.944Z,2023-04-17T06:33:02Z,4197854349,141,4.4,4197854353,213,5.5,4197854345,56,Back,4197854347,140,41.3,4197854351,212,20.7,,,,,,,,,,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060293,114,3,1,10,28,98uh21utg52famg6x9k7t3s20,0,56.8,3.7,2023-04-17T06:14:06.952Z,2023-04-21T11:34:17Z,4197854363,211,,4205763039,465,,4197854359,56,Right,4197854361,286,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060301,114,12,1,10,30,4dkougngrd8mpvfb1cr9mdb1p,1,22.7,96.5,2023-04-17T06:14:09.379Z,2023-04-17T06:33:22Z,4197854387,56,Back,4197867457,167,,4197854391,141,100.0,4197854393,212,14.2,4197854395,213,0.2,4197854389,140,35.9,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060303,115,5,1,10,31,4dkougngrd8mpvfb1cr9mdb1p,0,38.6,101,2023-04-17T06:14:10.329Z,2023-04-17T07:32:01Z,4197854399,56,Back,4197854401,347,,4197854471,233,115,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060317,115,5,1,10,31,98uh21utg52famg6x9k7t3s20,1,61.4,-1,2023-04-17T06:14:10.329Z,2023-04-17T06:14:19Z,4197854463,347,,4197854465,233,115,4197854461,56,Right,,,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060321,116,1,1,10,40,98uh21utg52famg6x9k7t3s20,1,59.5,0,2023-04-17T06:14:18.857Z,2023-04-17T06:33:37Z,4197854483,56,Back,4197854485,140,32.6,4197854491,213,2.9,4197854487,141,9.5,4197854489,212,29.1,4197854493,1,,4197854481,107,,4197854497,189,,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060325,117,1,1,10,42,98uh21utg52famg6x9k7t3s20,1,30.1,29.8,2023-04-17T06:14:21.352Z,2023-04-17T06:33:33Z,4197854521,213,1.7,4197854519,212,19.4,4197854517,141,58.2,4197854515,140,28.6,4197854513,56,Back,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060337,118,1,1,10,43,98uh21utg52famg6x9k7t3s20,1,28.6,58.2,2023-04-17T06:14:22.232Z,2023-04-17T06:14:24Z,4197854551,56,Back,4197854559,213,1.2,4197854557,212,24.6,4197854555,141,92.1,4197854553,140,36.7,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060339,119,1,1,10,45,98uh21utg52famg6x9k7t3s20,1,39.6,86.6,2023-04-17T06:14:24.441Z,2023-04-17T06:14:26Z,4197854601,212,14.5,4197854597,140,29.2,4197854595,56,Back,4197854603,213,3.9,4197854599,141,72.6,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060347,120,1,1,10,48,98uh21utg52famg6x9k7t3s20,1,29.5,67.3,2023-04-17T06:14:26.552Z,2023-04-17T06:14:29Z,4197854639,213,4.6,4197854631,56,Back,4197854637,212,20.8,4197854635,141,37.0,4197854633,140,26.5,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060353,121,1,1,10,51,98uh21utg52famg6x9k7t3s20,1,28.9,28.8,2023-04-17T06:14:29.626Z,2023-04-17T06:14:32Z,4197854663,140,41.2,4197854665,141,7.6,4197854667,212,19.4,4197854669,213,5.4,4197854661,56,Back,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060357,122,1,1,10,53,98uh21utg52famg6x9k7t3s20,0,51.3,5.6,2023-04-17T06:14:32.472Z,2023-04-17T06:14:33Z,4197854687,141,21.3,4197854685,140,73.8,4197854689,212,25.9,4197854683,56,Center,4197854691,213,0.4,,,,,,,,,,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060363,117,49,1,10,54,4dkougngrd8mpvfb1cr9mdb1p,1,27.2,80.8,2023-04-17T06:14:33.002Z,2023-04-17T06:34:04Z,,,,,,,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060361,116,1,1,10,55,4dkougngrd8mpvfb1cr9mdb1p,1,25.1,87.7,2023-04-17T06:14:34.026Z,2023-04-17T06:14:35Z,4197854705,141,91.7,4197854709,213,0.6,4197854703,140,29.3,4197854701,56,Back,4197854707,212,5.2,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060365,118,1,1,10,56,4dkougngrd8mpvfb1cr9mdb1p,1,29.3,91.7,2023-04-17T06:14:35.114Z,2023-04-17T06:14:36Z,4197854731,212,8.1,4197854729,141,84.4,4197854727,140,35.4,4197854733,213,5.6,4197854725,56,Back,,,,,,,,,,4iatm3hkiepuk84pn8rcfjm6s,Min Kyung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060369,119,1,1,10,57,4dkougngrd8mpvfb1cr9mdb1p,1,35.4,84.4,2023-04-17T06:14:35.962Z,2023-04-17T06:14:37Z,4197854747,212,20.3,4197854741,56,Back,4197854745,141,67.6,4197854743,140,19.4,4197854749,213,3.7,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060377,121,1,1,11,0,4dkougngrd8mpvfb1cr9mdb1p,1,19.4,62,2023-04-17T06:14:38.698Z,2023-04-17T06:14:41Z,4197854789,212,19.2,4197854791,213,3.6,4197854785,140,2.9,4197854783,56,Back,4197854787,141,49.7,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060395,122,1,1,11,3,4dkougngrd8mpvfb1cr9mdb1p,0,1.4,50.1,2023-04-17T06:14:41.529Z,2023-04-21T11:36:44Z,4197854843,213,5.4,4197854841,212,22.4,4197854835,56,Back,4197854839,141,24.8,4197854837,140,15.0,,,,,,,,,,7rht8pf969t2zsy1lcp13aicq,Min Seong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060397,123,43,1,11,6,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-17T06:14:45.481Z,2023-04-17T06:34:48Z,4197854847,56,Back,4197868739,144,61,,,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060405,123,61,1,11,8,98uh21utg52famg6x9k7t3s20,0,83.3,72.8,2023-04-17T06:14:46.569Z,2023-04-21T11:37:30Z,4197854873,56,Center,,,,,,,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060413,124,1,1,11,10,4dkougngrd8mpvfb1cr9mdb1p,1,15.1,25,2023-04-17T06:14:48.570Z,2023-04-17T06:35:24Z,4197854907,56,Back,4197869233,213,2.0,4197869227,140,10.3,4197869229,141,40.0,4197869231,212,11.4,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060415,125,1,1,11,13,4dkougngrd8mpvfb1cr9mdb1p,1,9.6,16.5,2023-04-17T06:14:51.882Z,2023-04-17T06:14:53Z,4197854927,213,5.7,4197854925,212,17.9,4197854923,141,3.1,4197854921,140,24.3,4197854919,56,Back,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060421,126,1,1,11,14,4dkougngrd8mpvfb1cr9mdb1p,1,24.3,3.1,2023-04-17T06:14:53.018Z,2023-04-17T06:14:55Z,4197854957,141,6.1,4197854955,140,12.4,4197854961,213,3.0,4197854959,212,12.7,4197854953,56,Back,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060429,127,1,1,11,16,4dkougngrd8mpvfb1cr9mdb1p,1,13,4.1,2023-04-17T06:14:55.258Z,2023-04-17T06:35:37Z,4197854983,155,,4197854985,56,Back,4197854991,212,35.3,4197854987,140,46.6,4197854995,1,,4197854989,141,3.2,4197854993,213,6.3,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060431,128,1,1,11,18,4dkougngrd8mpvfb1cr9mdb1p,0,46.1,3.2,2023-04-17T06:14:57.482Z,2023-04-17T06:36:02Z,4197855003,140,46.1,4197855005,141,7.0,4197854999,3,,4197855007,212,2.6,4197855009,213,1.6,4197855001,56,Back,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060433,124,49,1,11,20,98uh21utg52famg6x9k7t3s20,1,56.3,93.6,2023-04-17T06:14:58.969Z,2023-04-17T06:14:59Z,,,,,,,,,,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060447,125,1,1,11,20,98uh21utg52famg6x9k7t3s20,0,56.3,93.6,2023-04-17T06:14:59.369Z,2023-04-17T06:15:03Z,4197855057,213,0.0,4197855049,56,Left,4197855047,155,,4197855055,212,21.7,4197855053,141,93.8,4197855051,140,77.0,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060449,129,44,1,11,23,4dkougngrd8mpvfb1cr9mdb1p,1,21.4,5.5,2023-04-17T06:15:01.754Z,2023-04-17T06:15:10Z,4197855073,233,126,4197855061,56,Back,4197855063,285,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060451,126,44,1,11,23,98uh21utg52famg6x9k7t3s20,0,78.6,94.5,2023-04-17T06:15:01.755Z,2023-04-17T06:36:52Z,4197855067,286,,4197855065,56,Left,4197855101,233,129,,,,,,,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060455,130,1,1,11,23,4dkougngrd8mpvfb1cr9mdb1p,1,17.5,6.4,2023-04-17T06:15:02.154Z,2023-04-17T06:37:21Z,4197855087,141,2.5,4197855091,213,6.1,4197855085,140,33.2,4197855083,56,Back,4197855081,3,,4197855089,212,16.7,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535063171,326,1,1,11,24,4dkougngrd8mpvfb1cr9mdb1p,0,27.1,6,2023-04-17T06:15:02.895Z,2023-04-17T06:37:44Z,4197870929,212,17.0,4197870923,56,Back,4197870925,140,43.3,4197870931,213,6.2,4197870921,168,,4197870927,141,4.4,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060465,128,1,1,11,28,98uh21utg52famg6x9k7t3s20,0,64,96.5,2023-04-17T06:15:07.192Z,2023-04-17T06:37:53Z,4197855129,3,,4197855139,213,0.3,4197855131,56,Left,4197855137,212,11.2,4197855135,141,100.0,4197855133,140,74.3,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060467,129,5,1,11,28,98uh21utg52famg6x9k7t3s20,0,77.2,101.4,2023-04-17T06:15:07.194Z,2023-04-17T07:32:01Z,4197855141,56,Left,4197855143,347,,4197855195,233,131,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060475,131,5,1,11,28,4dkougngrd8mpvfb1cr9mdb1p,1,22.8,-1.4,2023-04-17T06:15:07.194Z,2023-04-17T06:15:11Z,4197855189,233,129,4197855183,56,Back,4197855185,347,,,,,,,,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060513,132,1,1,11,48,4dkougngrd8mpvfb1cr9mdb1p,1,34.8,0,2023-04-17T06:15:26.586Z,2023-04-17T06:38:18Z,4197855381,141,5.9,4197855375,107,,4197855377,56,Back,4197855379,140,47.4,4197855385,213,0.4,4197855383,212,14.2,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060515,133,44,1,11,50,4dkougngrd8mpvfb1cr9mdb1p,1,46.7,4.4,2023-04-17T06:15:28.860Z,2023-04-17T06:38:29Z,4197855389,56,Back,4197871729,285,,4197855433,233,130,,,,,,,,,,,,,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060519,130,44,1,11,50,98uh21utg52famg6x9k7t3s20,0,53.3,95.6,2023-04-17T06:15:28.861Z,2023-04-17T06:38:29Z,4197855443,233,133,4197855401,56,Left,4197871731,286,,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060525,134,1,1,11,50,4dkougngrd8mpvfb1cr9mdb1p,0,47.4,5.9,2023-04-17T06:15:29.146Z,2023-04-17T06:38:34Z,4197855421,212,15.9,4197855411,3,,4197855419,141,7.0,4197855415,56,Right,4197855423,213,0.0,4197855413,168,,4197855417,140,62.5,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060537,131,1,1,11,53,98uh21utg52famg6x9k7t3s20,1,39.8,87.5,2023-04-17T06:15:32.121Z,2023-04-17T06:38:56Z,4197855487,212,7.0,4197855483,140,44.8,4197855485,141,80.8,4197855479,3,,4197855481,56,Back,4197855489,213,5.6,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060539,132,44,1,11,54,98uh21utg52famg6x9k7t3s20,1,40.9,79,2023-04-17T06:15:33.482Z,2023-04-17T06:39:11Z,4197855493,56,Back,4197855495,285,,4197855497,233,135,,,,,,,,,,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060535,135,44,1,11,54,4dkougngrd8mpvfb1cr9mdb1p,0,59.1,21,2023-04-17T06:15:33.483Z,2023-04-17T06:15:36Z,4197855473,286,,4197855471,56,Right,4197855501,233,132,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535060545,133,1,1,11,55,98uh21utg52famg6x9k7t3s20,1,46.9,87.4,2023-04-17T06:15:34.225Z,2023-04-17T07:18:30Z,4197855523,213,3.9,4197855515,56,Back,4197855517,140,39.2,4197855519,141,76.3,4197855511,3,,4197855521,212,11.1,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535063455,347,49,1,11,57,98uh21utg52famg6x9k7t3s20,1,41.6,76.9,2023-04-17T06:15:36.366Z,2023-04-17T06:40:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535063459,348,1,1,11,58,98uh21utg52famg6x9k7t3s20,0,46.3,83.7,2023-04-17T06:15:36.511Z,2023-04-17T06:40:09Z,4197873035,213,0.2,4197873033,212,40.8,4197873025,157,,4197873037,1,,4197873027,56,Left,4197873031,141,95.0,4197873029,140,84.5,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
