id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2513866807,15,1,1,3,42,92h5si20tnxjtg4hj8cs97bpw,1,82,5.5,2023-03-01T07:39:59.560Z,2023-03-01T07:40:05Z,4064671415,140,75.7,4064671417,141,16.4,4064671421,213,2.3,4064671419,212,9.9,4064671413,56,Right,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866809,16,43,1,3,47,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-01T07:40:04.121Z,2023-03-01T07:40:08Z,4064671431,152,0,4064671453,144,4,4064671433,265,0,4064671429,56,Right,4064671427,13,0,4064671435,286,0,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866819,17,61,1,3,50,92h5si20tnxjtg4hj8cs97bpw,0,85.1,5,2023-03-01T07:40:07.666Z,2023-03-01T07:42:32Z,4064671465,56,Right,,,,,,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866829,10,5,1,3,51,229s1iq39lf40k945q50hauqw,1,12.8,101.2,2023-03-01T07:40:08.675Z,2023-03-01T09:03:55Z,4064671503,347,,4064671501,56,Back,4064671505,233,18,,,,,,,,,,,,,,,,g5uo98dpqlrxtpz4colzns2d,Murilo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866825,18,5,1,3,51,92h5si20tnxjtg4hj8cs97bpw,0,87.2,-1.2,2023-03-01T07:40:08.675Z,2023-03-01T07:40:13Z,4064671513,233,10,4064671497,347,,4064671495,56,Right,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866847,11,1,1,4,0,229s1iq39lf40k945q50hauqw,0,11.6,100,2023-03-01T07:40:17.450Z,2023-03-01T07:40:19Z,4064671609,141,95.0,4064671611,212,23.4,4064671613,213,6.1,4064671603,107,,4064671605,56,Back,4064671607,140,33.5,4064671615,1,,,,,72kq5papl4c8coypvu06d8s9g,Park Cheol-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866851,19,1,1,4,4,92h5si20tnxjtg4hj8cs97bpw,0,61,5.8,2023-03-01T07:40:20.970Z,2023-03-01T07:40:21Z,4064671635,140,67.0,4064671629,3,,4064671639,212,7.6,4064671637,141,12.0,4064671641,213,0.6,4064671633,56,Right,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866857,13,61,1,4,4,229s1iq39lf40k945q50hauqw,1,28.5,74.4,2023-03-01T07:40:21.405Z,2023-03-01T07:45:00Z,4064671679,56,Back,,,,,,,,,,,,,,,,,,,,,,1e31ylh0578q3kvzoe74zu191,Yoon Bit-Garam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866855,12,1,1,4,5,229s1iq39lf40k945q50hauqw,1,28.1,87.2,2023-03-01T07:40:21.894Z,2023-03-01T07:44:59Z,4064671653,3,,4064671661,212,8.7,4064671663,213,4.8,4064671657,140,28.5,4064671659,141,74.4,4064671655,56,Back,,,,,,,g5uo98dpqlrxtpz4colzns2d,Murilo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866863,14,1,1,4,5,229s1iq39lf40k945q50hauqw,1,29.5,70.3,2023-03-01T07:40:22.436Z,2023-03-01T07:45:22Z,4064671699,56,Back,4064671705,141,77.5,4064671707,212,10.7,4064671709,213,0.5,4064671701,140,38.6,,,,,,,,,,92mdamjcla34urd6j0urfqxas,Jang Jae-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513867341,50,1,1,4,5,229s1iq39lf40k945q50hauqw,1,39.5,65.8,2023-03-01T07:40:22.463Z,2023-03-01T07:45:55Z,4064676321,56,Back,4064676331,213,2.5,4064676323,140,30.9,4064676329,212,11.1,4064676325,141,75.4,,,,,,,,,,etfv0pbs552snr9ob6vhy2wb8,Lee Dae-Gwang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513867343,51,1,1,4,5,229s1iq39lf40k945q50hauqw,1,37.7,71.5,2023-03-01T07:40:22.651Z,2023-03-01T07:46:04Z,4064676455,212,6.2,4064676457,213,3.3,4064676453,141,69.9,4064676449,56,Back,4064676451,140,31.9,,,,,,,,,,g5uo98dpqlrxtpz4colzns2d,Murilo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513878109,383,1,1,4,6,229s1iq39lf40k945q50hauqw,1,27.9,78.7,2023-03-01T07:40:22.865Z,2023-03-01T09:26:49Z,4064729257,56,Back,4064729259,140,39.7,4064729265,213,5.9,4064729263,212,13.4,4064729261,141,71.1,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513878127,384,61,1,4,6,229s1iq39lf40k945q50hauqw,0,35.8,70.9,2023-03-01T07:40:22.965Z,2023-03-01T09:26:55Z,4064729327,56,Back,,,,,,,,,,,,,,,,,,,,,,etfv0pbs552snr9ob6vhy2wb8,Lee Dae-Gwang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513867347,52,43,1,4,9,229s1iq39lf40k945q50hauqw,1,0,0,2023-03-01T07:40:26.863Z,2023-03-01T09:24:46Z,4064728445,144,61,4064677321,56,Back,,,,,,,,,,,,,,,,,,,etfv0pbs552snr9ob6vhy2wb8,Lee Dae-Gwang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866871,20,43,1,4,10,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-01T07:40:27.306Z,2023-03-01T09:26:43Z,4064671745,56,Center,4064671751,212,8.9,4064671749,141,30.0,4064671747,140,56.8,4064729453,144,1,4064671753,213,2.3,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513867799,79,1,1,4,10,92h5si20tnxjtg4hj8cs97bpw,1,63,26.8,2023-03-01T07:40:27.665Z,2023-03-01T09:26:39Z,4064677601,141,32.2,4064677603,212,5.6,4064677597,56,Center,4064677599,140,59.0,4064677605,213,2.4,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866875,21,49,1,4,16,92h5si20tnxjtg4hj8cs97bpw,1,55,32.5,2023-03-01T07:40:32.954Z,2023-03-01T07:47:41Z,,,,,,,,,,,,,,,,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866879,22,1,1,4,17,92h5si20tnxjtg4hj8cs97bpw,1,55,32.5,2023-03-01T07:40:33.945Z,2023-03-01T07:40:36Z,4064671797,212,24.0,4064671799,213,2.6,4064671795,141,51.2,4064671793,140,35.6,4064671791,56,Back,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866881,23,1,1,4,19,92h5si20tnxjtg4hj8cs97bpw,1,35.6,52.4,2023-03-01T07:40:36.071Z,2023-03-01T07:40:38Z,4064671811,56,Back,4064671813,140,43.7,4064671819,213,5.4,4064671817,212,13.4,4064671815,141,37.1,,,,,,,,,,5wb9s5dpfmmijb96ck56o3pp1,Lim Chai-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866883,24,1,1,4,21,92h5si20tnxjtg4hj8cs97bpw,1,52.7,33,2023-03-01T07:40:37.880Z,2023-03-01T07:40:39Z,4064671831,141,4.4,4064671833,212,21.7,4064671835,213,5.2,4064671827,56,Right,4064671829,140,61.9,,,,,,,,,,4yo7vsc9y2ssisq2kllyj28yd,Choi Young-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866893,25,1,1,4,22,92h5si20tnxjtg4hj8cs97bpw,1,64.2,4.4,2023-03-01T07:40:39.242Z,2023-03-01T07:40:43Z,4064671873,56,Right,4064671881,213,0.0,4064671877,141,4.6,4064671879,212,9.9,4064671875,140,73.6,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866897,26,1,1,4,26,92h5si20tnxjtg4hj8cs97bpw,0,86.8,3.4,2023-03-01T07:40:43.690Z,2023-03-01T07:40:45Z,4064671913,141,7.1,4064671911,140,73.9,4064671917,213,3.0,4064671909,56,Right,4064671915,212,13.8,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866901,15,49,1,4,29,229s1iq39lf40k945q50hauqw,1,20.4,91.1,2023-03-01T07:40:46.779Z,2023-03-01T07:40:46Z,,,,,,,,,,,,,,,,,,,,,,,,,g5uo98dpqlrxtpz4colzns2d,Murilo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866907,16,1,1,4,30,229s1iq39lf40k945q50hauqw,1,20.4,91.1,2023-03-01T07:40:47.644Z,2023-03-01T07:40:48Z,4064671947,212,5.7,4064671945,141,90.0,4064671949,213,3.3,4064671941,56,Back,4064671943,140,15.0,,,,,,,,,,g5uo98dpqlrxtpz4colzns2d,Murilo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866915,17,1,1,4,31,229s1iq39lf40k945q50hauqw,1,15,90,2023-03-01T07:40:48.380Z,2023-03-01T07:40:57Z,4064671993,140,22.7,4064671991,56,Back,4064671999,213,5.6,4064671997,212,10.9,4064671995,141,79.3,,,,,,,,,,1e31ylh0578q3kvzoe74zu191,Yoon Bit-Garam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866917,18,4,1,4,35,229s1iq39lf40k945q50hauqw,1,23,76.9,2023-03-01T07:40:52.566Z,2023-03-01T07:40:55Z,4064672009,265,,4064672013,233,27,4064672003,13,,4064672011,285,,4064672005,56,Back,4064672007,152,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866911,27,4,1,4,35,92h5si20tnxjtg4hj8cs97bpw,0,77,23.1,2023-03-01T07:40:52.567Z,2023-03-01T07:40:56Z,4064671975,56,Center,4064671977,152,,4064671981,286,,4064672019,233,18,4064671979,265,,4064671973,13,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866929,19,1,1,4,46,229s1iq39lf40k945q50hauqw,1,24.6,88,2023-03-01T07:41:03.702Z,2023-03-01T07:41:04Z,4064672095,152,,4064672097,56,Back,4064672103,212,6.4,4064672101,141,84.7,4064672105,213,3.5,4064672099,140,18.9,4064672093,5,,,,,1e31ylh0578q3kvzoe74zu191,Yoon Bit-Garam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866943,20,1,1,4,47,229s1iq39lf40k945q50hauqw,1,18.9,84.7,2023-03-01T07:41:04.757Z,2023-03-01T07:41:07Z,4064672165,212,22.5,4064672167,213,4.7,4064672159,56,Back,4064672161,140,19.4,4064672163,141,51.6,,,,,,,,,,5q7z5lreqv193mh9iuvvk9uxh,L. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866957,21,1,1,4,50,229s1iq39lf40k945q50hauqw,1,22.1,51,2023-03-01T07:41:07.250Z,2023-03-01T07:41:12Z,4064672225,141,66.4,4064672227,212,13.6,4064672229,213,0.9,4064672221,56,Back,4064672223,140,30.4,,,,,,,,,,1gqmmndo78ztp25pl1bzejaad,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866961,22,1,1,4,55,229s1iq39lf40k945q50hauqw,1,32.4,64.3,2023-03-01T07:41:12.470Z,2023-03-01T07:41:13Z,4064672255,213,5.7,4064672253,212,9.2,4064672251,141,56.7,4064672249,140,39.7,4064672247,56,Back,,,,,,,,,,1e31ylh0578q3kvzoe74zu191,Yoon Bit-Garam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866965,23,1,1,4,56,229s1iq39lf40k945q50hauqw,1,39.7,56.7,2023-03-01T07:41:13.814Z,2023-03-01T07:41:15Z,4064672273,56,Back,4064672281,213,4.2,4064672275,140,33.8,4064672277,141,41.0,4064672279,212,12.3,,,,,,,,,,g5uo98dpqlrxtpz4colzns2d,Murilo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513866975,24,1,1,4,58,229s1iq39lf40k945q50hauqw,1,33.8,41,2023-03-01T07:41:14.972Z,2023-03-01T07:41:21Z,4064672339,140,9.3,4064672343,212,29.9,4064672337,56,Back,4064672341,141,63.3,4064672345,213,2.6,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
