id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2530899413,504,1,2,48,42,86pmsqvfhj3t45uo4osr9hks9,1,44.9,58.1,2023-04-09T09:05:39.900Z,2023-04-09T09:17:17Z,4175748871,212,11.2,4175748873,213,4.8,4175748869,141,41.7,4175748865,56,Back,4175748867,140,45.3,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899359,501,49,2,48,43,86pmsqvfhj3t45uo4osr9hks9,1,42.3,46.7,2023-04-09T09:05:40.251Z,2023-04-09T09:05:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899363,502,1,2,48,43,86pmsqvfhj3t45uo4osr9hks9,1,42.3,46.7,2023-04-09T09:05:40.651Z,2023-04-09T09:17:00Z,4175726043,212,17.3,4175726041,141,53.7,4175726037,56,Center,4175726039,140,58.1,4175726045,213,0.3,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530902765,592,1,2,48,43,86pmsqvfhj3t45uo4osr9hks9,1,61.5,32.2,2023-04-09T09:05:40.813Z,2023-04-09T09:18:17Z,4175750085,140,58.1,4175750083,56,Center,4175750091,213,2.2,4175750133,156,,4175750087,141,39.4,4175750089,212,6.1,,,,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530902961,594,61,2,48,44,86pmsqvfhj3t45uo4osr9hks9,0,74.6,61.4,2023-04-09T09:05:41.751Z,2023-04-09T09:18:24Z,4175751475,56,Center,,,,,,,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899385,474,1,2,48,45,25yplfulilqz11lp1qbii7sf3,0,24.2,39.6,2023-04-09T09:05:42.044Z,2023-04-09T09:18:06Z,4175750611,212,2.2,4175726177,56,Back,4175750629,233,503,4175750633,286,,4175750613,213,0.3,4175750607,140,26.2,4175750627,236,,4175750609,141,40.6,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899371,503,74,2,48,45,86pmsqvfhj3t45uo4osr9hks9,1,58.1,53.7,2023-04-09T09:05:42.045Z,2023-04-09T10:07:06Z,4175750661,233,474,4175750469,285,,4175726085,56,Center,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899391,475,49,2,48,50,25yplfulilqz11lp1qbii7sf3,1,30.2,48.4,2023-04-09T09:05:47.523Z,2023-04-09T09:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899405,476,1,2,48,51,25yplfulilqz11lp1qbii7sf3,1,29.9,48.8,2023-04-09T09:05:48.019Z,2023-04-09T09:18:32Z,4175726277,213,1.6,4175726269,56,Back,4175726271,140,29.6,4175726275,212,25.4,4175726273,141,86.2,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899421,477,1,2,48,53,25yplfulilqz11lp1qbii7sf3,1,29.7,91.2,2023-04-09T09:05:50.547Z,2023-04-09T09:05:54Z,4175726359,140,38.7,4175726365,213,0.2,4175726363,212,9.7,4175726357,56,Back,4175726361,141,94.5,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899423,478,61,2,48,57,25yplfulilqz11lp1qbii7sf3,1,35.4,93.2,2023-04-09T09:05:54.147Z,2023-04-09T09:05:57Z,4175726497,238,,4175726371,56,Back,,,,,,,,,,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899431,479,5,2,48,58,25yplfulilqz11lp1qbii7sf3,0,37.7,102,2023-04-09T09:05:55.299Z,2023-04-09T09:05:59Z,4175726407,347,,4175726405,56,Back,4175726563,233,505,,,,,,,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899455,505,5,2,48,58,86pmsqvfhj3t45uo4osr9hks9,1,62.3,-2,2023-04-09T09:05:55.299Z,2023-04-09T10:18:39Z,4175726549,233,479,4175726537,56,Right,4175726539,347,,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899465,480,27,2,49,1,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:05:58.348Z,2023-04-09T09:06:04Z,4175726677,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899477,506,27,2,49,1,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-09T09:05:58.348Z,2023-04-09T09:06:19Z,4175726667,233,480,4175726645,41,Injury,4175726647,53,53ii8a2tn0kbcxyp0hfqhu02d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899775,481,28,2,50,14,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:07:11.539Z,2023-04-09T09:07:12Z,4175728553,55,480,4175728587,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899777,507,28,2,50,14,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-09T09:07:11.539Z,2023-04-09T09:07:52Z,4175728577,233,481,4175728559,55,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899827,508,1,2,50,25,86pmsqvfhj3t45uo4osr9hks9,1,68.9,0,2023-04-09T09:07:22.060Z,2023-04-09T09:07:24Z,4175728903,107,,4175728909,141,12.3,4175728913,213,2.5,4175728905,56,Right,4175728907,140,57.2,4175728911,212,15.5,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899863,509,61,2,50,27,86pmsqvfhj3t45uo4osr9hks9,1,57.2,12.3,2023-04-09T09:07:24.763Z,2023-04-09T09:07:46Z,4175729575,238,,4175729201,56,Right,,,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899857,482,52,2,50,34,25yplfulilqz11lp1qbii7sf3,1,9.9,60.3,2023-04-09T09:07:31.524Z,2023-04-09T09:07:31Z,,,,,,,,,,,,,,,,,,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899861,483,1,2,50,34,25yplfulilqz11lp1qbii7sf3,1,9.9,60.3,2023-04-09T09:07:31.827Z,2023-04-09T09:07:33Z,4175729169,141,70.0,4175729163,123,,4175729173,213,0.5,4175729171,212,13.5,4175729167,140,21.1,4175729165,56,Back,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899877,484,1,2,50,36,25yplfulilqz11lp1qbii7sf3,1,21.4,70.6,2023-04-09T09:07:33.139Z,2023-04-09T09:07:38Z,4175729347,140,28.1,4175729349,141,62.7,4175729353,213,5.6,4175729345,56,Back,4175729351,212,8.9,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899889,485,1,2,50,41,25yplfulilqz11lp1qbii7sf3,1,36.7,73.5,2023-04-09T09:07:38.643Z,2023-04-09T09:07:40Z,4175729427,140,42.0,4175729425,56,Back,4175729429,141,94.2,4175729433,213,1.2,4175729431,212,15.1,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899899,486,1,2,50,43,25yplfulilqz11lp1qbii7sf3,1,44,95,2023-04-09T09:07:40.099Z,2023-04-09T09:07:42Z,4175729485,212,15.2,4175729479,56,Left,4175729483,141,93.0,4175729487,213,6.2,4175729481,140,58.4,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899915,487,1,2,50,45,25yplfulilqz11lp1qbii7sf3,1,61.2,92.6,2023-04-09T09:07:42.820Z,2023-04-09T09:07:46Z,4175729589,212,17.3,4175729587,141,94.7,4175729591,213,0.1,4175729583,56,Left,4175729585,140,77.6,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899921,488,1,2,50,49,25yplfulilqz11lp1qbii7sf3,0,85.9,96.6,2023-04-09T09:07:46.436Z,2023-04-09T09:07:47Z,4175729611,56,Left,4175729613,140,92.5,4175729619,213,6.1,4175729615,141,94.8,4175729617,212,7.0,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899927,510,8,2,50,52,86pmsqvfhj3t45uo4osr9hks9,1,28.3,9.8,2023-04-09T09:07:49.261Z,2023-04-09T09:07:49Z,4175729673,56,Back,,,,,,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899955,489,5,2,50,52,25yplfulilqz11lp1qbii7sf3,1,81.2,101.5,2023-04-09T09:07:49.908Z,2023-04-09T09:07:53Z,4175729805,56,Left,4175729807,347,,4175729811,233,511,,,,,,,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530899931,511,5,2,50,52,86pmsqvfhj3t45uo4osr9hks9,0,18.8,-1.5,2023-04-09T09:07:49.908Z,2023-04-09T10:18:39Z,4175729827,233,489,4175729697,56,Back,4175729699,347,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900019,490,1,2,51,8,25yplfulilqz11lp1qbii7sf3,0,87.5,100,2023-04-09T09:08:05.748Z,2023-04-09T09:08:08Z,4175730295,56,Center,4175730309,213,4.8,4175730307,212,33.3,4175730293,107,,4175730303,141,52.4,4175730311,1,,4175730299,140,89.2,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900073,512,12,2,51,15,86pmsqvfhj3t45uo4osr9hks9,1,18,36.7,2023-04-09T09:08:12.828Z,2023-04-09T09:08:19Z,4175730843,212,12.2,4175730841,141,25.0,4175730837,56,Back,4175730839,140,9.2,4175730845,213,3.9,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900037,491,44,2,51,16,25yplfulilqz11lp1qbii7sf3,1,90.6,67,2023-04-09T09:08:13.379Z,2023-04-09T09:18:39Z,4175751957,233,513,4175730497,286,,4175730495,56,Center,,,,,,,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900075,513,44,2,51,16,86pmsqvfhj3t45uo4osr9hks9,0,9.4,33,2023-04-09T09:08:13.380Z,2023-04-09T09:18:39Z,4175730865,285,,4175730863,56,Back,4175751961,233,491,,,,,,,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900039,492,1,2,51,16,25yplfulilqz11lp1qbii7sf3,0,92.2,60.8,2023-04-09T09:08:13.635Z,2023-04-09T09:21:19Z,4175730517,141,57.0,4175730511,3,,4175730519,212,2.6,4175730515,140,92.2,4175730521,213,4.7,4175730513,56,Center,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530904131,620,12,2,51,18,86pmsqvfhj3t45uo4osr9hks9,1,3.4,40.4,2023-04-09T09:08:15.880Z,2023-04-09T09:21:54Z,4175758139,212,31.7,4175758133,56,Back,4175758135,140,23.9,4175758141,213,5.5,4175758137,141,6.2,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900091,514,49,2,51,25,86pmsqvfhj3t45uo4osr9hks9,1,57.2,8.2,2023-04-09T09:08:22.924Z,2023-04-09T09:08:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900097,515,1,2,51,26,86pmsqvfhj3t45uo4osr9hks9,1,57.2,8.2,2023-04-09T09:08:23.227Z,2023-04-09T09:08:24Z,4175731035,141,46.7,4175731037,212,26.9,4175731031,56,Center,4175731039,213,1.3,4175731033,140,62.9,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900125,516,1,2,51,27,86pmsqvfhj3t45uo4osr9hks9,1,62.9,46.7,2023-04-09T09:08:24.444Z,2023-04-09T09:08:29Z,4175731283,56,Center,4175731285,140,59.6,4175731289,212,16.5,4175731287,141,23.0,4175731291,213,4.5,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900147,517,1,2,51,32,86pmsqvfhj3t45uo4osr9hks9,0,64.1,17.4,2023-04-09T09:08:29.468Z,2023-04-09T09:08:32Z,4175731395,140,87.9,4175731401,213,0.4,4175731397,141,33.4,4175731393,56,Center,4175731399,212,27.3,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900155,493,12,2,51,35,25yplfulilqz11lp1qbii7sf3,1,4.4,67.2,2023-04-09T09:08:32.772Z,2023-04-09T09:08:34Z,4175731449,213,2.5,4175731441,56,Back,4175731447,212,7.7,4175731515,167,,4175731443,140,0.0,4175731445,141,73.8,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900159,494,5,2,51,36,25yplfulilqz11lp1qbii7sf3,0,9.7,101.6,2023-04-09T09:08:33.268Z,2023-04-09T09:27:15Z,4175770277,347,,4175731463,56,Back,4175753397,233,518,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900187,518,5,2,51,36,86pmsqvfhj3t45uo4osr9hks9,1,90.3,-1.6,2023-04-09T09:08:33.268Z,2023-04-09T10:18:40Z,4175731697,56,Right,4175770261,347,,4175753389,233,494,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900219,519,1,2,51,45,86pmsqvfhj3t45uo4osr9hks9,1,83.1,0,2023-04-09T09:08:42.716Z,2023-04-09T09:27:13Z,4175731933,107,,4175731935,56,Right,4175731941,212,10.1,4175731939,141,10.3,4175731943,213,0.8,4175731937,140,89.5,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900227,520,1,2,51,50,86pmsqvfhj3t45uo4osr9hks9,0,90.2,8.6,2023-04-09T09:08:47.228Z,2023-04-09T09:08:48Z,4175731977,213,2.3,4175731975,212,1.1,4175731969,56,Right,4175731973,141,9.8,4175731971,140,89.5,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900241,495,61,2,51,51,25yplfulilqz11lp1qbii7sf3,1,10,94.7,2023-04-09T09:08:48.187Z,2023-04-09T09:22:18Z,4175732065,56,Back,,,,,,,,,,,,,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900249,496,5,2,51,52,25yplfulilqz11lp1qbii7sf3,0,9.8,101.4,2023-04-09T09:08:49.244Z,2023-04-09T10:18:40Z,4175732105,56,Back,4175732147,233,521,4175732107,347,,,,,,,,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900233,521,5,2,51,52,86pmsqvfhj3t45uo4osr9hks9,1,90.2,-1.4,2023-04-09T09:08:49.244Z,2023-04-09T09:08:52Z,4175732117,233,496,4175732001,56,Right,4175732005,347,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900275,522,1,2,51,57,86pmsqvfhj3t45uo4osr9hks9,1,89.2,0,2023-04-09T09:08:54.164Z,2023-04-09T09:22:54Z,4175732267,141,16.2,4175732265,140,93.8,4175732269,212,12.8,4175732263,56,Right,4175732261,107,,4175732271,213,1.2,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900385,526,3,2,51,59,86pmsqvfhj3t45uo4osr9hks9,0,96.4,13.8,2023-04-09T09:08:56.484Z,2023-04-09T09:24:33Z,4175761139,56,Right,4175761545,233,503,4175761141,286,,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900397,503,7,2,51,59,25yplfulilqz11lp1qbii7sf3,1,3.6,86.2,2023-04-09T09:08:56.485Z,2023-04-09T09:24:34Z,4175761459,285,,4175761457,56,Back,4175761503,233,526,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900301,497,49,2,52,0,25yplfulilqz11lp1qbii7sf3,1,4.5,92.4,2023-04-09T09:08:57.403Z,2023-04-09T09:23:59Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900401,504,3,2,52,1,25yplfulilqz11lp1qbii7sf3,1,4.1,85.8,2023-04-09T09:08:58.309Z,2023-04-09T09:25:17Z,4175766091,233,528,4175765895,285,,4175765893,56,Back,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900391,528,45,2,52,1,86pmsqvfhj3t45uo4osr9hks9,0,95.9,14.2,2023-04-09T09:08:58.309Z,2023-04-09T09:25:19Z,4175766065,56,Right,4175766069,286,,4175766113,233,504,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900303,498,43,2,52,1,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-09T09:08:58.917Z,2023-04-09T09:24:12Z,4175732467,285,0,4175732465,56,Back,4175763371,144,50,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900351,499,1,2,52,3,25yplfulilqz11lp1qbii7sf3,0,3.5,90,2023-04-09T09:09:00.811Z,2023-04-09T09:24:18Z,4175732709,141,92.0,4175732809,236,,4175732815,286,,4175732707,140,4.1,4175732713,213,1.1,4175732711,212,1.5,4175732705,56,Back,4175732811,233,524,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900317,524,74,2,52,3,86pmsqvfhj3t45uo4osr9hks9,1,95.6,12.8,2023-04-09T09:09:00.812Z,2023-04-09T10:07:06Z,4175732561,285,,4175732821,233,499,4175732559,56,Right,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900377,501,5,2,52,4,25yplfulilqz11lp1qbii7sf3,1,-0.6,94.2,2023-04-09T09:09:01.620Z,2023-04-09T09:26:17Z,4175732929,233,525,4175732915,56,Back,4175767571,346,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900359,525,5,2,52,4,86pmsqvfhj3t45uo4osr9hks9,0,100.6,5.8,2023-04-09T09:09:01.620Z,2023-04-09T10:18:40Z,4175732947,233,501,4175767565,346,,4175732767,56,Right,,,,,,,,,,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900281,523,43,2,52,6,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-09T09:09:03.628Z,2023-04-09T09:25:21Z,4175732315,56,Right,4175732325,213,2.5,4175732317,140,91.7,4175766291,144,1,4175732319,141,18.6,4175732323,212,2.7,,,,,,,df7n0r366r77ujzxdedwcomol,Lee Chung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900395,502,1,2,52,15,25yplfulilqz11lp1qbii7sf3,1,4.7,39.6,2023-04-09T09:09:12.275Z,2023-04-09T09:26:14Z,4175767769,237,,4175733051,141,21.5,4175767767,124,,4175733047,56,Back,4175733055,213,5.1,4175733049,140,9.3,4175733053,212,13.2,4175768123,189,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530905847,645,1,2,52,18,25yplfulilqz11lp1qbii7sf3,1,8.1,24.8,2023-04-09T09:09:15.056Z,2023-04-09T09:26:41Z,4175769043,141,4.2,4175769045,212,15.3,4175769039,56,Back,4175769041,140,14.0,4175769047,213,5.1,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900425,505,1,2,52,20,25yplfulilqz11lp1qbii7sf3,0,30.8,4.6,2023-04-09T09:09:17.005Z,2023-04-09T09:26:47Z,4175733217,213,6.3,4175733209,56,Right,4175733215,212,31.8,4175733213,141,4.1,4175733211,140,61.1,4175733207,155,,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900439,529,1,2,52,24,86pmsqvfhj3t45uo4osr9hks9,0,30.1,93.8,2023-04-09T09:09:21.717Z,2023-04-09T09:27:44Z,4175733311,212,24.0,4175770673,3,,4175733305,56,Left,4175733309,141,100.0,4175733307,140,52.3,4175733313,213,0.2,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900447,507,5,2,52,26,25yplfulilqz11lp1qbii7sf3,1,50.4,-1.7,2023-04-09T09:09:23.766Z,2023-04-09T09:28:43Z,4175772449,233,654,4175733391,56,Right,4175733393,347,,,,,,,,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530906399,654,5,2,52,26,86pmsqvfhj3t45uo4osr9hks9,0,49.6,101.7,2023-04-09T09:09:23.766Z,2023-04-09T10:18:40Z,4175772435,347,,4175772433,56,Back,4175772503,233,507,,,,,,,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900445,506,1,2,52,31,25yplfulilqz11lp1qbii7sf3,1,47.6,0,2023-04-09T09:09:28.268Z,2023-04-09T09:28:53Z,4175733387,213,1.9,4175773227,107,,4175733381,140,43.3,4175733385,212,13.2,4175733379,56,Back,4175733383,141,17.2,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900499,508,1,2,52,39,25yplfulilqz11lp1qbii7sf3,1,36.6,34.2,2023-04-09T09:09:36.196Z,2023-04-09T09:28:59Z,4175733745,56,Back,4175733751,212,16.7,4175733747,140,27.6,4175733753,213,2.2,4175733749,141,54.5,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900517,509,1,2,52,45,25yplfulilqz11lp1qbii7sf3,1,27.1,62.7,2023-04-09T09:09:42.068Z,2023-04-09T09:09:46Z,4175733891,140,14.4,4175733889,56,Back,4175733897,213,3.6,4175733893,141,52.5,4175733895,212,15.0,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530900535,510,1,2,52,51,25yplfulilqz11lp1qbii7sf3,1,13.5,50.1,2023-04-09T09:09:48.148Z,2023-04-09T09:09:49Z,4175734025,56,Back,4175734027,140,24.1,4175734031,212,15.3,4175734029,141,34.6,4175734033,213,5.5,,,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
