id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value
2527410831,386,1,1,40,35,dw7c1rdfrjt0ldijrpj6rzsqa,1,54.6,54.5,2023-04-02T12:06:03.804Z,2023-04-02T12:06:04Z,4157218015,140,44.8,4157218017,141,34.9,4157218009,5,,4157218019,212,16.8,4157218013,56,Back,4157218011,152,,4157218021,213,4.1,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527410937,387,1,1,40,36,dw7c1rdfrjt0ldijrpj6rzsqa,1,44.8,34.9,2023-04-02T12:06:04.732Z,2023-04-02T12:06:08Z,4157218549,56,Right,4157218555,212,15.2,4157218557,213,5.4,4157218553,141,17.3,4157218551,140,53.8,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411019,388,1,1,40,39,dw7c1rdfrjt0ldijrpj6rzsqa,1,53.4,24.1,2023-04-02T12:06:08.300Z,2023-04-02T12:06:11Z,4157218911,141,62.4,4157218907,56,Back,4157218909,140,43.8,4157218913,212,27.9,4157218915,213,1.9,,,,,,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411213,389,1,1,40,42,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.3,64,2023-04-02T12:06:11.180Z,2023-04-02T12:06:18Z,4157219775,213,1.0,4157219773,212,23.7,4157219767,140,57.9,4157219763,56,Left,4157219771,141,92.9,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411281,390,1,1,40,49,dw7c1rdfrjt0ldijrpj6rzsqa,1,59.9,85.9,2023-04-02T12:06:18.444Z,2023-04-02T12:06:21Z,4157220125,141,70.6,4157220127,212,20.9,4157220129,213,3.7,4157220123,140,42.6,4157220121,56,Back,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411347,391,1,1,40,52,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.5,69.3,2023-04-02T12:06:20.892Z,2023-04-02T12:06:23Z,4157220421,213,4.6,4157220417,141,39.1,4157220419,212,20.7,4157220413,56,Back,4157220415,140,43.1,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411461,392,1,1,40,54,dw7c1rdfrjt0ldijrpj6rzsqa,1,43,38,2023-04-02T12:06:23.116Z,2023-04-02T12:06:26Z,4157220945,141,4.1,4157220949,213,5.2,4157220943,140,55.4,4157220947,212,26.5,4157220941,56,Right,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411579,393,1,1,40,58,dw7c1rdfrjt0ldijrpj6rzsqa,0,55.4,4.1,2023-04-02T12:06:26.685Z,2023-04-02T12:06:30Z,4157221497,155,,4157221505,140,91.8,4157221517,213,0.6,4157221509,141,38.6,4157221513,212,44.8,4157221501,56,Center,4157221521,1,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411611,317,52,1,41,2,cc7oug4s891gcp1r4mh00rw7x,1,8.3,62.9,2023-04-02T12:06:31.568Z,2023-04-02T12:06:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411827,318,1,1,41,10,cc7oug4s891gcp1r4mh00rw7x,1,7.3,60,2023-04-02T12:06:38.864Z,2023-04-02T12:06:40Z,4157222691,140,14.7,4157222697,213,0.9,4157222693,141,73.6,4157222695,212,12.1,4157222733,189,,4157222687,123,,4157222689,56,Back,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411877,319,1,1,41,12,cc7oug4s891gcp1r4mh00rw7x,1,14.7,73.6,2023-04-02T12:06:40.928Z,2023-04-02T12:06:42Z,4157222981,213,4.2,4157222973,141,58.4,4157222977,212,12.2,4157222969,140,8.6,4157222967,56,Back,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527411937,320,1,1,41,13,cc7oug4s891gcp1r4mh00rw7x,1,8.6,58.4,2023-04-02T12:06:42.481Z,2023-04-02T12:06:44Z,4157223309,213,5.0,4157223303,140,16.4,4157223307,212,30.5,4157223305,141,15.2,4157223301,56,Back,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412001,321,1,1,41,16,cc7oug4s891gcp1r4mh00rw7x,0,18.4,9.8,2023-04-02T12:06:44.785Z,2023-04-02T12:06:48Z,4157223659,141,39.4,4157223657,140,58.6,4157223653,56,Center,4157223649,155,,4157223663,213,0.4,4157223665,1,,4157223661,212,46.8,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412045,394,44,1,41,19,dw7c1rdfrjt0ldijrpj6rzsqa,1,40.6,57.3,2023-04-02T12:06:47.920Z,2023-04-02T12:06:50Z,4157223883,56,Back,4157223885,285,,4157223919,233,322,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412005,322,44,1,41,19,cc7oug4s891gcp1r4mh00rw7x,0,59.4,42.7,2023-04-02T12:06:47.921Z,2023-04-02T12:06:50Z,4157223949,233,394,4157223681,56,Center,4157223683,286,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412085,395,1,1,41,20,dw7c1rdfrjt0ldijrpj6rzsqa,1,39.9,54,2023-04-02T12:06:48.660Z,2023-04-02T12:16:44Z,4157224079,213,6.1,4157224077,212,6.1,4157224073,140,45.7,4157224075,141,52.8,4157224069,3,,4157224071,56,Back,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412095,396,49,1,41,21,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.7,52.8,2023-04-02T12:06:50.133Z,2023-04-02T12:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412097,397,50,1,41,22,dw7c1rdfrjt0ldijrpj6rzsqa,1,46.3,53.8,2023-04-02T12:06:50.976Z,2023-04-02T12:06:54Z,4157224131,56,Back,4157224397,233,323,4157224133,286,,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412129,323,7,1,41,22,cc7oug4s891gcp1r4mh00rw7x,1,53.7,46.2,2023-04-02T12:06:50.977Z,2023-04-02T12:06:54Z,4157224361,233,397,4157224319,285,,4157224317,56,Center,,,,,,,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412135,324,49,1,41,24,cc7oug4s891gcp1r4mh00rw7x,1,58,34.8,2023-04-02T12:06:53.520Z,2023-04-02T12:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412161,325,1,1,41,25,cc7oug4s891gcp1r4mh00rw7x,1,58,34.8,2023-04-02T12:06:53.680Z,2023-04-02T12:06:55Z,4157224475,141,9.2,4157224479,212,21.2,4157224465,56,Right,4157224471,140,69.6,4157224483,213,5.3,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412201,326,1,1,41,26,cc7oug4s891gcp1r4mh00rw7x,1,69.6,9.2,2023-04-02T12:06:54.961Z,2023-04-02T12:07:00Z,4157224705,212,8.9,4157224707,213,2.4,4157224703,141,17.7,4157224699,56,Right,4157224701,140,63.2,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412239,327,1,1,41,27,cc7oug4s891gcp1r4mh00rw7x,0,63.2,17.7,2023-04-02T12:06:56.304Z,2023-04-02T12:06:57Z,4157224885,213,5.4,4157224883,212,17.4,4157224881,141,0.0,4157224877,56,Right,4157224879,140,73.8,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412245,328,5,1,41,29,cc7oug4s891gcp1r4mh00rw7x,0,69,-1.8,2023-04-02T12:06:57.819Z,2023-04-02T12:06:59Z,4157224911,347,,4157224909,56,Right,4157225067,233,398,,,,,,,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412251,398,5,1,41,29,dw7c1rdfrjt0ldijrpj6rzsqa,1,31,101.8,2023-04-02T12:06:57.819Z,2023-04-02T12:38:10Z,4157224929,56,Back,4157224931,347,,4157225013,233,328,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412335,399,1,1,41,31,dw7c1rdfrjt0ldijrpj6rzsqa,0,35.7,100,2023-04-02T12:06:59.676Z,2023-04-02T12:07:02Z,4157225371,56,Back,4157225367,107,,4157225373,140,47.8,4157225377,141,72.4,4157225385,1,,4157225383,213,5.3,4157225381,212,23.6,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412425,329,1,1,41,35,cc7oug4s891gcp1r4mh00rw7x,1,55.8,21,2023-04-02T12:07:04Z,2023-04-02T12:07:05Z,4157225775,141,13.5,4157225773,140,58.7,4157225779,213,5.3,4157225777,212,5.9,4157225769,3,,4157225771,56,Right,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412441,330,49,1,41,36,cc7oug4s891gcp1r4mh00rw7x,1,58.7,13.5,2023-04-02T12:07:05.264Z,2023-04-02T12:07:05Z,,,,,,,,,,,,,,,,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412463,331,1,1,41,36,cc7oug4s891gcp1r4mh00rw7x,1,58.7,13.5,2023-04-02T12:07:05.360Z,2023-04-02T12:07:06Z,4157225971,141,8.0,4157225967,56,Right,4157225969,140,58.6,4157225973,212,3.7,4157225975,213,4.7,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412491,332,1,1,41,37,cc7oug4s891gcp1r4mh00rw7x,1,58.6,8,2023-04-02T12:07:06.336Z,2023-04-02T12:07:07Z,4157226117,212,9.3,4157226119,213,1.4,4157226113,140,60.1,4157226115,141,21.5,4157226111,56,Center,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412627,333,1,1,41,38,cc7oug4s891gcp1r4mh00rw7x,1,60.1,21.5,2023-04-02T12:07:07.248Z,2023-04-02T12:07:12Z,4157226851,140,68.7,4157226849,56,Center,4157226857,213,1.3,4157226853,141,62.9,4157226855,212,29.6,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412683,334,1,1,41,43,cc7oug4s891gcp1r4mh00rw7x,1,73.9,48.9,2023-04-02T12:07:12.336Z,2023-04-02T12:29:00Z,4157227173,140,79.3,4157227177,212,7.9,4157227175,141,40.8,4157227171,56,Center,4157227181,213,5.5,4157376859,210,15,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412701,335,15,1,41,45,cc7oug4s891gcp1r4mh00rw7x,1,78.6,46.4,2023-04-02T12:07:13.888Z,2023-04-02T12:29:00Z,4157378989,233,400,4157376883,147,48.2,4157227269,22,,4157376881,146,86.0,4157376869,29,,4157376875,102,51.6,4157376879,215,,4157375403,82,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,4157376889,231,50.7,4157376885,230,4157227273,56,4157227271,18,,4157376871,55,4157376867,78,4157376877,103,4157375399,72,98.9,Center,,,,19,,,,334
2527412753,400,10,1,41,45,dw7c1rdfrjt0ldijrpj6rzsqa,1,14.4,49.1,2023-04-02T12:07:13.988Z,2023-04-02T12:29:02Z,4157379121,233,335,4157378911,94,,4157227489,56,Back,,,,,,,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527413383,338,61,1,41,46,cc7oug4s891gcp1r4mh00rw7x,1,78.4,45.8,2023-04-02T12:07:14.903Z,2023-04-02T12:07:40Z,4157230559,56,Center,,,,,,,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412873,401,49,1,41,50,dw7c1rdfrjt0ldijrpj6rzsqa,1,32.2,39.7,2023-04-02T12:07:19.068Z,2023-04-02T12:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412951,402,1,1,41,50,dw7c1rdfrjt0ldijrpj6rzsqa,1,32.2,39.7,2023-04-02T12:07:19.260Z,2023-04-02T12:07:22Z,4157228431,213,1.5,4157228425,140,33.3,4157228427,141,55.1,4157228429,212,10.5,4157228423,56,Back,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412963,403,4,1,41,52,dw7c1rdfrjt0ldijrpj6rzsqa,1,37.7,60.6,2023-04-02T12:07:21.532Z,2023-04-02T12:07:23Z,4157228481,13,,4157228541,233,336,4157228483,56,Back,4157228487,152,,4157228493,286,,4157228491,265,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527412939,336,4,1,41,52,cc7oug4s891gcp1r4mh00rw7x,0,62.3,39.4,2023-04-02T12:07:21.533Z,2023-04-02T12:07:23Z,4157228383,285,,4157228381,265,,4157228379,152,,4157228377,56,Center,4157228375,13,,4157228575,233,403,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527413027,337,17,1,41,55,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-02T12:07:24.081Z,2023-04-02T12:07:24Z,4157228799,31,,4157228809,13,243,4157228805,392,,,,,,,,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527413669,404,1,1,42,17,dw7c1rdfrjt0ldijrpj6rzsqa,1,36,57.3,2023-04-02T12:07:46.332Z,2023-04-02T12:07:47Z,4157231995,141,34.6,4157231991,140,35.6,4157232009,213,4.7,4157232003,212,15.4,4157231981,5,,4157231985,152,,4157231987,56,Back,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527413707,405,1,1,42,18,dw7c1rdfrjt0ldijrpj6rzsqa,1,35.6,34.6,2023-04-02T12:07:47.037Z,2023-04-02T12:07:48Z,4157232175,140,48.7,4157232181,213,5.3,4157232173,56,Back,4157232179,212,26.4,4157232177,141,1.4,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527413731,406,1,1,42,19,dw7c1rdfrjt0ldijrpj6rzsqa,1,47.2,3.1,2023-04-02T12:07:48.157Z,2023-04-02T12:07:49Z,4157232309,212,24.7,4157232305,141,33.7,4157232315,213,2.1,4157232295,56,Back,4157232301,140,34.5,,,,,,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527413843,407,1,1,42,20,dw7c1rdfrjt0ldijrpj6rzsqa,1,33.8,36.7,2023-04-02T12:07:49.084Z,2023-04-02T12:07:52Z,4157232861,213,1.6,4157232855,140,33.8,4157232859,212,17.2,4157232853,56,Back,4157232857,141,62.0,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414073,408,1,1,42,23,dw7c1rdfrjt0ldijrpj6rzsqa,1,37.2,68.4,2023-04-02T12:07:52.317Z,2023-04-02T12:07:59Z,4157233957,141,92.1,4157233959,212,19.7,4157233953,56,Back,4157233955,140,48.0,4157233961,213,1.0,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414105,409,43,1,42,30,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-02T12:07:58.925Z,2023-04-02T12:08:04Z,4157234705,233,339,4157234107,56,Left,4157234109,286,0,4157234873,144,3,,,,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414175,339,43,1,42,30,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-02T12:07:58.926Z,2023-04-02T12:08:06Z,4157235049,144,7,4157234453,56,Back,4157234459,285,0,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414183,410,4,1,42,33,dw7c1rdfrjt0ldijrpj6rzsqa,1,57.7,92.8,2023-04-02T12:08:01.950Z,2023-04-02T12:08:03Z,4157234499,286,,4157234497,265,,4157234493,56,Left,4157234495,152,,4157234491,13,,4157234651,233,340,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414195,340,4,1,42,33,cc7oug4s891gcp1r4mh00rw7x,0,42.3,7.2,2023-04-02T12:08:01.951Z,2023-04-02T12:08:04Z,4157234545,285,,4157234543,265,,4157234541,152,,4157234535,13,,4157234539,56,Back,4157234741,233,410,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414493,411,1,1,42,41,dw7c1rdfrjt0ldijrpj6rzsqa,1,58.8,90.3,2023-04-02T12:08:10.412Z,2023-04-02T12:08:19Z,4157236025,5,,4157236027,152,,4157236029,56,Back,4157236031,140,36.6,4157236035,212,26.6,4157236037,213,3.6,4157236033,141,71.5,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414537,412,1,1,42,45,dw7c1rdfrjt0ldijrpj6rzsqa,1,43,72.3,2023-04-02T12:08:13.628Z,2023-04-02T12:08:16Z,4157236219,212,21.0,4157236213,56,Back,4157236217,141,41.9,4157236215,140,39.7,4157236221,213,4.5,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414641,413,1,1,42,47,dw7c1rdfrjt0ldijrpj6rzsqa,1,44.1,43,2023-04-02T12:08:15.868Z,2023-04-02T12:08:19Z,4157236691,141,66.9,4157236695,213,1.7,4157236693,212,16.3,4157236689,140,42.6,4157236687,56,Back,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414775,414,1,1,42,52,dw7c1rdfrjt0ldijrpj6rzsqa,1,48.1,66.7,2023-04-02T12:08:20.765Z,2023-04-02T12:08:24Z,4157237371,56,Left,4157237373,140,53.4,4157237379,213,1.2,4157237377,212,17.3,4157237375,141,90.8,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414799,415,1,1,42,55,dw7c1rdfrjt0ldijrpj6rzsqa,0,56.4,95.4,2023-04-02T12:08:24.172Z,2023-04-02T12:08:25Z,4157237523,213,5.7,4157237515,56,Center,4157237519,141,75.4,4157237517,140,77.1,4157237521,212,25.6,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414827,341,1,1,42,57,cc7oug4s891gcp1r4mh00rw7x,0,20.9,27.7,2023-04-02T12:08:25.905Z,2023-04-02T12:08:26Z,4157237675,141,29.1,4157237679,213,0.0,4157237673,140,42.4,4157237677,212,22.6,4157237669,157,,4157237671,56,Back,4157237681,1,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414915,416,1,1,43,0,dw7c1rdfrjt0ldijrpj6rzsqa,1,61.4,69.6,2023-04-02T12:08:28.684Z,2023-04-02T12:08:30Z,4157238111,141,54.0,4157238115,212,11.3,4157238107,140,65.0,4157238117,213,5.1,4157238103,56,Center,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414961,417,1,1,43,2,dw7c1rdfrjt0ldijrpj6rzsqa,0,64.2,56.3,2023-04-02T12:08:30.748Z,2023-04-02T12:08:32Z,4157238381,213,0.6,4157238379,212,24.5,4157238373,56,Center,4157238377,141,76.7,4157238375,140,83.4,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527414939,342,49,1,43,3,cc7oug4s891gcp1r4mh00rw7x,1,10.9,23.6,2023-04-02T12:08:32.047Z,2023-04-02T12:08:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415091,343,12,1,43,6,cc7oug4s891gcp1r4mh00rw7x,1,4.4,7.6,2023-04-02T12:08:34.823Z,2023-04-02T12:08:41Z,4157239027,140,15.6,4157239033,213,5.8,4157239029,141,0.0,4157239025,56,Back,4157239097,167,,4157239031,212,13.5,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415093,344,5,1,43,7,cc7oug4s891gcp1r4mh00rw7x,0,16.4,-1.8,2023-04-02T12:08:36.492Z,2023-04-02T12:38:10Z,4157239175,233,418,4157239059,347,,4157239057,56,Back,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415089,418,5,1,43,7,dw7c1rdfrjt0ldijrpj6rzsqa,1,83.6,101.8,2023-04-02T12:08:36.492Z,2023-04-02T12:08:37Z,4157239145,233,344,4157239017,347,,4157239015,56,Left,,,,,,,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415283,419,1,1,43,10,dw7c1rdfrjt0ldijrpj6rzsqa,1,82.7,100,2023-04-02T12:08:39.356Z,2023-04-02T12:08:44Z,4157239981,56,Left,4157239987,212,11.8,4157239983,140,92.2,4157239985,141,92.4,4157239993,213,5.7,4157239979,107,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415313,345,45,1,43,15,cc7oug4s891gcp1r4mh00rw7x,0,7.4,5.2,2023-04-02T12:08:43.852Z,2023-04-02T12:08:46Z,4157240091,56,Back,4157240095,285,,4157240259,233,420,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415303,420,3,1,43,15,dw7c1rdfrjt0ldijrpj6rzsqa,1,92.6,94.8,2023-04-02T12:08:43.852Z,2023-04-02T12:08:45Z,4157240231,233,345,4157240059,56,Left,4157240061,286,,,,,,,,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415357,421,1,1,43,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,88.8,95.3,2023-04-02T12:08:44.669Z,2023-04-02T12:08:46Z,4157240321,140,78.1,4157240325,212,11.4,4157240319,56,Left,4157240327,213,3.0,4157240323,141,97.8,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415381,422,1,1,43,17,dw7c1rdfrjt0ldijrpj6rzsqa,1,77.2,97.5,2023-04-02T12:08:46.013Z,2023-04-02T12:08:48Z,4157240465,56,Left,4157240467,140,64.2,4157240469,141,90.8,4157240473,213,3.5,4157240471,212,14.4,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527415509,423,1,1,43,19,dw7c1rdfrjt0ldijrpj6rzsqa,1,64.2,90.8,2023-04-02T12:08:47.885Z,2023-04-02T12:08:55Z,4157241131,56,Back,4157241137,212,30.4,4157241133,140,47.0,4157241139,213,4.1,4157241135,141,54.9,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
