id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2546893009,322,1,1,25,38,25yplfulilqz11lp1qbii7sf3,1,46.2,0,2023-05-11T07:32:38.504Z,2023-05-11T07:45:37Z,4267856477,107,,4267856481,140,40.6,4267856695,343,3,4267856483,141,5.4,4267856479,56,Back,4267856487,213,2.5,4267856485,212,7.4,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546890979,219,1,1,25,39,25yplfulilqz11lp1qbii7sf3,1,39.3,3.8,2023-05-11T07:32:39.578Z,2023-05-11T07:45:40Z,4267843127,213,1.8,4267843125,212,3.7,4267843121,140,38.5,4267843119,56,Back,4267843123,141,9.1,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546890995,220,1,1,25,41,25yplfulilqz11lp1qbii7sf3,1,41.6,8.8,2023-05-11T07:32:42.154Z,2023-05-11T07:46:04Z,4267843185,56,Back,4267857097,156,,4267843193,213,3.7,4267843187,140,36.5,4267843191,212,6.2,4267843189,141,4.3,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891021,221,1,1,25,42,25yplfulilqz11lp1qbii7sf3,1,36.5,4.3,2023-05-11T07:32:43.066Z,2023-05-11T07:32:47Z,4267843345,140,13.4,4267843347,141,44.5,4267843353,1,,4267843351,213,2.3,4267843343,56,Back,4267843349,212,36.5,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891039,222,1,1,25,48,25yplfulilqz11lp1qbii7sf3,1,10.7,60.5,2023-05-11T07:32:48.778Z,2023-05-11T07:32:52Z,4267843439,56,Back,4267843445,212,33.1,4267843447,213,0.7,4267843441,140,34.1,4267843443,141,93.2,4267843449,1,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891043,223,1,1,25,51,25yplfulilqz11lp1qbii7sf3,1,27.4,90.3,2023-05-11T07:32:51.850Z,2023-05-11T07:32:52Z,4267843467,56,Back,4267843469,140,38.2,4267843475,213,0.3,4267843473,212,12.0,4267843471,141,96.2,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891059,224,1,1,25,52,25yplfulilqz11lp1qbii7sf3,1,37.2,95.1,2023-05-11T07:32:52.715Z,2023-05-11T07:32:55Z,4267843539,212,13.1,4267843533,56,Back,4267843541,213,3.3,4267843537,141,92.3,4267843535,140,24.9,,,,,,,,,,i60jnxmaywexvys2g0aktdcl,Lee Ki-Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891079,225,1,1,25,55,25yplfulilqz11lp1qbii7sf3,1,26.8,89,2023-05-11T07:32:55.418Z,2023-05-11T07:33:01Z,4267843667,141,57.5,4267843671,213,4.7,4267843665,140,26.2,4267843669,212,21.4,4267843663,56,Back,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891097,226,1,1,26,1,25yplfulilqz11lp1qbii7sf3,1,31,40.4,2023-05-11T07:33:01.467Z,2023-05-11T07:33:05Z,4267843763,56,Center,4267843761,155,,4267843769,212,44.1,4267843765,140,73.0,4267843773,1,,4267843771,213,0.0,4267843767,141,43.4,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891107,228,61,1,26,4,25yplfulilqz11lp1qbii7sf3,0,72.1,41,2023-05-11T07:33:05.154Z,2023-05-11T07:46:39Z,4267843817,56,Center,,,,,,,,,,,,,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891099,227,43,1,26,4,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-05-11T07:33:05.242Z,2023-05-11T07:33:16Z,4267843777,56,Center,4267844077,144,8,,,,,,,,,,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891103,245,1,1,26,4,cc7oug4s891gcp1r4mh00rw7x,0,23.7,60.8,2023-05-11T07:33:05.333Z,2023-05-11T07:33:37Z,4267843795,56,Back,4267843801,212,1.4,4267843803,213,5.3,4267843799,141,59.1,4267843797,140,24.5,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891115,229,61,1,26,7,25yplfulilqz11lp1qbii7sf3,1,72,38.5,2023-05-11T07:33:07.739Z,2023-05-11T07:33:07Z,4267843851,56,Center,,,,,,,,,,,,,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891125,246,1,1,26,7,cc7oug4s891gcp1r4mh00rw7x,0,13.6,59.6,2023-05-11T07:33:08.029Z,2023-05-11T07:33:39Z,4267843903,140,16.7,4267843901,56,Back,4267843905,141,82.6,4267843909,213,1.4,4267843907,212,16.0,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891137,230,1,1,26,10,25yplfulilqz11lp1qbii7sf3,1,68.4,11,2023-05-11T07:33:10.460Z,2023-05-11T07:33:11Z,4267843977,213,0.3,4267843971,140,92.0,4267843973,141,21.0,4267843969,56,Right,4267843975,212,25.7,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891147,231,1,1,26,11,25yplfulilqz11lp1qbii7sf3,1,92,21,2023-05-11T07:33:11.530Z,2023-05-11T07:33:12Z,4267844025,56,Center,4267844033,213,2.2,4267844031,212,9.1,4267844027,140,87.2,4267844029,141,32.2,,,,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891149,232,1,1,26,12,25yplfulilqz11lp1qbii7sf3,0,85.3,32.6,2023-05-11T07:33:12.826Z,2023-05-11T07:47:04Z,4267844051,213,2.9,4267844047,141,34.5,4267844049,212,4.5,4267844043,56,Center,4267844045,140,81.2,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891165,247,1,1,26,14,cc7oug4s891gcp1r4mh00rw7x,1,17.2,65.3,2023-05-11T07:33:14.989Z,2023-05-11T07:47:51Z,4267844137,56,Back,4267858189,141,60.0,4267858193,213,6.1,4267858191,212,22.3,4267858187,140,38.2,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891171,248,1,1,26,17,cc7oug4s891gcp1r4mh00rw7x,1,36.1,61.8,2023-05-11T07:33:18.253Z,2023-05-11T07:33:19Z,4267844165,56,Back,4267844171,212,6.5,4267844173,213,2.5,4267844167,140,31.0,4267844169,141,67.3,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891197,249,1,1,26,19,cc7oug4s891gcp1r4mh00rw7x,1,32.5,67.8,2023-05-11T07:33:19.509Z,2023-05-11T07:33:33Z,4267844291,212,19.5,4267844293,213,5.6,4267844287,140,47.1,4267844289,141,50.1,4267844285,56,Back,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891217,250,1,1,26,22,cc7oug4s891gcp1r4mh00rw7x,1,59.1,38.3,2023-05-11T07:33:23.021Z,2023-05-11T07:48:41Z,4267844383,141,18.5,4267844381,140,65.8,4267859191,210,13,4267844385,212,15.2,4267844379,56,Right,4267844387,213,5.2,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2546891219,251,13,1,26,24,cc7oug4s891gcp1r4mh00rw7x,1,69,22.5,2023-05-11T07:33:25.269Z,2023-05-11T07:48:41Z,4267859197,29,,4267844393,22,,4267859195,74,,4267859203,102,50.3,4267859199,55,250,4267859205,103,69.4,4267859211,231,47.5,4267844445,20,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,4267859207,215,,4267844397,56,4267859193,113,,Center,4267844395,18,,4267859209,230,,,,,97.6,,,,,,,,,,,
2546891415,239,5,1,26,27,25yplfulilqz11lp1qbii7sf3,1,-0.8,55.9,2023-05-11T07:33:27.406Z,2023-05-11T07:37:36Z,4267845459,56,Back,4267845607,233,252,4267845461,346,,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891221,252,5,1,26,27,cc7oug4s891gcp1r4mh00rw7x,0,100.8,44.1,2023-05-11T07:33:27.406Z,2023-05-11T07:34:17Z,4267845611,233,239,4267844411,56,Center,4267844413,346,,,,,,,,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891245,233,17,1,26,31,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-05-11T07:33:31.643Z,2023-05-11T07:33:35Z,4267844557,13,243,4267844553,31,,4267844555,392,,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891327,234,1,1,26,55,25yplfulilqz11lp1qbii7sf3,1,4.3,45.8,2023-05-11T07:33:55.962Z,2023-05-11T07:34:23Z,4267845027,56,Back,4267845035,213,0.0,4267845751,124,,4267845753,237,,4267845039,189,,4267845029,140,25.2,4267845031,141,47.0,4267845033,212,22.0,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891373,235,1,1,27,0,25yplfulilqz11lp1qbii7sf3,1,28.1,50.7,2023-05-11T07:34:01.227Z,2023-05-11T07:34:04Z,4267845255,213,1.1,4267845247,56,Back,4267845249,140,41.2,4267845251,141,90.5,4267845253,212,30.4,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891393,236,1,1,27,4,25yplfulilqz11lp1qbii7sf3,1,38.6,87.2,2023-05-11T07:34:04.746Z,2023-05-11T07:34:07Z,4267845359,212,20.4,4267845353,56,Left,4267845357,141,80.0,4267845355,140,57.5,4267845361,213,6.0,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891395,237,1,1,27,6,25yplfulilqz11lp1qbii7sf3,1,57.6,80,2023-05-11T07:34:06.922Z,2023-05-11T07:34:08Z,4267845373,212,17.7,4267845371,141,87.2,4267845369,140,41.4,4267845367,56,Back,4267845375,213,2.9,,,,,,,,,,c75jawwqkzeeuok8x8jp590yc,Lee Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891411,238,1,1,27,7,25yplfulilqz11lp1qbii7sf3,1,41.4,87.2,2023-05-11T07:34:08.282Z,2023-05-11T07:34:11Z,4267845437,212,26.7,4267845439,213,4.4,4267845431,56,Back,4267845433,140,32.6,4267845435,141,50.4,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891439,240,1,1,27,12,25yplfulilqz11lp1qbii7sf3,1,30.4,51.3,2023-05-11T07:34:13.114Z,2023-05-11T07:35:03Z,4267845585,56,Back,4267845593,213,4.9,4267845587,140,34.0,4267845591,212,25.0,4267845589,141,15.0,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891445,241,1,1,27,15,25yplfulilqz11lp1qbii7sf3,1,33.4,9.1,2023-05-11T07:34:15.898Z,2023-05-11T07:34:18Z,4267845645,141,37.6,4267845643,140,40.6,4267845641,56,Back,4267845649,213,1.2,4267845647,212,20.8,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891457,242,1,1,27,18,25yplfulilqz11lp1qbii7sf3,1,41.5,40.6,2023-05-11T07:34:18.522Z,2023-05-11T07:34:22Z,4267845715,140,48.2,4267845717,141,63.6,4267845713,56,Back,4267845719,212,17.1,4267845721,213,1.1,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891479,243,1,1,27,23,25yplfulilqz11lp1qbii7sf3,1,65.7,77.5,2023-05-11T07:34:24.186Z,2023-05-11T07:34:26Z,4267845835,213,0.4,4267845831,141,94.4,4267845833,212,28.4,4267845827,56,Left,4267845829,140,90.4,,,,,,,,,,az865nb20rq7o9np5ybcujpjo,Yu Je-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891483,244,1,1,27,25,25yplfulilqz11lp1qbii7sf3,0,90.6,94.5,2023-05-11T07:34:26.026Z,2023-05-11T07:34:26Z,4267845861,140,94.5,4267845855,155,,4267845869,213,4.9,4267845857,56,Center,4267845853,2,,4267845865,141,68.8,4267845867,212,17.9,,,,i60jnxmaywexvys2g0aktdcl,Lee Ki-Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891491,253,12,1,27,26,cc7oug4s891gcp1r4mh00rw7x,1,10.6,36.9,2023-05-11T07:34:26.854Z,2023-05-11T07:34:27Z,4267845897,213,6.2,4267845893,141,35.2,4267845889,56,Back,4267845891,140,24.8,4267845913,15,,4267845895,212,15.0,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891513,254,1,1,27,30,cc7oug4s891gcp1r4mh00rw7x,1,33,40.3,2023-05-11T07:34:30.469Z,2023-05-11T07:34:31Z,4267845999,141,45.4,4267846003,212,4.1,4267845995,140,35.1,4267845991,56,Back,4267846007,213,1.0,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891521,255,49,1,27,31,cc7oug4s891gcp1r4mh00rw7x,1,35.4,48.4,2023-05-11T07:34:31.526Z,2023-05-11T07:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891523,256,1,1,27,31,cc7oug4s891gcp1r4mh00rw7x,0,35.4,48.4,2023-05-11T07:34:31.574Z,2023-05-11T07:34:32Z,4267846033,56,Back,4267846035,140,46.1,4267846039,212,15.6,4267846037,141,64.3,4267846041,213,0.8,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891525,245,49,1,27,32,25yplfulilqz11lp1qbii7sf3,1,54.5,35.8,2023-05-11T07:34:33.242Z,2023-05-11T07:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891533,246,1,1,27,33,25yplfulilqz11lp1qbii7sf3,1,54.5,35.8,2023-05-11T07:34:33.450Z,2023-05-11T07:34:35Z,4267846101,213,1.5,4267846095,140,55.4,4267846097,141,64.6,4267846093,56,Center,4267846099,212,19.6,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891555,247,1,1,27,35,25yplfulilqz11lp1qbii7sf3,1,56.2,63,2023-05-11T07:34:35.659Z,2023-05-11T07:34:39Z,4267846223,213,0.7,4267846221,212,14.6,4267846217,140,66.4,4267846219,141,77.5,4267846215,56,Center,,,,,,,,,,az865nb20rq7o9np5ybcujpjo,Yu Je-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891565,248,1,1,27,38,25yplfulilqz11lp1qbii7sf3,1,70.4,77.5,2023-05-11T07:34:39.290Z,2023-05-11T07:34:41Z,4267846253,212,23.7,4267846251,141,94.2,4267846249,140,90.2,4267846247,56,Left,4267846255,213,0.5,,,,,,,,,,c75jawwqkzeeuok8x8jp590yc,Lee Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891567,249,1,1,27,41,25yplfulilqz11lp1qbii7sf3,0,92.7,92.7,2023-05-11T07:34:41.481Z,2023-05-11T07:34:43Z,4267846269,212,23.9,4267846263,56,Center,4267846261,155,,4267846267,141,57.8,4267846259,2,,4267846271,213,4.6,4267846265,140,90.3,,,,i60jnxmaywexvys2g0aktdcl,Lee Ki-Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891571,257,12,1,27,43,cc7oug4s891gcp1r4mh00rw7x,1,8.4,43.6,2023-05-11T07:34:43.845Z,2023-05-11T07:34:44Z,4267846291,212,18.6,4267846293,213,0.6,4267846289,141,60.0,4267846287,140,22.6,4267846299,15,,4267846285,56,Back,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891597,250,61,1,27,48,25yplfulilqz11lp1qbii7sf3,1,74.3,24.7,2023-05-11T07:34:48.986Z,2023-05-11T07:50:19Z,4267846459,56,Center,,,,,,,,,,,,,,,,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891609,251,1,1,27,52,25yplfulilqz11lp1qbii7sf3,1,66.3,5,2023-05-11T07:34:52.410Z,2023-05-11T07:34:55Z,4267846523,212,12.8,4267846519,140,78.4,4267846521,141,7.3,4267846517,56,Right,4267846525,213,0.1,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891615,252,1,1,27,54,25yplfulilqz11lp1qbii7sf3,1,77.8,7.3,2023-05-11T07:34:55.193Z,2023-05-11T07:34:57Z,4267846545,140,73.4,4267846543,56,Right,4267846549,141,15.2,4267846551,212,7.1,4267846553,213,2.3,,,,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891619,253,1,1,27,57,25yplfulilqz11lp1qbii7sf3,1,73.4,15.2,2023-05-11T07:34:57.706Z,2023-05-11T07:34:58Z,4267846565,212,9.0,4267846559,56,Right,4267846567,213,4.0,4267846561,140,67.6,4267846563,141,5.5,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891629,254,1,1,27,58,25yplfulilqz11lp1qbii7sf3,1,67.6,5.5,2023-05-11T07:34:58.650Z,2023-05-11T07:35:03Z,4267846627,212,25.1,4267846625,141,22.8,4267846629,213,2.7,4267846623,140,46.5,4267846621,56,Back,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891647,255,1,1,28,3,25yplfulilqz11lp1qbii7sf3,1,47.1,28.2,2023-05-11T07:35:04.026Z,2023-05-11T07:35:07Z,4267846709,140,55.7,4267846715,213,1.2,4267846707,56,Center,4267846711,141,62.3,4267846713,212,24.9,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891657,256,1,1,28,7,25yplfulilqz11lp1qbii7sf3,1,65.5,73.9,2023-05-11T07:35:07.594Z,2023-05-11T07:35:49Z,4267846781,56,Left,4267846783,140,90.5,4267846789,213,0.1,4267846785,141,79.1,4267846787,212,26.5,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891663,257,1,1,28,10,25yplfulilqz11lp1qbii7sf3,0,90.5,79.1,2023-05-11T07:35:10.714Z,2023-05-11T07:35:12Z,4267846835,140,90.3,4267846829,2,,4267846833,56,Center,4267846837,141,60.2,4267846839,212,12.9,4267846841,213,4.7,,,,,,,c75jawwqkzeeuok8x8jp590yc,Lee Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891665,258,12,1,28,10,cc7oug4s891gcp1r4mh00rw7x,1,7.5,41.8,2023-05-11T07:35:11.021Z,2023-05-11T07:35:12Z,4267846857,212,15.8,4267846859,213,1.2,4267846851,56,Back,4267846853,140,13.6,4267846855,141,63.1,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891669,259,49,1,28,12,cc7oug4s891gcp1r4mh00rw7x,1,14.5,64.5,2023-05-11T07:35:12.469Z,2023-05-11T07:35:12Z,,,,,,,,,,,,,,,,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891671,260,1,1,28,12,cc7oug4s891gcp1r4mh00rw7x,1,14.5,64.5,2023-05-11T07:35:12.566Z,2023-05-11T07:35:13Z,4267846885,141,57.2,4267846887,212,11.6,4267846883,140,24.5,4267846881,56,Back,4267846889,213,5.8,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891677,261,1,1,28,13,cc7oug4s891gcp1r4mh00rw7x,1,25.2,57.5,2023-05-11T07:35:13.342Z,2023-05-11T07:35:15Z,4267846949,213,2.0,4267846947,212,9.7,4267846941,56,Back,4267846943,140,21.3,4267846945,141,70.5,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891679,262,1,1,28,14,cc7oug4s891gcp1r4mh00rw7x,1,21.4,74.4,2023-05-11T07:35:15.293Z,2023-05-11T07:35:17Z,4267846979,213,0.4,4267846977,212,8.9,4267846975,141,79.0,4267846971,56,Back,4267846973,140,29.3,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891683,263,1,1,28,16,cc7oug4s891gcp1r4mh00rw7x,0,29.6,79.4,2023-05-11T07:35:17.030Z,2023-05-11T07:56:07Z,4267847017,213,4.0,4267847015,212,7.2,4267847009,56,Back,4267847011,140,25.0,4267847033,156,,4267847013,141,71.5,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891705,259,43,1,28,18,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-05-11T07:35:19.130Z,2023-05-11T07:56:04Z,4267863985,144,1,4267847205,213,0.4,4267847197,56,Center,4267847655,210,13,4267847203,212,13.4,4267847201,141,24.7,4267847199,140,82.4,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2546891695,258,49,1,28,19,25yplfulilqz11lp1qbii7sf3,1,70.7,16.7,2023-05-11T07:35:20.066Z,2023-05-11T07:52:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891709,260,13,1,28,20,25yplfulilqz11lp1qbii7sf3,1,84.3,22.7,2023-05-11T07:35:21.274Z,2023-05-11T07:57:11Z,4267847665,102,44.5,4267847667,103,47.2,4267847659,29,,4267847677,231,46.2,4267847669,215,,4267847675,230,98.9,4267847397,20,,4267861905,63,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,4267847229,22,,4267847233,56,4267861907,85,,Center,4267847661,55,259,,,,,,,,,,,,,,,,,,
2546891717,261,5,1,28,21,25yplfulilqz11lp1qbii7sf3,0,101.3,45.2,2023-05-11T07:35:22.314Z,2023-05-11T07:35:23Z,4267847267,346,,4267847265,56,Center,4267847293,233,264,,,,,,,,,,,,,,,,7rwv2m8660qffrhluftyhgno5,F. Mulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891713,264,5,1,28,21,cc7oug4s891gcp1r4mh00rw7x,1,-1.3,54.8,2023-05-11T07:35:22.314Z,2023-05-11T07:37:36Z,4267847257,346,,4267847273,233,261,4267847255,56,Back,,,,,,,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891791,265,17,1,28,50,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-11T07:35:50.725Z,2023-05-11T07:35:55Z,4267847955,31,,4267847957,37,243,,,,,,,,,,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891809,266,1,1,28,58,cc7oug4s891gcp1r4mh00rw7x,0,4.7,49.9,2023-05-11T07:35:58.758Z,2023-05-11T07:36:03Z,4267848107,212,65.0,4267848099,124,,4267848111,1,,4267848105,141,37.9,4267848115,74,,4267848109,213,6.2,4267848103,140,66.1,4267848101,56,Center,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546891819,262,44,1,29,2,25yplfulilqz11lp1qbii7sf3,1,32.6,65.6,2023-05-11T07:36:03.124Z,2023-05-11T07:36:05Z,4267848163,233,267,4267848149,56,Back,4267848151,285,,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
