id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId
2528091725,267,52,1,26,58,25yplfulilqz11lp1qbii7sf3,1,14.2,45.1,2023-04-03T11:18:39.666Z,2023-04-03T11:18:39Z,,,,,,,,,,,,,,,,,,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528091831,268,1,1,27,18,25yplfulilqz11lp1qbii7sf3,1,12.6,45.1,2023-04-03T11:18:59.345Z,2023-04-03T12:14:08Z,4160815325,1,,4160815315,56,Back,4160815329,189,,4160815323,213,0.4,4160815319,141,67.2,4160815313,199,,4160815321,212,36.5,4160815317,140,44.3,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528091843,269,1,1,27,22,25yplfulilqz11lp1qbii7sf3,1,44,66.2,2023-04-03T11:19:02.993Z,2023-04-03T12:14:16Z,4160815407,213,4.0,4160815403,141,53.6,4160815401,140,37.3,4160815405,212,11.1,4160815399,56,Back,,,,,,,,,,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528091855,270,1,1,27,23,25yplfulilqz11lp1qbii7sf3,1,38.6,50.3,2023-04-03T11:19:04.593Z,2023-04-03T12:14:27Z,4160815473,212,29.9,4160815465,56,Right,4160815471,141,11.8,4160815475,213,5.2,4160815467,140,52.3,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528091889,271,1,1,27,25,25yplfulilqz11lp1qbii7sf3,0,53.9,11.9,2023-04-03T11:19:06.018Z,2023-04-03T11:19:09Z,4160815645,155,,4160815655,213,0.3,4160815649,140,98.9,4160815651,141,33.0,4160815647,56,Center,4160815657,1,,4160815653,212,49.4,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528091897,213,52,1,27,29,98uh21utg52famg6x9k7t3s20,1,1.7,68.2,2023-04-03T11:19:10.308Z,2023-04-03T11:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528091963,214,1,1,27,37,98uh21utg52famg6x9k7t3s20,1,13.2,57.3,2023-04-03T11:19:17.988Z,2023-04-03T12:14:50Z,4160816067,189,,4160816055,141,76.6,4160816049,123,,4160816051,56,Back,4160816059,213,1.4,4160816057,212,13.3,4160816053,140,15.3,,,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528091971,215,1,1,27,41,98uh21utg52famg6x9k7t3s20,1,15.3,76.6,2023-04-03T11:19:22.100Z,2023-04-03T12:14:52Z,4160816141,56,Back,4160816149,213,4.8,4160816143,140,16.7,4160816147,212,19.0,4160816145,141,48.8,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092041,216,1,1,27,43,98uh21utg52famg6x9k7t3s20,1,23.6,42.8,2023-04-03T11:19:24.564Z,2023-04-03T11:19:36Z,4160816561,212,8.1,4160816555,56,Back,4160816563,213,5.9,4160816559,141,38.5,4160816557,140,30.8,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092049,217,1,1,27,55,98uh21utg52famg6x9k7t3s20,1,31.7,39.8,2023-04-03T11:19:35.907Z,2023-04-03T11:19:48Z,4160816591,213,1.7,4160816587,141,60.5,4160816583,56,Back,4160816589,212,14.2,4160816585,140,29.9,,,,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092057,218,1,1,27,56,98uh21utg52famg6x9k7t3s20,1,29.9,60.5,2023-04-03T11:19:36.995Z,2023-04-03T11:19:37Z,4160816627,140,26.2,4160816629,141,70.8,4160816633,213,2.1,4160816625,56,Back,4160816631,212,8.0,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092077,219,1,1,27,57,98uh21utg52famg6x9k7t3s20,1,26.2,70.8,2023-04-03T11:19:37.748Z,2023-04-03T11:19:41Z,4160816715,56,Back,4160816723,213,4.6,4160816721,212,23.5,4160816717,140,24.4,4160816719,141,36.4,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092087,220,1,1,28,0,98uh21utg52famg6x9k7t3s20,0,26.1,32.8,2023-04-03T11:19:40.980Z,2023-04-03T11:19:42Z,4160816769,56,Back,4160816781,213,5.3,4160816771,140,41.4,4160816777,212,28.6,4160816773,141,0.0,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092091,221,5,1,28,1,98uh21utg52famg6x9k7t3s20,0,42,-2,2023-04-03T11:19:42.649Z,2023-04-03T11:19:44Z,4160816791,56,Back,4160816861,233,272,4160816793,347,,,,,,,,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092095,272,5,1,28,1,25yplfulilqz11lp1qbii7sf3,1,58,102,2023-04-03T11:19:42.649Z,2023-04-03T11:41:56Z,4160816823,347,,4160816821,56,Left,4160816845,233,221,,,,,,,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092133,273,1,1,28,9,25yplfulilqz11lp1qbii7sf3,0,57.7,100,2023-04-03T11:19:50.017Z,2023-04-03T12:15:57Z,4160817055,107,,4160817059,140,75.7,4160817057,56,Center,4160817067,1,,4160817063,212,28.0,4160928785,189,,4160817061,141,71.7,4160817065,213,5.5,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092139,222,44,1,28,9,98uh21utg52famg6x9k7t3s20,1,23,31.5,2023-04-03T11:19:50.644Z,2023-04-03T12:15:59Z,4160817147,233,274,4160817075,285,,4160817073,56,Back,,,,,,,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092149,274,44,1,28,9,25yplfulilqz11lp1qbii7sf3,0,77,68.5,2023-04-03T11:19:50.645Z,2023-04-03T12:16:05Z,4160817169,233,222,4160817133,56,Center,4160817135,286,,,,,,,,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092143,223,1,1,28,10,98uh21utg52famg6x9k7t3s20,0,20.9,29.4,2023-04-03T11:19:51.588Z,2023-04-03T12:16:11Z,4160817101,56,Back,4160817109,213,0.1,4160817103,140,27.8,4160817107,212,7.3,4160817105,141,31.0,4160817099,3,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092173,275,1,1,28,14,25yplfulilqz11lp1qbii7sf3,0,75.9,56.6,2023-04-03T11:19:55.073Z,2023-04-03T12:16:35Z,4160817291,213,5.7,4160817283,56,Center,4160817287,141,41.2,4160817289,212,18.4,4160817285,140,90.3,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092279,229,44,1,28,15,98uh21utg52famg6x9k7t3s20,1,13.7,60.4,2023-04-03T11:19:56.108Z,2023-04-03T11:20:16Z,4160817855,56,Back,4160817857,285,,4160817911,233,276,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092185,276,44,1,28,15,25yplfulilqz11lp1qbii7sf3,0,86.3,39.6,2023-04-03T11:19:56.109Z,2023-04-03T12:16:54Z,4160817359,286,,4160817357,56,Center,4160817919,233,229,,,,,,,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092177,224,12,1,28,16,98uh21utg52famg6x9k7t3s20,1,14,57.8,2023-04-03T11:19:56.748Z,2023-04-03T12:16:58Z,4160817307,140,29.4,4160817309,141,38.2,4160817325,15,,4160817305,56,Back,4160817313,213,5.6,4160817311,212,21.0,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092187,225,49,1,28,17,98uh21utg52famg6x9k7t3s20,1,29.4,36.1,2023-04-03T11:19:58.469Z,2023-04-03T11:19:58Z,,,,,,,,,,,,,,,,,,,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092193,226,1,1,28,17,98uh21utg52famg6x9k7t3s20,1,29.4,36.1,2023-04-03T11:19:58.724Z,2023-04-03T11:20:07Z,4160817395,141,37.3,4160817391,140,37.3,4160817397,212,8.3,4160817399,213,0.1,4160817387,56,Back,,,,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092199,227,1,1,28,18,98uh21utg52famg6x9k7t3s20,1,37.6,37.1,2023-04-03T11:19:59.619Z,2023-04-03T12:17:09Z,4160817435,141,20.3,4160817437,212,11.4,4160817433,140,37.8,4160817439,213,4.7,4160817431,56,Back,,,,,,,,,,1446yq80h9yahbdxxmkje7384,Park Sang-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092211,228,1,1,28,20,98uh21utg52famg6x9k7t3s20,0,40.2,14.1,2023-04-03T11:20:01.220Z,2023-04-03T11:20:03Z,4160817487,212,43.8,4160817483,140,73.6,4160817489,213,0.6,4160817481,56,Center,4160817491,1,,4160817485,141,52.7,4160817479,155,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092225,277,49,1,28,26,25yplfulilqz11lp1qbii7sf3,1,22.9,46.9,2023-04-03T11:20:06.977Z,2023-04-03T11:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092235,278,1,1,28,26,25yplfulilqz11lp1qbii7sf3,1,22.9,46.9,2023-04-03T11:20:07.025Z,2023-04-03T11:20:08Z,4160817633,212,19.2,4160817631,141,43.4,4160817623,56,Back,4160817627,140,4.8,4160817635,213,3.3,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092251,279,1,1,28,28,25yplfulilqz11lp1qbii7sf3,1,5.5,43.4,2023-04-03T11:20:08.786Z,2023-04-03T11:20:10Z,4160817703,212,26.4,4160817701,141,26.4,4160817697,56,Back,4160817699,140,28.1,4160817705,213,5.8,4160817695,155,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092261,280,1,1,28,29,25yplfulilqz11lp1qbii7sf3,1,28.1,26.4,2023-04-03T11:20:10.514Z,2023-04-03T11:20:12Z,4160817749,140,20.2,4160817751,141,9.1,4160817747,56,Back,4160817753,212,14.4,4160817755,213,4.1,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092305,281,1,1,28,32,25yplfulilqz11lp1qbii7sf3,1,20.3,8.9,2023-04-03T11:20:12.770Z,2023-04-03T12:17:25Z,4160818001,141,43.3,4160817995,155,,4160818003,212,28.0,4160817997,56,Back,4160817999,140,35.0,4160818005,213,1.0,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092353,282,1,1,28,37,25yplfulilqz11lp1qbii7sf3,1,38.7,64.6,2023-04-03T11:20:17.874Z,2023-04-03T11:20:27Z,4160818231,56,Left,4160818239,212,23.7,4160818237,141,86.8,4160818241,213,0.7,4160818235,140,56.1,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092355,283,1,1,28,46,25yplfulilqz11lp1qbii7sf3,1,69.4,69.9,2023-04-03T11:20:27.218Z,2023-04-03T11:20:27Z,4160818253,212,5.6,4160818247,56,Center,4160818251,141,78.1,4160818249,140,68.9,4160818255,213,1.7,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092365,284,1,1,28,47,25yplfulilqz11lp1qbii7sf3,1,68.9,78.1,2023-04-03T11:20:27.795Z,2023-04-03T11:20:29Z,4160818311,212,18.3,4160818313,213,0.5,4160818305,56,Left,4160818307,140,83.8,4160818309,141,92.0,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092377,285,1,1,28,48,25yplfulilqz11lp1qbii7sf3,1,88.2,92.3,2023-04-03T11:20:29.442Z,2023-04-03T11:20:31Z,4160818361,212,14.2,4160818355,56,Left,4160818363,213,3.5,4160818359,141,85.3,4160818357,140,75.5,,,,,,,,,,e9n01rtm2n7xxhso2m52y3e8l,Kim Kyung-Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092397,286,1,1,28,50,25yplfulilqz11lp1qbii7sf3,1,74.9,81.2,2023-04-03T11:20:31.281Z,2023-04-03T11:20:33Z,4160818455,213,5.2,4160818447,56,Center,4160818451,141,73.0,4160818449,140,78.0,4160818453,212,6.5,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092411,287,1,1,28,52,25yplfulilqz11lp1qbii7sf3,1,78,73,2023-04-03T11:20:32.882Z,2023-04-03T11:20:35Z,4160818557,212,3.3,4160818553,140,76.1,4160818559,213,2.2,4160818551,56,Center,4160818555,141,76.9,,,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092417,288,1,1,28,54,25yplfulilqz11lp1qbii7sf3,1,77.2,72.1,2023-04-03T11:20:34.978Z,2023-04-03T11:20:37Z,4160818615,141,52.2,4160818619,213,5.0,4160818613,140,81.3,4160818617,212,14.2,4160818611,56,Center,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092419,289,61,1,28,56,25yplfulilqz11lp1qbii7sf3,0,80.6,56.4,2023-04-03T11:20:37.202Z,2023-04-03T11:20:37Z,4160818623,56,Center,,,,,,,,,,,,,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092429,230,49,1,28,58,98uh21utg52famg6x9k7t3s20,1,20.8,27.9,2023-04-03T11:20:38.772Z,2023-04-03T11:20:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092443,231,1,1,28,58,98uh21utg52famg6x9k7t3s20,1,20.8,27.9,2023-04-03T11:20:39.348Z,2023-04-03T11:20:59Z,4160818749,140,33.6,4160818751,141,18.9,4160818747,56,Back,4160818753,212,14.8,4160818755,213,5.9,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092445,232,4,1,29,0,98uh21utg52famg6x9k7t3s20,1,32.9,20.5,2023-04-03T11:20:41.443Z,2023-04-03T12:18:06Z,4160818759,13,,4160818857,233,290,4160935489,295,,4160818761,56,Back,4160818861,285,,4160818763,152,,,,,,,,1446yq80h9yahbdxxmkje7384,Park Sang-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092457,290,4,1,29,0,25yplfulilqz11lp1qbii7sf3,0,67.1,79.5,2023-04-03T11:20:41.444Z,2023-04-03T12:18:05Z,4160818863,233,232,4160818829,56,Left,4160819023,295,,4160818831,152,,4160818825,13,,4160818833,286,,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092569,233,1,1,29,15,98uh21utg52famg6x9k7t3s20,1,34.2,21.3,2023-04-03T11:20:56.060Z,2023-04-03T12:20:41Z,4160819407,140,39.2,4160819403,152,,4160819409,141,41.9,4160819399,5,,4160819405,56,Back,4160941595,189,,4160819411,212,15.0,4160819413,213,1.2,8mzlaxcpow2u6eoi19slmzoix,Kim Woo-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528115375,388,1,1,29,16,98uh21utg52famg6x9k7t3s20,1,35.3,53.3,2023-04-03T11:20:56.725Z,2023-04-03T12:20:52Z,4160942301,213,4.2,4160942295,140,31.8,4160942299,212,7.8,4160942297,141,43.1,4160942293,56,Back,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528115515,389,1,1,29,17,98uh21utg52famg6x9k7t3s20,1,32,41.2,2023-04-03T11:20:57.725Z,2023-04-03T12:21:05Z,4160942937,56,Back,4160942945,213,1.3,4160942939,140,35.0,4160942943,212,12.1,4160942941,141,58.4,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528115709,390,1,1,29,20,98uh21utg52famg6x9k7t3s20,1,35.1,60.6,2023-04-03T11:21:00.725Z,2023-04-03T12:21:24Z,4160943895,212,10.1,4160943891,140,32.0,4160943897,213,4.4,4160943889,56,Back,4160943893,141,46.6,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092581,234,1,1,29,21,98uh21utg52famg6x9k7t3s20,1,44.2,82.6,2023-04-03T11:21:02.516Z,2023-04-03T12:20:36Z,4160819465,140,37.5,4160819471,213,4.2,4160819467,141,62.0,4160819463,56,Back,4160819469,212,15.7,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092611,235,1,1,29,22,98uh21utg52famg6x9k7t3s20,1,37.5,62,2023-04-03T11:21:03.268Z,2023-04-03T11:21:07Z,4160819607,140,32.9,4160819609,141,41.6,4160819605,56,Back,4160819611,212,14.7,4160819613,213,4.4,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528115883,391,1,1,29,26,98uh21utg52famg6x9k7t3s20,1,30.2,40.1,2023-04-03T11:21:06.725Z,2023-04-03T12:26:42Z,4160944753,213,1.3,4160944747,140,34.9,4160944751,212,18.7,4160944749,141,66.7,4160944745,56,Back,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092637,236,43,1,29,26,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-03T11:21:06.948Z,2023-04-03T12:26:47Z,4160956433,144,1,4160819715,56,Back,4160819723,213,1.4,4160819719,141,65.2,4160819721,212,16.4,4160819717,140,36.0,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528115993,392,43,1,29,28,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-03T11:21:08.725Z,2023-04-03T12:22:02Z,4160945303,212,16.8,4160945301,141,90.0,4160945305,213,2.1,4160945299,140,29.7,4160945297,56,Back,4160945533,144,1,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092653,237,1,1,29,29,98uh21utg52famg6x9k7t3s20,1,40.2,67.6,2023-04-03T11:21:09.876Z,2023-04-03T12:22:07Z,4160819785,56,Back,4160819791,212,18.8,4160819787,140,30.0,4160819789,141,90.3,4160819793,213,2.2,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092689,238,1,1,29,30,98uh21utg52famg6x9k7t3s20,1,27.9,88.7,2023-04-03T11:21:11.444Z,2023-04-03T11:21:14Z,4160819943,141,62.4,4160819947,213,4.0,4160819941,140,12.8,4160819939,56,Back,4160819945,212,23.9,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092715,239,1,1,29,33,98uh21utg52famg6x9k7t3s20,1,12.9,55.5,2023-04-03T11:21:14.356Z,2023-04-03T12:22:13Z,4160820049,56,Back,4160820051,140,22.4,4160820057,213,5.3,4160820053,141,33.7,4160820055,212,17.9,,,,,,,,,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092743,240,1,1,29,37,98uh21utg52famg6x9k7t3s20,1,24.4,31.3,2023-04-03T11:21:18.180Z,2023-04-03T11:21:22Z,4160820209,212,22.1,4160820203,56,Back,4160820207,141,24.7,4160820211,213,6.1,4160820205,140,45.0,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092793,241,1,1,29,41,98uh21utg52famg6x9k7t3s20,1,43.9,24.4,2023-04-03T11:21:22.020Z,2023-04-03T12:22:38Z,4160820519,141,29.1,4160820517,140,28.4,4160820521,212,16.6,4160820523,213,2.9,4160946713,156,,4160820515,56,Back,,,,,,,epwuhrr3ub0acxh16j6m0ynrp,I. Alibaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092859,242,1,1,29,47,98uh21utg52famg6x9k7t3s20,1,27.5,36.7,2023-04-03T11:21:27.940Z,2023-04-03T11:21:34Z,4160820821,56,Back,4160820829,213,1.6,4160820823,140,25.9,4160820827,212,21.4,4160820825,141,68.1,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092887,243,1,1,29,53,98uh21utg52famg6x9k7t3s20,0,31.2,75.4,2023-04-03T11:21:34.116Z,2023-04-03T11:21:37Z,4160820963,1,,4160820955,141,50.4,4160820961,213,6.0,4160820947,155,,4160820951,140,80.8,4160820949,56,Center,4160820959,212,54.8,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092913,291,1,1,29,57,25yplfulilqz11lp1qbii7sf3,1,20.6,47.2,2023-04-03T11:21:37.987Z,2023-04-03T11:21:39Z,4160821069,3,,4160821075,141,54.0,4160821071,56,Back,4160821077,212,11.1,4160821073,140,30.2,4160821079,213,0.4,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092917,292,49,1,29,58,25yplfulilqz11lp1qbii7sf3,1,30.1,54,2023-04-03T11:21:39.170Z,2023-04-03T12:23:00Z,,,,,,,,,,,,,,,,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092941,293,1,1,29,58,25yplfulilqz11lp1qbii7sf3,1,30.1,54,2023-04-03T11:21:39.249Z,2023-04-03T11:21:43Z,4160821201,56,Back,4160821207,212,15.1,4160821203,140,20.4,4160821209,213,4.0,4160821205,141,37.6,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092945,294,1,1,30,2,25yplfulilqz11lp1qbii7sf3,1,14.7,18.8,2023-04-03T11:21:43.474Z,2023-04-03T11:21:44Z,4160821235,141,4.3,4160821237,212,14.9,4160821233,140,25.3,4160821239,213,5.6,4160821231,56,Back,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092957,295,1,1,30,3,25yplfulilqz11lp1qbii7sf3,1,25.3,4.3,2023-04-03T11:21:44.402Z,2023-04-03T11:21:45Z,4160821315,213,1.1,4160821311,212,12.1,4160821307,141,20.4,4160821303,56,Back,4160821305,140,30.2,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092985,296,1,1,30,4,25yplfulilqz11lp1qbii7sf3,1,30.2,20.4,2023-04-03T11:21:45.330Z,2023-04-03T11:21:47Z,4160821461,56,Back,4160821469,213,4.3,4160821463,140,27.3,4160821467,212,7.7,4160821465,141,10.0,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528092999,297,1,1,30,6,25yplfulilqz11lp1qbii7sf3,1,28.5,18.8,2023-04-03T11:21:47.378Z,2023-04-03T11:21:49Z,4160821525,212,14.4,4160821527,213,2.1,4160821523,141,37.4,4160821519,56,Back,4160821521,140,22.0,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528093011,298,1,1,30,8,25yplfulilqz11lp1qbii7sf3,1,22,37.4,2023-04-03T11:21:49.458Z,2023-04-03T11:21:50Z,4160821595,141,47.6,4160821593,140,33.8,4160821597,212,14.2,4160821599,213,0.5,4160821591,56,Back,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528093031,299,1,1,30,9,25yplfulilqz11lp1qbii7sf3,1,33.8,47.6,2023-04-03T11:21:50.338Z,2023-04-03T11:21:52Z,4160821689,140,24.8,4160821693,212,19.3,4160821687,56,Back,4160821691,141,72.3,4160821695,213,2.1,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
