id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,assist,qualifier/18/value
2516355945,106,1,1,9,2,86pmsqvfhj3t45uo4osr9hks9,1,52.5,11.1,2023-03-06T07:04:46.959Z,2023-03-06T07:04:50Z,4077839989,213,5.9,4077839987,212,14.8,4077839985,141,2.5,4077839983,140,65.5,4077839981,56,Right,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516355985,107,1,1,9,5,86pmsqvfhj3t45uo4osr9hks9,1,66.4,2.3,2023-03-06T07:04:49.932Z,2023-03-10T07:44:26Z,4077840259,212,9.1,4077840261,213,2.2,4077840257,141,13.4,4077840255,140,61.6,4077840253,56,Right,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516364413,216,79,1,9,6,98uh21utg52famg6x9k7t3s20,0,0,0,2023-03-06T07:04:51.120Z,2023-03-06T07:29:13Z,4077884213,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356105,109,4,1,9,8,86pmsqvfhj3t45uo4osr9hks9,1,56.9,94.7,2023-03-06T07:04:52.813Z,2023-03-10T09:31:05Z,4077841163,189,,4077841145,233,58,4077841109,13,,4077841117,286,,4077841115,265,,4077841113,152,,4077841111,56,Left,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356109,58,4,1,9,8,98uh21utg52famg6x9k7t3s20,0,43.1,5.3,2023-03-06T07:04:52.814Z,2023-03-10T09:33:17Z,4077841199,233,109,4077841193,189,,4077841131,265,,4077841133,285,,4077841125,13,,4077841127,56,Back,4077841129,152,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516364419,217,79,1,9,26,98uh21utg52famg6x9k7t3s20,1,0,0,2023-03-06T07:05:10.795Z,2023-03-10T09:33:17Z,4077884253,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516355987,108,43,1,9,27,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-03-06T07:05:11.843Z,2023-03-06T07:27:22Z,4077880623,144,79,4077840269,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356147,111,1,1,9,30,86pmsqvfhj3t45uo4osr9hks9,0,62.2,96,2023-03-06T07:05:15.279Z,2023-03-10T09:31:05Z,4077841491,152,,4077841495,140,89.5,4085020787,2,,4077841499,212,49.6,4085020827,20,,4085020889,387,,4077841503,1,,4077841489,155,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,4077841493,56,Center,4077841497,141,4077841487,5,,,4077841501,213,5.3,4085020887,225,,,,,36.4,,,,,,,,,,,,,,,
2516356151,112,44,1,9,36,86pmsqvfhj3t45uo4osr9hks9,1,87.9,34.9,2023-03-06T07:05:21.163Z,2023-03-10T09:31:05Z,4077841559,233,59,4077841549,286,,4077841547,56,Center,,,,,,,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356153,59,44,1,9,36,98uh21utg52famg6x9k7t3s20,0,12.1,65.1,2023-03-06T07:05:21.164Z,2023-03-10T09:33:17Z,4077841563,233,112,4077841553,285,,4077841551,56,Back,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356161,113,1,1,9,37,86pmsqvfhj3t45uo4osr9hks9,0,87.6,32.7,2023-03-06T07:05:21.500Z,2023-03-10T09:31:04Z,4077841631,213,0.6,4077841627,141,40.3,4077841629,212,8.8,4077841623,56,Center,4077841621,3,,4077841625,140,94.4,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516363407,196,61,1,9,37,98uh21utg52famg6x9k7t3s20,1,9.4,65.3,2023-03-06T07:05:21.579Z,2023-03-10T09:33:17Z,4077896147,56,Back,,,,,,,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517705235,925,1,1,9,37,86pmsqvfhj3t45uo4osr9hks9,1,90.4,38.6,2023-03-06T07:05:22.412Z,2023-03-10T09:31:04Z,4085023603,154,,4085023601,210,15,4085023481,213,2.1,4085023473,56,Center,4085023475,140,86.5,4085023477,141,48.1,4085023479,212,7.6,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2516356165,114,15,1,9,39,86pmsqvfhj3t45uo4osr9hks9,1,85.8,53.9,2023-03-06T07:05:24.063Z,2023-03-10T09:31:04Z,4077889717,230,98.4,4085022115,328,,4077889337,24,,4077889701,80,,4077889713,146,94.6,4077889339,20,,4077889719,231,50.2,4077889715,147,49.5,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,4077889343,82,,4085023607,154,4077889705,103,19,,4077841659,17,,4077889729,233,4077889707,215,4077841661,56,,62,Center,4085023609,55,925,4077889703,102,46.7,4077889711,100,4085023605,29,,,
2516356219,62,10,1,9,39,98uh21utg52famg6x9k7t3s20,1,7.9,52.1,2023-03-06T07:05:24.163Z,2023-03-10T09:33:16Z,4077842155,94,,4077842157,56,Back,4077889365,233,114,,,,,,,,,,,,,,,,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356187,116,2,1,9,42,86pmsqvfhj3t45uo4osr9hks9,1,85.3,54.4,2023-03-06T07:05:27.001Z,2023-03-10T09:31:03Z,4077841797,7,53ii8a2tn0kbcxyp0hfqhu02d,4085022479,297,,4077841799,56,Center,4077841803,141,45.0,4077841801,140,92.6,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356215,61,55,1,9,42,98uh21utg52famg6x9k7t3s20,1,7.9,52.5,2023-03-06T07:05:27.002Z,2023-03-10T09:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356127,110,43,1,10,38,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-03-06T07:06:22.590Z,2023-03-06T07:27:24Z,4077841353,344,0,4077880727,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356287,63,1,1,10,38,98uh21utg52famg6x9k7t3s20,0,7.6,62.6,2023-03-06T07:06:22.824Z,2023-03-10T09:33:16Z,4077842617,141,100.0,4077842607,5,,4077842609,157,,4077842619,212,71.5,4077842613,56,Left,4077842611,241,,4077842615,140,70.7,4077842623,1,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,4077842621,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356769,80,5,1,10,40,98uh21utg52famg6x9k7t3s20,0,67.7,102,2023-03-06T07:06:24.656Z,2023-03-10T09:33:16Z,4077845585,233,117,4077845481,56,Left,4077845483,347,,,,,,,,,,,,,,,,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356291,117,5,1,10,40,86pmsqvfhj3t45uo4osr9hks9,1,32.3,-2,2023-03-06T07:06:24.656Z,2023-03-10T09:31:03Z,4077845557,233,80,4077842637,347,,4077842635,56,Back,,,,,,,,,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516363415,197,43,1,10,48,98uh21utg52famg6x9k7t3s20,1,0,0,2023-03-06T07:06:32.764Z,2023-03-10T07:48:41Z,4077888717,56,Back,4077888725,213,5.5,4077888723,212,5.0,4077888719,140,14.8,4077888721,141,49.3,4085022843,144,12,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356325,118,1,1,10,51,86pmsqvfhj3t45uo4osr9hks9,1,43.6,0,2023-03-06T07:06:36.112Z,2023-03-10T09:31:03Z,4077842907,213,0.7,4077842899,56,Right,4077842905,212,12.1,4077842903,141,11.1,4077842901,140,52.1,4077842897,107,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356173,60,43,1,10,53,98uh21utg52famg6x9k7t3s20,1,0,0,2023-03-06T07:06:37.641Z,2023-03-06T07:07:29Z,4077841715,346,0,4077842509,144,5,4077841713,56,Back,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356177,115,43,1,10,53,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-03-06T07:06:38.152Z,2023-03-06T07:07:11Z,4077842187,144,61,4077841721,56,Center,,,,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356329,119,50,1,10,56,86pmsqvfhj3t45uo4osr9hks9,1,52.8,20.9,2023-03-06T07:06:40.813Z,2023-03-10T09:31:03Z,4077842945,233,65,4077842919,286,,4077842917,56,Right,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356331,65,7,1,10,56,98uh21utg52famg6x9k7t3s20,0,47.2,79.1,2023-03-06T07:06:40.814Z,2023-03-10T09:33:15Z,4077842935,285,,4077842933,56,Back,4077842941,233,119,4085025839,385,,,,,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356345,120,1,1,11,0,86pmsqvfhj3t45uo4osr9hks9,1,53.2,53.4,2023-03-06T07:06:45.101Z,2023-03-10T09:31:02Z,4077843017,140,55.4,4077843019,141,86.0,4077843015,56,Left,4077843021,212,22.3,4077843023,213,1.5,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356351,121,1,1,11,2,86pmsqvfhj3t45uo4osr9hks9,0,58.6,91.1,2023-03-06T07:06:46.637Z,2023-03-10T09:31:02Z,4077843043,213,0.2,4077843041,212,17.0,4077843035,56,Left,4077843037,140,74.5,4077843039,141,95.6,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356359,66,49,1,11,3,98uh21utg52famg6x9k7t3s20,1,22.2,3.5,2023-03-06T07:06:47.952Z,2023-03-10T09:33:15Z,,,,,,,,,,,,,,,,,,,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356361,67,1,1,11,4,98uh21utg52famg6x9k7t3s20,1,22.2,3.5,2023-03-06T07:06:49.118Z,2023-03-10T09:33:15Z,4077843107,213,0.0,4077843101,140,29.3,4077843103,141,3.7,4077843099,56,Back,4077843105,212,7.5,,,,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356371,68,1,1,11,5,98uh21utg52famg6x9k7t3s20,0,29.3,3.7,2023-03-06T07:06:49.568Z,2023-03-10T09:33:15Z,4077843137,56,Back,4077843139,140,29.6,4077843141,141,23.4,4077843143,212,13.4,4077843135,155,,4077843145,213,1.5,,,,,,,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356369,122,44,1,11,6,86pmsqvfhj3t45uo4osr9hks9,1,68.1,77.1,2023-03-06T07:06:51.183Z,2023-03-10T09:31:02Z,4077843133,286,,4077843131,56,Center,4077843161,233,69,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356373,69,44,1,11,6,98uh21utg52famg6x9k7t3s20,0,31.9,22.9,2023-03-06T07:06:51.184Z,2023-03-10T09:33:14Z,4077843155,285,,4077843153,56,Back,4077843187,233,122,,,,,,,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356375,123,1,1,11,7,86pmsqvfhj3t45uo4osr9hks9,0,64.1,77.2,2023-03-06T07:06:51.900Z,2023-03-10T09:31:02Z,4077843181,213,0.4,4077843179,212,9.5,4077843177,141,83.2,4077843175,140,72.3,4077843173,56,Left,4077843171,3,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356393,70,44,1,11,8,98uh21utg52famg6x9k7t3s20,1,25.1,13.8,2023-03-06T07:06:53.118Z,2023-03-10T09:33:14Z,4077843263,233,124,4077843255,285,,4077843253,56,Back,,,,,,,,,,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356383,124,44,1,11,8,86pmsqvfhj3t45uo4osr9hks9,0,74.9,86.2,2023-03-06T07:06:53.119Z,2023-03-10T09:31:01Z,4077843273,233,70,4077843225,286,,4077843223,56,Left,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356397,71,1,1,11,9,98uh21utg52famg6x9k7t3s20,0,23.3,11.3,2023-03-06T07:06:54.089Z,2023-03-10T09:33:14Z,4077843289,56,Back,4077843287,3,,4077843297,213,5.5,4077843295,212,7.3,4077843291,140,28.0,4077843293,141,3.4,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516363419,329,61,1,11,10,86pmsqvfhj3t45uo4osr9hks9,1,69.5,87.4,2023-03-06T07:06:55.302Z,2023-03-10T09:31:01Z,4077903221,56,Left,,,,,,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356407,72,1,1,11,13,98uh21utg52famg6x9k7t3s20,1,28,3.4,2023-03-06T07:06:58.033Z,2023-03-10T09:33:14Z,4077843351,140,21.1,4077843353,141,3.1,4077843355,212,7.2,4077843357,213,3.2,4077843349,56,Back,,,,,,,,,,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356417,74,1,1,11,17,98uh21utg52famg6x9k7t3s20,1,20.9,3.1,2023-03-06T07:07:01.627Z,2023-03-10T09:33:13Z,4077843399,140,70.8,4077843397,56,Right,4077843395,155,,4077843401,141,9.4,4077843403,212,52.6,4077843405,213,0.1,4077843407,1,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517706095,864,3,1,11,20,98uh21utg52famg6x9k7t3s20,0,70.4,11.6,2023-03-06T07:07:04.670Z,2023-03-10T09:33:13Z,4085027229,56,Right,4085027421,465,,4085027231,286,,4085071535,233,926,,,,,,,,,,,,,1ljv0c7ibkdetodpptwowgru1,Kim Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517706167,926,7,1,11,20,86pmsqvfhj3t45uo4osr9hks9,1,29.6,88.4,2023-03-06T07:07:04.671Z,2023-03-10T09:31:01Z,4085027561,383,,4085027559,285,,4085027557,56,Back,4085071529,233,864,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356425,125,49,1,11,21,86pmsqvfhj3t45uo4osr9hks9,1,32.1,92.4,2023-03-06T07:07:05.838Z,2023-03-10T09:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356537,126,61,1,11,25,86pmsqvfhj3t45uo4osr9hks9,1,35.2,91.1,2023-03-06T07:07:09.496Z,2023-03-10T09:31:00Z,4085027713,189,,4077844385,238,,4077844103,56,Back,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356289,64,43,1,11,50,98uh21utg52famg6x9k7t3s20,1,0,0,2023-03-06T07:07:34.939Z,2023-03-06T07:07:38Z,4077842707,144,5,4077842631,347,0,4077842629,56,Left,4077842667,233,117,,,,,,,,,,,,,6h3wqtfn2mmenany8bwqeges5,Yu Sang-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356545,75,5,1,11,55,98uh21utg52famg6x9k7t3s20,1,69.9,-1.2,2023-03-06T07:07:40.351Z,2023-03-10T09:33:13Z,4077844171,56,Right,4077844189,233,127,4077844173,347,,,,,,,,,,,,,,,,,1ljv0c7ibkdetodpptwowgru1,Kim Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356539,127,5,1,11,55,86pmsqvfhj3t45uo4osr9hks9,0,30.1,101.2,2023-03-06T07:07:40.351Z,2023-03-10T09:31:00Z,4077844215,233,75,4077844119,56,Back,4077844121,347,,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356553,76,1,1,11,58,98uh21utg52famg6x9k7t3s20,0,73.6,0,2023-03-06T07:07:42.945Z,2023-03-10T09:33:13Z,4077844231,213,1.2,4077844251,238,,4077844233,1,,4077844229,212,21.4,4077844227,141,28.5,4077844225,140,80.2,4077844223,56,Center,4077844221,107,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356557,128,49,1,11,59,86pmsqvfhj3t45uo4osr9hks9,1,28.1,84.5,2023-03-06T07:07:44.427Z,2023-03-10T09:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356565,129,1,1,12,0,86pmsqvfhj3t45uo4osr9hks9,1,27.3,83.3,2023-03-06T07:07:44.685Z,2023-03-10T09:30:59Z,4077844269,140,23.8,4077844273,212,21.9,4077844271,141,51.6,4077844265,56,Back,4077844275,213,4.5,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356569,130,1,1,12,2,86pmsqvfhj3t45uo4osr9hks9,1,26.8,45.4,2023-03-06T07:07:46.590Z,2023-03-10T09:30:59Z,4077844297,141,20.9,4077844299,212,16.8,4077844293,56,Back,4077844301,213,4.9,4077844295,140,29.1,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356579,131,1,1,12,3,86pmsqvfhj3t45uo4osr9hks9,1,29.8,17.1,2023-03-06T07:07:47.899Z,2023-03-10T09:30:59Z,4077844361,213,5.6,4077844359,212,12.8,4077844357,141,5.0,4077844355,140,39.1,4077844353,56,Back,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356587,132,1,1,12,6,86pmsqvfhj3t45uo4osr9hks9,1,39.4,5,2023-03-06T07:07:50.700Z,2023-03-10T09:30:59Z,4077844449,213,2.2,4077844447,212,15.2,4077844445,141,23.6,4077844441,56,Back,4077844443,140,31.3,,,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356593,133,1,1,12,12,86pmsqvfhj3t45uo4osr9hks9,1,32.4,31,2023-03-06T07:07:56.525Z,2023-03-10T09:30:58Z,4077844507,141,3.1,4077844509,212,26.2,4077844511,213,5.5,4077844503,56,Back,4077844505,140,49.6,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356597,134,1,1,12,15,86pmsqvfhj3t45uo4osr9hks9,1,57.2,8.9,2023-03-06T07:07:59.854Z,2023-03-10T09:30:58Z,4077844553,140,61.7,4077844551,56,Center,4077844555,141,25.3,4077844557,212,12.1,4077844559,213,1.2,,,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356609,135,1,1,12,17,86pmsqvfhj3t45uo4osr9hks9,1,64.9,18.9,2023-03-06T07:08:02.459Z,2023-03-10T09:30:58Z,4077844637,213,5.3,4077844633,141,8.2,4077844631,140,69.9,4077844629,56,Right,4077844635,212,9.0,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356615,136,1,1,12,22,86pmsqvfhj3t45uo4osr9hks9,0,70.3,7,2023-03-06T07:08:07.038Z,2023-03-10T09:30:58Z,4077844655,56,Right,4077844659,141,9.5,4077844661,212,2.1,4077844663,213,2.2,4077844657,140,69.2,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356625,77,49,1,12,24,98uh21utg52famg6x9k7t3s20,1,35.1,89.7,2023-03-06T07:08:08.937Z,2023-03-10T09:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356631,78,50,1,12,26,98uh21utg52famg6x9k7t3s20,1,40.3,91.7,2023-03-06T07:08:10.585Z,2023-03-10T09:33:12Z,4077844841,233,137,4077844719,286,,4077844717,56,Back,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356651,137,7,1,12,26,86pmsqvfhj3t45uo4osr9hks9,1,59.7,8.3,2023-03-06T07:08:10.586Z,2023-03-10T09:30:57Z,4077844785,285,,4085028577,384,,4077844829,233,78,4077844781,56,Right,,,,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356411,73,43,1,12,26,98uh21utg52famg6x9k7t3s20,1,0,0,2023-03-06T07:08:10.904Z,2023-03-10T07:56:21Z,4085026689,144,49,,,,,,,,,,,,,,,,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356657,138,49,1,12,28,86pmsqvfhj3t45uo4osr9hks9,1,52.5,7.6,2023-03-06T07:08:13.174Z,2023-03-10T09:30:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356663,139,1,1,12,29,86pmsqvfhj3t45uo4osr9hks9,1,52.5,7.6,2023-03-06T07:08:14.398Z,2023-03-10T09:30:57Z,4077844867,56,Back,4077844869,140,46.0,4077844875,213,2.2,4077844871,141,21.8,4077844873,212,11.8,,,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356677,140,1,1,12,31,86pmsqvfhj3t45uo4osr9hks9,1,44.9,24.9,2023-03-06T07:08:15.563Z,2023-03-10T09:30:57Z,4077844929,213,1.2,4077844927,212,20.5,4077844925,141,52.4,4077844921,56,Center,4077844923,140,52.8,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356687,141,1,1,12,33,86pmsqvfhj3t45uo4osr9hks9,1,57.1,43.7,2023-03-06T07:08:17.883Z,2023-03-10T09:30:56Z,4077844985,140,60.4,4077844983,56,Right,4077844989,212,26.8,4077844987,141,4.6,4077844991,213,4.8,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356715,142,1,1,12,40,86pmsqvfhj3t45uo4osr9hks9,0,65.1,5.3,2023-03-06T07:08:24.844Z,2023-03-10T09:30:56Z,4077845165,140,100.0,4077845163,56,Right,4077845169,212,37.7,4077845167,141,2.6,4077845171,213,6.2,4077845173,1,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356723,79,5,1,12,44,98uh21utg52famg6x9k7t3s20,1,-1.1,84.1,2023-03-06T07:08:29.384Z,2023-03-10T09:33:12Z,4077845195,233,143,4077845189,346,,4077845187,56,Back,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
