id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537800827,97,1,1,11,19,19auwjswq9camwpb4u14a6tp5,1,33.8,53.8,2023-04-23T08:25:14.541Z,2023-04-28T13:42:20Z,4212462337,56,Back,4231742871,213,0.8,4231742867,141,64.5,4231742869,212,10.6,4231742865,140,41.2,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800841,98,49,1,11,21,19auwjswq9camwpb4u14a6tp5,1,40,73.3,2023-04-23T08:25:16.301Z,2023-04-23T08:25:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800857,99,43,1,11,22,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-04-23T08:25:17.149Z,2023-04-23T08:40:22Z,4212489867,144,3,4212462411,286,0,4212462419,233,132,4212462409,56,Back,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800853,132,43,1,11,22,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-04-23T08:25:17.149Z,2023-04-23T08:40:24Z,4212462407,285,0,4212462405,56,Center,4212489935,144,45,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800873,100,1,1,11,23,19auwjswq9camwpb4u14a6tp5,1,37.7,64.6,2023-04-23T08:25:18.541Z,2023-04-23T08:25:21Z,4212462491,212,25.8,4212462493,213,5.7,4212462489,141,43.1,4212462487,140,57.9,4212462485,56,Center,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800889,101,1,1,11,26,19auwjswq9camwpb4u14a6tp5,1,65.9,33.1,2023-04-23T08:25:20.877Z,2023-04-23T08:25:24Z,4212462539,141,15.9,4212462537,140,84.6,4212462535,56,Right,4212462543,213,5.7,4212462541,212,22.9,,,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800891,102,1,1,11,29,19auwjswq9camwpb4u14a6tp5,0,91.7,23,2023-04-23T08:25:24.621Z,2023-04-28T13:42:39Z,4212462559,141,27.9,4212462557,140,92.4,4212463189,286,,4212462551,2,,4212462561,212,3.4,4212463183,236,,4231743419,20,,4231743417,224,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,4212462555,56,4212462563,213,1.4,4212463185,233,133,,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2537800895,133,12,1,11,29,4oixf5ykhg01zfxpt7gbpn3dq,1,9.6,73.8,2023-04-23T08:25:24.721Z,2023-04-23T08:25:53Z,4212463195,233,102,4212462569,56,Back,4212463169,185,,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800923,103,6,1,11,32,19auwjswq9camwpb4u14a6tp5,1,91.4,27.1,2023-04-23T08:25:27.073Z,2023-04-23T09:17:40Z,4212462709,75,,4212462715,233,134,4212462707,56,Center,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537800911,134,6,1,11,32,4oixf5ykhg01zfxpt7gbpn3dq,0,8.6,72.9,2023-04-23T08:25:27.073Z,2023-04-28T13:42:54Z,4212462657,56,Back,4212462659,73,,4212462723,233,103,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801077,104,1,1,12,5,19auwjswq9camwpb4u14a6tp5,1,99.5,0.5,2023-04-23T08:26:00.557Z,2023-04-28T13:43:52Z,4212463527,213,1.8,4212463529,1,,4212463517,224,,4212463519,56,Center,4212463947,154,,4212463513,6,,4212463523,141,51.9,4212463525,212,35.9,74vr5grc65e8ogu008l764o2d,Cesinha,4212463515,155,4231744037,20,,4212463945,210,15,4212463511,2,,4212463521,140,,,,,,,1,,91.9,,,,,,,,,,,,,
2537801079,105,15,1,12,7,19auwjswq9camwpb4u14a6tp5,1,91.3,52.1,2023-04-23T08:26:02.455Z,2023-04-28T13:43:52Z,4212463961,102,52.5,4212463649,233,136,4212463965,146,99.0,4212463953,154,,4212463543,56,Center,4212463645,328,,4212599117,133,,4212463957,55,104,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,4212463641,15,4212463951,29,,4212463963,103,15.8,4231745619,76,,4212463639,25,4212463967,147,4212463541,17,,,,50.2,,,,,,,,,,,,,,
2537801089,136,10,1,12,7,4oixf5ykhg01zfxpt7gbpn3dq,1,1.4,48.5,2023-04-23T08:26:02.555Z,2023-04-28T13:44:08Z,4212463653,233,105,4212463587,56,Back,4231746269,377,,4212463585,182,,4212463583,178,,4212463581,177,,,,,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801085,135,52,1,12,8,4oixf5ykhg01zfxpt7gbpn3dq,1,1.4,48.5,2023-04-23T08:26:02.772Z,2023-04-28T13:44:12Z,4231746447,377,,,,,,,,,,,,,,,,,,,,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801135,137,1,1,12,18,4oixf5ykhg01zfxpt7gbpn3dq,1,9.3,46.1,2023-04-23T08:26:13.521Z,2023-04-23T08:42:35Z,4212463829,123,,4212463831,56,Back,4212463833,140,22.6,4212463851,189,,4212463835,141,9.7,4212463839,213,5.2,4212463837,212,28.4,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801143,138,1,1,12,23,4oixf5ykhg01zfxpt7gbpn3dq,1,21.6,9.2,2023-04-23T08:26:18.337Z,2023-04-23T08:42:34Z,4212463933,189,,4212463921,56,Back,4212463925,141,27.0,4212463929,213,0.8,4212463927,212,17.5,4212463923,140,33.6,,,,,,,ax33xg27souv2j23fy3gks67e,Byeon Jun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801147,139,1,1,12,25,4oixf5ykhg01zfxpt7gbpn3dq,1,34.6,28.8,2023-04-23T08:26:20.273Z,2023-04-23T08:26:21Z,4212463985,56,Back,4212463987,140,39.1,4212463993,213,5.1,4212463989,141,10.7,4212463991,212,13.2,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801157,140,1,1,12,26,4oixf5ykhg01zfxpt7gbpn3dq,1,39.3,10.1,2023-04-23T08:26:21.171Z,2023-04-23T08:42:43Z,4212464039,56,Back,4212464041,140,34.3,4212464043,141,24.7,4212464045,212,11.2,4212464047,213,2.1,,,,,,,,,,ax33xg27souv2j23fy3gks67e,Byeon Jun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801165,141,1,1,12,27,4oixf5ykhg01zfxpt7gbpn3dq,1,36.9,21.3,2023-04-23T08:26:22.512Z,2023-04-23T08:26:25Z,4212464097,212,10.9,4212464099,213,0.1,4212464095,141,23.1,4212464093,140,47.2,4212464091,56,Back,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801183,142,1,1,12,30,4oixf5ykhg01zfxpt7gbpn3dq,1,47.2,23.1,2023-04-23T08:26:25.073Z,2023-04-23T08:27:14Z,4212464201,213,3.3,4212464193,56,Back,4212464199,212,7.9,4212464197,141,21.8,4212464195,140,39.7,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801203,143,1,1,12,34,4oixf5ykhg01zfxpt7gbpn3dq,1,38.2,27.9,2023-04-23T08:26:28.961Z,2023-04-23T08:26:33Z,4212464313,213,1.1,4212464311,212,15.5,4212464305,56,Back,4212464307,140,45.3,4212464309,141,47.9,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801207,144,43,1,12,38,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-04-23T08:26:33.457Z,2023-04-23T08:43:13Z,4212464329,56,Center,4212464331,286,0,4212496725,144,3,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801221,145,1,1,12,39,4oixf5ykhg01zfxpt7gbpn3dq,1,60.5,29.7,2023-04-23T08:26:34.273Z,2023-04-23T08:26:36Z,4212464391,212,16.5,4212464385,56,Right,4212464389,141,7.7,4212464393,213,5.1,4212464387,140,67.1,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801225,146,1,1,12,41,4oixf5ykhg01zfxpt7gbpn3dq,0,67.7,7.9,2023-04-23T08:26:36.434Z,2023-04-23T08:26:37Z,4212464403,56,Center,4212464409,212,21.5,4212464407,141,35.4,4212464405,140,77.9,4212464401,155,,4212464411,213,1.1,,,,,,,ax33xg27souv2j23fy3gks67e,Byeon Jun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801233,106,1,1,12,43,19auwjswq9camwpb4u14a6tp5,1,22.9,60.3,2023-04-23T08:26:37.837Z,2023-04-28T13:45:09Z,4212464455,212,13.6,4212464449,56,Back,4212464457,213,0.4,4212464453,141,68.2,4212464451,140,34.8,4231747841,3,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801245,107,49,1,12,45,19auwjswq9camwpb4u14a6tp5,1,34.8,68.2,2023-04-23T08:26:40.173Z,2023-04-23T08:26:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801265,108,1,1,12,47,19auwjswq9camwpb4u14a6tp5,1,32.4,75,2023-04-23T08:26:41.917Z,2023-04-23T08:26:44Z,4212464605,56,Back,4212464607,140,26.3,4212464609,141,70.8,4212464611,212,7.0,4212464613,213,3.6,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801271,109,50,1,12,48,19auwjswq9camwpb4u14a6tp5,1,28.6,83.8,2023-04-23T08:26:43.302Z,2023-04-28T13:45:34Z,4212464655,56,Back,4212464755,233,147,4212464657,285,,,,,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801285,147,7,1,12,48,4oixf5ykhg01zfxpt7gbpn3dq,1,71.4,16.2,2023-04-23T08:26:43.303Z,2023-04-28T13:46:38Z,4231748627,384,,4212464723,56,Right,4212464731,233,109,4212464725,286,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540114165,1076,61,1,12,49,4oixf5ykhg01zfxpt7gbpn3dq,1,72.3,4.6,2023-04-23T08:26:44.049Z,2023-04-28T13:45:55Z,4231749193,56,Right,,,,,,,,,,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540114131,815,43,1,12,50,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-04-23T08:26:45.049Z,2023-04-28T13:45:48Z,4231749039,56,Back,4231749107,144,61,,,,,,,,,,,,,,,,,,,22a2q71mkijfu6koscvcmybit,Hong Chul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801277,110,61,1,12,50,19auwjswq9camwpb4u14a6tp5,1,28.5,79,2023-04-23T08:26:45.541Z,2023-04-23T08:26:45Z,4212464687,56,Back,,,,,,,,,,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537808185,222,43,1,12,51,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-04-23T08:26:45.901Z,2023-04-28T13:46:13Z,4231749873,144,61,4212501091,56,Back,,,,,,,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801313,149,49,1,12,51,4oixf5ykhg01zfxpt7gbpn3dq,1,63.8,4,2023-04-23T08:26:46.330Z,2023-04-28T13:46:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801327,150,1,1,12,52,4oixf5ykhg01zfxpt7gbpn3dq,1,63.8,4,2023-04-23T08:26:47.505Z,2023-04-28T13:46:54Z,4212464921,140,72.1,4212464923,141,16.8,4212464927,213,0.8,4212464925,212,12.3,4212464919,56,Right,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801311,148,43,1,12,52,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-04-23T08:26:47.665Z,2023-04-23T08:44:43Z,4212501175,144,1,4212464853,212,5.4,4212464849,140,62.5,4212464855,213,3.2,4212464847,56,Right,4212464851,141,5.3,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801329,151,50,1,12,53,4oixf5ykhg01zfxpt7gbpn3dq,1,72.4,14.2,2023-04-23T08:26:47.956Z,2023-04-28T13:46:55Z,4212464931,56,Right,4212464975,233,111,4212464933,286,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801325,111,7,1,12,53,19auwjswq9camwpb4u14a6tp5,0,27.6,85.8,2023-04-23T08:26:47.957Z,2023-04-28T14:33:30Z,4231751447,385,,4212464911,285,,4212464909,56,Back,4212464947,233,151,,,,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801349,153,1,1,12,57,4oixf5ykhg01zfxpt7gbpn3dq,0,90.2,9.9,2023-04-23T08:26:52.161Z,2023-04-28T13:47:18Z,4212465031,56,Center,4231752093,224,,4231752095,20,,4212465029,155,,4212465027,2,,4212465039,213,1.3,4212465037,212,26.9,4212465035,141,48.2,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,4212465033,140,,,,,,,,,,,,,,,,,96.7,,,,,,,,,,,,,,,,
2537801347,152,43,1,12,58,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-04-23T08:26:52.929Z,2023-04-23T08:45:03Z,4212502269,144,1,4212465021,213,6.1,4212465013,56,Right,4212465019,212,16.1,4212465017,141,9.2,4212465015,140,87.3,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801353,112,52,1,13,0,19auwjswq9camwpb4u14a6tp5,1,1.7,50.4,2023-04-23T08:26:55.293Z,2023-04-28T13:47:21Z,4231752181,377,,,,,,,,,,,,,,,,,,,,,,,any4esejk79yct375aswisyqx,Choi Young-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801419,113,1,1,13,3,19auwjswq9camwpb4u14a6tp5,1,16.6,45.7,2023-04-23T08:26:58.157Z,2023-04-23T08:27:06Z,4212465351,141,95.1,4212465345,199,,4212465357,1,,4212465355,213,0.5,4212465349,140,77.2,4212465347,56,Left,4212465353,212,72.0,,,,any4esejk79yct375aswisyqx,Choi Young-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801433,114,3,1,13,11,19auwjswq9camwpb4u14a6tp5,1,77.2,95.4,2023-04-23T08:27:06.157Z,2023-04-28T13:47:32Z,4212465413,233,154,4212465401,286,,4212465399,56,Left,4231752395,464,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801427,154,45,1,13,11,4oixf5ykhg01zfxpt7gbpn3dq,0,22.8,4.6,2023-04-23T08:27:06.157Z,2023-04-23T08:27:07Z,4212465423,233,114,4212465387,56,Back,4212465389,285,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801445,115,1,1,13,12,19auwjswq9camwpb4u14a6tp5,1,75.6,97.2,2023-04-23T08:27:07.101Z,2023-04-23T08:27:10Z,4212465481,140,64.0,4212465483,141,90.5,4212465479,56,Left,4212465487,213,3.5,4212465485,212,13.0,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801485,116,1,1,13,15,19auwjswq9camwpb4u14a6tp5,1,67.8,83.8,2023-04-23T08:27:09.933Z,2023-04-23T08:27:15Z,4212465649,212,47.7,4212465647,141,13.7,4212465645,140,66.2,4212465653,1,,4212465643,56,Right,4212465641,196,,4212465651,213,4.7,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801487,117,1,1,13,20,19auwjswq9camwpb4u14a6tp5,0,70.6,18.8,2023-04-23T08:27:15.149Z,2023-04-23T08:27:18Z,4212465661,140,72.9,4212465757,233,155,4212465755,236,,4212465663,141,16.5,4212465667,213,5.7,4212465665,212,2.9,4212465761,286,,4212465659,56,Right,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801501,155,74,1,13,20,4oixf5ykhg01zfxpt7gbpn3dq,1,25.9,79.3,2023-04-23T08:27:15.150Z,2023-04-23T09:17:38Z,4212465739,56,Back,4212465765,233,117,4212465741,285,,,,,,,,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801535,118,1,1,13,23,19auwjswq9camwpb4u14a6tp5,1,68.1,6.1,2023-04-23T08:27:18.732Z,2023-04-23T08:27:24Z,4212465913,213,6.1,4212465907,140,80.1,4212465909,141,2.9,4212465905,56,Right,4212465911,212,12.8,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801539,119,1,1,13,30,19auwjswq9camwpb4u14a6tp5,0,97.5,3.4,2023-04-23T08:27:24.797Z,2023-04-28T13:48:08Z,4212465951,236,,4212465933,213,1.4,4212465927,140,97.8,4212465929,141,5.8,4231753395,224,,4212465931,212,1.7,4212465953,233,156,4212465921,2,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,4212465925,56,4212465957,286,,4231753397,20,,4212465923,155,,,,,,,,,Right,,,,,,,,,,,,,,,,
2537801543,156,12,1,13,30,4oixf5ykhg01zfxpt7gbpn3dq,1,3,94.8,2023-04-23T08:27:24.897Z,2023-04-23T08:27:26Z,4212465945,56,Back,4212465969,233,119,4212465943,185,,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801557,120,6,1,13,31,19auwjswq9camwpb4u14a6tp5,1,97.4,5.5,2023-04-23T08:27:26.371Z,2023-04-23T09:17:40Z,4212466045,233,157,4212466037,75,,4212466035,56,Right,,,,,,,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801555,157,6,1,13,31,4oixf5ykhg01zfxpt7gbpn3dq,0,2.6,94.5,2023-04-23T08:27:26.371Z,2023-04-28T13:48:25Z,4212466053,233,120,4212466027,73,,4212466025,56,Back,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801713,121,1,1,13,59,19auwjswq9camwpb4u14a6tp5,0,99.5,0.5,2023-04-23T08:27:54.349Z,2023-04-28T13:48:30Z,4212466735,6,,4212466739,224,,4212466737,155,,4231753833,20,,4212466751,212,30.3,4212466733,2,,4212466741,56,Center,4212466743,140,94.4,74vr5grc65e8ogu008l764o2d,Cesinha,4212466747,141,4212466755,213,1.7,,,,,,,,,,,,,,44.3,,,,,,,,,,,,,,,,
2537801719,158,12,1,14,1,4oixf5ykhg01zfxpt7gbpn3dq,1,7.2,63.1,2023-04-23T08:27:56.610Z,2023-04-23T08:28:04Z,4212466781,140,24.2,4212466787,213,0.3,4212466785,212,18.9,4212466795,15,,4212466779,56,Back,4212466783,141,72.3,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801787,122,1,1,14,6,19auwjswq9camwpb4u14a6tp5,1,74.8,18.3,2023-04-23T08:28:00.989Z,2023-04-23T08:28:09Z,4212467079,56,Right,4212467091,213,5.0,4212467087,212,9.9,4212467085,141,4.4,4212467081,140,77.7,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540115321,816,3,1,14,9,19auwjswq9camwpb4u14a6tp5,0,84.1,5.2,2023-04-23T08:28:04.089Z,2023-04-28T13:49:34Z,4231755733,465,,4231755729,56,Right,4231755735,467,4pwrho63fnlcee1xvh5myrw0l,4231755731,286,,,,,,,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801789,123,1,1,14,14,19auwjswq9camwpb4u14a6tp5,0,80.3,4,2023-04-23T08:28:09.613Z,2023-04-28T13:49:01Z,4212467111,140,88.6,4212467105,2,,4212467109,56,Center,4212467107,155,,4212467117,213,1.3,4212467115,212,30.4,4231754787,223,,4231754789,72,,74vr5grc65e8ogu008l764o2d,Cesinha,4212467113,141,,,,,,,,,,,,,,,,,46.8,,,,,,,,,,,,,,,,
2537801795,159,12,1,14,16,4oixf5ykhg01zfxpt7gbpn3dq,1,11.1,52.8,2023-04-23T08:28:11.104Z,2023-04-28T13:49:10Z,4212467143,56,Back,4212467147,141,82.4,4212467149,212,23.7,4212467159,15,,4212467145,140,0.0,4212467183,167,,4212467151,213,2.1,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801805,124,6,1,14,19,19auwjswq9camwpb4u14a6tp5,1,95.3,34.1,2023-04-23T08:28:14.029Z,2023-04-23T08:28:15Z,4212467207,233,160,4212467185,56,Center,4212467187,75,,,,,,,,,,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801803,160,6,1,14,19,4oixf5ykhg01zfxpt7gbpn3dq,0,4.7,65.9,2023-04-23T08:28:14.029Z,2023-04-28T13:49:40Z,4212467227,233,124,4212467181,73,,4212467179,56,Back,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801887,125,1,1,14,36,19auwjswq9camwpb4u14a6tp5,0,99.4,0.3,2023-04-23T08:28:30.981Z,2023-04-28T13:49:56Z,4212467583,140,96.7,4212467579,224,,4212467577,155,,4212467575,6,,4231756003,20,,4212467585,141,38.2,4212467573,2,,4212467589,213,1.7,74vr5grc65e8ogu008l764o2d,Cesinha,4212467587,212,4212467581,56,Center,,,,,,,,,,,,,,25.9,,,,,,,,,,,,,,,,
2537801885,161,12,1,14,37,4oixf5ykhg01zfxpt7gbpn3dq,1,2.6,62.7,2023-04-23T08:28:32.033Z,2023-04-28T13:50:02Z,4212467571,15,,4212467561,56,Back,4212467563,140,10.3,4212467567,212,17.2,4212467569,213,1.1,4212467565,141,85.1,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801911,126,1,1,14,40,19auwjswq9camwpb4u14a6tp5,0,90.6,15.9,2023-04-23T08:28:34.949Z,2023-04-28T13:50:28Z,4231756617,2,,4212467683,212,11.5,4212467677,56,Center,4212467679,140,91.2,4231757287,20,,4231757285,386,,4212467685,213,1.5,4231757281,225,,74vr5grc65e8ogu008l764o2d,Cesinha,4212467681,141,,,,,,,,,,,,,,,,,32.8,,,,,,,,,,,,,,,,
2537810417,350,49,1,14,41,4oixf5ykhg01zfxpt7gbpn3dq,1,10.1,64.5,2023-04-23T08:28:36.186Z,2023-04-23T08:48:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537801963,162,1,1,14,42,4oixf5ykhg01zfxpt7gbpn3dq,0,6.6,69.1,2023-04-23T08:28:37.377Z,2023-04-23T08:48:21Z,4212467973,213,0.0,4212511417,157,,4212467965,56,Center,4212467967,140,59.3,4212467969,141,69.3,4212511421,1,,4212467971,212,55.3,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
