id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/value
2531525745,137,1,1,15,16,4oixf5ykhg01zfxpt7gbpn3dq,1,39.3,10.8,2023-04-10T07:36:32.983Z,2023-04-14T17:02:17Z,4179084771,141,6.4,4179084773,212,7.7,4179084767,56,Back,4179084769,140,32.5,4179084775,213,3.5,,,,,,,,,,cdrs0tqwywl6soqu6p8qhkm50,Jeon Byung-Kwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525755,138,1,1,15,20,4oixf5ykhg01zfxpt7gbpn3dq,1,29.6,3.4,2023-04-10T07:36:37.007Z,2023-04-10T07:36:38Z,4179084827,141,3.4,4179084823,56,Back,4179084829,212,9.4,4179084831,213,3.1,4179084825,140,20.6,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525765,139,1,1,15,21,4oixf5ykhg01zfxpt7gbpn3dq,0,20.6,3.4,2023-04-10T07:36:38.034Z,2023-04-10T08:48:29Z,4179084889,56,Right,4179084895,141,2.5,4179084899,213,6.3,4179084893,140,57.7,4179084897,212,39.0,4179193819,157,,4179084901,1,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525781,145,1,1,15,21,229s1iq39lf40k945q50hauqw,0,39.2,99.6,2023-04-10T07:36:38.356Z,2023-04-10T07:36:41Z,4179085007,212,22.0,4179085003,140,57.9,4179084999,3,,4179085009,213,5.8,4179085005,141,85.0,4179085001,56,Left,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531546347,474,1,1,15,26,229s1iq39lf40k945q50hauqw,1,52,89.6,2023-04-10T07:36:42.675Z,2023-04-10T08:49:27Z,4179194593,213,0.2,4179194585,56,Left,4179194589,141,92.5,4179194591,212,11.4,4179194587,140,62.7,,,,,,,,,,g5uo98dpqlrxtpz4colzns2d,Murilo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525789,140,43,1,15,26,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-04-10T07:36:42.815Z,2023-04-10T08:49:02Z,4179194577,144,8,4179085027,56,Back,,,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525801,146,49,1,15,28,229s1iq39lf40k945q50hauqw,1,64.1,90.3,2023-04-10T07:36:45.237Z,2023-04-10T07:36:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f4fwdqvrdwx1fq70hm6s7db6x,Lee Seung-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525825,147,1,1,15,28,229s1iq39lf40k945q50hauqw,1,64.1,90.3,2023-04-10T07:36:45.476Z,2023-04-10T07:36:47Z,4179085259,141,94.4,4179085263,213,0.2,4179085255,56,Left,4179085257,140,75.7,4179085261,212,12.5,,,,,,,,,,f4fwdqvrdwx1fq70hm6s7db6x,Lee Seung-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525833,141,45,1,15,31,4oixf5ykhg01zfxpt7gbpn3dq,0,23.8,10.3,2023-04-10T07:36:47.733Z,2023-04-10T08:49:59Z,4179085299,285,,4179085297,56,Back,4179196043,233,148,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525831,148,3,1,15,31,229s1iq39lf40k945q50hauqw,1,76.2,89.7,2023-04-10T07:36:47.733Z,2023-04-14T17:02:39Z,4179085283,56,Left,4187615745,464,,4179085315,233,141,4179085285,286,,,,,,,,,,,,,,e1anmcir6zfogte861l5tyymt,L. Veldwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525839,149,1,1,15,32,229s1iq39lf40k945q50hauqw,0,76.8,76.6,2023-04-10T07:36:48.884Z,2023-04-10T07:36:49Z,4179085327,213,4.9,4179085319,56,Center,4179085323,141,45.8,4179085321,140,80.6,4179085325,212,21.3,,,,,,,,,,e1anmcir6zfogte861l5tyymt,L. Veldwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525855,142,49,1,15,35,4oixf5ykhg01zfxpt7gbpn3dq,1,19.3,50.9,2023-04-10T07:36:52.224Z,2023-04-10T07:36:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525869,143,1,1,15,36,4oixf5ykhg01zfxpt7gbpn3dq,0,19.3,50.9,2023-04-10T07:36:53.104Z,2023-04-10T07:36:56Z,4179085483,213,5.7,4179085477,140,54.4,4179085473,155,,4179085485,1,,4179085479,141,16.4,4179085481,212,43.7,4179085475,56,Right,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525865,150,44,1,15,37,229s1iq39lf40k945q50hauqw,1,44.6,84.6,2023-04-10T07:36:53.717Z,2023-04-10T07:36:55Z,4179085463,56,Back,4179085531,233,144,4179085465,285,,,,,,,,,,,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525873,144,44,1,15,37,4oixf5ykhg01zfxpt7gbpn3dq,0,55.4,15.4,2023-04-10T07:36:53.718Z,2023-04-10T07:36:56Z,4179085503,286,,4179085501,56,Right,4179085535,233,150,,,,,,,,,,,,,,,,cdrs0tqwywl6soqu6p8qhkm50,Jeon Byung-Kwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525879,151,1,1,15,37,229s1iq39lf40k945q50hauqw,0,43.6,85.6,2023-04-10T07:36:53.956Z,2023-04-10T07:36:55Z,4179085527,212,21.9,4179085519,3,,4179085523,140,63.5,4179085521,56,Left,4179085525,141,95.4,4179085529,213,0.3,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525893,145,50,1,15,40,4oixf5ykhg01zfxpt7gbpn3dq,1,37.8,4.6,2023-04-10T07:36:56.928Z,2023-04-14T17:03:01Z,4179085639,56,Back,4179085765,233,152,4179085641,286,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525911,152,7,1,15,40,229s1iq39lf40k945q50hauqw,0,62.2,95.4,2023-04-10T07:36:56.929Z,2023-04-18T11:35:21Z,4187616243,383,,4179085747,233,145,4179085739,56,Left,4179085741,285,,,,,,,,,,,,,,545e6lk964ofxm3272seeyxn9,Jeong Dong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535465879,696,61,1,15,41,4oixf5ykhg01zfxpt7gbpn3dq,1,31.3,4.9,2023-04-10T07:36:57.891Z,2023-04-18T11:35:16Z,4200008027,56,Back,,,,,,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525915,153,49,1,15,41,229s1iq39lf40k945q50hauqw,1,56.4,92,2023-04-10T07:36:58.268Z,2023-04-14T17:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,545e6lk964ofxm3272seeyxn9,Jeong Dong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526381,161,1,1,15,42,229s1iq39lf40k945q50hauqw,1,62.7,94.7,2023-04-10T07:36:59.076Z,2023-04-14T17:03:04Z,4179088249,140,59.6,4179088251,141,94.1,4179088253,212,3.3,4179088255,213,3.3,4179088247,56,Left,,,,,,,,,,545e6lk964ofxm3272seeyxn9,Jeong Dong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525925,154,1,1,15,44,229s1iq39lf40k945q50hauqw,0,56.7,93.8,2023-04-10T07:37:01.557Z,2023-04-10T08:50:53Z,4179085799,140,63.8,4179085803,212,7.7,4179085801,141,96.5,4179085797,56,Left,4179085805,213,0.2,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525939,146,8,1,15,47,4oixf5ykhg01zfxpt7gbpn3dq,1,36.1,3.2,2023-04-10T07:37:04.288Z,2023-04-14T17:03:10Z,4187616615,385,,4179085869,56,Back,,,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525949,147,5,1,15,48,4oixf5ykhg01zfxpt7gbpn3dq,0,39.8,-2,2023-04-10T07:37:05.152Z,2023-04-10T07:37:06Z,4179085909,56,Back,4179085977,233,155,4179085911,347,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531525935,155,5,1,15,48,229s1iq39lf40k945q50hauqw,1,60.2,102,2023-04-10T07:37:05.152Z,2023-04-10T08:27:09Z,4179085847,347,,4179085955,233,147,4179085845,56,Left,,,,,,,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526063,156,1,1,15,58,229s1iq39lf40k945q50hauqw,1,62,100,2023-04-10T07:37:15.636Z,2023-04-10T07:37:19Z,4179086517,107,,4179086521,140,80.7,4179086527,213,5.6,4179086523,141,76.7,4179086529,1,,4179086525,212,25.7,4179086519,56,Center,,,,545e6lk964ofxm3272seeyxn9,Jeong Dong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526067,157,61,1,16,2,229s1iq39lf40k945q50hauqw,0,80.7,76.7,2023-04-10T07:37:19.189Z,2023-04-10T08:51:04Z,4179086539,56,Center,,,,,,,,,,,,,,,,,,,,,,e1anmcir6zfogte861l5tyymt,L. Veldwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526101,149,1,1,16,4,4oixf5ykhg01zfxpt7gbpn3dq,1,15.8,29.5,2023-04-10T07:37:20.831Z,2023-04-10T07:37:22Z,4179086715,213,6.0,4179086705,56,Back,4179086709,140,31.9,4179086711,141,22.4,4179086701,157,,4179086713,212,17.6,4179086717,1,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526131,150,1,1,16,5,4oixf5ykhg01zfxpt7gbpn3dq,1,31.9,22.4,2023-04-10T07:37:21.919Z,2023-04-10T07:37:24Z,4179086819,3,,4179086825,141,17.0,4179086829,213,3.7,4179086823,140,26.4,4179086827,212,6.8,4179086821,56,Back,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526079,148,49,1,16,6,4oixf5ykhg01zfxpt7gbpn3dq,1,15.8,29.5,2023-04-10T07:37:23.432Z,2023-04-10T08:51:47Z,,,,,,,,,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526147,151,1,1,16,7,4oixf5ykhg01zfxpt7gbpn3dq,1,34.9,11.9,2023-04-10T07:37:24.416Z,2023-04-10T07:37:27Z,4179086905,212,10.1,4179086901,141,3.1,4179086899,140,27.1,4179086907,213,3.8,4179086897,56,Back,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526153,152,1,1,16,10,4oixf5ykhg01zfxpt7gbpn3dq,0,27.4,3.2,2023-04-10T07:37:27.072Z,2023-04-10T07:37:28Z,4179086941,56,Right,4179086943,140,67.7,4179086939,155,,4179086947,212,42.3,4179086949,213,0.0,4179086945,141,5.5,4179086951,1,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526175,158,1,1,16,12,229s1iq39lf40k945q50hauqw,0,25.3,91.1,2023-04-10T07:37:28.852Z,2023-04-10T08:52:04Z,4179087087,141,65.5,4179087091,213,5.6,4179087083,56,Back,4179087089,212,26.3,4179087085,140,44.1,,,,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526201,153,1,1,16,14,4oixf5ykhg01zfxpt7gbpn3dq,1,57.8,32.1,2023-04-10T07:37:31.248Z,2023-04-10T07:37:33Z,4179087203,56,Center,4179087211,213,1.9,4179087207,141,44.8,4179087205,140,54.6,4179087209,212,9.3,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526255,154,1,1,16,16,4oixf5ykhg01zfxpt7gbpn3dq,1,55.9,44.6,2023-04-10T07:37:33.200Z,2023-04-10T07:37:37Z,4179087561,212,10.6,4179087557,140,65.7,4179087559,141,40.9,4179087563,213,6.0,4179087555,56,Center,,,,,,,,,,exzcpmt24cwhugpj3b1oi5pii,Lim Deok-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526291,155,1,1,16,21,4oixf5ykhg01zfxpt7gbpn3dq,1,77.5,62.7,2023-04-10T07:37:37.840Z,2023-04-10T07:37:41Z,4179087771,141,91.1,4179087767,56,Left,4179087773,212,22.7,4179087769,140,88.9,4179087775,213,1.0,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526313,156,1,1,16,25,4oixf5ykhg01zfxpt7gbpn3dq,1,87.2,89.9,2023-04-10T07:37:41.695Z,2023-04-10T07:37:44Z,4179087871,141,75.6,4179087873,212,15.2,4179087867,56,Center,4179087869,140,98.3,4179087875,213,5.6,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526317,157,1,1,16,27,4oixf5ykhg01zfxpt7gbpn3dq,0,98.2,76.4,2023-04-10T07:37:44.448Z,2023-04-10T08:52:46Z,4179087917,140,98.3,4179087923,212,1.0,4179200627,195,,4179087925,213,4.8,4179087919,141,75.0,4179200635,236,,4179200647,286,,4179087915,56,Center,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,4179200639,233,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,
2531526319,159,74,1,16,27,229s1iq39lf40k945q50hauqw,1,2.3,27.7,2023-04-10T07:37:44.449Z,2023-04-10T09:08:19Z,4179200591,233,157,4179087929,56,Back,4179200531,285,,,,,,,,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526327,158,6,1,16,29,4oixf5ykhg01zfxpt7gbpn3dq,1,99.9,74.6,2023-04-10T07:37:46.209Z,2023-04-10T07:37:47Z,4179088025,233,160,4179087983,56,Center,4179087985,73,,,,,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526331,160,6,1,16,29,229s1iq39lf40k945q50hauqw,0,0.1,25.4,2023-04-10T07:37:46.209Z,2023-04-14T17:03:52Z,4179088029,233,158,4179088001,56,Back,4179088009,73,,,,,,,,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526571,159,1,1,17,4,4oixf5ykhg01zfxpt7gbpn3dq,0,99.5,99.5,2023-04-10T07:38:21.328Z,2023-04-14T17:03:55Z,4179089367,155,,4179089363,2,,4179089381,1,,4179089369,224,,4179089365,6,,4179089373,140,86.4,4179089377,212,34.0,4179089371,56,Center,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,4187618181,72,4179089375,141,53.7,4179089379,213,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,
2531526583,162,12,1,17,7,229s1iq39lf40k945q50hauqw,1,11.2,54,2023-04-10T07:38:24.244Z,2023-04-10T07:38:26Z,4179089437,212,30.4,4179089433,140,37.6,4179089431,56,Back,4179089435,141,35.8,4179089439,213,5.9,4179089447,15,,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526641,160,1,1,17,11,4oixf5ykhg01zfxpt7gbpn3dq,0,63.1,59,2023-04-10T07:38:28.512Z,2023-04-10T07:38:36Z,4179089707,140,67.5,4179089711,212,29.2,4179089709,141,100.0,4179089705,56,Left,4179089713,213,1.4,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526645,161,5,1,17,15,4oixf5ykhg01zfxpt7gbpn3dq,0,67.8,102,2023-04-10T07:38:32.097Z,2023-04-10T07:38:33Z,4179089741,347,,4179089737,56,Left,4179089801,233,163,,,,,,,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526653,163,5,1,17,15,229s1iq39lf40k945q50hauqw,1,32.2,-2,2023-04-10T07:38:32.097Z,2023-04-10T08:27:09Z,4179089771,233,161,4179089769,56,Back,4179089775,347,,,,,,,,,,,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526691,164,1,1,17,17,229s1iq39lf40k945q50hauqw,1,33.9,0,2023-04-10T07:38:34.036Z,2023-04-10T07:38:36Z,4179089973,141,11.6,4179089967,107,,4179089969,56,Back,4179089975,212,14.6,4179089971,140,23.1,4179089979,213,2.5,,,,,,,aylgtw8vq52pnxoqx54oh8vyt,Lee Gwang-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526721,165,1,1,17,20,229s1iq39lf40k945q50hauqw,1,14.9,11.4,2023-04-10T07:38:36.788Z,2023-04-10T07:38:40Z,4179090133,56,Back,4179090137,141,39.4,4179090135,140,14.1,4179090139,212,19.1,4179090141,213,1.6,,,,,,,,,,25o7ph16olajaprg59apoyzmd,Lee Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526733,166,1,1,17,24,229s1iq39lf40k945q50hauqw,1,14.1,39.4,2023-04-10T07:38:40.756Z,2023-04-10T07:38:42Z,4179090231,212,13.3,4179090225,56,Back,4179090229,141,47.5,4179090227,140,2.6,4179090233,213,2.7,,,,,,,,,,1gqmmndo78ztp25pl1bzejaad,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526771,167,1,1,17,25,229s1iq39lf40k945q50hauqw,1,2.6,47.5,2023-04-10T07:38:42.084Z,2023-04-10T07:38:48Z,4179090479,213,0.7,4179090475,141,74.8,4179090471,56,Back,4179090477,212,28.0,4179090473,140,22.6,,,,,,,,,,h9p5qowecwbrg261wzwirxlh,No Dong-Geon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526795,168,1,1,17,31,229s1iq39lf40k945q50hauqw,1,33,78.4,2023-04-10T07:38:47.893Z,2023-04-10T07:38:50Z,4179090615,213,5.3,4179090609,140,38.9,4179090607,56,Back,4179090611,141,64.3,4179090613,212,11.4,,,,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526841,169,1,1,17,34,229s1iq39lf40k945q50hauqw,1,33.7,63.4,2023-04-10T07:38:50.692Z,2023-04-10T07:38:54Z,4179090847,56,Back,4179090855,213,4.4,4179090853,212,18.1,4179090851,141,38.5,4179090849,140,27.7,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526861,170,1,1,17,38,229s1iq39lf40k945q50hauqw,1,27.3,36.4,2023-04-10T07:38:54.709Z,2023-04-10T07:38:58Z,4179090981,141,4.7,4179090983,212,22.1,4179090977,56,Back,4179090985,213,4.9,4179090979,140,31.8,,,,,,,,,,1gqmmndo78ztp25pl1bzejaad,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526879,171,1,1,17,41,229s1iq39lf40k945q50hauqw,1,35,3.7,2023-04-10T07:38:57.892Z,2023-04-10T07:39:00Z,4179091083,56,Back,4179091091,213,0.9,4179091087,141,24.0,4179091085,140,45.1,4179091089,212,17.4,,,,,,,,,,25o7ph16olajaprg59apoyzmd,Lee Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526889,172,1,1,17,42,229s1iq39lf40k945q50hauqw,0,45.1,24,2023-04-10T07:38:58.940Z,2023-04-14T17:04:35Z,4179091145,213,6.2,4179091141,141,23.7,4179091137,56,Back,4179091143,212,3.9,4179091139,140,48.8,,,,,,,,,,796qwo2lkuwqca8pm5fmo24t1,Park Joo-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526891,162,61,1,17,43,4oixf5ykhg01zfxpt7gbpn3dq,1,55.1,76.3,2023-04-10T07:39:00.024Z,2023-04-14T17:04:35Z,4179091147,56,Center,,,,,,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526903,163,49,1,17,44,4oixf5ykhg01zfxpt7gbpn3dq,1,48.1,64.2,2023-04-10T07:39:01.283Z,2023-04-14T17:04:37Z,,,,,,,,,,,,,,,,,,,,,,,,,exzcpmt24cwhugpj3b1oi5pii,Lim Deok-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526913,164,1,1,17,45,4oixf5ykhg01zfxpt7gbpn3dq,1,48.1,64.2,2023-04-10T07:39:02.464Z,2023-04-10T07:39:04Z,4179091271,141,79.9,4179091275,212,13.8,4179091269,140,56.4,4179091267,56,Left,4179091277,213,0.9,,,,,,,,,,exzcpmt24cwhugpj3b1oi5pii,Lim Deok-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526925,165,1,1,17,47,4oixf5ykhg01zfxpt7gbpn3dq,0,57.1,79.1,2023-04-10T07:39:04.224Z,2023-04-10T07:39:05Z,4179091349,213,2.6,4179091345,141,89.3,4179091341,56,Back,4179091347,212,13.0,4179091343,140,46.6,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533123377,929,8,1,17,50,229s1iq39lf40k945q50hauqw,1,61,9.8,2023-04-10T07:39:06.986Z,2023-04-14T17:04:59Z,4187620569,56,Right,4187620577,383,,,,,,,,,,,,,,,,,,,,aylgtw8vq52pnxoqx54oh8vyt,Lee Gwang-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526963,173,4,1,17,52,229s1iq39lf40k945q50hauqw,1,53.6,24.2,2023-04-10T07:39:08.772Z,2023-04-10T08:54:22Z,4179091547,13,,4179203339,295,,4179091555,286,,4179091665,233,166,4179091549,56,Center,4179091551,152,,,,,,,,aylgtw8vq52pnxoqx54oh8vyt,Lee Gwang-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531526977,166,4,1,17,52,4oixf5ykhg01zfxpt7gbpn3dq,0,46.4,75.8,2023-04-10T07:39:08.773Z,2023-04-10T08:54:24Z,4179203421,295,,4179091645,56,Back,4179091651,285,,4179091685,233,173,4179091643,13,,4179091647,152,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531527021,174,1,1,17,59,229s1iq39lf40k945q50hauqw,1,55.2,26.7,2023-04-10T07:39:16.292Z,2023-04-10T08:54:53Z,4179091933,213,1.5,4179091929,141,36.7,4179091931,212,6.8,4179091925,56,Center,4179091923,152,,4179091927,140,55.7,4179204273,189,,4179091921,5,,25o7ph16olajaprg59apoyzmd,Lee Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531527033,175,1,1,18,1,229s1iq39lf40k945q50hauqw,1,55.2,47.9,2023-04-10T07:39:17.748Z,2023-04-10T07:39:19Z,4179091991,212,17.3,4179091987,140,47.3,4179091985,56,Back,4179091993,213,2.1,4179091989,141,70.2,,,,,,,,,,1e31ylh0578q3kvzoe74zu191,Yoon Bit-Garam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531527057,176,1,1,18,2,229s1iq39lf40k945q50hauqw,1,46.5,73.3,2023-04-10T07:39:19.332Z,2023-04-10T07:39:22Z,4179092119,56,Left,4179092127,213,0.8,4179092123,141,94.7,4179092121,140,59.6,4179092125,212,20.0,,,,,,,,,,6abdrc4g8p73pql7iqs9alwb9,Shin Se-Gye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
