id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,assist
2531528697,492,1,1,45,50,4dkougngrd8mpvfb1cr9mdb1p,1,36.3,14.4,2023-04-10T07:43:45.247Z,2023-04-10T07:43:48Z,4179102435,141,5.5,4179102433,140,38.2,4179102437,212,6.4,4179102431,56,Back,4179102439,213,5.0,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528715,493,1,1,45,52,4dkougngrd8mpvfb1cr9mdb1p,1,39.7,5.5,2023-04-10T07:43:48.011Z,2023-04-10T07:43:49Z,4179102547,140,50.7,4179102545,56,Right,4179102551,212,13.2,4179102549,141,14.9,4179102553,213,0.5,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528727,494,1,1,45,53,4dkougngrd8mpvfb1cr9mdb1p,0,50.7,14.9,2023-04-10T07:43:49.037Z,2023-04-10T07:43:50Z,4179102653,286,,4179102621,140,52.8,4179102649,233,534,4179102627,213,5.7,4179102647,236,,4179102623,141,12.9,4179102625,212,2.6,4179102619,56,Right,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528725,534,74,1,45,53,cc7oug4s891gcp1r4mh00rw7x,1,45.1,85.9,2023-04-10T07:43:49.038Z,2023-04-10T07:43:51Z,4179102615,285,,4179102613,56,Back,4179102663,233,494,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528739,495,5,1,45,55,4dkougngrd8mpvfb1cr9mdb1p,1,42.2,-1.8,2023-04-10T07:43:50.574Z,2023-04-10T07:43:51Z,4179102703,56,Back,4179102721,233,535,4179102705,347,,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528733,535,5,1,45,55,cc7oug4s891gcp1r4mh00rw7x,0,57.8,101.8,2023-04-10T07:43:50.574Z,2023-04-10T08:26:18Z,4179102667,56,Left,4179102669,347,,4179102727,233,495,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528825,496,57,1,46,4,4dkougngrd8mpvfb1cr9mdb1p,0,0,0,2023-04-10T07:43:59.072Z,2023-04-10T08:47:26Z,4179103139,56,Back,,,,,,,,,,,,,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531540817,563,57,1,46,4,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T07:43:59.072Z,2023-04-10T08:31:07Z,4179167797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528827,497,43,1,46,5,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T07:44:00.929Z,2023-04-10T08:27:53Z,4179165879,144,61,4179103151,56,Right,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528901,498,43,1,46,12,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T07:44:07.564Z,2023-04-10T07:44:19Z,4179103495,265,0,4179103979,144,4,4179103489,13,0,4179103493,152,0,4179103491,56,Right,4179103499,285,0,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528983,499,43,1,46,23,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T07:44:18.289Z,2023-04-10T08:31:26Z,4179104065,233,536,4179104045,56,Back,4179169633,144,5,4179104047,347,0,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528965,536,43,1,46,23,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T07:44:18.289Z,2023-04-10T08:31:28Z,4179169659,144,5,4179103945,56,Left,4179103947,347,0,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531528995,537,1,1,46,27,cc7oug4s891gcp1r4mh00rw7x,1,56.3,100,2023-04-10T07:44:22.097Z,2023-04-10T07:44:23Z,4179104143,212,12.0,4179104137,56,Left,4179104139,140,67.2,4179104145,213,6.0,4179104135,107,,4179104141,141,96.9,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529003,538,1,1,46,28,cc7oug4s891gcp1r4mh00rw7x,1,67.2,96.9,2023-04-10T07:44:23.233Z,2023-04-10T07:44:24Z,4179104187,213,3.1,4179104179,56,Left,4179104181,140,56.4,4179104199,156,,4179104185,212,11.3,4179104183,141,97.5,,,,,,,6hfw11blpd6hhd06sfoogzemt,Han Kyo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529059,539,1,1,46,36,cc7oug4s891gcp1r4mh00rw7x,1,69.8,85.3,2023-04-10T07:44:31.329Z,2023-04-10T07:44:32Z,4179104545,141,76.1,4179104543,140,60.0,4179104547,212,12.0,4179104549,213,3.7,4179104541,56,Center,,,,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529065,540,43,1,46,37,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T07:44:32.832Z,2023-04-10T07:44:39Z,4179104839,144,7,4179104615,56,Center,4179104617,285,0,,,,,,,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529083,541,1,1,46,39,cc7oug4s891gcp1r4mh00rw7x,1,60,76.1,2023-04-10T07:44:34.401Z,2023-04-10T07:44:36Z,4179104713,56,Left,4179104719,212,13.7,4179104717,141,94.7,4179104715,140,64.9,4179104721,213,1.2,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529107,542,1,1,46,41,cc7oug4s891gcp1r4mh00rw7x,1,62.5,82.7,2023-04-10T07:44:36.801Z,2023-04-10T07:44:41Z,4179104915,212,16.2,4179104917,213,4.2,4179104911,140,55.5,4179104913,141,61.5,4179104909,56,Center,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529117,543,1,1,46,45,cc7oug4s891gcp1r4mh00rw7x,1,58.6,55.2,2023-04-10T07:44:40.992Z,2023-04-10T07:44:42Z,4179104971,213,5.1,4179104967,141,5.3,4179104969,212,37.3,4179104965,140,73.3,4179104973,1,,4179104963,56,Right,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529137,544,1,1,46,47,cc7oug4s891gcp1r4mh00rw7x,1,73.3,5.3,2023-04-10T07:44:42.208Z,2023-04-10T07:44:44Z,4179105131,141,14.7,4179105129,140,58.6,4179105135,213,2.7,4179105133,212,16.7,4179105127,56,Right,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529155,545,1,1,46,49,cc7oug4s891gcp1r4mh00rw7x,1,58.6,14.7,2023-04-10T07:44:44.208Z,2023-04-10T07:44:47Z,4179105227,212,11.7,4179105225,141,31.8,4179105223,140,60.2,4179105229,213,1.4,4179105221,56,Center,,,,,,,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529169,546,1,1,46,51,cc7oug4s891gcp1r4mh00rw7x,1,59.6,28.5,2023-04-10T07:44:46.865Z,2023-04-10T07:44:49Z,4179105339,213,5.5,4179105331,56,Right,4179105333,140,70.6,4179105335,141,11.9,4179105337,212,16.1,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529183,547,1,1,46,54,cc7oug4s891gcp1r4mh00rw7x,0,67.7,16.7,2023-04-10T07:44:49.521Z,2023-04-14T19:22:05Z,4179105453,212,33.1,4179105449,140,82.9,4179105447,56,Center,4179105455,213,1.1,4179105443,2,,4179105451,141,59.3,4188106785,72,,4188106783,223,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,4179105445,155,,,4179105457,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529199,500,44,1,46,56,4dkougngrd8mpvfb1cr9mdb1p,1,13.8,43.4,2023-04-10T07:44:51.184Z,2023-04-10T07:44:53Z,4179105539,56,Back,4179105559,233,548,4179105541,285,,,,,,,,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529185,548,44,1,46,56,cc7oug4s891gcp1r4mh00rw7x,0,86.2,56.6,2023-04-10T07:44:51.185Z,2023-04-10T07:44:53Z,4179105471,286,,4179105575,233,500,4179105469,56,Center,,,,,,,,,,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529213,501,12,1,46,56,4dkougngrd8mpvfb1cr9mdb1p,1,14.4,39.8,2023-04-10T07:44:51.447Z,2023-04-10T08:30:57Z,4179105623,56,Back,4179105643,15,,4179105631,212,1.8,4179105625,140,15.5,4179105627,141,41.9,4179105633,213,0.9,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531541179,564,61,1,46,57,cc7oug4s891gcp1r4mh00rw7x,1,85.1,56,2023-04-10T07:44:52.072Z,2023-04-10T08:50:21Z,4179169211,56,Center,,,,,,,,,,,,,,,,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529225,549,1,1,46,59,cc7oug4s891gcp1r4mh00rw7x,1,73.5,29.7,2023-04-10T07:44:54.800Z,2023-04-14T19:22:49Z,4179105719,141,27.6,4179105721,212,6.6,4179105715,56,Center,4179105723,213,6.1,4179105717,140,79.6,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529229,550,1,1,47,0,cc7oug4s891gcp1r4mh00rw7x,1,79.6,27.6,2023-04-10T07:44:55.744Z,2023-04-10T07:44:56Z,4179105751,140,77.2,4179105749,56,Center,4179105753,141,37.1,4179105755,212,6.9,4179105757,213,1.9,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529249,551,1,1,47,1,cc7oug4s891gcp1r4mh00rw7x,1,77.2,37.1,2023-04-10T07:44:56.705Z,2023-04-14T19:23:13Z,4179192073,154,,4179105875,56,Center,4179105883,213,5.9,4179105879,141,28.2,4179105877,140,93.0,4179105881,212,17.7,4179192071,210,15,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529253,552,15,1,47,2,cc7oug4s891gcp1r4mh00rw7x,1,91.3,33.5,2023-04-10T07:44:57.465Z,2023-04-14T19:23:14Z,4179192083,154,,4179192095,147,46.0,4179105897,63,,4179191655,72,,4179192081,29,,4179192093,146,98.5,4179192085,55,551,4179192089,102,52.0,cpp2ta11whu3qer21wlyq68yd,J. Amano,4179191667,233,502,,4179105895,22,4179192091,103,2.5,4179192079,76,,4179105899,56,Center,,,,,,,,,,,,,,,,,
2531529243,502,10,1,47,2,4dkougngrd8mpvfb1cr9mdb1p,1,2.9,55.2,2023-04-10T07:44:57.565Z,2023-04-14T19:23:23Z,4179105853,56,Back,4188115481,376,,4179106285,179,,4179105851,182,,4179192509,174,,4179191671,233,552,,,,,,,5q14ubfa0onthocee8udipsyd,Lee Tae-Hui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531545531,519,12,1,47,3,4dkougngrd8mpvfb1cr9mdb1p,1,9.2,56.7,2023-04-10T07:44:58.072Z,2023-04-10T08:49:42Z,4179190861,140,10.5,4179190863,141,55.7,4179190865,212,1.5,4179190867,213,5.8,4179190859,56,Back,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529267,553,15,1,47,4,cc7oug4s891gcp1r4mh00rw7x,1,90.8,48.5,2023-04-10T07:44:59.088Z,2023-04-14T19:24:16Z,4179193265,78,,4179193271,458,,4179193269,103,4.2,4179192745,233,503,4179193277,230,99.4,4179105985,22,,4179193273,146,91.9,4179192731,20,,6hfw11blpd6hhd06sfoogzemt,Han Kyo-Won,4179105989,56,Center,,4188120829,328,4179105987,17,,4179192741,82,,4179193275,147,48.7,,4179193279,231,49.5,4179193267,102,,,,50.6,,,,,,,
2531529275,503,10,1,47,4,4dkougngrd8mpvfb1cr9mdb1p,1,6.1,47.6,2023-04-10T07:44:59.188Z,2023-04-10T08:48:13Z,4179106033,94,,4179192761,233,553,4179106035,56,Back,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529289,504,6,1,47,5,4dkougngrd8mpvfb1cr9mdb1p,0,4.1,47,2023-04-10T07:45:00.592Z,2023-04-10T08:48:29Z,4179106105,56,Back,4179106563,394,,4179106151,233,554,4179193825,361,,4179106107,73,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529293,554,6,1,47,5,cc7oug4s891gcp1r4mh00rw7x,1,95.9,53,2023-04-10T07:45:00.592Z,2023-04-10T08:48:31Z,4179106125,73,,4179193849,361,,4179106139,233,504,4179106123,56,Center,,,,,,,,,,,,,6hfw11blpd6hhd06sfoogzemt,Han Kyo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529427,505,30,1,47,12,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T07:45:07.894Z,2023-04-10T08:48:43Z,4179107005,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531529425,555,30,1,47,12,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T07:45:07.894Z,2023-04-10T08:49:20Z,4179107003,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531548113,565,18,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T08:53:49.675Z,2023-04-10T08:53:50Z,4179202443,42,,4179202447,59,18,4179202475,55,566,4179202445,44,Midfielder,,,,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531548117,566,19,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T08:53:49.676Z,2023-04-10T08:53:50Z,4179202465,292,8,4179202463,59,17,4179202467,293,1,4179202471,55,565,4179202469,44,Forward,4179202457,42,,4179202461,145,11,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531548167,567,18,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T08:53:59.265Z,2023-04-10T08:53:59Z,4179202675,59,7,4179202671,42,,4179202723,55,568,4179202673,44,Midfielder,,,,,,,,,,,,,6hfw11blpd6hhd06sfoogzemt,Han Kyo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531548169,568,19,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T08:53:59.266Z,2023-04-10T08:54:00Z,4179202693,44,Forward,4179202685,145,10,4179202695,55,567,4179202681,42,,4179202689,292,8,4179202691,293,2,4179202687,59,11,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531548223,569,18,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T08:53:59.365Z,2023-04-10T08:54:08Z,4179202927,42,,4179202931,59,9,4179202953,55,570,4179202929,44,Forward,,,,,,,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531548225,570,19,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T08:53:59.366Z,2023-04-10T08:54:08Z,4179202947,55,569,4179202933,42,,4179202941,292,9,4179202939,59,19,4179202945,44,Forward,4179202943,293,3,4179202937,145,9,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549003,520,32,2,45,0,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-10T08:56:08.490Z,2023-04-10T08:56:11Z,4179206521,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531548997,571,32,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-10T08:56:08.490Z,2023-04-14T19:33:35Z,4179206499,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549041,572,1,2,45,0,cc7oug4s891gcp1r4mh00rw7x,1,50.2,50,2023-04-10T08:56:08.590Z,2023-04-10T08:56:13Z,4179206697,212,11.7,4179206699,213,2.7,4179206691,56,Back,4179206701,279,S,4179206695,141,57.6,4179206693,140,40.2,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549051,573,1,2,45,4,cc7oug4s891gcp1r4mh00rw7x,1,40,70.2,2023-04-10T08:56:13.289Z,2023-04-10T08:56:14Z,4179206757,141,89.7,4179206761,213,1.9,4179206759,212,14.1,4179206755,140,35.4,4179206753,56,Back,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549095,574,1,2,45,5,cc7oug4s891gcp1r4mh00rw7x,1,35.4,89.7,2023-04-10T08:56:14.473Z,2023-04-10T08:56:20Z,4179206949,212,12.8,4179206943,56,Back,4179206951,213,4.4,4179206945,140,31.8,4179206947,141,71.7,,,,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549129,575,1,2,45,12,cc7oug4s891gcp1r4mh00rw7x,1,34.4,70.3,2023-04-10T08:56:20.697Z,2023-04-10T08:56:25Z,4179207127,140,31.4,4179207131,212,18.0,4179207125,56,Back,4179207133,213,4.5,4179207129,141,44.2,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549171,576,1,2,45,17,cc7oug4s891gcp1r4mh00rw7x,1,32.2,42.5,2023-04-10T08:56:25.544Z,2023-04-10T08:56:30Z,4179207329,141,65.2,4179207325,56,Back,4179207333,213,1.5,4179207327,140,33.6,4179207331,212,15.5,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549197,577,1,2,45,21,cc7oug4s891gcp1r4mh00rw7x,1,41.9,77.5,2023-04-10T08:56:30.040Z,2023-04-10T08:56:32Z,4179207395,140,60.0,4179207397,141,95.0,4179207399,212,22.4,4179207401,213,0.6,4179207393,56,Left,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549213,578,1,2,45,23,cc7oug4s891gcp1r4mh00rw7x,1,60,95,2023-04-10T08:56:31.897Z,2023-04-10T08:56:35Z,4179207499,141,72.3,4179207503,213,5.3,4179207501,212,18.5,4179207495,56,Center,4179207497,140,69.7,,,,,,,,,,dcypvcl318jto0a2gab18pbyt,Jeong Woo-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549219,579,1,2,45,26,cc7oug4s891gcp1r4mh00rw7x,0,69.8,72.9,2023-04-10T08:56:34.954Z,2023-04-10T08:56:35Z,4179207527,141,100.0,4179207521,56,Left,4179207535,213,1.2,4179207519,155,,4179207531,212,20.8,4179207523,140,77.6,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549225,521,5,2,45,27,4dkougngrd8mpvfb1cr9mdb1p,1,20.2,-1.4,2023-04-10T08:56:35.764Z,2023-04-10T09:51:44Z,4179207555,233,580,4179207547,56,Back,4179207549,347,,,,,,,,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549223,580,5,2,45,27,cc7oug4s891gcp1r4mh00rw7x,0,79.8,101.4,2023-04-10T08:56:35.764Z,2023-04-10T08:56:37Z,4179207545,347,,4179207561,233,521,4179207543,56,Left,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549281,522,1,2,45,37,4dkougngrd8mpvfb1cr9mdb1p,1,20.4,0,2023-04-10T08:56:45.956Z,2023-04-10T08:56:47Z,4179207895,141,8.2,4179207893,140,16.0,4179207897,212,8.1,4179207889,107,,4179207891,56,Back,4179207899,213,2.2,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549303,523,1,2,45,38,4dkougngrd8mpvfb1cr9mdb1p,1,16.4,7.9,2023-04-10T08:56:47.299Z,2023-04-10T08:56:50Z,4179207983,212,25.1,4179207977,56,Back,4179207981,141,14.7,4179207979,140,39.9,4179207985,213,0.2,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549315,524,1,2,45,42,4dkougngrd8mpvfb1cr9mdb1p,0,42.2,22.1,2023-04-10T08:56:50.756Z,2023-04-10T08:56:51Z,4179208037,212,18.4,4179208035,141,47.9,4179208033,140,47.4,4179208031,56,Back,4179208039,213,1.3,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549327,581,49,2,45,44,cc7oug4s891gcp1r4mh00rw7x,1,55.4,51,2023-04-10T08:56:52.761Z,2023-04-10T08:56:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549343,582,1,2,45,44,cc7oug4s891gcp1r4mh00rw7x,1,55.4,51,2023-04-10T08:56:53.145Z,2023-04-10T08:56:55Z,4179208147,141,55.8,4179208145,140,52.6,4179208151,213,2.3,4179208143,56,Center,4179208149,212,4.4,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549381,583,1,2,45,46,cc7oug4s891gcp1r4mh00rw7x,1,52.6,55.8,2023-04-10T08:56:54.888Z,2023-04-10T08:57:00Z,4179208347,213,4.4,4179208339,56,Back,4179208345,212,21.5,4179208343,141,25.9,4179208341,140,45.8,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549393,584,1,2,45,52,cc7oug4s891gcp1r4mh00rw7x,1,64.3,12.6,2023-04-10T08:57:00.840Z,2023-04-10T08:57:02Z,4179208393,141,2.3,4179208389,56,Right,4179208391,140,66.3,4179208397,213,5.0,4179208395,212,7.3,,,,,,,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549401,585,1,2,45,53,cc7oug4s891gcp1r4mh00rw7x,0,66.3,2.3,2023-04-10T08:57:01.993Z,2023-04-10T08:57:03Z,4179208439,141,13.8,4179208437,140,71.3,4179208441,212,9.4,4179208443,213,1.0,4179208435,56,Right,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549409,525,8,2,45,55,4dkougngrd8mpvfb1cr9mdb1p,1,31,76,2023-04-10T08:57:04.132Z,2023-04-14T19:34:33Z,4179208461,56,Back,4188181597,383,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549413,526,49,2,45,56,4dkougngrd8mpvfb1cr9mdb1p,1,27.9,75.9,2023-04-10T08:57:04.645Z,2023-04-10T08:57:04Z,,,,,,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531549473,527,1,2,45,57,4dkougngrd8mpvfb1cr9mdb1p,1,27.6,74.7,2023-04-10T08:57:06.403Z,2023-04-10T08:57:11Z,4179208705,56,Back,4179208713,213,3.4,4179208707,140,4.4,4179208711,212,25.1,4179208709,141,66.1,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
