id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2515730171,118,61,1,12,18,4dkougngrd8mpvfb1cr9mdb1p,0,72.5,21.8,2023-03-05T08:15:28.700Z,2023-03-09T22:08:03Z,4074535425,56,Center,,,,,,,,,,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730187,109,49,1,12,19,4oixf5ykhg01zfxpt7gbpn3dq,1,30.3,66.3,2023-03-05T08:15:29.217Z,2023-03-09T22:08:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1x0nab8a4vcrn6t4pwzlz7d1x,Kim Young-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730183,108,1,1,12,20,4oixf5ykhg01zfxpt7gbpn3dq,1,28.5,75.8,2023-03-05T08:15:30.471Z,2023-03-09T22:08:14Z,4074535459,140,29.9,4074535463,212,4.7,4074535457,56,Back,4074535461,141,69.3,4074535465,213,5.0,,,,,,,,,,1x0nab8a4vcrn6t4pwzlz7d1x,Kim Young-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730193,110,1,1,12,21,4oixf5ykhg01zfxpt7gbpn3dq,1,27.5,69.7,2023-03-05T08:15:31.282Z,2023-03-09T22:08:22Z,4074535503,141,81.2,4074535499,56,Back,4074535507,213,2.4,4074535501,140,18.7,4074535505,212,12.1,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730153,107,43,1,12,22,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-03-05T08:15:32.697Z,2023-03-05T08:15:43Z,4074535559,144,4,4074535353,285,0,4074535345,13,0,4074535347,56,Back,4074535351,265,0,4074535349,152,0,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730197,111,1,1,12,23,4oixf5ykhg01zfxpt7gbpn3dq,0,21.8,85.1,2023-03-05T08:15:33.400Z,2023-03-09T22:08:26Z,4074535531,212,50.7,4074535525,56,Center,4074535527,140,69.1,4074535535,1,,4074535529,141,70.0,4074535533,213,6.1,4074535523,155,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730215,119,1,1,12,26,4dkougngrd8mpvfb1cr9mdb1p,1,30.9,27.2,2023-03-05T08:15:36.157Z,2023-03-09T22:08:31Z,4074535635,140,37.5,4074535641,213,0.1,4074535637,141,27.9,4074535631,3,,4074535639,212,6.9,4074535633,56,Back,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730249,122,49,1,12,27,4dkougngrd8mpvfb1cr9mdb1p,1,39,31.8,2023-03-05T08:15:37.599Z,2023-03-09T22:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515745291,393,43,1,12,28,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-03-05T08:15:37.701Z,2023-03-05T09:15:57Z,4074614927,144,7,4074603127,285,0,4074603125,56,Back,4074603143,233,118,,,,,,,,,,,,,1x0nab8a4vcrn6t4pwzlz7d1x,Kim Young-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730217,120,1,1,12,28,4dkougngrd8mpvfb1cr9mdb1p,0,40,34.5,2023-03-05T08:15:37.855Z,2023-03-09T22:08:39Z,4074535651,141,35.9,4074535657,1,,4074535649,140,62.3,4074535655,213,0.0,4074535653,212,23.4,4074535647,56,Center,4074535645,157,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517633733,880,1,1,12,30,4oixf5ykhg01zfxpt7gbpn3dq,0,38.8,66.3,2023-03-05T08:15:40.506Z,2023-03-09T22:09:15Z,4084649099,141,57.9,4084649101,212,11.2,4084649093,3,,4084649097,140,48.0,4084649095,56,Back,4084649103,213,5.7,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517633741,932,8,1,12,31,4dkougngrd8mpvfb1cr9mdb1p,1,51.8,41.8,2023-03-05T08:15:40.913Z,2023-03-09T22:09:27Z,4084649161,56,Center,4084649183,383,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730231,112,4,1,12,32,4oixf5ykhg01zfxpt7gbpn3dq,1,36.8,61.4,2023-03-05T08:15:42.233Z,2023-03-09T22:09:32Z,4074535753,265,,4074535747,13,,4074535749,56,Back,4074535751,152,,4074535793,233,121,4074535755,286,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730237,121,4,1,12,32,4dkougngrd8mpvfb1cr9mdb1p,0,63.2,38.6,2023-03-05T08:15:42.234Z,2023-03-09T22:09:34Z,4074535779,152,,4074535781,265,,4074535783,285,,4074535777,56,Center,4074535775,13,,4074535805,233,112,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730321,113,1,1,12,48,4oixf5ykhg01zfxpt7gbpn3dq,1,36.9,64.9,2023-03-05T08:15:58.640Z,2023-03-09T22:11:34Z,4074536209,213,0.7,4074536203,140,60.8,4074536199,152,,4074536217,189,,4074536207,212,32.7,4074536201,56,Left,4074536205,141,95.8,4084649739,1,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,4074536197,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517634153,881,1,1,12,51,4oixf5ykhg01zfxpt7gbpn3dq,1,60.2,94.8,2023-03-05T08:16:01.680Z,2023-03-09T22:11:51Z,4084651217,141,79.8,4084651215,140,54.4,4084651219,212,11.9,4084651235,189,,4084651221,213,4.2,4084651213,56,Left,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730329,114,1,1,12,55,4oixf5ykhg01zfxpt7gbpn3dq,1,60,90.7,2023-03-05T08:16:05.594Z,2023-03-09T22:12:33Z,4074536243,140,51.4,4074536249,213,3.4,4074536241,56,Left,4074536247,212,9.4,4074536245,141,87.0,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730331,115,1,1,12,57,4oixf5ykhg01zfxpt7gbpn3dq,1,52,87.6,2023-03-05T08:16:07.696Z,2023-03-09T22:12:43Z,4074536269,213,5.6,4074536263,140,58.8,4074536265,141,79.8,4074536267,212,8.9,4074536261,56,Left,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730339,116,1,1,12,58,4oixf5ykhg01zfxpt7gbpn3dq,1,58.3,77.9,2023-03-05T08:16:08.023Z,2023-03-09T22:12:50Z,4074536297,56,Left,4074536303,212,12.6,4074536299,140,63.7,4074536305,213,1.1,4074536301,141,94.5,,,,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730357,117,1,1,13,0,4oixf5ykhg01zfxpt7gbpn3dq,1,61.3,92.6,2023-03-05T08:16:09.817Z,2023-03-09T22:12:57Z,4074536389,212,14.2,4074536383,56,Left,4074536391,213,0.1,4074536387,141,95.0,4074536385,140,74.7,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730367,118,1,1,13,2,4oixf5ykhg01zfxpt7gbpn3dq,1,75.6,95.1,2023-03-05T08:16:12.438Z,2023-03-09T22:13:02Z,4074536445,213,4.1,4074536439,140,71.5,4074536441,141,85.4,4074536443,212,7.9,4074536437,56,Left,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730379,119,1,1,13,3,4oixf5ykhg01zfxpt7gbpn3dq,1,71.5,85.4,2023-03-05T08:16:13.656Z,2023-03-09T22:13:07Z,4074536505,213,0.4,4074536501,141,95.0,4074536497,56,Left,4074536499,140,85.4,4074536503,212,16.0,,,,,,,,,,594aaw8h28nlm7uz6ib9vczc9,Yu Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730387,120,1,1,13,5,4oixf5ykhg01zfxpt7gbpn3dq,1,85.4,95,2023-03-05T08:16:15.546Z,2023-03-09T22:13:22Z,4084652393,224,,4074536521,2,,4074536527,140,87.8,4074536525,56,Center,4074536531,212,24.5,4074536533,213,4.8,4074536529,141,59.1,4084652395,72,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515749081,395,61,1,13,8,4oixf5ykhg01zfxpt7gbpn3dq,0,85.5,57.6,2023-03-05T08:16:17.701Z,2023-03-09T22:13:30Z,4074621311,56,Center,,,,,,,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730395,123,12,1,13,9,4dkougngrd8mpvfb1cr9mdb1p,1,3.3,35.7,2023-03-05T08:16:19.453Z,2023-03-09T22:13:34Z,4074536567,56,Back,4074536571,141,0.0,4074536569,140,11.4,4074536575,213,5.0,4074536573,212,26.6,4074536619,167,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730425,121,5,1,13,11,4oixf5ykhg01zfxpt7gbpn3dq,1,85.3,101.7,2023-03-05T08:16:21.109Z,2023-03-09T22:13:41Z,4074536871,233,124,4074536749,56,Left,4074536751,347,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730401,124,5,1,13,11,4dkougngrd8mpvfb1cr9mdb1p,0,14.7,-1.7,2023-03-05T08:16:21.109Z,2023-03-09T22:13:42Z,4074536891,233,121,4074536607,347,,4074536605,56,Back,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730479,122,1,1,13,30,4oixf5ykhg01zfxpt7gbpn3dq,1,82.3,100,2023-03-05T08:16:39.749Z,2023-03-09T22:13:56Z,4074537085,140,92.0,4074537087,141,84.1,4074537081,107,,4074537091,213,5.4,4074537083,56,Left,4074537089,212,15.9,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730483,123,1,1,13,32,4oixf5ykhg01zfxpt7gbpn3dq,0,98.2,83.9,2023-03-05T08:16:42.698Z,2023-03-09T22:14:07Z,4084652873,72,,4074537123,212,18.1,4084652869,225,,4074537115,155,,4074537117,56,Center,4074537113,2,,4074537125,213,4.6,4084652871,386,,594aaw8h28nlm7uz6ib9vczc9,Yu Kang-Hyun,4074537119,140,95.7,4074537121,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730491,125,12,1,13,33,4dkougngrd8mpvfb1cr9mdb1p,1,4.4,42.2,2023-03-05T08:16:43.536Z,2023-03-09T22:14:11Z,4074537169,140,11.4,4074537173,212,12.8,4074537175,213,5.3,4074537177,15,,4074537171,141,26.7,4074537167,56,Back,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730529,126,4,1,13,36,4dkougngrd8mpvfb1cr9mdb1p,1,5.6,20.5,2023-03-05T08:16:46.503Z,2023-03-09T22:14:32Z,4074537403,10,,4074537409,285,,4074537405,56,Back,4074537439,233,124,4074537407,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730533,124,4,1,13,36,4oixf5ykhg01zfxpt7gbpn3dq,0,94.4,79.5,2023-03-05T08:16:46.504Z,2023-03-09T22:14:33Z,4074537417,56,Left,4074537421,286,,4074537419,152,,4074537415,10,,4074537443,233,126,,,,,,,,,,594aaw8h28nlm7uz6ib9vczc9,Yu Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730605,127,1,1,14,5,4dkougngrd8mpvfb1cr9mdb1p,0,7.3,24,2023-03-05T08:17:14.719Z,2023-03-09T22:14:46Z,4074537827,140,61.4,4074537835,1,,4074537821,157,,4074537819,5,,4074537825,56,Center,4074537831,212,56.9,4074537829,141,27.9,4074537823,152,,2hn4ovm6c5unekgaqok8a19wq,Kim Dong-Heon,4074537833,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730615,125,44,1,14,9,4oixf5ykhg01zfxpt7gbpn3dq,1,43.9,71.9,2023-03-05T08:17:19.654Z,2023-03-09T22:14:55Z,4074537865,56,Back,4074537867,285,,4074537871,233,128,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730609,128,44,1,14,9,4dkougngrd8mpvfb1cr9mdb1p,0,56.1,28.1,2023-03-05T08:17:19.655Z,2023-03-09T22:14:57Z,4074537845,286,,4074537843,56,Center,4074537879,233,125,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730619,126,1,1,14,9,4oixf5ykhg01zfxpt7gbpn3dq,1,46,71.9,2023-03-05T08:17:19.689Z,2023-03-09T22:15:07Z,4074537895,212,17.2,4074537897,213,3.2,4074537891,140,29.6,4074537889,56,Back,4074537887,3,,4074537893,141,71.5,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730621,127,49,1,14,10,4oixf5ykhg01zfxpt7gbpn3dq,1,25,69.1,2023-03-05T08:17:19.889Z,2023-03-09T22:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730637,128,1,1,14,11,4oixf5ykhg01zfxpt7gbpn3dq,1,25,69.1,2023-03-05T08:17:21.208Z,2023-03-09T22:15:18Z,4074537945,56,Center,4074537959,1,,4074537953,212,34.5,4074537957,213,6.0,4074537951,141,54.9,4074537949,140,56.5,4074537943,155,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517634857,882,3,1,14,12,4oixf5ykhg01zfxpt7gbpn3dq,1,53,55.8,2023-03-05T08:17:22.426Z,2023-03-10T02:58:14Z,4084654385,286,,4084654387,464,,4084869843,233,933,4084654383,56,Center,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517634871,933,45,1,14,12,4dkougngrd8mpvfb1cr9mdb1p,0,47,44.2,2023-03-05T08:17:22.426Z,2023-03-10T02:58:14Z,4084654463,285,,4084654461,56,Back,4084869847,233,882,,,,,,,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730641,129,61,1,14,14,4oixf5ykhg01zfxpt7gbpn3dq,0,46.9,64.5,2023-03-05T08:17:24.551Z,2023-03-09T22:16:15Z,4074537975,56,Back,,,,,,,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515755465,420,1,1,14,15,4dkougngrd8mpvfb1cr9mdb1p,1,55.3,36.1,2023-03-05T08:17:24.701Z,2023-03-09T22:16:23Z,4074648341,141,28.2,4074648339,140,60.0,4074648345,213,5.5,4074648343,212,7.3,4074648337,56,Center,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730649,130,1,1,14,15,4dkougngrd8mpvfb1cr9mdb1p,1,66.7,34.8,2023-03-05T08:17:25.054Z,2023-03-09T22:16:33Z,4074538003,56,Center,4074538007,141,44.0,4074538011,213,1.2,4074538009,212,6.7,4074538005,140,68.9,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730645,129,49,1,14,16,4dkougngrd8mpvfb1cr9mdb1p,1,67.4,33.8,2023-03-05T08:17:25.942Z,2023-03-09T22:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730659,131,1,1,14,17,4dkougngrd8mpvfb1cr9mdb1p,1,71.5,44.2,2023-03-05T08:17:26.902Z,2023-03-09T22:17:22Z,4074538055,212,11.9,4074538049,56,Center,4074538057,213,5.5,4074538051,140,79.8,4074538247,154,,4074538053,141,32.2,4074538245,210,13,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2515730663,132,13,1,14,20,4dkougngrd8mpvfb1cr9mdb1p,1,85.8,28.9,2023-03-05T08:17:30.695Z,2023-03-09T22:17:23Z,4074538259,102,61.7,4074538263,230,97.6,4074538077,63,,4074538251,29,,4074538255,55,131,4084655435,215,,4074538253,154,,4074538167,20,,cni5awk83s8cen20ed4v1swve,Hernandes,4074538075,22,,4074538261,103,2.8,4074538265,231,43.5,4074538249,73,4074538079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2515730665,130,5,1,14,21,4oixf5ykhg01zfxpt7gbpn3dq,1,-1.4,40.6,2023-03-05T08:17:31.209Z,2023-03-09T22:17:30Z,4074538095,233,133,4074538087,56,Back,4074538089,346,,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730667,133,5,1,14,21,4dkougngrd8mpvfb1cr9mdb1p,0,101.4,59.4,2023-03-05T08:17:31.209Z,2023-03-09T22:17:27Z,4074538099,233,130,4074538091,56,Center,4074538093,346,,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730721,131,1,1,14,41,4oixf5ykhg01zfxpt7gbpn3dq,1,4,40.6,2023-03-05T08:17:50.738Z,2023-03-09T22:17:49Z,4074538415,140,8.4,4074538411,124,,4074538417,141,10.6,4074538425,237,,4074538427,189,,4074538421,213,4.9,4074538419,212,20.9,4074538413,56,Back,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730733,132,1,1,14,45,4oixf5ykhg01zfxpt7gbpn3dq,0,22.1,5.8,2023-03-05T08:17:54.744Z,2023-03-09T22:17:56Z,4074538501,213,0.7,4074538493,56,Center,4074538495,140,51.9,4074538503,1,,4074538497,141,43.6,4074538491,155,,4074538499,212,40.5,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730727,134,44,1,14,47,4dkougngrd8mpvfb1cr9mdb1p,1,47.3,55.8,2023-03-05T08:17:57.231Z,2023-03-09T22:18:00Z,4074538515,233,133,4074538467,285,,4074538465,56,Back,,,,,,,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730737,133,44,1,14,47,4oixf5ykhg01zfxpt7gbpn3dq,0,52.7,44.2,2023-03-05T08:17:57.232Z,2023-03-09T22:18:04Z,4074538509,286,,4074538507,56,Center,4074538519,233,134,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730731,135,1,1,14,48,4dkougngrd8mpvfb1cr9mdb1p,1,46.6,55.2,2023-03-05T08:17:57.886Z,2023-03-09T22:18:14Z,4074538483,212,10.5,4074538477,140,56.0,4074538475,56,Center,4074538473,3,,4074538481,141,49.9,4074538485,213,5.9,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730735,136,49,1,14,49,4dkougngrd8mpvfb1cr9mdb1p,1,55.1,49.6,2023-03-05T08:17:59.311Z,2023-03-09T22:18:29Z,,,,,,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730743,137,1,1,14,50,4dkougngrd8mpvfb1cr9mdb1p,1,55.1,46.7,2023-03-05T08:17:59.758Z,2023-03-09T22:18:32Z,4074538545,56,Back,4074538547,140,46.9,4074538551,212,16.8,4074538549,141,25.5,4074538553,213,4.2,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730755,138,1,1,14,52,4dkougngrd8mpvfb1cr9mdb1p,1,46.8,22.2,2023-03-05T08:18:01.950Z,2023-03-09T22:18:38Z,4074538645,140,59.0,4074538649,212,17.3,4074538651,213,5.5,4074538647,141,5.2,4074538643,56,Right,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730763,139,1,1,14,57,4dkougngrd8mpvfb1cr9mdb1p,1,60.8,18,2023-03-05T08:18:07.382Z,2023-03-09T22:19:04Z,4074538689,140,54.1,4074538695,213,2.5,4074538691,141,25.9,4074538687,56,Center,4074538693,212,8.9,,,,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730767,140,1,1,14,59,4dkougngrd8mpvfb1cr9mdb1p,1,47.3,30.6,2023-03-05T08:18:09.135Z,2023-03-09T22:19:14Z,4074538723,141,51.9,4074538725,212,17.2,4074538727,213,2.1,4074538721,140,38.4,4074538719,56,Back,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730777,141,1,1,15,1,4dkougngrd8mpvfb1cr9mdb1p,1,38.9,56.7,2023-03-05T08:18:11.238Z,2023-03-09T22:19:18Z,4074538769,212,12.1,4074538763,56,Back,4074538765,140,48.2,4074538767,141,67.3,4074538771,213,0.6,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730783,142,1,1,15,5,4dkougngrd8mpvfb1cr9mdb1p,0,62.9,78.2,2023-03-05T08:18:15.686Z,2023-03-09T22:19:25Z,4074538813,56,Center,4074538821,213,5.9,4074538819,212,17.0,4074538817,141,67.9,4074538811,155,,4074538815,140,77.7,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730787,134,1,1,15,6,4oixf5ykhg01zfxpt7gbpn3dq,0,23.1,28.9,2023-03-05T08:18:16.459Z,2023-03-09T22:19:29Z,4074538827,56,Back,4074538835,213,6.2,4074538831,141,27.6,4074538825,3,,4074538829,140,34.0,4074538833,212,11.5,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730789,143,1,1,15,8,4dkougngrd8mpvfb1cr9mdb1p,1,76.4,77.3,2023-03-05T08:18:18.550Z,2023-03-09T22:19:39Z,4074538853,213,2.0,4074538845,56,Left,4074538851,212,5.9,4074538849,141,85.4,4074538847,140,74.3,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730797,144,1,1,15,9,4dkougngrd8mpvfb1cr9mdb1p,0,76.2,88,2023-03-05T08:18:19.639Z,2023-03-09T22:19:43Z,4074538923,141,100.0,4074538921,140,97.4,4074538927,213,0.4,4074538919,56,Left,4074538925,212,24.1,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515730843,136,5,1,15,12,4oixf5ykhg01zfxpt7gbpn3dq,1,10.5,-1.2,2023-03-05T08:18:21.793Z,2023-03-09T22:20:14Z,4074539193,56,Back,4074539243,233,147,4074539195,347,,,,,,,,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
