id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2520009961,342,1,1,6,0,92h5si20tnxjtg4hj8cs97bpw,1,66.4,25.4,2023-03-14T05:39:38.015Z,2023-03-14T06:31:08Z,4097293789,141,31.4,4097293785,56,Center,4097293787,140,61.5,4097293793,213,2.5,4097293791,212,6.6,,,,,,,,,,acrtfa8a1l1tfbvcp7jzdttzo,Han Jong-Mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520009967,344,3,1,6,1,92h5si20tnxjtg4hj8cs97bpw,0,64.8,28.4,2023-03-14T05:39:39.050Z,2023-03-17T13:55:25Z,4097295355,233,435,4097295345,286,,4097295343,56,Center,4102243311,465,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520011849,435,7,1,6,1,4dkougngrd8mpvfb1cr9mdb1p,1,35.2,71.6,2023-03-14T05:39:39.051Z,2023-03-17T13:55:19Z,4097295351,233,344,4102243215,383,,4097294297,56,Back,4097294725,285,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004197,71,43,1,6,2,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-14T05:39:40.546Z,2023-03-14T06:26:05Z,4097235835,233,71,4097235787,56,Center,4097290631,144,3,4097235789,286,0,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004199,71,43,1,6,2,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-03-14T05:39:40.547Z,2023-03-14T06:26:07Z,4097235803,285,0,4097290655,144,7,4097235799,56,Back,,,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004201,72,49,1,6,3,4dkougngrd8mpvfb1cr9mdb1p,1,53.4,76.3,2023-03-14T05:39:41.587Z,2023-03-14T05:39:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004217,73,1,1,6,5,4dkougngrd8mpvfb1cr9mdb1p,1,64.2,79.7,2023-03-14T05:39:42.979Z,2023-03-14T05:39:46Z,4097235941,212,8.8,4097235935,56,Left,4097235943,213,1.4,4097235939,141,92.3,4097235937,140,65.9,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004239,74,1,1,6,10,4dkougngrd8mpvfb1cr9mdb1p,1,71.3,86.2,2023-03-14T05:39:47.923Z,2023-03-14T05:39:54Z,4097236103,212,10.5,4097236105,213,0.3,4097236099,140,80.9,4097236101,141,90.5,4097236097,56,Left,,,,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520960491,897,3,1,6,11,4dkougngrd8mpvfb1cr9mdb1p,0,91.4,87.6,2023-03-14T05:39:49.470Z,2023-03-17T13:56:07Z,4102244047,464,,4102244045,286,,4102244043,56,Left,4102244049,467,7tb226aujwnbsbsrzbncnk9w4,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004245,75,1,1,6,16,4dkougngrd8mpvfb1cr9mdb1p,1,89.2,89.7,2023-03-14T05:39:54.531Z,2023-03-14T05:39:56Z,4097236135,56,Left,4097236143,213,3.7,4097236139,141,84.4,4097236137,140,83.3,4097236141,212,7.2,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004247,76,1,1,6,18,4dkougngrd8mpvfb1cr9mdb1p,1,83.3,84.4,2023-03-14T05:39:56.163Z,2023-03-14T05:39:57Z,4097236155,141,94.2,4097236149,56,Left,4097236159,213,1.9,4097236157,212,7.2,4097236153,140,80.8,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004255,77,1,1,6,19,4dkougngrd8mpvfb1cr9mdb1p,1,80.5,94.1,2023-03-14T05:39:57.651Z,2023-03-14T05:40:00Z,4097236199,212,6.0,4097236195,140,86.2,4097236197,141,95.1,4097236193,56,Left,4097236201,213,0.1,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004259,78,1,1,6,22,4dkougngrd8mpvfb1cr9mdb1p,0,86.5,94.5,2023-03-14T05:40:00.018Z,2023-03-14T05:40:01Z,4097236275,236,,4097236223,141,92.9,4097236277,233,72,4097236219,56,Left,4097236281,286,,4097236225,212,1.7,4097236221,140,85.2,4097236227,213,3.8,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004265,72,74,1,6,22,92h5si20tnxjtg4hj8cs97bpw,1,19.7,5.2,2023-03-14T05:40:00.019Z,2023-03-14T07:33:59Z,4097236259,285,,4097236283,233,78,4097236257,56,Back,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004275,73,5,1,6,24,92h5si20tnxjtg4hj8cs97bpw,0,13.8,-1.8,2023-03-14T05:40:02.083Z,2023-03-14T06:20:25Z,4097236409,233,79,4097236307,56,Back,4097236309,347,,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004289,79,5,1,6,24,4dkougngrd8mpvfb1cr9mdb1p,1,86.2,101.8,2023-03-14T05:40:02.083Z,2023-03-14T05:40:11Z,4097236395,56,Left,4097236403,233,73,4097236397,347,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004293,80,1,1,6,33,4dkougngrd8mpvfb1cr9mdb1p,1,89.1,100,2023-03-14T05:40:10.898Z,2023-03-14T05:40:12Z,4097236433,140,97.3,4097236439,213,5.2,4097236435,141,75.7,4097236437,212,19.6,4097236431,56,Center,4097236429,107,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004295,81,1,1,6,34,4dkougngrd8mpvfb1cr9mdb1p,0,98.2,73.8,2023-03-14T05:40:12.818Z,2023-03-14T05:40:13Z,4097236449,212,10.0,4097236443,56,Center,4097236445,140,97.9,4097236447,141,59.1,4097236451,213,4.7,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004303,74,52,1,6,37,92h5si20tnxjtg4hj8cs97bpw,1,1.5,41.9,2023-03-14T05:40:14.939Z,2023-03-17T13:56:35Z,4102244583,376,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004319,75,1,1,6,41,92h5si20tnxjtg4hj8cs97bpw,1,10.8,38,2023-03-14T05:40:19.196Z,2023-03-14T05:40:27Z,4097236627,140,26.4,4097236629,141,24.4,4097236625,56,Back,4097236631,212,18.8,4097236633,213,5.8,4097236623,123,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004325,76,1,1,6,49,92h5si20tnxjtg4hj8cs97bpw,1,39.2,35.2,2023-03-14T05:40:27.804Z,2023-03-17T13:56:52Z,4097236669,140,36.8,4097236671,141,68.4,4097236675,213,1.7,4097236673,212,22.7,4097236667,56,Back,4102244945,189,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520014185,480,43,1,6,52,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-14T05:40:29.863Z,2023-03-14T06:35:08Z,4097298419,144,56,4097298297,56,Center,,,,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004331,77,1,1,6,52,92h5si20tnxjtg4hj8cs97bpw,1,38.7,73.2,2023-03-14T05:40:30.076Z,2023-03-14T05:40:32Z,4097236709,141,64.0,4097236705,140,45.9,4097236713,213,5.6,4097236703,56,Back,4097236711,212,9.8,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004341,78,1,1,6,54,92h5si20tnxjtg4hj8cs97bpw,1,45.7,63.1,2023-03-14T05:40:32.684Z,2023-03-14T06:33:47Z,4097236777,213,2.7,4097236771,140,35.3,4097236769,56,Back,4097236775,212,12.3,4097236773,141,71.3,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520014105,477,1,1,6,55,92h5si20tnxjtg4hj8cs97bpw,1,35.9,71.3,2023-03-14T05:40:32.863Z,2023-03-14T06:35:17Z,4097298507,213,4.5,4097298505,212,14.9,4097298497,56,Back,4097298503,141,49.7,4097298499,140,33.3,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004345,79,1,1,6,56,92h5si20tnxjtg4hj8cs97bpw,1,29.8,46.9,2023-03-14T05:40:34.508Z,2023-03-14T05:40:37Z,4097236811,212,19.7,4097236809,141,19.8,4097236805,56,Back,4097236807,140,36.3,4097236813,213,5.1,,,,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004365,80,1,1,6,59,92h5si20tnxjtg4hj8cs97bpw,1,38.2,16.1,2023-03-14T05:40:36.876Z,2023-03-14T05:40:43Z,4097236935,212,16.8,4097236933,141,39.4,4097236931,140,32.8,4097236937,213,1.9,4097236929,56,Back,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004389,81,1,1,7,5,92h5si20tnxjtg4hj8cs97bpw,1,44.3,56.9,2023-03-14T05:40:43.164Z,2023-03-14T05:40:50Z,4097237075,140,96.1,4097237079,212,61.0,4097237083,1,,4097237077,141,97.4,4097237071,155,,4097237073,56,Left,4097237081,213,0.5,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004391,82,61,1,7,12,92h5si20tnxjtg4hj8cs97bpw,0,98.9,97.9,2023-03-14T05:40:50.236Z,2023-03-14T06:37:12Z,4097237087,56,Left,,,,,,,,,,,,,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004399,82,50,1,7,12,4dkougngrd8mpvfb1cr9mdb1p,1,2.1,2.3,2023-03-14T05:40:50.862Z,2023-03-14T06:37:57Z,4097301159,233,476,4097237155,56,Back,4097237157,285,,,,,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520014095,476,7,1,7,13,92h5si20tnxjtg4hj8cs97bpw,0,97.9,97.7,2023-03-14T05:40:50.863Z,2023-03-17T13:57:43Z,4097301147,56,Left,4097301155,233,82,4102245753,385,,4097301149,286,,,,,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520014085,452,61,1,7,14,4dkougngrd8mpvfb1cr9mdb1p,1,2.4,1.5,2023-03-14T05:40:51.863Z,2023-03-14T06:37:58Z,4097299735,56,Back,,,,,,,,,,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004405,83,5,1,7,16,4dkougngrd8mpvfb1cr9mdb1p,0,7.8,-1.2,2023-03-14T05:40:54.067Z,2023-03-14T05:41:24Z,4097237767,347,,4097237659,233,83,4097237187,56,Back,,,,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004411,83,5,1,7,16,92h5si20tnxjtg4hj8cs97bpw,1,92.2,101.2,2023-03-14T05:40:54.067Z,2023-03-14T06:36:41Z,4097237199,56,Left,4097237655,233,83,4097237751,347,,,,,,,,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004471,84,1,1,7,27,92h5si20tnxjtg4hj8cs97bpw,1,86.6,100,2023-03-14T05:41:04.916Z,2023-03-14T06:39:31Z,4097237823,107,,4097237481,212,15.4,4097237483,213,3.5,4097237477,140,72.7,4097237475,56,Left,4097237479,141,94.8,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520014087,475,1,1,7,28,92h5si20tnxjtg4hj8cs97bpw,1,69.5,96.9,2023-03-14T05:41:05.863Z,2023-03-14T06:38:48Z,4097301947,212,9.9,4097301941,56,Left,4097301945,141,84.1,4097301943,140,73.9,4097301949,213,5.2,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520014995,487,1,1,7,31,92h5si20tnxjtg4hj8cs97bpw,0,69.4,87.2,2023-03-14T05:41:08.863Z,2023-03-14T06:40:59Z,4097303569,213,2.3,4097303565,141,90.3,4097303567,212,2.9,4097303561,56,Left,4097303563,140,67.5,4097303865,236,,4097303871,286,,4097303867,233,84,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004479,84,74,1,7,31,4dkougngrd8mpvfb1cr9mdb1p,1,28.6,11.3,2023-03-14T05:41:08.864Z,2023-03-14T06:41:01Z,4097237505,56,Back,4097237507,285,,4097303917,233,487,,,,,,,,,,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004481,85,49,1,7,33,4dkougngrd8mpvfb1cr9mdb1p,1,32.8,10.7,2023-03-14T05:41:11.475Z,2023-03-14T06:41:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004487,86,43,1,7,34,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-03-14T05:41:11.892Z,2023-03-14T06:41:23Z,4097237553,141,8.0,4097237557,213,5.8,4097304233,144,1,4097237551,140,36.4,4097237555,212,4.2,4097237549,56,Back,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004505,87,1,1,7,36,4dkougngrd8mpvfb1cr9mdb1p,1,37.4,8.5,2023-03-14T05:41:14.243Z,2023-03-14T05:41:17Z,4097237641,212,24.0,4097237639,141,26.4,4097237643,213,0.5,4097237635,56,Center,4097237637,140,57.1,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004519,88,1,1,7,39,4dkougngrd8mpvfb1cr9mdb1p,1,60.3,25.2,2023-03-14T05:41:17.395Z,2023-03-14T05:41:21Z,4097237711,56,Right,4097237717,212,12.1,4097237715,141,13.1,4097237719,213,5.5,4097237713,140,68.7,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004525,89,1,1,7,43,4dkougngrd8mpvfb1cr9mdb1p,0,78.9,16.5,2023-03-14T05:41:21.747Z,2023-03-17T13:58:29Z,4097237739,56,Center,4102246469,20,,4097237743,141,48.4,4097237735,2,,4097237737,155,,4102246467,224,,4097237745,212,29.4,4097237741,140,97.8,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,4097237747,213,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2520004529,85,52,1,7,48,92h5si20tnxjtg4hj8cs97bpw,1,2,51.2,2023-03-14T05:41:26.124Z,2023-03-17T13:58:33Z,4102246493,378,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004597,86,1,1,8,7,92h5si20tnxjtg4hj8cs97bpw,1,9.5,47.8,2023-03-14T05:41:45.212Z,2023-03-14T05:41:48Z,4097238159,141,72.0,4097238169,189,,4097238155,56,Back,4097238157,140,28.6,4097238161,212,25.9,4097238153,123,,4097238163,213,0.7,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004605,87,1,1,8,10,92h5si20tnxjtg4hj8cs97bpw,1,29.3,72.7,2023-03-14T05:41:48.524Z,2023-03-14T05:41:49Z,4097238209,140,57.7,4097238211,141,87.5,4097238215,213,0.3,4097238207,56,Left,4097238213,212,31.5,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004607,88,1,1,8,11,92h5si20tnxjtg4hj8cs97bpw,1,57.7,87.5,2023-03-14T05:41:49.549Z,2023-03-14T05:41:50Z,4097238239,141,76.1,4097238243,213,4.9,4097238235,56,Center,4097238237,140,59.0,4097238241,212,7.9,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004611,89,1,1,8,12,92h5si20tnxjtg4hj8cs97bpw,1,59,76.4,2023-03-14T05:41:50.652Z,2023-03-14T05:41:54Z,4097238291,212,15.3,4097238293,213,2.0,4097238287,140,52.8,4097238285,56,Left,4097238289,141,96.8,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004613,90,1,1,8,16,92h5si20tnxjtg4hj8cs97bpw,1,48.6,97.2,2023-03-14T05:41:54.013Z,2023-03-14T05:41:55Z,4097238309,213,3.8,4097238303,140,39.9,4097238305,141,86.5,4097238301,56,Back,4097238307,212,11.7,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004617,91,1,1,8,17,92h5si20tnxjtg4hj8cs97bpw,1,39.9,86.5,2023-03-14T05:41:55.852Z,2023-03-14T05:41:57Z,4097238329,140,31.3,4097238331,141,55.4,4097238327,56,Back,4097238335,213,4.3,4097238333,212,23.0,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004635,92,1,1,8,19,92h5si20tnxjtg4hj8cs97bpw,1,32,55.5,2023-03-14T05:41:57.756Z,2023-03-14T05:42:03Z,4097238417,140,36.1,4097238423,213,5.0,4097238419,141,34.6,4097238415,56,Back,4097238421,212,14.8,,,,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004645,93,1,1,8,25,92h5si20tnxjtg4hj8cs97bpw,1,44.5,37.1,2023-03-14T05:42:03.820Z,2023-03-14T05:42:08Z,4097238473,212,22.2,4097238475,213,1.9,4097238467,56,Back,4097238469,140,38.6,4097238471,141,68.5,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004651,94,1,1,8,30,92h5si20tnxjtg4hj8cs97bpw,1,45.8,65.5,2023-03-14T05:42:08.764Z,2023-03-14T05:42:25Z,4097238519,56,Back,4097238527,213,5.2,4097238521,140,49.6,4097238523,141,55.2,4097238525,212,8.1,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004655,95,1,1,8,33,92h5si20tnxjtg4hj8cs97bpw,1,49,55.7,2023-03-14T05:42:11.404Z,2023-03-14T05:42:27Z,4097238551,212,10.8,4097238547,140,39.3,4097238545,56,Back,4097238549,141,50.3,4097238553,213,3.5,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004679,96,1,1,8,35,92h5si20tnxjtg4hj8cs97bpw,0,35.2,48.2,2023-03-14T05:42:13.164Z,2023-03-14T05:42:29Z,4097238697,141,0.1,4097238703,1,,4097238691,155,,4097238695,140,66.8,4097238699,212,46.6,4097238693,56,Right,4097238701,213,5.5,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004663,90,5,1,8,36,4dkougngrd8mpvfb1cr9mdb1p,1,25.8,102,2023-03-14T05:42:14.852Z,2023-03-14T06:20:26Z,4097238607,56,Back,4097238885,233,97,4097238609,347,,,,,,,,,,,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004681,97,5,1,8,36,92h5si20tnxjtg4hj8cs97bpw,0,74.2,-2,2023-03-14T05:42:14.852Z,2023-03-14T05:42:33Z,4097238713,347,,4097238891,233,90,4097238711,56,Right,,,,,,,,,,,,,,,,69kkav5u6owt1boe58a2ma1n9,Song Ju-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004713,91,1,1,8,53,4dkougngrd8mpvfb1cr9mdb1p,1,22.1,100,2023-03-14T05:42:31.699Z,2023-03-14T05:42:35Z,4097238919,107,,4097238927,212,14.8,4097238921,56,Back,4097238925,141,92.9,4097238923,140,35.2,4097238929,213,5.9,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004715,92,1,1,8,57,4dkougngrd8mpvfb1cr9mdb1p,1,35.2,92.9,2023-03-14T05:42:34.948Z,2023-03-14T05:42:36Z,4097238953,189,,4097238943,140,31.3,4097238949,213,3.0,4097238945,141,93.8,4097238947,212,4.1,4097238941,56,Back,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004723,93,1,1,8,58,4dkougngrd8mpvfb1cr9mdb1p,1,30.5,94.4,2023-03-14T05:42:36.611Z,2023-03-17T13:59:18Z,4097238991,140,15.1,4097238989,56,Back,4097238997,213,4.2,4097238999,1,,4097238995,212,34.1,4097238993,141,50.3,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004731,94,1,1,9,1,4dkougngrd8mpvfb1cr9mdb1p,1,27.6,41.6,2023-03-14T05:42:39.524Z,2023-03-14T06:43:14Z,4097239041,212,25.1,4097239039,141,6.1,4097239043,213,5.0,4097239035,56,Back,4097239037,140,34.0,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004735,95,1,1,9,4,4dkougngrd8mpvfb1cr9mdb1p,1,34,6.1,2023-03-14T05:42:41.923Z,2023-03-14T05:42:42Z,4097239067,141,12.2,4097239069,212,6.3,4097239071,213,0.7,4097239063,56,Back,4097239065,140,38.5,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004741,96,1,1,9,4,4dkougngrd8mpvfb1cr9mdb1p,1,38.5,12.2,2023-03-14T05:42:42.628Z,2023-03-14T05:42:44Z,4097239111,212,7.2,4097239109,141,6.7,4097239105,56,Back,4097239107,140,32.6,4097239113,213,3.7,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004755,97,1,1,9,6,4dkougngrd8mpvfb1cr9mdb1p,1,30.8,9.5,2023-03-14T05:42:44.083Z,2023-03-14T05:42:45Z,4097239165,212,16.5,4097239163,141,33.4,4097239159,56,Back,4097239167,213,1.4,4097239161,140,33.4,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004763,98,1,1,9,7,4dkougngrd8mpvfb1cr9mdb1p,1,33.2,33.7,2023-03-14T05:42:45.604Z,2023-03-14T05:42:49Z,4097239233,213,4.1,4097239231,212,13.1,4097239225,56,Back,4097239229,141,18.0,4097239227,140,25.9,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004769,99,1,1,9,11,4dkougngrd8mpvfb1cr9mdb1p,1,25.3,17.9,2023-03-14T05:42:49.107Z,2023-03-14T06:43:44Z,4097239281,141,4.3,4097239285,213,5.3,4097239279,140,31.7,4097239277,56,Back,4097239283,212,11.4,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004775,100,1,1,9,12,4dkougngrd8mpvfb1cr9mdb1p,1,31.5,7.3,2023-03-14T05:42:50.404Z,2023-03-14T06:43:46Z,4097239327,141,22.4,4097239329,212,10.5,4097239325,140,33.4,4097239331,213,1.4,4097239323,56,Back,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
