id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,assist
2544209907,285,4,2,49,14,cc7oug4s891gcp1r4mh00rw7x,1,64.7,13.6,2023-05-06T09:56:22.439Z,2023-05-06T09:56:25Z,4253573001,13,,4253573005,152,,4253573003,56,Right,4253573025,233,604,4253573007,265,,4253573009,286,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544209911,604,4,2,49,14,4dhojk80ifrs6ax05725bala2,0,35.3,86.4,2023-05-06T09:56:22.440Z,2023-05-06T09:56:25Z,4253573023,285,,4253573019,152,,4253573017,56,Back,4253573015,13,,4253573021,265,,4253573033,233,285,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544209973,286,27,2,49,33,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-06T09:56:40.789Z,2023-05-06T09:56:45Z,4253573477,53,cc5c5mmpywxpgrb33oztcdgid,4253573475,41,Injury,4253573415,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544209969,605,27,2,49,33,4dhojk80ifrs6ax05725bala2,1,0,0,2023-05-06T09:56:40.789Z,2023-05-06T09:56:43Z,4253573411,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210045,288,28,2,49,51,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-06T09:56:59.182Z,2023-05-06T09:57:01Z,4253573787,55,286,4253573833,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210037,606,28,2,49,51,4dhojk80ifrs6ax05725bala2,1,0,0,2023-05-06T09:56:59.182Z,2023-05-06T09:57:01Z,4253573829,233,288,4253573753,55,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210109,289,1,2,50,13,cc7oug4s891gcp1r4mh00rw7x,1,61.6,9.8,2023-05-06T09:57:21.238Z,2023-05-06T09:57:24Z,4253574281,152,,4253574293,1,,4253574277,5,,4253574287,141,57.5,4253574279,155,,4253574283,56,Center,4253574291,213,0.9,4253574285,140,87.8,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,4253574289,212,42.5,4253574275,2,,,,,,,,,,,,,,,,,,,,,,,,
2544210111,290,1,2,50,16,cc7oug4s891gcp1r4mh00rw7x,0,96.4,66.2,2023-05-06T09:57:24.383Z,2023-05-06T10:05:11Z,4253574303,141,54.4,4253574299,56,Center,4253574305,212,9.9,4253574297,3,,4253574301,140,90.9,4253574307,213,4.1,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210125,607,12,2,50,17,4dhojk80ifrs6ax05725bala2,1,7.3,38.8,2023-05-06T09:57:25.156Z,2023-05-06T09:57:56Z,4253574385,140,11.2,4253574391,213,0.8,4253574387,141,45.4,4253574383,56,Back,4253574389,212,6.1,,,,,,,,,,dj7t9bww1po1nfnro4788qtpl,Park Dong-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210119,291,15,2,50,18,cc7oug4s891gcp1r4mh00rw7x,1,85.9,53,2023-05-06T09:57:26.535Z,2023-05-06T10:58:10Z,4253574357,17,,4253584369,102,48.9,4253584371,103,19,4253576017,82,,4253584365,72,,4253584363,24,,4253584377,146,89.4,4253584381,230,98.8,655pmx3wi94ktbt6niw6110bt,André Luís,4253584373,328,,4253584367,78,4253574359,56,Center,4253584375,458,4253576019,233,4253584379,147,,,608,4253584383,231,52.0,,,,,,,52.0,,
2544210127,608,10,2,50,18,4dhojk80ifrs6ax05725bala2,1,12.8,48.1,2023-05-06T09:57:26.635Z,2023-05-06T09:58:47Z,4253576023,233,291,4253574395,56,Back,4253574393,94,,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210141,292,6,2,50,20,cc7oug4s891gcp1r4mh00rw7x,1,86.6,50.8,2023-05-06T09:57:28.629Z,2023-05-06T10:29:44Z,4253574421,73,,4253574419,56,Center,4253574423,233,609,,,,,,,,,,,,,,,,655pmx3wi94ktbt6niw6110bt,André Luís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210137,609,6,2,50,20,4dhojk80ifrs6ax05725bala2,0,13.4,49.2,2023-05-06T09:57:28.629Z,2023-05-06T09:57:30Z,4253574411,56,Back,4253574413,73,,4253574431,233,292,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210311,293,1,2,51,20,cc7oug4s891gcp1r4mh00rw7x,0,99.5,99.5,2023-05-06T09:58:28.615Z,2023-05-06T09:58:30Z,4253575659,141,58.8,4253575657,140,94.0,4253575661,212,28.3,4253575649,6,,4253575663,213,4.5,4253575647,2,,4253575653,223,,4253575655,56,Center,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,4253575651,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210339,610,12,2,51,22,4dhojk80ifrs6ax05725bala2,1,4.2,41,2023-05-06T09:58:29.877Z,2023-05-06T09:58:38Z,4253575841,140,44.2,4253575839,56,Back,4253575843,141,82.3,4253575847,213,0.6,4253575845,212,50.5,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210327,294,1,2,51,27,cc7oug4s891gcp1r4mh00rw7x,0,57.6,25.8,2023-05-06T09:58:35.286Z,2023-05-06T09:58:35Z,4253575763,56,Center,4253575765,140,67.2,4253575759,3,,4253575769,212,10.1,4253575767,141,24.6,4253575771,213,6.2,,,,,,,6fh3fcd5h6e9txpa4j1rfhck5,Choi Chul-Soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210347,612,49,2,51,29,4dhojk80ifrs6ax05725bala2,1,70.2,62.7,2023-05-06T09:58:37.644Z,2023-05-06T09:58:49Z,,,,,,,,,,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210341,611,1,2,51,30,4dhojk80ifrs6ax05725bala2,0,30,78.7,2023-05-06T09:58:37.989Z,2023-05-06T09:58:38Z,4253575851,140,70.4,4253575855,212,43.8,4253575853,141,62.7,4253575849,56,Center,4253575857,213,6.0,4253575859,1,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210351,295,59,2,51,32,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-06T09:58:40.086Z,2023-05-06T09:58:45Z,4253575893,56,Back,,,,,,,,,,,,,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210357,296,1,2,51,33,cc7oug4s891gcp1r4mh00rw7x,0,34.1,41.9,2023-05-06T09:58:40.855Z,2023-05-06T09:58:45Z,4253575943,212,61.2,4253575947,1,,4253575945,213,0.3,4253575941,141,67.5,4253575939,140,90.0,4253575937,56,Center,4253575935,157,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210367,613,52,2,51,36,4dhojk80ifrs6ax05725bala2,1,8.5,26.7,2023-05-06T09:58:44.222Z,2023-05-06T09:58:44Z,,,,,,,,,,,,,,,,,,,,,,,,,a1tqnoo75nm3u94wfjiphnv56,Baek Jong-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210387,614,1,2,51,39,4dhojk80ifrs6ax05725bala2,1,9.2,28.5,2023-05-06T09:58:47.318Z,2023-05-06T09:58:50Z,4253576131,141,76.6,4253576125,123,,4253576135,213,1.0,4253576133,212,37.8,4253576129,140,27.2,4253576127,56,Back,4253576137,1,,,,,a1tqnoo75nm3u94wfjiphnv56,Baek Jong-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210409,615,1,2,51,42,4dhojk80ifrs6ax05725bala2,1,33.5,79,2023-05-06T09:58:50.068Z,2023-05-06T09:58:57Z,4253576257,212,28.2,4253576259,213,0.3,4253576251,56,Left,4253576255,141,92.3,4253576253,140,58.9,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210417,616,1,2,51,49,4dhojk80ifrs6ax05725bala2,1,63.5,75.7,2023-05-06T09:58:56.924Z,2023-05-06T09:58:58Z,4253576305,140,57.2,4253576311,213,2.1,4253576307,141,92.7,4253576303,56,Left,4253576309,212,13.3,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210431,617,1,2,51,50,4dhojk80ifrs6ax05725bala2,1,56.5,92,2023-05-06T09:58:58.629Z,2023-05-06T09:59:03Z,4253576387,56,Center,4253576391,141,45.7,4253576389,140,55.2,4253576393,212,31.5,4253576395,213,4.7,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210455,618,1,2,51,55,4dhojk80ifrs6ax05725bala2,1,61.7,30.3,2023-05-06T09:59:03.157Z,2023-05-06T09:59:10Z,4253576513,213,4.8,4253576511,212,15.2,4253576507,140,63.2,4253576505,56,Right,4253576509,141,8.0,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210457,619,1,2,52,2,4dhojk80ifrs6ax05725bala2,1,65.2,8.8,2023-05-06T09:59:10.549Z,2023-05-06T09:59:11Z,4253576521,141,17.7,4253576525,213,2.2,4253576517,56,Right,4253576519,140,60.7,4253576523,212,7.7,,,,,,,,,,dj7t9bww1po1nfnro4788qtpl,Park Dong-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210463,620,1,2,52,3,4dhojk80ifrs6ax05725bala2,1,60.7,17.7,2023-05-06T09:59:11.182Z,2023-05-06T09:59:12Z,4253576553,56,Center,4253576559,212,11.9,4253576561,213,0.5,4253576555,140,70.5,4253576557,141,26.4,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210467,621,1,2,52,4,4dhojk80ifrs6ax05725bala2,1,70.5,26.5,2023-05-06T09:59:11.981Z,2023-05-06T09:59:13Z,4253576599,213,3.4,4253576593,140,62.7,4253576595,141,23.7,4253576597,212,8.4,4253576591,56,Center,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210473,622,1,2,52,5,4dhojk80ifrs6ax05725bala2,1,61.6,24.7,2023-05-06T09:59:13.468Z,2023-05-06T09:59:15Z,4253576629,141,30.0,4253576625,56,Center,4253576627,140,72.4,4253576631,212,11.9,4253576633,213,0.3,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210479,623,1,2,52,7,4dhojk80ifrs6ax05725bala2,0,72.4,30,2023-05-06T09:59:15.221Z,2023-05-06T09:59:15Z,4253576659,56,Center,4253576661,140,77.4,4253576655,3,,4253576657,168,,4253576667,213,6.2,4253576665,212,5.3,4253576663,141,29.2,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210499,297,1,2,52,9,cc7oug4s891gcp1r4mh00rw7x,0,20.2,61.5,2023-05-06T09:59:17.511Z,2023-05-06T09:59:18Z,4253576745,157,,4253576747,56,Back,4253576749,140,36.6,4253576751,141,25.5,4253576757,1,,4253576755,213,5.3,4253576753,212,29.9,,,,7ew2lr04wzx4872xhvq7tjdn9,Ku Ja-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210513,624,1,2,52,11,4dhojk80ifrs6ax05725bala2,1,61.4,82.1,2023-05-06T09:59:19.637Z,2023-05-06T09:59:23Z,4253576827,212,15.7,4253576829,213,0.5,4253576821,56,Left,4253576825,141,93.9,4253576823,140,74.3,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210531,625,1,2,52,16,4dhojk80ifrs6ax05725bala2,1,63.3,84.1,2023-05-06T09:59:23.765Z,2023-05-06T09:59:27Z,4253576935,140,44.5,4253576937,141,66.0,4253576933,56,Back,4253576939,212,23.3,4253576941,213,3.7,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210533,626,1,2,52,19,4dhojk80ifrs6ax05725bala2,1,54.6,70.6,2023-05-06T09:59:27.565Z,2023-05-06T09:59:28Z,4253576949,56,Center,4253576957,213,5.8,4253576951,140,63.0,4253576953,141,63.7,4253576955,212,10.0,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210541,627,1,2,52,20,4dhojk80ifrs6ax05725bala2,1,63,63.7,2023-05-06T09:59:28.541Z,2023-05-06T09:59:29Z,4253577015,156,,4253576997,56,Center,4253577001,141,71.1,4253576999,140,60.1,4253577005,213,2.1,4253577003,212,5.9,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210557,628,1,2,52,23,4dhojk80ifrs6ax05725bala2,1,59.1,73.6,2023-05-06T09:59:30.796Z,2023-05-06T09:59:33Z,4253577093,212,6.7,4253577095,213,5.5,4253577087,56,Center,4253577091,141,66.3,4253577089,140,63.4,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210569,629,1,2,52,25,4dhojk80ifrs6ax05725bala2,1,68.1,65.2,2023-05-06T09:59:33.261Z,2023-05-06T09:59:36Z,4253577159,212,20.9,4253577153,56,Left,4253577157,141,93.8,4253577161,213,1.2,4253577155,140,75.3,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210575,630,1,2,52,28,4dhojk80ifrs6ax05725bala2,1,75.4,93.6,2023-05-06T09:59:36.246Z,2023-05-06T09:59:39Z,4253577195,212,19.9,4253577193,141,66.4,4253577191,140,82.5,4253577197,213,5.1,4253577189,56,Center,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210587,631,1,2,52,31,4dhojk80ifrs6ax05725bala2,1,80.4,66.6,2023-05-06T09:59:39.357Z,2023-05-06T09:59:48Z,4253577243,141,56.1,4253577245,212,11.8,4253577241,140,71.5,4253577247,213,3.8,4253577331,210,13,4253577239,56,Center,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2544210591,632,13,2,52,34,4dhojk80ifrs6ax05725bala2,1,77.5,61.7,2023-05-06T09:59:42.124Z,2023-05-06T09:59:49Z,4253577261,56,Center,4253577259,18,,4253577373,231,52.2,4253577367,103,63.9,4253577359,29,,4253577361,55,631,4253577257,22,,4253577371,230,99.0,dn6crxzg2siahc43nrb8de9jp,A. Paločević,4253577369,215,,4253577299,72,4253577357,77,,4253577365,102,,,,,57.8,,,,,,,,,,,,,,
2544210589,298,5,2,52,35,cc7oug4s891gcp1r4mh00rw7x,1,-1,43,2023-05-06T09:59:43.448Z,2023-05-06T09:59:44Z,4253577253,346,,4253577251,56,Back,4253577273,233,633,,,,,,,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210593,633,5,2,52,35,4dhojk80ifrs6ax05725bala2,0,101,57,2023-05-06T09:59:43.448Z,2023-05-06T10:09:39Z,4253577271,346,,4253577269,56,Center,4253577283,233,298,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210719,300,1,2,53,2,cc7oug4s891gcp1r4mh00rw7x,1,5.1,39.1,2023-05-06T10:00:10.175Z,2023-05-06T10:00:15Z,4253577861,140,65.2,4253577857,124,,4253577859,56,Center,4253577863,141,39.8,4253577865,212,63.1,4253577869,1,,4253577867,213,0.0,4253577873,74,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210721,301,44,2,53,5,cc7oug4s891gcp1r4mh00rw7x,1,65.1,42.2,2023-05-06T10:00:13.716Z,2023-05-06T10:00:15Z,4253577905,233,634,4253577877,56,Center,4253577879,286,,,,,,,,,,,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210707,634,44,2,53,5,4dhojk80ifrs6ax05725bala2,0,34.9,57.8,2023-05-06T10:00:13.717Z,2023-05-06T10:00:16Z,4253577815,285,,4253577813,56,Back,4253577909,233,301,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210745,302,1,2,53,6,cc7oug4s891gcp1r4mh00rw7x,0,68.3,39.5,2023-05-06T10:00:13.763Z,2023-05-06T10:34:29Z,4253578001,56,Center,4253578003,140,58.6,4253578005,141,62.1,4253577999,3,,4253578009,213,2.2,4253578007,212,18.4,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210741,635,1,2,53,10,4dhojk80ifrs6ax05725bala2,0,40,25.6,2023-05-06T10:00:18.520Z,2023-05-06T10:34:34Z,4253578993,212,14.2,4253578995,213,3.1,4253577985,56,Back,4253578991,141,27.0,4253578989,140,26.5,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210759,303,1,2,53,13,cc7oug4s891gcp1r4mh00rw7x,1,72.1,59.7,2023-05-06T10:00:21.438Z,2023-05-06T10:00:21Z,4253578081,212,6.1,4253578077,140,68.1,4253578079,141,53.1,4253578083,213,4.0,4253578075,56,Center,,,,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210761,304,1,2,53,14,cc7oug4s891gcp1r4mh00rw7x,0,67.8,52.7,2023-05-06T10:00:22.005Z,2023-05-06T10:00:22Z,4253578093,212,2.8,4253578103,236,,4253578095,213,6.2,4253578105,233,636,4253578091,141,52.4,4253578109,286,,4253578087,56,Center,4253578089,140,70.5,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210763,636,74,2,53,14,4dhojk80ifrs6ax05725bala2,1,30.4,56.9,2023-05-06T10:00:22.006Z,2023-05-06T10:29:47Z,4253578097,56,Back,4253578099,285,,4253578125,233,304,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210767,305,1,2,53,15,cc7oug4s891gcp1r4mh00rw7x,1,68.3,49.1,2023-05-06T10:00:23.461Z,2023-05-06T10:00:24Z,4253578141,140,65.5,4253578151,213,3.8,4253578145,141,45.7,4253578139,56,Center,4253578149,212,3.7,,,,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210781,306,1,2,53,16,cc7oug4s891gcp1r4mh00rw7x,1,63.9,45.8,2023-05-06T10:00:24.253Z,2023-05-06T10:00:26Z,4253578193,212,9.0,4253578195,213,1.6,4253578187,56,Center,4253578191,141,59.0,4253578189,140,63.7,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210791,307,1,2,53,18,cc7oug4s891gcp1r4mh00rw7x,1,66.6,64.9,2023-05-06T10:00:26.254Z,2023-05-06T10:00:28Z,4253578241,56,Left,4253578243,140,73.2,4253578245,141,93.2,4253578249,213,1.2,4253578247,212,20.5,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210803,308,1,2,53,21,cc7oug4s891gcp1r4mh00rw7x,0,73.9,86.6,2023-05-06T10:00:28.878Z,2023-05-06T10:00:32Z,4253578307,212,57.7,4253578311,1,,4253578309,213,5.2,4253578305,141,12.9,4253578297,2,,4253578303,140,100.0,4253578299,155,,4253578391,345,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,4253578301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210805,309,5,2,53,23,cc7oug4s891gcp1r4mh00rw7x,0,100.8,14,2023-05-06T10:00:31.232Z,2023-05-06T10:00:33Z,4253578313,56,Right,4253578409,233,637,4253578315,346,,,,,,,,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210821,637,5,2,53,23,4dhojk80ifrs6ax05725bala2,1,-0.8,86,2023-05-06T10:00:31.232Z,2023-05-06T10:09:39Z,4253578381,56,Back,4253578403,233,309,4253578383,346,,,,,,,,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210871,638,1,2,53,36,4dhojk80ifrs6ax05725bala2,1,4.5,52.4,2023-05-06T10:00:44.149Z,2023-05-06T10:01:01Z,4253578695,212,33.9,4253578713,189,,4253578693,141,18.8,4253578691,140,28.4,4253578697,213,5.5,4253578699,1,,4253578689,56,Back,4253578703,237,,a1tqnoo75nm3u94wfjiphnv56,Baek Jong-Beom,4253578687,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210897,639,1,2,53,39,4dhojk80ifrs6ax05725bala2,1,31.4,23.3,2023-05-06T10:00:47.374Z,2023-05-06T10:00:49Z,4253578803,56,Back,4253578809,212,21.6,4253578811,213,1.7,4253578807,141,54.9,4253578805,140,28.9,,,,,,,,,,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210903,640,1,2,53,41,4dhojk80ifrs6ax05725bala2,1,28.4,57.6,2023-05-06T10:00:49.285Z,2023-05-06T10:00:51Z,4253578849,213,0.7,4253578847,212,11.0,4253578841,56,Back,4253578843,140,36.4,4253578845,141,68.1,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210907,641,1,2,53,43,4dhojk80ifrs6ax05725bala2,0,35.3,71.7,2023-05-06T10:00:51.309Z,2023-05-06T10:01:14Z,4253578871,212,14.2,4253578873,213,3.2,4253578865,56,Back,4253578867,140,21.8,4253578869,141,71.3,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210915,310,8,2,53,46,cc7oug4s891gcp1r4mh00rw7x,1,79.8,31.6,2023-05-06T10:00:54.134Z,2023-05-06T10:00:53Z,4253578899,56,Center,,,,,,,,,,,,,,,,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210937,311,1,2,53,50,cc7oug4s891gcp1r4mh00rw7x,0,96.9,10.2,2023-05-06T10:00:58.446Z,2023-05-06T10:01:04Z,4253579029,213,2.2,4253579027,212,2.3,4253579021,56,Right,4253579041,236,,4253579023,140,95.7,4253579051,286,,4253579043,233,642,4253579025,141,13.0,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210933,642,74,2,53,50,4dhojk80ifrs6ax05725bala2,1,5.5,81.7,2023-05-06T10:00:58.447Z,2023-05-06T10:01:00Z,4253579003,56,Back,4253579005,285,,4253579061,233,311,,,,,,,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210949,312,5,2,53,52,cc7oug4s891gcp1r4mh00rw7x,1,94.4,-1.2,2023-05-06T10:00:59.989Z,2023-05-06T10:09:39Z,4253579085,56,Right,4253579087,347,,4253579093,233,643,,,,,,,,,,,,,,,,8u7fz4ho9lsfaemd9mxjvdknp,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210943,643,5,2,53,52,4dhojk80ifrs6ax05725bala2,0,5.6,101.2,2023-05-06T10:00:59.989Z,2023-05-06T10:01:01Z,4253579063,56,Back,4253579065,347,,4253579109,233,312,,,,,,,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210981,313,1,2,54,7,cc7oug4s891gcp1r4mh00rw7x,1,92.7,0,2023-05-06T10:01:15.494Z,2023-05-06T10:01:15Z,4253579335,213,1.2,4253579333,212,5.2,4253579329,140,94.3,4253579327,56,Right,4253579331,141,5.6,4253579325,107,,,,,,,,6fh3fcd5h6e9txpa4j1rfhck5,Choi Chul-Soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544210989,314,1,2,54,8,cc7oug4s891gcp1r4mh00rw7x,1,93.7,6.1,2023-05-06T10:01:16.150Z,2023-05-06T10:01:29Z,4253579383,213,4.8,4253579379,141,2.2,4253579375,140,93.9,4253579371,56,Right,4253579381,212,2.7,,,,,,,,,,655pmx3wi94ktbt6niw6110bt,André Luís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
