id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2513364273,451,1,1,47,12,4dkougngrd8mpvfb1cr9mdb1p,1,28.4,46.1,2023-02-27T16:58:31.536Z,2023-02-27T16:58:33Z,4062012847,56,Back,4062012853,212,15.5,4062012849,140,29.3,4062012855,213,4.8,4062012851,141,23.4,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364279,452,1,1,47,14,4dkougngrd8mpvfb1cr9mdb1p,1,30.1,14.4,2023-02-27T16:58:33.736Z,2023-02-27T16:58:35Z,4062012877,56,Back,4062012883,212,9.3,4062012885,213,5.5,4062012881,141,4.7,4062012879,140,36.3,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364285,453,1,1,47,16,4dkougngrd8mpvfb1cr9mdb1p,1,36.3,4.7,2023-02-27T16:58:35.224Z,2023-02-27T16:58:37Z,4062012917,140,27.4,4062012915,56,Back,4062012923,213,2.5,4062012921,212,11.6,4062012919,141,14.7,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364295,454,1,1,47,18,4dkougngrd8mpvfb1cr9mdb1p,1,27.7,15.9,2023-02-27T16:58:37.472Z,2023-02-27T16:58:41Z,4062012969,140,22.6,4062012971,141,30.0,4062012975,213,2.1,4062012967,56,Back,4062012973,212,11.0,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364299,455,1,1,47,22,4dkougngrd8mpvfb1cr9mdb1p,1,26.6,38.6,2023-02-27T16:58:40.992Z,2023-02-27T16:58:43Z,4062012991,141,66.0,4062012995,213,1.6,4062012989,140,26.8,4062012993,212,18.6,4062012987,56,Back,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364303,456,1,1,47,24,4dkougngrd8mpvfb1cr9mdb1p,1,27,66.4,2023-02-27T16:58:42.896Z,2023-02-27T16:58:45Z,4062013027,56,Back,4062013033,212,14.5,4062013029,140,30.2,4062013035,213,1.3,4062013031,141,87.1,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364309,457,1,1,47,26,4dkougngrd8mpvfb1cr9mdb1p,1,31.8,89.4,2023-02-27T16:58:45.640Z,2023-02-27T16:58:48Z,4062013069,212,15.6,4062013063,56,Back,4062013065,140,34.2,4062013067,141,66.7,4062013071,213,4.9,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364311,458,1,1,47,29,4dkougngrd8mpvfb1cr9mdb1p,1,34.1,71.4,2023-02-27T16:58:48.064Z,2023-02-27T16:58:49Z,4062013083,212,12.2,4062013085,213,1.8,4062013079,140,31.7,4062013081,141,89.0,4062013077,56,Back,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364321,459,1,1,47,30,4dkougngrd8mpvfb1cr9mdb1p,1,30.2,88.9,2023-02-27T16:58:49.591Z,2023-02-27T16:58:52Z,4062013119,56,Back,4062013127,213,4.9,4062013123,141,60.6,4062013125,212,19.6,4062013121,140,33.6,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364337,460,1,1,47,33,4dkougngrd8mpvfb1cr9mdb1p,1,29.1,62.6,2023-02-27T16:58:52.312Z,2023-02-27T16:58:57Z,4062013203,213,4.6,4062013199,141,36.9,4062013201,212,17.6,4062013195,56,Back,4062013197,140,27.2,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364351,461,1,1,47,38,4dkougngrd8mpvfb1cr9mdb1p,1,38.7,28,2023-02-27T16:58:56.904Z,2023-02-27T16:59:01Z,4062013271,212,22.9,4062013265,56,Right,4062013267,140,54.2,4062013273,213,5.5,4062013269,141,4.3,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364359,462,1,1,47,42,4dkougngrd8mpvfb1cr9mdb1p,1,50.5,15.6,2023-02-27T16:59:01.568Z,2023-02-27T16:59:03Z,4062013319,140,33.9,4062013321,141,28.2,4062013325,213,2.7,4062013323,212,19.4,4062013317,56,Back,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364367,463,1,1,47,44,4dkougngrd8mpvfb1cr9mdb1p,1,34,29.2,2023-02-27T16:59:03.488Z,2023-02-27T16:59:06Z,4062013363,140,35.3,4062013369,213,1.3,4062013361,56,Back,4062013365,141,37.6,4062013367,212,5.9,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364391,464,1,1,47,47,4dkougngrd8mpvfb1cr9mdb1p,1,34.4,40.3,2023-02-27T16:59:06.233Z,2023-02-27T16:59:15Z,4062013511,213,0.5,4062013513,1,,4062013507,141,95.9,4062013503,56,Left,4062013509,212,73.9,4062013501,155,,4062013505,140,94.9,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364399,465,1,1,47,54,4dkougngrd8mpvfb1cr9mdb1p,1,95,92.4,2023-02-27T16:59:13.359Z,2023-03-01T14:04:54Z,4062013553,212,19.5,4062015417,210,15,4062013549,140,87.1,4062013555,213,4.3,4062013551,141,66.4,4062013547,56,Center,4062015419,154,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364403,466,15,1,47,57,4dkougngrd8mpvfb1cr9mdb1p,1,88.6,65.5,2023-02-27T16:59:16.031Z,2023-03-01T14:04:54Z,4062038279,233,381,4062015427,154,,4062015437,146,98.5,4062015439,147,53.1,4062013565,22,,4062015433,102,49.3,4062015425,29,,4062013749,20,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,4062015435,103,4062015423,78,4.4,,4062015429,55,4062013569,64,,465,,4062013573,56,Center,,,,,,,,,,,,,,,,,,,,,,
2513364411,381,10,1,47,57,4dhojk80ifrs6ax05725bala2,1,2.4,46.6,2023-02-27T16:59:16.131Z,2023-03-01T14:04:59Z,4065168163,376,,4062038337,174,,4065168161,179,,4062013613,182,,4062038285,233,466,4062013615,56,Back,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364427,382,12,1,47,59,4dhojk80ifrs6ax05725bala2,1,4.8,47,2023-02-27T16:59:18.087Z,2023-02-27T17:20:18Z,4062013685,212,5.2,4062013681,140,9.5,4062013679,56,Back,4062013683,141,49.6,4062015577,233,467,4062013687,213,0.3,4062015575,397,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364415,467,74,1,47,59,4dkougngrd8mpvfb1cr9mdb1p,1,90.7,43.3,2023-02-27T16:59:18.088Z,2023-02-27T17:20:22Z,4062013631,285,,4062015581,233,382,4062013629,56,Center,4062015561,397,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513365405,480,15,1,48,0,4dkougngrd8mpvfb1cr9mdb1p,1,97.3,47,2023-02-27T16:59:19.198Z,2023-03-01T14:06:21Z,4062019033,22,,4062019947,458,,4062019035,16,,4062019937,102,46.8,4062019951,147,47.1,4062039119,233,386,4062019939,103,11.4,4062019081,72,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,4065170651,80,4062019949,146,,98.8,4062019943,215,4062019037,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2513364515,386,10,1,48,0,4dhojk80ifrs6ax05725bala2,1,1.2,52.6,2023-02-27T16:59:19.298Z,2023-03-01T14:06:45Z,4065171499,21,,4062039143,233,480,4062039075,179,,4062039077,56,Back,4065169319,376,,4062039073,174,,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364421,468,13,1,48,1,4dkougngrd8mpvfb1cr9mdb1p,1,96.9,37.3,2023-02-27T16:59:19.816Z,2023-03-01T14:05:21Z,4062013667,56,Center,4065168839,84,,4062020859,103,34.7,4062020853,60,,4062020861,215,,4062020867,230,98.5,4062020263,20,,4062020863,328,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,4062020869,231,4062020865,458,43.7,,4062013663,22,4062020857,102,,,43.2,,,,,,,,,,,,,,,,,,,,,,,,,
2513364431,383,5,1,48,2,4dhojk80ifrs6ax05725bala2,1,-0.4,42.5,2023-02-27T16:59:21.495Z,2023-03-01T14:06:08Z,4062039473,346,,4062013701,233,478,4062013697,56,Back,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364611,478,5,1,48,2,4dkougngrd8mpvfb1cr9mdb1p,0,100.4,57.5,2023-02-27T16:59:21.495Z,2023-03-01T14:06:06Z,4062039447,346,,4062014623,56,Center,4062014755,233,383,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364489,385,43,1,48,2,4dhojk80ifrs6ax05725bala2,1,0,0,2023-02-27T16:59:21.782Z,2023-02-27T16:59:56Z,4062013993,56,Back,4062014059,144,10,4062013991,94,0,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364423,469,43,1,48,6,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-02-27T16:59:24.952Z,2023-02-27T17:00:43Z,4062014897,144,5,4062013675,56,Center,4062014751,346,0,,,,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364531,387,1,1,48,43,4dhojk80ifrs6ax05725bala2,0,3.9,47.5,2023-02-27T17:00:01.975Z,2023-03-01T14:06:54Z,4062014177,124,,4062014187,213,0.1,4062014183,141,51.0,4062014189,1,,4062014191,74,,4062014185,212,40.6,4062014181,140,42.5,4062014179,56,Back,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364535,471,1,1,48,45,4dkougngrd8mpvfb1cr9mdb1p,0,43.7,31.3,2023-02-27T17:00:04.289Z,2023-03-01T14:06:57Z,4062014211,3,,4062014215,140,70.4,4062014217,141,49.7,4062014221,213,0.4,4062014219,212,30.7,4062014213,56,Center,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364553,388,1,1,48,48,4dhojk80ifrs6ax05725bala2,1,23.8,34.9,2023-02-27T17:00:07.038Z,2023-03-01T14:07:04Z,4062014319,213,0,4062014313,140,26.5,4062014311,56,Back,4062014315,141,34.9,4062014309,3,,4062014317,212,2.8,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513369183,398,1,1,48,49,4dhojk80ifrs6ax05725bala2,0,30.6,42.3,2023-02-27T17:00:07.798Z,2023-03-01T14:07:20Z,4062041107,1,,4062041097,56,Center,4062041105,213,6.2,4062041101,141,39.4,4062041095,157,,4062041103,212,25.5,4062041099,140,54.8,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364565,472,1,1,48,52,4dkougngrd8mpvfb1cr9mdb1p,1,51.6,59.6,2023-02-27T17:00:11.530Z,2023-03-01T14:07:29Z,4062014379,140,68.8,4062014381,141,62.4,4062014385,213,0.1,4062014375,157,,4062014383,212,18.2,4062014387,1,,4062014377,56,Center,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364567,473,1,1,48,56,4dkougngrd8mpvfb1cr9mdb1p,1,71,64.3,2023-02-27T17:00:15.432Z,2023-03-01T14:36:02Z,4062014397,212,6.6,4062014391,56,Center,4062014395,141,63.0,4062014393,140,64.8,4062014399,213,3.3,,,,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364569,474,49,1,48,57,4dkougngrd8mpvfb1cr9mdb1p,1,64.8,63,2023-02-27T17:00:16.217Z,2023-03-01T14:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364595,475,1,1,48,57,4dkougngrd8mpvfb1cr9mdb1p,1,64.8,63,2023-02-27T17:00:16.305Z,2023-03-01T14:36:05Z,4062014539,56,Left,4062014547,213,1.0,4062014541,140,74.6,4062014545,212,20.1,4062014543,141,88.4,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364599,476,1,1,49,4,4dkougngrd8mpvfb1cr9mdb1p,1,80.8,90.5,2023-02-27T17:00:23.648Z,2023-02-27T17:00:24Z,4062014563,56,Left,4062014569,212,13.6,4062014565,140,68.0,4062014567,141,93.5,4062014571,213,3.0,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364609,477,1,1,49,5,4dkougngrd8mpvfb1cr9mdb1p,0,68,93.5,2023-02-27T17:00:24.632Z,2023-02-27T17:00:26Z,4062014613,56,Left,4062014619,212,14.6,4062014621,213,0.3,4062014617,141,100.0,4062014615,140,81.1,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513974961,812,5,1,49,6,4dhojk80ifrs6ax05725bala2,1,23.7,-1.4,2023-02-27T17:00:25.367Z,2023-03-01T14:36:54Z,4065231119,233,1032,4065231011,56,Back,4065231013,347,,,,,,,,,,,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513974927,1032,5,1,49,6,4dkougngrd8mpvfb1cr9mdb1p,0,76.3,101.4,2023-02-27T17:00:25.367Z,2023-03-01T14:36:54Z,4065230865,347,,4065231125,233,812,4065230863,56,Left,,,,,,,,,,,,,,,,2hn4ovm6c5unekgaqok8a19wq,Kim Dong-Heon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364625,389,30,1,49,8,4dhojk80ifrs6ax05725bala2,1,0,0,2023-02-27T17:00:27.024Z,2023-03-01T14:36:59Z,4062014675,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513364623,479,30,1,49,8,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-02-27T17:00:27.024Z,2023-03-01T14:37:03Z,4062014673,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373523,399,32,2,45,0,4dhojk80ifrs6ax05725bala2,1,0,0,2023-02-27T17:41:22.733Z,2023-03-01T14:37:36Z,4062066057,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373529,487,32,2,45,0,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-02-27T17:41:22.733Z,2023-02-27T17:41:25Z,4062066077,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373549,400,1,2,45,0,4dhojk80ifrs6ax05725bala2,1,50.1,50.7,2023-02-27T17:41:22.833Z,2023-02-27T17:41:27Z,4062066147,56,Back,4062066157,279,S,4062066151,141,48.1,4062066155,213,3.3,4062066153,212,10.1,4062066149,140,40.6,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373563,401,1,2,45,3,4dhojk80ifrs6ax05725bala2,1,43.4,48.2,2023-02-27T17:41:26.147Z,2023-03-01T14:37:12Z,4062066221,140,41.4,4062066225,212,7.1,4062066223,141,38.2,4062066219,56,Back,4062066227,213,4.4,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373569,402,1,2,45,4,4dhojk80ifrs6ax05725bala2,1,41.4,38.2,2023-02-27T17:41:27.188Z,2023-03-01T14:37:16Z,4062066283,141,62.3,4062066279,56,Back,4062066281,140,31.8,4062066285,212,19.2,4062066287,213,2.1,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373573,403,1,2,45,6,4dhojk80ifrs6ax05725bala2,1,31.8,62.3,2023-02-27T17:41:29.539Z,2023-03-01T14:37:21Z,4062066313,212,11.8,4062066307,56,Back,4062066311,141,45.2,4062066315,213,4.9,4062066309,140,33.8,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373583,404,1,2,45,7,4dhojk80ifrs6ax05725bala2,1,33.8,45.2,2023-02-27T17:41:30.211Z,2023-03-01T14:37:47Z,4062066377,212,24.9,4062066375,141,11.0,4062066371,56,Back,4062066379,213,5.1,4062066373,140,42.3,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373595,405,1,2,45,11,4dhojk80ifrs6ax05725bala2,1,42.3,11,2023-02-27T17:41:34.035Z,2023-02-27T17:41:37Z,4062066459,140,57.4,4062066463,212,16.1,4062066461,141,15.0,4062066465,213,0.2,4062066457,56,Right,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373597,406,1,2,45,12,4dhojk80ifrs6ax05725bala2,0,58.3,13.5,2023-02-27T17:41:35.124Z,2023-03-01T14:38:21Z,4062066479,212,16.0,4062066473,56,Right,4062066481,213,5.9,4062066475,140,72.7,4062066477,141,5.8,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373603,488,1,2,45,13,4dkougngrd8mpvfb1cr9mdb1p,1,24.6,94.7,2023-02-27T17:41:36.709Z,2023-03-01T14:38:23Z,4062066501,157,,4062066505,140,69.1,4062066509,212,49.4,4062066503,56,Center,4062066513,1,,4062066507,141,71.2,4062066511,213,6.0,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373605,489,49,2,45,15,4dkougngrd8mpvfb1cr9mdb1p,1,68,71.8,2023-02-27T17:41:38.156Z,2023-03-01T14:38:47Z,,,,,,,,,,,,,,,,,,,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373611,490,1,2,45,16,4dkougngrd8mpvfb1cr9mdb1p,1,58.7,74.4,2023-02-27T17:41:39.284Z,2023-03-01T14:38:55Z,4062066565,141,70.3,4062066567,212,8.0,4062066561,56,Center,4062066569,213,3.5,4062066563,140,51.6,,,,,,,,,,eu0p99sk5yxmjyjln9cz0woo9,Kim Bo-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373623,491,1,2,45,17,4dkougngrd8mpvfb1cr9mdb1p,1,55.5,70.8,2023-02-27T17:41:40.291Z,2023-03-01T14:38:58Z,4062066633,140,56.3,4062066639,213,1.2,4062066635,141,74.5,4062066637,212,2.7,4062066631,56,Center,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373647,492,1,2,45,17,4dkougngrd8mpvfb1cr9mdb1p,1,56.3,74.5,2023-02-27T17:41:40.580Z,2023-03-01T14:39:00Z,4062066759,141,74.2,4062066763,213,6.3,4062066761,212,11.8,4062066757,140,67.5,4062066755,56,Center,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373651,493,1,2,45,19,4dkougngrd8mpvfb1cr9mdb1p,1,67.5,74.2,2023-02-27T17:41:42.732Z,2023-03-01T14:39:07Z,4062066785,141,93.3,4062066787,212,15.7,4062066781,56,Left,4062066789,213,2.2,4062066783,140,59.1,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373655,494,1,2,45,21,4dkougngrd8mpvfb1cr9mdb1p,0,59.1,93.3,2023-02-27T17:41:43.972Z,2023-03-01T14:39:15Z,4062066817,213,5.7,4062066809,56,Center,4062066807,155,,4062066813,141,73.6,4062066815,212,25.8,4062066811,140,80.1,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373659,407,1,2,45,22,4dhojk80ifrs6ax05725bala2,0,27.1,34.8,2023-02-27T17:41:45.571Z,2023-03-01T14:39:26Z,4062066841,141,28.3,4062066845,213,5.8,4062066837,56,Back,4062066843,212,9.7,4062066839,140,35.3,4062066835,3,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373675,495,1,2,45,24,4dkougngrd8mpvfb1cr9mdb1p,0,77.4,79.9,2023-02-27T17:41:47.668Z,2023-03-01T14:40:23Z,4062066919,1,,4062066907,141,31.2,4062066915,213,5.2,4062066911,212,36.9,4062066899,155,,4062066901,56,Center,4062066903,140,93.0,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373679,408,49,2,45,28,4dhojk80ifrs6ax05725bala2,1,8.6,70,2023-02-27T17:41:50.812Z,2023-03-01T14:40:42Z,,,,,,,,,,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373689,409,1,2,45,28,4dhojk80ifrs6ax05725bala2,0,8.6,70,2023-02-27T17:41:50.971Z,2023-03-01T14:40:40Z,4062066983,157,,4062066989,141,80.9,4062066993,213,0.1,4062066987,140,65.1,4062066985,56,Left,4062066991,212,59.8,4062066995,1,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373705,496,49,2,45,34,4dkougngrd8mpvfb1cr9mdb1p,1,42.9,11.6,2023-02-27T17:41:57.181Z,2023-03-01T14:40:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373725,497,1,2,45,37,4dkougngrd8mpvfb1cr9mdb1p,1,31.4,32.4,2023-02-27T17:42:00.147Z,2023-03-01T14:40:56Z,4062067197,213,2.0,4062067189,56,Back,4062067193,141,47.5,4062067191,140,26.8,4062067195,212,11.3,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373745,498,1,2,45,42,4dkougngrd8mpvfb1cr9mdb1p,1,23.5,44.9,2023-02-27T17:42:05.251Z,2023-02-27T17:42:08Z,4062067299,141,34.9,4062067303,213,5.2,4062067295,56,Back,4062067301,212,7.8,4062067297,140,27.2,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513373765,499,1,2,45,46,4dkougngrd8mpvfb1cr9mdb1p,1,32.4,30.3,2023-02-27T17:42:08.748Z,2023-02-27T17:42:12Z,4062067401,56,Back,4062067405,141,46.3,4062067407,212,13.5,4062067409,213,2.2,4062067403,140,24.8,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
