id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/18/value
2538701381,253,3,1,23,41,cc7oug4s891gcp1r4mh00rw7x,0,70.5,86,2023-04-24T11:27:36.397Z,2023-04-28T00:09:12Z,4230648415,464,,4217232691,56,Left,4217232699,211,,4217232693,286,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701397,227,49,1,23,45,92h5si20tnxjtg4hj8cs97bpw,1,42.2,25.2,2023-04-24T11:27:39.726Z,2023-04-24T13:05:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701415,228,1,1,23,45,92h5si20tnxjtg4hj8cs97bpw,1,43.8,26.4,2023-04-24T11:27:40.206Z,2023-04-24T13:05:36Z,4217232865,141,49.7,4217232863,140,44.9,4217232861,56,Back,4217232869,213,1.5,4217232867,212,15.9,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701449,229,1,1,23,48,92h5si20tnxjtg4hj8cs97bpw,1,44.9,49.7,2023-04-24T11:27:42.782Z,2023-04-24T13:05:54Z,4217233043,140,84.7,4217233047,212,49.2,4217233045,141,11.6,4217233049,213,5.7,4217233041,56,Right,4217233051,1,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701477,230,1,1,23,53,92h5si20tnxjtg4hj8cs97bpw,1,87.3,9.8,2023-04-24T11:27:48.222Z,2023-04-24T11:27:51Z,4217233181,141,32.2,4217233183,212,18.6,4217233185,213,1.0,4217233179,140,97.4,4217233177,56,Center,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701489,231,1,1,23,56,92h5si20tnxjtg4hj8cs97bpw,0,97.1,32.5,2023-04-24T11:27:51.262Z,2023-04-24T11:27:53Z,4217233229,56,Center,4217233233,141,46.1,4217233237,213,2.2,4217233231,140,90.5,4217233259,195,,4217233235,212,11.6,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701495,254,43,1,24,0,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-24T11:27:55.022Z,2023-04-28T00:09:33Z,4230648759,144,49,,,,,,,,,,,,,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701511,255,12,1,24,1,cc7oug4s891gcp1r4mh00rw7x,1,10.1,58.8,2023-04-24T11:27:56.238Z,2023-04-24T11:27:59Z,4217233357,56,Back,4217233359,140,33.2,4217233363,212,37.8,4217233361,141,100.0,4217233383,167,,4217233365,213,0.9,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701529,232,5,1,24,3,92h5si20tnxjtg4hj8cs97bpw,1,70.9,-1.2,2023-04-24T11:27:58.399Z,2023-04-24T11:28:01Z,4217233455,233,256,4217233429,56,Right,4217233431,347,,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701515,256,5,1,24,3,cc7oug4s891gcp1r4mh00rw7x,0,29.1,101.2,2023-04-24T11:27:58.399Z,2023-04-24T13:14:48Z,4217233373,347,,4217233371,56,Back,4217233459,233,232,,,,,,,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701575,233,1,1,24,10,92h5si20tnxjtg4hj8cs97bpw,1,67.6,0,2023-04-24T11:28:05.006Z,2023-04-24T13:06:29Z,4217233645,189,,4217233639,212,7.4,4217233631,107,,4217233635,140,73.9,4217233633,56,Right,4217233637,141,3.2,4217233641,213,0.5,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701617,234,1,1,24,12,92h5si20tnxjtg4hj8cs97bpw,1,74.1,4,2023-04-24T11:28:06.766Z,2023-04-24T13:06:42Z,4217233835,212,6.0,4217233829,56,Right,4217233833,141,12.5,4217233837,213,1.9,4217233831,140,72.5,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538693807,50,1,1,24,13,92h5si20tnxjtg4hj8cs97bpw,0,71.9,12.8,2023-04-24T11:28:08.089Z,2023-04-28T00:09:48Z,4217416675,213,1.0,4217416665,155,,4217416663,2,,4217416673,212,35.9,4217416667,56,Center,4230648953,224,,4230648957,1,,4217416671,141,56.5,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,4230648955,20,4217416669,140,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,
2538701601,257,44,1,24,16,cc7oug4s891gcp1r4mh00rw7x,1,7.6,41.2,2023-04-24T11:28:11.006Z,2023-04-24T11:28:22Z,4217233765,285,,4217234121,233,238,4217233763,56,Back,,,,,,,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701663,238,44,1,24,16,92h5si20tnxjtg4hj8cs97bpw,0,92.4,58.8,2023-04-24T11:28:11.007Z,2023-04-24T11:28:23Z,4217234039,56,Center,4217234145,233,257,4217234041,286,,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701613,258,12,1,24,16,cc7oug4s891gcp1r4mh00rw7x,1,12,43.7,2023-04-24T11:28:11.533Z,2023-04-28T00:09:53Z,4217233805,140,23.9,4217233819,15,,4217233811,213,5.5,4217233807,141,23.7,4217233809,212,18.5,4217233801,56,Back,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701621,235,43,1,24,19,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-24T11:28:13.998Z,2023-04-24T13:07:27Z,4217233867,212,33.1,4217233859,155,0,4217233863,140,89.2,4217233865,141,52.2,4217233869,213,1.1,4217233861,56,Center,4217233857,2,0,4217233871,1,0,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,4217417265,144,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2538701645,236,43,1,24,20,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-24T11:28:15.374Z,2023-04-24T11:28:19Z,4217234027,144,7,4217233957,56,Left,4217233959,285,0,,,,,,,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701647,237,50,1,24,21,92h5si20tnxjtg4hj8cs97bpw,1,76.8,74.6,2023-04-24T11:28:15.724Z,2023-04-28T00:09:58Z,4217233963,286,,4217233999,233,259,4217233961,56,Center,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701635,259,7,1,24,21,cc7oug4s891gcp1r4mh00rw7x,1,23.2,25.4,2023-04-24T11:28:15.725Z,2023-04-28T00:09:57Z,4230649079,383,,4217233971,233,237,4217233919,285,,4217233917,56,Back,,,,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701639,260,49,1,24,21,cc7oug4s891gcp1r4mh00rw7x,1,31.7,27,2023-04-24T11:28:16.366Z,2023-04-24T11:28:16Z,,,,,,,,,,,,,,,,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701693,261,3,1,24,29,cc7oug4s891gcp1r4mh00rw7x,0,72,16.2,2023-04-24T11:28:23.791Z,2023-04-28T01:43:00Z,4217234173,286,,4230719477,233,239,4217234171,56,Right,4230649301,464,,,,,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701719,239,7,1,24,29,92h5si20tnxjtg4hj8cs97bpw,1,28,83.8,2023-04-24T11:28:23.792Z,2023-04-28T00:10:29Z,4217234263,285,,4217234261,56,Back,4217234267,233,261,4230649471,384,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538693763,48,61,1,24,30,92h5si20tnxjtg4hj8cs97bpw,1,30.6,65.3,2023-04-24T11:28:25.234Z,2023-04-24T13:08:15Z,4217418835,56,Back,,,,,,,,,,,,,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701721,240,49,1,24,31,92h5si20tnxjtg4hj8cs97bpw,1,19.8,80.2,2023-04-24T11:28:26.430Z,2023-04-24T13:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701727,241,1,1,24,32,92h5si20tnxjtg4hj8cs97bpw,1,19.8,80.2,2023-04-24T11:28:26.766Z,2023-04-24T13:08:36Z,4217234311,213,1.7,4217234305,140,19.2,4217234303,56,Back,4217234307,141,90.5,4217234309,212,7.0,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701731,242,1,1,24,33,92h5si20tnxjtg4hj8cs97bpw,1,18.4,91.4,2023-04-24T11:28:27.582Z,2023-04-24T11:28:28Z,4217234337,212,11.5,4217234333,140,13.1,4217234335,141,76.6,4217234331,56,Back,4217234339,213,4.2,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701789,243,1,1,24,33,92h5si20tnxjtg4hj8cs97bpw,1,13,76.1,2023-04-24T11:28:28.446Z,2023-04-24T13:08:47Z,4217234613,140,34.7,4217234619,213,0.3,4217234617,212,24.1,4217234611,56,Back,4217234615,141,87.7,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701797,244,3,1,24,41,92h5si20tnxjtg4hj8cs97bpw,1,24,95.4,2023-04-24T11:28:36.286Z,2023-04-28T00:10:46Z,4230649747,464,,4217234657,56,Back,4217234731,233,262,4217234659,285,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701815,262,45,1,24,41,cc7oug4s891gcp1r4mh00rw7x,0,76,4.6,2023-04-24T11:28:36.286Z,2023-04-24T11:28:41Z,4217234721,56,Right,4217234723,286,,4217234739,233,244,,,,,,,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701821,245,1,1,24,42,92h5si20tnxjtg4hj8cs97bpw,1,15.8,96.9,2023-04-24T11:28:37.326Z,2023-04-24T11:28:41Z,4217234761,141,87.4,4217234763,212,14.5,4217234759,140,3.4,4217234757,56,Back,4217234765,213,3.6,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701827,246,1,1,24,46,92h5si20tnxjtg4hj8cs97bpw,1,5,85.9,2023-04-24T11:28:41.326Z,2023-04-24T13:09:10Z,4217234797,141,93.3,4217234801,213,0.8,4217234793,56,Back,4217234795,140,9.7,4217234799,212,7.0,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701831,247,1,1,24,47,92h5si20tnxjtg4hj8cs97bpw,0,9.7,93.3,2023-04-24T11:28:42.078Z,2023-04-24T13:09:22Z,4217234821,212,2.8,4217235481,233,263,4217234819,141,91.8,4217234815,56,Back,4217421247,155,,4217234823,213,5.9,4217235479,236,,4217234817,140,12.2,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,4217235485,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701889,263,74,1,24,47,cc7oug4s891gcp1r4mh00rw7x,1,87,2.9,2023-04-24T11:28:42.079Z,2023-04-24T13:14:40Z,4217235115,285,,4217235487,233,247,4217235113,56,Right,,,,,,,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701847,248,5,1,24,50,92h5si20tnxjtg4hj8cs97bpw,1,-1,78,2023-04-24T11:28:44.975Z,2023-04-24T13:14:48Z,4217234929,56,Back,4217234931,346,,4217236235,233,264,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701899,264,5,1,24,50,cc7oug4s891gcp1r4mh00rw7x,0,101,22,2023-04-24T11:28:44.975Z,2023-04-24T11:29:34Z,4217235183,56,Center,4217235185,346,,4217236239,233,248,,,,,,,,,,,,,,,,487v5lof1h2czoedlj0oyiind,Lee Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701973,249,1,1,25,13,92h5si20tnxjtg4hj8cs97bpw,1,5.2,54.9,2023-04-24T11:29:07.888Z,2023-04-24T11:29:12Z,4217235585,1,,4217235579,141,40.3,4217235571,124,,4217235583,213,6.1,4217235577,140,60.3,4217235581,212,58.7,4217235589,74,,4217235575,56,Center,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701977,250,44,1,25,17,92h5si20tnxjtg4hj8cs97bpw,1,58.2,37.3,2023-04-24T11:29:11.886Z,2023-04-24T11:29:13Z,4217235607,286,,4217235627,233,265,4217235605,56,Center,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701979,265,44,1,25,17,cc7oug4s891gcp1r4mh00rw7x,0,41.8,62.7,2023-04-24T11:29:11.887Z,2023-04-24T11:29:13Z,4217235609,56,Back,4217235631,233,250,4217235611,285,,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701981,251,1,1,25,17,92h5si20tnxjtg4hj8cs97bpw,0,60.9,38.9,2023-04-24T11:29:12.015Z,2023-04-24T11:29:12Z,4217235613,3,,4217235625,213,0.3,4217235617,56,Center,4217235619,140,67.0,4217235621,141,41.6,4217235623,212,6.7,4217235615,168,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701985,266,1,1,25,18,cc7oug4s891gcp1r4mh00rw7x,0,31.5,53.9,2023-04-24T11:29:13.486Z,2023-04-24T12:52:19Z,4217235643,3,,4217235647,140,39.9,4217235653,213,0.5,4217235645,56,Back,4217235649,141,61.4,4217235651,212,10.2,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538701995,252,8,1,25,19,92h5si20tnxjtg4hj8cs97bpw,1,59.9,35.2,2023-04-24T11:29:14.303Z,2023-04-28T00:11:10Z,4230650069,385,,4217235683,56,Center,,,,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702005,267,1,1,25,22,cc7oug4s891gcp1r4mh00rw7x,1,27.7,65.8,2023-04-24T11:29:16.751Z,2023-04-24T11:29:18Z,4217235755,1,,4217235743,157,,4217235747,140,52.6,4217235753,213,0.2,4217235745,56,Center,4217235749,141,72.9,4217235751,212,26.6,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702011,269,3,1,25,24,cc7oug4s891gcp1r4mh00rw7x,0,55.2,75.9,2023-04-24T11:29:19.022Z,2023-04-28T00:11:16Z,4217388901,233,253,4217235787,56,Center,4230650149,465,,4217388605,286,,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702017,253,7,1,25,24,92h5si20tnxjtg4hj8cs97bpw,0,44.8,24.1,2023-04-24T11:29:19.023Z,2023-04-28T00:11:20Z,4230650187,385,,4217388897,233,269,4217388859,285,,4217235803,56,Back,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702007,268,49,1,25,25,cc7oug4s891gcp1r4mh00rw7x,1,54.3,76.4,2023-04-24T11:29:20.062Z,2023-04-24T12:53:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702043,270,1,1,25,26,cc7oug4s891gcp1r4mh00rw7x,0,41.2,70.8,2023-04-24T11:29:21.182Z,2023-04-28T00:11:35Z,4230650403,157,,4217235933,213,0.1,4217235929,141,74.5,4230650405,1,,4217235923,56,Center,4217235931,212,17.5,4217235927,140,57.7,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702061,254,1,1,25,27,92h5si20tnxjtg4hj8cs97bpw,1,41.7,26.5,2023-04-24T11:29:21.598Z,2023-04-24T11:29:23Z,4217235975,141,21.5,4217235973,140,55.1,4217235977,212,14.5,4217235969,3,,4217235971,56,Center,4217235979,213,6.0,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702079,255,1,1,25,28,92h5si20tnxjtg4hj8cs97bpw,1,55.1,21.5,2023-04-24T11:29:23.438Z,2023-04-28T00:11:47Z,4217236049,56,Right,4230650625,168,,4217236051,140,56.9,4217236055,212,7.8,4217236057,213,5.0,4217236045,3,,4217236053,141,10.3,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702081,256,49,1,25,31,92h5si20tnxjtg4hj8cs97bpw,1,55.2,7.3,2023-04-24T11:29:26.223Z,2023-04-24T11:29:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702085,257,1,1,25,32,92h5si20tnxjtg4hj8cs97bpw,0,55.2,7.3,2023-04-24T11:29:26.639Z,2023-04-24T11:29:28Z,4217236081,212,1.1,4217236075,56,Right,4217236139,286,,4217236077,140,56.2,4217236135,233,271,4217236083,213,0,4217236133,236,,4217236079,141,7.3,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702095,271,74,1,25,32,cc7oug4s891gcp1r4mh00rw7x,1,44.8,92.9,2023-04-24T11:29:26.640Z,2023-04-24T13:14:40Z,4217236143,233,257,4217236121,56,Back,4217236123,285,,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702157,258,5,1,25,34,92h5si20tnxjtg4hj8cs97bpw,1,52.2,-1.3,2023-04-24T11:29:28.558Z,2023-04-24T13:14:48Z,4217236449,347,,4217236447,56,Right,4217236451,233,272,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702101,272,5,1,25,34,cc7oug4s891gcp1r4mh00rw7x,0,47.8,101.3,2023-04-24T11:29:28.558Z,2023-04-24T11:29:43Z,4217236153,347,,4217236151,56,Back,4217236457,233,258,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702171,259,1,1,25,47,92h5si20tnxjtg4hj8cs97bpw,1,58.1,0,2023-04-24T11:29:41.870Z,2023-04-24T12:54:19Z,4217236505,212,19.9,4217236507,213,0.3,4217236501,140,76.4,4217236503,141,7.1,4217236499,56,Right,4217236497,107,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702175,260,61,1,25,51,92h5si20tnxjtg4hj8cs97bpw,0,80.9,11,2023-04-24T11:29:46.526Z,2023-04-24T11:29:46Z,4217236517,56,Right,,,,,,,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702193,273,12,1,25,54,cc7oug4s891gcp1r4mh00rw7x,1,19.1,95.6,2023-04-24T11:29:49.182Z,2023-04-24T12:55:12Z,4217236623,213,0.5,4217392985,167,,4217236615,56,Back,4217236617,140,26.8,4217236621,212,9.1,4217236619,141,100.0,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702223,261,5,1,25,55,92h5si20tnxjtg4hj8cs97bpw,1,75.3,-1.6,2023-04-24T11:29:50.409Z,2023-04-24T13:14:48Z,4217236813,233,274,4217236799,347,,4217236797,56,Right,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702197,274,5,1,25,55,cc7oug4s891gcp1r4mh00rw7x,0,24.7,101.6,2023-04-24T11:29:50.409Z,2023-04-24T11:29:56Z,4217236817,233,261,4217236637,56,Back,4217236639,347,,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702273,262,1,1,26,6,92h5si20tnxjtg4hj8cs97bpw,1,71.7,0,2023-04-24T11:30:00.958Z,2023-04-24T12:51:28Z,4217237049,56,Right,4217237051,140,53.1,4217237047,107,,4217237055,212,20.2,4217237053,141,6.2,4217237057,213,2.9,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702289,263,1,1,26,9,92h5si20tnxjtg4hj8cs97bpw,1,46.7,12.6,2023-04-24T11:30:04.478Z,2023-04-24T11:30:08Z,4217237141,141,45.5,4217237137,56,Back,4217237143,212,22.4,4217237139,140,47.9,4217237145,213,1.5,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702313,264,1,1,26,13,92h5si20tnxjtg4hj8cs97bpw,1,49.2,46.7,2023-04-24T11:30:08.142Z,2023-04-24T11:30:13Z,4217237285,141,28.5,4217237283,140,40.8,4217237281,56,Back,4217237287,212,15.2,4217237289,213,4.1,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702373,265,1,1,26,18,92h5si20tnxjtg4hj8cs97bpw,1,41.5,28.5,2023-04-24T11:30:13.039Z,2023-04-24T11:30:22Z,4217237589,56,Back,4217237591,140,31.6,4217237595,212,16.9,4217237593,141,48.1,4217237597,213,2.2,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539968637,1003,3,1,26,23,92h5si20tnxjtg4hj8cs97bpw,0,43.8,34.6,2023-04-24T11:30:17.973Z,2023-04-28T00:12:31Z,4230651349,286,,4230651347,56,Back,4230651353,467,dbez8vagahwb60g6agdhdm1ka,4230651351,465,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538702383,266,4,1,26,26,92h5si20tnxjtg4hj8cs97bpw,1,42,29,2023-04-24T11:30:21.151Z,2023-04-24T11:30:24Z,4217237635,265,,4217237633,152,,4217237629,13,,4217237637,286,,4217237693,233,275,4217237631,56,Back,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
