id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/12/value,qualifier/14/value
2544157483,282,1,1,45,16,19auwjswq9camwpb4u14a6tp5,0,47.9,8,2023-05-06T07:19:00.440Z,2023-05-06T08:08:58Z,4253302449,213,2.0,4253302441,56,Back,4253302447,212,7.9,4253302445,141,18.8,4253302443,140,45.1,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157493,600,61,1,45,17,86pmsqvfhj3t45uo4osr9hks9,1,52.6,76.1,2023-05-06T07:19:01.385Z,2023-05-06T08:10:47Z,4253302469,56,Center,,,,,,,,,,,,,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157481,281,43,1,45,23,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T07:19:07.074Z,2023-05-06T08:09:20Z,4253302425,141,6.4,4253302423,140,59.3,4253302419,155,0,4253302431,1,0,4253375083,144,1,4253302429,213,5.7,4253302421,56,Right,4253302427,212,38.7,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157505,283,1,1,45,27,19auwjswq9camwpb4u14a6tp5,1,47.5,34,2023-05-06T07:19:11.904Z,2023-05-06T08:11:26Z,4253302531,56,Back,4253302539,213,1.7,4253302537,212,21.7,4253302533,140,45.7,4253302535,141,65.8,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157517,284,1,1,45,31,19auwjswq9camwpb4u14a6tp5,0,46.4,69,2023-05-06T07:19:15.328Z,2023-05-06T08:11:34Z,4253379543,155,,4253302595,140,93.2,4253302593,56,Left,4253302601,213,0.4,4253302599,212,54.0,4253302603,1,,4253302597,141,100.0,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157521,285,5,1,45,34,19auwjswq9camwpb4u14a6tp5,0,92.2,101.6,2023-05-06T07:19:18.297Z,2023-05-06T07:19:35Z,4253302617,347,,4253302615,56,Left,4253302855,233,601,,,,,,,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157573,601,5,1,45,34,86pmsqvfhj3t45uo4osr9hks9,1,7.8,-1.6,2023-05-06T07:19:18.297Z,2023-05-06T07:22:15Z,4253302843,347,,4253302845,233,285,4253302841,56,Back,,,,,,,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157579,602,1,1,45,50,86pmsqvfhj3t45uo4osr9hks9,1,9.5,0,2023-05-06T07:19:34.441Z,2023-05-06T08:07:19Z,4253302893,213,2.3,4253303313,189,,4253302883,107,,4253302885,56,Back,4253302887,140,2.7,4253302889,141,12.4,4253302891,212,11.4,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157583,603,1,1,45,53,86pmsqvfhj3t45uo4osr9hks9,1,3.4,10.8,2023-05-06T07:19:37.161Z,2023-05-06T08:07:32Z,4253302921,141,4.6,4253302925,213,5.8,4253302917,56,Back,4253302923,212,9.7,4253302919,140,11.7,,,,,,,,,,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157597,604,61,1,45,54,86pmsqvfhj3t45uo4osr9hks9,0,10.8,5.4,2023-05-06T07:19:38.073Z,2023-05-06T08:07:58Z,4253302969,56,Back,,,,,,,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544170609,310,61,1,45,55,19auwjswq9camwpb4u14a6tp5,1,90.3,95.9,2023-05-06T07:19:38.950Z,2023-05-06T08:08:12Z,4253372615,56,Left,,,,,,,,,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157601,605,1,1,45,57,86pmsqvfhj3t45uo4osr9hks9,0,14.5,3.8,2023-05-06T07:19:41.706Z,2023-05-06T08:09:14Z,4253374699,140,15.8,4253374705,213,0,4253374703,212,1.4,4253374903,236,,4253374905,233,287,4253374909,286,,4253302989,56,Back,4253374701,141,3.8,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157615,287,74,1,45,57,19auwjswq9camwpb4u14a6tp5,1,84.2,95.8,2023-05-06T07:19:41.707Z,2023-05-06T08:09:15Z,4253303053,56,Left,4253374915,233,605,4253374901,285,,,,,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157617,288,5,1,45,59,19auwjswq9camwpb4u14a6tp5,0,86,101.5,2023-05-06T07:19:43.530Z,2023-05-06T07:22:15Z,4253303061,56,Left,4253303063,347,,4253303077,233,606,,,,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157613,606,5,1,45,59,86pmsqvfhj3t45uo4osr9hks9,1,14,-1.5,2023-05-06T07:19:43.530Z,2023-05-06T07:19:45Z,4253303069,233,288,4253303043,347,,4253303041,56,Back,,,,,,,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157639,607,1,1,46,7,86pmsqvfhj3t45uo4osr9hks9,1,16.7,0,2023-05-06T07:19:51.433Z,2023-05-06T07:19:54Z,4253303175,141,4.7,4253303169,107,,4253303173,140,26.7,4253303177,212,11.3,4253303179,213,0.4,4253303171,56,Back,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157641,608,1,1,46,10,86pmsqvfhj3t45uo4osr9hks9,0,25.9,3.8,2023-05-06T07:19:53.978Z,2023-05-06T07:19:54Z,4253303195,213,5.9,4253303193,212,10.3,4253303187,56,Back,4253303189,140,35.0,4253303191,141,0.0,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157645,290,5,1,46,10,19auwjswq9camwpb4u14a6tp5,1,64.2,102,2023-05-06T07:19:54.404Z,2023-05-06T07:22:15Z,4253303213,56,Left,4253303215,347,,4253303221,233,609,,,,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157643,609,5,1,46,10,86pmsqvfhj3t45uo4osr9hks9,0,35.8,-2,2023-05-06T07:19:54.404Z,2023-05-06T07:19:56Z,4253303205,56,Back,4253303207,347,,4253303227,233,290,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157667,291,1,1,46,13,19auwjswq9camwpb4u14a6tp5,1,63.3,100,2023-05-06T07:19:57.408Z,2023-05-06T07:20:00Z,4253303325,141,92.7,4253303323,140,44.7,4253303319,107,,4253303329,213,3.5,4253303321,56,Back,4253303327,212,20.5,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157675,292,1,1,46,16,19auwjswq9camwpb4u14a6tp5,1,44.2,90,2023-05-06T07:20:00.016Z,2023-05-06T07:20:03Z,4253303363,56,Back,4253303371,213,4.4,4253303365,140,34.7,4253303369,212,29.2,4253303367,141,49.6,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157693,293,1,1,46,19,19auwjswq9camwpb4u14a6tp5,1,38.5,37.4,2023-05-06T07:20:03.408Z,2023-05-06T07:20:07Z,4253303455,213,5.4,4253303449,140,55.7,4253303453,212,28.6,4253303447,56,Right,4253303451,141,4.7,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157705,294,1,1,46,23,19auwjswq9camwpb4u14a6tp5,0,57.4,4,2023-05-06T07:20:07.569Z,2023-05-06T07:20:10Z,4253303503,212,40.0,4253303505,213,0.3,4253303497,56,Center,4253303499,140,93.4,4253303501,141,23.1,4253303509,1,,4253303495,155,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157711,610,12,1,46,27,86pmsqvfhj3t45uo4osr9hks9,1,5,74.8,2023-05-06T07:20:11.209Z,2023-05-06T08:09:55Z,4253303553,213,2.7,4253303571,167,,4253303545,56,Back,4253303547,140,0.0,4253303549,141,79.1,4253303551,212,6.9,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157719,295,6,1,46,28,19auwjswq9camwpb4u14a6tp5,1,97.2,22,2023-05-06T07:20:11.994Z,2023-05-06T08:05:47Z,4253303599,233,611,4253303679,75,,4253303581,56,Center,,,,,,,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157713,611,6,1,46,28,86pmsqvfhj3t45uo4osr9hks9,0,2.8,78,2023-05-06T07:20:11.994Z,2023-05-11T13:47:45Z,4253303607,233,295,4253303561,73,,4253303559,56,Back,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157773,296,1,1,46,55,19auwjswq9camwpb4u14a6tp5,0,99.6,0.2,2023-05-06T07:20:39.184Z,2023-05-11T13:47:49Z,4253304015,56,Center,4253304007,2,,4253304023,213,1.6,4253304011,155,,4253304019,141,49.7,4253304021,212,33.7,4253304013,223,,4253304009,6,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,4253304025,1,,4253304017,140,97.3,4268404621,72,,,,,,,,,,,,,,,,,,,,,,,,,
2544157781,612,12,1,46,58,86pmsqvfhj3t45uo4osr9hks9,1,7.7,51.2,2023-05-06T07:20:42.777Z,2023-05-06T07:20:44Z,4253304073,213,5.4,4253304069,141,28.2,4253304067,140,19.6,4253304081,15,,4253304071,212,20.0,4253304065,56,Back,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157785,613,49,1,47,1,86pmsqvfhj3t45uo4osr9hks9,1,21.4,21.8,2023-05-06T07:20:45.354Z,2023-05-06T07:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157791,614,1,1,47,2,86pmsqvfhj3t45uo4osr9hks9,1,24.9,11.9,2023-05-06T07:20:46.234Z,2023-05-06T07:20:47Z,4253304137,212,17.0,4253304139,213,0.8,4253304131,56,Back,4253304135,141,29.2,4253304133,140,36.6,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157799,615,1,1,47,3,86pmsqvfhj3t45uo4osr9hks9,1,36,26.2,2023-05-06T07:20:47.289Z,2023-05-06T07:20:52Z,4253304199,212,22.2,4253304197,141,7.0,4253304195,140,53.1,4253304193,56,Right,4253304201,213,5.7,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157805,616,1,1,47,7,86pmsqvfhj3t45uo4osr9hks9,0,65.1,8.2,2023-05-06T07:20:51.849Z,2023-05-06T07:20:53Z,4253304229,56,Right,4253304231,140,72.7,4253304239,213,0.0,4253304237,212,8.0,4253304235,141,8.3,,,,,,,,,,aka1ddwszmv6g7etcelkjgup6,Hwang Jae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157809,297,8,1,47,9,19auwjswq9camwpb4u14a6tp5,1,28.3,90.9,2023-05-06T07:20:53.537Z,2023-05-11T13:48:10Z,4253304249,56,Back,4268404787,385,,,,,,,,,,,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157811,298,5,1,47,10,19auwjswq9camwpb4u14a6tp5,0,30,101.4,2023-05-06T07:20:54.449Z,2023-05-06T07:20:56Z,4253304257,347,,4253304285,233,617,4253304255,56,Back,,,,,,,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157813,617,5,1,47,10,86pmsqvfhj3t45uo4osr9hks9,1,70,-1.4,2023-05-06T07:20:54.449Z,2023-05-06T07:22:16Z,4253304273,233,298,4253304263,56,Right,4253304265,347,,,,,,,,,,,,,,,,,aka1ddwszmv6g7etcelkjgup6,Hwang Jae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157865,618,1,1,47,36,86pmsqvfhj3t45uo4osr9hks9,1,72.3,0,2023-05-06T07:21:20.521Z,2023-05-06T07:21:22Z,4253304581,56,Right,4253304589,213,0.3,4253304587,212,12.2,4253304583,140,83.4,4253304585,141,4.4,4253304579,107,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157867,619,61,1,47,38,86pmsqvfhj3t45uo4osr9hks9,0,83.4,4.4,2023-05-06T07:21:22.666Z,2023-05-06T08:11:08Z,4253304593,56,Right,,,,,,,,,,,,,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546994975,681,1,1,47,39,19auwjswq9camwpb4u14a6tp5,1,28.3,89.9,2023-05-06T07:21:23.033Z,2023-05-11T13:48:57Z,4268405621,141,91.1,4268405619,140,31.3,4268405623,212,3.3,4268405617,56,Back,4268405625,213,0.3,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157873,299,50,1,47,41,19auwjswq9camwpb4u14a6tp5,1,30.2,93.4,2023-05-06T07:21:25.073Z,2023-05-11T13:50:27Z,4268407137,233,1279,4253379087,56,Back,4268405935,285,,,,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546995117,1279,7,1,47,41,86pmsqvfhj3t45uo4osr9hks9,1,69.8,6.6,2023-05-06T07:21:25.074Z,2023-05-11T13:50:26Z,4268406343,383,,4268407131,233,299,4268406339,56,Right,4268406341,286,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157883,620,3,1,47,41,86pmsqvfhj3t45uo4osr9hks9,1,69.2,6.6,2023-05-06T07:21:25.649Z,2023-05-11T13:50:56Z,4253304655,56,Right,4268406803,286,,4268407163,233,682,4268407553,464,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546995207,682,45,1,47,41,19auwjswq9camwpb4u14a6tp5,0,30.8,93.4,2023-05-06T07:21:25.649Z,2023-05-11T13:50:28Z,4268406915,285,,4268406913,56,Back,4268407167,233,620,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157887,300,43,1,47,43,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T07:21:27.057Z,2023-05-11T13:50:50Z,4253382609,233,643,4253304661,56,Back,4253304663,285,0,4268407507,144,3,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544172483,643,43,1,47,43,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T07:21:27.058Z,2023-05-11T13:50:52Z,4253382553,56,Right,4253382555,286,0,4268407519,144,7,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544172741,645,1,1,47,45,86pmsqvfhj3t45uo4osr9hks9,1,69.7,11.3,2023-05-06T07:21:28.950Z,2023-05-06T08:13:42Z,4253383945,140,63.2,4253383943,56,Right,4253383951,213,2.8,4253383949,212,7.2,4253383947,141,14.6,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157895,621,43,1,47,45,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T07:21:29.674Z,2023-05-06T08:13:30Z,4253383569,144,49,,,,,,,,,,,,,,,,,,,,,,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157907,622,1,1,47,46,86pmsqvfhj3t45uo4osr9hks9,1,66.6,25.5,2023-05-06T07:21:30.026Z,2023-05-06T07:21:35Z,4253304791,141,31.9,4253304789,140,68.6,4253304787,56,Center,4253304793,212,4.8,4253304795,213,1.1,,,,,,,,,,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157923,623,1,1,47,51,86pmsqvfhj3t45uo4osr9hks9,1,77.6,27.6,2023-05-06T07:21:35.545Z,2023-05-06T07:21:39Z,4253304851,141,38.2,4253304853,212,9.6,4253304849,140,71.5,4253304855,213,2.3,4253304847,56,Center,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157949,624,1,1,47,55,86pmsqvfhj3t45uo4osr9hks9,1,73.7,39.5,2023-05-06T07:21:39.129Z,2023-05-06T07:21:41Z,4253304901,56,Center,4253304909,213,1.6,4253304907,212,25.3,4253304903,140,73.4,4253304905,141,76.7,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157955,625,1,1,47,57,86pmsqvfhj3t45uo4osr9hks9,1,75.5,78.4,2023-05-06T07:21:41.690Z,2023-05-11T13:51:37Z,4253304951,212,21.8,4253304947,140,87.8,4268407923,224,,4253305267,210,13,4253304943,155,,4253305269,154,,4253304949,141,52.5,4268407925,72,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,4253304941,2,,4253304945,56,Center,4253304953,213,,,,,5.3,,,,,,,,,,,,,,,,,,1,,
2544157957,626,44,1,48,0,86pmsqvfhj3t45uo4osr9hks9,1,87.3,49.8,2023-05-06T07:21:44.586Z,2023-05-06T07:21:45Z,4253304995,233,301,4253304959,286,,4253304957,56,Center,,,,,,,,,,,,,,,,3nicdpsg0eal2r2f4m3oyycb9,M. Ádám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157959,301,44,1,48,0,19auwjswq9camwpb4u14a6tp5,0,12.7,50.2,2023-05-06T07:21:44.587Z,2023-05-06T07:21:46Z,4253304963,285,,4253305003,233,626,4253304961,56,Back,,,,,,,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157965,627,13,1,48,0,86pmsqvfhj3t45uo4osr9hks9,1,87,45.4,2023-05-06T07:21:44.714Z,2023-05-11T13:51:37Z,4253305275,15,,4253305281,154,,4253305289,103,6.9,4253305295,230,98.5,4253304985,17,,4253305279,29,,4253305297,231,50.5,4253304987,56,Center,3nicdpsg0eal2r2f4m3oyycb9,M. Ádám,4253305287,102,34.3,4253305283,55,625,4253304983,22,4253305277,75,,,,4253305293,328,,,,,,,,,,,,,,,,,,
2544157971,302,5,1,48,2,19auwjswq9camwpb4u14a6tp5,1,-0.6,60.1,2023-05-06T07:21:46.458Z,2023-05-06T08:16:48Z,4253305019,56,Back,4253305023,233,628,4253305021,346,,,,,,,,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544157969,628,5,1,48,2,86pmsqvfhj3t45uo4osr9hks9,0,100.6,39.9,2023-05-06T07:21:46.458Z,2023-05-06T07:21:48Z,4253305037,233,302,4253305013,56,Center,4253305015,346,,,,,,,,,,,,,,,,,3nicdpsg0eal2r2f4m3oyycb9,M. Ádám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544158043,303,30,1,48,24,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T07:22:08.907Z,2023-05-06T08:11:58Z,4253305385,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544158037,629,30,1,48,24,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T07:22:08.907Z,2023-05-06T07:22:09Z,4253305367,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544174343,314,18,2,45,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T08:18:32.689Z,2023-05-06T08:18:33Z,4253392225,55,315,4253392181,44,Midfielder,4253392179,42,,4253392185,59,74,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544174345,315,19,2,45,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T08:18:32.690Z,2023-05-06T08:18:33Z,4253392205,293,4,4253392195,42,,4253392203,292,7,4253392207,44,Midfielder,4253392209,55,314,4253392199,145,8,4253392201,59,14,,,,62cm6wselsnn3az1utbmdual0,Park Se-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544174787,316,18,2,45,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T08:20:31.961Z,2023-05-06T08:20:32Z,4253394637,44,Forward,4253394673,55,317,4253394639,59,99,4253394635,42,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544174791,317,19,2,45,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T08:20:31.962Z,2023-05-06T08:20:32Z,4253394653,145,10,4253394663,44,Forward,4253394665,55,316,4253394655,59,22,4253394649,42,,4253394659,293,2,4253394657,292,8,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544175491,646,18,2,45,0,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T08:20:32.061Z,2023-05-06T08:24:03Z,4253398137,42,,4253398139,44,Midfielder,4253398171,55,647,4253398141,59,29,,,,,,,,,,,,,aka1ddwszmv6g7etcelkjgup6,Hwang Jae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544175497,647,19,2,45,0,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T08:20:32.062Z,2023-05-06T08:24:03Z,4253398157,145,10,4253398167,55,646,4253398161,292,9,4253398159,59,22,4253398163,293,3,4253398153,42,,4253398165,44,Forward,,,,biv5sbz8pcwic5vb8k0zc3tnt,Kim Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544185875,318,40,2,45,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T08:56:57.328Z,2023-05-06T08:57:10Z,4253450467,194,any4esejk79yct375aswisyqx,4253450457,30,"any4esejk79yct375aswisyqx, 6lfh7umo99gfk2f23jbg6k3ro, k5yu3cqzlq5jybo9eozy89nt, 2urtsl9xa0plg4w80nr8z9tuy, 50pxsuw6rozz51fqz6phq4r8p, apa928m4vsbgdb20pvxjwdgix, d585rl5n1lyby0pzclz7ywokq, 62cm6wselsnn3az1utbmdual0, 5blgib9feku7hwyfe4qyla85x, 2zgac47mjf4fife5es00y4h9m, au0u20e5h1p6yn4gsgcimjcnp, bw0h202lprp7jzdtp6hv78ixh, 2g53akyz7il91gywan5ebunmc, 524eip47zifw3ed8h7ojnugkq, 8hyszjf0ml8xdawytffmdjeok, 22a2q71mkijfu6koscvcmybit",4253450459,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",4253450469,319,,4253450461,59,"1, 2, 18, 66, 6, 7, 26, 14, 9, 17, 22, 8, 19, 20, 31, 33",4253450465,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4253450463,130,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544186529,319,32,2,45,0,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-06T08:56:57.328Z,2023-05-11T11:10:30Z,4253453587,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544186533,648,32,2,45,0,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-05-06T08:56:57.328Z,2023-05-06T08:56:59Z,4253453597,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
