id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value
2524526025,462,44,1,40,39,axwnneoekq2f2yq6r1l704y96,1,66.3,9.3,2023-03-25T18:12:36.659Z,2023-03-25T18:12:37Z,4123310449,233,252,4123310411,56,Right,4123310413,286,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526029,252,44,1,40,39,cz26xwowfjp8ei14n9z2ac135,0,33.7,90.7,2023-03-25T18:12:36.660Z,2023-03-25T18:12:37Z,4123310455,233,462,4123310419,56,Back,4123310421,285,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526035,463,1,1,40,40,axwnneoekq2f2yq6r1l704y96,0,66.2,10.9,2023-03-25T18:12:37.947Z,2023-03-26T14:28:35Z,4123310445,212,5.4,4125038619,168,,4123310447,213,0.3,4123310443,141,13.4,4123310437,3,,4123310439,56,Right,4123310441,140,71.1,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526069,253,3,1,40,42,cz26xwowfjp8ei14n9z2ac135,1,29.3,90,2023-03-25T18:12:39.763Z,2023-03-26T14:41:12Z,4123310601,233,464,4125039045,464,,4123310589,56,Back,4123310591,285,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526055,464,45,1,40,42,axwnneoekq2f2yq6r1l704y96,0,70.7,10,2023-03-25T18:12:39.763Z,2023-03-26T14:41:12Z,4123310517,286,,4123310609,233,253,4123310515,56,Right,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526081,254,1,1,40,44,cz26xwowfjp8ei14n9z2ac135,1,31.5,93.8,2023-03-25T18:12:41.352Z,2023-03-25T18:12:43Z,4123310661,212,9.5,4123310657,140,40.5,4123310663,213,0.1,4123310655,56,Back,4123310659,141,95.1,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526083,255,3,1,40,45,cz26xwowfjp8ei14n9z2ac135,0,36.4,96.6,2023-03-25T18:12:43.032Z,2023-03-26T14:28:54Z,4123310721,233,465,4123310667,56,Back,4125039433,464,,4123310669,286,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526087,465,7,1,40,45,axwnneoekq2f2yq6r1l704y96,0,63.6,3.4,2023-03-25T18:12:43.033Z,2023-03-26T14:28:57Z,4123310715,285,,4123310681,56,Right,4125039531,385,,4123310711,233,255,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526107,257,61,1,40,46,cz26xwowfjp8ei14n9z2ac135,1,39.1,97.1,2023-03-25T18:12:44.029Z,2023-03-25T18:12:48Z,4123310795,56,Back,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526105,256,5,1,40,47,cz26xwowfjp8ei14n9z2ac135,0,35.5,102,2023-03-25T18:12:44.752Z,2023-03-25T18:12:59Z,4123310793,347,,4123310791,56,Back,4123311253,233,466,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526141,466,5,1,40,47,axwnneoekq2f2yq6r1l704y96,1,64.5,-2,2023-03-25T18:12:44.752Z,2023-03-25T18:19:05Z,4123311249,233,256,4123311001,347,,4123310999,56,Right,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526149,467,1,1,40,54,axwnneoekq2f2yq6r1l704y96,1,62.8,0,2023-03-25T18:12:51.291Z,2023-03-26T14:29:11Z,4123311049,56,Right,4123311057,213,1.5,4123311053,141,17.3,4123311047,107,,4123311055,212,13.1,4123311051,140,63.5,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526153,468,1,1,40,55,axwnneoekq2f2yq6r1l704y96,0,63,18,2023-03-25T18:12:52.554Z,2023-03-26T14:29:12Z,4123311077,141,0.0,4123311073,56,Right,4123311075,140,57.2,4123311081,213,4.3,4123311079,212,14.9,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526181,258,5,1,40,56,cz26xwowfjp8ei14n9z2ac135,1,40.6,101.7,2023-03-25T18:12:54.014Z,2023-03-25T18:19:05Z,4123311223,233,469,4123311215,56,Back,4123311217,347,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526155,469,5,1,40,56,axwnneoekq2f2yq6r1l704y96,0,59.4,-1.7,2023-03-25T18:12:54.014Z,2023-03-25T18:12:58Z,4123311241,233,258,4123311083,56,Right,4123311085,347,,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526191,259,1,1,41,1,cz26xwowfjp8ei14n9z2ac135,0,38.3,100,2023-03-25T18:12:58.264Z,2023-03-25T18:13:02Z,4123311293,140,62.6,4123311297,212,25.7,4123311289,107,,4123311299,213,6.2,4123311295,141,97.4,4123311387,189,,4123311291,56,Left,4123311301,1,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526209,470,1,1,41,3,axwnneoekq2f2yq6r1l704y96,1,30.1,6.5,2023-03-25T18:13:01.074Z,2023-03-25T18:13:20Z,4123311431,213,2.5,4123311427,141,28.8,4123311423,56,Back,4123311429,212,24.1,4123311425,140,12.3,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526211,471,49,1,41,6,axwnneoekq2f2yq6r1l704y96,1,12.3,28.8,2023-03-25T18:13:03.803Z,2023-03-25T18:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526227,472,1,1,41,7,axwnneoekq2f2yq6r1l704y96,1,12.3,28.8,2023-03-25T18:13:04.291Z,2023-03-25T18:13:07Z,4123311535,141,16.5,4123311539,213,5.3,4123311533,140,17.9,4123311537,212,10.2,4123311531,56,Back,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526251,473,1,1,41,10,axwnneoekq2f2yq6r1l704y96,1,21.8,22.8,2023-03-25T18:13:07.363Z,2023-03-25T18:13:10Z,4123311629,56,Back,4123311635,212,11.4,4123311631,140,30.8,4123311637,213,5.7,4123311633,141,13.4,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526269,474,1,1,41,12,axwnneoekq2f2yq6r1l704y96,1,22.7,9.2,2023-03-25T18:13:10.163Z,2023-03-25T18:13:12Z,4123311727,212,11.1,4123311723,141,25.2,4123311731,213,1.8,4123311717,140,20.8,4123311713,56,Back,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526333,475,1,1,41,15,axwnneoekq2f2yq6r1l704y96,1,21.2,28.3,2023-03-25T18:13:12.435Z,2023-03-25T18:13:15Z,4123311901,141,67.2,4123311897,56,Back,4123311903,212,26.5,4123311905,213,1.6,4123311899,140,20.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526363,476,1,1,41,18,axwnneoekq2f2yq6r1l704y96,1,22.1,67.6,2023-03-25T18:13:15.547Z,2023-03-25T18:13:18Z,4123312063,213,1.1,4123312061,212,13.2,4123312057,140,28.3,4123312059,141,84.5,4123312055,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526381,477,1,1,41,21,axwnneoekq2f2yq6r1l704y96,1,29.7,80.9,2023-03-25T18:13:18.859Z,2023-03-25T18:13:22Z,4123312151,141,42.5,4123312149,140,21.6,4123312153,212,27.5,4123312155,213,4.4,4123312147,56,Back,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526389,478,1,1,41,25,axwnneoekq2f2yq6r1l704y96,1,24.6,41,2023-03-25T18:13:22.403Z,2023-03-25T18:13:23Z,4123312185,212,12.4,4123312183,141,40.6,4123312187,213,6.3,4123312179,56,Back,4123312181,140,36.4,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526409,479,1,1,41,26,axwnneoekq2f2yq6r1l704y96,1,36.6,40.4,2023-03-25T18:13:23.659Z,2023-03-25T18:13:27Z,4123312321,141,21.2,4123312319,140,25.2,4123312323,212,17.7,4123312317,56,Back,4123312325,213,4.0,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526425,480,1,1,41,30,axwnneoekq2f2yq6r1l704y96,0,37.6,21,2023-03-25T18:13:27.827Z,2023-03-25T18:13:30Z,4123312417,1,,4123312413,212,54.3,4123312415,213,0.2,4123312405,56,Center,4123312409,141,35.1,4123312403,155,,4123312407,140,88.5,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526457,260,52,1,41,37,cz26xwowfjp8ei14n9z2ac135,1,12.3,66.1,2023-03-25T18:13:35.088Z,2023-03-26T14:30:36Z,4125043223,376,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526625,261,1,1,41,52,cz26xwowfjp8ei14n9z2ac135,0,15.2,39.4,2023-03-25T18:13:49.760Z,2023-03-26T14:30:50Z,4123313311,140,58.6,4123313309,56,Center,4123313307,199,,4123313317,213,0.1,4123313313,141,44.5,4123313319,1,,4123313315,212,45.7,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526611,481,44,1,41,54,axwnneoekq2f2yq6r1l704y96,1,39.6,55.2,2023-03-25T18:13:51.723Z,2023-03-26T14:30:51Z,4123313275,285,,4123313273,56,Back,4123313373,233,262,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526631,262,44,1,41,54,cz26xwowfjp8ei14n9z2ac135,0,60.4,44.8,2023-03-25T18:13:51.724Z,2023-03-26T14:30:52Z,4123313343,56,Center,4123313401,233,481,4123313345,286,,,,,,,,,,,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526623,482,1,1,41,55,axwnneoekq2f2yq6r1l704y96,0,37.3,53.6,2023-03-25T18:13:53.043Z,2023-03-26T14:31:03Z,4123313301,141,58.1,4123313303,212,16.0,4123313297,56,Center,4123313305,213,0.2,4123313299,140,52.3,4123313295,3,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526651,263,1,1,41,56,cz26xwowfjp8ei14n9z2ac135,1,48,39.8,2023-03-25T18:13:53.224Z,2023-03-26T14:31:19Z,4123313491,140,60.8,4123313489,56,Center,4123313495,212,13.4,4123313493,141,40.4,4123313497,213,0.0,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526655,264,1,1,41,57,cz26xwowfjp8ei14n9z2ac135,0,65.9,41,2023-03-25T18:13:54.519Z,2023-03-26T14:31:20Z,4123313521,212,7.6,4123313515,56,Center,4123313519,141,30.7,4123313523,213,5.1,4123313513,3,,4123313517,140,68.7,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526649,483,49,1,41,58,axwnneoekq2f2yq6r1l704y96,1,33,73.8,2023-03-25T18:13:55.523Z,2023-03-26T14:31:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526661,484,1,1,41,59,axwnneoekq2f2yq6r1l704y96,1,33,73.8,2023-03-25T18:13:56.723Z,2023-03-25T18:13:58Z,4123313553,141,71.1,4123313557,213,5.9,4123313551,140,37.2,4123313549,56,Back,4123313555,212,4.8,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526673,485,1,1,42,1,axwnneoekq2f2yq6r1l704y96,1,41.8,73.3,2023-03-25T18:13:58.491Z,2023-03-25T18:14:00Z,4123313615,141,77.2,4123313619,213,0.2,4123313617,212,16.3,4123313613,140,57.1,4123313611,56,Center,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526689,486,1,1,42,3,axwnneoekq2f2yq6r1l704y96,1,62.3,70.3,2023-03-25T18:14:00.323Z,2023-03-25T18:14:02Z,4123313699,56,Center,4123313705,212,6.0,4123313707,213,4.4,4123313703,141,61.8,4123313701,140,60.7,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526705,487,1,1,42,4,axwnneoekq2f2yq6r1l704y96,0,52.6,58.1,2023-03-25T18:14:01.955Z,2023-03-25T18:14:27Z,4123313779,213,5.1,4123313775,141,19.6,4123313771,56,Right,4123313773,140,62.5,4123313777,212,28.2,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526709,488,43,1,42,7,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-25T18:14:04.275Z,2023-03-25T18:14:24Z,4123314689,144,61,4123313803,56,Center,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526715,265,49,1,42,8,cz26xwowfjp8ei14n9z2ac135,1,28.6,82.3,2023-03-25T18:14:05.792Z,2023-03-25T18:14:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526749,266,1,1,42,9,cz26xwowfjp8ei14n9z2ac135,1,28.6,82.3,2023-03-25T18:14:06.280Z,2023-03-25T18:14:11Z,4123314033,213,0.1,4123314027,140,54.4,4123314031,212,27.2,4123314025,56,Left,4123314029,141,85.4,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526761,267,1,1,42,14,cz26xwowfjp8ei14n9z2ac135,0,60.7,94.8,2023-03-25T18:14:11.264Z,2023-03-25T18:14:12Z,4123314111,233,489,4123314109,236,,4123314091,140,63.0,4123314095,212,2.4,4123314089,56,Left,4123314093,141,94.8,4123314097,213,0,4123314115,286,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526757,489,74,1,42,14,axwnneoekq2f2yq6r1l704y96,1,39.5,4.3,2023-03-25T18:14:11.265Z,2023-03-25T18:19:07Z,4123314077,285,,4123314073,56,Back,4123314117,233,267,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526923,268,5,1,42,15,cz26xwowfjp8ei14n9z2ac135,1,56.9,101.2,2023-03-25T18:14:12.320Z,2023-03-25T18:14:32Z,4123315007,56,Left,4123315027,233,490,4123315009,347,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526765,490,5,1,42,15,axwnneoekq2f2yq6r1l704y96,0,43.1,-1.2,2023-03-25T18:14:12.320Z,2023-03-25T18:19:05Z,4123314125,56,Back,4123315047,233,268,4123314127,347,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526937,269,1,1,42,34,cz26xwowfjp8ei14n9z2ac135,1,63.5,100,2023-03-25T18:14:31.912Z,2023-03-25T18:14:35Z,4123315121,213,5.3,4123315111,107,,4123315115,140,75.3,4123315123,1,,4123315119,212,22.1,4123315113,56,Center,4123315117,141,75.1,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526969,270,1,1,42,37,cz26xwowfjp8ei14n9z2ac135,1,74.8,75.2,2023-03-25T18:14:34.912Z,2023-03-26T14:32:04Z,4123315333,213,0.5,4123315327,140,81.6,4123315331,212,8.4,4123315325,56,Left,4123315329,141,81.6,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526973,271,3,1,42,39,cz26xwowfjp8ei14n9z2ac135,0,92.5,74.4,2023-03-25T18:14:36.530Z,2023-03-26T14:41:10Z,4125064351,233,491,4123315349,286,,4123315347,56,Center,4125046755,465,,,,,,,,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526955,491,7,1,42,39,axwnneoekq2f2yq6r1l704y96,1,7.5,25.6,2023-03-25T18:14:36.531Z,2023-03-26T14:32:17Z,4123315365,233,271,4125046853,383,,4123315261,56,Back,4123315263,285,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526957,492,49,1,42,40,axwnneoekq2f2yq6r1l704y96,1,13.9,29.8,2023-03-25T18:14:37.675Z,2023-03-25T18:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526971,493,4,1,42,40,axwnneoekq2f2yq6r1l704y96,1,13,26.8,2023-03-25T18:14:38.211Z,2023-03-25T18:14:41Z,4123315343,152,,4123315345,285,,4123315339,295,,4123315341,56,Back,4123315337,13,,4123315413,233,272,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524526985,272,4,1,42,41,cz26xwowfjp8ei14n9z2ac135,0,87,73.2,2023-03-25T18:14:38.212Z,2023-03-25T18:14:45Z,4123315407,286,,4123315403,152,,4123315421,233,493,4123315537,295,,4123315399,13,,4123315401,56,Center,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527063,494,1,1,43,4,axwnneoekq2f2yq6r1l704y96,1,13.5,30.9,2023-03-25T18:15:02.003Z,2023-03-25T18:15:02Z,4123315949,5,,4123315953,56,Back,4123315961,213,1.8,4123315957,141,50.4,4123315959,212,13.7,4123315955,140,10.3,4123315951,152,,4123315965,189,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527069,495,1,1,43,6,axwnneoekq2f2yq6r1l704y96,1,10.7,53.3,2023-03-25T18:15:03.531Z,2023-03-25T18:15:08Z,4123315999,140,15.8,4123316003,212,10.3,4123315997,56,Back,4123316005,213,1.0,4123316001,141,66.3,4123316127,189,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527079,496,1,1,43,7,axwnneoekq2f2yq6r1l704y96,1,15.1,68.8,2023-03-25T18:15:04.771Z,2023-03-25T18:15:08Z,4123316117,140,12.8,4123316115,56,Back,4123316121,212,22.0,4123316123,213,4.6,4123316119,141,36.7,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527097,497,1,1,43,12,axwnneoekq2f2yq6r1l704y96,1,14.8,30.4,2023-03-25T18:15:09.403Z,2023-03-25T18:15:13Z,4123316239,212,24.0,4123316235,140,20.6,4123316241,213,1.3,4123316237,141,64.5,4123316233,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527125,498,1,1,43,16,axwnneoekq2f2yq6r1l704y96,1,30.6,67.3,2023-03-25T18:15:13.435Z,2023-03-25T18:15:17Z,4123316389,140,54.4,4123316385,155,,4123316395,213,6.1,4123316387,56,Center,4123316393,212,25.4,4123316391,141,60.3,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527131,499,4,1,43,19,axwnneoekq2f2yq6r1l704y96,1,52.4,58.5,2023-03-25T18:15:17.011Z,2023-03-25T18:15:20Z,4123316429,265,,4123316425,56,Center,4123316543,233,273,4123316423,13,,4123316427,152,,4123316431,286,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527145,273,4,1,43,19,cz26xwowfjp8ei14n9z2ac135,0,47.6,41.5,2023-03-25T18:15:17.012Z,2023-03-25T18:15:20Z,4123316515,285,,4123316513,265,,4123316507,13,,4123316509,56,Back,4123316547,233,499,4123316511,152,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527275,500,1,1,43,38,axwnneoekq2f2yq6r1l704y96,1,46.8,60.2,2023-03-25T18:15:36.003Z,2023-03-25T18:15:48Z,4123317243,212,12.1,4123317729,189,,4123317245,213,4.7,4123317235,152,,4123317241,141,42.4,4123317239,140,46.7,4123317237,56,Back,4123317233,5,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527293,501,1,1,43,39,axwnneoekq2f2yq6r1l704y96,1,46.7,42.4,2023-03-25T18:15:36.739Z,2023-03-25T18:15:38Z,4123317345,141,71.4,4123317349,213,1.2,4123317347,212,21.0,4123317343,140,53.5,4123317341,56,Center,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527329,502,1,1,43,41,axwnneoekq2f2yq6r1l704y96,1,54.9,73.8,2023-03-25T18:15:38.731Z,2023-03-25T18:15:41Z,4123317461,140,60.0,4123317463,141,90.3,4123317467,213,1.1,4123317465,212,12.4,4123317459,56,Left,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527333,503,1,1,43,44,axwnneoekq2f2yq6r1l704y96,1,62.4,92.1,2023-03-25T18:15:41.275Z,2023-03-25T18:15:42Z,4123317529,213,4.0,4123317525,141,88.1,4123317521,56,Left,4123317523,140,60.2,4123317527,212,3.6,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527349,504,1,1,43,45,axwnneoekq2f2yq6r1l704y96,1,57.2,88.6,2023-03-25T18:15:42.451Z,2023-03-25T18:15:45Z,4123317625,56,Left,4123317629,141,84.7,4123317627,140,51.3,4123317633,213,3.5,4123317631,212,6.7,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527369,505,1,1,43,48,axwnneoekq2f2yq6r1l704y96,1,51.2,73.3,2023-03-25T18:15:45.491Z,2023-03-25T18:15:47Z,4123317723,212,23.6,4123317715,140,38.3,4123317725,213,4.1,4123317713,56,Back,4123317721,141,44.8,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524527405,506,1,1,43,52,axwnneoekq2f2yq6r1l704y96,1,49.9,31.9,2023-03-25T18:15:50.203Z,2023-03-25T18:15:56Z,4123317949,56,Center,4123317951,140,63.7,4123317953,141,39.2,4123317957,213,0.3,4123317955,212,15.3,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
