id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,qualifier/8/value,assist,qualifier/14/value,qualifier/13/value
2538009525,147,61,1,20,27,bsbugp9qfasrrtg55bf7evvwv,0,52.9,4,2023-04-23T13:21:51.836Z,2023-04-23T13:27:10Z,4213530709,56,Right,,,,,,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009551,148,5,1,20,27,bsbugp9qfasrrtg55bf7evvwv,1,51.5,-1.3,2023-04-23T13:21:52.393Z,2023-04-23T13:37:59Z,4213530889,56,Right,4213530891,347,,4213531013,233,181,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009563,181,5,1,20,27,7kt37xy93vjy6wac8vq6fqz3g,0,48.5,101.3,2023-04-23T13:21:52.393Z,2023-04-23T13:22:07Z,4213530937,56,Back,4213530939,347,,4213530961,233,148,,,,,,,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009589,182,43,1,20,29,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-04-23T13:21:54.448Z,2023-04-23T13:22:00Z,4213531071,141,83.9,4213531075,213,5.6,4213531067,56,Left,4213531069,140,63.4,4213531065,107,0,4213531073,212,18.7,4213531691,144,1,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010159,149,1,1,20,52,bsbugp9qfasrrtg55bf7evvwv,1,50.7,0,2023-04-23T13:22:16.892Z,2023-04-23T13:22:22Z,4213534097,212,15.4,4213534099,213,0.4,4213534093,140,64.1,4213534087,107,,4213534091,56,Right,4213534095,141,7.6,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010165,150,1,1,20,57,bsbugp9qfasrrtg55bf7evvwv,0,64.8,4.6,2023-04-23T13:22:21.940Z,2023-04-23T13:22:22Z,4213534145,213,5.6,4213534137,141,0.0,4213534125,56,Right,4213534141,212,6.3,4213534129,140,69.5,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010179,151,5,1,20,57,bsbugp9qfasrrtg55bf7evvwv,0,69.4,-1,2023-04-23T13:22:22.575Z,2023-04-23T13:22:28Z,4213534795,233,183,4213534195,347,,4213534193,56,Right,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010293,183,5,1,20,57,7kt37xy93vjy6wac8vq6fqz3g,1,30.6,101,2023-04-23T13:22:22.575Z,2023-04-23T13:38:00Z,4213534753,347,,4213534781,233,151,4213534751,56,Back,,,,,,,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010397,184,1,1,21,3,7kt37xy93vjy6wac8vq6fqz3g,1,36.4,100,2023-04-23T13:22:27.864Z,2023-04-23T13:22:33Z,4213535345,141,86.3,4213535337,107,,4213535339,56,Back,4213535353,1,,4213535341,140,13.1,4213535351,213,3.5,4213535349,212,26.5,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010441,185,1,1,21,8,7kt37xy93vjy6wac8vq6fqz3g,1,9.9,73.2,2023-04-23T13:22:33.168Z,2023-04-23T13:22:35Z,4213535585,141,28.2,4213535579,56,Back,4213535587,212,30.6,4213535589,213,4.7,4213535583,140,10.5,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010507,186,1,1,21,10,7kt37xy93vjy6wac8vq6fqz3g,1,10.2,25.5,2023-04-23T13:22:35.456Z,2023-04-23T13:22:38Z,4213535961,213,2.0,4213535959,212,18.5,4213535957,141,50.7,4213535955,140,3.6,4213535953,56,Back,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010621,187,1,1,21,13,7kt37xy93vjy6wac8vq6fqz3g,1,4.1,47.5,2023-04-23T13:22:38.032Z,2023-04-23T13:22:43Z,4213536529,212,19.5,4213536531,213,1.4,4213536523,140,7.6,4213536521,56,Back,4213536525,141,75.7,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010653,188,1,1,21,18,7kt37xy93vjy6wac8vq6fqz3g,1,25.9,73.2,2023-04-23T13:22:43.609Z,2023-04-23T13:22:45Z,4213536685,141,94.8,4213536681,56,Back,4213536687,212,18.9,4213536689,213,0.9,4213536683,140,37.2,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010727,189,1,1,21,21,7kt37xy93vjy6wac8vq6fqz3g,1,36.7,94.8,2023-04-23T13:22:45.728Z,2023-04-23T13:22:49Z,4213537085,213,5.0,4213537081,141,82.3,4213537079,140,39.1,4213537077,56,Back,4213537083,212,8.9,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010729,190,4,1,21,24,7kt37xy93vjy6wac8vq6fqz3g,1,34.4,84.6,2023-04-23T13:22:48.904Z,2023-04-23T13:37:52Z,4213537097,265,,4213537099,286,,4213537095,152,,4213537091,13,,4213630935,233,152,4213537093,56,Back,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010903,152,4,1,21,24,bsbugp9qfasrrtg55bf7evvwv,0,65.6,15.4,2023-04-23T13:22:48.905Z,2023-04-23T13:37:52Z,4213538001,265,,4213537995,13,,4213630955,285,,4213537997,56,Right,4213537999,152,,4213630949,233,190,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011645,191,1,1,22,5,7kt37xy93vjy6wac8vq6fqz3g,1,34.1,88.1,2023-04-23T13:23:30.176Z,2023-04-23T13:23:33Z,4213541863,152,,4213541865,56,Back,4213541859,5,,4213541875,213,4.1,4213541869,140,24.7,4213541871,141,66.1,4213541873,212,17.9,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011711,192,1,1,22,8,7kt37xy93vjy6wac8vq6fqz3g,1,24.2,68.4,2023-04-23T13:23:33.183Z,2023-04-23T13:23:36Z,4213542183,140,15.5,4213542189,213,4.3,4213542187,212,25.7,4213542185,141,33.1,4213542181,56,Back,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011757,193,1,1,22,11,7kt37xy93vjy6wac8vq6fqz3g,1,15.9,36.7,2023-04-23T13:23:36.184Z,2023-04-23T13:23:37Z,4213542433,212,22.3,4213542435,213,1.7,4213542427,56,Back,4213542429,140,12.6,4213542431,141,69.1,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011821,194,1,1,22,13,7kt37xy93vjy6wac8vq6fqz3g,1,14,71.4,2023-04-23T13:23:37.839Z,2023-04-23T13:23:41Z,4213542747,213,1.0,4213542743,141,95.6,4213542745,212,19.0,4213542739,56,Back,4213542741,140,23.1,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011833,195,1,1,22,16,7kt37xy93vjy6wac8vq6fqz3g,0,24.2,95.1,2023-04-23T13:23:41.184Z,2023-04-23T13:23:42Z,4213542813,141,78.8,4213542817,213,5.8,4213542815,212,24.3,4213542809,56,Back,4213542811,140,44.8,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011913,153,1,1,22,20,bsbugp9qfasrrtg55bf7evvwv,1,62.2,12.8,2023-04-23T13:23:44.772Z,2023-04-23T13:23:45Z,4213543181,141,7.9,4213543185,213,6.0,4213543183,212,11.0,4213543177,56,Right,4213543179,140,72.2,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011953,154,1,1,22,21,bsbugp9qfasrrtg55bf7evvwv,1,72.2,7.9,2023-04-23T13:23:45.788Z,2023-04-23T13:23:47Z,4213543345,140,71.7,4213543349,212,4.2,4213543347,141,14.0,4213543343,56,Right,4213543351,213,1.7,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011959,155,49,1,22,22,bsbugp9qfasrrtg55bf7evvwv,1,72.1,16.8,2023-04-23T13:23:47.501Z,2023-04-23T13:23:47Z,,,,,,,,,,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012069,156,4,1,22,25,bsbugp9qfasrrtg55bf7evvwv,1,72.4,22.6,2023-04-23T13:23:50.326Z,2023-04-23T13:23:53Z,4213543847,13,,4213543855,286,,4213543849,56,Center,4213543851,152,,4213543889,233,196,4213543853,265,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012037,196,4,1,22,25,7kt37xy93vjy6wac8vq6fqz3g,0,27.6,77.4,2023-04-23T13:23:50.327Z,2023-04-23T13:23:53Z,4213543687,56,Back,4213543689,152,,4213543693,285,,4213543935,233,156,4213543685,13,,4213543691,265,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013071,157,1,1,23,18,bsbugp9qfasrrtg55bf7evvwv,0,74.1,6.8,2023-04-23T13:24:43.485Z,2023-04-23T13:24:45Z,4213548673,2,,4213548689,56,Center,4213548705,213,1.0,4213548685,152,,4213548681,155,,4213548701,141,33.9,4213548697,140,85.9,4213548677,5,,16gnoas9x34hm887omkmeee39,E. Mukandi,4213548703,212,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,
2538013125,197,12,1,23,21,7kt37xy93vjy6wac8vq6fqz3g,1,9.7,56,2023-04-23T13:24:46.384Z,2023-04-23T13:24:48Z,4213549007,140,20.7,4213549009,141,77.8,4213549011,212,18.8,4213549013,213,0.9,4213549005,56,Back,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013133,198,49,1,23,23,7kt37xy93vjy6wac8vq6fqz3g,1,20.7,83.2,2023-04-23T13:24:48.096Z,2023-04-23T13:24:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013191,199,1,1,23,26,7kt37xy93vjy6wac8vq6fqz3g,0,27.3,96.3,2023-04-23T13:24:51.088Z,2023-04-23T13:24:52Z,4213549293,141,95.4,4213549289,56,Back,4213549291,140,32.5,4213549399,236,,4213549295,212,5.5,4213549297,213,6.2,4213549405,286,,4213549401,233,158,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013199,158,74,1,23,26,bsbugp9qfasrrtg55bf7evvwv,1,71.7,6.4,2023-04-23T13:24:51.089Z,2023-04-23T13:37:27Z,4213549327,285,,4213549465,233,199,4213549325,56,Right,,,,,,,,,,,,,,,,eje7ypyao1zalihq1b8y8161h,E. Mayi Kith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013229,159,5,1,23,28,bsbugp9qfasrrtg55bf7evvwv,0,70.4,-1.5,2023-04-23T13:24:52.688Z,2023-04-23T13:38:00Z,4213550163,233,200,4213549509,347,,4213549507,56,Right,,,,,,,,,,,,,,,,eje7ypyao1zalihq1b8y8161h,E. Mayi Kith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013371,200,5,1,23,28,7kt37xy93vjy6wac8vq6fqz3g,1,29.6,101.5,2023-04-23T13:24:52.688Z,2023-04-23T13:25:01Z,4213550139,233,159,4213550121,56,Back,4213550123,347,,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013421,201,1,1,23,36,7kt37xy93vjy6wac8vq6fqz3g,1,24.8,100,2023-04-23T13:25:00.983Z,2023-04-23T13:25:03Z,4213550423,1,,4213550409,107,,4213550417,212,24.6,4213550419,213,3.7,4213550415,141,82.3,4213550411,56,Back,4213550413,140,5.1,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013451,202,1,1,23,39,7kt37xy93vjy6wac8vq6fqz3g,1,3.6,83.5,2023-04-23T13:25:03.751Z,2023-04-23T13:25:05Z,4213550563,213,0.9,4213550555,56,Back,4213550561,212,13.2,4213550559,141,98.7,4213550557,140,11.4,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013493,203,1,1,23,40,7kt37xy93vjy6wac8vq6fqz3g,1,11.4,98.6,2023-04-23T13:25:05.216Z,2023-04-23T13:25:06Z,4213550791,213,5.1,4213550785,140,15.4,4213550787,141,81.2,4213550789,212,12.6,4213550783,56,Back,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013571,204,1,1,23,42,7kt37xy93vjy6wac8vq6fqz3g,1,15.4,82.1,2023-04-23T13:25:06.679Z,2023-04-23T13:25:10Z,4213551129,213,1.2,4213551127,212,9.3,4213551123,140,18.8,4213551121,56,Back,4213551125,141,94.7,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013581,205,1,1,23,45,7kt37xy93vjy6wac8vq6fqz3g,0,30.1,76.9,2023-04-23T13:25:10.576Z,2023-04-23T13:25:11Z,4213551195,140,38.5,4213551201,213,5.4,4213551197,141,60.9,4213551199,212,14.0,4213551193,56,Back,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013621,160,1,1,23,48,bsbugp9qfasrrtg55bf7evvwv,1,63.7,36.9,2023-04-23T13:25:12.748Z,2023-04-23T13:25:14Z,4213551331,56,Center,4213551335,141,49.0,4213551337,212,12.6,4213551339,213,0.7,4213551333,140,72.8,,,,,,,,,,b0fb391qk3blyandllrxt6fh1,D. Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013629,161,49,1,23,49,bsbugp9qfasrrtg55bf7evvwv,1,73,51.2,2023-04-23T13:25:13.980Z,2023-04-23T13:25:14Z,,,,,,,,,,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013657,162,1,1,23,49,bsbugp9qfasrrtg55bf7evvwv,0,73,51.2,2023-04-23T13:25:14.140Z,2023-04-23T13:25:15Z,4213551529,56,Center,4213551531,140,64.9,4213551539,213,3.3,4213551537,212,8.7,4213551533,141,48.8,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013677,206,3,1,23,51,7kt37xy93vjy6wac8vq6fqz3g,0,33.6,45.9,2023-04-23T13:25:16.136Z,2023-04-23T13:25:19Z,4213551633,56,Back,4213551867,233,163,4213551635,286,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013719,163,7,1,23,51,bsbugp9qfasrrtg55bf7evvwv,1,66.4,54.1,2023-04-23T13:25:16.137Z,2023-04-23T13:25:19Z,4213551849,285,,4213551817,56,Center,4213551845,233,206,,,,,,,,,,,,,,,,b0fb391qk3blyandllrxt6fh1,D. Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013765,164,2,1,23,54,bsbugp9qfasrrtg55bf7evvwv,1,73.2,60.2,2023-04-23T13:25:18.820Z,2023-04-23T13:25:20Z,4213552033,56,Center,4213552037,141,69.6,4213552031,7,cdyp0hsm3q10ds5tv2ink2qxh,4213552035,140,89.4,,,,,,,,,,,,,b0fb391qk3blyandllrxt6fh1,D. Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013771,207,55,1,23,54,7kt37xy93vjy6wac8vq6fqz3g,1,13.8,43.4,2023-04-23T13:25:18.821Z,2023-04-23T13:37:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013969,208,1,1,24,5,7kt37xy93vjy6wac8vq6fqz3g,1,14.3,40.3,2023-04-23T13:25:29.992Z,2023-04-23T13:25:33Z,4213553035,241,,4213553033,5,,4213553043,212,17.3,4213553041,141,65.4,4213553037,56,Back,4213553039,140,11.5,4213553045,213,1.7,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014005,209,1,1,24,8,7kt37xy93vjy6wac8vq6fqz3g,1,11.5,64.3,2023-04-23T13:25:33.095Z,2023-04-23T13:25:34Z,4213553207,213,1.0,4213553199,56,Back,4213553201,140,21.3,4213553205,212,19.6,4213553203,141,88.9,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014071,210,1,1,24,10,7kt37xy93vjy6wac8vq6fqz3g,1,23.7,93,2023-04-23T13:25:34.647Z,2023-04-23T13:25:37Z,4213553471,213,4.0,4213553469,212,19.3,4213553467,141,71.2,4213553465,140,12.0,4213553463,56,Back,,,,,,,,,,bdiuv7a7j50drm3gsc9ne28dl,E. Stenevik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014125,211,1,1,24,12,7kt37xy93vjy6wac8vq6fqz3g,1,11.5,71.8,2023-04-23T13:25:37.423Z,2023-04-23T13:25:40Z,4213553681,56,Back,4213553685,141,58.2,4213553689,213,5.9,4213553687,212,22.1,4213553683,140,30.6,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014167,165,45,1,24,15,bsbugp9qfasrrtg55bf7evvwv,0,74.8,40,2023-04-23T13:25:40.008Z,2023-04-23T13:25:42Z,4213553907,286,,4213553905,56,Center,4213553961,233,212,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014137,212,3,1,24,15,7kt37xy93vjy6wac8vq6fqz3g,1,25.2,60,2023-04-23T13:25:40.008Z,2023-04-23T13:25:42Z,4213553763,285,,4213553941,233,165,4213553761,56,Back,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014247,213,1,1,24,16,7kt37xy93vjy6wac8vq6fqz3g,1,26.4,57.5,2023-04-23T13:25:40.672Z,2023-04-23T13:25:46Z,4213554237,140,13.4,4213554239,141,31.8,4213554241,212,22.2,4213554235,56,Back,4213554243,213,4.0,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014339,214,1,1,24,21,7kt37xy93vjy6wac8vq6fqz3g,1,21.8,28.5,2023-04-23T13:25:45.928Z,2023-04-23T13:25:49Z,4213554633,56,Back,4213554635,140,48.2,4213554631,155,,4213554641,212,32.5,4213554645,1,,4213554637,141,3.5,4213554643,213,5.7,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014385,215,1,1,24,25,7kt37xy93vjy6wac8vq6fqz3g,1,38.6,2.8,2023-04-23T13:25:49.815Z,2023-04-23T13:25:52Z,4213554859,56,Back,4213554863,140,39.9,4213554867,141,20.0,4213554875,213,1.5,4213554871,212,11.8,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014439,216,1,1,24,27,7kt37xy93vjy6wac8vq6fqz3g,1,40.5,20.4,2023-04-23T13:25:51.928Z,2023-04-23T13:25:55Z,4213555185,141,11.1,4213555181,56,Back,4213555183,140,32.6,4213555189,213,3.8,4213555187,212,10.4,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014529,217,1,1,24,31,7kt37xy93vjy6wac8vq6fqz3g,1,32.9,11,2023-04-23T13:25:55.688Z,2023-04-23T13:26:01Z,4213555621,56,Back,4213555625,141,28.3,4213555629,213,2.3,4213555627,212,15.5,4213555623,140,23.3,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014623,218,1,1,24,36,7kt37xy93vjy6wac8vq6fqz3g,1,29.3,16.1,2023-04-23T13:26:01.120Z,2023-04-23T13:26:06Z,4213556135,155,,4213556147,1,,4213556141,141,7.9,4213556145,213,6.2,4213556139,140,69.5,4213556137,56,Right,4213556143,212,42.6,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014663,219,1,1,24,41,7kt37xy93vjy6wac8vq6fqz3g,0,79.3,6.7,2023-04-23T13:26:05.975Z,2023-04-23T13:26:07Z,4213556315,141,43.1,4213556311,56,Center,4213556313,140,88.4,4213556319,213,1.2,4213556317,212,26.5,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014823,166,12,1,24,43,bsbugp9qfasrrtg55bf7evvwv,1,13.4,44.2,2023-04-23T13:26:08.332Z,2023-04-23T13:26:16Z,4213557175,56,Back,4213557191,213,0.9,4213557187,212,43.9,4213557183,141,95.7,4213557179,140,38.6,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014841,167,1,1,24,51,bsbugp9qfasrrtg55bf7evvwv,1,38.4,95.1,2023-04-23T13:26:15.940Z,2023-04-23T13:26:17Z,4213557283,213,4.5,4213557279,141,75.3,4213557277,140,35.4,4213557275,56,Back,4213557281,212,13.8,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014847,168,49,1,24,52,bsbugp9qfasrrtg55bf7evvwv,1,35.3,74.2,2023-04-23T13:26:16.948Z,2023-04-23T13:26:17Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014907,169,1,1,24,53,bsbugp9qfasrrtg55bf7evvwv,1,35.8,69.1,2023-04-23T13:26:18.020Z,2023-04-23T13:26:20Z,4213557641,212,13.4,4213557639,141,57.8,4213557637,140,25.3,4213557635,56,Back,4213557643,213,3.8,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014981,170,1,1,24,56,bsbugp9qfasrrtg55bf7evvwv,1,31.5,56,2023-04-23T13:26:20.708Z,2023-04-23T13:26:24Z,4213558027,213,4.9,4213558019,140,35.3,4213558017,56,Back,4213558025,212,25.7,4213558023,141,18.6,,,,,,,,,,eje7ypyao1zalihq1b8y8161h,E. Mayi Kith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538015025,171,1,1,25,0,bsbugp9qfasrrtg55bf7evvwv,1,43.5,28,2023-04-23T13:26:24.844Z,2023-04-23T13:26:27Z,4213558245,56,Center,4213558253,213,0.1,4213558251,212,21.2,4213558247,140,63.5,4213558249,141,32.1,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538015065,172,1,1,25,2,bsbugp9qfasrrtg55bf7evvwv,1,64.6,31.5,2023-04-23T13:26:27.076Z,2023-04-23T13:26:29Z,4213558465,140,64.3,4213558471,212,13.3,4213558475,213,4.7,4213558463,56,Right,4213558467,141,12.0,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538015225,173,1,1,25,4,bsbugp9qfasrrtg55bf7evvwv,1,65.9,11,2023-04-23T13:26:29.004Z,2023-04-23T13:26:37Z,4213559419,56,Right,4213559425,212,11.5,4213559421,140,76.4,4213559427,213,6.0,4213559423,141,6.1,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538015257,174,1,1,25,13,bsbugp9qfasrrtg55bf7evvwv,1,78.5,4.7,2023-04-23T13:26:37.788Z,2023-04-23T13:26:39Z,4213559587,213,2.9,4213559581,140,59.4,4213559585,212,20.6,4213559583,141,11.9,4213559579,56,Right,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
