id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,assist,qualifier/14/value,qualifier/12/value,qualifier/13/value
2524814987,74,1,1,8,44,bsbugp9qfasrrtg55bf7evvwv,1,68.6,40.6,2023-03-26T13:10:04.873Z,2023-03-26T13:10:07Z,4124842277,141,51.8,4124842273,56,Center,4124842275,140,67.5,4124842279,212,7.7,4124842281,213,1.7,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815017,75,1,1,8,46,bsbugp9qfasrrtg55bf7evvwv,1,67.5,51.8,2023-03-26T13:10:07.129Z,2023-03-26T13:10:12Z,4124842467,1,,4124842463,212,36.9,4124842459,140,87.4,4124842455,155,,4124842457,56,Right,4124842461,141,7.0,4124842465,213,5.3,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815021,76,61,1,8,51,bsbugp9qfasrrtg55bf7evvwv,0,99.2,21.2,2023-03-26T13:10:12.840Z,2023-03-26T13:10:13Z,4124842475,56,Center,,,,,,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815019,88,5,1,8,52,dcdnoyf6kzhj46iyfm7xq43fy,1,-0.4,72.4,2023-03-26T13:10:12.856Z,2023-03-26T13:10:13Z,4124842473,346,,4124842471,56,Back,4124842497,233,77,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815023,77,5,1,8,52,bsbugp9qfasrrtg55bf7evvwv,0,100.4,27.6,2023-03-26T13:10:13.425Z,2023-03-26T13:10:14Z,4124842479,346,,4124842477,56,Center,4124842513,233,88,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815191,89,1,1,9,11,dcdnoyf6kzhj46iyfm7xq43fy,1,5,63,2023-03-26T13:10:32.849Z,2023-03-26T13:10:35Z,4124843429,155,,4124843433,140,20.7,4124843437,212,25.6,4124843427,124,,4124843443,74,,4124843435,141,91.8,4124843431,56,Back,4124843439,213,0.9,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815203,90,1,1,9,14,dcdnoyf6kzhj46iyfm7xq43fy,1,20.6,93,2023-03-26T13:10:35.264Z,2023-03-26T13:10:37Z,4124843515,212,16.1,4124843511,140,7.5,4124843509,56,Back,4124843507,3,,4124843517,213,3.7,4124843513,141,80.6,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815243,91,1,1,9,16,dcdnoyf6kzhj46iyfm7xq43fy,0,5.1,79.7,2023-03-26T13:10:37.097Z,2023-03-26T13:10:41Z,4124843689,56,Back,4124843697,213,5.8,4124843693,141,59.4,4124843687,157,,4124843695,212,27.4,4124843691,140,27.6,4124843699,1,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815265,78,49,1,9,22,bsbugp9qfasrrtg55bf7evvwv,1,75.7,59.9,2023-03-26T13:10:42.993Z,2023-03-26T13:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815309,79,1,1,9,22,bsbugp9qfasrrtg55bf7evvwv,1,75.7,59.9,2023-03-26T13:10:43.209Z,2023-03-26T13:10:47Z,4124844029,213,0.8,4124844021,56,Left,4124844027,212,24.1,4124844023,140,92.1,4124844025,141,84.7,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815345,80,1,1,9,26,bsbugp9qfasrrtg55bf7evvwv,1,96.2,89.6,2023-03-26T13:10:47.409Z,2023-03-26T13:10:51Z,4124844231,56,Left,4124844253,213,3.2,4124844241,141,87.4,4124844237,140,81.7,4124844245,212,15.3,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815351,81,1,1,9,30,bsbugp9qfasrrtg55bf7evvwv,0,77.3,97.4,2023-03-26T13:10:51.721Z,2023-03-26T13:10:52Z,4124844283,141,95.6,4124844325,236,,4124844281,140,80.4,4124844327,233,92,4124844289,213,5.9,4124844279,56,Left,4124844331,286,,4124844285,212,3.5,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815355,92,74,1,9,31,dcdnoyf6kzhj46iyfm7xq43fy,1,20.2,5.3,2023-03-26T13:10:52.153Z,2023-03-26T13:10:52Z,4124844307,285,,4124844305,56,Back,4124844333,233,81,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815615,82,5,1,9,31,bsbugp9qfasrrtg55bf7evvwv,1,73.4,101.3,2023-03-26T13:10:52.449Z,2023-03-26T13:11:20Z,4124845695,56,Left,4124845697,347,,4124845699,233,93,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815363,93,5,1,9,32,dcdnoyf6kzhj46iyfm7xq43fy,0,26.6,-1.3,2023-03-26T13:10:52.921Z,2023-03-26T13:11:21Z,4124844355,56,Back,4124845703,233,82,4124844357,347,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815627,83,1,1,9,59,bsbugp9qfasrrtg55bf7evvwv,1,73.4,100,2023-03-26T13:11:20.521Z,2023-03-26T13:11:22Z,4124845765,107,,4124845773,212,14.3,4124845769,140,71.2,4124845775,213,4.6,4124845767,56,Left,4124845771,141,81.1,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815633,84,1,1,10,1,bsbugp9qfasrrtg55bf7evvwv,0,71.2,79.6,2023-03-26T13:11:22.817Z,2023-03-26T13:11:24Z,4124845839,212,7.1,4124845833,56,Center,4124845837,141,69.4,4124845841,213,4.5,4124845835,140,69.8,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815679,94,43,1,10,4,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-03-26T13:11:25.473Z,2023-03-26T13:12:29Z,4124848871,144,1,4124846103,213,5.6,4124846097,140,67.6,4124846093,157,0,4124846095,56,Right,4124846101,212,54.6,4124846105,1,0,4124846099,141,3.8,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815751,95,4,1,10,5,dcdnoyf6kzhj46iyfm7xq43fy,1,26.2,54,2023-03-26T13:11:25.961Z,2023-03-26T13:16:41Z,4124846495,152,,4124846491,13,,4124846499,285,,4124846497,265,,4124846493,56,Back,,,,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815849,85,4,1,10,17,bsbugp9qfasrrtg55bf7evvwv,0,62.3,65.8,2023-03-26T13:11:37.897Z,2023-03-26T13:18:13Z,4124847055,265,,4124847051,56,Center,4124847053,152,,4124847049,13,,4124865051,285,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815843,96,1,1,10,26,dcdnoyf6kzhj46iyfm7xq43fy,1,31.3,50.4,2023-03-26T13:11:47.801Z,2023-03-26T13:11:52Z,4124847013,213,3.1,4124847003,152,,4124847007,140,20.8,4124847005,56,Back,4124847009,141,51.6,4124847011,212,11.1,4124847001,5,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815875,97,1,1,10,31,dcdnoyf6kzhj46iyfm7xq43fy,1,22.7,49.1,2023-03-26T13:11:52.041Z,2023-03-26T13:16:43Z,4124847197,56,Back,4124847203,212,18.1,4124847199,140,23.7,4124847201,141,22.5,4124847205,213,4.8,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815963,98,1,1,10,34,dcdnoyf6kzhj46iyfm7xq43fy,1,23.9,10.9,2023-03-26T13:11:55.577Z,2023-03-26T13:12:02Z,4124847629,212,52.0,4124847619,155,,4124847621,56,Right,4124847633,213,6.2,4124847627,141,4.3,4124847623,140,73.2,4124847635,1,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815987,86,45,1,10,41,bsbugp9qfasrrtg55bf7evvwv,0,19,94.1,2023-03-26T13:12:02.621Z,2023-03-26T13:12:05Z,4124847745,285,,4124847743,56,Back,4124847803,233,99,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815981,99,3,1,10,41,dcdnoyf6kzhj46iyfm7xq43fy,1,81,5.9,2023-03-26T13:12:02.621Z,2023-03-26T13:12:05Z,4124847781,233,86,4124847717,286,,4124847715,56,Right,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816005,100,1,1,10,43,dcdnoyf6kzhj46iyfm7xq43fy,0,82.9,4,2023-03-26T13:12:04.233Z,2023-03-26T13:12:06Z,4124847861,213,1.0,4124847857,141,50.4,4124847853,56,Center,4124847849,2,,4124847855,140,100.0,4124847859,212,36.5,4124847851,155,,4124847863,1,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524815999,87,5,1,10,45,bsbugp9qfasrrtg55bf7evvwv,1,-0.8,49.6,2023-03-26T13:12:06.297Z,2023-03-26T13:12:07Z,4124847823,56,Back,4124847827,346,,4124847883,233,101,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816009,101,5,1,10,45,dcdnoyf6kzhj46iyfm7xq43fy,0,100.8,50.4,2023-03-26T13:12:06.683Z,2023-03-26T13:12:07Z,4124847879,56,Center,4124847903,233,87,4124847881,346,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816307,88,1,1,11,16,bsbugp9qfasrrtg55bf7evvwv,1,5,37,2023-03-26T13:12:37.617Z,2023-03-26T13:12:38Z,4124849385,56,Back,4124849393,213,0.0,4124849389,141,37.4,4124849399,74,,4124849391,212,33.2,4124849395,1,,4124849387,140,36.6,4124849383,124,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816313,89,1,1,11,16,bsbugp9qfasrrtg55bf7evvwv,0,36.6,37.4,2023-03-26T13:12:37.744Z,2023-03-26T13:17:38Z,4124849431,3,,4124849435,56,Back,4124849443,212,9.1,4124849433,168,,4124849437,140,45.3,4124849445,213,6.2,4124849441,141,36.7,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816311,102,1,1,11,17,dcdnoyf6kzhj46iyfm7xq43fy,0,55.4,61.7,2023-03-26T13:12:37.946Z,2023-03-26T13:12:39Z,4124849415,212,16.3,4124849409,56,Center,4124849411,140,70.4,4124849417,213,6.0,4124849413,141,55.7,4124849407,155,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816339,90,1,1,11,20,bsbugp9qfasrrtg55bf7evvwv,1,30,47,2023-03-26T13:12:41.497Z,2023-03-26T13:17:46Z,4124849577,213,0.0,4124849573,141,47.9,4124849569,56,Center,4124849571,140,57.4,4124849567,155,,4124849575,212,28.8,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816331,103,49,1,11,21,dcdnoyf6kzhj46iyfm7xq43fy,1,36.2,45.5,2023-03-26T13:12:42.193Z,2023-03-26T13:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816387,104,1,1,11,21,dcdnoyf6kzhj46iyfm7xq43fy,1,36.2,45.5,2023-03-26T13:12:42.409Z,2023-03-26T13:12:47Z,4124849839,213,5.3,4124849837,212,17.7,4124849831,56,Back,4124849833,140,45.1,4124849835,141,23.4,,,,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816347,91,1,1,11,21,bsbugp9qfasrrtg55bf7evvwv,0,57.4,47.9,2023-03-26T13:12:42.728Z,2023-03-26T13:12:43Z,4124849629,141,55.2,4124849617,3,,4124849619,168,,4124849621,56,Center,4124849633,212,11.0,4124849625,140,66.8,4124849639,213,0.5,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816399,105,1,1,11,26,dcdnoyf6kzhj46iyfm7xq43fy,0,44.9,21.6,2023-03-26T13:12:47.017Z,2023-03-26T13:12:48Z,4124849915,213,1.1,4124849913,212,6.9,4124849911,141,30.7,4124849907,56,Back,4124849909,140,47.9,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816411,92,8,1,11,28,bsbugp9qfasrrtg55bf7evvwv,1,55.1,69.9,2023-03-26T13:12:49.312Z,2023-03-26T13:12:49Z,4124849979,56,Center,,,,,,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816553,106,1,1,11,30,dcdnoyf6kzhj46iyfm7xq43fy,1,42.5,38.2,2023-03-26T13:12:51.313Z,2023-03-26T13:13:01Z,4124850715,212,21.5,4124850717,213,5.2,4124850711,140,51.7,4124850713,141,10.0,4124850709,56,Right,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816569,107,1,1,11,40,dcdnoyf6kzhj46iyfm7xq43fy,1,72.3,40.9,2023-03-26T13:13:01.041Z,2023-03-26T13:13:02Z,4124850797,212,11.1,4124850793,140,70.4,4124850791,56,Center,4124850799,213,1.8,4124850795,141,56.9,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816581,108,1,1,11,41,dcdnoyf6kzhj46iyfm7xq43fy,1,70.4,56.9,2023-03-26T13:13:02.305Z,2023-03-26T13:13:04Z,4124850861,213,1.2,4124850853,56,Center,4124850857,141,70.9,4124850855,140,74.4,4124850859,212,10.4,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816609,109,1,1,11,43,dcdnoyf6kzhj46iyfm7xq43fy,1,75.9,73.9,2023-03-26T13:13:04.033Z,2023-03-26T13:13:06Z,4124851009,141,80.5,4124851011,212,16.8,4124851013,213,0.3,4124851007,140,91.3,4124851005,56,Left,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816647,110,1,1,11,45,dcdnoyf6kzhj46iyfm7xq43fy,1,94.2,81.4,2023-03-26T13:13:06.810Z,2023-03-26T13:13:49Z,4124851229,213,4.7,4124851221,56,Center,4124851219,155,,4124852861,154,,4124851225,141,54.8,4124851217,2,,4124851223,140,93.8,4124851227,212,18.1,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,4124852859,210,13,1,,,,,,,,,,,,,,,,,,,,,,,,,
2524816651,111,13,1,11,49,dcdnoyf6kzhj46iyfm7xq43fy,1,92.4,53.9,2023-03-26T13:13:10.473Z,2023-03-26T13:13:49Z,4124852885,231,51.4,4124851251,17,,4124852153,328,,4124852149,15,,4124852879,146,96.9,4124852867,154,,4124852877,153,,4124852869,55,110,1yyfd17df158m5eymkechszpx,Lee Geum-Min,4124852883,230,98.9,,4124852875,103,4124852863,75,,4124852881,147,47.7,4124851253,56,4124851249,22,4124852865,29,4124852873,102,39.3,,,,5.6,,,Center,
2524816655,93,61,1,11,51,bsbugp9qfasrrtg55bf7evvwv,1,4.8,49.3,2023-03-26T13:13:11.964Z,2023-03-26T13:13:39Z,4124851273,56,Back,,,,,,,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816663,94,6,1,11,51,bsbugp9qfasrrtg55bf7evvwv,0,0,38.9,2023-03-26T13:13:12.849Z,2023-03-26T13:13:42Z,4124851779,233,113,4124851313,56,Back,4124851323,73,,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816667,112,43,1,11,52,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-03-26T13:13:12.857Z,2023-03-26T13:13:15Z,4124851393,144,5,4124851319,56,Center,4124851321,346,0,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524816729,113,6,1,11,52,dcdnoyf6kzhj46iyfm7xq43fy,1,100,61.1,2023-03-26T13:13:13.513Z,2023-03-26T13:13:24Z,4124851669,56,Center,4124851671,73,,4124851763,233,94,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817011,114,1,1,12,33,dcdnoyf6kzhj46iyfm7xq43fy,0,99.5,99.5,2023-03-26T13:13:54.393Z,2023-03-26T13:13:56Z,4124853155,6,,4124853163,140,96.7,4124853167,212,28.5,4124853159,223,,4124853165,141,57.8,4124853153,2,,4124853157,155,,4124853161,56,Center,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,4124853169,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817017,95,12,1,12,36,bsbugp9qfasrrtg55bf7evvwv,1,5.6,43.1,2023-03-26T13:13:57.793Z,2023-03-26T13:13:58Z,4124853205,141,48.2,4124853209,213,0.2,4124853211,15,,4124853203,140,27.4,4124853207,212,23.2,4124853201,56,Back,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817085,115,1,1,12,39,dcdnoyf6kzhj46iyfm7xq43fy,1,79.6,54.2,2023-03-26T13:14:00.265Z,2023-03-26T13:14:03Z,4124853529,56,Center,4124853535,212,5.2,4124853537,213,1.8,4124853531,140,78.5,4124853533,141,61.7,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817105,116,1,1,12,42,dcdnoyf6kzhj46iyfm7xq43fy,1,77.5,63.9,2023-03-26T13:14:03.194Z,2023-03-26T13:14:05Z,4124853663,212,20.3,4124853659,140,87.4,4124853665,213,1.0,4124853657,56,Left,4124853661,141,89.6,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817131,117,1,1,12,44,dcdnoyf6kzhj46iyfm7xq43fy,1,88.5,90.9,2023-03-26T13:14:05.577Z,2023-03-26T13:14:07Z,4124853785,141,46.7,4124853789,213,4.8,4124853779,155,,4124853781,56,Center,4124853777,2,,4124853787,212,30.1,4124853783,140,90.6,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817167,118,1,1,12,46,dcdnoyf6kzhj46iyfm7xq43fy,1,90.6,46.7,2023-03-26T13:14:07.369Z,2023-03-26T13:15:21Z,4124853945,56,Center,4124857417,154,,4124853953,141,51.6,4124853957,213,0.5,4124853949,140,96.7,4124857415,210,16,4124853955,212,7.2,4124857419,25,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,4124853943,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2524817171,119,16,1,12,48,dcdnoyf6kzhj46iyfm7xq43fy,1,95.2,47.8,2023-03-26T13:14:09.666Z,2023-03-26T13:15:21Z,4124856315,25,,4124857457,108,,4124857461,230,98.4,4124857459,328,,4124853971,56,Center,4124857463,231,48.0,4124857447,55,118,4124857445,154,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,4124856321,374,2023-03-26 14:14:09.351,,4124857451,102,4124857443,29,,4124857453,103,9.5,4124857441,80,4124856325,375,4124853969,16,4124856317,72,,4124857455,214,,46.9,,,,12:48.497
2524817689,96,1,1,13,39,bsbugp9qfasrrtg55bf7evvwv,1,49.7,50.1,2023-03-26T13:15:00.345Z,2023-03-26T13:15:03Z,4124856593,140,35.7,4124856605,213,3.2,4124856597,141,49.0,4124856589,56,Back,4124856601,212,14.7,4124856609,279,G,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817731,97,1,1,13,42,bsbugp9qfasrrtg55bf7evvwv,1,37.4,50.7,2023-03-26T13:15:03.352Z,2023-03-26T13:15:07Z,4124856839,212,30.5,4124856835,140,47.1,4124856833,56,Back,4124856837,141,93.0,4124856841,213,1.2,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817739,98,1,1,13,46,bsbugp9qfasrrtg55bf7evvwv,0,47.1,93,2023-03-26T13:15:07.769Z,2023-03-26T13:15:08Z,4124856885,56,Center,4124856893,213,5.6,4124856889,141,58.8,4124856891,212,35.1,4124856895,1,,4124856887,140,72.2,4124856883,155,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817807,99,1,1,13,52,bsbugp9qfasrrtg55bf7evvwv,1,66.7,58.8,2023-03-26T13:15:13.016Z,2023-03-26T13:15:18Z,4124857263,212,7.0,4124857259,140,63.5,4124857261,141,49.7,4124857257,56,Center,4124857265,213,4.2,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817811,100,61,1,13,57,bsbugp9qfasrrtg55bf7evvwv,0,65.3,61.4,2023-03-26T13:15:17.889Z,2023-03-26T13:15:18Z,4124857283,56,Center,,,,,,,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817851,120,49,1,14,2,dcdnoyf6kzhj46iyfm7xq43fy,1,45.5,15.6,2023-03-26T13:15:23.698Z,2023-03-26T13:15:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817861,121,50,1,14,4,dcdnoyf6kzhj46iyfm7xq43fy,1,41.5,11.1,2023-03-26T13:15:24.969Z,2023-03-26T13:15:26Z,4124857699,233,101,4124857641,56,Back,4124857643,286,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817871,101,7,1,14,4,bsbugp9qfasrrtg55bf7evvwv,0,58.5,88.9,2023-03-26T13:15:24.970Z,2023-03-26T13:15:26Z,4124857681,285,,4124857683,233,121,4124857679,56,Left,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817909,122,1,1,14,6,dcdnoyf6kzhj46iyfm7xq43fy,1,46.6,18.6,2023-03-26T13:15:27.545Z,2023-03-26T13:15:29Z,4124857903,141,29.2,4124857907,213,2.4,4124857901,140,39.8,4124857905,212,10.1,4124857899,56,Back,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817923,123,1,1,14,8,dcdnoyf6kzhj46iyfm7xq43fy,1,39.8,29.2,2023-03-26T13:15:29.201Z,2023-03-26T13:15:30Z,4124857963,141,39.5,4124857967,213,1.5,4124857959,56,Back,4124857961,140,40.1,4124857965,212,7.0,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817969,124,1,1,14,9,dcdnoyf6kzhj46iyfm7xq43fy,1,40.1,39.5,2023-03-26T13:15:30.241Z,2023-03-26T13:15:34Z,4124858195,56,Back,4124858201,212,10.7,4124858203,213,3.1,4124858199,141,39.5,4124858197,140,29.9,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524818011,125,1,1,14,13,dcdnoyf6kzhj46iyfm7xq43fy,1,32.7,38.5,2023-03-26T13:15:34.266Z,2023-03-26T13:15:38Z,4124858405,56,Back,4124858409,141,10.0,4124858407,140,38.1,4124858411,212,20.2,4124858413,213,5.0,,,,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524818031,126,1,1,14,17,dcdnoyf6kzhj46iyfm7xq43fy,0,42,16.7,2023-03-26T13:15:38.473Z,2023-03-26T13:15:40Z,4124858515,212,18.1,4124858511,140,58.6,4124858517,213,6.0,4124858513,141,9.5,4124858509,56,Right,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524818037,102,8,1,14,19,bsbugp9qfasrrtg55bf7evvwv,1,46.4,92.6,2023-03-26T13:15:40.536Z,2023-03-26T13:15:40Z,4124858541,56,Back,,,,,,,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
