id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2524791173,244,1,1,29,17,36tr17foeaf9ejjmt2txuoy3y,1,34.3,93.3,2023-03-26T12:10:35.405Z,2023-03-26T12:10:37Z,4124718045,141,96.2,4124718047,212,13.6,4124718041,56,Back,4124718043,140,47.1,4124718049,213,0.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791201,245,1,1,29,18,36tr17foeaf9ejjmt2txuoy3y,1,51.5,95.3,2023-03-26T12:10:36.901Z,2023-03-26T12:10:41Z,4124718189,140,52.0,4124718187,56,Left,4124718193,212,5.6,4124718191,141,87.1,4124718195,213,4.8,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791211,246,1,1,29,22,36tr17foeaf9ejjmt2txuoy3y,1,61.2,75.4,2023-03-26T12:10:40.989Z,2023-03-26T12:10:43Z,4124718243,141,49.6,4124718239,56,Center,4124718241,140,59.2,4124718247,213,4.6,4124718245,212,17.7,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791215,247,1,1,29,25,36tr17foeaf9ejjmt2txuoy3y,1,59.1,45.7,2023-03-26T12:10:43.093Z,2023-03-26T12:10:44Z,4124718271,213,5.9,4124718263,56,Center,4124718265,140,72.8,4124718267,141,36.6,4124718269,212,15.7,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791231,248,1,1,29,26,36tr17foeaf9ejjmt2txuoy3y,1,71,36.1,2023-03-26T12:10:44.517Z,2023-03-26T12:10:48Z,4124718357,213,5.2,4124718341,140,78.7,4124718337,56,Right,4124718349,141,12.2,4124718353,212,18.2,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791253,249,1,1,29,30,36tr17foeaf9ejjmt2txuoy3y,0,86.1,13.1,2023-03-26T12:10:48.269Z,2023-03-27T11:25:07Z,4124718441,2,,4130311605,224,,4130311607,20,,4124718451,212,18.5,4124718449,141,40.0,4124718447,140,89.0,4124718445,56,Center,4124718453,213,1.4,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791381,225,12,1,29,32,spi3g782q7m4evjxn1sv6cfa,1,12.3,55.7,2023-03-26T12:10:50.130Z,2023-03-26T12:12:12Z,4124719047,213,0.6,4124719045,212,23.3,4124719041,140,30.4,4124719039,56,Back,4124719043,141,75.4,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791315,250,1,1,29,35,36tr17foeaf9ejjmt2txuoy3y,1,65.8,23.6,2023-03-26T12:10:53.214Z,2023-03-26T12:10:59Z,4124718745,141,8.3,4124718747,212,22.2,4124718749,213,5.8,4124718741,56,Right,4124718743,140,84.5,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791323,251,1,1,29,41,36tr17foeaf9ejjmt2txuoy3y,1,80.4,20.7,2023-03-26T12:10:59.197Z,2023-03-26T12:11:00Z,4124718791,212,7.4,4124718793,213,2.4,4124718785,56,Center,4124718789,141,28.2,4124718787,140,75.3,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791341,252,1,1,29,42,36tr17foeaf9ejjmt2txuoy3y,1,75.3,28.2,2023-03-26T12:11:00.255Z,2023-03-26T12:11:01Z,4124718867,56,Center,4124718865,155,,4124718873,212,20.1,4124718871,141,25.8,4124718875,213,6.2,4124718869,140,94.4,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791363,253,1,1,29,43,36tr17foeaf9ejjmt2txuoy3y,1,94.4,25.8,2023-03-26T12:11:01.734Z,2023-03-27T11:25:46Z,4124718965,141,47.3,4124718967,212,15.3,4130312127,225,,4124720505,210,15,4124720507,154,,4130312131,20,,4124718963,140,90.0,4124718959,155,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,4124720715,2,4124718969,213,1.9,,1,4130312129,387,4124718961,56,,,,,,,,,,,,,,Center,,,,
2524791365,254,44,1,29,46,36tr17foeaf9ejjmt2txuoy3y,1,89.1,50.2,2023-03-26T12:11:04.709Z,2023-03-26T12:11:07Z,4124718979,286,,4124718977,56,Center,4124719107,233,226,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791391,226,44,1,29,46,spi3g782q7m4evjxn1sv6cfa,0,10.9,49.8,2023-03-26T12:11:04.710Z,2023-03-26T12:11:07Z,4124719085,285,,4124719083,56,Back,4124719133,233,254,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791369,255,15,1,29,47,36tr17foeaf9ejjmt2txuoy3y,1,91.6,55.7,2023-03-26T12:11:05.214Z,2023-03-27T11:25:46Z,4124720387,15,,4124720531,154,,4124720543,147,54.9,4124720539,103,19,4124720393,82,,4124718997,22,,4124720545,230,98.9,4124720547,231,50.7,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,4124719001,56,4124720589,233,227,Center,,4124718999,17,4124720533,55,4124720529,29,,4124721171,78,,4124720541,146,93.0,4124720391,328,,,253,,4124720537,102,50.9
2524791397,227,10,1,29,47,spi3g782q7m4evjxn1sv6cfa,1,11.8,47,2023-03-26T12:11:05.314Z,2023-03-26T12:11:47Z,4124719095,94,,4124719097,56,Back,4124720437,233,255,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791473,257,1,1,29,47,36tr17foeaf9ejjmt2txuoy3y,1,89.5,56.1,2023-03-26T12:11:05.478Z,2023-03-27T11:26:52Z,4124719441,140,88.1,4124719439,56,Center,4124720317,210,16,4124719443,141,62.9,4124719447,213,1.9,4124719445,212,4.9,4124720321,22,,4124720319,154,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2524791407,256,16,1,29,48,36tr17foeaf9ejjmt2txuoy3y,1,86.4,58.9,2023-03-26T12:11:06.443Z,2023-03-27T11:26:52Z,4124719889,72,,4124720375,328,,4130314019,396,51.3,4124720361,81,,4124719163,22,,4124720365,154,,4124720371,102,46.5,4130314017,395,98.4,10d8jj5vwrmib55tth0isfvft,L. Hemp,4124719167,17,4124720373,103,20.9,,,4124720377,230,4124720379,231,4124719893,374,2023-03-26 13:11:05.512,4124720367,55,257,4124719171,56,Center,4124719897,375,29:47.517,98.8,52.7,,4124720363,29,
2524791833,228,1,1,30,59,spi3g782q7m4evjxn1sv6cfa,1,50.1,50.1,2023-03-26T12:12:17.657Z,2023-03-27T11:27:39Z,4124721233,56,Back,4130314865,189,,4124721241,213,3.5,4124721239,212,18.7,4124721243,279,G,4124721235,140,33.5,4124721237,141,40.3,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791847,229,1,1,31,4,spi3g782q7m4evjxn1sv6cfa,0,33.8,40.7,2023-03-26T12:12:22.089Z,2023-03-26T12:12:25Z,4124721313,157,,4124721321,212,41.0,4124721323,213,0.4,4124721319,141,63.3,4124721325,1,,4124721315,56,Center,4124721317,140,70.0,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791849,258,44,1,31,5,36tr17foeaf9ejjmt2txuoy3y,1,31.4,35.2,2023-03-26T12:12:23.415Z,2023-03-26T12:13:21Z,4124721329,56,Back,4124721331,285,,4124721363,233,230,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791851,230,44,1,31,5,spi3g782q7m4evjxn1sv6cfa,0,68.6,64.8,2023-03-26T12:12:23.416Z,2023-03-26T12:12:25Z,4124721335,286,,4124721393,233,258,4124721333,56,Center,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791853,259,1,1,31,5,36tr17foeaf9ejjmt2txuoy3y,0,32.7,33.6,2023-03-26T12:12:23.791Z,2023-03-26T12:13:24Z,4124721341,140,26.5,4124721343,141,28.5,4124721339,56,Back,4124721337,3,,4124721347,213,3.6,4124721345,212,7.4,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791863,231,61,1,31,6,spi3g782q7m4evjxn1sv6cfa,0,75.6,70.8,2023-03-26T12:12:24.977Z,2023-03-26T12:12:25Z,4124721381,56,Center,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791869,260,49,1,31,7,36tr17foeaf9ejjmt2txuoy3y,1,26.3,43.3,2023-03-26T12:12:25.359Z,2023-03-26T12:12:25Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791909,261,1,1,31,7,36tr17foeaf9ejjmt2txuoy3y,1,26.3,43.3,2023-03-26T12:12:25.622Z,2023-03-26T12:12:30Z,4124721639,56,Back,4124721643,141,32.1,4124721641,140,34.6,4124721645,212,11.6,4124721647,213,5.6,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791933,262,1,1,31,12,36tr17foeaf9ejjmt2txuoy3y,1,30.3,7.9,2023-03-26T12:12:30.359Z,2023-03-26T12:12:33Z,4124721723,213,2.8,4124721715,56,Back,4124721717,140,18.4,4124721719,141,13.7,4124721721,212,13.1,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791945,263,1,1,31,15,36tr17foeaf9ejjmt2txuoy3y,0,18.4,13.7,2023-03-26T12:12:33.063Z,2023-03-26T12:12:33Z,4124721769,213,0.1,4124721761,56,Right,4124721763,140,57.9,4124721765,141,17.3,4124721767,212,41.5,4124721759,155,,4124721771,1,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791949,232,1,1,31,16,spi3g782q7m4evjxn1sv6cfa,0,40.8,85.1,2023-03-26T12:12:34.593Z,2023-03-26T12:12:35Z,4124721799,1,,4124721791,140,69.6,4124721789,56,Left,4124721793,141,88.3,4124721795,212,30.3,4124721797,213,0.1,4124721787,157,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791951,264,1,1,31,17,36tr17foeaf9ejjmt2txuoy3y,0,39.3,12.2,2023-03-26T12:12:35.414Z,2023-03-27T11:28:44Z,4130316165,213,6.3,4124721801,56,Right,4130316159,140,53.4,4130316157,3,,4130316161,141,12.0,4130316163,212,14.8,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791953,265,43,1,31,17,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2023-03-26T12:12:35.824Z,2023-03-27T11:28:31Z,4130315891,144,49,,,,,,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525095405,880,61,1,31,18,spi3g782q7m4evjxn1sv6cfa,1,44.8,82.4,2023-03-26T12:12:36.138Z,2023-03-27T11:29:03Z,4130316513,56,Back,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525095415,869,61,1,31,18,36tr17foeaf9ejjmt2txuoy3y,1,55.8,16.1,2023-03-26T12:12:36.388Z,2023-03-27T11:29:09Z,4130316569,56,Right,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791979,233,1,1,31,21,spi3g782q7m4evjxn1sv6cfa,0,44.1,77.2,2023-03-26T12:12:39.434Z,2023-03-26T12:12:40Z,4124721913,140,66.1,4124721923,213,6.1,4124721909,56,Center,4124721921,212,23.4,4124721907,155,,4124721917,141,71.8,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791989,266,61,1,31,23,36tr17foeaf9ejjmt2txuoy3y,0,37.1,21.8,2023-03-26T12:12:41.797Z,2023-03-27T11:29:25Z,4124721953,56,Back,,,,,,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524791985,234,49,1,31,24,spi3g782q7m4evjxn1sv6cfa,1,65.4,67.8,2023-03-26T12:12:42.705Z,2023-03-26T12:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792013,235,3,1,31,26,spi3g782q7m4evjxn1sv6cfa,0,64.3,67.3,2023-03-26T12:12:44.761Z,2023-03-27T11:29:38Z,4124722091,211,,4124722083,286,,4130317191,464,,4124722081,56,Center,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792011,267,49,1,31,26,36tr17foeaf9ejjmt2txuoy3y,1,44.3,50.1,2023-03-26T12:12:44.911Z,2023-03-26T12:12:45Z,,,,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792025,236,45,1,31,27,spi3g782q7m4evjxn1sv6cfa,0,59.4,60.8,2023-03-26T12:12:45.439Z,2023-03-26T12:12:47Z,4124722137,285,,4124722135,56,Center,4124722151,233,268,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792021,268,3,1,31,27,36tr17foeaf9ejjmt2txuoy3y,1,40.6,39.2,2023-03-26T12:12:45.439Z,2023-03-27T11:29:50Z,4124722113,286,,4130317451,464,,4124722111,56,Back,4124722147,233,236,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792033,269,1,1,31,28,36tr17foeaf9ejjmt2txuoy3y,1,40.1,34.2,2023-03-26T12:12:46.391Z,2023-03-26T12:12:48Z,4124722177,212,20.9,4124722175,141,9.1,4124722179,213,5.3,4124722171,56,Right,4124722173,140,51.6,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792059,270,1,1,31,30,36tr17foeaf9ejjmt2txuoy3y,1,55,6.8,2023-03-26T12:12:48.111Z,2023-03-26T12:12:52Z,4124722267,56,Back,4124722275,213,2.8,4124722269,140,35.8,4124722271,141,18.3,4124722273,212,21.6,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792073,271,1,1,31,34,36tr17foeaf9ejjmt2txuoy3y,1,36.5,24,2023-03-26T12:12:52.159Z,2023-03-26T12:12:56Z,4124722333,56,Back,4124722341,213,1.1,4124722339,212,18.5,4124722337,141,48.2,4124722335,140,44.5,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792083,237,45,1,31,38,spi3g782q7m4evjxn1sv6cfa,0,58,59.6,2023-03-26T12:12:56.119Z,2023-03-26T12:12:58Z,4124722401,56,Center,4124722403,285,,4124722421,233,272,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792081,272,3,1,31,38,36tr17foeaf9ejjmt2txuoy3y,1,42,40.4,2023-03-26T12:12:56.119Z,2023-03-27T11:30:06Z,4130317789,464,,4124722417,233,237,4124722397,56,Back,4124722399,286,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792099,273,1,1,31,39,36tr17foeaf9ejjmt2txuoy3y,1,46.5,33.7,2023-03-26T12:12:57.376Z,2023-03-26T12:13:00Z,4124722509,213,3.9,4124722507,212,15.8,4124722499,56,Back,4124722503,141,17.6,4124722501,140,35.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792109,274,1,1,31,42,36tr17foeaf9ejjmt2txuoy3y,1,33.7,20.9,2023-03-26T12:13:00.311Z,2023-03-26T12:13:02Z,4124722561,141,5.9,4124722563,212,15.7,4124722565,213,5.6,4124722557,56,Back,4124722559,140,45.1,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792119,275,1,1,31,44,36tr17foeaf9ejjmt2txuoy3y,1,44.3,6.5,2023-03-26T12:13:02.647Z,2023-03-26T12:13:05Z,4124722615,212,18.7,4124722617,213,2.5,4124722609,56,Back,4124722613,141,23.6,4124722611,140,30.3,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792153,276,1,1,31,46,36tr17foeaf9ejjmt2txuoy3y,1,30.9,22.2,2023-03-26T12:13:04.967Z,2023-03-26T12:13:11Z,4124722759,56,Back,4124722765,212,11.5,4124722767,213,2.3,4124722763,141,34.9,4124722761,140,23.6,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792175,277,1,1,31,53,36tr17foeaf9ejjmt2txuoy3y,0,27.5,35.5,2023-03-26T12:13:11.617Z,2023-03-26T12:13:14Z,4124722895,1,,4124722885,56,Right,4124722887,140,71.1,4124722883,155,,4124722893,213,5.8,4124722889,141,0.0,4124722891,212,52.1,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792337,238,5,1,31,56,spi3g782q7m4evjxn1sv6cfa,1,30.2,101.6,2023-03-26T12:13:14.257Z,2023-03-26T12:13:36Z,4124723577,347,,4124723575,56,Back,4124723591,233,278,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792177,278,5,1,31,56,36tr17foeaf9ejjmt2txuoy3y,0,69.8,-1.6,2023-03-26T12:13:14.257Z,2023-03-26T12:30:30Z,4124723607,233,238,4124722903,347,,4124722901,56,Right,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792361,239,1,1,32,18,spi3g782q7m4evjxn1sv6cfa,1,32.6,100,2023-03-26T12:13:36.553Z,2023-03-26T12:13:40Z,4124723709,212,35.9,4124723713,1,,4124723703,56,Left,4124723711,213,6.0,4124723701,107,,4124723705,140,65.6,4124723707,141,88.1,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792367,240,44,1,32,22,spi3g782q7m4evjxn1sv6cfa,1,63.3,88.9,2023-03-26T12:13:40.105Z,2023-03-26T12:13:41Z,4124723721,56,Left,4124723733,233,279,4124723723,286,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792369,279,44,1,32,22,36tr17foeaf9ejjmt2txuoy3y,0,36.7,11.1,2023-03-26T12:13:40.106Z,2023-03-26T12:13:41Z,4124723725,56,Back,4124723727,285,,4124723751,233,240,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792375,241,1,1,32,22,spi3g782q7m4evjxn1sv6cfa,0,61.8,92.7,2023-03-26T12:13:40.313Z,2023-03-27T11:30:53Z,4124723767,3,,4124723779,213,5.9,4124723773,140,64.5,4124723771,56,Left,4124723775,141,90.9,4124723769,168,,4124723777,212,3.1,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525095759,870,61,1,32,23,36tr17foeaf9ejjmt2txuoy3y,1,34.3,4.3,2023-03-26T12:13:41.439Z,2023-03-27T11:31:03Z,4130318911,56,Back,,,,,,,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792473,244,61,1,32,23,spi3g782q7m4evjxn1sv6cfa,0,70.7,79,2023-03-26T12:13:41.849Z,2023-03-26T12:13:56Z,4124724205,56,Left,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792389,280,1,1,32,24,36tr17foeaf9ejjmt2txuoy3y,1,33.5,21,2023-03-26T12:13:42.048Z,2023-03-26T12:13:43Z,4124723851,141,42.7,4124723847,56,Back,4124723849,140,38.3,4124723845,155,,4124723853,212,15.6,4124723855,213,1.2,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792395,281,49,1,32,25,36tr17foeaf9ejjmt2txuoy3y,1,38.3,42.7,2023-03-26T12:13:43.713Z,2023-03-26T12:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792403,282,1,1,32,26,36tr17foeaf9ejjmt2txuoy3y,1,38.3,42.7,2023-03-26T12:13:44.087Z,2023-03-26T12:13:45Z,4124723901,140,53.1,4124723899,56,Center,4124723903,141,44.9,4124723905,212,15.6,4124723907,213,0.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792405,283,1,1,32,27,36tr17foeaf9ejjmt2txuoy3y,0,53.1,44.9,2023-03-26T12:13:45.144Z,2023-03-26T12:13:45Z,4124723921,212,11.0,4124723919,141,29.5,4124723917,140,56.2,4124723915,56,Center,4124723923,213,5.0,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792421,242,49,1,32,29,spi3g782q7m4evjxn1sv6cfa,1,42.4,69.4,2023-03-26T12:13:47.241Z,2023-03-26T12:13:47Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792425,243,1,1,32,29,spi3g782q7m4evjxn1sv6cfa,0,42.4,69.4,2023-03-26T12:13:47.561Z,2023-03-26T12:13:48Z,4124724013,213,0.1,4124724011,212,22.9,4124724005,56,Center,4124724009,141,71.1,4124724007,140,64.2,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792427,284,49,1,32,30,36tr17foeaf9ejjmt2txuoy3y,1,29.6,41.8,2023-03-26T12:13:48.617Z,2023-03-26T12:13:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792445,285,1,1,32,31,36tr17foeaf9ejjmt2txuoy3y,1,28.1,41.8,2023-03-26T12:13:49.463Z,2023-03-26T12:13:50Z,4124724089,56,Back,4124724093,141,56.9,4124724091,140,32.0,4124724095,212,11.1,4124724097,213,1.2,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792463,286,1,1,32,32,36tr17foeaf9ejjmt2txuoy3y,1,32.3,57.2,2023-03-26T12:13:50.800Z,2023-03-26T12:13:52Z,4124724165,140,37.0,4124724169,212,10.6,4124724167,141,43.4,4124724171,213,5.2,4124724163,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792469,287,1,1,32,34,36tr17foeaf9ejjmt2txuoy3y,1,37,43.4,2023-03-26T12:13:52.344Z,2023-03-26T12:13:53Z,4124724189,212,11.0,4124724191,213,3.5,4124724183,56,Back,4124724185,140,27.2,4124724187,141,37.7,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792499,288,1,1,32,35,36tr17foeaf9ejjmt2txuoy3y,1,27.2,37.7,2023-03-26T12:13:53.360Z,2023-03-26T12:13:56Z,4124724315,212,22.2,4124724317,213,2.7,4124724309,56,Back,4124724311,140,7.8,4124724313,141,50.7,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524792533,289,1,1,32,38,36tr17foeaf9ejjmt2txuoy3y,0,7.8,50.7,2023-03-26T12:13:56.479Z,2023-03-26T12:14:02Z,4124724439,155,,4124724443,140,54.0,4124724441,56,Center,4124724449,213,6.2,4124724451,1,,4124724447,212,48.6,4124724445,141,46.1,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
