id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/12/value,assist,qualifier/13/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value
2545423065,33,6,1,1,58,7kt37xy93vjy6wac8vq6fqz3g,1,97.4,22.1,2023-05-07T17:47:45.595Z,2023-05-07T18:24:20Z,4260032515,233,12,4260032499,75,,4260032497,56,Center,,,,,,,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423323,34,1,1,2,29,7kt37xy93vjy6wac8vq6fqz3g,0,99.5,0.5,2023-05-07T17:48:16.932Z,2023-05-07T17:48:18Z,4260033977,213,1.9,4260033961,2,,4260033963,6,,4260033967,223,,4260033971,140,89.9,4260033973,141,50.7,4260033975,212,35.6,4260033979,1,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,4260033969,56,Center,4260033965,155,,,,,,,,,,,,,,,,,,,,,,,,
2545423341,13,12,1,2,32,spi3g782q7m4evjxn1sv6cfa,1,10.5,46.1,2023-05-07T17:48:19.571Z,2023-05-07T17:48:20Z,4260034089,140,23.7,4260034095,213,5.6,4260034087,56,Back,4260034097,15,,4260034093,212,17.4,4260034091,141,30.7,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423385,35,1,1,2,37,7kt37xy93vjy6wac8vq6fqz3g,0,80.5,75.3,2023-05-07T17:48:24.164Z,2023-05-07T17:48:30Z,4260034339,140,81.5,4260034341,141,70.2,4260034337,56,Center,4260034335,155,,4260034343,212,3.6,4260034345,213,5.0,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423363,14,61,1,2,37,spi3g782q7m4evjxn1sv6cfa,1,21.7,23.3,2023-05-07T17:48:24.966Z,2023-05-07T17:48:25Z,4260034245,56,Back,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423387,15,49,1,2,39,spi3g782q7m4evjxn1sv6cfa,1,16.3,11.3,2023-05-07T17:48:26.619Z,2023-05-07T17:48:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423453,16,1,1,2,46,spi3g782q7m4evjxn1sv6cfa,0,8.1,5.5,2023-05-07T17:48:33.179Z,2023-05-07T17:48:34Z,4260034665,213,6.2,4260034699,236,,4260034655,157,,4260034659,140,11.6,4260034705,286,,4260034701,233,36,4260034657,56,Back,4260034667,1,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,4260034663,212,3.7,4260034661,141,5.3,,,,,,,,,,,,,,,,,,,,,,,
2545423447,36,74,1,2,46,7kt37xy93vjy6wac8vq6fqz3g,1,91,95.9,2023-05-07T17:48:33.180Z,2023-05-07T18:24:24Z,4260034627,56,Left,4260034629,285,,4260034737,233,16,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423605,17,5,1,2,46,spi3g782q7m4evjxn1sv6cfa,1,12.6,-1.4,2023-05-07T17:48:34.020Z,2023-05-07T18:24:26Z,4260035559,56,Back,4260035563,233,37,4260035561,347,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423459,37,5,1,2,46,7kt37xy93vjy6wac8vq6fqz3g,0,87.4,101.4,2023-05-07T17:48:34.020Z,2023-05-07T17:48:48Z,4260034707,56,Left,4260034709,347,,4260035567,233,17,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423625,18,1,1,3,0,spi3g782q7m4evjxn1sv6cfa,1,21.2,0,2023-05-07T17:48:47.515Z,2023-05-07T17:48:50Z,4260035679,212,18.4,4260035675,140,32.3,4260035671,107,,4260035673,56,Back,4260035677,141,19.1,4260035681,213,0.9,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423629,19,50,1,3,3,spi3g782q7m4evjxn1sv6cfa,1,31.4,27,2023-05-07T17:48:50.450Z,2023-05-07T17:48:57Z,4260036061,233,38,4260035701,56,Back,4260035703,285,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423681,38,7,1,3,3,7kt37xy93vjy6wac8vq6fqz3g,1,68.6,73,2023-05-07T17:48:50.451Z,2023-05-07T17:48:57Z,4260036053,233,19,4260036031,56,Center,4260036033,286,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423685,39,49,1,3,9,7kt37xy93vjy6wac8vq6fqz3g,1,72.1,61.2,2023-05-07T17:48:57.052Z,2023-05-07T17:48:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423699,40,1,1,3,10,7kt37xy93vjy6wac8vq6fqz3g,1,72.1,61.2,2023-05-07T17:48:57.190Z,2023-05-07T17:48:58Z,4260036119,213,4.1,4260036115,141,34.3,4260036117,212,21.9,4260036111,56,Center,4260036113,140,60.6,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
