id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2503597105,111,12,1,18,34,28u3q82ip96ahymkup01vfxli,1,9.1,45.1,2023-02-04T11:48:45.310Z,2023-02-04T11:49:41Z,4010585077,167,,4010585063,141,0.0,4010585065,212,31.4,4010585059,56,Back,4010585067,213,4.6,4010585061,140,4.5,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597107,112,5,1,18,35,28u3q82ip96ahymkup01vfxli,0,7.8,-0.8,2023-02-04T11:48:45.934Z,2023-02-04T11:48:53Z,4010585071,347,,4010585317,233,189,4010585069,56,Back,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597139,189,5,1,18,35,36tr17foeaf9ejjmt2txuoy3y,1,92.2,100.8,2023-02-04T11:48:45.934Z,2023-02-04T11:51:24Z,4010585313,233,112,4010585293,347,,4010585291,56,Left,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597213,190,1,1,18,51,36tr17foeaf9ejjmt2txuoy3y,1,88.9,100,2023-02-04T11:49:02.290Z,2023-02-04T11:49:04Z,4010585759,140,80.8,4010585765,213,3.8,4010585761,141,90.5,4010585757,56,Left,4010585763,212,11.1,4010585755,107,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597223,191,1,1,18,54,36tr17foeaf9ejjmt2txuoy3y,1,80.8,90.5,2023-02-04T11:49:04.546Z,2023-02-04T11:49:05Z,4010585831,140,64.1,4010585837,213,3.0,4010585835,212,17.8,4010585833,141,95.1,4010585829,56,Left,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597239,192,1,1,18,55,36tr17foeaf9ejjmt2txuoy3y,1,64.9,91.8,2023-02-04T11:49:05.826Z,2023-02-04T11:49:08Z,4010585897,56,Back,4010585903,212,32.3,4010585907,1,,4010585905,213,3.9,4010585901,141,58.2,4010585899,140,43.1,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597247,193,1,1,18,58,36tr17foeaf9ejjmt2txuoy3y,1,42.4,58,2023-02-04T11:49:08.418Z,2023-02-04T11:49:11Z,4010585973,212,17.4,4010585965,56,Back,4010585969,140,47.1,4010585971,141,82.6,4010585975,213,1.3,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597265,194,1,1,19,0,36tr17foeaf9ejjmt2txuoy3y,1,47.6,81.2,2023-02-04T11:49:11.058Z,2023-02-04T11:49:13Z,4010586045,140,61.5,4010586047,141,91.4,4010586049,212,16.2,4010586043,56,Left,4010586051,213,0.4,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597275,195,1,1,19,3,36tr17foeaf9ejjmt2txuoy3y,1,60.7,91.8,2023-02-04T11:49:13.673Z,2023-02-04T11:49:15Z,4010586103,141,91.7,4010586105,212,10.3,4010586107,213,6.3,4010586101,140,70.5,4010586099,56,Left,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597299,196,1,1,19,4,36tr17foeaf9ejjmt2txuoy3y,1,70.5,91.7,2023-02-04T11:49:15.234Z,2023-02-04T11:49:20Z,4010586249,56,Left,4010586251,140,84.8,4010586255,212,15.5,4010586257,213,6.0,4010586253,141,86.3,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597311,197,1,1,19,10,36tr17foeaf9ejjmt2txuoy3y,1,90.3,94.6,2023-02-04T11:49:20.490Z,2023-02-04T11:49:22Z,4010586357,212,7.1,4010586355,141,87.8,4010586351,56,Left,4010586359,213,5.6,4010586353,140,95.4,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597319,198,1,1,19,12,36tr17foeaf9ejjmt2txuoy3y,0,95.4,87.8,2023-02-04T11:49:22.634Z,2023-02-04T11:49:23Z,4010586401,155,,4010586405,140,93.4,4010586407,141,57.4,4010586399,2,,4010586411,213,4.6,4010586409,212,20.8,4010586403,56,Center,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597323,114,12,1,19,14,28u3q82ip96ahymkup01vfxli,1,5.4,42.5,2023-02-04T11:49:24.438Z,2023-02-04T11:50:54Z,4010586439,141,58.5,4010586441,212,14.9,4010586457,15,,4010586437,140,15.1,4010586443,213,0.8,4010586435,56,Back,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597347,115,49,1,19,16,28u3q82ip96ahymkup01vfxli,1,12.6,55.4,2023-02-04T11:49:27.158Z,2023-02-04T11:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597357,116,1,1,19,17,28u3q82ip96ahymkup01vfxli,0,12.6,55.4,2023-02-04T11:49:27.439Z,2023-02-04T11:49:28Z,4010586601,212,18.1,4010586605,1,,4010586595,56,Back,4010586597,140,29.7,4010586593,157,,4010586599,141,52.2,4010586603,213,6.2,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597363,199,1,1,19,17,36tr17foeaf9ejjmt2txuoy3y,1,76.8,53.1,2023-02-04T11:49:27.578Z,2023-02-04T11:49:28Z,4010586639,141,39.4,4010586641,212,9.3,4010586637,140,77.3,4010586643,213,4.8,4010586635,56,Center,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597377,200,1,1,19,18,36tr17foeaf9ejjmt2txuoy3y,1,77.3,39.4,2023-02-04T11:49:28.649Z,2023-02-04T11:49:30Z,4010586711,140,75.7,4010586709,56,Center,4010586717,213,2.0,4010586715,212,4.1,4010586713,141,44.9,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597379,201,49,1,19,20,36tr17foeaf9ejjmt2txuoy3y,1,75.7,44.9,2023-02-04T11:49:30.498Z,2023-02-04T11:49:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597389,202,1,1,19,20,36tr17foeaf9ejjmt2txuoy3y,1,75.7,44.9,2023-02-04T11:49:30.802Z,2023-02-04T11:49:31Z,4010586779,56,Center,4010586783,141,34.0,4010586781,140,76.5,4010586787,213,4.8,4010586785,212,7.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597409,203,1,1,19,21,36tr17foeaf9ejjmt2txuoy3y,1,76.5,34,2023-02-04T11:49:31.601Z,2023-02-04T11:49:34Z,4010586873,212,12.3,4010586869,140,85.7,4010586867,56,Center,4010586875,213,5.6,4010586871,141,22.8,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597407,117,45,1,19,23,28u3q82ip96ahymkup01vfxli,0,13,71.8,2023-02-04T11:49:33.909Z,2023-02-04T11:49:35Z,4010586865,285,,4010586951,233,204,4010586863,56,Back,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597413,204,3,1,19,23,36tr17foeaf9ejjmt2txuoy3y,1,87,28.2,2023-02-04T11:49:33.909Z,2023-02-04T11:49:35Z,4010586895,56,Center,4010586927,233,117,4010586897,286,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597421,205,1,1,19,24,36tr17foeaf9ejjmt2txuoy3y,0,88.5,26.2,2023-02-04T11:49:34.874Z,2023-02-04T11:49:35Z,4010586981,141,49.4,4010586985,212,16.4,4010586977,56,Center,4010586975,155,,4010586989,213,1.3,4010586973,2,,4010586979,140,92.7,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597431,118,12,1,19,24,28u3q82ip96ahymkup01vfxli,1,10.6,48.4,2023-02-04T11:49:35.366Z,2023-02-04T11:49:36Z,4010587017,140,24.9,4010587015,56,Back,4010587021,212,21.8,4010587037,15,,4010587023,213,5.5,4010587019,141,25.2,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597485,206,1,1,19,29,36tr17foeaf9ejjmt2txuoy3y,1,71,74.2,2023-02-04T11:49:39.826Z,2023-02-04T11:49:45Z,4010587313,141,85.2,4010587309,56,Left,4010587311,140,86.5,4010587317,213,0.4,4010587315,212,17.9,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597489,207,50,1,19,35,36tr17foeaf9ejjmt2txuoy3y,1,79.2,60,2023-02-04T11:49:45.635Z,2023-02-04T11:49:47Z,4010587325,286,,4010587363,233,119,4010587323,56,Center,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597493,119,7,1,19,35,28u3q82ip96ahymkup01vfxli,0,20.8,40,2023-02-04T11:49:45.636Z,2023-02-04T11:49:47Z,4010587343,56,Back,4010587347,233,207,4010587345,285,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597507,120,1,1,19,36,28u3q82ip96ahymkup01vfxli,0,23.9,53.3,2023-02-04T11:49:46.542Z,2023-02-04T11:50:34Z,4010587451,213,5.4,4010587463,286,,4010587457,236,,4010587449,212,3.0,4010587443,56,Back,4010587445,140,25.7,4010587447,141,49.9,4010587459,233,208,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597499,208,74,1,19,36,36tr17foeaf9ejjmt2txuoy3y,1,76.4,52.5,2023-02-04T11:49:46.543Z,2023-02-04T11:51:16Z,4010587379,56,Center,4010587469,233,120,4010587381,285,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597521,209,1,1,19,38,36tr17foeaf9ejjmt2txuoy3y,1,76.4,52.5,2023-02-04T11:49:48.610Z,2023-02-04T11:49:52Z,4010587529,141,40.9,4010587533,213,5.1,4010587525,56,Center,4010587531,212,8.5,4010587527,140,79.4,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597533,210,1,1,19,41,36tr17foeaf9ejjmt2txuoy3y,1,71.1,45.2,2023-02-04T11:49:52.266Z,2023-02-04T11:49:54Z,4010587591,141,28.8,4010587589,140,71.8,4010587595,213,4.8,4010587593,212,11.2,4010587587,56,Center,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597547,211,1,1,19,43,36tr17foeaf9ejjmt2txuoy3y,1,70,28.5,2023-02-04T11:49:54.226Z,2023-02-04T11:49:57Z,4010587661,141,13.2,4010587665,213,5.8,4010587659,140,87.8,4010587663,212,21.4,4010587657,56,Right,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597569,212,1,1,19,46,36tr17foeaf9ejjmt2txuoy3y,1,89.6,11.2,2023-02-04T11:49:57.178Z,2023-02-04T11:50:18Z,4010587773,141,51.5,4010587765,2,,4010588157,210,13,4010587767,155,,4010587769,56,Center,4010588159,154,,4010587771,140,89.2,4010587777,213,1.6,8hq106ex872xezlr1j901kpux,K. Casparij,1,4010587775,212,,,,,,,,,,,,27.4,,,,,,,,,,,,,,,,
2503597571,213,13,1,19,49,36tr17foeaf9ejjmt2txuoy3y,1,89.2,53.1,2023-02-04T11:50:00.025Z,2023-02-04T11:50:18Z,4010588181,231,49.6,4010587783,22,,4010588177,328,,4010587785,17,,4010588167,154,,4010588169,55,212,4010588163,83,,4010587991,20,,et72990p9axru09oxv51hokwl,D. Castellanos,,4010588175,103,4010588179,230,99.5,4010588173,102,4010587787,56,Center,4010588165,29,,11.1,58.7,,,,,,,,,,,,,,,
2503597565,121,5,1,19,50,28u3q82ip96ahymkup01vfxli,1,-1,40.4,2023-02-04T11:50:00.691Z,2023-02-04T11:51:24Z,4010587749,56,Back,4010587751,346,,4010588959,233,214,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597601,214,5,1,19,50,36tr17foeaf9ejjmt2txuoy3y,0,101,59.6,2023-02-04T11:50:00.691Z,2023-02-04T11:50:44Z,4010588963,233,121,4010587905,56,Center,4010587907,346,,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597723,122,1,1,20,18,28u3q82ip96ahymkup01vfxli,1,4.6,46.9,2023-02-04T11:50:28.485Z,2023-02-04T11:50:29Z,4010588473,141,62.1,4010588467,124,,4010588469,56,Back,4010588475,212,12.7,4010588477,213,0.9,4010588471,140,11.7,4010588481,237,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597749,123,1,1,20,19,28u3q82ip96ahymkup01vfxli,1,11.7,62.1,2023-02-04T11:50:29.486Z,2023-02-04T11:50:33Z,4010588593,212,14.2,4010588587,56,Back,4010588589,140,5.6,4010588591,141,43.4,4010588595,213,4.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597773,124,1,1,20,22,28u3q82ip96ahymkup01vfxli,1,10,39.4,2023-02-04T11:50:33.158Z,2023-02-04T11:50:36Z,4010588709,213,0.3,4010588711,1,,4010588703,140,45.4,4010588699,155,,4010588701,56,Back,4010588705,141,55.7,4010588707,212,38.8,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597787,125,1,1,20,26,28u3q82ip96ahymkup01vfxli,0,45.5,53.3,2023-02-04T11:50:36.765Z,2023-02-04T11:50:38Z,4010588783,141,46.9,4010588789,1,,4010588779,56,Center,4010588785,212,36.3,4010588777,157,,4010588787,213,6.2,4010588781,140,79.8,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597791,215,49,1,20,28,36tr17foeaf9ejjmt2txuoy3y,1,15.3,54.6,2023-02-04T11:50:39.337Z,2023-02-04T11:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597859,216,1,1,20,35,36tr17foeaf9ejjmt2txuoy3y,1,15.3,54.6,2023-02-04T11:50:45.610Z,2023-02-04T11:50:47Z,4010589073,141,25.1,4010589077,213,5.2,4010589075,212,23.0,4010589071,140,26.1,4010589069,56,Back,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597925,217,1,1,20,36,36tr17foeaf9ejjmt2txuoy3y,1,26.1,25.1,2023-02-04T11:50:47.274Z,2023-02-04T11:50:54Z,4010589361,212,22.0,4010589353,140,12.5,4010589357,141,49.7,4010589363,213,2.3,4010589351,56,Back,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597949,218,1,1,20,44,36tr17foeaf9ejjmt2txuoy3y,0,16,50,2023-02-04T11:50:54.434Z,2023-02-04T11:50:57Z,4010589459,140,44.3,4010589465,213,0.2,4010589461,141,57.2,4010589455,155,,4010589463,212,30.1,4010589457,56,Back,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597959,126,44,1,20,46,28u3q82ip96ahymkup01vfxli,1,54.1,41.4,2023-02-04T11:50:56.497Z,2023-02-04T11:50:57Z,4010589509,286,,4010589527,233,219,4010589507,56,Center,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597953,219,44,1,20,46,36tr17foeaf9ejjmt2txuoy3y,0,45.9,58.6,2023-02-04T11:50:56.498Z,2023-02-04T11:50:58Z,4010589485,56,Back,4010589487,285,,4010589533,233,126,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597961,127,43,1,20,46,28u3q82ip96ahymkup01vfxli,1,0,0,2023-02-04T11:50:57.342Z,2023-02-04T11:51:12Z,4010589513,286,0,4010589945,144,44,4010589511,56,Center,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597967,128,1,1,20,46,28u3q82ip96ahymkup01vfxli,0,52.5,40,2023-02-04T11:50:57.360Z,2023-02-04T11:50:58Z,4010589545,212,15.8,4010589539,56,Center,4010589547,213,0.2,4010589541,140,67.2,4010589543,141,44.8,4010589537,3,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503597985,220,8,1,20,50,36tr17foeaf9ejjmt2txuoy3y,1,33.2,60,2023-02-04T11:51:00.713Z,2023-02-04T11:51:00Z,4010589617,56,Back,,,,,,,,,,,,,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598027,221,4,1,20,53,36tr17foeaf9ejjmt2txuoy3y,1,37.2,63.8,2023-02-04T11:51:03.555Z,2023-02-04T11:51:07Z,4010589811,56,Back,4010589809,13,,4010589815,265,,4010589817,286,,4010589825,233,129,4010589813,152,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598011,129,4,1,20,53,28u3q82ip96ahymkup01vfxli,0,62.8,36.2,2023-02-04T11:51:03.556Z,2023-02-04T11:51:07Z,4010589763,152,,4010589841,233,221,4010589759,13,,4010589765,265,,4010589767,285,,4010589761,56,Center,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598189,222,1,1,21,16,36tr17foeaf9ejjmt2txuoy3y,1,32.5,58.6,2023-02-04T11:51:26.705Z,2023-02-04T11:51:28Z,4010590611,5,,4010590635,189,,4010590621,212,11.3,4010590615,56,Back,4010590617,140,42.5,4010590613,152,,4010590619,141,64.9,4010590623,213,0.4,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598211,223,1,1,21,18,36tr17foeaf9ejjmt2txuoy3y,1,42.5,64.9,2023-02-04T11:51:28.858Z,2023-02-04T11:51:31Z,4010590721,212,12.2,4010590717,140,31.3,4010590715,56,Back,4010590723,213,3.4,4010590719,141,60.2,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598241,224,1,1,21,21,36tr17foeaf9ejjmt2txuoy3y,1,48.3,70.2,2023-02-04T11:51:31.802Z,2023-02-04T11:51:35Z,4010590849,141,87.7,4010590851,212,14.0,4010590853,213,1.0,4010590847,140,55.3,4010590845,56,Left,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598257,225,1,1,21,24,36tr17foeaf9ejjmt2txuoy3y,0,59,87.7,2023-02-04T11:51:35.353Z,2023-02-04T11:51:37Z,4010590927,56,Center,4010590931,141,65.4,4010590935,213,4.7,4010590933,212,15.2,4010590929,140,59.2,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598275,130,1,1,21,28,28u3q82ip96ahymkup01vfxli,0,41.2,41,2023-02-04T11:51:39.325Z,2023-02-04T11:51:40Z,4010591043,141,9.2,4010591041,140,53.9,4010591039,56,Right,4010591047,213,5.3,4010591045,212,25.4,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598301,226,1,1,21,31,36tr17foeaf9ejjmt2txuoy3y,1,44.5,82.6,2023-02-04T11:51:41.417Z,2023-02-04T11:51:46Z,4010591203,212,15.9,4010591197,56,Back,4010591201,141,64.6,4010591199,140,34.9,4010591205,213,4.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598327,227,1,1,21,35,36tr17foeaf9ejjmt2txuoy3y,1,33.3,64,2023-02-04T11:51:46.153Z,2023-02-04T11:51:50Z,4010591339,212,19.6,4010591333,56,Back,4010591341,213,4.8,4010591335,140,34.6,4010591337,141,35.2,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598345,228,1,1,21,40,36tr17foeaf9ejjmt2txuoy3y,1,36.6,16.8,2023-02-04T11:51:50.690Z,2023-02-04T11:51:53Z,4010591437,212,18.4,4010591435,141,16.8,4010591431,56,Right,4010591439,213,0,4010591433,140,54.1,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598347,229,50,1,21,42,36tr17foeaf9ejjmt2txuoy3y,1,52.4,19.6,2023-02-04T11:51:53.228Z,2023-02-04T11:51:54Z,4010591447,286,,4010591491,233,131,4010591445,56,Right,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598343,131,7,1,21,42,28u3q82ip96ahymkup01vfxli,0,47.6,80.4,2023-02-04T11:51:53.229Z,2023-02-04T11:51:54Z,4010591465,233,229,4010591427,56,Back,4010591429,285,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598367,230,1,1,21,44,36tr17foeaf9ejjmt2txuoy3y,0,52.4,17.8,2023-02-04T11:51:55.257Z,2023-02-04T11:51:56Z,4010591529,213,3.3,4010591523,140,34.4,4010591527,212,19.1,4010591525,141,14.0,4010591521,56,Back,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598375,132,49,1,21,46,28u3q82ip96ahymkup01vfxli,1,64.4,80.5,2023-02-04T11:51:57.254Z,2023-02-04T11:52:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598413,133,1,1,21,46,28u3q82ip96ahymkup01vfxli,1,64.3,80.3,2023-02-04T11:51:57.357Z,2023-02-04T11:52:13Z,4010591747,56,Center,4010591753,141,56.9,4010591751,140,60.4,4010591757,213,4.5,4010591755,212,16.4,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598445,134,1,1,21,49,28u3q82ip96ahymkup01vfxli,1,61.3,57.3,2023-02-04T11:52:00.245Z,2023-02-04T11:52:03Z,4010591889,213,5.1,4010591883,140,65.8,4010591881,56,Center,4010591887,212,13.4,4010591885,141,38.9,,,,,,,,,,eqcpu383wnbhhcjssk6pn1695,G. Eaton-Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598475,135,1,1,21,52,28u3q82ip96ahymkup01vfxli,0,67,36.1,2023-02-04T11:52:02.950Z,2023-02-04T11:52:07Z,4010592031,141,30.1,4010592027,56,Center,4010592035,213,6.2,4010592033,212,31.0,4010592029,140,96.3,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598477,231,61,1,21,56,36tr17foeaf9ejjmt2txuoy3y,1,5.1,73.7,2023-02-04T11:52:07.310Z,2023-02-04T11:52:07Z,4010592041,56,Back,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598489,136,6,1,21,57,28u3q82ip96ahymkup01vfxli,1,98.9,27.8,2023-02-04T11:52:07.885Z,2023-02-04T11:52:11Z,4010592091,56,Center,4010592137,233,232,4010592093,75,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
