id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/13/value
2515882125,245,1,1,27,5,8l30dsub3sutr6j3ruvk650xc,1,42.9,23.7,2023-03-05T13:28:47.801Z,2023-03-05T13:28:51Z,4075300247,56,Right,4075300253,212,23.7,4075300251,141,19.1,4075300255,213,6.2,4075300249,140,65.3,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882195,246,1,1,27,8,8l30dsub3sutr6j3ruvk650xc,1,52.8,21.6,2023-03-05T13:28:51.504Z,2023-03-05T13:28:55Z,4075300661,212,30.3,4075300657,141,36.9,4075300665,213,2.8,4075300653,56,Back,4075300655,140,25.7,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882217,247,1,1,27,13,8l30dsub3sutr6j3ruvk650xc,1,25.7,24.1,2023-03-05T13:28:55.593Z,2023-03-05T13:28:57Z,4075300779,212,25.0,4075300777,141,46.0,4075300781,213,2.5,4075300773,56,Back,4075300775,140,6.6,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882223,248,1,1,27,15,8l30dsub3sutr6j3ruvk650xc,0,7,40.9,2023-03-05T13:28:57.681Z,2023-03-05T13:28:58Z,4075300821,213,6.2,4075300813,56,Back,4075300815,140,42.8,4075300817,141,37.4,4075300823,1,,4075300811,157,,4075300819,212,37.7,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882307,249,1,1,27,18,8l30dsub3sutr6j3ruvk650xc,0,25.7,38.6,2023-03-05T13:29:01.489Z,2023-03-05T13:29:04Z,4075301257,140,39.4,4075301263,213,5.8,4075301255,56,Back,4075301253,3,,4075301261,212,16.3,4075301259,141,27.4,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882271,220,1,1,27,18,7kt37xy93vjy6wac8vq6fqz3g,0,58.1,65.8,2023-03-05T13:29:01.510Z,2023-03-05T13:29:02Z,4075301067,213,0.6,4075301057,3,,4075301061,140,63.5,4075301063,141,71.2,4075301059,56,Center,4075301065,212,6.8,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882393,221,4,1,27,20,7kt37xy93vjy6wac8vq6fqz3g,1,61.5,72.6,2023-03-05T13:29:03.324Z,2023-03-05T13:29:12Z,4075301789,294,,4075301805,233,250,4075301795,286,,4075301793,152,,4075301791,56,Center,4075301787,13,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882357,250,4,1,27,20,8l30dsub3sutr6j3ruvk650xc,0,38.5,27.4,2023-03-05T13:29:03.325Z,2023-03-05T13:29:12Z,4075301571,13,,4075301585,285,,4075301839,233,221,4075301573,294,,4075301577,56,Back,4075301581,152,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882435,222,1,1,27,31,7kt37xy93vjy6wac8vq6fqz3g,1,65.5,80.3,2023-03-05T13:29:14.413Z,2023-03-05T13:29:15Z,4075302039,213,1.0,4075302029,140,69.9,4075302023,5,,4075302033,141,91.1,4075302035,212,8.7,4075302025,152,,4075302027,56,Left,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882483,223,1,1,27,33,7kt37xy93vjy6wac8vq6fqz3g,1,69.9,91.1,2023-03-05T13:29:15.581Z,2023-03-05T13:29:20Z,4075302295,212,17.6,4075302293,141,83.6,4075302289,56,Left,4075302297,213,3.4,4075302291,140,53.9,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882517,224,3,1,27,35,7kt37xy93vjy6wac8vq6fqz3g,1,52.4,69.8,2023-03-05T13:29:18.017Z,2023-03-05T13:29:22Z,4075302471,233,251,4075302447,56,Center,4075302449,286,,,,,,,,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882461,251,45,1,27,35,8l30dsub3sutr6j3ruvk650xc,0,47.6,30.2,2023-03-05T13:29:18.017Z,2023-03-05T13:29:22Z,4075302481,233,224,4075302159,56,Back,4075302161,285,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882539,225,1,1,27,38,7kt37xy93vjy6wac8vq6fqz3g,1,49.9,78.2,2023-03-05T13:29:21.573Z,2023-03-05T13:29:23Z,4075302555,212,22.8,4075302545,56,Back,4075302549,140,38.1,4075302551,141,50.0,4075302557,213,4.1,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882573,226,1,1,27,40,7kt37xy93vjy6wac8vq6fqz3g,1,38.7,50.7,2023-03-05T13:29:23.333Z,2023-03-05T13:29:25Z,4075302771,213,5.2,4075302769,212,12.4,4075302767,141,34.2,4075302763,56,Back,4075302765,140,43.7,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882585,227,1,1,27,43,7kt37xy93vjy6wac8vq6fqz3g,1,43.6,32.5,2023-03-05T13:29:25.581Z,2023-03-05T13:29:26Z,4075302835,213,0.7,4075302833,212,13.0,4075302827,56,Center,4075302829,140,52.8,4075302831,141,45.4,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882611,228,1,1,27,44,7kt37xy93vjy6wac8vq6fqz3g,1,52.8,45.4,2023-03-05T13:29:26.677Z,2023-03-05T13:29:29Z,4075302969,140,40.8,4075302967,56,Back,4075302971,141,74.2,4075302973,212,23.3,4075302975,213,2.1,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882747,229,1,1,27,46,7kt37xy93vjy6wac8vq6fqz3g,1,42.3,71.2,2023-03-05T13:29:29.141Z,2023-03-05T13:29:39Z,4075303673,213,0.4,4075303671,212,27.3,4075303667,140,66.5,4075303669,141,86.0,4075303665,56,Left,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882765,230,1,1,27,56,7kt37xy93vjy6wac8vq6fqz3g,0,93.9,72.7,2023-03-05T13:29:38.925Z,2023-03-05T13:29:39Z,4075303757,141,27.0,4075303755,140,100.0,4075303763,1,,4075303753,56,Center,4075303759,212,32.1,4075303761,213,5.0,4075303751,155,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882767,231,5,1,27,57,7kt37xy93vjy6wac8vq6fqz3g,0,101,37.4,2023-03-05T13:29:39.816Z,2023-03-05T13:29:41Z,4075303901,233,252,4075303773,56,Center,4075303775,346,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515882777,252,5,1,27,57,8l30dsub3sutr6j3ruvk650xc,1,-1,62.6,2023-03-05T13:29:39.816Z,2023-03-05T13:49:42Z,4075303827,346,,4075303825,56,Back,4075303853,233,231,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883121,253,1,1,28,20,8l30dsub3sutr6j3ruvk650xc,1,5,49.6,2023-03-05T13:30:03.335Z,2023-03-05T13:30:06Z,4075305583,213,1.3,4075305571,124,,4075305587,237,,4075305579,141,74.5,4075305577,140,8.7,4075305581,212,17.4,4075305575,56,Back,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883177,254,1,1,28,23,8l30dsub3sutr6j3ruvk650xc,1,9.5,85.4,2023-03-05T13:30:06.119Z,2023-03-05T13:30:10Z,4075305843,1,,4075305833,56,Back,4075305835,140,41.4,4075305837,141,78.2,4075305841,213,6.1,4075305839,212,33.9,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883247,255,1,1,28,27,8l30dsub3sutr6j3ruvk650xc,1,28.5,73.6,2023-03-05T13:30:10.472Z,2023-03-05T13:30:15Z,4075306251,213,5.0,4075306243,56,Back,4075306245,140,33.4,4075306247,141,45.7,4075306249,212,19.7,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883331,256,1,1,28,32,8l30dsub3sutr6j3ruvk650xc,1,47.1,35.8,2023-03-05T13:30:14.952Z,2023-03-05T13:30:20Z,4075306665,141,15.6,4075306663,140,76.5,4075306667,212,33.8,4075306669,213,5.9,4075306661,56,Right,4075306671,1,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883357,257,1,1,28,37,8l30dsub3sutr6j3ruvk650xc,1,69.2,30.6,2023-03-05T13:30:20.119Z,2023-03-05T13:30:23Z,4075306857,213,2.3,4075306853,141,47.2,4075306849,56,Center,4075306855,212,14.7,4075306851,140,60.2,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883397,258,1,1,28,40,8l30dsub3sutr6j3ruvk650xc,1,66.1,37.6,2023-03-05T13:30:23.360Z,2023-03-05T13:30:26Z,4075307103,56,Right,4075307111,212,23.1,4075307113,213,5.3,4075307109,141,9.8,4075307107,140,78.8,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883415,259,1,1,28,43,8l30dsub3sutr6j3ruvk650xc,1,79.7,11.9,2023-03-05T13:30:26.464Z,2023-03-05T13:30:28Z,4075307181,213,2.5,4075307177,141,21.0,4075307175,140,71.6,4075307173,56,Right,4075307179,212,10.5,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883467,260,1,1,28,45,8l30dsub3sutr6j3ruvk650xc,1,71.7,19.5,2023-03-05T13:30:28.439Z,2023-03-05T13:30:31Z,4075307421,56,Right,4075307429,213,5.7,4075307427,212,9.1,4075307423,140,78.9,4075307425,141,12.0,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883511,261,1,1,28,49,8l30dsub3sutr6j3ruvk650xc,1,82.5,16.4,2023-03-05T13:30:31.736Z,2023-03-05T13:30:53Z,4075307665,140,77.6,4075309489,154,,4075307663,56,Center,4075307667,141,33.4,4075307669,212,12.7,4075307671,213,2.0,4075309487,210,15,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2515883519,262,15,1,28,52,8l30dsub3sutr6j3ruvk650xc,1,85,33.7,2023-03-05T13:30:35.080Z,2023-03-05T13:30:53Z,4075308609,233,233,4075309511,103,10.1,4075309505,55,261,4075307727,56,Center,4075309501,29,,4075309521,147,49.1,4075307723,22,,4075309503,154,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,4075309519,146,4075307725,63,4075309499,78,,98.4,4075308585,20,4075309509,102,,,,,,,,,,,,,,,,,,50.8,
2515883669,233,10,1,28,52,7kt37xy93vjy6wac8vq6fqz3g,1,2.8,50.7,2023-03-05T13:30:35.180Z,2023-03-05T13:30:45Z,4075308459,182,,4075308649,233,262,4075308451,176,,4075308455,179,,4075308465,56,Back,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883651,232,52,1,28,56,7kt37xy93vjy6wac8vq6fqz3g,1,2.8,50.7,2023-03-05T13:30:39.318Z,2023-03-05T13:30:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883779,234,1,1,29,4,7kt37xy93vjy6wac8vq6fqz3g,1,2.8,50.7,2023-03-05T13:30:46.964Z,2023-03-05T13:30:49Z,4075309085,123,,4075309129,189,,4075309087,56,Back,4075309091,141,39.5,4075309089,140,23.0,4075309095,213,5.9,4075309093,212,22.5,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883867,235,1,1,29,7,7kt37xy93vjy6wac8vq6fqz3g,1,24.6,39.5,2023-03-05T13:30:49.957Z,2023-03-05T13:30:54Z,4075309565,56,Back,4075309569,141,70.2,4075309573,213,1.8,4075309571,212,21.7,4075309567,140,19.0,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515883935,236,1,1,29,12,7kt37xy93vjy6wac8vq6fqz3g,1,21.8,74.1,2023-03-05T13:30:54.749Z,2023-03-05T13:31:00Z,4075309949,141,60.8,4075309953,213,3.9,4075309945,56,Back,4075309951,212,12.9,4075309947,140,13.1,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884057,237,1,1,29,17,7kt37xy93vjy6wac8vq6fqz3g,1,20.8,59.6,2023-03-05T13:31:00.101Z,2023-03-05T13:31:06Z,4075310575,56,Back,4075310579,141,76.9,4075310581,212,12.4,4075310583,213,1.2,4075310577,140,24.6,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884083,238,1,1,29,23,7kt37xy93vjy6wac8vq6fqz3g,0,25.7,78.1,2023-03-05T13:31:06.526Z,2023-03-05T13:31:07Z,4075310701,56,Center,4075310709,213,5.9,4075310707,212,28.5,4075310699,155,,4075310703,140,51.3,4075310705,141,64.3,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884129,263,8,1,29,28,8l30dsub3sutr6j3ruvk650xc,1,42.5,49.7,2023-03-05T13:31:11.151Z,2023-03-05T13:31:11Z,4075310983,56,Back,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884161,264,1,1,29,29,8l30dsub3sutr6j3ruvk650xc,1,53.1,51.8,2023-03-05T13:31:11.927Z,2023-03-05T13:31:50Z,4075311151,212,15.7,4075311145,56,Center,4075311147,140,67.5,4075311153,213,6.0,4075311149,141,45.8,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884163,265,49,1,29,30,8l30dsub3sutr6j3ruvk650xc,1,53.8,48.5,2023-03-05T13:31:12.759Z,2023-03-05T13:31:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884241,266,1,1,29,32,8l30dsub3sutr6j3ruvk650xc,1,59.4,41.3,2023-03-05T13:31:15.287Z,2023-03-05T13:31:19Z,4075311681,141,11.9,4075311677,56,Right,4075311679,140,83.7,4075311687,1,,4075311683,212,32.4,4075311685,213,5.6,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884257,267,1,1,29,37,8l30dsub3sutr6j3ruvk650xc,0,92,33.4,2023-03-05T13:31:19.831Z,2023-03-05T13:31:21Z,4075311789,140,92.2,4075311787,56,Center,4075311791,141,51.6,4075311793,212,12.4,4075311795,213,1.6,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884277,239,8,1,29,39,7kt37xy93vjy6wac8vq6fqz3g,1,6.3,63.1,2023-03-05T13:31:21.653Z,2023-03-05T13:31:21Z,4075311899,56,Back,,,,,,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884311,240,49,1,29,40,7kt37xy93vjy6wac8vq6fqz3g,1,19.7,59.4,2023-03-05T13:31:23.525Z,2023-03-05T13:31:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884461,241,1,1,29,41,7kt37xy93vjy6wac8vq6fqz3g,1,19.7,59.4,2023-03-05T13:31:23.628Z,2023-03-05T13:31:32Z,4075312963,56,Back,4075312965,140,26.9,4075312967,141,63.4,4075312969,212,8.0,4075312971,213,0.3,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884465,242,61,1,29,49,7kt37xy93vjy6wac8vq6fqz3g,1,37.3,10,2023-03-05T13:31:32.252Z,2023-03-05T13:31:39Z,4075313623,238,,4075312985,56,Back,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884499,243,5,1,29,50,7kt37xy93vjy6wac8vq6fqz3g,0,37.4,-1.6,2023-03-05T13:31:32.959Z,2023-03-05T13:49:43Z,4075313195,56,Back,4075313197,347,,4075314637,233,268,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515884721,268,5,1,29,50,8l30dsub3sutr6j3ruvk650xc,1,62.6,101.6,2023-03-05T13:31:32.959Z,2023-03-05T13:31:50Z,4075314615,233,243,4075314571,56,Left,4075314573,347,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886153,269,1,1,31,26,8l30dsub3sutr6j3ruvk650xc,1,68.6,100,2023-03-05T13:33:09.142Z,2023-03-05T13:33:14Z,4075322517,213,3.9,4075322513,141,95.3,4075322509,56,Left,4075322515,212,7.0,4075322507,107,,4075322511,140,63.6,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886157,270,61,1,31,32,8l30dsub3sutr6j3ruvk650xc,1,66.4,95.1,2023-03-05T13:33:14.660Z,2023-03-05T13:33:15Z,4075322527,56,Left,4075322529,238,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886183,244,52,1,31,33,7kt37xy93vjy6wac8vq6fqz3g,1,6.1,43.4,2023-03-05T13:33:16.372Z,2023-03-05T13:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886267,245,1,1,31,35,7kt37xy93vjy6wac8vq6fqz3g,1,6.1,44.9,2023-03-05T13:33:18.037Z,2023-03-05T13:33:20Z,4075323069,140,10.5,4075323079,213,1.2,4075323063,123,,4075323075,212,11.8,4075323073,141,60.8,4075323067,56,Back,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886319,246,1,1,31,38,7kt37xy93vjy6wac8vq6fqz3g,1,11.6,62.4,2023-03-05T13:33:20.860Z,2023-03-05T13:33:24Z,4075323423,56,Back,4075323425,140,14.5,4075323427,141,49.3,4075323431,213,5.0,4075323429,212,9.4,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886383,247,1,1,31,42,7kt37xy93vjy6wac8vq6fqz3g,1,17.8,50.6,2023-03-05T13:33:24.780Z,2023-03-05T13:33:28Z,4075323821,140,19.1,4075323827,213,1.5,4075323823,141,74.2,4075323825,212,16.1,4075323819,56,Back,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886543,248,1,1,31,45,7kt37xy93vjy6wac8vq6fqz3g,1,19.2,74.4,2023-03-05T13:33:28.532Z,2023-03-05T13:33:37Z,4075324759,212,13.7,4075324761,213,4.4,4075324757,141,55.2,4075324755,140,15.1,4075324753,56,Back,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886565,249,1,1,31,55,7kt37xy93vjy6wac8vq6fqz3g,1,42.4,36.6,2023-03-05T13:33:37.740Z,2023-03-05T13:33:39Z,4075324901,140,32.3,4075324907,213,2.4,4075324905,212,14.1,4075324903,141,50.3,4075324899,56,Back,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515886915,250,1,1,31,56,7kt37xy93vjy6wac8vq6fqz3g,1,32.2,51.5,2023-03-05T13:33:39.228Z,2023-03-05T13:33:54Z,4075326617,213,1.7,4075326613,141,71.7,4075326609,56,Back,4075326615,212,13.8,4075326611,140,31.0,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515887943,251,1,1,32,11,7kt37xy93vjy6wac8vq6fqz3g,1,28.1,72.9,2023-03-05T13:33:54.180Z,2023-03-05T13:34:48Z,4075331949,141,80.8,4075331953,213,0.5,4075331947,140,36.5,4075331945,56,Back,4075331951,212,10.3,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515887949,252,68,1,33,5,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-03-05T13:34:48.428Z,2023-03-05T13:34:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515887953,271,68,1,33,6,8l30dsub3sutr6j3ruvk650xc,0,0,0,2023-03-05T13:34:48.902Z,2023-03-05T13:34:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888001,253,1,1,33,7,7kt37xy93vjy6wac8vq6fqz3g,1,28.6,80.8,2023-03-05T13:34:49.980Z,2023-03-05T13:34:51Z,4075332239,141,66.1,4075332241,212,12.9,4075332235,56,Back,4075332243,213,5.4,4075332237,140,36.4,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888101,254,1,1,33,8,7kt37xy93vjy6wac8vq6fqz3g,1,36.4,66.1,2023-03-05T13:34:51.269Z,2023-03-05T13:34:54Z,4075332729,140,20.1,4075332731,141,52.5,4075332735,213,3.6,4075332733,212,19.5,4075332727,56,Back,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888209,255,1,1,33,12,7kt37xy93vjy6wac8vq6fqz3g,1,19.4,49.1,2023-03-05T13:34:54.884Z,2023-03-05T13:34:59Z,4075333253,212,14.8,4075333249,140,30.3,4075333255,213,5.6,4075333251,141,35.2,4075333247,56,Back,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888279,256,1,1,33,17,7kt37xy93vjy6wac8vq6fqz3g,0,35.9,27.4,2023-03-05T13:34:59.716Z,2023-03-05T13:35:07Z,4075333671,212,65.0,4075334105,196,,4075333659,56,Left,4075333667,141,100.0,4075333673,213,0.9,4075333675,1,,4075333663,140,74.8,4075333655,155,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888287,257,5,1,33,20,7kt37xy93vjy6wac8vq6fqz3g,0,75.1,101.6,2023-03-05T13:35:03.093Z,2023-03-05T13:49:43Z,4075333699,347,,4075333695,56,Left,4075334949,233,272,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888513,272,5,1,33,20,8l30dsub3sutr6j3ruvk650xc,1,24.9,-1.6,2023-03-05T13:35:03.093Z,2023-03-05T13:35:15Z,4075334915,56,Back,4075334933,233,257,4075334917,347,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888597,273,1,1,33,32,8l30dsub3sutr6j3ruvk650xc,1,30.5,0,2023-03-05T13:35:15.116Z,2023-03-05T13:35:19Z,4075335349,141,25.3,4075335353,213,1.3,4075335347,140,34.6,4075335345,56,Back,4075335343,107,,4075335351,212,18.5,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515888621,274,1,1,33,36,8l30dsub3sutr6j3ruvk650xc,1,28.5,29.7,2023-03-05T13:35:19.396Z,2023-03-05T13:35:20Z,4075335473,140,24.0,4075335471,56,Back,4075335475,141,18.3,4075335479,213,4.2,4075335477,212,9.1,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
