id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,assist,qualifier/11/value
2540576295,13,1,1,1,27,28u3q82ip96ahymkup01vfxli,0,57,37.3,2023-04-29T11:32:47.495Z,2023-04-29T11:32:48Z,4234208583,213,0,4234208585,1,,4234208579,141,37.3,4234208581,212,32.8,4234208575,56,Center,4234208573,155,,4234208577,140,88.2,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576313,16,52,1,1,30,mjejb0x57ms54j9ry6s8njwh,1,9.1,61.1,2023-04-29T11:32:50.833Z,2023-04-29T11:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576501,17,1,1,1,44,mjejb0x57ms54j9ry6s8njwh,1,13,63.1,2023-04-29T11:33:03.986Z,2023-04-29T11:33:07Z,4234209591,141,70.9,4234209593,212,19.7,4234209585,123,,4234209595,213,0.3,4234209589,140,31.1,4234209587,56,Back,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576561,18,1,1,1,47,mjejb0x57ms54j9ry6s8njwh,0,24.1,57,2023-04-29T11:33:07.124Z,2023-04-29T11:33:11Z,4234209847,56,Back,4234209849,140,40.7,4234209855,213,5.1,4234209853,212,43.1,4234209857,1,,4234209851,141,0.0,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576735,14,5,1,1,51,28u3q82ip96ahymkup01vfxli,1,61.8,101.4,2023-04-29T11:33:11.627Z,2023-04-29T11:36:05Z,4234210795,347,,4234210819,233,19,4234210793,56,Left,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576569,19,5,1,1,51,mjejb0x57ms54j9ry6s8njwh,0,38.2,-1.4,2023-04-29T11:33:11.627Z,2023-04-29T11:33:29Z,4234209889,56,Back,4234210839,233,14,4234209891,347,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576779,15,1,1,2,8,28u3q82ip96ahymkup01vfxli,0,63.8,100,2023-04-29T11:33:28.809Z,2023-04-29T11:33:32Z,4234210989,107,,4234210999,213,6.0,4234210991,56,Left,4234210995,141,95.6,4234210997,212,15.3,4234210993,140,77.8,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576789,21,1,1,2,12,mjejb0x57ms54j9ry6s8njwh,0,29.4,25.6,2023-04-29T11:33:32.777Z,2023-04-29T11:33:34Z,4234211069,140,31.9,4234211107,236,,4234211071,141,25.8,4234211075,213,0.1,4234211113,286,,4234211067,56,Back,4234211073,212,2.6,4234211109,233,16,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576791,16,74,1,2,12,28u3q82ip96ahymkup01vfxli,1,76.8,95.3,2023-04-29T11:33:32.778Z,2023-04-29T11:35:59Z,4234211117,233,21,4234211081,285,,4234211079,56,Left,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576841,22,1,1,2,16,mjejb0x57ms54j9ry6s8njwh,0,33.2,40.9,2023-04-29T11:33:36.121Z,2023-04-29T11:33:36Z,4234211355,140,45.0,4234211359,212,16.0,4234211357,141,26.1,4234211353,56,Back,4234211361,213,5.6,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576855,23,49,1,2,18,mjejb0x57ms54j9ry6s8njwh,1,43.9,27.4,2023-04-29T11:33:38.466Z,2023-04-29T11:33:38Z,,,,,,,,,,,,,,,,,,,,,,,,,xhbmqvlmvk0gguvc9u806itx,S. van de Sanden,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576867,24,61,1,2,19,mjejb0x57ms54j9ry6s8njwh,0,41.5,31.8,2023-04-29T11:33:39.649Z,2023-04-29T11:33:39Z,4234211483,56,Back,,,,,,,,,,,,,,,,,,,,,,xhbmqvlmvk0gguvc9u806itx,S. van de Sanden,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576871,17,49,1,2,20,28u3q82ip96ahymkup01vfxli,1,59.6,73.9,2023-04-29T11:33:39.983Z,2023-04-29T11:33:40Z,,,,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576901,18,1,1,2,20,28u3q82ip96ahymkup01vfxli,1,59.6,73.9,2023-04-29T11:33:40.463Z,2023-04-29T11:33:42Z,4234211615,56,Left,4234211623,213,0.8,4234211621,212,7.8,4234211619,141,82.3,4234211617,140,64.6,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576921,19,1,1,2,22,28u3q82ip96ahymkup01vfxli,1,64.6,82.3,2023-04-29T11:33:42.815Z,2023-04-29T11:33:45Z,4234211711,140,64.7,4234211715,212,29.2,4234211709,56,Center,4234211717,213,4.7,4234211713,141,39.4,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576947,20,1,1,2,25,28u3q82ip96ahymkup01vfxli,0,65.8,38.9,2023-04-29T11:33:45.278Z,2023-04-29T11:33:48Z,4234211847,140,83.2,4234211855,212,19.5,4234211843,56,Center,4234211851,141,28.9,4234211859,213,5.9,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576955,25,49,1,2,28,mjejb0x57ms54j9ry6s8njwh,1,17,81.2,2023-04-29T11:33:48.281Z,2023-04-29T11:33:48Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,
2540576973,26,1,1,2,28,mjejb0x57ms54j9ry6s8njwh,0,17,81.2,2023-04-29T11:33:48.417Z,2023-04-29T11:33:49Z,4234211953,56,Back,4234211961,213,0.1,4234211959,212,6.3,4234211957,141,82.3,4234211955,140,23.0,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577015,21,61,1,2,30,28u3q82ip96ahymkup01vfxli,1,76.5,28,2023-04-29T11:33:50.433Z,2023-04-29T11:34:12Z,4234212063,56,Center,,,,,,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577039,22,5,1,2,30,28u3q82ip96ahymkup01vfxli,0,70.6,-1.6,2023-04-29T11:33:50.762Z,2023-04-29T11:36:05Z,4234212199,56,Right,4234212407,233,27,4234212201,347,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577081,27,5,1,2,30,mjejb0x57ms54j9ry6s8njwh,1,29.4,101.6,2023-04-29T11:33:50.762Z,2023-04-29T11:33:58Z,4234212379,347,,4234212377,56,Back,4234212385,233,22,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577107,28,1,1,2,38,mjejb0x57ms54j9ry6s8njwh,1,31.2,100,2023-04-29T11:33:58.273Z,2023-04-29T11:34:02Z,4234212487,140,47.3,4234212489,141,91.8,4234212483,107,,4234212485,56,Back,4234212493,213,5.9,4234212491,212,18.1,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577111,29,1,1,2,42,mjejb0x57ms54j9ry6s8njwh,0,45.7,98.3,2023-04-29T11:34:02.273Z,2023-04-29T11:34:09Z,4234212507,141,100.0,4234212509,212,5.4,4234212503,56,Left,4234212505,140,50.2,4234212511,213,0.5,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577293,23,5,1,2,42,28u3q82ip96ahymkup01vfxli,1,55.1,-1.7,2023-04-29T11:34:02.599Z,2023-04-29T11:36:05Z,4234213503,347,,4234213531,233,30,4234213501,56,Right,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577115,30,5,1,2,42,mjejb0x57ms54j9ry6s8njwh,0,44.9,101.7,2023-04-29T11:34:02.599Z,2023-04-29T11:34:23Z,4234213551,233,23,4234212529,56,Back,4234212533,347,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577331,24,1,1,3,2,28u3q82ip96ahymkup01vfxli,1,61,0,2023-04-29T11:34:22.559Z,2023-04-29T11:34:25Z,4234213715,140,73.9,4234213721,213,0.4,4234213719,212,14.7,4234213717,141,7.1,4234213711,107,,4234213713,56,Right,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577335,25,61,1,3,5,28u3q82ip96ahymkup01vfxli,0,73.9,7.1,2023-04-29T11:34:25.695Z,2023-04-29T11:34:26Z,4234213729,56,Right,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577365,31,1,1,3,6,mjejb0x57ms54j9ry6s8njwh,1,23.9,88.6,2023-04-29T11:34:26.809Z,2023-04-29T11:34:27Z,4234213887,141,93.6,4234213889,212,5.1,4234213883,56,Back,4234213885,140,20.3,4234213891,213,2.4,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577369,32,49,1,3,7,mjejb0x57ms54j9ry6s8njwh,1,20.3,93.6,2023-04-29T11:34:27.721Z,2023-04-29T11:34:28Z,,,,,,,,,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577433,33,1,1,3,8,mjejb0x57ms54j9ry6s8njwh,1,20.3,95.9,2023-04-29T11:34:28.497Z,2023-04-29T11:34:32Z,4234214203,1,,4234214191,157,,4234214199,212,28.9,4234214201,213,6.1,4234214195,140,47.2,4234214197,141,87.2,4234214193,56,Back,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577447,34,1,1,3,12,mjejb0x57ms54j9ry6s8njwh,1,47.2,86.9,2023-04-29T11:34:32.456Z,2023-04-29T11:34:33Z,4234214247,140,43.0,4234214249,141,72.0,4234214245,56,Back,4234214253,213,4.3,4234214251,212,11.1,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577455,35,1,1,3,13,mjejb0x57ms54j9ry6s8njwh,0,43,72,2023-04-29T11:34:33.241Z,2023-04-29T11:34:33Z,4234214287,141,72.6,4234214289,212,17.4,4234214283,56,Center,4234214285,140,59.6,4234214291,213,0.0,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577473,26,8,1,3,15,28u3q82ip96ahymkup01vfxli,1,45.3,38.6,2023-04-29T11:34:34.974Z,2023-04-29T11:34:35Z,4234214357,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577485,36,50,1,3,16,mjejb0x57ms54j9ry6s8njwh,1,54.8,63.4,2023-04-29T11:34:35.945Z,2023-04-29T11:34:38Z,4234214571,233,27,4234214415,286,,4234214413,56,Center,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,
2540577505,27,7,1,3,16,28u3q82ip96ahymkup01vfxli,1,45.2,36.6,2023-04-29T11:34:35.946Z,2023-04-29T11:34:38Z,4234214517,56,Back,4234214519,285,,4234214541,233,36,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,
