id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/15/value
2472912803,156,1,1,15,46,36tr17foeaf9ejjmt2txuoy3y,0,63.3,6.2,2022-10-16T13:18:50.907Z,2022-10-16T13:18:52Z,3848948673,212,10.5,3848948675,213,0.7,3848948667,56,Right,3848948671,141,16.2,3848948669,140,70.9,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912877,157,1,1,15,48,36tr17foeaf9ejjmt2txuoy3y,1,71,17.7,2022-10-16T13:18:53.492Z,2022-10-16T13:18:57Z,3848949073,141,40.4,3848949075,212,29.5,3848949077,213,2.6,3848949071,140,47.1,3848949069,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912891,158,1,1,15,52,36tr17foeaf9ejjmt2txuoy3y,0,49.3,41.2,2022-10-16T13:18:56.971Z,2022-10-16T13:18:57Z,3848949161,56,Center,3848949167,212,28.8,3848949169,213,0.6,3848949163,140,71.5,3848949159,155,,3848949165,141,66.1,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912903,76,49,1,15,53,28u3q82ip96ahymkup01vfxli,1,29.9,19.1,2022-10-16T13:18:58.461Z,2022-10-16T13:18:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913001,77,1,1,15,54,28u3q82ip96ahymkup01vfxli,1,29.9,19.1,2022-10-16T13:18:58.885Z,2022-10-16T13:19:02Z,3848949737,213,6.0,3848949731,140,43.4,3848949735,212,14.8,3848949729,56,Back,3848949733,141,13.1,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913013,78,3,1,15,56,28u3q82ip96ahymkup01vfxli,0,44.2,12,2022-10-16T13:19:01.587Z,2022-10-16T13:19:03Z,3848949869,233,159,3848949797,56,Back,3848949801,286,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913003,159,7,1,15,56,36tr17foeaf9ejjmt2txuoy3y,1,55.8,88,2022-10-16T13:19:01.588Z,2022-10-16T13:19:03Z,3848949747,56,Left,3848949837,233,78,3848949749,285,,,,,,,,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913017,160,49,1,15,58,36tr17foeaf9ejjmt2txuoy3y,1,59.3,93.9,2022-10-16T13:19:02.819Z,2022-10-16T13:19:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913127,161,1,1,15,58,36tr17foeaf9ejjmt2txuoy3y,1,53.8,82.6,2022-10-16T13:19:03.683Z,2022-10-16T13:19:08Z,3848950371,56,Center,3848950377,212,15.2,3848950373,140,59.4,3848950379,213,5.1,3848950375,141,62.0,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913183,162,1,1,16,3,36tr17foeaf9ejjmt2txuoy3y,1,65.9,71.8,2022-10-16T13:19:07.892Z,2022-10-16T13:19:10Z,3848950693,140,50.3,3848950697,212,16.6,3848950699,213,3.0,3848950695,141,75.3,3848950691,56,Center,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913229,163,1,1,16,6,36tr17foeaf9ejjmt2txuoy3y,1,46.9,73.6,2022-10-16T13:19:10.899Z,2022-10-16T13:19:12Z,3848950957,213,4.0,3848950949,56,Back,3848950951,140,40.4,3848950955,212,10.4,3848950953,141,62.1,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913249,164,1,1,16,7,36tr17foeaf9ejjmt2txuoy3y,1,40.4,62.1,2022-10-16T13:19:12.420Z,2022-10-16T13:19:13Z,3848951061,212,5.3,3848951057,140,43.3,3848951055,56,Back,3848951059,141,68.4,3848951065,213,1.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913327,165,1,1,16,9,36tr17foeaf9ejjmt2txuoy3y,1,43.3,68.4,2022-10-16T13:19:13.835Z,2022-10-16T13:19:17Z,3848951467,212,22.2,3848951463,140,42.1,3848951461,56,Back,3848951465,141,35.8,3848951469,213,4.7,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913443,166,1,1,16,12,36tr17foeaf9ejjmt2txuoy3y,1,46.9,34.9,2022-10-16T13:19:17.235Z,2022-10-16T13:19:20Z,3848951955,213,6.2,3848951945,56,Center,3848951949,140,66.2,3848951951,141,32.4,3848951953,212,20.3,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913493,167,1,1,16,16,36tr17foeaf9ejjmt2txuoy3y,1,67.6,31.6,2022-10-16T13:19:20.859Z,2022-10-16T13:19:22Z,3848952237,141,28.6,3848952241,213,6.0,3848952239,212,8.1,3848952233,140,75.1,3848952229,56,Center,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913635,168,1,1,16,18,36tr17foeaf9ejjmt2txuoy3y,1,77,22.1,2022-10-16T13:19:22.875Z,2022-10-16T13:19:28Z,3848952875,212,14.5,3848952867,140,65.0,3848952877,213,2.6,3848952865,56,Center,3848952871,141,32.8,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913685,169,1,1,16,23,36tr17foeaf9ejjmt2txuoy3y,1,64.3,32.2,2022-10-16T13:19:27.868Z,2022-10-16T13:19:30Z,3848953141,56,Center,3848953145,141,51.8,3848953149,213,1.5,3848953147,212,13.3,3848953143,140,65.0,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913783,170,1,1,16,25,36tr17foeaf9ejjmt2txuoy3y,1,65,51.8,2022-10-16T13:19:30.155Z,2022-10-16T13:19:33Z,3848953591,212,9.4,3848953589,141,58.8,3848953585,56,Center,3848953587,140,72.7,3848953593,213,0.5,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913849,171,1,1,16,31,36tr17foeaf9ejjmt2txuoy3y,1,70.4,56.1,2022-10-16T13:19:35.931Z,2022-10-16T13:19:37Z,3848954047,141,60.3,3848954045,140,72.7,3848954051,212,3.7,3848954055,213,0.9,3848954017,56,Center,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913867,172,1,1,16,31,36tr17foeaf9ejjmt2txuoy3y,0,72.7,60.3,2022-10-16T13:19:36.691Z,2022-10-16T13:19:37Z,3848954097,56,Center,3848954101,141,48.7,3848954099,140,80.7,3848954105,213,5.5,3848954103,212,11.5,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913845,79,8,1,16,32,28u3q82ip96ahymkup01vfxli,1,26.1,53.3,2022-10-16T13:19:37.668Z,2022-10-16T13:19:57Z,3848954001,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913951,80,1,1,16,33,28u3q82ip96ahymkup01vfxli,0,26.1,53.3,2022-10-16T13:19:37.846Z,2022-10-16T13:19:42Z,3848954571,141,25.6,3848954567,56,Center,3848954575,213,5.9,3848954569,140,66.4,3848954565,157,,3848954577,1,,3848954573,212,46.3,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914117,173,1,1,16,42,36tr17foeaf9ejjmt2txuoy3y,1,44.3,77,2022-10-16T13:19:47.779Z,2022-10-16T13:19:51Z,3848955469,140,48.7,3848955473,212,12.1,3848955471,141,60.5,3848955475,213,5.1,3848955467,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914139,174,1,1,16,46,36tr17foeaf9ejjmt2txuoy3y,1,48.7,60.5,2022-10-16T13:19:50.995Z,2022-10-16T13:19:52Z,3848955589,140,38.3,3848955591,141,46.7,3848955595,213,3.9,3848955587,56,Back,3848955593,212,14.4,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914197,175,1,1,16,47,36tr17foeaf9ejjmt2txuoy3y,1,38.3,46.7,2022-10-16T13:19:51.939Z,2022-10-16T13:19:54Z,3848955835,140,42.0,3848955843,212,18.0,3848955845,213,1.4,3848955833,56,Back,3848955839,141,72.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914263,176,1,1,16,49,36tr17foeaf9ejjmt2txuoy3y,1,42,72.6,2022-10-16T13:19:54.059Z,2022-10-16T13:19:58Z,3848956207,213,5.3,3848956201,140,49.4,3848956203,141,56.3,3848956199,56,Back,3848956205,212,13.5,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914343,177,1,1,16,53,36tr17foeaf9ejjmt2txuoy3y,1,49.2,57,2022-10-16T13:19:57.900Z,2022-10-16T13:20:01Z,3848956585,213,4.4,3848956579,140,44.4,3848956581,141,36.1,3848956583,212,15.1,3848956577,56,Back,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914455,178,1,1,16,56,36tr17foeaf9ejjmt2txuoy3y,1,63.4,41.8,2022-10-16T13:20:01.723Z,2022-10-16T13:20:07Z,3848957085,212,21.9,3848957075,56,Center,3848957077,140,72.3,3848957081,141,70.9,3848957087,213,1.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914543,179,1,1,17,2,36tr17foeaf9ejjmt2txuoy3y,1,72.6,75,2022-10-16T13:20:07.500Z,2022-10-16T13:20:11Z,3848957505,212,25.0,3848957499,56,Left,3848957503,141,82.3,3848957501,140,95.9,3848957507,213,0.2,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914525,81,45,1,17,5,28u3q82ip96ahymkup01vfxli,0,9,25.5,2022-10-16T13:20:10.293Z,2022-10-16T13:20:12Z,3848957639,233,180,3848957443,285,,3848957441,56,Back,,,,,,,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914559,180,3,1,17,5,36tr17foeaf9ejjmt2txuoy3y,1,91,74.5,2022-10-16T13:20:10.293Z,2022-10-16T13:20:12Z,3848957627,233,81,3848957593,56,Center,3848957597,286,,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914599,181,1,1,17,6,36tr17foeaf9ejjmt2txuoy3y,1,93.1,68.5,2022-10-16T13:20:11.699Z,2022-10-16T13:57:14Z,3849000649,154,,3848957791,140,92.1,3848957805,213,4.6,3848957795,141,58.1,3848957799,212,7.1,3849000647,210,13,3848957787,56,Center,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914605,182,13,1,17,8,36tr17foeaf9ejjmt2txuoy3y,1,94.9,53.9,2022-10-16T13:20:12.875Z,2022-10-16T13:57:14Z,3848960881,72,,3849000687,391,,3849000673,29,,3848957843,22,,3849000699,231,51.1,3848960883,16,,3849000675,154,,3849000677,55,181,10d8jj5vwrmib55tth0isfvft,L. Hemp,3848957847,56,,Center,3849000683,103,3849000681,102,61.5,3849000685,328,3849168405,73,3849000697,230,99.9,3849000693,146,97.7,3849168407,153,22.2,,,3849000695,147,,,,60.1,,
2472914679,82,43,1,17,8,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-16T13:20:12.975Z,2022-10-16T13:32:25Z,3848958271,56,Back,3848958269,94,0,3848960939,233,182,3849029211,144,10,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914727,83,12,1,17,9,28u3q82ip96ahymkup01vfxli,1,7.6,43,2022-10-16T13:20:14.005Z,2022-10-16T13:29:10Z,3848958513,212,10.2,3848958509,140,0.0,3848958507,56,Back,3848958515,213,3.8,3848958511,141,34.3,3848958553,167,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914731,84,6,1,17,11,28u3q82ip96ahymkup01vfxli,0,0,33.6,2022-10-16T13:20:16.339Z,2022-10-16T13:32:12Z,3848958587,233,183,3848958521,56,Back,3848958523,73,,,,,,,,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914673,183,6,1,17,11,36tr17foeaf9ejjmt2txuoy3y,1,100,66.4,2022-10-16T13:20:16.339Z,2022-10-16T13:20:20Z,3848958567,233,84,3848958241,73,,3848958239,56,Center,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915371,185,1,1,17,50,36tr17foeaf9ejjmt2txuoy3y,0,99.9,99.3,2022-10-16T13:20:55.627Z,2022-10-16T13:31:46Z,3848961875,1,,3848961867,140,89.9,3848961871,212,37.1,3848961873,213,4.4,3848961869,141,47.0,3848962315,233,85,3848961859,6,,3848961863,223,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,3848961857,2,,,3848961861,155,3848961865,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2472915451,85,41,1,17,52,28u3q82ip96ahymkup01vfxli,1,4.1,46.1,2022-10-16T13:20:57.414Z,2022-10-16T13:21:36Z,3848962257,212,10.8,3848962255,141,37.1,3848962397,233,185,3848962253,140,12.6,3848962259,213,5.7,,,,,,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915453,186,61,1,17,55,36tr17foeaf9ejjmt2txuoy3y,1,92.6,53,2022-10-16T13:20:59.883Z,2022-10-16T13:23:10Z,3848962273,56,Center,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915473,86,12,1,17,55,28u3q82ip96ahymkup01vfxli,1,12.6,37.1,2022-10-16T13:20:59.996Z,2022-10-16T13:21:01Z,3848962367,141,0.0,3848962491,167,,3848962371,213,5.0,3848962361,56,Back,3848962365,140,20.2,3848962369,212,27.8,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915481,87,5,1,17,56,28u3q82ip96ahymkup01vfxli,0,15.4,-1.8,2022-10-16T13:21:00.857Z,2022-10-16T13:21:04Z,3848962451,347,,3848962447,56,Back,3848962771,233,187,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915529,187,5,1,17,56,36tr17foeaf9ejjmt2txuoy3y,1,84.6,101.8,2022-10-16T13:21:00.857Z,2022-10-16T13:32:26Z,3848962717,56,Left,3848962719,347,,3848962749,233,87,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915569,188,1,1,17,58,36tr17foeaf9ejjmt2txuoy3y,1,89.5,100,2022-10-16T13:21:03.619Z,2022-10-16T13:21:06Z,3848962933,213,4.7,3848962925,56,Left,3848962929,141,94.4,3848962923,107,,3848962931,212,4.9,3848962927,140,89.6,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915689,189,1,1,18,2,36tr17foeaf9ejjmt2txuoy3y,1,88.1,93.9,2022-10-16T13:21:07.035Z,2022-10-16T13:21:12Z,3848963557,141,96.2,3848963573,212,3.9,3848963553,56,Left,3848963577,213,2.7,3848963555,140,84.7,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915739,190,1,1,18,7,36tr17foeaf9ejjmt2txuoy3y,1,83.4,96.5,2022-10-16T13:21:11.924Z,2022-10-16T13:21:14Z,3848963773,212,26.0,3848963769,140,61.0,3848963775,213,3.6,3848963767,56,Left,3848963771,141,80.3,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915819,191,1,1,18,10,36tr17foeaf9ejjmt2txuoy3y,1,63.8,78.1,2022-10-16T13:21:15.732Z,2022-10-16T13:21:17Z,3848964111,56,Center,3848964117,212,8.4,3848964115,141,69.9,3848964119,213,5.6,3848964113,140,69.8,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915853,192,1,1,18,12,36tr17foeaf9ejjmt2txuoy3y,1,69.8,69.9,2022-10-16T13:21:17.611Z,2022-10-16T13:21:19Z,3848964295,213,2.1,3848964291,141,80.9,3848964289,140,65.9,3848964293,212,8.5,3848964287,56,Left,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915901,193,1,1,18,14,36tr17foeaf9ejjmt2txuoy3y,1,65.9,80.9,2022-10-16T13:21:19.219Z,2022-10-16T13:21:22Z,3848964531,56,Back,3848964537,212,25.2,3848964533,140,44.6,3848964539,213,3.6,3848964535,141,63.7,,,,,,,,,,et72990p9axru09oxv51hokwl,D. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915929,194,1,1,18,17,36tr17foeaf9ejjmt2txuoy3y,1,44.6,63.7,2022-10-16T13:21:22.147Z,2022-10-16T13:21:23Z,3848964661,56,Center,3848964665,141,45.7,3848964669,213,5.7,3848964667,212,21.5,3848964663,140,61.4,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472915997,195,1,1,18,18,36tr17foeaf9ejjmt2txuoy3y,1,61.9,45.8,2022-10-16T13:21:23.476Z,2022-10-16T13:21:27Z,3848965017,141,32.5,3848965021,213,3.6,3848965013,56,Back,3848965019,212,20.1,3848965015,140,44.8,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916041,196,1,1,18,22,36tr17foeaf9ejjmt2txuoy3y,1,44.9,32.4,2022-10-16T13:21:26.995Z,2022-10-16T13:21:29Z,3848965285,213,5.7,3848965273,140,66.8,3848965281,212,27.2,3848965269,56,Right,3848965277,141,11.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916103,197,1,1,18,24,36tr17foeaf9ejjmt2txuoy3y,1,66.8,11.1,2022-10-16T13:21:29.292Z,2022-10-16T13:21:32Z,3848965607,141,11.4,3848965611,213,3.1,3848965605,140,42.6,3848965609,212,25.4,3848965603,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916201,198,1,1,18,27,36tr17foeaf9ejjmt2txuoy3y,1,41,10.7,2022-10-16T13:21:32.731Z,2022-10-16T13:21:39Z,3848966107,56,Back,3848966115,213,1.9,3848966111,141,30.6,3848966113,212,14.3,3848966109,140,36.6,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916239,199,1,1,18,34,36tr17foeaf9ejjmt2txuoy3y,1,34.5,35.4,2022-10-16T13:21:39.107Z,2022-10-16T13:21:41Z,3848966339,213,1.3,3848966333,140,39.9,3848966335,141,68.5,3848966331,56,Back,3848966337,212,23.2,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916271,200,1,1,18,36,36tr17foeaf9ejjmt2txuoy3y,1,39.9,68.5,2022-10-16T13:21:40.963Z,2022-10-16T13:21:42Z,3848966507,56,Center,3848966515,213,6.1,3848966511,141,62.4,3848966513,212,23.2,3848966509,140,61.6,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916309,201,1,1,18,38,36tr17foeaf9ejjmt2txuoy3y,1,61.6,62.4,2022-10-16T13:21:42.812Z,2022-10-16T13:21:44Z,3848966683,141,92.6,3848966687,212,20.7,3848966691,213,1.7,3848966675,140,59.5,3848966671,56,Left,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916473,202,1,1,18,39,36tr17foeaf9ejjmt2txuoy3y,1,59.5,92.6,2022-10-16T13:21:44.395Z,2022-10-16T13:21:52Z,3848967515,140,76.4,3848967521,212,17.9,3848967513,56,Left,3848967523,213,0.1,3848967517,141,95.7,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916627,203,1,1,18,47,36tr17foeaf9ejjmt2txuoy3y,1,94.3,81.1,2022-10-16T13:21:52.339Z,2022-10-16T13:24:21Z,3848968341,141,47.8,3848983499,154,,3848968345,213,4.4,3848968339,140,87.8,3848968337,56,Center,3848983497,210,13,3848968343,212,23.7,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916633,204,13,1,18,50,36tr17foeaf9ejjmt2txuoy3y,1,87.7,47.8,2022-10-16T13:21:55.412Z,2022-10-16T13:24:21Z,3848983535,75,,3848983545,102,38.8,3848983559,230,98.5,3848983541,55,203,3848968373,17,,3848983557,147,39.2,3848968371,22,,3848983561,231,51.1,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,3848983549,328,,,3848983551,391,3848968377,56,Center,3848983539,154,3848980747,72,3848983555,146,95.2,3848983547,103,20.8,3848983553,153,,,,3848983537,29,,,,,,
2472916585,88,49,1,18,53,28u3q82ip96ahymkup01vfxli,1,10,57.6,2022-10-16T13:21:58.102Z,2022-10-16T13:21:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916641,89,50,1,18,56,28u3q82ip96ahymkup01vfxli,1,9,74.2,2022-10-16T13:22:00.821Z,2022-10-16T13:22:03Z,3848968765,233,205,3848968415,285,,3848968413,56,Back,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916697,205,7,1,18,56,36tr17foeaf9ejjmt2txuoy3y,1,91,25.8,2022-10-16T13:22:00.822Z,2022-10-16T13:22:03Z,3848968677,56,Center,3848968679,286,,3848968725,233,89,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916727,206,1,1,18,58,36tr17foeaf9ejjmt2txuoy3y,0,91.5,32.5,2022-10-16T13:22:02.804Z,2022-10-16T13:23:27Z,3848968821,140,90.3,3848978099,286,,3848978095,233,90,3848968819,56,Center,3848968825,212,6.9,3848968827,213,1.8,3848978093,236,,3848968823,141,42.5,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916703,90,74,1,18,58,28u3q82ip96ahymkup01vfxli,1,6.7,53.6,2022-10-16T13:22:02.805Z,2022-10-16T13:36:52Z,3848978053,285,,3848968707,56,Back,3848978105,233,206,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916775,207,49,1,19,0,36tr17foeaf9ejjmt2txuoy3y,1,85.7,17.6,2022-10-16T13:22:05.524Z,2022-10-16T13:22:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472916805,208,1,1,19,1,36tr17foeaf9ejjmt2txuoy3y,1,85.7,17.6,2022-10-16T13:22:05.875Z,2022-10-16T13:22:07Z,3848969229,212,7.9,3848969225,140,93.2,3848969223,56,Right,3848969227,141,19.2,3848969231,213,0.1,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
