id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/16/value
2515867115,421,8,1,40,49,axwnneoekq2f2yq6r1l704y96,1,23.8,46.9,2023-03-05T13:12:11.385Z,2023-03-05T13:12:11Z,4075221025,56,Back,,,,,,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867665,248,5,1,40,49,28u3q82ip96ahymkup01vfxli,1,74.3,100.6,2023-03-05T13:12:11.634Z,2023-03-05T13:12:38Z,4075223705,347,,4075223719,233,422,4075223703,56,Left,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867163,422,5,1,40,49,axwnneoekq2f2yq6r1l704y96,0,25.7,-0.6,2023-03-05T13:12:11.634Z,2023-03-05T13:26:49Z,4075221199,56,Back,4075221201,347,,4075223729,233,248,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867689,249,1,1,41,16,28u3q82ip96ahymkup01vfxli,0,72.5,100,2023-03-05T13:12:38.257Z,2023-03-05T13:12:40Z,4075223849,213,5.9,4075223845,141,90.5,4075223841,56,Left,4075223839,107,,4075223847,212,19.4,4075223843,140,89.7,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867681,423,8,1,41,17,axwnneoekq2f2yq6r1l704y96,1,7.8,3.8,2023-03-05T13:12:39.785Z,2023-03-05T13:12:39Z,4075223797,56,Back,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867771,250,50,1,41,21,28u3q82ip96ahymkup01vfxli,1,83.4,87.8,2023-03-05T13:12:44.017Z,2023-03-05T13:12:48Z,4075224153,56,Left,4075224561,233,424,4075224155,286,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867843,424,7,1,41,21,axwnneoekq2f2yq6r1l704y96,0,16.6,12.2,2023-03-05T13:12:44.018Z,2023-03-05T13:12:47Z,4075224493,56,Back,4075224519,233,250,4075224495,285,,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867861,251,1,1,41,24,28u3q82ip96ahymkup01vfxli,1,75.1,92.4,2023-03-05T13:12:46.848Z,2023-03-05T13:12:48Z,4075224585,212,12.6,4075224587,213,3.0,4075224583,141,94.8,4075224575,56,Left,4075224579,140,63.2,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867907,252,1,1,41,26,28u3q82ip96ahymkup01vfxli,1,62.9,94.5,2023-03-05T13:12:48.328Z,2023-03-05T13:12:50Z,4075224829,213,4.2,4075224825,141,65.1,4075224821,56,Center,4075224827,212,23.1,4075224823,140,51.8,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515867953,253,1,1,41,28,28u3q82ip96ahymkup01vfxli,1,46.9,61.1,2023-03-05T13:12:50.784Z,2023-03-05T13:12:54Z,4075225063,1,,4075225057,141,9.4,4075225061,213,5.1,4075225053,56,Right,4075225059,212,37.4,4075225055,140,59.0,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868031,254,1,1,41,31,28u3q82ip96ahymkup01vfxli,1,60.8,6.1,2023-03-05T13:12:54.025Z,2023-03-05T13:13:00Z,4075225487,213,0,4075225483,141,6.1,4075225481,140,75.4,4075225479,56,Right,4075225485,212,15.3,,,,,,,,,,e9d84gt62onfgxr33f0t8g178,J. Reavill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868053,255,1,1,41,38,28u3q82ip96ahymkup01vfxli,1,70.5,16.1,2023-03-05T13:13:00.512Z,2023-03-05T13:13:02Z,4075225615,213,0.8,4075225613,212,15.0,4075225607,56,Center,4075225609,140,80.1,4075225611,141,32.5,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868093,256,1,1,41,39,28u3q82ip96ahymkup01vfxli,0,80.1,32.5,2023-03-05T13:13:02.056Z,2023-03-05T13:13:04Z,4075225769,56,Right,4075225771,140,92.2,4075225773,141,17.1,4075225777,213,5.6,4075225775,212,16.5,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868123,425,1,1,41,42,axwnneoekq2f2yq6r1l704y96,1,5.3,82.6,2023-03-05T13:13:04.770Z,2023-03-05T13:13:06Z,4075225931,141,93.3,4075225933,212,19.0,4075225927,56,Back,4075225935,213,0.4,4075225929,140,22.0,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868135,426,49,1,41,43,axwnneoekq2f2yq6r1l704y96,1,22,93.3,2023-03-05T13:13:06.058Z,2023-03-05T13:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868219,427,1,1,41,45,axwnneoekq2f2yq6r1l704y96,1,27.5,86.8,2023-03-05T13:13:08.042Z,2023-03-05T13:13:10Z,4075226347,56,Back,4075226355,213,4.4,4075226349,140,25.9,4075226353,212,6.0,4075226351,141,78.4,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868357,428,1,1,41,48,axwnneoekq2f2yq6r1l704y96,1,26.7,73,2023-03-05T13:13:10.650Z,2023-03-05T13:13:19Z,4075227099,140,59.2,4075227097,56,Left,4075227101,141,80.2,4075227105,213,0.1,4075227103,212,34.5,4075227107,1,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868425,429,1,1,41,57,axwnneoekq2f2yq6r1l704y96,1,73.7,81.4,2023-03-05T13:13:19.233Z,2023-03-05T13:13:22Z,4075227423,141,84.4,4075227427,213,2.9,4075227419,56,Left,4075227421,140,65.2,4075227425,212,9.2,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868465,430,1,1,42,0,axwnneoekq2f2yq6r1l704y96,1,65.5,75.6,2023-03-05T13:13:22.713Z,2023-03-05T13:13:25Z,4075227669,213,0.7,4075227663,212,16.1,4075227649,56,Left,4075227653,140,77.5,4075227657,141,90.3,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868561,431,1,1,42,3,axwnneoekq2f2yq6r1l704y96,1,77.5,90.3,2023-03-05T13:13:25.545Z,2023-03-05T13:13:30Z,4075228115,212,29.8,4075228111,140,49.8,4075228117,213,3.4,4075228113,141,80.6,4075228109,56,Back,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868701,432,1,1,42,8,axwnneoekq2f2yq6r1l704y96,1,51.7,83.5,2023-03-05T13:13:30.409Z,2023-03-05T13:13:37Z,4075228779,141,70.2,4075228781,212,11.6,4075228775,56,Center,4075228777,140,58.6,4075228783,213,5.4,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868809,433,1,1,42,15,axwnneoekq2f2yq6r1l704y96,1,56.9,67.8,2023-03-05T13:13:37.473Z,2023-03-05T13:13:42Z,4075229211,56,Back,4075229213,140,41.5,4075229217,212,16.6,4075229219,213,2.9,4075229215,141,73.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868885,434,1,1,42,20,axwnneoekq2f2yq6r1l704y96,1,48.1,67.5,2023-03-05T13:13:42.337Z,2023-03-05T13:13:45Z,4075229565,141,48.2,4075229569,213,4.1,4075229567,212,16.3,4075229563,140,38.9,4075229561,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515868977,435,1,1,42,22,axwnneoekq2f2yq6r1l704y96,1,38.9,48.2,2023-03-05T13:13:45.145Z,2023-03-05T13:13:51Z,4075230055,213,1.0,4075230043,140,56.5,4075230047,141,87.1,4075230059,1,,4075230041,56,Left,4075230051,212,32.3,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869023,436,1,1,42,28,axwnneoekq2f2yq6r1l704y96,1,57.4,81.1,2023-03-05T13:13:50.697Z,2023-03-05T13:13:52Z,4075230265,212,10.9,4075230259,56,Center,4075230263,141,77.0,4075230267,213,6.0,4075230261,140,67.4,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869051,437,1,1,42,30,axwnneoekq2f2yq6r1l704y96,1,71.2,70.6,2023-03-05T13:13:52.457Z,2023-03-05T13:13:54Z,4075230427,212,18.6,4075230423,140,60.9,4075230421,56,Left,4075230425,141,92.9,4075230429,213,2.2,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869129,438,1,1,42,32,axwnneoekq2f2yq6r1l704y96,1,64.9,91.2,2023-03-05T13:13:54.217Z,2023-03-05T13:14:44Z,4075230809,140,78.4,4075230805,56,Left,4075234983,210,15,4075230823,213,0.1,4075230817,212,14.3,4075230813,141,93.9,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869167,257,45,1,42,36,28u3q82ip96ahymkup01vfxli,0,13.4,17.4,2023-03-05T13:13:58.361Z,2023-03-05T13:14:01Z,4075230993,56,Back,4075230995,285,,4075231133,233,439,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869171,439,3,1,42,36,axwnneoekq2f2yq6r1l704y96,1,86.6,82.6,2023-03-05T13:13:58.361Z,2023-03-05T13:14:00Z,4075231091,233,257,4075231011,56,Left,4075231013,286,,,,,,,,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869175,440,15,1,42,37,axwnneoekq2f2yq6r1l704y96,1,84.3,73.6,2023-03-05T13:13:59.874Z,2023-03-05T13:14:44Z,4075234987,29,,4075234997,215,,4075234999,146,88.1,4075234989,55,438,4075234191,82,,4075235001,147,67.5,4075235005,230,99.0,4075235065,233,258,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,4075231035,56,Center,4075234993,102,4075231033,64,,4075234175,20,,4075234985,78,,4075234995,103,48.5,19,4075235009,231,4075231031,22,,,,,,,,52.7,
2515869193,258,10,1,42,37,28u3q82ip96ahymkup01vfxli,1,11.5,15.5,2023-03-05T13:13:59.974Z,2023-03-05T13:14:35Z,4075233295,94,,4075234229,233,440,4075231101,56,Back,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869251,441,1,1,42,39,axwnneoekq2f2yq6r1l704y96,1,93.1,56,2023-03-05T13:14:01.761Z,2023-03-05T13:15:00Z,4075231385,212,13.4,4075236395,154,,4075231387,213,2.7,4075231383,141,64.5,4075236393,210,15,4075231381,140,81.6,4075231379,56,Center,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869273,259,43,1,42,41,28u3q82ip96ahymkup01vfxli,1,0,0,2023-03-05T13:14:03.288Z,2023-03-05T13:14:52Z,4075231473,141,35.7,4075231477,213,6.1,4075231471,140,21.2,4075231469,56,Back,4075235719,144,12,4075231475,212,9.6,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869255,442,15,1,42,41,axwnneoekq2f2yq6r1l704y96,1,81.6,61.8,2023-03-05T13:14:03.297Z,2023-03-05T13:15:00Z,4075236407,29,,4075235747,233,260,4075236411,154,,4075231405,56,Center,4075231401,22,,4075236427,103,15.8,4075235729,72,,4075236429,215,,9ijnmgmapjcnctich86692tw5,K. Zelem,,4075235731,18,,4075236431,328,4075236405,78,,4075236433,146,98.0,4075236425,102,50.2,4075236435,147,,49.6,4075236417,55,,,,,,,,,,441,
2515869281,260,10,1,42,41,28u3q82ip96ahymkup01vfxli,1,3.5,46.7,2023-03-05T13:14:03.397Z,2023-03-05T13:14:53Z,4075231511,56,Back,4075231509,182,,4075231507,178,,4075231789,177,,4075235781,233,442,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869697,261,27,1,42,55,28u3q82ip96ahymkup01vfxli,1,0,0,2023-03-05T13:14:17.818Z,2023-03-05T13:26:51Z,4075292997,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515869737,443,27,1,42,55,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-05T13:14:17.818Z,2023-03-05T13:26:51Z,4075292985,233,261,4075233617,41,Injury,4075233619,53,9zdmc8v5sfrv9z7da49odn4a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515870795,262,28,1,44,6,28u3q82ip96ahymkup01vfxli,1,0,0,2023-03-05T13:15:28.690Z,2023-03-05T13:15:32Z,4075239245,233,444,4075239197,55,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515870749,444,28,1,44,6,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-05T13:15:28.690Z,2023-03-05T13:15:32Z,4075238967,55,443,4075239233,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515870791,445,68,1,44,8,axwnneoekq2f2yq6r1l704y96,0,0,0,2023-03-05T13:15:31.138Z,2023-03-05T13:15:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515870845,263,68,1,44,11,28u3q82ip96ahymkup01vfxli,1,0,0,2023-03-05T13:15:33.576Z,2023-03-05T13:15:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515870883,264,1,1,44,12,28u3q82ip96ahymkup01vfxli,1,14.8,33.7,2023-03-05T13:15:34.336Z,2023-03-05T13:15:35Z,4075239655,212,22.2,4075239641,140,15.3,4075239659,213,1.5,4075239635,56,Back,4075239649,141,66.4,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515870951,265,1,1,44,13,28u3q82ip96ahymkup01vfxli,1,15.3,66.4,2023-03-05T13:15:35.351Z,2023-03-05T13:15:39Z,4075240043,56,Back,4075240047,141,39.2,4075240045,140,14.8,4075240049,212,18.5,4075240051,213,4.7,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515870995,266,1,1,44,17,28u3q82ip96ahymkup01vfxli,1,11.8,34.3,2023-03-05T13:15:39.479Z,2023-03-05T13:15:42Z,4075240333,141,38.3,4075240337,213,0.1,4075240331,140,35.9,4075240335,212,25.5,4075240329,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871115,267,1,1,44,20,28u3q82ip96ahymkup01vfxli,1,34.5,31.2,2023-03-05T13:15:42.551Z,2023-03-05T13:15:49Z,4075240971,141,12.2,4075240967,140,38.1,4075240963,56,Back,4075240973,212,13.5,4075240975,213,5.0,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871189,268,1,1,44,27,28u3q82ip96ahymkup01vfxli,1,35.4,33.7,2023-03-05T13:15:49.248Z,2023-03-05T13:15:54Z,4075241335,56,Back,4075241341,212,13.3,4075241343,213,2.4,4075241339,141,47.6,4075241337,140,26.5,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871205,269,1,1,44,31,28u3q82ip96ahymkup01vfxli,1,33.2,66,2023-03-05T13:15:53.944Z,2023-03-05T13:15:54Z,4075241425,140,24.8,4075241429,212,11.0,4075241427,141,56.4,4075241423,56,Back,4075241431,213,3.8,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871261,270,1,1,44,32,28u3q82ip96ahymkup01vfxli,1,24.8,56.4,2023-03-05T13:15:54.777Z,2023-03-05T13:15:57Z,4075241693,140,25.4,4075241701,213,4.7,4075241687,56,Back,4075241695,141,23.9,4075241699,212,22.1,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871849,446,43,1,44,33,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-05T13:15:55.442Z,2023-03-05T13:22:39Z,4075275603,144,1,4075244791,212,3.0,4075244787,140,69.6,4075244783,157,0,4075244793,213,0.6,4075244795,1,0,4075244785,56,Center,4075244789,141,58.2,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871313,271,1,1,44,34,28u3q82ip96ahymkup01vfxli,1,27.5,31,2023-03-05T13:15:57.144Z,2023-03-05T13:16:00Z,4075242007,56,Back,4075242009,140,39.1,4075242011,141,31.5,4075242015,213,0.0,4075242013,212,12.2,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871393,272,1,1,44,37,28u3q82ip96ahymkup01vfxli,1,43.4,33.7,2023-03-05T13:15:59.936Z,2023-03-05T13:16:03Z,4075242451,212,16.8,4075242437,56,Back,4075242443,140,33.2,4075242447,141,52.7,4075242457,213,2.3,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871469,273,1,1,44,40,28u3q82ip96ahymkup01vfxli,1,31.3,56.9,2023-03-05T13:16:02.968Z,2023-03-05T13:16:06Z,4075242839,141,93.5,4075242843,213,1.3,4075242835,56,Back,4075242841,212,26.1,4075242837,140,38.9,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871519,274,1,1,44,43,28u3q82ip96ahymkup01vfxli,1,39.2,92.3,2023-03-05T13:16:06.071Z,2023-03-05T13:16:08Z,4075243081,56,Back,4075243085,141,71.7,4075243089,213,4.0,4075243087,212,18.9,4075243083,140,27.1,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871605,275,1,1,44,46,28u3q82ip96ahymkup01vfxli,1,26.6,74.1,2023-03-05T13:16:08.464Z,2023-03-05T13:16:12Z,4075243495,56,Back,4075243503,213,3.7,4075243501,212,19.7,4075243499,141,58.7,4075243497,140,10.7,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871661,276,1,1,44,49,28u3q82ip96ahymkup01vfxli,1,10.8,59.1,2023-03-05T13:16:12.079Z,2023-03-05T13:16:16Z,4075243817,141,77.8,4075243813,56,Back,4075243825,213,0.9,4075243821,212,16.5,4075243815,140,20.8,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871807,277,1,1,44,54,28u3q82ip96ahymkup01vfxli,1,27.9,74.4,2023-03-05T13:16:16.511Z,2023-03-05T13:16:22Z,4075244585,212,13.5,4075244589,213,1.0,4075244577,56,Back,4075244581,141,91.2,4075244579,140,34.8,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871929,278,1,1,45,0,28u3q82ip96ahymkup01vfxli,1,37.2,78.8,2023-03-05T13:16:22.456Z,2023-03-05T13:16:29Z,4075245143,212,7.5,4075245147,213,2.8,4075245139,141,82.3,4075245135,56,Back,4075245137,140,30.4,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871851,447,70,1,45,3,axwnneoekq2f2yq6r1l704y96,1,0,0,2023-03-05T13:16:25.404Z,2023-03-05T13:16:42Z,4075244807,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871971,279,1,1,45,6,28u3q82ip96ahymkup01vfxli,1,31.6,82.9,2023-03-05T13:16:29.096Z,2023-03-05T13:16:31Z,4075245331,141,93.3,4075245335,213,0.5,4075245329,140,44.4,4075245327,56,Back,4075245333,212,15.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871983,280,1,1,45,9,28u3q82ip96ahymkup01vfxli,0,45.8,94.1,2023-03-05T13:16:31.400Z,2023-03-05T13:16:33Z,4075245391,141,93.2,4075245403,233,448,4075245407,286,,4075245387,56,Back,4075245393,212,0.6,4075245389,140,46.0,4075245395,213,5.0,4075245401,236,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871973,448,74,1,45,9,axwnneoekq2f2yq6r1l704y96,1,46.9,3.5,2023-03-05T13:16:31.401Z,2023-03-05T13:16:33Z,4075245345,285,,4075245453,233,280,4075245343,56,Back,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872143,281,5,1,45,10,28u3q82ip96ahymkup01vfxli,1,50.8,101.8,2023-03-05T13:16:32.449Z,2023-03-05T13:26:50Z,4075246247,233,449,4075246169,56,Left,4075246171,347,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515871991,449,5,1,45,10,axwnneoekq2f2yq6r1l704y96,0,49.2,-1.8,2023-03-05T13:16:32.449Z,2023-03-05T13:16:43Z,4075245423,347,,4075245421,56,Back,4075246273,233,281,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872433,282,1,1,45,31,28u3q82ip96ahymkup01vfxli,1,59.4,100,2023-03-05T13:16:53.984Z,2023-03-05T13:16:57Z,4075247703,140,73.6,4075247707,212,16.0,4075247705,141,92.4,4075247699,107,,4075247709,213,5.9,4075247701,56,Left,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872437,283,50,1,45,34,28u3q82ip96ahymkup01vfxli,1,73.6,92,2023-03-05T13:16:57.155Z,2023-03-05T13:16:58Z,4075247731,56,Left,4075247733,286,,4075247927,233,450,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872457,450,7,1,45,34,axwnneoekq2f2yq6r1l704y96,0,26.4,8,2023-03-05T13:16:57.156Z,2023-03-05T13:16:58Z,4075247813,56,Back,4075247853,233,283,4075247815,285,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872491,284,50,1,45,37,28u3q82ip96ahymkup01vfxli,1,78,96.4,2023-03-05T13:16:59.544Z,2023-03-05T13:17:01Z,4075248013,286,,4075248011,56,Left,4075248123,233,451,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872509,451,7,1,45,37,axwnneoekq2f2yq6r1l704y96,1,22,3.6,2023-03-05T13:16:59.545Z,2023-03-05T13:17:01Z,4075248095,285,,4075248091,167,,4075248115,233,284,4075248093,56,Back,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872871,285,5,1,45,38,28u3q82ip96ahymkup01vfxli,1,79.8,101,2023-03-05T13:17:00.208Z,2023-03-05T13:17:21Z,4075249897,347,,4075249919,233,452,4075249895,56,Left,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515872511,452,5,1,45,38,axwnneoekq2f2yq6r1l704y96,0,20.2,-1,2023-03-05T13:17:00.208Z,2023-03-05T13:26:50Z,4075248097,56,Back,4075249929,233,285,4075248099,347,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
