id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2552316141,188,1,1,16,52,spi3g782q7m4evjxn1sv6cfa,1,55.9,3.4,2023-05-21T11:47:02.548Z,2023-05-21T11:47:06Z,4296719251,140,43.4,4296719257,213,2.4,4296719253,141,22.7,4296719255,212,18.6,4296719249,56,Back,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316173,189,1,1,16,56,spi3g782q7m4evjxn1sv6cfa,1,38.2,27.1,2023-05-21T11:47:06.117Z,2023-05-21T11:47:07Z,4296719387,56,Back,4296719389,140,36.3,4296719393,212,18.5,4296719391,141,54.2,4296719395,213,1.7,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316233,190,1,1,16,57,spi3g782q7m4evjxn1sv6cfa,1,36.2,54.5,2023-05-21T11:47:07.333Z,2023-05-21T11:47:12Z,4296719709,56,Back,4296719717,213,4.7,4296719711,140,36.3,4296719715,212,12.1,4296719713,141,36.7,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316309,191,1,1,17,2,spi3g782q7m4evjxn1sv6cfa,1,37.7,32.5,2023-05-21T11:47:12.076Z,2023-05-21T11:47:16Z,4296720023,212,14.2,4296720025,213,4.6,4296720021,141,11.7,4296720017,56,Back,4296720019,140,36.8,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316363,192,1,1,17,6,spi3g782q7m4evjxn1sv6cfa,1,36,13.1,2023-05-21T11:47:16.372Z,2023-05-21T11:47:19Z,4296720237,56,Back,4296720241,140,35.1,4296720245,141,40.1,4296720249,212,18.4,4296720251,213,1.6,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316375,193,1,1,17,10,spi3g782q7m4evjxn1sv6cfa,1,30.8,51.9,2023-05-21T11:47:19.836Z,2023-05-21T11:47:20Z,4296720311,213,0.0,4296720303,56,Back,4296720309,212,13.8,4296720307,141,52.5,4296720305,140,43.9,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316481,194,1,1,17,14,spi3g782q7m4evjxn1sv6cfa,1,33.7,43.7,2023-05-21T11:47:24.260Z,2023-05-21T11:47:26Z,4296720743,213,1.9,4296720737,140,29.0,4296720739,141,63.9,4296720741,212,14.6,4296720735,56,Back,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316545,195,1,1,17,17,spi3g782q7m4evjxn1sv6cfa,1,29,65.5,2023-05-21T11:47:26.756Z,2023-05-21T11:47:30Z,4296720981,213,6.2,4296720973,141,64.6,4296720977,212,18.3,4296720969,56,Back,4296720971,140,46.4,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316613,196,1,1,17,20,spi3g782q7m4evjxn1sv6cfa,0,64.8,68.7,2023-05-21T11:47:30.228Z,2023-05-21T11:47:34Z,4296721223,141,100.0,4296721221,140,78.3,4296721225,212,26.7,4296721227,213,1.0,4296721219,56,Left,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316817,168,5,1,17,24,5rurqie3qt1qav9ir5mkqinn,1,17.1,-1.4,2023-05-21T11:47:34.190Z,2023-05-21T11:49:17Z,4296722137,347,,4296722135,56,Back,4296722165,233,197,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316617,197,5,1,17,24,spi3g782q7m4evjxn1sv6cfa,0,82.9,101.4,2023-05-21T11:47:34.190Z,2023-05-21T11:47:47Z,4296721241,347,,4296721239,56,Left,4296722183,233,168,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552316861,169,1,1,17,37,5rurqie3qt1qav9ir5mkqinn,1,12.5,0,2023-05-21T11:47:46.798Z,2023-05-21T11:47:50Z,4296722323,140,17.3,4296722325,141,14.1,4296722319,107,,4296722321,56,Back,4296722327,212,11.4,4296722329,213,1.1,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317051,170,1,1,17,40,5rurqie3qt1qav9ir5mkqinn,1,21.6,15.5,2023-05-21T11:47:50.213Z,2023-05-21T11:48:01Z,4296723159,1,,4296723157,213,1.4,4296723151,140,27.0,4296723155,212,40.9,4296723153,141,75.1,4296723149,56,Back,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317093,171,1,1,17,51,5rurqie3qt1qav9ir5mkqinn,1,38.7,89.7,2023-05-21T11:48:01.126Z,2023-05-21T11:48:03Z,4296723339,140,25.9,4296723343,212,13.5,4296723337,56,Back,4296723345,213,3.1,4296723341,141,91.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317109,172,1,1,17,54,5rurqie3qt1qav9ir5mkqinn,1,25.9,91.5,2023-05-21T11:48:03.797Z,2023-05-21T11:48:04Z,4296723421,56,Back,4296723427,212,13.1,4296723429,213,4.5,4296723425,141,72.6,4296723423,140,23.7,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317123,173,1,1,17,54,5rurqie3qt1qav9ir5mkqinn,1,23.7,72.6,2023-05-21T11:48:04.405Z,2023-05-21T11:48:05Z,4296723481,213,1.1,4296723479,212,10.4,4296723477,141,86.2,4296723475,140,28.3,4296723473,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317161,174,1,1,17,55,5rurqie3qt1qav9ir5mkqinn,1,28.3,86.2,2023-05-21T11:48:05.293Z,2023-05-21T11:48:07Z,4296723673,213,4.3,4296723669,141,69.0,4296723663,56,Back,4296723671,212,12.5,4296723665,140,24.0,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317187,175,1,1,17,57,5rurqie3qt1qav9ir5mkqinn,1,23.9,66.9,2023-05-21T11:48:07.581Z,2023-05-21T11:48:10Z,4296723821,213,4.1,4296723813,56,Back,4296723817,141,43.1,4296723819,212,19.3,4296723815,140,13.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317193,176,1,1,18,0,5rurqie3qt1qav9ir5mkqinn,1,21.7,47,2023-05-21T11:48:10.317Z,2023-05-21T11:48:11Z,4296723853,213,4.8,4296723849,141,27.3,4296723847,140,22.6,4296723851,212,13.4,4296723845,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317215,177,1,1,18,2,5rurqie3qt1qav9ir5mkqinn,1,22.6,27.3,2023-05-21T11:48:12.461Z,2023-05-21T11:48:14Z,4296723951,212,15.2,4296723945,56,Back,4296723953,213,4.7,4296723949,141,5.0,4296723947,140,23.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317241,178,1,1,18,4,5rurqie3qt1qav9ir5mkqinn,1,22.2,5.3,2023-05-21T11:48:14.069Z,2023-05-21T11:48:16Z,4296724071,56,Back,4296724075,141,3.4,4296724079,213,6.2,4296724077,212,18.1,4296724073,140,39.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317257,179,3,1,18,6,5rurqie3qt1qav9ir5mkqinn,0,41.4,3.2,2023-05-21T11:48:16.604Z,2023-05-21T23:06:29Z,4296724133,56,Back,4296724135,286,,4299447245,465,,4296724315,233,198,,,,,,,,,,,,,24qwx85sfxy0r8pld85w7tzze,K. Kühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317281,198,7,1,18,6,spi3g782q7m4evjxn1sv6cfa,1,58.6,96.8,2023-05-21T11:48:16.605Z,2023-05-21T23:06:32Z,4296724241,285,,4299447353,385,,4296724231,167,,4296724237,56,Left,4296724277,233,179,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317331,180,5,1,18,9,5rurqie3qt1qav9ir5mkqinn,1,42.6,-1.8,2023-05-21T11:48:18.939Z,2023-05-21T11:49:17Z,4296724465,56,Back,4296724467,347,,4296724497,233,199,,,,,,,,,,,,,,,,24qwx85sfxy0r8pld85w7tzze,K. Kühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317289,199,5,1,18,9,spi3g782q7m4evjxn1sv6cfa,0,57.4,101.8,2023-05-21T11:48:18.939Z,2023-05-21T11:48:23Z,4296724545,233,180,4296724269,56,Left,4296724271,347,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317547,181,1,1,18,26,5rurqie3qt1qav9ir5mkqinn,1,40.8,0,2023-05-21T11:48:36.261Z,2023-05-21T11:48:37Z,4296725437,107,,4296725443,141,20.3,4296725439,56,Right,4296725441,140,53.7,4296725445,212,20.2,4296725449,213,0.8,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317575,182,1,1,18,27,5rurqie3qt1qav9ir5mkqinn,0,53.7,20.3,2023-05-21T11:48:37.309Z,2023-05-21T11:48:38Z,4296725565,140,56.0,4296725571,213,5.2,4296725569,212,5.3,4296725567,141,13.4,4296725563,56,Right,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317583,200,8,1,18,28,spi3g782q7m4evjxn1sv6cfa,1,41.6,89.4,2023-05-21T11:48:37.835Z,2023-05-21T23:06:58Z,4296725589,56,Back,4299447887,384,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317599,201,49,1,18,29,spi3g782q7m4evjxn1sv6cfa,1,34.8,88.7,2023-05-21T11:48:39.179Z,2023-05-21T23:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317685,202,1,1,18,30,spi3g782q7m4evjxn1sv6cfa,1,34.8,88.7,2023-05-21T11:48:40.275Z,2023-05-21T11:48:46Z,4296726043,56,Back,4296726049,212,10.4,4296726047,141,74.5,4296726045,140,38.4,4296726051,213,5.1,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317715,203,1,1,18,36,spi3g782q7m4evjxn1sv6cfa,1,45.8,66.6,2023-05-21T11:48:46.539Z,2023-05-21T11:48:50Z,4296726159,56,Left,4296726165,141,94.5,4296726163,140,57.6,4296726169,213,1.0,4296726167,212,22.7,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317825,204,1,1,18,40,spi3g782q7m4evjxn1sv6cfa,1,63.3,93.9,2023-05-21T11:48:50.203Z,2023-05-21T11:48:56Z,4296726645,212,20.8,4296726639,56,Center,4296726643,141,69.9,4296726647,213,5.4,4296726641,140,75.6,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317863,205,1,1,18,46,spi3g782q7m4evjxn1sv6cfa,1,73.8,54.9,2023-05-21T11:48:56.739Z,2023-05-21T11:48:59Z,4296726803,140,74.3,4296726809,213,4.7,4296726807,212,25.1,4296726805,141,18.0,4296726801,56,Right,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317885,206,1,1,18,49,spi3g782q7m4evjxn1sv6cfa,1,74.8,19.5,2023-05-21T11:48:59.626Z,2023-05-21T11:49:01Z,4296726909,141,29.5,4296726907,140,68.3,4296726911,212,9.6,4296726905,56,Center,4296726913,213,2.4,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317913,207,1,1,18,51,spi3g782q7m4evjxn1sv6cfa,1,67.4,28.5,2023-05-21T11:49:01.058Z,2023-05-21T11:49:03Z,4296727013,140,63.4,4296727015,141,17.1,4296727011,56,Right,4296727019,213,4.2,4296727017,212,8.8,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317961,208,1,1,18,53,spi3g782q7m4evjxn1sv6cfa,1,64.6,17.7,2023-05-21T11:49:03.082Z,2023-05-21T11:49:06Z,4296727223,140,53.6,4296727221,56,Center,4296727225,141,31.5,4296727227,212,14.9,4296727229,213,2.5,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552317993,209,1,1,18,56,spi3g782q7m4evjxn1sv6cfa,1,52.9,24,2023-05-21T11:49:06.378Z,2023-05-21T11:49:08Z,4296727345,213,1.8,4296727341,141,56.7,4296727337,56,Back,4296727343,212,22.7,4296727339,140,48.5,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318063,210,1,1,18,58,spi3g782q7m4evjxn1sv6cfa,1,48.5,59.6,2023-05-21T11:49:08.339Z,2023-05-21T11:49:13Z,4296727631,56,Left,4296727635,141,90.8,4296727637,212,24.5,4296727639,213,1.0,4296727633,140,60.1,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318091,211,1,1,19,3,spi3g782q7m4evjxn1sv6cfa,1,69.6,83.9,2023-05-21T11:49:13.267Z,2023-05-21T11:49:15Z,4296727771,141,73.0,4296727775,213,5.6,4296727767,56,Center,4296727769,140,77.6,4296727773,212,11.2,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318119,212,1,1,19,5,spi3g782q7m4evjxn1sv6cfa,1,77.6,73,2023-05-21T11:49:15.378Z,2023-05-21T11:49:18Z,4296727935,56,Left,4296727941,212,17.1,4296727943,213,2.7,4296727939,141,82.9,4296727937,140,62.6,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318165,213,1,1,19,8,spi3g782q7m4evjxn1sv6cfa,1,65,77.9,2023-05-21T11:49:18.074Z,2023-05-21T11:49:21Z,4296728181,213,4.1,4296728173,56,Center,4296728179,212,23.3,4296728177,141,50.0,4296728175,140,52.2,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318229,214,1,1,19,11,spi3g782q7m4evjxn1sv6cfa,1,53.2,42.7,2023-05-21T11:49:21.298Z,2023-05-21T11:49:26Z,4296728487,213,1.3,4296728481,140,57.7,4296728479,56,Center,4296728483,141,68.1,4296728485,212,17.9,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318267,215,1,1,19,16,spi3g782q7m4evjxn1sv6cfa,1,61.7,50.3,2023-05-21T11:49:26.498Z,2023-05-21T11:49:28Z,4296728685,213,3.7,4296728681,141,35.7,4296728683,212,17.6,4296728679,140,47.9,4296728677,56,Back,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318301,216,1,1,19,18,spi3g782q7m4evjxn1sv6cfa,1,47.9,35.7,2023-05-21T11:49:28.666Z,2023-05-21T11:49:30Z,4296728831,212,11.6,4296728825,56,Center,4296728827,140,56.2,4296728833,213,0.7,4296728829,141,47.0,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318353,217,1,1,19,21,spi3g782q7m4evjxn1sv6cfa,1,56.2,47.9,2023-05-21T11:49:30.794Z,2023-05-21T11:49:34Z,4296729031,56,Center,4296729035,141,47.6,4296729037,212,20.0,4296729039,213,6.3,4296729033,140,75.2,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318387,218,1,1,19,24,spi3g782q7m4evjxn1sv6cfa,1,75.5,47.6,2023-05-21T11:49:34.602Z,2023-05-21T23:07:33Z,4296729169,141,54.5,4296729173,212,9.2,4299449029,156,,4296729165,140,68.0,4296729177,213,2.6,4296729163,56,Center,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318433,219,1,1,19,26,spi3g782q7m4evjxn1sv6cfa,1,68,54.5,2023-05-21T11:49:36.161Z,2023-05-21T11:50:01Z,4296729365,140,84.2,4296729371,213,0.9,4296729369,212,26.6,4296729367,141,84.5,4296729363,56,Left,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318463,220,1,1,19,28,spi3g782q7m4evjxn1sv6cfa,0,85.8,85.7,2023-05-21T11:49:38.753Z,2023-05-21T23:07:43Z,4296729467,212,23.0,4296729461,56,Center,4299449243,72,,4296729463,140,85.8,4296729471,213,4.7,4296729457,2,,4296729465,141,51.9,4299449241,224,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318541,183,12,1,19,30,5rurqie3qt1qav9ir5mkqinn,1,14.2,57.6,2023-05-21T11:49:40.204Z,2023-05-21T23:07:45Z,4296729831,212,10.0,4296729827,140,12.0,4296729833,213,4.5,4296729829,141,43.3,4296729825,56,Back,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318497,221,61,1,19,31,spi3g782q7m4evjxn1sv6cfa,1,88.5,58.8,2023-05-21T11:49:40.850Z,2023-05-21T23:07:46Z,4296729635,56,Center,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318543,184,5,1,19,32,5rurqie3qt1qav9ir5mkqinn,1,-1.4,34.8,2023-05-21T11:49:42.634Z,2023-05-21T11:50:21Z,4296729879,233,222,4296729837,56,Back,4296729839,346,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318519,222,5,1,19,32,spi3g782q7m4evjxn1sv6cfa,0,101.4,65.2,2023-05-21T11:49:42.634Z,2023-05-21T11:49:44Z,4296729757,56,Center,4296729759,346,,4296729889,233,184,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318871,185,1,1,19,55,5rurqie3qt1qav9ir5mkqinn,1,5.2,50,2023-05-21T11:50:04.844Z,2023-05-21T11:50:05Z,4296731219,141,50.7,4296731217,140,14.0,4296731223,213,0.1,4296731213,124,,4296731215,56,Back,4296731227,237,,4296731221,212,9.3,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318891,186,1,1,19,56,5rurqie3qt1qav9ir5mkqinn,1,14,50.7,2023-05-21T11:50:05.837Z,2023-05-21T11:50:07Z,4296731337,213,3.0,4296731331,140,5.6,4296731333,141,52.2,4296731329,56,Back,4296731335,212,8.9,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318947,187,1,1,19,57,5rurqie3qt1qav9ir5mkqinn,1,5.6,52.2,2023-05-21T11:50:07.628Z,2023-05-21T11:50:12Z,4296731563,56,Back,4296731571,213,0.6,4296731565,140,38.3,4296731573,1,,4296731567,141,87.7,4296731569,212,42.0,4296731561,157,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318993,188,3,1,20,2,5rurqie3qt1qav9ir5mkqinn,1,38.4,87.1,2023-05-21T11:50:12.396Z,2023-05-21T23:09:08Z,4296731761,233,223,4296731725,286,,4296731721,56,Back,4299452741,464,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552318953,223,45,1,20,2,spi3g782q7m4evjxn1sv6cfa,0,61.6,12.9,2023-05-21T11:50:12.396Z,2023-05-21T11:50:15Z,4296731595,56,Right,4296731597,285,,4296731781,233,188,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319013,189,1,1,20,5,5rurqie3qt1qav9ir5mkqinn,1,36,83.6,2023-05-21T11:50:15.332Z,2023-05-21T11:50:16Z,4296731843,140,50.6,4296731849,213,5.6,4296731847,212,20.0,4296731841,56,Center,4296731845,141,64.8,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319017,190,61,1,20,6,5rurqie3qt1qav9ir5mkqinn,0,50.6,64.8,2023-05-21T11:50:16.595Z,2023-05-21T11:50:16Z,4296731867,56,Center,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319073,224,1,1,20,9,spi3g782q7m4evjxn1sv6cfa,0,49.6,38.8,2023-05-21T11:50:18.936Z,2023-05-21T11:50:20Z,4296732121,141,65.2,4296732125,213,0.8,4296732123,212,26.3,4296732119,140,67.9,4296732117,56,Center,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319111,191,1,1,20,11,5rurqie3qt1qav9ir5mkqinn,1,26.5,27.4,2023-05-21T11:50:20.956Z,2023-05-21T11:50:24Z,4296732279,56,Center,4296732277,155,,4296732285,212,47.2,4296732283,141,33.6,4296732281,140,71.3,4296732289,1,,4296732287,213,0.1,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319149,192,1,1,20,14,5rurqie3qt1qav9ir5mkqinn,1,75.5,28.9,2023-05-21T11:50:23.987Z,2023-05-21T11:50:34Z,4296732447,56,Center,4296732449,140,67.2,4296732453,212,10.9,4296732451,141,38.6,4296732455,213,2.5,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319167,193,1,1,20,16,5rurqie3qt1qav9ir5mkqinn,0,76.8,39.8,2023-05-21T11:50:26.076Z,2023-05-21T11:50:32Z,4296732537,56,Center,4296732543,212,16.1,4296732539,140,90.5,4296732541,141,50.5,4296732545,213,0.5,,,,,,,,,,24qwx85sfxy0r8pld85w7tzze,K. Kühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319183,225,52,1,20,19,spi3g782q7m4evjxn1sv6cfa,1,9.2,53.6,2023-05-21T11:50:29.321Z,2023-05-21T23:09:29Z,4299453479,376,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552319275,226,1,1,20,23,spi3g782q7m4evjxn1sv6cfa,0,11,43.1,2023-05-21T11:50:32.785Z,2023-05-21T23:10:08Z,4296733001,1,,4296732989,199,,4296732997,212,52.2,4296732999,213,0.4,4296732991,56,Center,4296732993,140,56.0,4296732995,141,75.9,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
