id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2524439265,168,1,1,17,53,5rurqie3qt1qav9ir5mkqinn,1,30.3,65.8,2023-03-25T15:18:03.955Z,2023-03-25T15:18:10Z,4122863813,212,25.4,4122863809,140,31.3,4122863815,213,4.8,4122863811,141,28.5,4122863807,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439343,169,1,1,17,57,5rurqie3qt1qav9ir5mkqinn,1,33.5,24.7,2023-03-25T15:18:08.627Z,2023-03-25T18:24:34Z,4122864165,56,Right,4122864173,213,6.1,4122864167,140,80.4,4122864169,141,8.9,4122864163,155,,4122864171,212,50.4,4122864175,1,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439347,170,50,1,18,4,5rurqie3qt1qav9ir5mkqinn,1,89.4,8.5,2023-03-25T15:18:15.635Z,2023-03-25T15:18:18Z,4122864269,233,179,4122864185,56,Right,4122864187,286,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439357,179,7,1,18,4,9ijyncrxsejz505dbadwr1dir,1,10.6,91.5,2023-03-25T15:18:15.636Z,2023-03-25T18:24:58Z,4122864263,285,,4122864265,233,170,4123339921,383,,4122864261,56,Back,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439373,180,12,1,18,5,9ijyncrxsejz505dbadwr1dir,1,11.1,93,2023-03-25T15:18:16.415Z,2023-03-25T15:18:36Z,4122864327,141,100.0,4122864331,213,1.1,4122864383,167,,4122864329,212,6.9,4122864325,140,14.2,4122864323,56,Back,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439391,171,5,1,18,6,5rurqie3qt1qav9ir5mkqinn,1,86.4,-1.8,2023-03-25T15:18:17.227Z,2023-03-25T15:18:21Z,4122864447,56,Right,4122864489,233,181,4122864449,347,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439377,181,5,1,18,6,9ijyncrxsejz505dbadwr1dir,0,13.6,101.8,2023-03-25T15:18:17.227Z,2023-03-25T16:57:38Z,4122864343,56,Back,4122864573,233,171,4122864345,347,,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439505,172,1,1,18,13,5rurqie3qt1qav9ir5mkqinn,1,88.1,0,2023-03-25T15:18:24.618Z,2023-03-25T18:25:18Z,4122865019,140,88.5,4122865023,212,6.8,4122865017,56,Right,4122865021,141,8.3,4122865015,107,,4122865025,213,1.5,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439535,173,1,1,18,14,5rurqie3qt1qav9ir5mkqinn,0,88.5,8.3,2023-03-25T15:18:24.946Z,2023-03-25T18:25:21Z,4122865151,212,7.4,4122865147,140,85.7,4122865153,213,4.3,4122865145,56,Right,4122865149,141,0.0,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439541,174,5,1,18,16,5rurqie3qt1qav9ir5mkqinn,0,82.9,-1.4,2023-03-25T15:18:26.790Z,2023-03-25T16:57:38Z,4122865181,56,Right,4122865183,347,,4122865269,233,182,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439513,182,5,1,18,16,9ijyncrxsejz505dbadwr1dir,1,17.1,101.4,2023-03-25T15:18:26.790Z,2023-03-25T15:18:32Z,4122865067,347,,4122865251,233,174,4122865065,56,Back,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439779,183,1,1,18,33,9ijyncrxsejz505dbadwr1dir,0,25.6,100,2023-03-25T15:18:44.094Z,2023-03-25T18:25:37Z,4122866619,56,Back,4122866623,141,92.9,4122866625,212,16.1,4122866627,213,5.9,4122866617,107,,4122866621,140,39.8,4122866655,189,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439797,175,1,1,18,35,5rurqie3qt1qav9ir5mkqinn,0,59.3,7.4,2023-03-25T15:18:45.891Z,2023-03-25T18:25:35Z,4122866743,140,63.0,4122866749,213,5.3,4122866951,189,,4122866745,141,0.0,4122866739,3,,4122866747,212,6.6,4122866741,56,Right,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439801,176,5,1,18,36,5rurqie3qt1qav9ir5mkqinn,0,61.8,-1,2023-03-25T15:18:47.391Z,2023-03-25T18:25:44Z,4122866755,56,Right,4122866805,233,184,4122866757,347,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439805,184,5,1,18,36,9ijyncrxsejz505dbadwr1dir,1,38.2,101,2023-03-25T15:18:47.391Z,2023-03-25T18:25:43Z,4122866777,347,,4122866775,56,Back,4122866789,233,176,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439911,185,1,1,18,46,9ijyncrxsejz505dbadwr1dir,1,43,100,2023-03-25T15:18:57.126Z,2023-03-25T15:18:59Z,4122867405,141,88.0,4122867407,212,9.7,4122867401,56,Back,4122867409,213,5.1,4122867403,140,46.7,4122867399,107,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439915,186,50,1,18,48,9ijyncrxsejz505dbadwr1dir,1,42.7,84.3,2023-03-25T15:18:59.262Z,2023-03-25T18:26:35Z,4122867425,56,Back,4122867687,233,177,4122867427,286,,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439937,177,7,1,18,48,5rurqie3qt1qav9ir5mkqinn,1,57.3,15.7,2023-03-25T15:18:59.263Z,2023-03-25T18:26:35Z,4122867617,233,186,4122867559,285,,4122867555,56,Right,4123343513,384,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439945,178,49,1,18,50,5rurqie3qt1qav9ir5mkqinn,1,57.7,7.4,2023-03-25T15:19:01.276Z,2023-03-25T15:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439963,179,1,1,18,50,5rurqie3qt1qav9ir5mkqinn,1,57.7,7.4,2023-03-25T15:19:01.450Z,2023-03-25T15:19:02Z,4122867741,213,3.7,4122867733,56,Right,4122867739,212,5.1,4122867737,141,3.5,4122867735,140,53.6,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439969,180,61,1,18,51,5rurqie3qt1qav9ir5mkqinn,0,53.6,3.5,2023-03-25T15:19:02.514Z,2023-03-25T18:26:45Z,4122867769,56,Right,,,,,,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524439971,187,49,1,18,52,9ijyncrxsejz505dbadwr1dir,1,43.7,80.6,2023-03-25T15:19:02.862Z,2023-03-25T18:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440031,188,1,1,18,52,9ijyncrxsejz505dbadwr1dir,0,42.9,81.8,2023-03-25T15:19:03.366Z,2023-03-25T15:19:06Z,4122868047,141,89.1,4122868051,213,0.1,4122868041,155,,4122868053,1,,4122868049,212,34.4,4122868045,140,75.3,4122868043,56,Left,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440029,181,49,1,18,55,5rurqie3qt1qav9ir5mkqinn,1,21.3,7.4,2023-03-25T15:19:06.394Z,2023-03-25T15:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440057,182,1,1,18,55,5rurqie3qt1qav9ir5mkqinn,1,21.3,7.4,2023-03-25T15:19:06.642Z,2023-03-25T15:19:09Z,4122868203,141,43.9,4122868205,212,27.4,4122868201,140,10.2,4122868199,56,Back,4122868207,213,2.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440095,183,1,1,18,58,5rurqie3qt1qav9ir5mkqinn,1,10,44.5,2023-03-25T15:19:09.186Z,2023-03-25T15:19:11Z,4122868437,212,16.5,4122868431,56,Back,4122868439,213,5.5,4122868433,140,21.7,4122868435,141,28.2,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440113,184,1,1,19,0,5rurqie3qt1qav9ir5mkqinn,1,21.7,28.2,2023-03-25T15:19:11.066Z,2023-03-25T15:19:13Z,4122868521,141,21.8,4122868517,56,Back,4122868523,212,13.5,4122868525,213,3.5,4122868519,140,9.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440141,185,1,1,19,2,5rurqie3qt1qav9ir5mkqinn,1,10,19.7,2023-03-25T15:19:13.210Z,2023-03-25T15:19:15Z,4122868655,213,2.0,4122868653,212,15.4,4122868649,140,3.7,4122868647,56,Back,4122868651,141,40.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440217,186,1,1,19,6,5rurqie3qt1qav9ir5mkqinn,1,6.3,46.7,2023-03-25T15:19:17.187Z,2023-03-25T15:19:23Z,4122869119,213,1.1,4122869103,56,Back,4122869115,212,21.8,4122869111,141,75.4,4122869107,140,15.6,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440251,187,1,1,19,12,5rurqie3qt1qav9ir5mkqinn,1,33.3,81.8,2023-03-25T15:19:23.418Z,2023-03-25T15:19:26Z,4122869287,56,Center,4122869291,141,75.4,4122869293,212,22.3,4122869295,213,6.1,4122869289,140,54.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524532475,736,45,1,19,13,9ijyncrxsejz505dbadwr1dir,0,44,27.4,2023-03-25T15:19:24.366Z,2023-03-25T19:23:44Z,4123346525,56,Back,4123346527,285,,4123443139,233,936,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524532471,936,3,1,19,13,5rurqie3qt1qav9ir5mkqinn,1,56,72.6,2023-03-25T15:19:24.366Z,2023-03-25T19:23:43Z,4123346625,465,,4123443129,233,736,4123346511,56,Center,4123346513,286,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440259,188,50,1,19,15,5rurqie3qt1qav9ir5mkqinn,1,55.5,77.2,2023-03-25T15:19:26.586Z,2023-03-25T15:19:28Z,4122869319,286,,4122869411,233,189,4122869317,56,Center,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440263,189,7,1,19,15,9ijyncrxsejz505dbadwr1dir,0,44.5,22.8,2023-03-25T15:19:26.587Z,2023-03-25T18:28:07Z,4122869347,285,,4122869345,56,Back,4123346787,384,,4122869391,233,188,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440305,189,3,1,19,17,5rurqie3qt1qav9ir5mkqinn,1,60.2,76,2023-03-25T15:19:28.426Z,2023-03-25T18:28:12Z,4123346925,465,,4122869607,286,,4122869631,233,190,4122869605,56,Center,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440283,190,45,1,19,17,9ijyncrxsejz505dbadwr1dir,0,39.8,24,2023-03-25T15:19:28.426Z,2023-03-25T15:19:31Z,4122869657,233,189,4122869453,285,,4122869451,56,Back,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440371,190,1,1,19,19,5rurqie3qt1qav9ir5mkqinn,1,68.8,68.2,2023-03-25T15:19:30.450Z,2023-03-25T15:19:34Z,4122869935,56,Center,4122869943,213,0.2,4122869937,140,88.5,4122869941,212,21.0,4122869939,141,73.5,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440399,191,1,1,19,21,5rurqie3qt1qav9ir5mkqinn,0,89.9,73.3,2023-03-25T15:19:32.602Z,2023-03-25T18:28:28Z,4122870079,140,100.0,4122870085,213,5.1,4122870083,212,31.9,4122870077,56,Center,4122870081,141,29.4,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440377,191,5,1,19,24,9ijyncrxsejz505dbadwr1dir,1,-0.6,66.7,2023-03-25T15:19:35.158Z,2023-03-25T15:20:26Z,4122869973,346,,4122869971,56,Back,4122870111,233,192,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440403,192,5,1,19,24,5rurqie3qt1qav9ir5mkqinn,0,100.6,33.3,2023-03-25T15:19:35.158Z,2023-03-25T16:57:39Z,4122870101,56,Center,4122870103,346,,4122870125,233,191,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440659,192,1,1,19,46,9ijyncrxsejz505dbadwr1dir,0,4.3,44,2023-03-25T15:19:57.686Z,2023-03-25T18:28:41Z,4122871431,213,0.5,4122871421,124,,4122871427,141,63.9,4122871443,189,,4122871425,140,26.9,4122871433,237,,4122871429,212,27.3,4122871423,56,Back,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524532823,938,61,1,19,48,5rurqie3qt1qav9ir5mkqinn,1,71.7,35.5,2023-03-25T15:19:59.244Z,2023-03-25T18:28:57Z,4123348543,189,,4123348473,56,Center,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440677,193,49,1,19,49,5rurqie3qt1qav9ir5mkqinn,1,73.7,30.3,2023-03-25T15:20:00.011Z,2023-03-25T18:29:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440709,194,1,1,19,50,5rurqie3qt1qav9ir5mkqinn,1,73.7,30.3,2023-03-25T15:20:01.290Z,2023-03-25T18:29:10Z,4122871703,141,20.4,4122871699,56,Right,4122871707,213,5.2,4122871701,140,76.8,4122871705,212,7.5,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440727,195,1,1,19,53,5rurqie3qt1qav9ir5mkqinn,1,76.8,20.4,2023-03-25T15:20:03.906Z,2023-03-25T18:29:18Z,4122871791,213,4.4,4122871787,141,5.5,4122871783,56,Right,4122871785,140,73.4,4122871789,212,10.7,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440761,196,1,1,19,55,5rurqie3qt1qav9ir5mkqinn,1,73.4,5.5,2023-03-25T15:20:06.378Z,2023-03-25T15:20:09Z,4122871979,213,6.1,4122871973,140,81.9,4122871975,141,3.5,4122871977,212,9.0,4122871971,56,Right,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440799,197,1,1,19,58,5rurqie3qt1qav9ir5mkqinn,1,80,5.2,2023-03-25T15:20:08.866Z,2023-03-25T15:20:11Z,4122872185,213,3.3,4122872179,140,71.2,4122872183,212,9.4,4122872177,56,Right,4122872181,141,2.6,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440817,198,1,1,20,0,5rurqie3qt1qav9ir5mkqinn,1,67.6,4.4,2023-03-25T15:20:11.706Z,2023-03-25T15:20:13Z,4122872273,213,3.1,4122872267,140,52.1,4122872265,56,Right,4122872269,141,5.8,4122872271,212,16.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440883,199,1,1,20,2,5rurqie3qt1qav9ir5mkqinn,1,52.1,5.8,2023-03-25T15:20:13.107Z,2023-03-25T15:20:17Z,4122872615,213,2.4,4122872607,56,Back,4122872611,141,37.1,4122872609,140,29.4,4122872613,212,32.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440909,200,1,1,20,6,5rurqie3qt1qav9ir5mkqinn,1,30,37.9,2023-03-25T15:20:17.059Z,2023-03-25T15:20:23Z,4122872775,56,Back,4122872781,212,17.1,4122872777,140,38.2,4122872779,141,59.7,4122872783,213,1.0,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440915,201,1,1,20,8,5rurqie3qt1qav9ir5mkqinn,1,38.5,61.4,2023-03-25T15:20:19.066Z,2023-03-25T15:20:20Z,4122872821,213,6.0,4122872817,141,57.9,4122872813,56,Back,4122872815,140,47.8,4122872819,212,10.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440929,202,1,1,20,9,5rurqie3qt1qav9ir5mkqinn,1,47.8,57.9,2023-03-25T15:20:20.338Z,2023-03-25T15:20:21Z,4122872875,56,Back,4122872883,141,65.8,4122872879,140,40.6,4122872887,212,9.3,4122872891,213,2.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524440979,203,1,1,20,10,5rurqie3qt1qav9ir5mkqinn,1,40.6,65.8,2023-03-25T15:20:21.378Z,2023-03-25T15:20:25Z,4122873139,213,5.2,4122873135,141,53.4,4122873133,140,44.6,4122873131,56,Back,4122873137,212,9.4,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441009,204,1,1,20,14,5rurqie3qt1qav9ir5mkqinn,0,45.3,49.1,2023-03-25T15:20:24.971Z,2023-03-25T15:20:27Z,4122873269,141,27.3,4122873275,213,5.9,4122873265,140,77.0,4122873279,1,,4122873257,155,,4122873273,212,36.4,4122873261,56,Center,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441061,194,12,1,20,15,9ijyncrxsejz505dbadwr1dir,1,22.5,70.5,2023-03-25T15:20:26.013Z,2023-03-25T18:29:56Z,4122873581,140,4.5,4122873591,213,2.5,4122873587,212,23.9,4122873579,56,Back,4122873607,15,,4122873583,141,92.0,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441109,205,1,1,20,21,5rurqie3qt1qav9ir5mkqinn,1,95.5,11.1,2023-03-25T15:20:32.194Z,2023-03-25T15:20:34Z,4122873887,212,12.2,4122873881,56,Center,4122873889,213,2.3,4122873883,140,88.2,4122873885,141,25.0,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441113,206,50,1,20,23,5rurqie3qt1qav9ir5mkqinn,1,95.4,29.7,2023-03-25T15:20:34.317Z,2023-03-25T18:30:17Z,4122873909,286,,4122873989,233,195,4122873907,56,Center,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441123,195,7,1,20,23,9ijyncrxsejz505dbadwr1dir,1,4.6,70.3,2023-03-25T15:20:34.318Z,2023-03-25T18:30:17Z,4122873965,233,206,4122873953,285,,4122873949,167,,4122873951,56,Back,4123351481,385,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441133,196,6,1,20,24,9ijyncrxsejz505dbadwr1dir,0,9.1,72.8,2023-03-25T15:20:34.914Z,2023-03-25T18:30:37Z,4122874013,73,,4122874011,56,Back,4122874123,233,207,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441143,207,6,1,20,24,5rurqie3qt1qav9ir5mkqinn,1,90.9,27.2,2023-03-25T15:20:34.914Z,2023-03-25T15:20:36Z,4122874057,75,,4122874087,233,196,4122874055,56,Center,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441489,208,1,1,20,49,5rurqie3qt1qav9ir5mkqinn,0,99.5,0.5,2023-03-25T15:21:00.354Z,2023-03-25T18:30:33Z,4123352055,20,,4122875875,2,,4122875885,140,92.2,4122875887,141,38.5,4122875877,6,,4122875891,213,1.9,4122875881,224,,4122875889,212,27.0,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,4122875879,155,,4122875883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441469,197,44,1,20,50,9ijyncrxsejz505dbadwr1dir,1,6.1,58.9,2023-03-25T15:21:00.900Z,2023-03-25T18:30:43Z,4122875781,285,,4122875965,233,209,4122875779,56,Back,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441501,209,44,1,20,50,5rurqie3qt1qav9ir5mkqinn,0,93.9,41.1,2023-03-25T15:21:00.901Z,2023-03-25T18:30:45Z,4122875959,233,197,4122875931,56,Center,4122875933,286,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441481,198,12,1,20,51,9ijyncrxsejz505dbadwr1dir,1,3.4,58.1,2023-03-25T15:21:01.805Z,2023-03-25T18:30:47Z,4122875835,56,Back,4122880919,15,,4122880765,213,2.9,4122880757,167,,4122880761,141,60.4,4122880763,212,5.8,4122880759,140,0.0,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441499,199,6,1,20,52,9ijyncrxsejz505dbadwr1dir,0,6.1,58.9,2023-03-25T15:21:03.189Z,2023-03-25T18:31:24Z,4122876013,233,211,4122875923,56,Back,4122875925,73,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441509,211,6,1,20,52,5rurqie3qt1qav9ir5mkqinn,1,93.9,41.1,2023-03-25T15:21:03.189Z,2023-03-25T18:30:53Z,4122875993,56,Center,4122875995,75,,4122876009,233,199,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441503,210,43,1,20,55,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-03-25T15:21:05.745Z,2023-03-25T15:22:01Z,4122875947,56,Center,4122880297,144,39,4122875945,17,0,4122875953,250,0,4122875943,22,0,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
