id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,assist
2550345513,546,1,2,45,58,spi3g782q7m4evjxn1sv6cfa,1,91.4,35.8,2023-05-17T20:21:25.943Z,2023-05-18T12:51:30Z,4286208049,213,2.3,4286208581,210,15,4286208045,141,42.5,4286208041,56,Center,4286208043,140,87.8,4286208047,212,5.9,4286208583,154,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345517,547,15,2,45,59,spi3g782q7m4evjxn1sv6cfa,1,86.6,47.3,2023-05-17T20:21:27.287Z,2023-05-18T12:51:30Z,4286208605,328,,4286208429,233,332,4286208609,147,49.6,4286208601,102,49.9,4286208421,24,,4286208603,103,29.1,4286208607,146,98.2,4286208423,72,,amox5xqwe8gybft16wa7qbufp,S. Ingle,4286208063,56,Center,4286208591,29,,,4286208593,154,4286208597,55,4286208061,17,,4286208589,79,,,,546,,,,,,,,,,,,,,,,,,
2550345521,332,10,2,46,0,cz26xwowfjp8ei14n9z2ac135,1,2.1,50.9,2023-05-17T20:21:27.387Z,2023-05-18T12:51:32Z,4286208079,178,,4286208083,56,Back,4287670165,378,,4286208433,233,547,4286208081,182,,4286208077,173,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345535,333,6,2,46,1,cz26xwowfjp8ei14n9z2ac135,0,6.4,55.9,2023-05-17T20:21:28.736Z,2023-05-18T12:52:35Z,4286208133,73,,4286208129,56,Back,4286208181,233,548,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345539,548,6,2,46,1,spi3g782q7m4evjxn1sv6cfa,1,93.6,44.1,2023-05-17T20:21:28.736Z,2023-05-17T20:21:30Z,4286208155,233,333,4286208139,56,Center,4286208141,75,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345839,549,1,2,46,43,spi3g782q7m4evjxn1sv6cfa,1,99.5,0.5,2023-05-17T20:22:10.647Z,2023-05-18T12:52:51Z,4286209629,56,Center,4286209625,155,,4286232205,210,15,4286209637,213,1.8,4286209633,141,44.6,4286209621,2,,4286209631,140,92.5,4286209627,223,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,4286209623,6,,4286232207,154,,1,4286209635,212,4287671157,72,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,
2550346489,567,15,2,46,44,spi3g782q7m4evjxn1sv6cfa,1,97.9,40.2,2023-05-17T20:22:12.078Z,2023-05-18T12:52:51Z,4286231965,72,,4286231969,82,,4286232231,230,99.7,4286232223,328,,4286232209,80,,4286231963,25,,4286232229,147,41.5,4286232225,100,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,4286232213,154,,4286230791,60,,,4286214903,56,4286232215,55,4286232219,102,46.1,4286232227,146,4286232221,103,19,549,98.4,4286232233,231,46.0,4286232281,233,4286232211,29,,386,,,,,,,Center,
2550348089,386,10,2,46,44,cz26xwowfjp8ei14n9z2ac135,1,2.8,58.3,2023-05-17T20:22:12.178Z,2023-05-17T20:43:58Z,4286232013,233,567,4286231039,94,,4286221545,56,Back,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550350393,713,61,2,46,46,spi3g782q7m4evjxn1sv6cfa,1,98.2,41,2023-05-17T20:22:13.747Z,2023-05-17T20:35:19Z,4286233643,56,Center,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346491,568,15,2,46,47,spi3g782q7m4evjxn1sv6cfa,1,97.8,42.8,2023-05-17T20:22:15.231Z,2023-05-18T12:53:27Z,4286237549,55,713,4286234839,80,,4286234843,82,,4286217047,328,,4286217053,147,44.2,4286217055,230,99.5,4286217041,102,46.6,4286216437,20,,dz9ye5g98flhuscti7l8nillh,P. Harder,4286234841,100,,4286237547,29,,,4286217057,231,4286216439,60,4286216435,25,,4286237379,233,4286216147,56,Center,,461,4286217051,146,98.6,4286217045,103,,,,19,,,,,,,47.8,
2550351145,461,10,2,46,47,cz26xwowfjp8ei14n9z2ac135,1,1.4,56.3,2023-05-17T20:22:15.331Z,2023-05-17T20:37:08Z,4286237351,94,,4286237353,56,Back,4286237445,233,568,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345841,550,61,2,46,48,spi3g782q7m4evjxn1sv6cfa,1,97.6,49.1,2023-05-17T20:22:15.923Z,2023-05-18T12:53:37Z,4286209641,56,Center,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345803,334,49,2,46,49,cz26xwowfjp8ei14n9z2ac135,1,10.1,57,2023-05-17T20:22:16.625Z,2023-05-17T20:28:53Z,,,,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345823,335,1,2,46,49,cz26xwowfjp8ei14n9z2ac135,0,10.4,56,2023-05-17T20:22:17.081Z,2023-05-17T20:22:17Z,4286209563,212,19.2,4286209557,56,Back,4286209565,213,0.3,4286209561,141,64.3,4286209555,155,,4286209559,140,27.9,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345857,551,1,2,46,52,spi3g782q7m4evjxn1sv6cfa,1,61.4,45.7,2023-05-17T20:22:20.272Z,2023-05-17T20:29:53Z,4286209717,212,14.4,4286209713,140,75.1,4286209715,141,45.2,4286209719,213,6.3,4286209711,56,Center,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345863,552,49,2,46,54,spi3g782q7m4evjxn1sv6cfa,1,74.5,41.6,2023-05-17T20:22:21.960Z,2023-05-17T20:30:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345871,553,1,2,46,54,spi3g782q7m4evjxn1sv6cfa,1,74,39.8,2023-05-17T20:22:22.303Z,2023-05-17T20:30:08Z,4286209789,213,5.1,4286209787,212,16.0,4286209783,140,80.3,4286209785,141,18.3,4286209781,56,Right,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345889,554,1,2,46,56,spi3g782q7m4evjxn1sv6cfa,0,89.9,13.5,2023-05-17T20:22:24.239Z,2023-05-18T12:54:38Z,4286209877,56,Center,4286209873,2,,4286209885,213,1.5,4287673389,224,,4286209881,141,50.1,4286209875,155,,4286209883,212,25.0,4286209879,140,91.8,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,4287673391,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345923,336,12,2,46,59,cz26xwowfjp8ei14n9z2ac135,1,12,63.7,2023-05-17T20:22:26.721Z,2023-05-17T20:22:29Z,4286210057,15,,4286210039,140,15.6,4286210043,212,18.1,4286210037,56,Back,4286210041,141,89.7,4286210045,213,1.4,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345957,555,1,2,47,6,spi3g782q7m4evjxn1sv6cfa,1,93.6,26,2023-05-17T20:22:33.551Z,2023-05-17T20:30:55Z,4286210231,141,42.3,4286210227,56,Center,4286210235,213,2.2,4286210229,140,86.2,4286210233,212,13.5,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345979,556,1,2,47,9,spi3g782q7m4evjxn1sv6cfa,0,85.8,33,2023-05-17T20:22:36.750Z,2023-05-17T20:31:04Z,4286210359,56,Center,4286210367,213,5.3,4286210365,212,3.7,4286210363,141,28.5,4286210361,140,87.8,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345963,337,61,2,47,9,cz26xwowfjp8ei14n9z2ac135,1,7.3,82.3,2023-05-17T20:22:36.961Z,2023-05-17T20:22:37Z,4286210263,56,Back,,,,,,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345989,557,1,2,47,11,spi3g782q7m4evjxn1sv6cfa,1,92.2,19.4,2023-05-17T20:22:38.551Z,2023-05-17T20:31:19Z,4286210413,213,2.8,4286210409,141,27.0,4286210405,56,Center,4286210411,212,16.6,4286210407,140,77.2,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550345999,558,1,2,47,12,spi3g782q7m4evjxn1sv6cfa,0,85.8,13.4,2023-05-17T20:22:39.847Z,2023-05-18T12:54:58Z,4286210487,56,Center,4286210483,2,,4287673781,387,,4286210495,213,1.3,4286210491,141,39.8,4286210485,155,,4286210489,140,90.9,4286210493,212,18.7,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,4287673783,20,,4287673779,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550349453,412,44,2,47,13,cz26xwowfjp8ei14n9z2ac135,1,9.9,56,2023-05-17T20:22:40.725Z,2023-05-17T20:31:53Z,4286228191,285,,4286228187,233,559,4286228185,56,Back,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346001,559,44,2,47,13,spi3g782q7m4evjxn1sv6cfa,0,90.1,44,2023-05-17T20:22:40.726Z,2023-05-17T20:31:54Z,4286228195,233,412,4286210505,286,,4286210503,56,Center,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346003,338,12,2,47,13,cz26xwowfjp8ei14n9z2ac135,1,2.5,55.1,2023-05-17T20:22:41.201Z,2023-05-17T20:22:42Z,4286210549,15,,4286210513,212,8.6,4286210515,213,0.1,4286210509,140,10.6,4286210507,56,Back,4286210511,141,56.6,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346193,339,45,2,47,14,cz26xwowfjp8ei14n9z2ac135,0,20.9,47,2023-05-17T20:22:41.559Z,2023-05-17T20:23:16Z,4286211689,233,562,4286211555,56,Back,4286211557,285,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346115,562,3,2,47,14,spi3g782q7m4evjxn1sv6cfa,1,79.1,53,2023-05-17T20:22:41.559Z,2023-05-18T12:55:16Z,4286211115,56,Center,4286211117,286,,4286211677,233,339,4287674053,465,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346025,560,1,2,47,15,spi3g782q7m4evjxn1sv6cfa,1,77.8,45.4,2023-05-17T20:22:43.056Z,2023-05-18T12:55:54Z,4286212163,22,,4286210641,141,35.7,4286210637,56,Center,4286210645,213,5.8,4286212161,154,,4286210639,140,90.3,4286210643,212,14.7,4286212159,210,16,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2550346029,561,16,2,47,17,spi3g782q7m4evjxn1sv6cfa,1,93,38.8,2023-05-17T20:22:44.662Z,2023-05-18T12:55:54Z,4286210663,22,,4286212177,103,12.0,4286210665,17,,4286212171,55,560,4287674815,395,98.5,4286211641,375,47:16.674,4286211637,374,2023-05-17 21:22:44.027,4286212181,230,98.9,dz9ye5g98flhuscti7l8nillh,P. Harder,4286212167,29,,4286210667,56,Center,,4286212175,102,4286212179,214,4286212169,154,,4286212165,76,4286211633,20,,,,4287674817,396,48.4,4286212183,231,,,,46.9,,,,,,,53.6,
2550346381,340,1,2,48,11,cz26xwowfjp8ei14n9z2ac135,1,50.2,50,2023-05-17T20:23:38.505Z,2023-05-17T20:23:42Z,4286212567,140,38.3,4286212575,279,G,4286212571,212,27.5,4286212569,141,14.0,4286212565,56,Back,4286212573,213,4.2,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346385,341,1,2,48,12,cz26xwowfjp8ei14n9z2ac135,0,37.6,12,2023-05-17T20:23:40.089Z,2023-05-17T20:25:00Z,4286215255,155,,4286212599,213,6.0,4286212597,212,9.4,4286212593,140,46.3,4286212595,141,8.8,4286212591,56,Back,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346373,563,1,2,48,12,spi3g782q7m4evjxn1sv6cfa,0,44.7,95.3,2023-05-17T20:23:40.184Z,2023-05-17T20:23:43Z,4286212531,140,55.4,4286212527,3,,4286212535,212,12.1,4286212623,189,,4286212529,56,Left,4286212533,141,100.0,4286212537,213,0.4,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346433,342,5,2,48,15,cz26xwowfjp8ei14n9z2ac135,1,45.2,-2,2023-05-17T20:23:42.786Z,2023-05-17T20:44:05Z,4286212855,56,Back,4286212857,347,,4286212859,233,564,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346377,564,5,2,48,15,spi3g782q7m4evjxn1sv6cfa,0,54.8,102,2023-05-17T20:23:42.786Z,2023-05-17T20:24:31Z,4286212875,233,342,4286212545,347,,4286212543,56,Left,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346437,343,1,2,48,24,cz26xwowfjp8ei14n9z2ac135,0,42.6,0,2023-05-17T20:23:51.456Z,2023-05-18T12:58:13Z,4286212891,213,0.3,4286212883,140,55.7,4286212887,212,14.2,4286212885,141,4.0,4286212879,107,,4286213167,189,,4286212881,56,Right,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550621343,1070,1,2,48,24,spi3g782q7m4evjxn1sv6cfa,0,44.2,97.9,2023-05-17T20:23:51.458Z,2023-05-18T12:58:31Z,4287678311,56,Left,4287678317,212,12.5,4287678313,140,55.8,4287678315,141,93.8,4287678319,213,6.1,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346441,344,1,2,48,24,cz26xwowfjp8ei14n9z2ac135,0,48,4,2023-05-17T20:23:52.184Z,2023-05-17T20:23:55Z,4286212913,212,2.7,4286213089,233,565,4286212909,140,50.5,4286213093,286,,4286212915,213,6.0,4286212911,141,2.8,4286212907,56,Right,4286213087,236,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346467,565,74,2,48,24,spi3g782q7m4evjxn1sv6cfa,1,56.3,94.2,2023-05-17T20:23:52.185Z,2023-05-17T20:44:02Z,4286213069,56,Left,4286213071,285,,4286213111,233,344,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346481,345,5,2,48,28,cz26xwowfjp8ei14n9z2ac135,1,44.5,-1.8,2023-05-17T20:23:56.055Z,2023-05-17T20:44:05Z,4286213173,233,566,4286213149,347,,4286213147,56,Back,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346479,566,5,2,48,28,spi3g782q7m4evjxn1sv6cfa,0,55.5,101.8,2023-05-17T20:23:56.055Z,2023-05-17T20:23:57Z,4286213129,56,Left,4286213131,347,,4286213195,233,345,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346523,346,1,2,48,33,cz26xwowfjp8ei14n9z2ac135,1,48.3,0,2023-05-17T20:24:00.353Z,2023-05-17T20:24:02Z,4286213395,56,Right,4286213401,212,17.9,4286213399,141,7.9,4286213403,213,0.4,4286213397,140,64.1,4286213393,107,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346529,347,44,2,48,34,cz26xwowfjp8ei14n9z2ac135,1,60.3,8.2,2023-05-17T20:24:01.861Z,2023-05-17T20:24:02Z,4286213443,233,569,4286213425,286,,4286213423,56,Right,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346519,569,44,2,48,34,spi3g782q7m4evjxn1sv6cfa,0,39.7,91.8,2023-05-17T20:24:01.862Z,2023-05-17T20:24:03Z,4286213377,56,Back,4286213379,285,,4286213471,233,347,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346533,348,1,2,48,35,cz26xwowfjp8ei14n9z2ac135,0,64.1,7.9,2023-05-17T20:24:02.392Z,2023-05-17T20:24:03Z,4286213473,3,,4286213477,56,Right,4286213485,213,0.5,4286213481,141,16.2,4286213475,168,,4286213483,212,11.6,4286213479,140,73.7,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346535,570,1,2,48,36,spi3g782q7m4evjxn1sv6cfa,0,36.3,83.5,2023-05-17T20:24:03.398Z,2023-05-17T20:24:03Z,4286213489,157,,4286213497,212,5.4,4286213493,140,40.6,4286213501,1,,4286213495,141,87.8,4286213499,213,0.6,4286213491,56,Back,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346561,349,1,2,48,36,cz26xwowfjp8ei14n9z2ac135,1,67.1,10.3,2023-05-17T20:24:04.233Z,2023-05-17T20:24:07Z,4286213621,56,Right,4286213629,213,3.5,4286213625,141,6.4,4286213619,3,,4286213627,212,8.3,4286213623,140,59.6,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346565,350,61,2,48,39,cz26xwowfjp8ei14n9z2ac135,0,67.6,6.8,2023-05-17T20:24:06.864Z,2023-05-17T20:24:07Z,4286213637,56,Right,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346569,351,5,2,48,40,cz26xwowfjp8ei14n9z2ac135,0,63,-2,2023-05-17T20:24:07.408Z,2023-05-17T20:24:12Z,4286213803,233,571,4286213645,347,,4286213643,56,Right,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346593,571,5,2,48,40,spi3g782q7m4evjxn1sv6cfa,1,37,102,2023-05-17T20:24:07.408Z,2023-05-17T20:44:05Z,4286213771,233,351,4286213767,56,Back,4286213769,347,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346613,572,1,2,48,44,spi3g782q7m4evjxn1sv6cfa,1,42.1,100,2023-05-17T20:24:11.566Z,2023-05-17T20:24:14Z,4286213857,107,,4286213867,213,5.6,4286213863,141,86.6,4286213859,56,Left,4286213861,140,55.4,4286213865,212,17.5,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346627,573,1,2,48,47,spi3g782q7m4evjxn1sv6cfa,1,54.1,82.3,2023-05-17T20:24:14.750Z,2023-05-17T20:24:16Z,4286213937,212,27.2,4286213933,140,46.8,4286213931,56,Back,4286213939,213,4.4,4286213935,141,43.9,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346657,574,1,2,48,49,spi3g782q7m4evjxn1sv6cfa,1,46.8,43.9,2023-05-17T20:24:16.647Z,2023-05-17T20:24:21Z,4286214079,140,34.0,4286214083,212,14.0,4286214081,141,49.9,4286214077,56,Back,4286214085,213,2.8,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346683,575,1,2,48,54,spi3g782q7m4evjxn1sv6cfa,1,37.5,39.7,2023-05-17T20:24:21.502Z,2023-05-17T20:24:25Z,4286214203,213,5.2,4286214197,140,46.9,4286214195,56,Back,4286214199,141,14.3,4286214201,212,19.9,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346695,576,1,2,48,58,spi3g782q7m4evjxn1sv6cfa,1,53.9,25.6,2023-05-17T20:24:25.526Z,2023-05-17T20:24:27Z,4286214255,212,8.8,4286214257,213,1.9,4286214253,141,37.9,4286214251,140,51.4,4286214249,56,Center,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346711,577,1,2,48,59,spi3g782q7m4evjxn1sv6cfa,1,51.5,37.9,2023-05-17T20:24:27.302Z,2023-05-17T20:24:29Z,4286214341,140,56.8,4286214339,56,Center,4286214347,213,5.3,4286214343,141,26.5,4286214345,212,9.5,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346713,578,61,2,49,2,spi3g782q7m4evjxn1sv6cfa,0,56.8,26.5,2023-05-17T20:24:29.446Z,2023-05-17T20:24:29Z,4286214351,56,Center,,,,,,,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346715,352,49,2,49,2,cz26xwowfjp8ei14n9z2ac135,1,36.4,73.5,2023-05-17T20:24:29.937Z,2023-05-17T20:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346729,353,1,2,49,2,cz26xwowfjp8ei14n9z2ac135,1,36.4,73.5,2023-05-17T20:24:30.273Z,2023-05-17T20:24:31Z,4286214429,213,3.2,4286214425,141,73.2,4286214421,56,Back,4286214427,212,6.1,4286214423,140,30.6,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346739,354,1,2,49,4,cz26xwowfjp8ei14n9z2ac135,1,28.1,73.6,2023-05-17T20:24:31.455Z,2023-05-17T20:24:34Z,4286214461,56,Back,4286214469,213,5.3,4286214463,140,33.6,4286214467,212,10.7,4286214465,141,60.3,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346743,355,61,2,49,6,cz26xwowfjp8ei14n9z2ac135,0,32.3,59.7,2023-05-17T20:24:33.936Z,2023-05-17T20:24:34Z,4286214489,56,Back,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346747,579,49,2,49,7,spi3g782q7m4evjxn1sv6cfa,1,67.5,31.2,2023-05-17T20:24:34.858Z,2023-05-17T20:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346767,580,1,2,49,9,spi3g782q7m4evjxn1sv6cfa,1,75.1,33.6,2023-05-17T20:24:37.231Z,2023-05-17T20:24:39Z,4286214617,56,Center,4286214623,212,23.0,4286214625,213,6.3,4286214619,140,97.0,4286214621,141,33.0,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550346779,581,1,2,49,12,spi3g782q7m4evjxn1sv6cfa,1,97,33,2023-05-17T20:24:39.495Z,2023-05-17T20:24:42Z,4286214691,56,Center,4286214699,213,1.9,4286214697,212,21.6,4286214693,140,89.8,4286214695,141,62.7,4286214689,155,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
