id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2524843507,453,8,2,51,1,8l30dsub3sutr6j3ruvk650xc,1,23.5,52.4,2023-03-26T14:11:44.789Z,2023-03-26T14:11:44Z,4124992405,56,Back,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843515,454,49,2,51,2,8l30dsub3sutr6j3ruvk650xc,1,20.5,54.8,2023-03-26T14:11:45.365Z,2023-03-26T14:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843535,455,1,2,51,2,8l30dsub3sutr6j3ruvk650xc,0,16.9,56.4,2023-03-26T14:11:45.941Z,2023-03-26T14:11:48Z,4124992631,1,,4124992621,56,Back,4124992623,140,39.9,4124992629,213,0.9,4124992625,141,100.0,4124992619,157,,4124992627,212,39.1,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843579,439,5,2,51,4,28u3q82ip96ahymkup01vfxli,1,62.8,-1.6,2023-03-26T14:11:48.155Z,2023-03-26T14:11:53Z,4124992943,233,456,4124992863,56,Right,4124992865,347,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843537,456,5,2,51,4,8l30dsub3sutr6j3ruvk650xc,0,37.2,101.6,2023-03-26T14:11:48.155Z,2023-03-26T14:14:08Z,4124992637,347,,4124992635,56,Back,4124992971,233,439,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843661,440,1,2,51,17,28u3q82ip96ahymkup01vfxli,1,65.5,0,2023-03-26T14:12:00.739Z,2023-03-26T14:12:01Z,4124993365,107,,4124993367,56,Right,4124993375,213,1.4,4124993373,212,8.5,4124993371,141,10.7,4124993369,140,66.6,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843671,441,1,2,51,18,28u3q82ip96ahymkup01vfxli,1,66.6,10.7,2023-03-26T14:12:01.802Z,2023-03-26T14:12:29Z,4124993419,141,3.1,4124993417,140,64.4,4124993421,212,5.7,4124993423,213,4.3,4124993439,233,457,4124993415,56,Right,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843693,442,1,2,51,19,28u3q82ip96ahymkup01vfxli,0,62.9,3.1,2023-03-26T14:12:02.996Z,2023-03-26T14:12:25Z,4124993545,56,Right,4124993547,140,63.9,4124994339,286,,4124994335,233,457,4124993551,212,1.3,4124993553,213,0.7,4124993549,141,4.3,4124994333,236,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843673,457,74,2,51,19,8l30dsub3sutr6j3ruvk650xc,1,37.4,97.4,2023-03-26T14:12:02.997Z,2023-03-26T14:14:05Z,4124993457,233,442,4124993425,56,Back,4124993427,285,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843715,443,5,2,51,20,28u3q82ip96ahymkup01vfxli,1,60.8,-1.8,2023-03-26T14:12:04.156Z,2023-03-26T14:14:08Z,4124993725,233,458,4124993693,347,,4124993691,56,Right,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843683,458,5,2,51,20,8l30dsub3sutr6j3ruvk650xc,0,39.2,101.8,2023-03-26T14:12:04.156Z,2023-03-26T14:12:09Z,4124993729,233,443,4124993503,347,,4124993501,56,Back,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843757,444,1,2,51,25,28u3q82ip96ahymkup01vfxli,0,60.7,0,2023-03-26T14:12:09.067Z,2023-03-26T14:12:15Z,4124993919,212,41.9,4124993913,56,Right,4124993911,107,,4124993915,140,100.0,4124993917,141,2.6,4124993923,1,,4124993921,213,0.1,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843761,445,5,2,51,30,28u3q82ip96ahymkup01vfxli,0,100.7,8.8,2023-03-26T14:12:14.148Z,2023-03-26T14:14:09Z,4124993939,56,Right,4124993965,233,459,4124993941,346,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524843749,459,5,2,51,30,8l30dsub3sutr6j3ruvk650xc,1,-0.7,91.2,2023-03-26T14:12:14.148Z,2023-03-26T14:12:16Z,4124993869,346,,4124993961,233,445,4124993867,56,Back,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844007,460,1,2,52,1,8l30dsub3sutr6j3ruvk650xc,1,5.2,49.6,2023-03-26T14:12:44.773Z,2023-03-26T14:12:48Z,4124995243,124,,4124995245,155,,4124995247,56,Back,4124995257,1,,4124995255,213,0.4,4124995249,140,42.6,4124995253,212,42.5,4124995261,74,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,4124995251,141,,,,,,,,,,,73.6,,,,,,,,,,,,,,,
2524844013,461,1,2,52,5,8l30dsub3sutr6j3ruvk650xc,0,41.8,74.4,2023-03-26T14:12:48.540Z,2023-03-26T14:12:49Z,4124995297,141,70.9,4124995295,140,57.8,4124995299,212,17.0,4124995293,56,Center,4124995291,3,,4124995301,213,6.1,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844019,446,49,2,52,6,28u3q82ip96ahymkup01vfxli,1,40.5,31.2,2023-03-26T14:12:50.251Z,2023-03-26T14:12:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844053,447,1,2,52,7,28u3q82ip96ahymkup01vfxli,1,40.5,31.2,2023-03-26T14:12:50.555Z,2023-03-26T14:12:54Z,4124995521,141,54.8,4124995523,212,16.2,4124995517,56,Back,4124995519,140,38.2,4124995525,213,1.7,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844099,448,1,2,52,11,28u3q82ip96ahymkup01vfxli,1,50.4,60,2023-03-26T14:12:54.740Z,2023-03-26T14:13:01Z,4124995725,213,5.4,4124995719,140,73.5,4124995727,1,,4124995717,56,Right,4124995723,212,39.7,4124995721,141,13.8,4124995715,155,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844143,449,1,2,52,18,28u3q82ip96ahymkup01vfxli,1,73,12.5,2023-03-26T14:13:01.354Z,2023-03-26T14:13:05Z,4124995973,56,Center,4124995975,140,65.8,4124995977,141,22.8,4124995979,212,10.3,4124995981,213,2.4,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844165,450,1,2,52,22,28u3q82ip96ahymkup01vfxli,1,69.2,25.5,2023-03-26T14:13:05.803Z,2023-03-26T14:13:08Z,4124996095,212,13.5,4124996097,213,5.2,4124996093,141,8.3,4124996089,56,Right,4124996091,140,75.7,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844189,451,1,2,52,25,28u3q82ip96ahymkup01vfxli,0,84.7,8.2,2023-03-26T14:13:08.435Z,2023-03-26T14:13:10Z,4124996235,141,44.3,4124996229,155,,4124996233,140,94.7,4124996231,56,Center,4124996225,2,,4124996241,213,1.2,4124996239,212,26.7,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844213,462,12,2,52,27,8l30dsub3sutr6j3ruvk650xc,1,7.2,63.6,2023-03-26T14:13:10.902Z,2023-03-26T14:13:14Z,4124996353,56,Back,4124996361,213,0.8,4124996359,212,7.0,4124996355,140,11.9,4124996357,141,70.8,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844245,463,43,2,52,30,8l30dsub3sutr6j3ruvk650xc,1,0,0,2023-03-26T14:13:14.045Z,2023-03-26T14:13:19Z,4124996535,56,Back,4124996537,285,0,4124996671,144,3,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844217,452,61,2,52,30,28u3q82ip96ahymkup01vfxli,0,90.9,44.9,2023-03-26T14:13:14.122Z,2023-03-26T14:13:14Z,4124996377,56,Center,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844311,464,12,2,52,33,8l30dsub3sutr6j3ruvk650xc,1,9.4,58.7,2023-03-26T14:13:16.725Z,2023-03-26T14:13:21Z,4124996845,213,6.2,4124996839,140,38.4,4124996843,212,30.6,4124996841,141,54.3,4124996837,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844295,453,1,2,52,36,28u3q82ip96ahymkup01vfxli,1,69.2,57.6,2023-03-26T14:13:19.378Z,2023-03-26T14:13:20Z,4124996755,213,4.4,4124996743,140,65.6,4124996747,141,39.1,4124996751,212,13.1,4124996739,56,Center,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844319,454,1,2,52,37,28u3q82ip96ahymkup01vfxli,1,65.6,39.1,2023-03-26T14:13:20.307Z,2023-03-26T14:13:22Z,4124996893,56,Right,4124996901,213,5.2,4124996895,140,73.4,4124996897,141,14.9,4124996899,212,18.4,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844327,455,1,2,52,38,28u3q82ip96ahymkup01vfxli,0,73.6,16.2,2023-03-26T14:13:22.171Z,2023-03-26T14:13:26Z,4124996933,140,77.9,4124996931,56,Right,4124997119,286,,4124996939,213,6.2,4124997113,236,,4124996935,141,15.8,4124997115,233,465,4124996937,212,4.5,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844355,465,74,2,52,38,8l30dsub3sutr6j3ruvk650xc,1,28.8,87.8,2023-03-26T14:13:22.172Z,2023-03-26T14:14:05Z,4124997073,285,,4124997071,56,Back,4124997143,233,455,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844371,466,61,2,52,40,8l30dsub3sutr6j3ruvk650xc,0,32.4,77.9,2023-03-26T14:13:23.909Z,2023-03-26T14:13:37Z,4124997181,56,Back,,,,,,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844375,456,1,2,52,41,28u3q82ip96ahymkup01vfxli,1,72.5,27.3,2023-03-26T14:13:24.858Z,2023-03-26T14:13:27Z,4124997197,140,67.2,4124997195,56,Center,4124997199,141,38.6,4124997201,212,9.5,4124997203,213,2.2,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844397,457,1,2,52,44,28u3q82ip96ahymkup01vfxli,1,67.2,39.2,2023-03-26T14:13:27.291Z,2023-03-26T14:13:30Z,4124997303,56,Center,4124997307,141,55.8,4124997311,213,2.4,4124997305,140,56.0,4124997309,212,16.3,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844427,458,1,2,52,46,28u3q82ip96ahymkup01vfxli,1,56,55.8,2023-03-26T14:13:29.931Z,2023-03-26T14:13:33Z,4124997471,212,28.2,4124997473,213,0.9,4124997469,141,88.0,4124997465,56,Left,4124997467,140,72.9,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844489,459,1,2,52,50,28u3q82ip96ahymkup01vfxli,1,75,87.5,2023-03-26T14:13:33.771Z,2023-03-26T14:13:39Z,4124997805,212,15.4,4124997799,56,Center,4124997807,213,4.2,4124997803,141,67.8,4124997801,140,67.7,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844507,460,1,2,52,56,28u3q82ip96ahymkup01vfxli,1,61.6,59.1,2023-03-26T14:13:39.386Z,2023-03-26T14:13:41Z,4124997939,141,84.2,4124997937,140,63.3,4124997943,213,1.5,4124997941,212,17.2,4124997935,56,Left,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844549,461,1,2,52,58,28u3q82ip96ahymkup01vfxli,1,64.2,80.8,2023-03-26T14:13:41.834Z,2023-03-26T14:13:45Z,4124998159,140,82.8,4124998163,212,21.6,4124998161,141,94.4,4124998165,213,0.4,4124998157,56,Left,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844563,462,1,2,53,2,28u3q82ip96ahymkup01vfxli,1,82.9,94.4,2023-03-26T14:13:45.331Z,2023-03-26T14:13:47Z,4124998241,213,4.2,4124998239,212,8.5,4124998235,140,79.2,4124998237,141,83.2,4124998233,56,Left,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844573,463,1,2,53,3,28u3q82ip96ahymkup01vfxli,0,79.2,83.2,2023-03-26T14:13:46.866Z,2023-03-26T14:13:48Z,4124998307,140,86.6,4124998311,212,7.8,4124998313,213,6.2,4124998305,56,Left,4124998309,141,82.7,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844605,467,12,2,53,5,8l30dsub3sutr6j3ruvk650xc,1,14.5,11.7,2023-03-26T14:13:49.252Z,2023-03-26T14:13:51Z,4124998483,212,2.8,4124998481,141,7.6,4124998477,56,Back,4124998485,213,4.5,4124998479,140,14.0,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844585,464,61,2,53,6,28u3q82ip96ahymkup01vfxli,1,86.6,82.7,2023-03-26T14:13:49.737Z,2023-03-26T14:13:49Z,4124998389,56,Left,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844629,465,5,2,53,7,28u3q82ip96ahymkup01vfxli,0,101.2,90,2023-03-26T14:13:50.957Z,2023-03-26T14:14:09Z,4124998623,233,468,4124998609,56,Left,4124998613,346,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844609,468,5,2,53,7,8l30dsub3sutr6j3ruvk650xc,1,-1.2,10,2023-03-26T14:13:50.957Z,2023-03-26T14:13:53Z,4124998501,56,Back,4124998503,346,,4124998619,233,465,,,,,,,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844877,469,1,2,53,33,8l30dsub3sutr6j3ruvk650xc,1,5.4,57,2023-03-26T14:14:17.060Z,2023-03-26T14:14:22Z,4124999843,124,,4124999845,56,Back,4124999847,140,5.4,4124999857,237,,4124999849,141,45.1,4124999853,213,4.7,4124999851,212,8.1,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844901,470,1,2,53,35,8l30dsub3sutr6j3ruvk650xc,0,8,41.6,2023-03-26T14:14:18.509Z,2023-03-26T14:14:21Z,4124999947,155,,4124999953,141,74.8,4124999951,140,37.3,4124999959,1,,4124999955,212,38.2,4124999949,56,Back,4124999957,213,0.6,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844909,466,49,2,53,38,28u3q82ip96ahymkup01vfxli,1,57.9,18.8,2023-03-26T14:14:21.843Z,2023-03-26T14:14:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844953,467,1,2,53,41,28u3q82ip96ahymkup01vfxli,0,72.5,12.9,2023-03-26T14:14:25.234Z,2023-03-26T14:14:28Z,4125000243,213,6.1,4125000241,212,18.4,4125000235,56,Right,4125000237,140,89.9,4125000239,141,9.2,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844971,471,12,2,53,45,8l30dsub3sutr6j3ruvk650xc,1,5.6,87.4,2023-03-26T14:14:28.660Z,2023-03-26T14:14:29Z,4125000315,141,88.9,4125000317,212,1.0,4125000311,140,5.6,4125000307,56,Back,4125000319,213,1.6,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844955,468,61,2,53,45,28u3q82ip96ahymkup01vfxli,1,90.9,10,2023-03-26T14:14:28.938Z,2023-03-26T14:14:29Z,4125000249,56,Right,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844987,469,5,2,53,46,28u3q82ip96ahymkup01vfxli,0,101.6,16,2023-03-26T14:14:29.852Z,2023-03-26T14:43:23Z,4125000425,233,472,4125000391,346,,4125000389,56,Right,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524844979,472,5,2,53,46,8l30dsub3sutr6j3ruvk650xc,1,-1.6,84,2023-03-26T14:14:29.852Z,2023-03-26T14:14:31Z,4125000337,56,Back,4125000397,233,469,4125000339,346,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845205,473,1,2,54,5,8l30dsub3sutr6j3ruvk650xc,1,4.7,48.8,2023-03-26T14:14:49.093Z,2023-03-26T14:14:52Z,4125001519,141,58.4,4125001529,74,,4125001525,1,,4125001511,124,,4125001513,155,,4125001521,212,37.0,4125001523,213,0.2,4125001517,140,39.4,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,4125001515,56,,,,,,,,,,,Back,,,,,,,,,,,,,,,
2524845209,474,44,2,54,9,8l30dsub3sutr6j3ruvk650xc,1,41.4,60,2023-03-26T14:14:52.753Z,2023-03-26T14:14:54Z,4125001547,285,,4125001545,56,Back,4125001637,233,470,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845225,470,44,2,54,9,28u3q82ip96ahymkup01vfxli,0,58.6,40,2023-03-26T14:14:52.754Z,2023-03-26T14:14:54Z,4125001619,56,Center,4125001667,233,474,4125001621,286,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845221,475,1,2,54,9,8l30dsub3sutr6j3ruvk650xc,0,39.8,57.2,2023-03-26T14:14:52.892Z,2023-03-26T14:14:53Z,4125001593,56,Center,4125001589,3,,4125001591,168,,4125001597,141,63.7,4125001595,140,55.4,4125001599,212,17.0,4125001601,213,0.3,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845251,471,49,2,54,12,28u3q82ip96ahymkup01vfxli,1,48.3,34,2023-03-26T14:14:56.242Z,2023-03-26T14:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845265,472,1,2,54,13,28u3q82ip96ahymkup01vfxli,0,48.3,34,2023-03-26T14:14:56.314Z,2023-03-26T14:14:57Z,4125001845,56,Center,4125001847,140,68.8,4125001853,213,0.4,4125001851,212,23.0,4125001849,141,46.1,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845269,476,49,2,54,14,8l30dsub3sutr6j3ruvk650xc,1,35.7,49.4,2023-03-26T14:14:57.825Z,2023-03-26T14:14:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845309,477,1,2,54,14,8l30dsub3sutr6j3ruvk650xc,1,35.7,49.4,2023-03-26T14:14:58.108Z,2023-03-26T14:15:00Z,4125002107,140,32.5,4125002105,56,Back,4125002111,212,19.3,4125002113,213,4.5,4125002109,141,21.5,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845335,478,1,2,54,17,8l30dsub3sutr6j3ruvk650xc,1,31.4,15.3,2023-03-26T14:15:00.860Z,2023-03-26T14:15:04Z,4125002227,212,5.4,4125002225,141,13.5,4125002229,213,6.1,4125002223,140,36.4,4125002221,56,Back,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845397,479,1,2,54,20,8l30dsub3sutr6j3ruvk650xc,1,30.3,5.9,2023-03-26T14:15:04.060Z,2023-03-26T14:15:11Z,4125002603,141,20.0,4125002601,140,20.8,4125002605,212,13.8,4125002607,213,2.4,4125002599,56,Back,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845399,480,3,2,54,28,8l30dsub3sutr6j3ruvk650xc,0,22,8.7,2023-03-26T14:15:11.348Z,2023-03-26T14:15:14Z,4125002629,56,Back,4125002731,233,473,4125002631,285,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845411,473,7,2,54,28,28u3q82ip96ahymkup01vfxli,0,78,91.3,2023-03-26T14:15:11.349Z,2023-03-26T14:15:14Z,4125002711,233,480,4125002669,56,Left,4125002671,286,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845445,474,61,2,54,29,28u3q82ip96ahymkup01vfxli,1,70.3,95.7,2023-03-26T14:15:12.930Z,2023-03-26T14:15:22Z,4125002841,56,Left,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845477,475,5,2,54,31,28u3q82ip96ahymkup01vfxli,0,72.4,101.4,2023-03-26T14:15:14.749Z,2023-03-26T14:43:23Z,4125002995,56,Left,4125002997,347,,4125004209,233,481,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845539,481,5,2,54,31,8l30dsub3sutr6j3ruvk650xc,1,27.6,-1.4,2023-03-26T14:15:14.749Z,2023-03-26T14:15:45Z,4125003305,347,,4125004199,233,475,4125003303,56,Back,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845595,482,1,2,54,47,8l30dsub3sutr6j3ruvk650xc,1,26.2,0,2023-03-26T14:15:30.885Z,2023-03-26T14:15:34Z,4125003585,141,6.7,4125003579,107,,4125003587,212,22.1,4125003581,56,Back,4125003583,140,46.6,4125003591,1,,4125003589,213,0.2,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845627,483,1,2,54,50,8l30dsub3sutr6j3ruvk650xc,1,47.2,5.3,2023-03-26T14:15:34.037Z,2023-03-26T14:17:45Z,4125003777,141,9.2,4125003775,140,75.5,4125009667,4,,4125003773,56,Right,4125003771,155,,4125003781,213,0.1,4125003779,212,29.8,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524845665,484,1,2,54,54,8l30dsub3sutr6j3ruvk650xc,1,82.5,11,2023-03-26T14:15:37.644Z,2023-03-26T14:16:18Z,4125005685,210,16,4125004037,213,1.3,4125005687,154,,4125004035,212,28.1,4125004029,56,Center,4125004031,140,88.5,4125004033,141,51.2,4125005689,22,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2524845667,485,16,2,54,56,8l30dsub3sutr6j3ruvk650xc,1,91.1,55.3,2023-03-26T14:15:39.372Z,2023-03-26T14:16:18Z,4125005709,103,6.3,4125004045,17,,4125005703,55,484,4125005731,231,52.7,4125005697,80,,4125004043,22,,4125005737,374,2023-03-26 15:15:38.771,4125005741,375,54:55.509,amg2zai9038cdz9uuql3l9rkl,R. Daly,,4125005711,214,4125004047,56,4125005721,328,4125005699,29,,4125005727,230,93.8,,,4125005695,20,4125005701,154,,Center,,,4125005715,89,,4125005707,102,47.6
