id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2545205143,190,5,1,25,53,dcdnoyf6kzhj46iyfm7xq43fy,1,69.4,-1.4,2023-05-07T13:28:27.495Z,2023-05-07T14:04:18Z,4258853513,56,Right,4258853517,347,,4258853527,233,227,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205061,227,5,1,25,53,cz26xwowfjp8ei14n9z2ac135,0,30.6,101.4,2023-05-07T13:28:27.495Z,2023-05-07T13:28:33Z,4258853053,347,,4258853555,233,190,4258853051,56,Back,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205215,191,1,1,25,58,dcdnoyf6kzhj46iyfm7xq43fy,1,71.2,0,2023-05-07T13:28:33.063Z,2023-05-07T13:28:36Z,4258853931,212,15.7,4258853911,107,,4258853915,56,Right,4258853937,213,1.8,4258853921,140,68.1,4258853925,141,20.8,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205401,192,2,1,26,2,dcdnoyf6kzhj46iyfm7xq43fy,1,77.7,8.5,2023-05-07T13:28:36.831Z,2023-05-07T13:28:44Z,4258854813,141,7.6,4258854811,140,94.5,4258854807,7,1yyfd17df158m5eymkechszpx,4258854809,56,Right,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205311,228,55,1,26,2,cz26xwowfjp8ei14n9z2ac135,1,12.2,82.1,2023-05-07T13:28:36.832Z,2023-05-07T14:04:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205861,229,1,1,26,38,cz26xwowfjp8ei14n9z2ac135,0,12.2,82.1,2023-05-07T13:29:13.024Z,2023-05-07T13:29:16Z,4258857201,140,53.3,4258857205,212,43.2,4258857197,241,,4258857203,141,84.2,4258857199,56,Left,4258857193,5,,4258857209,1,,4258857207,213,0.0,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,4258857195,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205889,193,1,1,26,40,dcdnoyf6kzhj46iyfm7xq43fy,1,51.8,16.1,2023-05-07T13:29:14.711Z,2023-05-07T13:29:15Z,4258857349,56,Center,4258857353,141,24.5,4258857347,3,,4258857357,213,0.6,4258857355,212,10.3,4258857351,140,60.0,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205931,194,1,1,26,41,dcdnoyf6kzhj46iyfm7xq43fy,1,60,24.5,2023-05-07T13:29:15.654Z,2023-05-07T13:29:18Z,4258857599,140,74.4,4258857609,212,16.1,4258857613,213,0.4,4258857603,141,32.8,4258857595,56,Center,4258857593,3,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205937,195,49,1,26,43,dcdnoyf6kzhj46iyfm7xq43fy,1,71.6,57.2,2023-05-07T13:29:18.119Z,2023-05-07T13:29:18Z,,,,,,,,,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205985,196,1,1,26,44,dcdnoyf6kzhj46iyfm7xq43fy,0,71.6,57.2,2023-05-07T13:29:18.807Z,2023-05-07T13:30:27Z,4258857875,56,Center,4258857877,140,82.1,4258857881,212,11.3,4258857879,141,60.9,4258857883,213,0.2,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206377,233,61,1,26,44,cz26xwowfjp8ei14n9z2ac135,0,21.3,28.9,2023-05-07T13:29:19.024Z,2023-05-07T13:29:56Z,4258860119,56,Back,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545205989,197,50,1,26,46,dcdnoyf6kzhj46iyfm7xq43fy,1,79.6,64.8,2023-05-07T13:29:21.246Z,2023-05-07T13:29:23Z,4258858053,233,230,4258857915,56,Center,4258857917,286,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206005,230,7,1,26,46,cz26xwowfjp8ei14n9z2ac135,0,20.4,35.2,2023-05-07T13:29:21.247Z,2023-05-07T13:29:23Z,4258858013,56,Back,4258858015,285,,4258858029,233,197,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206153,232,61,1,26,50,cz26xwowfjp8ei14n9z2ac135,1,4.4,26.1,2023-05-07T13:29:25.264Z,2023-05-07T13:29:59Z,4258858771,56,Back,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206073,198,1,1,26,51,dcdnoyf6kzhj46iyfm7xq43fy,0,96.4,74.3,2023-05-07T13:29:25.327Z,2023-05-07T13:29:26Z,4258858387,56,Center,4258858385,155,,4258858393,212,4.8,4258858389,140,96.3,4258858391,141,67.2,4258858395,213,4.7,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206141,199,6,1,26,51,dcdnoyf6kzhj46iyfm7xq43fy,1,98.7,52.2,2023-05-07T13:29:26.232Z,2023-05-07T13:47:56Z,4258862061,233,231,4258858695,56,Center,4258858697,75,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206061,231,6,1,26,51,cz26xwowfjp8ei14n9z2ac135,0,1.3,47.8,2023-05-07T13:29:26.232Z,2023-05-07T13:30:04Z,4258858307,56,Back,4258862035,73,,4258862081,233,199,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206865,200,1,1,27,30,dcdnoyf6kzhj46iyfm7xq43fy,1,99.5,0.5,2023-05-07T13:30:05.126Z,2023-05-07T13:30:26Z,4258864353,210,13,4258862757,6,,4258862783,1,,4258862753,2,,4258862777,141,61.4,4258864355,154,,4258862775,140,92.3,4258862769,56,Center,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,4258862765,224,,1,4258862779,212,42.1,4258862781,213,1.8,4258862761,155,,,,,,,,,,,,,,,,,,,
2545206869,201,13,1,27,35,dcdnoyf6kzhj46iyfm7xq43fy,1,92.3,61.4,2023-05-07T13:30:10.038Z,2023-05-07T13:30:26Z,4258864387,154,,4258864393,102,59.2,4258864383,77,,4258864397,230,98.4,4258863259,15,,4258862799,56,Center,4258864395,103,76.4,4258863263,328,,7b1gryih37fohrff85f13o4ph,E. Kullberg,4258864389,55,200,,4258864399,231,50.9,4258862795,17,,4258863257,25,4258864385,29,,,,,,,,,,,,,,,,,
2545206885,202,5,1,27,36,dcdnoyf6kzhj46iyfm7xq43fy,0,101,57.8,2023-05-07T13:30:10.697Z,2023-05-07T14:04:19Z,4258863009,233,234,4258862885,56,Center,4258862887,346,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545206831,234,5,1,27,36,cz26xwowfjp8ei14n9z2ac135,1,-1,42.2,2023-05-07T13:30:10.697Z,2023-05-07T13:30:21Z,4258862615,346,,4258862933,233,202,4258862613,56,Back,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207489,235,1,1,28,3,cz26xwowfjp8ei14n9z2ac135,1,3.9,47.6,2023-05-07T13:30:37.993Z,2023-05-07T13:30:46Z,4258866123,140,13.6,4258866119,124,,4258866121,56,Back,4258866125,141,69.7,4258866129,213,1.0,4258866133,237,,4258866127,212,18.2,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207581,236,1,1,28,11,cz26xwowfjp8ei14n9z2ac135,1,18.5,68.5,2023-05-07T13:30:45.960Z,2023-05-07T13:30:51Z,4258866679,140,10.2,4258866685,213,4.1,4258866677,56,Back,4258866681,141,50.0,4258866683,212,15.3,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207683,237,1,1,28,17,cz26xwowfjp8ei14n9z2ac135,1,5.9,42.2,2023-05-07T13:30:51.328Z,2023-05-07T13:30:56Z,4258867211,213,4.8,4258867207,212,10.6,4258867201,140,6.6,4258867199,56,Back,4258867203,141,26.7,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207727,238,1,1,28,21,cz26xwowfjp8ei14n9z2ac135,0,8.4,13.2,2023-05-07T13:30:56.186Z,2023-05-07T13:30:58Z,4258867423,141,14.9,4258867429,1,,4258867419,56,Back,4258867421,140,44.2,4258867427,213,0.0,4258867417,155,,4258867425,212,37.6,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207743,203,1,1,28,24,dcdnoyf6kzhj46iyfm7xq43fy,0,47.5,74.5,2023-05-07T13:30:58.631Z,2023-05-07T13:30:59Z,4258867495,140,50.7,4258867497,141,47.0,4258867491,3,,4258867499,212,19.0,4258867493,56,Center,4258867501,213,4.9,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207845,239,61,1,28,30,cz26xwowfjp8ei14n9z2ac135,0,41.4,50.1,2023-05-07T13:31:04.393Z,2023-05-07T13:31:04Z,4258868045,56,Back,,,,,,,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207849,204,49,1,28,30,dcdnoyf6kzhj46iyfm7xq43fy,1,57,48.5,2023-05-07T13:31:04.542Z,2023-05-07T13:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207873,205,1,1,28,30,dcdnoyf6kzhj46iyfm7xq43fy,0,57,48.5,2023-05-07T13:31:05.206Z,2023-05-07T13:31:06Z,4258868165,141,46.3,4258868167,212,6.0,4258868161,56,Center,4258868169,213,6.0,4258868163,140,62.5,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207871,240,8,1,28,31,cz26xwowfjp8ei14n9z2ac135,1,34.4,51.5,2023-05-07T13:31:05.665Z,2023-05-07T13:31:12Z,4258868141,56,Back,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207955,206,13,1,28,36,dcdnoyf6kzhj46iyfm7xq43fy,1,75.4,43.3,2023-05-07T13:31:10.399Z,2023-05-07T13:31:31Z,4258870591,231,49.5,4258870589,230,98.2,4258868583,56,Center,4258869201,20,,4258870579,103,11.1,4258870573,102,61.5,4258870567,73,,4258870587,458,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,4258870583,215,,,4258868581,18,,4258868579,22,,,,,,,,,,,,,,,,,,,,,,
2545207977,207,5,1,28,37,dcdnoyf6kzhj46iyfm7xq43fy,0,101.4,61,2023-05-07T13:31:11.418Z,2023-05-07T14:04:19Z,4258868717,346,,4258868715,56,Center,4258869461,233,241,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545207997,241,5,1,28,37,cz26xwowfjp8ei14n9z2ac135,1,-1.4,39,2023-05-07T13:31:11.418Z,2023-05-07T13:31:20Z,4258868825,56,Back,4258869429,233,207,4258869399,346,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208449,242,1,1,29,6,cz26xwowfjp8ei14n9z2ac135,0,5.1,45.5,2023-05-07T13:31:40.346Z,2023-05-07T13:31:41Z,4258871495,141,88.9,4258871491,56,Left,4258871489,124,,4258871493,140,50.5,4258871503,74,,4258871497,212,56.1,4258871499,213,0.6,4258871501,1,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208549,208,1,1,29,8,dcdnoyf6kzhj46iyfm7xq43fy,1,51.8,18.9,2023-05-07T13:31:42.607Z,2023-05-07T13:31:47Z,4258872137,212,29.1,4258872141,1,,4258872139,213,0.3,4258872133,140,78.3,4258872129,157,,4258872135,141,31.4,4258872131,56,Center,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208555,209,49,1,29,12,dcdnoyf6kzhj46iyfm7xq43fy,1,74.9,39.8,2023-05-07T13:31:47.102Z,2023-05-07T13:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208579,210,1,1,29,13,dcdnoyf6kzhj46iyfm7xq43fy,0,74.9,39.8,2023-05-07T13:31:47.478Z,2023-05-07T13:31:48Z,4258872279,213,0.9,4258872271,56,Center,4258872277,212,12.8,4258872275,141,55.0,4258872273,140,82.1,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208595,243,49,1,29,15,cz26xwowfjp8ei14n9z2ac135,1,24,43.9,2023-05-07T13:31:50.010Z,2023-05-07T13:31:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208663,244,1,1,29,17,cz26xwowfjp8ei14n9z2ac135,0,30.9,24.1,2023-05-07T13:31:51.954Z,2023-05-07T13:31:54Z,4258872747,56,Center,4258872745,155,,4258872749,140,75.5,4258872753,212,47.0,4258872751,141,30.7,4258872755,213,0.1,4258872757,1,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208697,211,12,1,29,21,dcdnoyf6kzhj46iyfm7xq43fy,1,20.5,75.9,2023-05-07T13:31:55.582Z,2023-05-07T13:31:59Z,4258873181,15,,4258872951,140,14.8,4258873019,167,,4258872953,141,100.0,4258872957,212,17.6,4258872959,213,1.9,4258872949,56,Back,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208707,212,5,1,29,21,dcdnoyf6kzhj46iyfm7xq43fy,0,16,100.8,2023-05-07T13:31:55.985Z,2023-05-07T14:04:19Z,4258873035,233,245,4258873013,347,,4258873011,56,Back,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208689,245,5,1,29,21,cz26xwowfjp8ei14n9z2ac135,1,84,-0.8,2023-05-07T13:31:55.985Z,2023-05-07T13:31:58Z,4258872899,56,Right,4258873027,233,212,4258872901,347,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208765,246,1,1,29,25,cz26xwowfjp8ei14n9z2ac135,1,82.8,0,2023-05-07T13:31:59.418Z,2023-05-07T13:32:01Z,4258873317,212,14.1,4258873309,107,,4258873319,213,2.4,4258873315,141,13.1,4258873311,56,Right,4258873313,140,73.2,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208821,247,1,1,29,26,cz26xwowfjp8ei14n9z2ac135,1,73.1,11,2023-05-07T13:32:00.890Z,2023-05-07T13:32:03Z,4258873613,141,5.2,4258873621,213,5.8,4258873605,56,Right,4258873617,212,7.9,4258873609,140,79.6,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208859,248,1,1,29,29,cz26xwowfjp8ei14n9z2ac135,1,89.4,3.2,2023-05-07T13:32:03.370Z,2023-05-07T13:32:06Z,4258873817,212,9.5,4258873819,213,3.2,4258873813,140,80.4,4258873815,141,2.3,4258873811,56,Right,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208913,249,1,1,29,31,cz26xwowfjp8ei14n9z2ac135,1,74.3,4,2023-05-07T13:32:06.257Z,2023-05-07T13:32:10Z,4258874189,56,Right,4258874193,141,4.0,4258874197,213,3.1,4258874195,212,10.0,4258874191,140,64.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545208955,250,1,1,29,36,cz26xwowfjp8ei14n9z2ac135,1,74.1,4.3,2023-05-07T13:32:10.370Z,2023-05-07T13:32:13Z,4258874423,212,7.9,4258874417,56,Right,4258874425,213,1.3,4258874419,140,76.1,4258874421,141,15.5,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209021,251,1,1,29,38,cz26xwowfjp8ei14n9z2ac135,1,69.9,15.2,2023-05-07T13:32:13.019Z,2023-05-07T13:32:15Z,4258874749,213,3.1,4258874739,56,Right,4258874747,212,12.6,4258874745,141,15.3,4258874743,140,57.9,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209111,252,1,1,29,41,cz26xwowfjp8ei14n9z2ac135,1,56,21.2,2023-05-07T13:32:15.866Z,2023-05-07T13:32:21Z,4258875243,213,2.1,4258875239,141,47.2,4258875241,212,20.8,4258875237,140,45.6,4258875235,56,Back,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209155,253,1,1,29,47,cz26xwowfjp8ei14n9z2ac135,1,50.8,45.4,2023-05-07T13:32:21.659Z,2023-05-07T13:32:23Z,4258875525,140,68.2,4258875523,56,Center,4258875529,212,18.3,4258875527,141,47.0,4258875531,213,0.1,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209181,254,1,1,29,49,cz26xwowfjp8ei14n9z2ac135,1,68.2,47,2023-05-07T13:32:23.570Z,2023-05-07T13:32:25Z,4258875675,141,38.2,4258875671,56,Center,4258875673,140,69.1,4258875677,212,6.1,4258875679,213,4.9,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209245,255,1,1,29,50,cz26xwowfjp8ei14n9z2ac135,0,68.8,34.5,2023-05-07T13:32:24.898Z,2023-05-07T13:32:34Z,4258875975,213,6.3,4258875971,212,32.8,4258875967,141,33.8,4258875965,140,100.0,4258876421,1,,4258875963,56,Center,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209269,213,5,1,29,54,dcdnoyf6kzhj46iyfm7xq43fy,1,-0.6,69.4,2023-05-07T13:32:28.658Z,2023-05-07T14:04:19Z,4258876101,346,,4258876097,233,256,4258876095,56,Back,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209249,256,5,1,29,54,cz26xwowfjp8ei14n9z2ac135,0,100.6,30.6,2023-05-07T13:32:28.658Z,2023-05-07T13:32:31Z,4258875995,346,,4258876151,233,213,4258875993,56,Center,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209513,214,1,1,30,9,dcdnoyf6kzhj46iyfm7xq43fy,1,4.4,56.7,2023-05-07T13:32:43.918Z,2023-05-07T13:32:48Z,4258877379,124,,4258877385,141,65.4,4258877381,56,Back,4258877383,140,6.9,4258877387,212,6.5,4258877393,237,,4258877389,213,1.2,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209551,215,1,1,30,14,dcdnoyf6kzhj46iyfm7xq43fy,1,11,55.8,2023-05-07T13:32:48.870Z,2023-05-07T13:32:52Z,4258877591,212,39.2,4258877595,1,,4258877587,140,32.2,4258877593,213,5.3,4258877589,141,8.3,4258877583,155,,4258877585,56,Back,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209583,216,1,1,30,17,dcdnoyf6kzhj46iyfm7xq43fy,0,32.2,8.3,2023-05-07T13:32:51.877Z,2023-05-07T13:32:53Z,4258877725,3,,4258877727,56,Back,4258877733,212,9.0,4258877729,140,37.8,4258877735,213,5.4,4258877731,141,0.0,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209587,217,5,1,30,19,dcdnoyf6kzhj46iyfm7xq43fy,0,35.1,-1.4,2023-05-07T13:32:53.458Z,2023-05-07T13:33:03Z,4258878753,233,257,4258877743,56,Back,4258877745,347,,,,,,,,,,,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209775,257,5,1,30,19,cz26xwowfjp8ei14n9z2ac135,1,64.9,101.4,2023-05-07T13:32:53.458Z,2023-05-07T14:04:20Z,4258878721,347,,4258878715,56,Left,4258878747,233,217,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209783,258,1,1,30,28,cz26xwowfjp8ei14n9z2ac135,0,66.5,100,2023-05-07T13:33:02.523Z,2023-05-07T13:33:03Z,4258878769,141,90.6,4258878765,56,Left,4258878771,212,8.7,4258878767,140,70.4,4258878773,213,5.2,4258878763,107,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209819,218,49,1,30,30,dcdnoyf6kzhj46iyfm7xq43fy,1,36,7.9,2023-05-07T13:33:04.847Z,2023-05-07T13:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209995,219,1,1,30,33,dcdnoyf6kzhj46iyfm7xq43fy,0,60,13.2,2023-05-07T13:33:07.773Z,2023-05-07T13:33:20Z,4258879993,140,84.7,4258879989,56,Right,4258880003,213,6.2,4258879999,212,26.1,4258879997,141,8.6,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545209965,259,49,1,30,36,cz26xwowfjp8ei14n9z2ac135,1,13,87.5,2023-05-07T13:33:10.875Z,2023-05-07T13:33:10Z,,,,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545210035,260,1,1,30,37,cz26xwowfjp8ei14n9z2ac135,1,11.7,92.7,2023-05-07T13:33:11.811Z,2023-05-07T13:33:14Z,4258880235,56,Back,4258880243,213,0.2,4258880237,140,25.1,4258880241,212,14.3,4258880239,141,96.5,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545210039,261,1,1,30,38,cz26xwowfjp8ei14n9z2ac135,0,25.1,96.5,2023-05-07T13:33:12.867Z,2023-05-07T13:33:23Z,4258880489,236,,4258880283,141,95.0,4258880277,140,27.3,4258880495,286,,4258880491,233,220,4258880295,213,5.9,4258880273,56,Back,4258880289,212,2.5,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545210073,220,74,1,30,38,dcdnoyf6kzhj46iyfm7xq43fy,1,76.9,2.9,2023-05-07T13:33:12.868Z,2023-05-07T14:04:03Z,4258880427,56,Right,4258880429,285,,4258880541,233,261,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545210149,221,5,1,30,40,dcdnoyf6kzhj46iyfm7xq43fy,0,76.2,-2,2023-05-07T13:33:15.051Z,2023-05-07T14:04:20Z,4258880901,347,,4258881825,233,262,4258880899,56,Right,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545210095,262,5,1,30,40,cz26xwowfjp8ei14n9z2ac135,1,23.8,102,2023-05-07T13:33:15.051Z,2023-05-07T13:34:04Z,4258881873,233,221,4258880567,347,,4258880563,56,Back,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
