id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/13/value,qualifier/14/value,qualifier/16/value
2519252559,192,7,1,15,32,8l30dsub3sutr6j3ruvk650xc,0,5.8,10.2,2023-03-12T15:17:00.974Z,2023-03-12T15:19:25Z,4093184115,233,137,4093168337,285,,4093168335,56,Back,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252395,190,49,1,15,32,8l30dsub3sutr6j3ruvk650xc,1,12.5,12.8,2023-03-12T15:17:01.502Z,2023-03-12T15:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252485,138,45,1,15,36,cz26xwowfjp8ei14n9z2ac135,0,94.2,88.8,2023-03-12T15:17:05.519Z,2023-03-12T15:17:08Z,4093167913,56,Left,4093168417,233,191,4093167915,286,,,,,,,,,,,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252547,191,3,1,15,36,8l30dsub3sutr6j3ruvk650xc,1,5.8,11.2,2023-03-12T15:17:05.519Z,2023-03-12T15:17:08Z,4093168389,233,138,4093168293,285,,4093168285,56,Back,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252597,194,1,1,15,37,8l30dsub3sutr6j3ruvk650xc,0,10.1,6.2,2023-03-12T15:17:06.406Z,2023-03-12T15:18:20Z,4093168537,141,26.4,4093168529,56,Back,4093168545,213,0.9,4093176131,233,139,4093176089,236,,4093176091,286,,4093168541,212,17.2,4093168533,140,20.0,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252525,139,74,1,15,37,cz26xwowfjp8ei14n9z2ac135,1,86.4,92.6,2023-03-12T15:17:06.407Z,2023-03-12T15:55:37Z,4093176139,233,194,4093168167,285,,4093168165,56,Left,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252579,193,1,1,15,38,8l30dsub3sutr6j3ruvk650xc,0,8.8,10.7,2023-03-12T15:17:07.630Z,2023-03-12T15:55:38Z,4093212611,236,,4093168447,212,3.4,4093168449,213,5.1,4093212617,233,398,4093168441,56,Back,4093168445,141,6.2,4093212629,286,,4093168443,140,10.1,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519299341,398,74,1,15,38,cz26xwowfjp8ei14n9z2ac135,1,67.6,95.3,2023-03-12T15:17:07.631Z,2023-03-12T15:55:38Z,4093419683,56,Left,4093419757,233,193,4093419687,285,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252639,141,1,1,15,41,cz26xwowfjp8ei14n9z2ac135,0,71.1,72.7,2023-03-12T15:17:10.200Z,2023-03-12T15:23:19Z,4093168721,212,5.5,4093168717,140,74.0,4093168723,213,1.0,4093168715,56,Left,4093168719,141,79.4,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252587,140,43,1,15,41,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-03-12T15:17:10.567Z,2023-03-12T15:54:53Z,4093168491,56,Left,4093425261,144,61,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252655,142,61,1,15,41,cz26xwowfjp8ei14n9z2ac135,1,73.1,77.9,2023-03-12T15:17:10.760Z,2023-03-12T15:55:27Z,4093168837,56,Center,,,,,,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252681,196,8,1,15,42,8l30dsub3sutr6j3ruvk650xc,1,26.1,28.2,2023-03-12T15:17:11.286Z,2023-03-12T15:55:18Z,4093168969,56,Back,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252669,195,1,1,15,43,8l30dsub3sutr6j3ruvk650xc,0,30,27.7,2023-03-12T15:17:12.438Z,2023-03-12T15:55:22Z,4093168913,212,4.2,4093168915,213,3.1,4093168909,140,26.0,4093427009,233,398,4093168911,141,28.2,4093168907,56,Back,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252707,143,1,1,15,44,cz26xwowfjp8ei14n9z2ac135,1,71.5,75.9,2023-03-12T15:17:13.479Z,2023-03-12T15:17:15Z,4093169115,56,Left,4093169121,212,6.3,4093169119,141,81.7,4093169117,140,76.2,4093169123,213,0.7,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252723,144,49,1,15,46,cz26xwowfjp8ei14n9z2ac135,1,75.2,82.7,2023-03-12T15:17:15.408Z,2023-03-12T15:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252755,145,1,1,15,46,cz26xwowfjp8ei14n9z2ac135,0,75.2,82.7,2023-03-12T15:17:15.559Z,2023-03-12T15:17:17Z,4093169367,141,90.9,4093169363,56,Left,4093169371,213,0.3,4093169365,140,90.9,4093169369,212,17.4,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252805,146,45,1,15,50,cz26xwowfjp8ei14n9z2ac135,0,84.8,90.9,2023-03-12T15:17:19.102Z,2023-03-12T15:17:21Z,4093169595,286,,4093169591,56,Left,4093169715,233,197,,,,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252811,197,3,1,15,50,8l30dsub3sutr6j3ruvk650xc,1,15.2,9.1,2023-03-12T15:17:19.102Z,2023-03-12T15:17:20Z,4093169623,285,,4093169621,56,Back,4093169679,233,146,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252823,198,49,1,15,51,8l30dsub3sutr6j3ruvk650xc,1,20.5,10.7,2023-03-12T15:17:20.215Z,2023-03-12T15:17:20Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252837,199,50,1,15,52,8l30dsub3sutr6j3ruvk650xc,1,22.4,5.1,2023-03-12T15:17:20.847Z,2023-03-12T15:17:22Z,4093169921,233,147,4093169739,285,,4093169735,56,Back,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252849,147,7,1,15,52,cz26xwowfjp8ei14n9z2ac135,1,77.6,94.9,2023-03-12T15:17:20.848Z,2023-03-12T15:17:22Z,4093169863,233,199,4093169783,56,Left,4093169785,286,,4093169781,167,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252857,148,5,1,15,52,cz26xwowfjp8ei14n9z2ac135,0,78.8,102,2023-03-12T15:17:21.582Z,2023-03-12T15:47:46Z,4093169843,56,Left,4093169845,347,,4093170629,233,200,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519252995,200,5,1,15,52,8l30dsub3sutr6j3ruvk650xc,1,21.2,-2,2023-03-12T15:17:21.582Z,2023-03-12T15:17:29Z,4093170577,347,,4093170613,233,148,4093170575,56,Back,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253145,201,1,1,16,5,8l30dsub3sutr6j3ruvk650xc,1,24,0,2023-03-12T15:17:34.661Z,2023-03-12T15:17:37Z,4093171427,56,Back,4093171437,1,,4093171429,140,38.0,4093171431,141,27.0,4093171425,107,,4093171433,212,24.6,4093171435,213,0.9,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253151,202,50,1,16,7,8l30dsub3sutr6j3ruvk650xc,1,37,23.4,2023-03-12T15:17:36.006Z,2023-03-12T15:17:38Z,4093171453,56,Back,4093171545,233,149,4093171455,286,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253155,149,7,1,16,7,cz26xwowfjp8ei14n9z2ac135,1,63,76.6,2023-03-12T15:17:36.007Z,2023-03-12T15:17:38Z,4093171481,56,Center,4093171531,233,202,4093171487,285,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253161,150,49,1,16,8,cz26xwowfjp8ei14n9z2ac135,1,62.5,66.6,2023-03-12T15:17:37.399Z,2023-03-12T15:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253189,151,1,1,16,8,cz26xwowfjp8ei14n9z2ac135,1,62.5,66.6,2023-03-12T15:17:37.511Z,2023-03-12T15:17:39Z,4093171627,140,55.6,4093171639,213,4.0,4093171631,141,53.7,4093171635,212,11.4,4093171625,56,Center,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253223,152,1,1,16,10,cz26xwowfjp8ei14n9z2ac135,1,55.6,53.7,2023-03-12T15:17:39.375Z,2023-03-12T15:17:41Z,4093171841,140,62.3,4093171847,213,0.9,4093171845,212,11.6,4093171839,56,Center,4093171843,141,67.3,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253337,153,1,1,16,12,cz26xwowfjp8ei14n9z2ac135,1,62.4,69.7,2023-03-12T15:17:41.560Z,2023-03-12T15:17:47Z,4093172483,141,78.8,4093172485,212,15.1,4093172487,213,2.7,4093172481,140,49.3,4093172479,56,Back,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253385,154,1,1,16,18,cz26xwowfjp8ei14n9z2ac135,1,47.7,78.8,2023-03-12T15:17:47.151Z,2023-03-12T15:17:49Z,4093172735,140,58.8,4093172733,56,Center,4093172741,213,5.5,4093172739,212,16.1,4093172737,141,62.4,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253473,155,1,1,16,20,cz26xwowfjp8ei14n9z2ac135,1,60,61.7,2023-03-12T15:17:49.199Z,2023-03-12T15:17:53Z,4093173159,140,97.8,4093173167,212,40.6,4093173175,1,,4093173153,155,,4093173155,56,Center,4093173163,141,74.2,4093173171,213,0.2,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253567,156,1,1,16,24,cz26xwowfjp8ei14n9z2ac135,1,97.8,74.2,2023-03-12T15:17:52.911Z,2023-03-12T15:18:19Z,4093175937,154,,4093173621,141,45.5,4093173619,140,91.6,4093173623,212,20.6,4093175933,210,15,4093173617,56,Center,4093173625,213,4.4,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2519253571,157,15,1,16,27,cz26xwowfjp8ei14n9z2ac135,1,90.3,42.4,2023-03-12T15:17:56.759Z,2023-03-12T15:18:19Z,4093175969,29,,4093175985,146,96.9,4093175987,147,48.2,4093175977,102,50.9,4093173643,22,,4093175981,328,,4093175971,154,,4093175967,78,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,4093175973,55,4093175983,100,156,4093174619,233,4093175989,230,,,203,99.3,4093175979,103,19,4093173645,17,4093174559,20,4093173647,56,Center,4093174563,82,4093175991,231,48.9,,,,
2519253643,203,10,1,16,28,8l30dsub3sutr6j3ruvk650xc,1,9,51.8,2023-03-12T15:17:56.859Z,2023-03-12T15:19:18Z,4093174057,56,Back,4093174055,94,,4093174677,233,157,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253649,158,6,1,16,30,cz26xwowfjp8ei14n9z2ac135,1,95.8,43.2,2023-03-12T15:17:59.631Z,2023-03-12T15:18:03Z,4093174079,75,,4093174077,56,Center,4093174245,233,204,,,,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519253671,204,6,1,16,30,8l30dsub3sutr6j3ruvk650xc,0,4.2,56.8,2023-03-12T15:17:59.631Z,2023-03-12T15:47:51Z,4093174215,73,,4093174213,56,Back,4093174265,233,158,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519254617,159,1,1,17,17,cz26xwowfjp8ei14n9z2ac135,0,99.5,0.5,2023-03-12T15:18:46.583Z,2023-03-12T15:58:15Z,4093179401,141,53.1,4093179391,6,,4093179407,1,,4093179579,233,205,4093179395,224,,4093179393,155,,4093179397,56,Center,4093179399,140,94.4,dfodeak21qhzgxr7qs85f3vf9,K. Smith,4093179403,212,4093179405,213,36.2,4093179389,2,,,,1.7,,,,,,,,,,,,,,,,,,,,,
2519254639,205,11,1,17,19,8l30dsub3sutr6j3ruvk650xc,1,12.2,40.7,2023-03-12T15:18:48.422Z,2023-03-12T15:18:49Z,4093179585,233,159,4093179533,56,Back,4093179535,88,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519254879,206,1,1,17,28,8l30dsub3sutr6j3ruvk650xc,1,12.7,52.5,2023-03-12T15:18:57.534Z,2023-03-12T15:19:00Z,4093180887,213,0.3,4093180881,140,29.1,4093180879,56,Back,4093180885,212,17.8,4093180875,123,,4093180883,141,59.1,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519254991,207,1,1,17,31,8l30dsub3sutr6j3ruvk650xc,1,29.3,56.6,2023-03-12T15:18:59.997Z,2023-03-12T15:19:03Z,4093181471,213,1.2,4093181469,212,21.9,4093181465,140,37.3,4093181463,56,Back,4093181467,141,86.3,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255051,208,1,1,17,34,8l30dsub3sutr6j3ruvk650xc,1,41.9,89.3,2023-03-12T15:19:03.589Z,2023-03-12T15:19:06Z,4093181841,212,26.2,4093181835,56,Left,4093181837,140,66.8,4093181839,141,86.6,4093181843,213,6.2,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255055,160,45,1,17,37,cz26xwowfjp8ei14n9z2ac135,0,26.6,15,2023-03-12T15:19:06.573Z,2023-03-12T15:19:12Z,4093181857,285,,4093182471,233,209,4093181855,56,Back,,,,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255159,209,3,1,17,37,8l30dsub3sutr6j3ruvk650xc,1,73.4,85,2023-03-12T15:19:06.573Z,2023-03-12T15:19:11Z,4093182419,56,Left,4093182441,233,160,4093182421,286,,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255185,210,1,1,17,42,8l30dsub3sutr6j3ruvk650xc,0,93.4,80,2023-03-12T15:19:11.438Z,2023-03-12T15:19:12Z,4093182529,155,,4093182539,213,4.8,4093182531,56,Center,4093182527,2,,4093182537,212,18.6,4093182533,140,95.4,4093182535,141,52.8,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255177,161,52,1,17,43,cz26xwowfjp8ei14n9z2ac135,1,1.7,47.3,2023-03-12T15:19:12.447Z,2023-03-12T15:19:12Z,,,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255597,162,1,1,17,59,cz26xwowfjp8ei14n9z2ac135,1,5,45.1,2023-03-12T15:19:27.959Z,2023-03-12T15:19:30Z,4093184821,213,5.3,4093184815,140,15.8,4093184813,56,Back,4093184809,123,,4093184817,141,21.9,4093184819,212,19.4,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255629,163,1,1,18,1,cz26xwowfjp8ei14n9z2ac135,0,21.4,18.2,2023-03-12T15:19:30.023Z,2023-03-12T15:19:31Z,4093184997,212,41.2,4093184991,56,Center,4093184999,213,0.1,4093184989,155,,4093184995,141,23.6,4093184993,140,60.5,4093185001,1,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255657,211,1,1,18,3,8l30dsub3sutr6j3ruvk650xc,0,40.7,72.9,2023-03-12T15:19:32.062Z,2023-03-12T15:19:32Z,4093185105,140,57.7,4093185103,56,Center,4093185109,212,17.9,4093185101,3,,4093185111,213,6.2,4093185107,141,70.8,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255717,164,1,1,18,5,cz26xwowfjp8ei14n9z2ac135,1,29.9,16.8,2023-03-12T15:19:34.327Z,2023-03-12T15:19:35Z,4093185395,140,20.9,4093185401,213,3.6,4093185393,56,Back,4093185397,141,10.4,4093185399,212,10.4,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255749,165,1,1,18,6,cz26xwowfjp8ei14n9z2ac135,1,20.9,10.4,2023-03-12T15:19:35.095Z,2023-03-12T15:19:36Z,4093185583,140,35.8,4093185585,141,10.6,4093185589,213,0.0,4093185581,56,Back,4093185587,212,15.6,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255791,166,1,1,18,7,cz26xwowfjp8ei14n9z2ac135,0,35.8,10.6,2023-03-12T15:19:36.744Z,2023-03-12T15:19:40Z,4093186017,236,,4093186023,286,,4093186019,233,212,4093185793,141,4.9,4093185795,212,4.1,4093185797,213,5.1,4093185789,56,Back,4093185791,140,37.1,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255817,212,74,1,18,7,8l30dsub3sutr6j3ruvk650xc,1,66.4,93,2023-03-12T15:19:36.745Z,2023-03-12T15:55:38Z,4093185961,285,,4093186031,233,166,4093185959,56,Left,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255857,167,5,1,18,10,cz26xwowfjp8ei14n9z2ac135,1,38.7,-1.1,2023-03-12T15:19:39.175Z,2023-03-12T15:19:42Z,4093186171,233,213,4093186141,56,Back,4093186143,347,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255843,213,5,1,18,10,8l30dsub3sutr6j3ruvk650xc,0,61.3,101.1,2023-03-12T15:19:39.175Z,2023-03-12T15:47:46Z,4093186187,233,167,4093186081,347,,4093186077,56,Left,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255965,168,1,1,18,16,cz26xwowfjp8ei14n9z2ac135,1,41.9,0,2023-03-12T15:19:45.551Z,2023-03-12T15:19:47Z,4093186767,56,Back,4093186769,140,34.5,4093186775,213,2.1,4093186773,212,14.9,4093186765,107,,4093186771,141,17.0,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255977,169,1,1,18,18,cz26xwowfjp8ei14n9z2ac135,0,36.2,11,2023-03-12T15:19:47.687Z,2023-03-12T15:19:49Z,4093186935,233,214,4093186873,141,6.8,4093186875,212,3.3,4093186933,236,,4093186869,56,Back,4093186877,213,5.2,4093186939,286,,4093186871,140,37.7,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255981,214,74,1,18,18,8l30dsub3sutr6j3ruvk650xc,1,56.3,95.4,2023-03-12T15:19:47.688Z,2023-03-12T15:55:38Z,4093186969,233,169,4093186903,56,Left,4093186905,285,,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256201,170,5,1,18,20,cz26xwowfjp8ei14n9z2ac135,1,45.8,-1.4,2023-03-12T15:19:48.935Z,2023-03-12T15:19:59Z,4093188153,233,215,4093188113,56,Back,4093188115,347,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519255997,215,5,1,18,20,8l30dsub3sutr6j3ruvk650xc,0,54.2,101.4,2023-03-12T15:19:48.935Z,2023-03-12T15:47:46Z,4093187015,56,Left,4093188219,233,170,4093187017,347,,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256255,171,1,1,18,30,cz26xwowfjp8ei14n9z2ac135,1,54.1,0,2023-03-12T15:19:59.455Z,2023-03-12T15:20:01Z,4093188435,140,74.5,4093188433,56,Right,4093188441,213,0.5,4093188437,141,13.8,4093188439,212,24.0,4093188443,1,,4093188431,107,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256299,172,1,1,18,32,cz26xwowfjp8ei14n9z2ac135,1,74.5,13.8,2023-03-12T15:20:01.559Z,2023-03-12T15:20:03Z,4093188679,141,4.4,4093188671,3,,4093188675,140,66.7,4093188685,213,3.8,4093188683,212,10.4,4093188673,56,Right,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256389,173,1,1,18,34,cz26xwowfjp8ei14n9z2ac135,0,66.6,4.4,2023-03-12T15:20:03.631Z,2023-03-12T15:20:07Z,4093189189,155,,4093189201,141,9.1,4093189209,213,0.1,4093189197,140,90.8,4093189193,56,Right,4093189205,212,25.6,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256411,216,1,1,18,40,8l30dsub3sutr6j3ruvk650xc,0,12.7,84.2,2023-03-12T15:20:09.494Z,2023-03-12T15:20:10Z,4093189345,140,15.7,4093189351,213,1.3,4093189343,56,Back,4093189347,141,100.0,4093189353,1,,4093189349,212,12.3,4093189341,157,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256653,174,5,1,18,41,cz26xwowfjp8ei14n9z2ac135,1,86.8,-1.4,2023-03-12T15:20:10.017Z,2023-03-12T15:47:47Z,4093190595,56,Right,4093190597,347,,4093190679,233,217,,,,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256417,217,5,1,18,41,8l30dsub3sutr6j3ruvk650xc,0,13.2,101.4,2023-03-12T15:20:10.017Z,2023-03-12T15:20:23Z,4093190707,233,174,4093189373,56,Back,4093189375,347,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256777,175,1,1,18,57,cz26xwowfjp8ei14n9z2ac135,1,89.4,0,2023-03-12T15:20:26.015Z,2023-03-12T15:20:28Z,4093191307,140,93.1,4093191299,107,,4093191309,141,10.4,4093191317,213,1.1,4093191313,212,8.7,4093191303,56,Right,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519256811,176,1,1,18,59,cz26xwowfjp8ei14n9z2ac135,1,93.1,10.4,2023-03-12T15:20:28.766Z,2023-03-12T15:20:30Z,4093191487,141,3.7,4093191485,140,86.1,4093191489,212,8.6,4093191483,56,Right,4093191491,213,3.7,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
