id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2479493533,183,5,1,24,49,dcdnoyf6kzhj46iyfm7xq43fy,0,34.4,-1.7,2022-10-30T14:26:04.991Z,2022-10-30T14:26:17Z,3883768583,233,162,3883767681,56,Back,3883767685,347,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493803,163,1,1,25,0,9ijyncrxsejz505dbadwr1dir,1,72.8,100,2022-10-30T14:26:16.611Z,2022-10-30T14:26:39Z,3883769305,212,19.9,3883769301,140,90.1,3883769307,213,5.9,3883770555,107,,3883769299,56,Left,3883769303,141,89.6,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493805,164,4,1,25,6,9ijyncrxsejz505dbadwr1dir,1,90.7,89.4,2022-10-30T14:26:22.771Z,2022-10-30T14:26:26Z,3883769403,233,184,3883769319,152,,3883769313,13,,3883769315,294,,3883769317,56,Left,3883769321,286,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493815,184,4,1,25,6,dcdnoyf6kzhj46iyfm7xq43fy,0,9.3,10.6,2022-10-30T14:26:22.772Z,2022-10-30T14:26:26Z,3883769377,152,,3883769371,13,,3883769375,56,Back,3883769373,294,,3883769421,233,164,3883769379,285,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494567,165,1,1,25,46,9ijyncrxsejz505dbadwr1dir,0,91.3,92.9,2022-10-30T14:27:02.643Z,2022-10-30T14:27:24Z,3883773313,56,Center,3883773307,5,,3883773305,2,,3883773319,212,27.2,3883773317,141,53.0,3883773321,213,4.8,3883773311,152,,3883773309,155,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,3883773315,140,,92.6,,,,,,,,,,,,,,,,,,,,,,,,,
2479494641,185,12,1,25,50,dcdnoyf6kzhj46iyfm7xq43fy,1,5.6,40.7,2022-10-30T14:27:06.380Z,2022-10-30T14:27:16Z,3883773699,213,6.2,3883773695,141,38.0,3883773691,56,Back,3883773693,140,26.7,3883773697,212,22.2,3883773725,15,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494715,186,1,1,25,53,dcdnoyf6kzhj46iyfm7xq43fy,1,26.7,38,2022-10-30T14:27:09.500Z,2022-10-30T14:27:11Z,3883774093,56,Back,3883774101,213,3.6,3883774097,141,34.2,3883774095,140,21.7,3883774099,212,5.9,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494719,187,50,1,25,55,dcdnoyf6kzhj46iyfm7xq43fy,1,21,23.2,2022-10-30T14:27:11.076Z,2022-10-30T14:27:16Z,3883774127,285,,3883774625,233,166,3883774125,56,Back,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494795,166,7,1,25,55,9ijyncrxsejz505dbadwr1dir,1,79,76.8,2022-10-30T14:27:11.077Z,2022-10-30T14:27:16Z,3883774541,56,Center,3883774543,286,,3883774611,233,187,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494809,167,13,1,25,59,9ijyncrxsejz505dbadwr1dir,1,79.8,82.4,2022-10-30T14:27:15.379Z,2022-10-30T14:38:29Z,3883774595,56,Left,3883852649,215,,3883852651,458,,3883774593,68,,3883852653,230,98.6,3883852643,75,,3883774591,22,,3883852647,103,34.7,drwlmmiguqz2mfzsh6gjmklx,D. Spence,3883852645,102,,38.2,3883852655,231,3883851181,20,,,,,,,,,,,,51.3,,,,,,,,,
2479494817,168,5,1,26,1,9ijyncrxsejz505dbadwr1dir,0,101.2,41.6,2022-10-30T14:27:17.314Z,2022-10-30T14:27:18Z,3883774679,346,,3883774799,233,188,3883774677,56,Center,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494771,188,5,1,26,1,dcdnoyf6kzhj46iyfm7xq43fy,1,-1.2,58.4,2022-10-30T14:27:17.314Z,2022-10-30T14:40:35Z,3883774437,346,,3883774435,56,Back,3883774723,233,168,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495065,189,1,1,26,11,dcdnoyf6kzhj46iyfm7xq43fy,1,2.7,47.2,2022-10-30T14:27:27.604Z,2022-10-30T14:56:25Z,3883776039,124,,3883776049,213,5.4,3883776043,140,20.4,3883776053,237,,3883776045,141,14.0,3883776047,212,29.2,3883776041,56,Back,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495245,192,1,1,26,12,dcdnoyf6kzhj46iyfm7xq43fy,1,20.4,23.9,2022-10-30T14:27:28.044Z,2022-10-30T14:27:46Z,3883777013,212,16.1,3883777007,56,Back,3883777011,141,4.7,3883777009,140,29.3,3883777015,213,5.3,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495141,169,45,1,26,15,9ijyncrxsejz505dbadwr1dir,0,69.1,88.5,2022-10-30T14:27:31.308Z,2022-10-30T14:27:35Z,3883776481,286,,3883776477,233,190,3883776435,56,Left,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495085,190,3,1,26,15,dcdnoyf6kzhj46iyfm7xq43fy,1,30.9,11.5,2022-10-30T14:27:31.308Z,2022-10-30T14:27:35Z,3883776463,233,169,3883776175,56,Back,3883776177,285,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495107,191,1,1,26,16,dcdnoyf6kzhj46iyfm7xq43fy,0,41.8,5.8,2022-10-30T14:27:32.220Z,2022-10-30T14:27:59Z,3883776295,1,,3883776283,140,91.3,3883776291,212,54.5,3883776287,141,30.0,3883778935,157,,3883776279,56,Center,3883776293,213,0.3,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495225,170,43,1,26,23,9ijyncrxsejz505dbadwr1dir,1,0,0,2022-10-30T14:27:39.787Z,2022-10-30T14:53:03Z,3883949023,144,49,,,,,,,,,,,,,,,,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495299,171,52,1,26,27,9ijyncrxsejz505dbadwr1dir,1,10.2,67.9,2022-10-30T14:27:43.779Z,2022-10-30T14:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495339,172,1,1,26,28,9ijyncrxsejz505dbadwr1dir,1,9.6,62.3,2022-10-30T14:27:44.787Z,2022-10-30T14:27:46Z,3883777545,287,,3883777477,123,,3883777483,141,35.4,3883777485,212,22.5,3883777479,56,Back,3883777481,140,22.0,3883777487,213,5.3,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495447,173,1,1,26,32,9ijyncrxsejz505dbadwr1dir,1,26.3,32.7,2022-10-30T14:27:48.650Z,2022-10-30T14:27:51Z,3883778079,140,36.2,3883778085,213,5.3,3883778081,141,7.9,3883778083,212,19.8,3883778077,56,Back,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495515,174,1,1,26,35,9ijyncrxsejz505dbadwr1dir,1,36,7.9,2022-10-30T14:27:51.490Z,2022-10-30T14:27:55Z,3883778459,213,3.2,3883778455,141,7.7,3883778453,140,25.3,3883778457,212,11.2,3883778451,56,Back,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495613,175,1,1,26,39,9ijyncrxsejz505dbadwr1dir,0,26.9,8,2022-10-30T14:27:54.971Z,2022-10-30T14:28:00Z,3883779021,213,6.3,3883779011,155,,3883779017,141,7.4,3883779013,56,Right,3883779023,1,,3883779015,140,67.3,3883779019,212,42.4,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495725,193,61,1,26,49,dcdnoyf6kzhj46iyfm7xq43fy,0,32.9,97.7,2022-10-30T14:28:05.580Z,2022-10-30T14:28:57Z,3883779553,56,Back,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495837,176,5,1,26,50,9ijyncrxsejz505dbadwr1dir,1,70.7,-1.5,2022-10-30T14:28:06.364Z,2022-10-30T14:40:35Z,3883780199,233,194,3883780183,347,,3883780181,56,Right,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495747,194,5,1,26,50,dcdnoyf6kzhj46iyfm7xq43fy,0,29.3,101.5,2022-10-30T14:28:06.364Z,2022-10-30T14:28:14Z,3883779667,347,,3883780207,233,176,3883779665,56,Back,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495901,177,1,1,26,57,9ijyncrxsejz505dbadwr1dir,1,71.6,0,2022-10-30T14:28:13.442Z,2022-10-30T14:28:18Z,3883780593,141,15.3,3883780587,107,,3883780591,140,83.8,3883780597,213,0.7,3883780589,56,Right,3883780595,212,17.1,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495987,178,1,1,27,2,9ijyncrxsejz505dbadwr1dir,1,86.9,29.2,2022-10-30T14:28:18.434Z,2022-10-30T14:28:24Z,3883781095,140,86.9,3883781099,212,10.1,3883781101,213,4.7,3883781093,56,Right,3883781097,141,14.4,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496007,179,1,1,27,8,9ijyncrxsejz505dbadwr1dir,1,80.9,16.5,2022-10-30T14:28:24.586Z,2022-10-30T14:28:26Z,3883781245,140,71.7,3883781249,212,11.1,3883781247,141,8.6,3883781241,56,Right,3883781251,213,3.6,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496055,180,1,1,27,10,9ijyncrxsejz505dbadwr1dir,1,71.7,8.6,2022-10-30T14:28:26.002Z,2022-10-30T14:28:28Z,3883781541,213,6.0,3883781537,141,5.6,3883781533,56,Right,3883781539,212,6.6,3883781535,140,77.7,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496057,181,3,1,27,12,9ijyncrxsejz505dbadwr1dir,0,78.6,8.8,2022-10-30T14:28:28.419Z,2022-10-30T14:28:31Z,3883781827,233,195,3883781553,286,,3883781551,56,Right,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496095,195,7,1,27,12,dcdnoyf6kzhj46iyfm7xq43fy,0,21.4,91.2,2022-10-30T14:28:28.420Z,2022-10-30T14:28:31Z,3883781767,233,181,3883781739,285,,3883781735,56,Back,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496133,182,1,1,27,14,9ijyncrxsejz505dbadwr1dir,0,86.9,17,2022-10-30T14:28:30.706Z,2022-10-30T14:28:32Z,3883781951,56,Center,3883781953,140,80.8,3883781957,212,12.6,3883781955,141,33.0,3883781959,213,2.1,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496157,196,1,1,27,16,dcdnoyf6kzhj46iyfm7xq43fy,0,23.3,72.7,2022-10-30T14:28:32.948Z,2022-10-30T14:28:33Z,3883782065,56,Back,3883782069,141,89.4,3883782073,213,0.7,3883782067,140,37.0,3883782071,212,18.3,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496169,183,8,1,27,18,9ijyncrxsejz505dbadwr1dir,1,63.8,17.1,2022-10-30T14:28:34.043Z,2022-10-30T14:28:34Z,3883782125,56,Right,,,,,,,,,,,,,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496309,197,1,1,27,21,dcdnoyf6kzhj46iyfm7xq43fy,1,10.5,64.8,2022-10-30T14:28:37.276Z,2022-10-30T14:28:41Z,3883782753,140,24.4,3883782759,213,1.0,3883782749,56,Back,3883782747,155,,3883782757,212,25.7,3883782755,141,95.9,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496343,198,1,1,27,25,dcdnoyf6kzhj46iyfm7xq43fy,0,24.5,95.9,2022-10-30T14:28:41.116Z,2022-10-30T14:28:44Z,3883783013,1,,3883783001,141,96.8,3883782993,56,Back,3883783005,212,20.7,3883782997,140,44.2,3883782989,157,,3883783009,213,0.0,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496377,184,1,1,27,29,9ijyncrxsejz505dbadwr1dir,0,68.6,3.5,2022-10-30T14:28:45.626Z,2022-10-30T14:28:46Z,3883783195,212,8.1,3883783197,213,0.0,3883783189,56,Right,3883783193,141,3.7,3883783191,140,76.3,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496461,199,49,1,27,35,dcdnoyf6kzhj46iyfm7xq43fy,1,34.5,94.1,2022-10-30T14:28:51.428Z,2022-10-30T14:28:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496487,200,1,1,27,35,dcdnoyf6kzhj46iyfm7xq43fy,0,34.5,94.1,2022-10-30T14:28:51.779Z,2022-10-30T14:28:52Z,3883783753,213,6.1,3883783743,155,,3883783747,140,66.3,3883783751,212,33.8,3883783749,141,86.6,3883783745,56,Left,3883783755,1,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496535,185,1,1,27,36,9ijyncrxsejz505dbadwr1dir,1,38.6,27.3,2022-10-30T14:28:52.003Z,2022-10-30T14:28:55Z,3883783951,213,2.8,3883783943,140,15.1,3883783947,141,41.0,3883783949,212,26.4,3883783939,56,Back,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496561,186,1,1,27,39,9ijyncrxsejz505dbadwr1dir,1,19.1,47.6,2022-10-30T14:28:55.082Z,2022-10-30T14:28:56Z,3883784083,213,0.8,3883784081,212,14.6,3883784077,140,28.3,3883784079,141,63.7,3883784075,56,Back,,,,,,,,,,7f3opq72gey1boxe6vcgmfvth,T. Korpela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496759,187,1,1,27,43,9ijyncrxsejz505dbadwr1dir,1,30.8,69.9,2022-10-30T14:28:59.586Z,2022-10-30T14:29:06Z,3883785087,155,,3883785099,1,,3883785093,141,13.5,3883785095,212,63.8,3883785091,140,79.4,3883785089,56,Right,3883785097,213,5.6,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496815,188,1,1,27,50,9ijyncrxsejz505dbadwr1dir,1,87.8,16.7,2022-10-30T14:29:06.602Z,2022-10-30T14:29:26Z,3883785395,213,1.8,3883785389,140,84.9,3883786643,210,15,3883785391,141,38.5,3883786645,154,,3883785387,56,Center,3883785393,212,15.1,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2479496821,189,15,1,27,54,9ijyncrxsejz505dbadwr1dir,1,85,36.1,2022-10-30T14:29:10.467Z,2022-10-30T14:29:26Z,3883786683,102,49.1,3883785431,56,Center,3883786687,146,90.2,3883786675,29,,3883786689,147,40.6,3883785925,82,,3883785955,233,201,3883785921,20,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,3883786679,55,,188,3883785427,22,3883786685,103,3883786693,231,49.3,3883785429,63,,3883786677,154,,,19,,3883786691,230,99.8,3883786673,78,,,,
2479496843,201,10,1,27,54,dcdnoyf6kzhj46iyfm7xq43fy,1,11,62.1,2022-10-30T14:29:10.567Z,2022-10-30T14:29:17Z,3883785563,56,Back,3883785561,94,,3883786019,233,189,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496857,190,6,1,27,55,9ijyncrxsejz505dbadwr1dir,1,93,36.7,2022-10-30T14:29:11.739Z,2022-10-30T14:34:26Z,3883785643,75,,3883785641,56,Center,3883820785,233,202,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496889,202,6,1,27,55,dcdnoyf6kzhj46iyfm7xq43fy,0,7,63.3,2022-10-30T14:29:11.739Z,2022-10-30T14:39:16Z,3883820789,233,190,3883785863,56,Back,3883785865,75,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497493,191,1,1,28,32,9ijyncrxsejz505dbadwr1dir,1,99.5,0.5,2022-10-30T14:29:48.906Z,2022-10-30T14:31:01Z,3883789219,224,,3883789241,213,1.7,3883789231,140,94.6,3883789205,2,,3883789235,141,44.2,3883796135,218,,3883789215,155,,3883789225,56,Center,z8vdz64bgqus4c85451nsrf9,A. James,3883789211,6,,,3883789239,212,,,,,,,,,,,,,,30.2,,,,,,,,,
2479499047,195,44,1,28,35,9ijyncrxsejz505dbadwr1dir,1,90.9,41.8,2022-10-30T14:29:51.202Z,2022-10-30T14:31:37Z,3883797637,56,Center,3883800143,233,203,3883797639,286,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498125,203,44,1,28,35,dcdnoyf6kzhj46iyfm7xq43fy,0,9.1,58.2,2022-10-30T14:29:51.203Z,2022-10-30T14:31:37Z,3883792581,285,,3883800181,233,195,3883792579,56,Back,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497501,192,1,1,28,35,9ijyncrxsejz505dbadwr1dir,1,94.9,40.8,2022-10-30T14:29:51.683Z,2022-10-30T14:54:42Z,3883792199,212,10.4,3883792201,213,1.7,3883796101,25,,3883796099,154,,3883792193,3,,3883789259,56,Center,3883792195,140,93.2,3883796097,210,16,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,3883792197,141,1,55.9,,,,,,,,,,,,,,,,,,,,,,,,,
2479497575,193,16,1,28,39,9ijyncrxsejz505dbadwr1dir,1,92.9,57.5,2022-10-30T14:29:55.514Z,2022-10-30T14:31:01Z,3883796209,103,28.5,3883789661,17,,3883796227,230,99.7,3883796219,217,,3883796201,55,192,3883793811,25,,3883796197,154,,3883793813,72,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,3883796221,216,,191,3883796195,29,3883796229,231,3883789663,56,Center,3883796193,81,,3883793817,374,2022-10-30 14:29:54.972,,50,,3883796207,102,46.0,3883796213,328,3883793821,375,28:39.007,
2479498683,204,1,1,29,37,dcdnoyf6kzhj46iyfm7xq43fy,1,49.8,49.7,2022-10-30T14:30:53.380Z,2022-10-30T14:30:56Z,3883795645,213,3.8,3883795637,141,30.9,3883795651,279,G,3883795629,56,Back,3883795641,212,21.5,3883795633,140,33.3,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498731,205,1,1,29,40,dcdnoyf6kzhj46iyfm7xq43fy,1,31.7,34.3,2022-10-30T14:30:56.252Z,2022-10-30T14:30:59Z,3883795909,212,24.4,3883795911,213,1.5,3883795907,141,70.2,3883795903,140,32.7,3883795899,56,Back,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498753,206,1,1,29,43,dcdnoyf6kzhj46iyfm7xq43fy,0,32.7,70.2,2022-10-30T14:30:59.164Z,2022-10-30T14:31:00Z,3883796023,140,48.0,3883796027,212,16.2,3883796021,56,Back,3883796029,213,0.1,3883796025,141,73.0,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498809,194,8,1,29,46,9ijyncrxsejz505dbadwr1dir,1,55.1,36.3,2022-10-30T14:31:02.819Z,2022-10-30T14:31:02Z,3883796337,56,Center,,,,,,,,,,,,,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498849,207,49,1,29,49,dcdnoyf6kzhj46iyfm7xq43fy,1,45,72.7,2022-10-30T14:31:05.323Z,2022-10-30T14:31:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498939,208,1,1,29,49,dcdnoyf6kzhj46iyfm7xq43fy,1,42.8,74.2,2022-10-30T14:31:05.571Z,2022-10-30T14:31:10Z,3883797043,212,16.5,3883797039,140,30.6,3883797041,141,58.8,3883797037,56,Back,3883797045,213,3.8,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499009,209,1,1,29,53,dcdnoyf6kzhj46iyfm7xq43fy,1,30.8,49.3,2022-10-30T14:31:09.860Z,2022-10-30T14:31:13Z,3883797463,213,1.4,3883797455,56,Back,3883797457,140,33.7,3883797461,212,15.6,3883797459,141,71.8,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499017,210,61,1,29,57,dcdnoyf6kzhj46iyfm7xq43fy,0,44,74.8,2022-10-30T14:31:13.883Z,2022-10-30T14:31:14Z,3883797487,56,Back,,,,,,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499055,196,49,1,29,59,9ijyncrxsejz505dbadwr1dir,1,68.9,27.6,2022-10-30T14:31:15.563Z,2022-10-30T14:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499089,197,1,1,30,0,9ijyncrxsejz505dbadwr1dir,1,68.9,27.6,2022-10-30T14:31:16.026Z,2022-10-30T14:31:17Z,3883797877,213,1.6,3883797871,140,68.9,3883797875,212,5.7,3883797873,141,36.0,3883797869,56,Center,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499119,198,1,1,30,1,9ijyncrxsejz505dbadwr1dir,1,68.9,36,2022-10-30T14:31:17.834Z,2022-10-30T14:31:18Z,3883798031,213,0.9,3883798029,212,9.0,3883798023,56,Center,3883798025,140,74.5,3883798027,141,46.1,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499187,199,1,1,30,2,9ijyncrxsejz505dbadwr1dir,1,74.5,46.1,2022-10-30T14:31:18.754Z,2022-10-30T14:31:21Z,3883798355,140,78.9,3883798357,141,14.9,3883798361,213,4.9,3883798359,212,21.7,3883798353,56,Right,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499191,200,61,1,30,5,9ijyncrxsejz505dbadwr1dir,0,78.9,14.9,2022-10-30T14:31:21.363Z,2022-10-30T14:31:21Z,3883798385,56,Right,,,,,,,,,,,,,,,,,,,,,,xfhvn9tfu8wwd1whgo1jgand,N. Karczewska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499319,211,49,1,30,11,dcdnoyf6kzhj46iyfm7xq43fy,1,22.1,88.9,2022-10-30T14:31:27.100Z,2022-10-30T14:31:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499349,212,1,1,30,11,dcdnoyf6kzhj46iyfm7xq43fy,1,17.7,93.6,2022-10-30T14:31:27.587Z,2022-10-30T14:31:29Z,3883799145,56,Back,3883799149,141,85.0,3883799151,212,14.0,3883799147,140,5.6,3883799153,213,3.6,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499353,213,1,1,30,13,dcdnoyf6kzhj46iyfm7xq43fy,0,5.6,85,2022-10-30T14:31:29.019Z,2022-10-30T14:31:32Z,3883799171,56,Back,3883799551,236,,3883799557,286,,3883799177,212,5.3,3883799175,141,86.8,3883799553,233,201,3883799173,140,10.5,3883799179,213,0.2,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
