id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2476356235,368,52,1,41,6,cz26xwowfjp8ei14n9z2ac135,1,11.1,43,2022-10-23T14:42:17.715Z,2022-10-23T14:42:20Z,,,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476356437,369,1,1,41,13,cz26xwowfjp8ei14n9z2ac135,1,11.8,45.8,2022-10-23T14:42:24.457Z,2022-10-23T14:42:27Z,3867087779,56,Back,3867087781,140,10.8,3867087785,212,7.8,3867087777,123,,3867087787,213,1.7,3867087783,141,57.2,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476356521,370,1,1,41,16,cz26xwowfjp8ei14n9z2ac135,1,17.6,63,2022-10-23T14:42:26.977Z,2022-10-23T14:42:30Z,3867088223,141,56.9,3867088225,212,12.1,3867088219,56,Back,3867088227,213,5.9,3867088221,140,28.4,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476356741,371,1,1,41,19,cz26xwowfjp8ei14n9z2ac135,1,31.7,45.4,2022-10-23T14:42:30.569Z,2022-10-23T14:42:39Z,3867089345,212,51.2,3867089339,56,Right,3867089337,155,,3867089341,140,75.7,3867089343,141,13.1,3867089349,1,,3867089347,213,5.8,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476356821,372,1,1,41,28,cz26xwowfjp8ei14n9z2ac135,1,88.3,25.3,2022-10-23T14:42:39.377Z,2022-10-23T14:51:48Z,3867089785,56,Center,3867089779,155,,3867089791,212,26.2,3867089789,141,63.3,3867089793,213,1.4,3867092747,210,13,3867092749,154,,3867089787,140,92.4,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2476356829,373,13,1,41,28,cz26xwowfjp8ei14n9z2ac135,1,94.7,60.8,2022-10-23T14:42:39.665Z,2022-10-23T14:51:48Z,3867092793,231,48.4,3867089857,56,Center,3867092787,103,56.9,3867092775,77,,3867092777,29,,3867089851,22,,3867092785,102,59.5,3867092781,55,372,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,3867090293,328,3867092789,214,,,3867089853,61,3867090289,15,,3867092791,230,99.4,3867092779,154,,,,,,,,,,,,,,,,,
2476356753,311,5,1,41,29,bsbugp9qfasrrtg55bf7evvwv,1,-1.1,40,2022-10-23T14:42:40.044Z,2022-10-23T14:42:43Z,3867090005,233,374,3867089451,346,,3867089425,56,Back,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476356847,374,5,1,41,29,cz26xwowfjp8ei14n9z2ac135,0,101.1,60,2022-10-23T14:42:40.044Z,2022-10-23T14:54:58Z,3867089961,346,,3867090057,233,311,3867089959,56,Center,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357469,312,1,1,41,53,bsbugp9qfasrrtg55bf7evvwv,1,5.1,46,2022-10-23T14:43:04.587Z,2022-10-23T14:43:09Z,3867093505,124,,3867093515,212,21.6,3867093511,141,61.4,3867093527,237,,3867093519,213,0.5,3867093509,140,23.1,3867093507,56,Back,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357479,313,1,1,41,58,bsbugp9qfasrrtg55bf7evvwv,0,25,67.5,2022-10-23T14:43:09.660Z,2022-10-23T14:43:10Z,3867093605,140,72.0,3867093611,213,0.0,3867093601,157,,3867093613,1,,3867093609,212,49.4,3867093603,56,Center,3867093607,141,70.5,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357545,375,1,1,41,59,cz26xwowfjp8ei14n9z2ac135,1,37,22.5,2022-10-23T14:43:10.897Z,2022-10-23T14:43:12Z,3867093935,213,0.6,3867093925,3,,3867093931,141,41.3,3867093933,212,21.2,3867093927,56,Center,3867093929,140,53.1,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357555,376,49,1,42,1,cz26xwowfjp8ei14n9z2ac135,1,52.9,43,2022-10-23T14:43:12.657Z,2022-10-23T14:43:12Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357625,377,61,1,42,4,cz26xwowfjp8ei14n9z2ac135,0,51.4,43.9,2022-10-23T14:43:15.424Z,2022-10-23T14:43:15Z,3867094405,56,Center,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357707,314,1,1,42,7,bsbugp9qfasrrtg55bf7evvwv,0,53.8,46.9,2022-10-23T14:43:18.012Z,2022-10-23T14:43:18Z,3867094807,212,19.4,3867094801,56,Center,3867094799,157,,3867094811,1,,3867094803,140,72.2,3867094805,141,49.1,3867094809,213,0.1,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357715,378,1,1,42,7,cz26xwowfjp8ei14n9z2ac135,1,41.3,34.5,2022-10-23T14:43:18.089Z,2022-10-23T14:43:19Z,3867094861,140,45.1,3867094865,212,4.6,3867094857,3,,3867094859,56,Back,3867094863,141,31.0,3867094889,213,5.7,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357727,379,61,1,42,8,cz26xwowfjp8ei14n9z2ac135,0,45.4,30.9,2022-10-23T14:43:19.129Z,2022-10-23T14:43:19Z,3867094939,56,Back,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357817,315,49,1,42,11,bsbugp9qfasrrtg55bf7evvwv,1,61.5,73.2,2022-10-23T14:43:22.941Z,2022-10-23T14:43:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357925,316,1,1,42,13,bsbugp9qfasrrtg55bf7evvwv,0,61.7,70.3,2022-10-23T14:43:24.444Z,2022-10-23T14:43:27Z,3867095977,56,Center,3867095985,213,5.9,3867095981,141,48.7,3867095979,140,95.1,3867095983,212,38.0,3867095987,1,,3867095975,155,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476357903,380,52,1,42,15,cz26xwowfjp8ei14n9z2ac135,1,13.6,46.9,2022-10-23T14:43:26.041Z,2022-10-23T14:43:26Z,,,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358193,381,1,1,42,19,cz26xwowfjp8ei14n9z2ac135,1,13.4,49.7,2022-10-23T14:43:30.472Z,2022-10-23T14:43:37Z,3867097481,141,46.7,3867097479,140,24.8,3867097473,123,,3867097477,56,Back,3867097485,213,6.1,3867097483,212,12.1,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358295,382,1,1,42,25,cz26xwowfjp8ei14n9z2ac135,1,28,43.1,2022-10-23T14:43:36.912Z,2022-10-23T14:43:41Z,3867098067,140,31.7,3867098069,141,17.4,3867098071,212,17.9,3867098073,213,4.9,3867098065,56,Back,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358323,383,1,1,42,30,cz26xwowfjp8ei14n9z2ac135,1,32.1,13.1,2022-10-23T14:43:41.312Z,2022-10-23T14:43:42Z,3867098257,212,29.4,3867098251,56,Right,3867098259,213,6.2,3867098255,141,7.9,3867098253,140,59.9,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358379,384,1,1,42,31,cz26xwowfjp8ei14n9z2ac135,1,60.2,7.9,2022-10-23T14:43:42.360Z,2022-10-23T14:43:44Z,3867098521,213,2.0,3867098517,141,18.8,3867098519,212,8.2,3867098515,140,56.9,3867098513,56,Right,,,,,,,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358399,385,1,1,42,32,cz26xwowfjp8ei14n9z2ac135,0,57.7,20.6,2022-10-23T14:43:43.888Z,2022-10-23T14:43:44Z,3867098589,140,64.7,3867098593,212,8.0,3867098595,213,0.4,3867098591,141,25.2,3867098587,56,Center,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358387,317,49,1,42,33,bsbugp9qfasrrtg55bf7evvwv,1,40.2,56.6,2022-10-23T14:43:44.123Z,2022-10-23T14:43:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358511,318,1,1,42,36,bsbugp9qfasrrtg55bf7evvwv,0,44.1,52.8,2022-10-23T14:43:47.916Z,2022-10-23T14:43:49Z,3867099231,141,75.6,3867099225,157,,3867099227,56,Center,3867099245,1,,3867099237,212,32.1,3867099241,213,0.5,3867099229,140,70.9,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358575,386,1,1,42,39,cz26xwowfjp8ei14n9z2ac135,0,30.4,17.6,2022-10-23T14:43:50.561Z,2022-10-23T14:43:51Z,3867099535,56,Right,3867099543,213,6.1,3867099533,157,,3867099539,141,8.3,3867099545,1,,3867099541,212,31.6,3867099537,140,59.9,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358605,319,1,1,42,41,bsbugp9qfasrrtg55bf7evvwv,0,35,86,2022-10-23T14:43:52.155Z,2022-10-23T14:43:52Z,3867099697,3,,3867099719,212,16.7,3867099703,56,Left,3867099713,141,85.9,3867099709,140,50.9,3867099721,213,6.3,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358629,387,49,1,42,42,cz26xwowfjp8ei14n9z2ac135,1,57.4,7.7,2022-10-23T14:43:53.802Z,2022-10-23T14:43:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358677,389,50,1,42,43,cz26xwowfjp8ei14n9z2ac135,1,62.2,12,2022-10-23T14:43:54.090Z,2022-10-23T14:43:57Z,3867100039,56,Right,3867100151,233,320,3867100041,286,,,,,,,,,,,,,,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358659,320,7,1,42,43,bsbugp9qfasrrtg55bf7evvwv,0,37.8,88,2022-10-23T14:43:54.091Z,2022-10-23T14:43:56Z,3867100121,233,389,3867099935,285,,3867099933,56,Back,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358667,388,1,1,42,43,cz26xwowfjp8ei14n9z2ac135,1,57.4,7.7,2022-10-23T14:43:54.536Z,2022-10-23T14:43:56Z,3867099995,56,Right,3867100003,212,1.3,3867100001,141,8.2,3867100007,213,0.3,3867099997,140,58.6,,,,,,,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358777,390,1,1,42,45,cz26xwowfjp8ei14n9z2ac135,0,53.9,15.6,2022-10-23T14:43:56.248Z,2022-10-23T14:51:43Z,3867131015,157,,3867100543,140,52.1,3867100545,141,17.3,3867100549,213,2.6,3867100547,212,2.2,3867100541,56,Right,3867131017,1,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358693,321,49,1,42,46,bsbugp9qfasrrtg55bf7evvwv,1,30.4,76.9,2022-10-23T14:43:57.227Z,2022-10-23T14:43:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358749,322,1,1,42,46,bsbugp9qfasrrtg55bf7evvwv,1,30.4,76.9,2022-10-23T14:43:57.291Z,2022-10-23T14:44:00Z,3867100401,56,Center,3867100407,212,24.4,3867100403,140,52.8,3867100405,141,67.6,3867100409,213,6.0,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358767,323,1,1,42,49,bsbugp9qfasrrtg55bf7evvwv,0,50.7,61.8,2022-10-23T14:43:59.995Z,2022-10-23T14:44:01Z,3867100489,140,75.4,3867100495,213,0.2,3867100493,212,26.3,3867100491,141,68.5,3867100487,56,Center,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358789,391,49,1,42,50,cz26xwowfjp8ei14n9z2ac135,1,30.2,30.7,2022-10-23T14:44:01.928Z,2022-10-23T14:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358855,392,1,1,42,51,cz26xwowfjp8ei14n9z2ac135,1,30.2,30.7,2022-10-23T14:44:02.240Z,2022-10-23T14:44:05Z,3867101011,140,35.6,3867101017,213,5.9,3867101009,56,Back,3867101015,212,6.2,3867101013,141,27.1,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476358959,393,1,1,42,54,cz26xwowfjp8ei14n9z2ac135,0,36.2,24.4,2022-10-23T14:44:05.072Z,2022-10-23T14:44:09Z,3867101597,1,,3867101587,56,Right,3867101589,140,93.8,3867101593,212,61.4,3867101591,141,8.5,3867101585,155,,3867101595,213,6.1,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476359001,324,49,1,43,1,bsbugp9qfasrrtg55bf7evvwv,1,8.7,92.3,2022-10-23T14:44:12.315Z,2022-10-23T14:44:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476359183,325,1,1,43,1,bsbugp9qfasrrtg55bf7evvwv,1,9.9,94.1,2022-10-23T14:44:12.843Z,2022-10-23T14:44:20Z,3867102739,140,41.1,3867102745,213,6.1,3867102741,141,83.3,3867102737,56,Back,3867102735,157,,3867102743,212,33.6,3867102747,1,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476359191,326,4,1,43,8,bsbugp9qfasrrtg55bf7evvwv,1,33.2,94.3,2022-10-23T14:44:19.943Z,2022-10-23T14:44:54Z,3867104763,152,,3867102771,56,Back,3867107051,295,,3867103361,285,,3867104829,233,394,3867104761,13,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476359305,394,4,1,43,8,cz26xwowfjp8ei14n9z2ac135,0,66.8,5.7,2022-10-23T14:44:19.944Z,2022-10-23T14:44:50Z,3867104665,13,,3867103301,56,Right,3867104881,233,326,3867103303,286,,3867106655,295,,3867104667,152,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476359413,327,43,1,43,9,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2022-10-23T14:44:20.746Z,2022-10-23T14:44:30Z,3867104135,144,5,3867103889,347,0,3867103887,56,Back,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360011,328,1,1,43,41,bsbugp9qfasrrtg55bf7evvwv,1,35.3,91.4,2022-10-23T14:44:52.443Z,2022-10-23T14:44:56Z,3867107265,212,33.7,3867107261,141,84.2,3867107251,152,,3867107273,1,,3867107253,56,Left,3867107269,213,6.1,3867107247,5,,3867107249,157,,16gnoas9x34hm887omkmeee39,E. Mukandi,,3867107257,140,,,,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360029,329,1,1,43,45,bsbugp9qfasrrtg55bf7evvwv,0,66.6,84.5,2022-10-23T14:44:56.314Z,2022-10-23T14:44:56Z,3867107363,56,Center,3867107371,141,73.9,3867107359,168,,3867107367,140,81.0,3867107377,212,16.8,3867107355,3,,3867107381,213,5.8,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360071,395,1,1,43,46,cz26xwowfjp8ei14n9z2ac135,1,15.7,26.2,2022-10-23T14:44:57.377Z,2022-10-23T14:44:58Z,3867107605,140,31.7,3867107611,213,5.8,3867107601,3,,3867107609,212,19.2,3867107603,56,Back,3867107607,141,12.5,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360073,396,49,1,43,47,cz26xwowfjp8ei14n9z2ac135,1,32.7,13.2,2022-10-23T14:44:58.536Z,2022-10-23T14:44:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360205,397,1,1,43,50,cz26xwowfjp8ei14n9z2ac135,1,29.5,7.3,2022-10-23T14:45:01.640Z,2022-10-23T14:45:04Z,3867108301,212,11.5,3867108295,56,Back,3867108297,140,25.5,3867108299,141,23.0,3867108303,213,1.9,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360225,398,1,1,43,53,cz26xwowfjp8ei14n9z2ac135,1,25.5,23.6,2022-10-23T14:45:04.721Z,2022-10-23T14:45:05Z,3867108407,140,21.7,3867108413,213,4.2,3867108409,141,12.3,3867108411,212,8.7,3867108405,56,Back,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360295,399,1,1,43,54,cz26xwowfjp8ei14n9z2ac135,1,21.2,11.9,2022-10-23T14:45:05.352Z,2022-10-23T14:45:08Z,3867108743,213,2.2,3867108727,56,Back,3867108739,212,19.4,3867108733,141,35.5,3867108729,140,10.9,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360363,400,1,1,43,57,cz26xwowfjp8ei14n9z2ac135,0,8.7,39.4,2022-10-23T14:45:08.249Z,2022-10-23T14:45:11Z,3867109101,1,,3867109097,212,55.4,3867109099,213,6.0,3867109095,141,14.6,3867109093,140,59.0,3867109089,56,Right,3867109085,157,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360425,330,1,1,44,1,bsbugp9qfasrrtg55bf7evvwv,1,43.8,77.8,2022-10-23T14:45:12.155Z,2022-10-23T14:45:13Z,3867109411,56,Center,3867109417,212,17.8,3867109415,141,58.2,3867109409,3,,3867109413,140,55.0,3867109419,213,5.4,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360429,331,49,1,44,2,bsbugp9qfasrrtg55bf7evvwv,1,55.1,58.4,2022-10-23T14:45:13.514Z,2022-10-23T14:45:13Z,,,,,,,,,,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360501,332,1,1,44,2,bsbugp9qfasrrtg55bf7evvwv,1,55.1,56.6,2022-10-23T14:45:13.850Z,2022-10-23T14:45:17Z,3867109869,213,3.8,3867109865,141,38.0,3867109863,140,41.0,3867109867,212,19.5,3867109861,56,Back,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360629,333,1,1,44,6,bsbugp9qfasrrtg55bf7evvwv,1,43.7,37.3,2022-10-23T14:45:17.211Z,2022-10-23T14:45:21Z,3867110549,212,48.4,3867110553,1,,3867110547,141,93.2,3867110545,140,72.2,3867110551,213,0.9,3867110537,157,,3867110541,56,Left,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360641,334,1,1,44,10,bsbugp9qfasrrtg55bf7evvwv,0,72.2,93.2,2022-10-23T14:45:21.162Z,2022-10-23T14:45:21Z,3867110611,212,11.8,3867110605,56,Center,3867110607,140,68.3,3867110603,3,,3867110609,141,76.9,3867110613,213,4.4,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360649,401,49,1,44,10,cz26xwowfjp8ei14n9z2ac135,1,35.4,25.8,2022-10-23T14:45:21.848Z,2022-10-23T14:45:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360769,402,1,1,44,14,cz26xwowfjp8ei14n9z2ac135,1,33.8,24.4,2022-10-23T14:45:25.680Z,2022-10-23T14:45:27Z,3867111281,140,41.7,3867111279,56,Back,3867111287,212,11.7,3867111289,213,5.5,3867111283,141,12.2,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360841,403,1,1,44,16,cz26xwowfjp8ei14n9z2ac135,1,41.6,10.3,2022-10-23T14:45:27.160Z,2022-10-23T14:45:30Z,3867111617,213,1.6,3867111609,141,18.3,3867111603,56,Back,3867111611,212,5.4,3867111605,140,41.6,,,,,,,,,,6ycwadiitmeemrk9qh5984iga,T. Kyvåg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476360903,404,1,1,44,19,cz26xwowfjp8ei14n9z2ac135,1,41.4,20,2022-10-23T14:45:30.104Z,2022-10-23T14:45:32Z,3867111963,213,1.8,3867111959,141,28.0,3867111957,140,40.4,3867111955,56,Back,3867111961,212,5.5,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476361069,405,1,1,44,21,cz26xwowfjp8ei14n9z2ac135,1,41.3,32.1,2022-10-23T14:45:32.408Z,2022-10-23T14:45:39Z,3867112821,140,33.4,3867112827,213,2.0,3867112823,141,56.3,3867112825,212,18.4,3867112819,56,Back,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476361155,406,1,1,44,28,cz26xwowfjp8ei14n9z2ac135,1,54,67,2022-10-23T14:45:39.392Z,2022-10-23T14:45:43Z,3867113317,141,86.9,3867113321,213,0.5,3867113313,56,Left,3867113315,140,76.8,3867113319,212,27.5,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476361215,407,1,1,44,31,cz26xwowfjp8ei14n9z2ac135,1,77.8,88.9,2022-10-23T14:45:42.967Z,2022-10-23T14:45:45Z,3867113553,140,77.6,3867113555,141,82.3,3867113561,213,4.7,3867113557,212,4.5,3867113551,56,Left,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476361277,408,1,1,44,34,cz26xwowfjp8ei14n9z2ac135,0,77.6,74.2,2022-10-23T14:45:45.168Z,2022-10-23T14:45:46Z,3867113871,212,32.5,3867113863,155,,3867113869,141,32.8,3867113867,140,93.0,3867113875,1,,3867113865,56,Center,3867113861,2,,3867113873,213,5.2,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476361295,335,12,1,44,35,bsbugp9qfasrrtg55bf7evvwv,1,9.4,55.7,2022-10-23T14:45:46.954Z,2022-10-23T14:51:03Z,3867114001,15,,3867113975,212,1.9,3867113973,141,54.8,3867113977,213,6.0,3867113971,140,11.1,3867113969,56,Back,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476361341,336,1,1,44,37,bsbugp9qfasrrtg55bf7evvwv,0,13.5,67.2,2022-10-23T14:45:48.842Z,2022-10-23T14:45:49Z,3867114223,1,,3867114213,56,Back,3867114215,140,34.0,3867114219,212,31.5,3867114211,157,,3867114217,141,33.3,3867114221,213,5.5,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
