id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value
2476556289,495,1,1,44,32,spi3g782q7m4evjxn1sv6cfa,1,56.6,72.1,2022-10-23T18:29:55.705Z,2022-10-23T18:30:00Z,3868152101,141,51.2,3868152103,212,23.6,3868152097,56,Back,3868152099,140,38.6,3868152105,213,3.8,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556305,496,1,1,44,36,spi3g782q7m4evjxn1sv6cfa,1,39.4,51,2022-10-23T18:30:00.009Z,2022-10-23T18:30:02Z,3868152175,140,45.7,3868152173,56,Back,3868152177,141,78.2,3868152181,213,1.2,3868152179,212,19.6,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556315,497,1,1,44,38,spi3g782q7m4evjxn1sv6cfa,1,45.7,78.2,2022-10-23T18:30:01.898Z,2022-10-23T18:30:03Z,3868152239,212,21.9,3868152235,140,63.5,3868152237,141,95.1,3868152241,213,0.6,3868152233,56,Left,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556345,498,1,1,44,40,spi3g782q7m4evjxn1sv6cfa,1,63.5,95.1,2022-10-23T18:30:03.593Z,2022-10-23T18:30:09Z,3868152455,213,6.0,3868152453,212,16.0,3868152447,56,Left,3868152449,140,78.3,3868152451,141,89.3,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556381,499,61,1,44,47,spi3g782q7m4evjxn1sv6cfa,0,78.8,92.3,2022-10-23T18:30:10.778Z,2022-10-23T18:31:03Z,3868152637,56,Left,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556389,268,12,1,44,48,dcdnoyf6kzhj46iyfm7xq43fy,1,7.9,31,2022-10-23T18:30:11.963Z,2022-10-23T18:30:13Z,3868152699,167,,3868152657,212,30.1,3868152653,140,27.0,3868152651,56,Back,3868152659,213,5.4,3868152655,141,0.0,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556395,269,5,1,44,50,dcdnoyf6kzhj46iyfm7xq43fy,0,25.5,-1.6,2022-10-23T18:30:13.156Z,2022-10-23T18:30:20Z,3868152673,347,,3868153189,233,500,3868152671,56,Back,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556475,500,5,1,44,50,spi3g782q7m4evjxn1sv6cfa,1,74.5,101.6,2022-10-23T18:30:13.156Z,2022-10-23T19:39:57Z,3868153131,56,Left,3868153165,233,269,3868153133,347,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556489,501,1,1,44,57,spi3g782q7m4evjxn1sv6cfa,1,76,100,2022-10-23T18:30:20.249Z,2022-10-23T18:30:21Z,3868153213,213,3.9,3868153209,141,86.0,3868153207,140,64.7,3868153211,212,15.8,3868153203,107,,3868153205,56,Left,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556527,502,1,1,44,58,spi3g782q7m4evjxn1sv6cfa,1,62.7,89.1,2022-10-23T18:30:21.609Z,2022-10-23T18:30:25Z,3868153391,140,48.6,3868153395,212,23.6,3868153387,56,Back,3868153397,213,4.0,3868153393,141,62.1,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556499,270,70,1,44,59,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2022-10-23T18:30:22.677Z,2022-10-23T18:30:25Z,3868153271,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556559,503,1,1,45,2,spi3g782q7m4evjxn1sv6cfa,1,48.6,62.1,2022-10-23T18:30:25.961Z,2022-10-23T18:30:28Z,3868153575,141,32.8,3868153577,212,21.4,3868153573,140,56.0,3868153571,56,Center,3868153579,213,5.1,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556581,504,1,1,45,5,spi3g782q7m4evjxn1sv6cfa,1,56.5,29.7,2022-10-23T18:30:28.233Z,2022-10-23T18:30:31Z,3868153715,56,Right,3868153721,212,23.6,3868153717,140,73.5,3868153725,213,5.6,3868153719,141,7.1,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556637,505,1,1,45,7,spi3g782q7m4evjxn1sv6cfa,1,73.8,7.1,2022-10-23T18:30:30.889Z,2022-10-23T18:30:35Z,3868153949,212,12.1,3868153951,213,0.4,3868153943,56,Right,3868153947,141,14.7,3868153945,140,84.2,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556663,506,1,1,45,12,spi3g782q7m4evjxn1sv6cfa,1,71.6,17.7,2022-10-23T18:30:35.577Z,2022-10-23T18:30:38Z,3868154069,141,17.9,3868154073,213,3.1,3868154071,212,14.7,3868154065,56,Right,3868154067,140,57.6,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556703,507,1,1,45,15,spi3g782q7m4evjxn1sv6cfa,1,53.8,16.7,2022-10-23T18:30:38.345Z,2022-10-23T18:30:43Z,3868154281,56,Back,3868154289,213,2.1,3868154287,212,25.2,3868154283,140,41.4,3868154285,141,48.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556737,508,1,1,45,19,spi3g782q7m4evjxn1sv6cfa,1,43.4,58.1,2022-10-23T18:30:42.986Z,2022-10-23T18:30:46Z,3868154513,213,5.8,3868154509,141,44.3,3868154503,155,,3868154507,140,60.9,3868154511,212,20.6,3868154505,56,Center,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556761,509,1,1,45,23,spi3g782q7m4evjxn1sv6cfa,1,63.7,46.6,2022-10-23T18:30:46.249Z,2022-10-23T18:30:48Z,3868154595,140,49.1,3868154597,141,23.0,3868154593,56,Back,3868154599,212,22.2,3868154601,213,3.9,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556861,510,1,1,45,25,spi3g782q7m4evjxn1sv6cfa,1,49,22.2,2022-10-23T18:30:48.105Z,2022-10-23T18:30:55Z,3868155123,213,0.0,3868155121,212,26.7,3868155113,140,74.4,3868155117,141,23.4,3868155109,56,Center,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556905,511,1,1,45,32,spi3g782q7m4evjxn1sv6cfa,1,83.7,41.2,2022-10-23T18:30:55.113Z,2022-10-23T18:31:24Z,3868155309,213,5.8,3868155301,56,Center,3868155307,212,5.4,3868155303,140,88.3,3868155305,141,37.6,3868156829,210,13,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556911,512,13,1,45,34,spi3g782q7m4evjxn1sv6cfa,1,90.4,36,2022-10-23T18:30:57.897Z,2022-10-23T18:31:24Z,3868156851,55,511,3868156855,102,42.4,3868156861,231,47.7,3868156849,29,,3868155339,56,Center,3868156859,230,99.4,3868155575,20,,3868156847,84,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,3868155333,22,,3868155337,63,,3868156857,103,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556891,271,5,1,45,34,dcdnoyf6kzhj46iyfm7xq43fy,1,-0.7,58,2022-10-23T18:30:57.970Z,2022-10-23T18:31:41Z,3868155393,233,513,3868155245,56,Back,3868155247,346,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476556913,513,5,1,45,34,spi3g782q7m4evjxn1sv6cfa,0,100.7,42,2022-10-23T18:30:57.970Z,2022-10-23T19:39:57Z,3868155361,56,Center,3868155421,233,271,3868155363,346,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557227,272,1,1,46,1,dcdnoyf6kzhj46iyfm7xq43fy,0,5,63,2022-10-23T18:31:24.675Z,2022-10-23T18:31:30Z,3868157103,124,,3868157107,140,46.5,3868157111,141,61.8,3868157105,56,Back,3868157119,1,,3868157121,74,,3868157117,213,6.3,3868157115,212,43.6,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557235,514,1,1,46,5,spi3g782q7m4evjxn1sv6cfa,1,52.3,45.4,2022-10-23T18:31:28.952Z,2022-10-23T18:31:30Z,3868157145,141,56.1,3868157139,3,,3868157147,212,17.8,3868157143,140,67.8,3868157149,213,0.4,3868157141,56,Center,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557239,515,49,1,46,7,spi3g782q7m4evjxn1sv6cfa,1,68.1,56.1,2022-10-23T18:31:30.521Z,2022-10-23T18:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557277,516,1,1,46,10,spi3g782q7m4evjxn1sv6cfa,0,62.7,53.1,2022-10-23T18:31:33.545Z,2022-10-23T18:31:35Z,3868157351,56,Left,3868157359,213,1.2,3868157349,155,,3868157357,212,35.0,3868157353,140,73.7,3868157361,1,,3868157355,141,100.0,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557523,273,5,1,46,12,dcdnoyf6kzhj46iyfm7xq43fy,1,26.3,-1.6,2022-10-23T18:31:35.015Z,2022-10-23T19:39:57Z,3868158779,56,Back,3868158797,233,517,3868158781,347,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557281,517,5,1,46,12,spi3g782q7m4evjxn1sv6cfa,0,73.7,101.6,2022-10-23T18:31:35.015Z,2022-10-23T18:31:58Z,3868158809,233,273,3868157383,347,,3868157381,56,Left,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557547,274,1,1,46,34,dcdnoyf6kzhj46iyfm7xq43fy,1,26.3,0,2022-10-23T18:31:57.890Z,2022-10-23T18:32:00Z,3868158905,56,Back,3868158903,107,,3868158911,212,11.1,3868158907,140,35.1,3868158909,141,7.7,3868158913,213,0.6,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557563,275,1,1,46,37,dcdnoyf6kzhj46iyfm7xq43fy,1,36.1,8,2022-10-23T18:32:00.154Z,2022-10-23T18:32:01Z,3868158973,56,Back,3868158999,213,3.3,3868158993,140,26.1,3868158997,212,10.6,3868158995,141,6.2,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557643,276,1,1,46,38,dcdnoyf6kzhj46iyfm7xq43fy,1,25.1,5.8,2022-10-23T18:32:01.298Z,2022-10-23T18:32:09Z,3868159449,1,,3868159437,56,Back,3868159433,196,,3868159441,140,17.4,3868159443,141,88.3,3868159431,155,,3868159447,213,1.7,3868159445,212,56.7,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557655,277,1,1,46,46,dcdnoyf6kzhj46iyfm7xq43fy,0,19.8,93.3,2022-10-23T18:32:09.162Z,2022-10-23T18:32:10Z,3868159531,140,67.7,3868159539,1,,3868159533,141,100.0,3868159537,213,0.1,3868159527,155,,3868159529,56,Left,3868159535,212,50.6,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557661,278,5,1,46,46,dcdnoyf6kzhj46iyfm7xq43fy,0,58.4,101.4,2022-10-23T18:32:09.576Z,2022-10-23T19:39:58Z,3868159581,347,,3868159825,233,518,3868159579,56,Left,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557699,518,5,1,46,46,spi3g782q7m4evjxn1sv6cfa,1,41.6,-1.4,2022-10-23T18:32:09.576Z,2022-10-23T18:32:15Z,3868159801,347,,3868159799,56,Back,3868159807,233,278,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557719,519,1,1,46,51,spi3g782q7m4evjxn1sv6cfa,1,53.6,0,2022-10-23T18:32:14.856Z,2022-10-23T18:32:18Z,3868159969,213,2.7,3868159961,56,Back,3868159963,140,35.2,3868159967,212,21.6,3868159971,1,,3868159965,141,12.2,3868159959,107,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557731,520,1,1,46,54,spi3g782q7m4evjxn1sv6cfa,1,37.5,9.5,2022-10-23T18:32:17.896Z,2022-10-23T18:32:21Z,3868160121,56,Back,3868160129,212,17.7,3868160123,140,31.4,3868160125,141,33.7,3868160131,213,1.9,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557775,521,1,1,46,58,spi3g782q7m4evjxn1sv6cfa,1,32,35.4,2022-10-23T18:32:21.128Z,2022-10-23T18:32:26Z,3868160363,141,18.2,3868160359,56,Back,3868160367,213,5.0,3868160365,212,12.4,3868160361,140,35.9,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557823,522,1,1,47,3,spi3g782q7m4evjxn1sv6cfa,1,38.7,17.4,2022-10-23T18:32:26.407Z,2022-10-23T18:32:31Z,3868160663,56,Back,3868160667,141,34.2,3868160669,212,16.0,3868160671,213,2.3,3868160665,140,28.0,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557861,523,1,1,47,8,spi3g782q7m4evjxn1sv6cfa,1,29.1,44.8,2022-10-23T18:32:31.128Z,2022-10-23T18:32:35Z,3868160883,140,12.5,3868160889,212,17.5,3868160891,213,3.0,3868160881,56,Back,3868160885,141,47.6,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557857,279,30,1,47,12,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2022-10-23T18:32:35.146Z,2022-10-23T18:32:35Z,3868160877,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476557869,524,30,1,47,12,spi3g782q7m4evjxn1sv6cfa,1,0,0,2022-10-23T18:32:35.321Z,2022-10-23T18:32:35Z,3868160927,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567713,280,32,2,45,0,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2022-10-23T18:48:31.726Z,2022-10-23T18:48:31Z,3868212849,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567733,525,32,2,45,0,spi3g782q7m4evjxn1sv6cfa,1,0,0,2022-10-23T18:48:31.726Z,2022-10-23T18:48:33Z,3868212943,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567759,281,1,2,45,0,dcdnoyf6kzhj46iyfm7xq43fy,1,49.2,50.1,2022-10-23T18:48:31.826Z,2022-10-23T18:48:35Z,3868213083,212,16.1,3868213079,140,37.2,3868213087,279,S,3868213085,213,2.5,3868213081,141,64.8,3868213077,56,Back,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567777,282,1,2,45,3,dcdnoyf6kzhj46iyfm7xq43fy,1,35,64.3,2022-10-23T18:48:34.980Z,2022-10-23T18:48:36Z,3868213149,56,Back,3868213151,140,35.0,3868213155,212,13.9,3868213157,213,4.7,3868213153,141,43.9,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567813,283,1,2,45,4,dcdnoyf6kzhj46iyfm7xq43fy,1,33.5,36.3,2022-10-23T18:48:36.340Z,2022-10-23T18:48:38Z,3868213329,212,14.0,3868213327,141,50.1,3868213323,56,Back,3868213331,213,2.4,3868213325,140,23.6,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567839,284,1,2,45,7,dcdnoyf6kzhj46iyfm7xq43fy,1,15.7,49.6,2022-10-23T18:48:38.900Z,2022-10-23T18:48:40Z,3868213459,212,9.5,3868213449,140,24.7,3868213461,213,0.1,3868213445,56,Back,3868213455,141,50.4,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567887,285,1,2,45,8,dcdnoyf6kzhj46iyfm7xq43fy,1,26.8,49,2022-10-23T18:48:40.460Z,2022-10-23T18:48:44Z,3868213671,213,4.6,3868213665,140,25.6,3868213663,56,Back,3868213667,141,33.7,3868213669,212,10.5,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567917,286,1,2,45,12,dcdnoyf6kzhj46iyfm7xq43fy,0,23.9,28.9,2022-10-23T18:48:44.533Z,2022-10-23T18:48:45Z,3868213795,1,,3868213791,212,40.7,3868213781,56,Center,3868213793,213,6.2,3868213779,155,,3868213783,140,62.5,3868213787,141,24.0,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567937,526,61,2,45,15,spi3g782q7m4evjxn1sv6cfa,0,39.8,72.9,2022-10-23T18:48:46.972Z,2022-10-23T18:48:47Z,3868213883,56,Back,,,,,,,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476567955,527,49,2,45,16,spi3g782q7m4evjxn1sv6cfa,1,29.1,81.4,2022-10-23T18:48:48.637Z,2022-10-23T18:48:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568025,528,1,2,45,17,spi3g782q7m4evjxn1sv6cfa,1,29.1,81.4,2022-10-23T18:48:48.846Z,2022-10-23T18:48:52Z,3868214267,56,Center,3868214271,141,72.4,3868214265,157,,3868214275,213,6.1,3868214277,1,,3868214269,140,71.4,3868214273,212,44.8,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568031,529,61,2,45,20,spi3g782q7m4evjxn1sv6cfa,0,71.6,73,2022-10-23T18:48:52.493Z,2022-10-23T18:48:52Z,3868214293,56,Center,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568049,287,49,2,45,22,dcdnoyf6kzhj46iyfm7xq43fy,1,36,27.7,2022-10-23T18:48:53.732Z,2022-10-23T18:48:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568063,288,1,2,45,22,dcdnoyf6kzhj46iyfm7xq43fy,0,36,27.7,2022-10-23T18:48:53.885Z,2022-10-23T18:48:54Z,3868214399,212,9.1,3868214397,141,16.1,3868214393,56,Back,3868214401,213,4.2,3868214395,140,31.6,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568069,530,49,2,45,23,spi3g782q7m4evjxn1sv6cfa,1,73,89.7,2022-10-23T18:48:55.053Z,2022-10-23T18:48:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568109,531,1,2,45,24,spi3g782q7m4evjxn1sv6cfa,1,73.9,90,2022-10-23T18:48:56.381Z,2022-10-23T18:48:58Z,3868214563,212,16.9,3868214561,141,95.4,3868214559,140,58.2,3868214565,213,2.9,3868214557,56,Left,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568153,532,1,2,45,27,spi3g782q7m4evjxn1sv6cfa,1,58,95.9,2022-10-23T18:48:58.732Z,2022-10-23T18:49:02Z,3868214817,141,81.2,3868214809,56,Back,3868214825,213,3.6,3868214821,212,23.7,3868214815,140,37.5,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568193,533,1,2,45,30,spi3g782q7m4evjxn1sv6cfa,1,35,80.2,2022-10-23T18:49:02.093Z,2022-10-23T18:49:05Z,3868215011,56,Back,3868215019,213,5.0,3868215017,212,26.1,3868215013,140,41.0,3868215015,141,43.0,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568249,534,1,2,45,33,spi3g782q7m4evjxn1sv6cfa,1,41.3,34,2022-10-23T18:49:05.261Z,2022-10-23T18:49:08Z,3868215285,213,1.8,3868215283,212,21.3,3868215279,140,36.1,3868215277,56,Back,3868215281,141,64.3,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568269,535,1,2,45,36,spi3g782q7m4evjxn1sv6cfa,1,36.8,59.7,2022-10-23T18:49:08.396Z,2022-10-23T18:49:10Z,3868215415,56,Back,3868215421,212,21.9,3868215423,213,5.0,3868215417,140,41.8,3868215419,141,28.5,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568293,536,1,2,45,39,spi3g782q7m4evjxn1sv6cfa,1,40.2,29.4,2022-10-23T18:49:10.813Z,2022-10-23T18:49:12Z,3868215551,212,24.0,3868215549,141,7.4,3868215553,213,5.6,3868215547,140,58.1,3868215545,56,Right,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568331,537,1,2,45,40,spi3g782q7m4evjxn1sv6cfa,1,58.1,7.4,2022-10-23T18:49:12.333Z,2022-10-23T18:49:41Z,3868215725,56,Back,3868215731,212,23.3,3868215727,140,38.5,3868215733,213,2.7,3868215729,141,23.4,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568365,538,1,2,45,42,spi3g782q7m4evjxn1sv6cfa,1,39,23.4,2022-10-23T18:49:14.349Z,2022-10-23T18:49:17Z,3868215945,212,15.4,3868215939,56,Right,3868215943,141,11.0,3868215947,213,5.7,3868215941,140,51.3,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568407,539,1,2,45,45,spi3g782q7m4evjxn1sv6cfa,1,53.3,10.6,2022-10-23T18:49:17.503Z,2022-10-23T18:49:47Z,3868216169,155,,3868216175,141,24.4,3868216177,212,30.2,3868216173,140,80.6,3868216171,56,Center,3868216179,213,0.3,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568415,540,1,2,45,49,spi3g782q7m4evjxn1sv6cfa,0,85.4,24.4,2022-10-23T18:49:21.420Z,2022-10-23T18:49:22Z,3868216203,141,29.5,3868216239,233,289,3868216207,213,1.7,3868216199,56,Center,3868216243,286,,3868216201,140,84.9,3868216237,236,,3868216205,212,3.5,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
