id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2504437951,22,6,1,1,17,mjejb0x57ms54j9ry6s8njwh,1,100,86.1,2023-02-05T14:02:42.568Z,2023-02-05T14:02:46Z,4014954381,56,Left,4014954827,233,8,4014954383,73,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438567,23,1,1,1,47,mjejb0x57ms54j9ry6s8njwh,0,99.5,99.5,2023-02-05T14:03:12.688Z,2023-02-05T14:03:15Z,4014957555,155,,4014957551,2,,4014957563,141,50.0,4014957567,213,4.4,4014957559,56,Center,4014957557,223,,4014957553,6,,4014957561,140,90.2,brppytuf1766c50274dkue5pm,M. Kearns,4014957569,1,4014957565,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438637,24,43,1,1,51,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-02-05T14:03:16.889Z,2023-02-05T14:03:27Z,4014958913,144,3,4014957945,56,Center,4014957951,286,0,,,,,,,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438663,25,1,1,1,52,mjejb0x57ms54j9ry6s8njwh,1,97.6,77.9,2023-02-05T14:03:18.024Z,2023-02-05T14:03:19Z,4014958105,213,1.6,4014958089,56,Left,4014958101,212,9.2,4014958097,141,91.4,4014958093,140,97.2,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438709,26,1,1,1,54,mjejb0x57ms54j9ry6s8njwh,1,97.3,91.5,2023-02-05T14:03:19.505Z,2023-02-05T14:03:22Z,4014958355,140,92.6,4014958353,56,Left,4014958361,212,8.2,4014958357,141,81.8,4014958365,213,4.1,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438719,27,50,1,1,56,mjejb0x57ms54j9ry6s8njwh,1,77.4,68.8,2023-02-05T14:03:22.112Z,2023-02-05T14:03:26Z,4014958391,56,Center,4014958393,286,,4014958835,233,9,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438785,9,7,1,1,56,bsbugp9qfasrrtg55bf7evvwv,1,22.6,31.2,2023-02-05T14:03:22.113Z,2023-02-05T14:03:26Z,4014958751,285,,4014958773,233,27,4014958749,56,Back,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438791,10,49,1,2,0,bsbugp9qfasrrtg55bf7evvwv,1,32.9,38.9,2023-02-05T14:03:25.590Z,2023-02-05T14:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438881,11,1,1,2,2,bsbugp9qfasrrtg55bf7evvwv,1,29.6,30.4,2023-02-05T14:03:27.597Z,2023-02-05T14:03:30Z,4014959259,213,2.1,4014959251,56,Back,4014959255,141,54.3,4014959253,140,19.9,4014959257,212,19.2,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438905,12,1,1,2,4,bsbugp9qfasrrtg55bf7evvwv,1,17.5,53.4,2023-02-05T14:03:30.190Z,2023-02-05T14:03:31Z,4014959359,56,Back,4014959365,212,10.8,4014959363,141,37.6,4014959367,213,4.8,4014959361,140,18.8,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438941,13,1,1,2,5,bsbugp9qfasrrtg55bf7evvwv,1,18.8,37.3,2023-02-05T14:03:31.117Z,2023-02-05T14:03:33Z,4014959571,140,10.0,4014959575,212,12.9,4014959577,213,2.4,4014959573,141,50.6,4014959569,56,Back,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439019,14,1,1,2,7,bsbugp9qfasrrtg55bf7evvwv,1,10.6,52.7,2023-02-05T14:03:32.965Z,2023-02-05T14:03:37Z,4014959987,56,Back,4014959995,213,0.7,4014959993,212,15.4,4014959989,140,22.0,4014959991,141,67.0,,,,,,,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439093,15,1,1,2,12,bsbugp9qfasrrtg55bf7evvwv,1,25.1,79.6,2023-02-05T14:03:37.477Z,2023-02-05T14:03:41Z,4014960323,212,37.3,4014960319,140,59.6,4014960327,1,,4014960325,213,6.0,4014960321,141,66.3,4014960317,56,Center,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439103,16,1,1,2,14,bsbugp9qfasrrtg55bf7evvwv,0,58.8,67.6,2023-02-05T14:03:39.854Z,2023-02-05T14:05:12Z,4014960405,141,69.3,4014960403,140,44.5,4014960407,212,15.1,4014960409,213,3.1,4014960401,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439087,28,49,1,2,15,mjejb0x57ms54j9ry6s8njwh,1,62.5,10.1,2023-02-05T14:03:40.729Z,2023-02-05T14:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439149,29,4,1,2,17,mjejb0x57ms54j9ry6s8njwh,1,58.6,17.6,2023-02-05T14:03:43.456Z,2023-02-05T14:03:48Z,4014960651,13,,4014960659,286,,4014961029,233,17,4014960655,56,Right,4014960657,152,,4014960653,295,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439199,17,4,1,2,17,bsbugp9qfasrrtg55bf7evvwv,0,41.4,82.4,2023-02-05T14:03:43.457Z,2023-02-05T14:03:48Z,4014960947,13,,4014960949,295,,4014960955,152,,4014961077,233,29,4014960959,285,,4014960951,56,Back,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439753,30,1,1,2,38,mjejb0x57ms54j9ry6s8njwh,1,63.4,10.9,2023-02-05T14:04:04.200Z,2023-02-05T14:04:13Z,4014963895,140,36.1,4014963903,213,2.9,4014963891,152,,4014963901,212,29.7,4014963897,141,22.1,4014963893,56,Back,4014963889,5,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439771,31,1,1,2,48,mjejb0x57ms54j9ry6s8njwh,0,25.6,46.6,2023-02-05T14:04:13.665Z,2023-02-05T14:04:35Z,4014964083,236,,4014964001,213,0.2,4014963995,140,28.9,4014963999,212,3.5,4014963991,155,,4014963997,141,47.5,4014964085,233,18,4014963993,56,Back,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,4014964089,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439785,18,74,1,2,48,bsbugp9qfasrrtg55bf7evvwv,1,72.9,54.2,2023-02-05T14:04:13.666Z,2023-02-05T14:19:34Z,4014964059,285,,4014964097,233,31,4014964057,56,Center,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439843,32,44,1,2,51,mjejb0x57ms54j9ry6s8njwh,1,22.6,38.4,2023-02-05T14:04:16.998Z,2023-02-05T14:20:03Z,4014964335,285,,4014964333,56,Back,4014964517,233,19,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439873,19,44,1,2,51,bsbugp9qfasrrtg55bf7evvwv,0,77.4,61.6,2023-02-05T14:04:16.999Z,2023-02-05T14:19:57Z,4014964499,233,32,4014964461,286,,4014964459,56,Center,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504441411,38,61,1,2,52,mjejb0x57ms54j9ry6s8njwh,1,22,37.3,2023-02-05T14:04:17.814Z,2023-02-05T14:05:29Z,4014972047,56,Back,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439889,20,43,1,2,53,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-02-05T14:04:18.893Z,2023-02-05T14:20:00Z,4014964545,213,5.5,4014964529,56,Center,4014964525,3,0,4014964535,140,78.9,4015063483,144,1,4014964543,212,2.8,4014964539,141,59.3,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504439979,33,1,1,2,54,mjejb0x57ms54j9ry6s8njwh,1,21.3,46.7,2023-02-05T14:04:20.104Z,2023-02-05T14:04:24Z,4014964967,56,Back,4014964971,141,84.7,4014964965,155,,4014964975,213,1.5,4014964969,140,21.9,4014964973,212,25.8,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504440141,34,1,1,2,59,mjejb0x57ms54j9ry6s8njwh,0,20.6,94.7,2023-02-05T14:04:24.649Z,2023-02-05T14:04:33Z,4014965827,140,97.3,4014965831,212,80.5,4014965825,56,Left,4014965833,213,6.3,4014965829,141,93.5,4014965835,1,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504440155,21,49,1,3,8,bsbugp9qfasrrtg55bf7evvwv,1,4.4,4.7,2023-02-05T14:04:33.525Z,2023-02-05T14:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504440365,22,1,1,3,10,bsbugp9qfasrrtg55bf7evvwv,1,5.8,13.5,2023-02-05T14:04:35.637Z,2023-02-05T14:04:42Z,4014966901,140,6.2,4014966911,213,1.5,4014966903,141,43.1,4014966899,56,Back,4014966905,212,20.1,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504440461,23,1,1,3,16,bsbugp9qfasrrtg55bf7evvwv,1,12,48.7,2023-02-05T14:04:42.117Z,2023-02-05T14:04:46Z,4014967419,1,,4014967407,155,,4014967411,140,41.0,4014967409,56,Back,4014967415,212,32.9,4014967417,213,5.9,4014967413,141,30.4,,,,3q2zbn0eco577z0ss84g9f2s5,J. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504440489,24,1,1,3,20,bsbugp9qfasrrtg55bf7evvwv,0,41,34,2023-02-05T14:04:46.134Z,2023-02-05T14:04:46Z,4014967523,3,,4014967549,212,24.4,4014967527,56,Center,4014967539,141,34.5,4014967557,213,0.0,4014967533,140,64.2,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504440469,35,49,1,3,20,mjejb0x57ms54j9ry6s8njwh,1,37.5,65.4,2023-02-05T14:04:46.392Z,2023-02-05T14:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
