id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2519286875,370,49,1,43,18,7kt37xy93vjy6wac8vq6fqz3g,1,30.3,76,2023-03-12T15:43:24.523Z,2023-03-12T15:43:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519286995,371,1,1,43,19,7kt37xy93vjy6wac8vq6fqz3g,1,30.3,76,2023-03-12T15:43:24.659Z,2023-03-12T15:43:28Z,4093355295,212,23.0,4093355285,56,Back,4093355291,141,54.2,4093355297,213,3.8,4093355287,140,13.5,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287085,372,1,1,43,23,7kt37xy93vjy6wac8vq6fqz3g,1,13.5,54.2,2023-03-12T15:43:28.555Z,2023-03-12T15:43:32Z,4093355821,213,5.8,4093355813,56,Back,4093355815,140,24.5,4093355817,141,46.0,4093355819,212,12.8,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287137,373,1,1,43,26,7kt37xy93vjy6wac8vq6fqz3g,1,19.6,39.5,2023-03-12T15:43:32.058Z,2023-03-12T15:43:34Z,4093356143,140,11.0,4093356141,56,Back,4093356149,213,2.4,4093356147,212,12.6,4093356145,141,52.5,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287243,374,1,1,43,29,7kt37xy93vjy6wac8vq6fqz3g,1,14,55.4,2023-03-12T15:43:34.707Z,2023-03-12T15:43:38Z,4093356625,56,Back,4093356637,212,19.1,4093356629,140,26.8,4093356633,141,75.4,4093356641,213,0.8,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287269,375,1,1,43,33,7kt37xy93vjy6wac8vq6fqz3g,1,23.2,74.8,2023-03-12T15:43:38.682Z,2023-03-12T15:43:40Z,4093356791,213,4.1,4093356789,212,14.7,4093356781,56,Back,4093356787,141,56.7,4093356785,140,15.5,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287349,376,1,1,43,34,7kt37xy93vjy6wac8vq6fqz3g,1,15.5,56.7,2023-03-12T15:43:40.322Z,2023-03-12T15:43:44Z,4093357207,141,72.7,4093357209,212,12.8,4093357205,140,22.0,4093357211,213,1.0,4093357203,56,Back,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287401,377,1,1,43,38,7kt37xy93vjy6wac8vq6fqz3g,1,22,72.7,2023-03-12T15:43:43.939Z,2023-03-12T15:43:46Z,4093357503,213,0.1,4093357501,212,12.4,4093357495,56,Back,4093357499,141,74.8,4093357497,140,33.7,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287423,378,1,1,43,40,7kt37xy93vjy6wac8vq6fqz3g,1,33.7,74.8,2023-03-12T15:43:46.235Z,2023-03-12T15:43:47Z,4093357665,213,1.4,4093357661,141,90.3,4093357659,140,35.2,4093357663,212,10.7,4093357657,56,Back,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287505,379,1,1,43,41,7kt37xy93vjy6wac8vq6fqz3g,1,35.2,90.3,2023-03-12T15:43:47.130Z,2023-03-12T15:43:49Z,4093358075,141,67.3,4093358071,140,48.6,4093358079,213,5.4,4093358077,212,21.0,4093358067,56,Back,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287631,380,1,1,43,44,7kt37xy93vjy6wac8vq6fqz3g,1,48.6,67.3,2023-03-12T15:43:49.827Z,2023-03-12T15:43:54Z,4093358663,56,Left,4093358671,213,0.4,4093358667,141,81.8,4093358669,212,22.7,4093358665,140,68.1,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287673,381,1,1,43,49,7kt37xy93vjy6wac8vq6fqz3g,0,79.8,88.1,2023-03-12T15:43:54.618Z,2023-03-12T15:43:56Z,4093358899,56,Center,4093358897,155,,4093358901,140,88.0,4093358895,2,,4093358903,141,46.9,4093358905,212,29.3,4093358907,213,5.0,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287683,308,8,1,43,51,28u3q82ip96ahymkup01vfxli,1,15.6,70.8,2023-03-12T15:43:57.023Z,2023-03-12T15:43:57Z,4093358961,56,Back,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287741,309,6,1,43,52,28u3q82ip96ahymkup01vfxli,0,7.5,73.4,2023-03-12T15:43:57.839Z,2023-03-12T15:44:10Z,4093360597,233,382,4093359215,73,,4093359213,56,Back,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519287843,382,6,1,43,52,7kt37xy93vjy6wac8vq6fqz3g,1,92.5,26.6,2023-03-12T15:43:57.839Z,2023-03-12T15:44:11Z,4093359789,56,Center,4093359793,75,,4093360589,233,309,,,,,,,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519288529,383,1,1,44,24,7kt37xy93vjy6wac8vq6fqz3g,1,99.6,0.7,2023-03-12T15:44:30.154Z,2023-03-12T15:49:18Z,4093363535,212,51.5,4093363521,2,,4093363525,155,,4093363531,140,88.2,4093363523,6,,4093363537,213,1.8,4093368485,1,,4093363541,345,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,4093363533,141,4093363529,56,4093363527,224,,,,,,,,,,,,,Center,74.4,,,,,,,,,
2519288767,384,1,1,44,36,7kt37xy93vjy6wac8vq6fqz3g,1,95.2,70.9,2023-03-12T15:44:42.274Z,2023-03-12T15:46:52Z,4093379929,154,,4093379927,210,15,4093364841,213,4.5,4093364833,56,Center,4093364839,212,6.9,4093364837,141,60.9,4093364835,140,93.9,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519288773,385,15,1,44,39,7kt37xy93vjy6wac8vq6fqz3g,1,92.9,52,2023-03-12T15:44:44.874Z,2023-03-12T15:46:52Z,4093364879,56,Center,4093380081,154,,4093380089,103,19,4093380077,78,,4093380079,29,,4093380087,102,50.1,4093377373,25,,4093377383,82,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,4093380095,146,4093380083,55,4093380093,100,4093377423,233,4093377375,72,4093380099,230,99.7,4093380097,147,51.4,4093364875,17,384,95.0,,310,,4093380101,231,53.2,4093380091,328,
2519288749,310,10,1,44,39,28u3q82ip96ahymkup01vfxli,1,10.1,44.5,2023-03-12T15:44:44.974Z,2023-03-12T15:46:22Z,4093377475,233,385,4093364749,94,,4093364751,56,Back,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519288863,311,52,1,44,42,28u3q82ip96ahymkup01vfxli,1,7.5,50.3,2023-03-12T15:44:47.639Z,2023-03-12T15:44:47Z,,,,,,,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289073,312,1,1,44,43,28u3q82ip96ahymkup01vfxli,0,15.2,39.2,2023-03-12T15:44:49.510Z,2023-03-12T15:44:56Z,4093366435,1,,4093366423,199,,4093366425,56,Center,4093366427,140,62.0,4093366429,141,68.8,4093366431,212,53.1,4093366433,213,0.4,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289079,387,49,1,44,50,7kt37xy93vjy6wac8vq6fqz3g,1,32.8,17,2023-03-12T15:44:56.362Z,2023-03-12T15:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289309,388,1,1,44,54,7kt37xy93vjy6wac8vq6fqz3g,1,37.2,15,2023-03-12T15:44:59.794Z,2023-03-12T15:45:04Z,4093367723,56,Back,4093367725,140,13.3,4093367731,213,2.6,4093367729,212,30.0,4093367727,141,39.2,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519288987,386,70,1,44,59,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-03-12T15:45:05.529Z,2023-03-12T15:45:31Z,4093365999,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289419,389,1,1,45,3,7kt37xy93vjy6wac8vq6fqz3g,1,13.3,39.2,2023-03-12T15:45:09.074Z,2023-03-12T15:45:10Z,4093368415,213,1.0,4093368411,141,63.7,4093368409,140,22.7,4093368413,212,19.4,4093368407,56,Back,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289423,390,1,1,45,4,7kt37xy93vjy6wac8vq6fqz3g,1,22.7,63.7,2023-03-12T15:45:10.298Z,2023-03-12T15:45:10Z,4093368433,212,19.5,4093368427,56,Back,4093368431,141,90.2,4093368429,140,29.7,4093368435,213,1.2,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289517,391,1,1,45,5,7kt37xy93vjy6wac8vq6fqz3g,1,29.7,90.2,2023-03-12T15:45:10.732Z,2023-03-12T15:45:15Z,4093368853,212,17.8,4093368851,141,67.3,4093368855,213,4.2,4093368849,140,21.5,4093368847,56,Back,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289687,392,1,1,45,12,7kt37xy93vjy6wac8vq6fqz3g,0,25.2,65.4,2023-03-12T15:45:17.762Z,2023-03-12T15:45:22Z,4093369777,56,Left,4093369787,1,,4093369779,140,86.2,4093369775,155,,4093369785,213,0.2,4093369783,212,65.6,4093369781,141,86.3,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289691,313,49,1,45,16,28u3q82ip96ahymkup01vfxli,1,13.6,13.4,2023-03-12T15:45:22.366Z,2023-03-12T15:45:22Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289775,314,1,1,45,17,28u3q82ip96ahymkup01vfxli,1,13.6,13.4,2023-03-12T15:45:22.822Z,2023-03-12T15:45:25Z,4093370269,56,Back,4093370273,141,36.6,4093370271,140,4.7,4093370275,212,18.3,4093370277,213,2.1,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289799,315,1,1,45,20,28u3q82ip96ahymkup01vfxli,1,4.7,36.6,2023-03-12T15:45:25.630Z,2023-03-12T15:45:27Z,4093370439,140,18.7,4093370443,212,24.7,4093370437,56,Back,4093370445,213,5.3,4093370441,141,7.4,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289829,316,1,1,45,22,28u3q82ip96ahymkup01vfxli,1,16.4,6.2,2023-03-12T15:45:27.646Z,2023-03-12T15:45:28Z,4093370569,213,2.7,4093370561,56,Back,4093370567,212,9.4,4093370565,141,11.7,4093370563,140,8.2,,,,,,,,,,eqcpu383wnbhhcjssk6pn1695,G. Eaton-Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289867,317,1,1,45,23,28u3q82ip96ahymkup01vfxli,1,8.7,12,2023-03-12T15:45:28.711Z,2023-03-12T15:45:30Z,4093370795,213,0.1,4093370793,212,24.1,4093370791,141,14.9,4093370789,140,31.6,4093370787,56,Back,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289913,318,1,1,45,25,28u3q82ip96ahymkup01vfxli,1,31.6,14.9,2023-03-12T15:45:30.630Z,2023-03-12T15:45:32Z,4093371033,140,21.4,4093371031,56,Back,4093371035,141,8.6,4093371039,213,3.5,4093371037,212,11.5,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519289989,319,1,1,45,27,28u3q82ip96ahymkup01vfxli,1,16,6.7,2023-03-12T15:45:32.631Z,2023-03-12T15:45:36Z,4093371371,56,Back,4093371373,140,8.0,4093371375,141,16.1,4093371379,213,2.5,4093371377,212,10.6,,,,,,,,,,eqcpu383wnbhhcjssk6pn1695,G. Eaton-Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290095,320,1,1,45,30,28u3q82ip96ahymkup01vfxli,0,6.7,3.7,2023-03-12T15:45:35.966Z,2023-03-12T15:45:41Z,4093371821,141,0.0,4093371823,212,26.2,4093371817,56,Back,4093371819,140,31.4,4093372085,157,,4093371825,213,6.1,4093372093,1,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290113,321,5,1,45,31,28u3q82ip96ahymkup01vfxli,0,31,-2,2023-03-12T15:45:37.474Z,2023-03-12T15:49:07Z,4093371919,56,Back,4093371921,347,,4093373829,233,393,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290467,393,5,1,45,31,7kt37xy93vjy6wac8vq6fqz3g,1,69,102,2023-03-12T15:45:37.474Z,2023-03-12T15:45:55Z,4093373781,347,,4093373779,56,Left,4093373801,233,321,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290481,394,1,1,45,49,7kt37xy93vjy6wac8vq6fqz3g,1,82.5,100,2023-03-12T15:45:54.874Z,2023-03-12T15:45:55Z,4093373873,141,91.5,4093373867,107,,4093373869,56,Left,4093373871,140,82.0,4093373877,213,4.6,4093373875,212,6.3,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290497,395,1,1,45,50,7kt37xy93vjy6wac8vq6fqz3g,1,82.9,86.9,2023-03-12T15:45:55.874Z,2023-03-12T15:45:56Z,4093373963,140,80.4,4093373961,56,Left,4093373969,213,1.9,4093373967,212,7.7,4093373965,141,97.5,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290533,396,1,1,45,50,7kt37xy93vjy6wac8vq6fqz3g,1,80.4,97.5,2023-03-12T15:45:56.481Z,2023-03-12T15:45:57Z,4093374137,140,80.5,4093374139,141,88.1,4093374143,213,4.7,4093374135,56,Left,4093374141,212,6.4,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290577,397,1,1,45,52,7kt37xy93vjy6wac8vq6fqz3g,1,80.5,88,2023-03-12T15:45:57.610Z,2023-03-12T15:45:59Z,4093374395,212,12.3,4093374391,140,85.1,4093374399,213,5.1,4093374389,56,Center,4093374393,141,71.4,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290605,398,1,1,45,53,7kt37xy93vjy6wac8vq6fqz3g,1,85.1,71.4,2023-03-12T15:45:59.314Z,2023-03-12T15:46:00Z,4093374527,56,Center,4093374531,141,72.3,4093374529,140,92.1,4093374533,212,7.4,4093374535,213,0.1,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290615,399,1,1,45,53,7kt37xy93vjy6wac8vq6fqz3g,0,94.7,73,2023-03-12T15:45:59.322Z,2023-03-12T15:46:30Z,4093374579,140,94.8,4093374577,56,Center,4093374585,213,4.8,4093374631,233,322,4093374629,236,,4093374581,141,69.7,4093374583,212,2.2,4093374637,286,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290599,322,74,1,45,53,28u3q82ip96ahymkup01vfxli,1,5.1,34.9,2023-03-12T15:45:59.323Z,2023-03-12T15:49:05Z,4093374701,233,399,4093374505,285,,4093374503,56,Back,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290745,323,12,1,45,56,28u3q82ip96ahymkup01vfxli,1,2.3,26,2023-03-12T15:46:01.822Z,2023-03-12T15:46:05Z,4093375235,167,,4093375237,56,Back,4093375239,140,4.0,4093375243,212,18.3,4093375241,141,0.0,4093375247,213,4.8,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290779,324,5,1,45,56,28u3q82ip96ahymkup01vfxli,0,6.2,-1.8,2023-03-12T15:46:02.298Z,2023-03-12T15:49:07Z,4093377487,233,400,4093375501,347,,4093375499,56,Back,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291113,400,5,1,45,56,7kt37xy93vjy6wac8vq6fqz3g,1,93.8,101.8,2023-03-12T15:46:02.298Z,2023-03-12T15:46:22Z,4093377467,233,324,4093377337,347,,4093377333,56,Left,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291167,401,1,1,46,16,7kt37xy93vjy6wac8vq6fqz3g,1,95.2,100,2023-03-12T15:46:22.235Z,2023-03-12T15:46:28Z,4093377655,56,Left,4093377659,141,89.3,4093377657,140,82.4,4093377661,212,15.9,4093377665,213,3.7,4093377653,107,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291207,402,1,1,46,18,7kt37xy93vjy6wac8vq6fqz3g,0,82.4,89.3,2023-03-12T15:46:23.841Z,2023-03-12T15:46:25Z,4093377869,140,100.0,4093377867,56,Left,4093377873,212,19.6,4093377875,213,6.2,4093377871,141,86.5,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291227,325,5,1,46,19,28u3q82ip96ahymkup01vfxli,1,-1,13.6,2023-03-12T15:46:25.326Z,2023-03-12T15:49:07Z,4093377939,346,,4093377937,56,Back,4093377975,233,403,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291215,403,5,1,46,19,7kt37xy93vjy6wac8vq6fqz3g,0,101,86.4,2023-03-12T15:46:25.326Z,2023-03-12T15:46:26Z,4093378015,233,325,4093377899,56,Left,4093377901,346,,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291843,326,1,1,46,42,28u3q82ip96ahymkup01vfxli,1,4.2,49.6,2023-03-12T15:46:48.150Z,2023-03-12T15:46:51Z,4093380901,56,Back,4093380899,124,,4093380903,140,10.0,4093380909,213,1.1,4093380907,212,14.5,4093380913,237,,4093380905,141,69.0,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291875,327,1,1,46,46,28u3q82ip96ahymkup01vfxli,1,10,69,2023-03-12T15:46:51.782Z,2023-03-12T15:46:53Z,4093381131,213,4.2,4093381099,56,Back,4093381105,140,4.7,4093381109,141,54.8,4093381111,212,11.1,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291949,328,1,1,46,48,28u3q82ip96ahymkup01vfxli,0,4.7,54.8,2023-03-12T15:46:53.710Z,2023-03-12T15:46:57Z,4093381535,1,,4093381523,155,,4093381525,56,Back,4093381529,141,88.9,4093381531,212,38.9,4093381527,140,34.4,4093381533,213,0.6,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291969,404,8,1,46,52,7kt37xy93vjy6wac8vq6fqz3g,1,65.4,8.6,2023-03-12T15:46:57.970Z,2023-03-12T15:46:58Z,4093381655,56,Right,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292103,329,5,1,46,53,28u3q82ip96ahymkup01vfxli,1,33.6,101.4,2023-03-12T15:46:58.854Z,2023-03-12T15:47:03Z,4093382399,347,,4093382397,56,Back,4093382413,233,405,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291997,405,5,1,46,53,7kt37xy93vjy6wac8vq6fqz3g,0,66.4,-1.4,2023-03-12T15:46:58.854Z,2023-03-12T15:49:08Z,4093382497,233,329,4093381845,56,Right,4093381847,347,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292139,330,1,1,46,57,28u3q82ip96ahymkup01vfxli,1,31.7,100,2023-03-12T15:47:03.366Z,2023-03-12T15:47:05Z,4093382561,213,5.7,4093382559,212,14.8,4093382557,141,88.7,4093382555,140,43.3,4093382553,56,Back,4093382551,107,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292181,331,1,1,46,59,28u3q82ip96ahymkup01vfxli,1,43.3,88.7,2023-03-12T15:47:04.622Z,2023-03-12T15:47:06Z,4093382825,140,38.3,4093382831,213,4.3,4093382829,212,11.8,4093382827,141,73.2,4093382823,56,Back,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292211,332,1,1,47,1,28u3q82ip96ahymkup01vfxli,0,39.3,69.6,2023-03-12T15:47:06.774Z,2023-03-12T15:47:08Z,4093382995,141,46.0,4093383001,1,,4093382997,212,33.6,4093382991,56,Center,4093382999,213,5.8,4093382993,140,67.4,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292249,406,8,1,47,3,7kt37xy93vjy6wac8vq6fqz3g,1,40,35.8,2023-03-12T15:47:09.410Z,2023-03-12T15:47:09Z,4093383161,56,Back,,,,,,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292259,407,49,1,47,4,7kt37xy93vjy6wac8vq6fqz3g,1,54.9,34.3,2023-03-12T15:47:10.530Z,2023-03-12T15:47:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292409,408,1,1,47,5,7kt37xy93vjy6wac8vq6fqz3g,0,54.9,34.3,2023-03-12T15:47:10.705Z,2023-03-12T15:48:16Z,4093383975,212,9.3,4093383971,140,61.0,4093383977,213,5.5,4093383969,56,Center,4093383973,141,24.4,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292317,333,8,1,47,7,28u3q82ip96ahymkup01vfxli,1,39.1,69.3,2023-03-12T15:47:13.190Z,2023-03-12T15:47:13Z,4093383527,56,Back,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292437,409,1,1,47,11,7kt37xy93vjy6wac8vq6fqz3g,1,58.1,15.8,2023-03-12T15:47:17.081Z,2023-03-12T15:47:18Z,4093384103,141,7.0,4093384099,56,Right,4093384105,212,8.8,4093384101,140,64.2,4093384109,213,5.5,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292451,410,3,1,47,12,7kt37xy93vjy6wac8vq6fqz3g,0,61,4.5,2023-03-12T15:47:18.466Z,2023-03-12T15:47:28Z,4093385495,233,334,4093384167,56,Right,4093385371,286,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292543,334,7,1,47,12,28u3q82ip96ahymkup01vfxli,1,39,95.5,2023-03-12T15:47:18.467Z,2023-03-12T15:47:28Z,4093384573,56,Back,4093384575,285,,4093385451,233,410,4093384571,167,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292551,335,5,1,47,14,28u3q82ip96ahymkup01vfxli,0,39.2,101.4,2023-03-12T15:47:19.922Z,2023-03-12T15:49:08Z,4093386431,233,411,4093384623,56,Back,4093384625,347,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
