id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist
2517329845,510,1,2,45,53,spi3g782q7m4evjxn1sv6cfa,1,20.8,87.1,2023-03-08T20:32:16.509Z,2023-03-08T20:32:18Z,4083008053,212,23.5,4083008051,141,61.1,4083008049,140,6.1,4083008047,56,Back,4083008055,213,4.0,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517329871,511,1,2,45,55,spi3g782q7m4evjxn1sv6cfa,1,4.7,58.4,2023-03-08T20:32:18.477Z,2023-03-08T20:32:23Z,4083008177,213,0.5,4083008167,155,,4083008171,140,30.4,4083008169,56,Back,4083008175,212,31.2,4083008173,141,81.4,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517329887,300,43,2,45,59,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-03-08T20:32:21.611Z,2023-03-08T20:32:29Z,4083008225,140,47.9,4083008223,56,Back,4083008231,213,0.1,4083008331,144,1,4083008227,141,40.7,4083008229,212,16.0,4083008221,3,0,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517329875,512,4,2,45,59,spi3g782q7m4evjxn1sv6cfa,1,35.2,82.6,2023-03-08T20:32:22.437Z,2023-03-08T20:32:27Z,4083008183,294,,4083008251,233,301,4083008185,56,Back,4083008181,13,,4083008189,286,,4083008187,152,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517329889,301,4,2,45,59,dcdnoyf6kzhj46iyfm7xq43fy,0,64.8,17.4,2023-03-08T20:32:22.438Z,2023-03-08T20:32:27Z,4083008241,152,,4083008235,13,,4083008237,294,,4083008259,233,512,4083008243,285,,4083008239,56,Right,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517329949,513,1,2,46,13,spi3g782q7m4evjxn1sv6cfa,1,33.7,64,2023-03-08T20:32:36.413Z,2023-03-08T21:23:55Z,4083008545,56,Back,4083008551,212,11.7,4083008543,152,,4083008547,140,22.6,4083008549,141,65.5,4083008541,5,,4083008553,213,3.1,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517329975,514,1,2,46,15,spi3g782q7m4evjxn1sv6cfa,1,22.5,65.7,2023-03-08T20:32:37.572Z,2023-03-08T20:32:40Z,4083008655,213,5.0,4083008647,56,Back,4083008651,141,44.2,4083008649,140,26.0,4083008653,212,15.1,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517329981,515,1,2,46,17,spi3g782q7m4evjxn1sv6cfa,1,26.9,42.2,2023-03-08T20:32:40.092Z,2023-03-08T20:32:41Z,4083008675,141,58.8,4083008673,140,24.5,4083008677,212,11.6,4083008671,56,Back,4083008679,213,1.8,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330007,516,1,2,46,18,spi3g782q7m4evjxn1sv6cfa,1,24.5,60.3,2023-03-08T20:32:41.261Z,2023-03-08T20:32:45Z,4083008789,212,15.1,4083008791,213,1.4,4083008787,141,82.1,4083008783,56,Back,4083008785,140,27.2,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330019,517,50,2,46,23,spi3g782q7m4evjxn1sv6cfa,1,34.5,88.9,2023-03-08T20:32:46.189Z,2023-03-08T20:32:48Z,4083008875,286,,4083008837,56,Back,4083008871,233,302,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330023,302,7,2,46,23,dcdnoyf6kzhj46iyfm7xq43fy,1,65.5,11.1,2023-03-08T20:32:46.190Z,2023-03-08T20:32:47Z,4083008863,233,517,4083008861,285,,4083008859,56,Right,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330027,303,1,2,46,24,dcdnoyf6kzhj46iyfm7xq43fy,0,60.9,6.8,2023-03-08T20:32:47.380Z,2023-03-08T20:32:48Z,4083008909,233,518,4083008881,141,8.8,4083008907,236,,4083008913,286,,4083008883,212,4.2,4083008877,56,Right,4083008885,213,2.8,4083008879,140,57.1,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330029,518,74,2,46,24,spi3g782q7m4evjxn1sv6cfa,1,34,82.9,2023-03-08T20:32:47.381Z,2023-03-08T21:20:53Z,4083008889,285,,4083008915,233,303,4083008887,56,Back,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330037,519,49,2,46,26,spi3g782q7m4evjxn1sv6cfa,1,26.5,87.2,2023-03-08T20:32:49.261Z,2023-03-08T20:32:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330051,520,1,2,46,27,spi3g782q7m4evjxn1sv6cfa,1,26.5,87.2,2023-03-08T20:32:49.701Z,2023-03-08T20:32:53Z,4083008995,140,12.6,4083008997,141,83.5,4083009001,213,3.3,4083008993,56,Back,4083008999,212,14.8,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330061,521,1,2,46,30,spi3g782q7m4evjxn1sv6cfa,0,12.3,82,2023-03-08T20:32:53.013Z,2023-03-08T20:32:54Z,4083009057,212,45.5,4083009051,56,Left,4083009059,213,0.1,4083009061,1,,4083009055,141,86.6,4083009049,155,,4083009053,140,55.5,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330077,304,61,2,46,34,dcdnoyf6kzhj46iyfm7xq43fy,1,35.6,11.9,2023-03-08T20:32:57.210Z,2023-03-08T20:32:57Z,4083009143,56,Back,,,,,,,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330083,305,43,2,46,36,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-03-08T20:32:58.820Z,2023-03-08T20:33:02Z,4083009267,144,49,,,,,,,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330087,306,49,2,46,36,dcdnoyf6kzhj46iyfm7xq43fy,1,24.5,9.2,2023-03-08T20:32:58.972Z,2023-03-08T20:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330109,307,1,2,46,38,dcdnoyf6kzhj46iyfm7xq43fy,1,22.2,10.6,2023-03-08T20:33:00.588Z,2023-03-08T20:33:04Z,4083009299,212,16.5,4083009297,141,4.4,4083009293,56,Back,4083009301,213,6.0,4083009295,140,37.4,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330113,308,1,2,46,41,dcdnoyf6kzhj46iyfm7xq43fy,0,37.4,4.4,2023-03-08T20:33:04.116Z,2023-03-08T20:33:04Z,4083009305,155,,4083009313,212,33.7,4083009307,56,Center,4083009311,141,29.4,4083009317,1,,4083009309,140,65.1,4083009315,213,0.5,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330123,522,1,2,46,42,spi3g782q7m4evjxn1sv6cfa,1,26.5,61.7,2023-03-08T20:33:05.221Z,2023-03-08T20:33:07Z,4083009355,56,Back,4083009361,212,9.4,4083009357,140,33.8,4083009363,213,5.7,4083009353,3,,4083009359,141,53.6,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330127,523,49,2,46,44,spi3g782q7m4evjxn1sv6cfa,1,36.5,46,2023-03-08T20:33:06.909Z,2023-03-08T20:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330177,524,1,2,46,45,spi3g782q7m4evjxn1sv6cfa,1,40.2,43.1,2023-03-08T20:33:08.037Z,2023-03-08T20:33:14Z,4083009661,56,Back,4083009669,213,4.3,4083009663,140,33.8,4083009665,141,18.3,4083009667,212,18.2,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330187,525,1,2,46,51,spi3g782q7m4evjxn1sv6cfa,1,52.5,14.4,2023-03-08T20:33:14.213Z,2023-03-08T20:33:15Z,4083009721,213,5.8,4083009713,56,Right,4083009719,212,14.4,4083009715,140,64.9,4083009717,141,5.5,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330207,526,1,2,46,52,spi3g782q7m4evjxn1sv6cfa,1,66.8,5.6,2023-03-08T20:33:15.541Z,2023-03-08T20:33:17Z,4083009821,56,Right,4083009829,212,7.8,4083009823,140,73.0,4083009825,141,11.9,4083009835,213,0.6,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330281,527,1,2,46,55,spi3g782q7m4evjxn1sv6cfa,1,71.5,22.2,2023-03-08T20:33:17.821Z,2023-03-08T20:33:24Z,4083010067,56,Right,4083010075,213,6.1,4083010069,140,84.6,4083010073,212,14.1,4083010071,141,17.9,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330293,528,1,2,47,2,spi3g782q7m4evjxn1sv6cfa,1,92.2,14.6,2023-03-08T20:33:24.694Z,2023-03-08T20:33:26Z,4083010147,140,93.2,4083010149,141,26.4,4083010153,213,1.4,4083010145,56,Center,4083010151,212,8.1,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330303,529,1,2,47,3,spi3g782q7m4evjxn1sv6cfa,0,93.4,25.9,2023-03-08T20:33:26.341Z,2023-03-08T20:33:27Z,4083010195,212,15.1,4083010189,56,Center,4083010197,213,1.2,4083010191,140,98.1,4083010193,141,46.9,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330331,309,52,2,47,6,dcdnoyf6kzhj46iyfm7xq43fy,1,2.4,54.9,2023-03-08T20:33:29.531Z,2023-03-08T20:33:29Z,,,,,,,,,,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330419,310,1,2,47,12,dcdnoyf6kzhj46iyfm7xq43fy,1,13.2,50,2023-03-08T20:33:34.652Z,2023-03-08T20:33:38Z,4083010689,123,,4083010697,212,13.2,4083010691,56,Back,4083010699,213,6.2,4083010695,141,48.2,4083010693,140,25.7,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330435,311,1,2,47,15,dcdnoyf6kzhj46iyfm7xq43fy,0,25.7,48.2,2023-03-08T20:33:37.875Z,2023-03-08T20:33:39Z,4083010769,213,4.9,4083010761,56,Back,4083010767,212,27.9,4083010763,140,31.9,4083010759,155,,4083010765,141,8.3,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330439,530,8,2,47,17,spi3g782q7m4evjxn1sv6cfa,1,65.9,80.8,2023-03-08T20:33:40.350Z,2023-03-08T20:33:40Z,4083010783,56,Left,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330443,531,49,2,47,18,spi3g782q7m4evjxn1sv6cfa,1,62.9,85.9,2023-03-08T20:33:41.061Z,2023-03-08T20:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330467,532,4,2,47,23,spi3g782q7m4evjxn1sv6cfa,1,69,93.1,2023-03-08T20:33:45.670Z,2023-03-08T20:33:49Z,4083010887,13,,4083010891,152,,4083010889,56,Left,4083010893,265,,4083010997,233,312,4083010895,286,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330483,312,4,2,47,23,dcdnoyf6kzhj46iyfm7xq43fy,0,31,6.9,2023-03-08T20:33:45.671Z,2023-03-08T20:33:49Z,4083010971,265,,4083010969,152,,4083010967,56,Back,4083011009,233,532,4083010973,285,,4083010965,13,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330551,533,1,2,47,35,spi3g782q7m4evjxn1sv6cfa,1,67.7,95.1,2023-03-08T20:33:58.405Z,2023-03-08T20:34:01Z,4083011311,213,4.2,4083011299,5,,4083011305,140,63.2,4083011303,56,Left,4083011307,141,82.1,4083011309,212,10.0,4083011301,152,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330597,534,1,2,47,38,spi3g782q7m4evjxn1sv6cfa,1,65.6,77.3,2023-03-08T20:34:00.917Z,2023-03-08T20:34:05Z,4083011515,213,4.3,4083011503,56,Center,4083011513,212,31.8,4083011507,140,52.1,4083011511,141,35.4,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330605,535,1,2,47,42,spi3g782q7m4evjxn1sv6cfa,1,52.3,30,2023-03-08T20:34:04.934Z,2023-03-08T20:34:06Z,4083011567,212,11.6,4083011565,141,15.6,4083011569,213,5.3,4083011557,56,Right,4083011561,140,58.2,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330621,536,1,2,47,43,spi3g782q7m4evjxn1sv6cfa,1,58.4,15.6,2023-03-08T20:34:06.294Z,2023-03-08T20:34:10Z,4083011637,212,11.2,4083011635,141,22.4,4083011639,213,2.7,4083011633,140,48.7,4083011631,56,Back,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330645,537,1,2,47,47,spi3g782q7m4evjxn1sv6cfa,1,51.1,22.4,2023-03-08T20:34:10.518Z,2023-03-08T20:34:14Z,4083011747,212,25.2,4083011745,141,55.8,4083011749,213,2.0,4083011743,140,40.7,4083011741,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330665,538,1,2,47,52,spi3g782q7m4evjxn1sv6cfa,1,39.7,52.8,2023-03-08T20:34:14.870Z,2023-03-08T20:34:18Z,4083011873,213,1.6,4083011869,141,82.4,4083011871,212,20.2,4083011867,140,38.7,4083011865,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330687,539,1,2,47,55,spi3g782q7m4evjxn1sv6cfa,1,38.9,82.4,2023-03-08T20:34:17.902Z,2023-03-08T20:34:20Z,4083011957,212,18.6,4083011951,56,Left,4083011959,213,0.0,4083011955,141,83.0,4083011953,140,56.6,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330713,540,1,2,47,57,spi3g782q7m4evjxn1sv6cfa,1,56.6,83,2023-03-08T20:34:20.294Z,2023-03-08T20:34:22Z,4083012003,141,87.4,4083012005,212,20.0,4083012001,140,37.8,4083011999,56,Back,4083012007,213,3.0,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330733,541,1,2,48,0,spi3g782q7m4evjxn1sv6cfa,1,31.6,85.9,2023-03-08T20:34:22.861Z,2023-03-08T20:34:27Z,4083012117,56,Back,4083012125,213,4.2,4083012119,140,22.2,4083012123,212,19.5,4083012121,141,61.1,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330745,542,1,2,48,4,spi3g782q7m4evjxn1sv6cfa,1,20.7,57.3,2023-03-08T20:34:27.206Z,2023-03-08T20:34:30Z,4083012203,56,Back,4083012209,212,16.5,4083012205,140,24.2,4083012207,141,80.9,4083012211,213,1.3,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330761,543,1,2,48,7,spi3g782q7m4evjxn1sv6cfa,1,24.7,82.9,2023-03-08T20:34:29.926Z,2023-03-08T20:34:33Z,4083012287,213,0.2,4083012281,140,41.2,4083012279,56,Back,4083012285,212,17.6,4083012283,141,87.8,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330791,544,1,2,48,10,spi3g782q7m4evjxn1sv6cfa,1,41.6,93.3,2023-03-08T20:34:33.086Z,2023-03-08T20:34:38Z,4083012445,56,Back,4083012451,212,18.7,4083012447,140,23.9,4083012449,141,90.5,4083012453,213,3.2,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330805,545,1,2,48,15,spi3g782q7m4evjxn1sv6cfa,1,23.6,89.4,2023-03-08T20:34:37.862Z,2023-03-08T20:34:40Z,4083012525,56,Back,4083012527,140,9.3,4083012531,212,22.9,4083012533,213,4.0,4083012529,141,64.0,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330839,546,1,2,48,18,spi3g782q7m4evjxn1sv6cfa,1,10,66.6,2023-03-08T20:34:40.806Z,2023-03-08T20:34:46Z,4083012725,56,Back,4083012727,140,22.1,4083012731,212,30.6,4083012733,213,5.1,4083012729,141,25.6,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330861,547,1,2,48,23,spi3g782q7m4evjxn1sv6cfa,1,18,32.7,2023-03-08T20:34:46.526Z,2023-03-08T20:34:50Z,4083012825,140,15.6,4083012827,141,57.6,4083012831,213,1.7,4083012823,56,Back,4083012829,212,17.1,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330875,548,1,2,48,28,spi3g782q7m4evjxn1sv6cfa,1,12.8,65.8,2023-03-08T20:34:50.742Z,2023-03-08T20:34:52Z,4083012905,213,1.6,4083012899,140,12.0,4083012903,212,16.4,4083012897,56,Back,4083012901,141,89.9,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330887,549,1,2,48,29,spi3g782q7m4evjxn1sv6cfa,1,12.2,90.8,2023-03-08T20:34:52.294Z,2023-03-08T20:34:55Z,4083012957,213,0.2,4083012951,140,19.9,4083012955,212,8.2,4083012953,141,92.6,4083012949,56,Back,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330901,550,1,2,48,32,spi3g782q7m4evjxn1sv6cfa,1,21.4,82.9,2023-03-08T20:34:55.399Z,2023-03-08T20:34:59Z,4083013025,141,38.8,4083013027,212,30.0,4083013021,56,Back,4083013029,213,4.7,4083013023,140,21.7,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330925,551,1,2,48,36,spi3g782q7m4evjxn1sv6cfa,1,25.5,32.8,2023-03-08T20:34:59.030Z,2023-03-08T20:35:04Z,4083013135,213,0.0,4083013127,56,Back,4083013131,141,33.0,4083013133,212,14.9,4083013129,140,39.7,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330933,552,1,2,48,41,spi3g782q7m4evjxn1sv6cfa,1,51.8,13.1,2023-03-08T20:35:03.943Z,2023-03-08T20:35:05Z,4083013185,141,3.7,4083013187,212,11.9,4083013181,56,Right,4083013183,140,61.4,4083013189,213,5.7,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330965,553,1,2,48,42,spi3g782q7m4evjxn1sv6cfa,1,62.9,4.3,2023-03-08T20:35:05.406Z,2023-03-08T20:35:09Z,4083013319,140,64.1,4083013321,141,12.0,4083013327,213,1.3,4083013315,56,Right,4083013325,212,5.4,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517330985,554,1,2,48,46,spi3g782q7m4evjxn1sv6cfa,1,73.3,21,2023-03-08T20:35:09.262Z,2023-03-08T20:35:11Z,4083013409,140,86.6,4083013415,213,5.9,4083013413,212,15.0,4083013407,56,Right,4083013411,141,12.9,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331013,555,1,2,48,48,spi3g782q7m4evjxn1sv6cfa,1,86.6,12.5,2023-03-08T20:35:10.911Z,2023-03-08T20:35:14Z,4083013537,141,57.3,4083013531,155,,4083013539,212,30.5,4083013535,140,85.0,4083013541,213,1.6,4083013529,2,,4083013533,56,Center,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331019,556,1,2,48,51,spi3g782q7m4evjxn1sv6cfa,1,85.5,60.2,2023-03-08T20:35:14.335Z,2023-03-08T20:35:15Z,4083013573,140,85.5,4083013575,141,56.7,4083013579,213,4.7,4083013571,56,Center,4083013577,212,2.4,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331027,557,1,2,48,52,spi3g782q7m4evjxn1sv6cfa,0,85.5,56.7,2023-03-08T20:35:15.150Z,2023-03-08T20:35:15Z,4083013611,213,0.1,4083013607,212,10.0,4083013605,141,58.4,4083013603,140,95.0,4083013601,56,Center,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331059,313,61,2,48,53,dcdnoyf6kzhj46iyfm7xq43fy,0,3.7,35.7,2023-03-08T20:35:15.851Z,2023-03-08T20:40:27Z,4083013769,56,Back,,,,,,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331061,314,6,2,48,54,dcdnoyf6kzhj46iyfm7xq43fy,0,1.8,39.3,2023-03-08T20:35:16.623Z,2023-03-08T21:20:55Z,4083013781,73,,4083013805,233,558,4083013779,56,Back,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331045,558,6,2,48,54,spi3g782q7m4evjxn1sv6cfa,1,98.2,60.7,2023-03-08T20:35:16.623Z,2023-03-08T20:35:20Z,4083013699,56,Center,4083013701,73,,4083013797,233,314,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331285,559,1,2,49,39,spi3g782q7m4evjxn1sv6cfa,0,99.5,99.5,2023-03-08T20:36:02.056Z,2023-03-08T20:36:08Z,4083014955,1,,4083014941,155,,4083014953,213,4.6,4083014949,141,45.1,4083014937,2,,4083014947,140,97.2,4083015039,233,315,4083014939,6,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,4083014945,56,Center,4083014951,212,37.1,4083014943,223,,,,,,,,,,,,,,,,,,,,,,,
2517331295,315,41,2,49,44,dcdnoyf6kzhj46iyfm7xq43fy,1,4.8,42.7,2023-03-08T20:36:07.005Z,2023-03-08T20:36:08Z,4083015033,141,46.6,4083015035,212,9.1,4083015031,140,13.1,4083015037,213,0.3,4083015043,233,559,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331331,560,1,2,49,51,spi3g782q7m4evjxn1sv6cfa,1,89.3,13.1,2023-03-08T20:36:13.607Z,2023-03-08T20:36:16Z,4083015219,213,1.4,4083015211,56,Center,4083015217,212,12.6,4083015213,140,91.3,4083015207,2,,4083015209,155,,4083015215,141,31.3,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517331333,561,61,2,49,53,spi3g782q7m4evjxn1sv6cfa,0,92.6,28.2,2023-03-08T20:36:16.399Z,2023-03-08T20:36:16Z,4083015223,56,Center,,,,,,,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
