id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2527680397,108,1,1,12,19,mjejb0x57ms54j9ry6s8njwh,0,85.1,0,2023-04-02T16:13:54.654Z,2023-04-02T16:13:59Z,4158630949,140,84.7,4158630955,213,1.6,4158630945,107,,4158630947,56,Center,4158630957,1,,4158630951,141,37.7,4158630953,212,26.6,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680385,94,44,1,12,23,cz26xwowfjp8ei14n9z2ac135,1,8.8,62.1,2023-04-02T16:13:58.514Z,2023-04-02T16:13:59Z,4158630993,233,109,4158630891,56,Back,4158630893,285,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680399,109,44,1,12,23,mjejb0x57ms54j9ry6s8njwh,0,91.2,37.9,2023-04-02T16:13:58.515Z,2023-04-02T16:14:00Z,4158630965,56,Center,4158630967,286,,4158631011,233,94,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680419,95,12,1,12,23,cz26xwowfjp8ei14n9z2ac135,1,6.3,61.8,2023-04-02T16:13:58.826Z,2023-04-02T16:14:00Z,4158631075,212,20.0,4158631131,15,,4158631071,140,25.2,4158631073,141,65.5,4158631077,213,0.1,4158631069,56,Back,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680437,110,44,1,12,25,mjejb0x57ms54j9ry6s8njwh,1,75,31.2,2023-04-02T16:14:00.461Z,2023-04-02T16:14:02Z,4158631301,233,96,4158631159,56,Center,4158631161,286,,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680463,96,44,1,12,25,cz26xwowfjp8ei14n9z2ac135,0,25,68.8,2023-04-02T16:14:00.462Z,2023-04-02T16:14:02Z,4158631265,56,Back,4158631313,233,110,4158631267,285,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680453,111,1,1,12,25,mjejb0x57ms54j9ry6s8njwh,0,75.3,27.9,2023-04-02T16:14:00.941Z,2023-04-02T16:14:01Z,4158631233,212,4.1,4158631231,141,21.9,4158631229,140,75.7,4158631225,3,,4158631227,56,Center,4158631235,213,4.8,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680503,97,1,1,12,27,cz26xwowfjp8ei14n9z2ac135,0,23.8,65.7,2023-04-02T16:14:02.818Z,2023-04-02T16:14:03Z,4158631469,141,71.4,4158631475,212,11.2,4158631457,157,,4158631479,1,,4158631477,213,0.4,4158631463,56,Back,4158631467,140,33.8,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680575,112,1,1,12,29,mjejb0x57ms54j9ry6s8njwh,1,70.2,25.6,2023-04-02T16:14:04.925Z,2023-04-02T16:14:06Z,4158631891,141,12.6,4158631889,140,70.8,4158631885,56,Right,4158631897,213,4.8,4158631895,212,8.9,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680611,113,2,1,12,31,mjejb0x57ms54j9ry6s8njwh,1,71.5,10.6,2023-04-02T16:14:06.709Z,2023-04-02T16:14:30Z,4158632101,141,56.4,4158632097,56,Center,4158632109,1,,4158632099,140,87.9,4158633755,7,dw593ezeekrbzlc2qhtc805p1,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680869,98,55,1,12,31,cz26xwowfjp8ei14n9z2ac135,1,19.8,53.7,2023-04-02T16:14:06.710Z,2023-04-02T16:19:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527680619,114,43,1,12,33,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-04-02T16:14:08.829Z,2023-04-02T16:14:32Z,4158632143,56,Center,4158633865,144,61,,,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527681007,99,27,1,12,57,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-04-02T16:14:32.971Z,2023-04-02T16:19:17Z,4158657411,233,116,4158634289,53,68a0jc6cin6hxx0bkdch9hc5x,4158634287,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527681027,116,27,1,12,57,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-04-02T16:14:32.971Z,2023-04-02T16:19:17Z,4158657445,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527681023,115,43,1,13,1,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-04-02T16:14:36.486Z,2023-04-02T16:14:39Z,4158634375,140,80.9,4158634379,212,10.5,4158634377,141,54.3,4158634381,213,3.4,4158634373,56,Center,4158634477,144,1,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527682085,100,28,1,14,12,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-04-02T16:15:47.322Z,2023-04-02T16:15:49Z,4158639843,55,99,4158639959,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527682101,117,28,1,14,12,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-04-02T16:15:47.322Z,2023-04-02T16:15:49Z,4158639979,233,100,4158639917,55,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527682817,101,1,1,14,52,cz26xwowfjp8ei14n9z2ac135,0,10.7,41.6,2023-04-02T16:16:27.738Z,2023-04-02T16:16:32Z,4158643527,241,,4158643535,212,42.8,4158643539,1,,4158643523,5,,4158643531,140,46.3,4158643533,141,10.9,4158643529,56,Back,4158643537,213,5.8,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,4158643525,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527682847,118,1,1,14,57,mjejb0x57ms54j9ry6s8njwh,0,55,91.2,2023-04-02T16:16:32.197Z,2023-04-02T16:16:33Z,4158643657,212,18.4,4158643651,56,Left,4158643653,140,72.5,4158643659,213,6.3,4158643649,3,,4158643655,141,90.8,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527682885,102,1,1,14,59,cz26xwowfjp8ei14n9z2ac135,0,33,6.4,2023-04-02T16:16:34.058Z,2023-04-02T16:16:35Z,4158643883,141,0.0,4158643881,140,46.6,4158643887,213,6.0,4158643877,157,,4158643885,212,15.1,4158643889,1,,4158643879,56,Back,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527682889,103,5,1,15,0,cz26xwowfjp8ei14n9z2ac135,0,46.5,-1.4,2023-04-02T16:16:35.150Z,2023-04-02T16:16:43Z,4158644759,233,119,4158643903,56,Back,4158643905,347,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683031,119,5,1,15,0,mjejb0x57ms54j9ry6s8njwh,1,53.5,101.4,2023-04-02T16:16:35.150Z,2023-04-02T16:19:15Z,4158644627,56,Left,4158644635,347,,4158644749,233,103,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683109,120,1,1,15,8,mjejb0x57ms54j9ry6s8njwh,1,53.6,100,2023-04-02T16:16:43.046Z,2023-04-02T16:16:46Z,4158645035,213,3.5,4158645027,56,Back,4158645025,107,,4158645029,140,37.2,4158645033,212,18.6,4158645031,141,91.4,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683191,121,1,1,15,11,mjejb0x57ms54j9ry6s8njwh,1,32.9,82.7,2023-04-02T16:16:46.286Z,2023-04-02T16:16:51Z,4158645515,213,4.4,4158645513,212,26.8,4158645511,141,45.5,4158645507,56,Back,4158645509,140,24.5,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683201,122,1,1,15,16,mjejb0x57ms54j9ry6s8njwh,1,25.2,45.2,2023-04-02T16:16:51.526Z,2023-04-02T16:16:53Z,4158645559,213,4.8,4158645555,141,25.2,4158645557,212,13.7,4158645551,56,Back,4158645553,140,26.8,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683285,123,1,1,15,18,mjejb0x57ms54j9ry6s8njwh,1,28.6,15.5,2023-04-02T16:16:53.590Z,2023-04-02T16:16:58Z,4158645987,212,10.8,4158645977,56,Back,4158645983,141,28.5,4158645981,140,34.5,4158645989,213,1.0,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683301,124,1,1,15,23,mjejb0x57ms54j9ry6s8njwh,1,41.1,29.2,2023-04-02T16:16:58.158Z,2023-04-02T16:16:59Z,4158646047,213,3.3,4158646043,141,26.7,4158646039,56,Back,4158646041,140,28.6,4158646045,212,13.2,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683327,125,1,1,15,24,mjejb0x57ms54j9ry6s8njwh,1,28,26.5,2023-04-02T16:16:59.030Z,2023-04-02T16:17:00Z,4158646169,140,34.5,4158646173,212,9.4,4158646171,141,36.0,4158646167,56,Back,4158646175,213,0.8,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683379,126,1,1,15,25,mjejb0x57ms54j9ry6s8njwh,0,34.3,29.9,2023-04-02T16:17:00.518Z,2023-04-02T16:17:06Z,4158646447,56,Back,4158646449,140,37.5,4158646455,213,4.9,4158646453,212,21.3,4158646451,141,0.0,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683513,104,5,1,15,28,cz26xwowfjp8ei14n9z2ac135,1,60.8,101.2,2023-04-02T16:17:03.446Z,2023-04-02T16:19:16Z,4158647113,233,127,4158647103,347,,4158647101,56,Left,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683383,127,5,1,15,28,mjejb0x57ms54j9ry6s8njwh,0,39.2,-1.2,2023-04-02T16:17:03.446Z,2023-04-02T16:17:10Z,4158646473,56,Back,4158646475,347,,4158647137,233,104,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683551,105,1,1,15,35,cz26xwowfjp8ei14n9z2ac135,1,56.8,100,2023-04-02T16:17:10.258Z,2023-04-02T16:17:13Z,4158647347,140,61.2,4158647343,107,,4158647351,212,10.1,4158647353,213,5.2,4158647345,56,Left,4158647349,141,87.2,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683603,106,1,1,15,39,cz26xwowfjp8ei14n9z2ac135,1,61.1,88.9,2023-04-02T16:17:14.418Z,2023-04-02T16:17:15Z,4158647621,212,5.6,4158647623,213,0.9,4158647617,140,64.3,4158647619,141,95.4,4158647615,56,Left,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683669,107,1,1,15,40,cz26xwowfjp8ei14n9z2ac135,1,64.3,95.4,2023-04-02T16:17:15.489Z,2023-04-02T16:17:18Z,4158648017,212,12.6,4158648011,56,Left,4158648013,140,74.4,4158648015,141,85.4,4158648019,213,5.7,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683679,108,3,1,15,43,cz26xwowfjp8ei14n9z2ac135,1,73,83.6,2023-04-02T16:17:18.054Z,2023-04-02T16:17:19Z,4158648087,233,128,4158648079,56,Left,4158648081,286,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683651,128,45,1,15,43,mjejb0x57ms54j9ry6s8njwh,0,27,16.4,2023-04-02T16:17:18.054Z,2023-04-02T16:17:19Z,4158647937,56,Back,4158648105,233,108,4158647939,285,,,,,,,,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683697,109,1,1,15,44,cz26xwowfjp8ei14n9z2ac135,1,64.6,83.5,2023-04-02T16:17:19.297Z,2023-04-02T16:17:20Z,4158648173,141,80.6,4158648171,140,45.6,4158648175,212,20.0,4158648169,56,Back,4158648177,213,3.2,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683729,110,1,1,15,45,cz26xwowfjp8ei14n9z2ac135,1,45.6,80.6,2023-04-02T16:17:20.593Z,2023-04-02T16:17:22Z,4158648287,141,81.1,4158648283,56,Back,4158648285,140,31.6,4158648289,212,14.7,4158648291,213,3.1,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683847,111,1,1,15,47,cz26xwowfjp8ei14n9z2ac135,1,31.6,81.1,2023-04-02T16:17:22.186Z,2023-04-02T16:17:29Z,4158648797,141,32.2,4158648805,213,4.6,4158648809,1,,4158648801,212,33.3,4158648793,140,29.5,4158648789,56,Back,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683925,112,1,1,15,54,cz26xwowfjp8ei14n9z2ac135,1,17.4,50.6,2023-04-02T16:17:29.546Z,2023-04-02T17:51:32Z,4158649167,1,,4158649157,56,Center,4158649165,213,6.0,4158649155,155,,4158649163,212,47.7,4158649159,140,60.8,4158649161,141,30.1,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683949,113,44,1,15,56,cz26xwowfjp8ei14n9z2ac135,1,65.1,27.4,2023-04-02T16:17:31.437Z,2023-04-02T16:17:34Z,4158649257,286,,4158649325,233,129,4158649255,56,Center,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683905,129,44,1,15,56,mjejb0x57ms54j9ry6s8njwh,0,34.9,72.6,2023-04-02T16:17:31.438Z,2023-04-02T16:17:34Z,4158649091,285,,4158649089,56,Back,4158649345,233,113,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683961,130,1,1,15,58,mjejb0x57ms54j9ry6s8njwh,0,29.9,83.3,2023-04-02T16:17:33.198Z,2023-04-02T16:17:34Z,4158649309,212,6.5,4158649305,140,36.1,4158649311,213,0.1,4158649301,3,,4158649303,56,Back,4158649307,141,83.8,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527683971,114,1,1,15,58,cz26xwowfjp8ei14n9z2ac135,0,60.8,30.1,2023-04-02T16:17:33.530Z,2023-04-02T16:17:56Z,4158649377,213,5.9,4158649369,56,Center,4158651063,3,,4158649375,212,5.7,4158649371,140,65.9,4158649373,141,27.1,4158651219,168,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684029,131,49,1,16,3,mjejb0x57ms54j9ry6s8njwh,1,45.3,77.8,2023-04-02T16:17:38.519Z,2023-04-02T16:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684045,115,61,1,16,4,cz26xwowfjp8ei14n9z2ac135,0,58.1,18.5,2023-04-02T16:17:39.474Z,2023-04-02T16:17:39Z,4158649781,56,Right,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684087,132,4,1,16,5,mjejb0x57ms54j9ry6s8njwh,1,47.5,77.6,2023-04-02T16:17:40.294Z,2023-04-02T16:17:43Z,4158650161,233,116,4158649959,152,,4158649961,286,,4158649955,295,,4158649957,56,Back,4158649953,13,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684117,116,4,1,16,5,cz26xwowfjp8ei14n9z2ac135,0,52.5,22.4,2023-04-02T16:17:40.295Z,2023-04-02T16:17:44Z,4158650099,56,Center,4158650095,13,,4158650101,152,,4158650103,285,,4158650191,233,132,4158650097,295,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684295,133,1,1,16,16,mjejb0x57ms54j9ry6s8njwh,1,47.3,79.6,2023-04-02T16:17:51.302Z,2023-04-02T16:17:54Z,4158651007,5,,4158651015,141,37.9,4158651019,213,4.4,4158651013,140,38.8,4158651011,56,Back,4158651009,152,,4158651017,212,29.7,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684339,134,1,1,16,19,mjejb0x57ms54j9ry6s8njwh,1,42.1,35.4,2023-04-02T16:17:54.150Z,2023-04-02T16:17:57Z,4158651251,56,Right,4158651267,213,5.6,4158651255,140,58.6,4158651263,212,21.8,4158651259,141,15.9,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684367,135,1,1,16,22,mjejb0x57ms54j9ry6s8njwh,1,61.8,9.8,2023-04-02T16:17:57.062Z,2023-04-02T16:17:58Z,4158651407,141,28.5,4158651403,56,Center,4158651411,213,1.3,4158651405,140,64.7,4158651409,212,13.1,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684435,136,1,1,16,23,mjejb0x57ms54j9ry6s8njwh,1,67.3,25.8,2023-04-02T16:17:58.766Z,2023-04-02T16:18:03Z,4158651825,140,58.5,4158651829,212,9.6,4158651831,213,3.4,4158651823,56,Center,4158651827,141,22.2,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684473,137,1,1,16,28,mjejb0x57ms54j9ry6s8njwh,1,44.3,25.5,2023-04-02T16:18:03.342Z,2023-04-02T16:18:05Z,4158652029,56,Back,4158652031,140,48.2,4158652035,141,37.9,4158652039,212,9.4,4158652043,213,1.1,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684499,138,1,1,16,30,mjejb0x57ms54j9ry6s8njwh,1,47.5,29.7,2023-04-02T16:18:05.350Z,2023-04-02T16:18:07Z,4158652187,56,Right,4158652189,140,64.1,4158652193,212,23.4,4158652191,141,6.8,4158652195,213,5.6,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684559,139,1,1,16,32,mjejb0x57ms54j9ry6s8njwh,1,64.4,7.1,2023-04-02T16:18:07.422Z,2023-04-02T16:18:12Z,4158652449,141,20.0,4158652445,56,Right,4158652451,212,8.8,4158652453,213,1.5,4158652447,140,65.3,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684629,140,1,1,16,36,mjejb0x57ms54j9ry6s8njwh,1,57.4,39.5,2023-04-02T16:18:11.926Z,2023-04-02T16:18:16Z,4158652825,213,1.0,4158652821,141,60.8,4158652823,212,17.0,4158652817,56,Center,4158652819,140,65.8,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684643,141,1,1,16,41,mjejb0x57ms54j9ry6s8njwh,1,58,74.8,2023-04-02T16:18:16.678Z,2023-04-02T16:18:18Z,4158652899,213,1.2,4158652895,141,89.3,4158652891,56,Left,4158652893,140,61.2,4158652897,212,10.4,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684659,142,1,1,16,43,mjejb0x57ms54j9ry6s8njwh,0,62.6,90.8,2023-04-02T16:18:18.254Z,2023-04-02T16:18:19Z,4158652957,141,93.5,4158652953,56,Left,4158652959,212,12.0,4158652961,213,0.2,4158652955,140,73.9,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684685,117,8,1,16,44,cz26xwowfjp8ei14n9z2ac135,1,20.6,8,2023-04-02T16:18:19.666Z,2023-04-02T16:18:36Z,4158653119,56,Back,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684699,118,5,1,16,45,cz26xwowfjp8ei14n9z2ac135,0,29.8,-2,2023-04-02T16:18:20.774Z,2023-04-02T16:19:16Z,4158653181,347,,4158653179,56,Back,4158653349,233,143,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684725,143,5,1,16,45,mjejb0x57ms54j9ry6s8njwh,1,70.2,102,2023-04-02T16:18:20.774Z,2023-04-02T16:18:24Z,4158653311,56,Left,4158653313,347,,4158653345,233,118,,,,,,,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684755,144,1,1,16,49,mjejb0x57ms54j9ry6s8njwh,0,67.1,100,2023-04-02T16:18:24.367Z,2023-04-02T16:18:27Z,4158653513,140,89.1,4158653511,56,Center,4158653509,107,,4158653517,212,32.3,4158653521,1,,4158653519,213,5.5,4158653515,141,68.8,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684833,119,12,1,16,53,cz26xwowfjp8ei14n9z2ac135,1,7,25.6,2023-04-02T16:18:28.034Z,2023-04-02T16:18:35Z,4158653899,212,18.2,4158653895,140,5.4,4158653901,213,4.6,4158654063,15,,4158653939,167,,4158653893,56,Back,4158653897,141,0.0,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684839,120,5,1,16,54,cz26xwowfjp8ei14n9z2ac135,0,11,-1.6,2023-04-02T16:18:29.022Z,2023-04-02T16:19:16Z,4158653919,56,Back,4158654245,233,145,4158653925,347,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527684901,145,5,1,16,54,mjejb0x57ms54j9ry6s8njwh,1,89,101.6,2023-04-02T16:18:29.022Z,2023-04-02T16:18:35Z,4158654203,56,Left,4158654205,347,,4158654235,233,120,,,,,,,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527685251,146,1,1,17,21,mjejb0x57ms54j9ry6s8njwh,0,88.6,100,2023-04-02T16:18:56.623Z,2023-04-02T16:18:59Z,4158656035,1,,4158656013,107,,4158656027,212,26.4,4158656023,141,63.3,4158656031,213,4.8,4158656015,56,Center,4158656019,140,90.5,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527685285,121,12,1,17,26,cz26xwowfjp8ei14n9z2ac135,1,2.5,37.1,2023-04-02T16:19:01.170Z,2023-04-02T16:19:02Z,4158656219,15,,4158656187,141,11.7,4158656195,213,5.1,4158656183,56,Back,4158656191,212,19.0,4158656185,140,10.1,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527685343,147,1,1,17,27,mjejb0x57ms54j9ry6s8njwh,0,88,92,2023-04-02T16:19:02.166Z,2023-04-02T16:19:06Z,4158656475,140,100.0,4158656479,212,13.6,4158656469,2,,4158656471,155,,4158656481,213,6.0,4158656473,56,Left,4158656477,141,86.6,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
