id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2486931545,127,7,1,15,14,dcdnoyf6kzhj46iyfm7xq43fy,1,82.9,47.6,2022-11-20T14:16:40.274Z,2022-11-20T16:16:37Z,3922669123,56,Center,3922669137,233,131,3922669125,286,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931549,128,1,1,15,17,dcdnoyf6kzhj46iyfm7xq43fy,0,85.2,40.3,2022-11-20T14:16:43.532Z,2022-11-20T16:16:34Z,3922669153,212,7.0,3922669147,56,Center,3922669149,140,80.5,3922669155,213,2.4,3922669151,141,47.6,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931555,132,8,1,15,19,mjejb0x57ms54j9ry6s8njwh,1,14.9,50.9,2022-11-20T14:16:44.832Z,2022-11-20T14:16:44Z,3922669183,56,Back,,,,,,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931569,133,49,1,15,20,mjejb0x57ms54j9ry6s8njwh,1,14.9,54.2,2022-11-20T14:16:45.912Z,2022-11-20T14:16:46Z,,,,,,,,,,,,,,,,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931589,134,1,1,15,20,mjejb0x57ms54j9ry6s8njwh,0,14.9,54.2,2022-11-20T14:16:46.624Z,2022-11-20T14:16:48Z,3922669333,56,Back,3922669337,141,65.5,3922669339,212,33.2,3922669335,140,45.7,3922669331,155,,3922669341,213,0.2,3922669343,1,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931615,129,49,1,15,26,dcdnoyf6kzhj46iyfm7xq43fy,1,33.9,15.9,2022-11-20T14:16:52.061Z,2022-11-20T14:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931647,130,1,1,15,26,dcdnoyf6kzhj46iyfm7xq43fy,1,38,14.1,2022-11-20T14:16:52.659Z,2022-11-20T14:16:56Z,3922669713,212,19.9,3922669707,56,Back,3922669709,140,44.9,3922669711,141,41.3,3922669715,213,1.2,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931659,131,1,1,15,30,dcdnoyf6kzhj46iyfm7xq43fy,1,44.9,41.3,2022-11-20T14:16:56.299Z,2022-11-20T14:16:58Z,3922669771,212,23.8,3922669773,213,4.0,3922669765,56,Back,3922669769,141,13.7,3922669767,140,30.9,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931707,132,1,1,15,32,dcdnoyf6kzhj46iyfm7xq43fy,1,30.9,13.7,2022-11-20T14:16:57.923Z,2022-11-20T14:17:04Z,3922670067,141,60.9,3922670069,212,32.1,3922670065,140,29.7,3922670063,56,Back,3922670071,213,1.6,3922670073,1,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931739,133,1,1,15,38,dcdnoyf6kzhj46iyfm7xq43fy,1,37.5,69,2022-11-20T14:17:04.436Z,2022-11-20T14:17:07Z,3922670285,140,38.2,3922670291,213,4.7,3922670289,212,40.1,3922670287,141,10.1,3922670283,56,Back,3922670293,1,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931797,134,1,1,15,43,dcdnoyf6kzhj46iyfm7xq43fy,1,34.6,14,2022-11-20T14:17:09.355Z,2022-11-20T14:17:16Z,3922670543,140,19.6,3922670547,212,29.3,3922670545,141,50.3,3922670549,213,2.1,3922670541,56,Back,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931827,135,1,1,15,51,dcdnoyf6kzhj46iyfm7xq43fy,1,19.8,51.6,2022-11-20T14:17:16.875Z,2022-11-20T16:16:32Z,3922670673,157,,3922670677,140,53.6,3922670675,56,Center,3922670679,141,28.0,3922670685,1,,3922670681,212,38.9,3922670683,213,5.9,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931831,136,44,1,15,53,dcdnoyf6kzhj46iyfm7xq43fy,1,53.2,31.4,2022-11-20T14:17:19.183Z,2022-11-20T14:17:20Z,3922670701,286,,3922670699,56,Center,3922670707,233,135,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931821,135,44,1,15,53,mjejb0x57ms54j9ry6s8njwh,0,46.8,68.6,2022-11-20T14:17:19.184Z,2022-11-20T14:17:20Z,3922670649,285,,3922670647,56,Back,3922670723,233,136,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931849,137,1,1,15,54,dcdnoyf6kzhj46iyfm7xq43fy,0,53.6,28,2022-11-20T14:17:19.979Z,2022-11-20T14:17:21Z,3922670783,212,24.8,3922670781,141,23.9,3922670785,213,6.2,3922670777,56,Center,3922670775,168,,3922670779,140,77.1,3922670773,3,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931837,136,49,1,15,54,mjejb0x57ms54j9ry6s8njwh,1,37.2,70.8,2022-11-20T14:17:20.641Z,2022-11-20T14:17:20Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931879,137,1,1,15,55,mjejb0x57ms54j9ry6s8njwh,1,38.3,70.5,2022-11-20T14:17:20.920Z,2022-11-20T14:17:25Z,3922670953,140,14.8,3922670959,213,3.2,3922670955,141,67.2,3922670951,56,Back,3922670957,212,24.8,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931909,138,1,1,16,0,mjejb0x57ms54j9ry6s8njwh,1,14.4,67.2,2022-11-20T14:17:25.879Z,2022-11-20T14:17:29Z,3922671093,1,,3922671083,56,Back,3922671085,140,47.0,3922671089,212,34.3,3922671081,157,,3922671091,213,0.1,3922671087,141,70.5,,,,5llfshqnnnclh5o2t1b1ckqtx,E. Cumings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931925,139,44,1,16,2,mjejb0x57ms54j9ry6s8njwh,1,46.6,74.5,2022-11-20T14:17:27.961Z,2022-11-20T14:17:31Z,3922671153,285,,3922671151,56,Back,3922671155,233,138,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931903,138,44,1,16,2,dcdnoyf6kzhj46iyfm7xq43fy,0,53.4,25.5,2022-11-20T14:17:27.962Z,2022-11-20T14:17:31Z,3922671063,286,,3922671061,56,Center,3922671173,233,139,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931921,139,61,1,16,4,dcdnoyf6kzhj46iyfm7xq43fy,1,53.4,17.6,2022-11-20T14:17:30.396Z,2022-11-20T14:17:30Z,3922671149,56,Right,,,,,,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931933,140,1,1,16,4,mjejb0x57ms54j9ry6s8njwh,0,47,70.5,2022-11-20T14:17:30.528Z,2022-11-20T14:17:31Z,3922671193,141,69.4,3922671195,212,2.3,3922671191,140,49.1,3922671189,56,Back,3922671187,3,,3922671197,213,6.0,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486931987,141,1,1,16,7,mjejb0x57ms54j9ry6s8njwh,1,52.8,73.3,2022-11-20T14:17:33.783Z,2022-11-20T14:17:41Z,3922671483,56,Left,3922671491,213,0.4,3922671485,140,80.3,3922671489,212,31.7,3922671487,141,92.6,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932013,142,1,1,16,15,mjejb0x57ms54j9ry6s8njwh,1,97.9,72.7,2022-11-20T14:17:41.407Z,2022-11-20T14:18:29Z,3922673479,210,16,3922671623,140,94.9,3922671627,212,14.2,3922671629,213,4.5,3922671621,56,Center,3922671625,141,52.4,3922673483,154,,3922673485,22,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2486932015,143,16,1,16,17,mjejb0x57ms54j9ry6s8njwh,1,93.9,53.4,2022-11-20T14:17:43.215Z,2022-11-20T14:18:29Z,3922673495,77,,3922673497,29,,3922673501,55,142,3922673515,230,99.7,3922673517,231,52.7,3922673513,328,,3922673521,374,2022-11-20 14:17:42.806,3922673499,154,,brppytuf1766c50274dkue5pm,M. Kearns,3922673493,17,3922671635,22,,3922673525,375,3922673509,214,,,,16:17.005,3922671639,56,Center,3922673491,72,3922673505,102,53.9,3922673507,103,31.0,,,,,,,
2486932345,140,1,1,17,2,dcdnoyf6kzhj46iyfm7xq43fy,1,50.1,50.1,2022-11-20T14:18:28.274Z,2022-11-20T14:18:56Z,3922673533,212,11.5,3922673529,140,39.3,3922673527,56,Back,3922674149,279,G,3922673535,213,3.0,3922673531,141,53.0,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932363,141,1,1,17,4,dcdnoyf6kzhj46iyfm7xq43fy,1,38.2,55.2,2022-11-20T14:18:30.243Z,2022-11-20T14:18:31Z,3922673597,212,12.2,3922673595,141,37.4,3922673599,213,4.6,3922673591,56,Back,3922673593,140,36.5,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932369,142,1,1,17,5,dcdnoyf6kzhj46iyfm7xq43fy,1,36.5,37.4,2022-11-20T14:18:31.427Z,2022-11-20T14:18:33Z,3922673643,141,13.2,3922673647,213,4.3,3922673645,212,17.7,3922673641,140,30.2,3922673639,56,Back,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932389,143,1,1,17,7,dcdnoyf6kzhj46iyfm7xq43fy,1,30.2,13.2,2022-11-20T14:18:32.915Z,2022-11-20T14:18:36Z,3922673781,56,Back,3922673785,141,46.7,3922673789,213,1.9,3922673787,212,24.1,3922673783,140,22.7,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932419,144,1,1,17,11,dcdnoyf6kzhj46iyfm7xq43fy,1,24.7,45.4,2022-11-20T14:18:36.867Z,2022-11-20T14:18:39Z,3922673935,155,,3922673939,140,54.6,3922673937,56,Left,3922673945,213,0.9,3922673941,141,98.3,3922673947,1,,3922673943,212,47.7,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932425,145,1,1,17,13,dcdnoyf6kzhj46iyfm7xq43fy,0,54.6,98.3,2022-11-20T14:18:39.587Z,2022-11-20T14:18:40Z,3922673983,56,Left,3922673987,141,100.0,3922673989,212,12.3,3922673991,213,0.2,3922673981,3,,3922673985,140,66.1,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932545,144,5,1,17,14,mjejb0x57ms54j9ry6s8njwh,1,36.4,-2,2022-11-20T14:18:40.183Z,2022-11-20T14:18:59Z,3922674729,233,146,3922674703,347,,3922674701,56,Back,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932429,146,5,1,17,14,dcdnoyf6kzhj46iyfm7xq43fy,0,63.6,102,2022-11-20T14:18:40.183Z,2022-11-20T16:16:04Z,3922673995,347,,3922673993,56,Left,3922674737,233,144,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932573,145,1,1,17,33,mjejb0x57ms54j9ry6s8njwh,1,36.6,0,2022-11-20T14:18:59.007Z,2022-11-20T14:19:01Z,3922674831,141,4.3,3922674835,213,0.4,3922674825,107,,3922674833,212,10.7,3922674829,140,45.9,3922674827,56,Back,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932587,146,1,1,17,35,mjejb0x57ms54j9ry6s8njwh,1,45.9,4.3,2022-11-20T14:19:01.711Z,2022-11-20T14:19:03Z,3922674883,56,Back,3922674885,140,34.0,3922674891,213,3.2,3922674889,212,12.5,3922674887,141,4.0,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932599,147,1,1,17,37,mjejb0x57ms54j9ry6s8njwh,1,34,4,2022-11-20T14:19:03.151Z,2022-11-20T14:19:04Z,3922674943,213,1.7,3922674941,212,3.5,3922674937,140,33.7,3922674939,141,9.1,3922674933,56,Back,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932643,148,1,1,17,38,mjejb0x57ms54j9ry6s8njwh,1,33.8,10.7,2022-11-20T14:19:04.247Z,2022-11-20T14:19:07Z,3922675187,140,19.3,3922675189,141,4.1,3922675191,212,15.9,3922675185,56,Back,3922675193,213,3.4,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932655,149,1,1,17,42,mjejb0x57ms54j9ry6s8njwh,0,20.3,5.2,2022-11-20T14:19:07.824Z,2022-11-20T14:19:09Z,3922675239,56,Right,3922675237,155,,3922675241,140,58.0,3922675249,1,,3922675245,212,39.7,3922675247,213,0.1,3922675243,141,8.8,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932679,147,1,1,17,44,dcdnoyf6kzhj46iyfm7xq43fy,1,29.6,93.9,2022-11-20T14:19:10.243Z,2022-11-20T14:19:11Z,3922675379,3,,3922675387,141,84.2,3922675381,56,Back,3922675385,140,38.8,3922675389,212,11.7,3922675391,213,5.7,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932685,148,49,1,17,46,dcdnoyf6kzhj46iyfm7xq43fy,1,38.9,85.1,2022-11-20T14:19:11.851Z,2022-11-20T14:19:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932739,149,1,1,17,46,dcdnoyf6kzhj46iyfm7xq43fy,1,43.7,82.1,2022-11-20T14:19:12.339Z,2022-11-20T14:19:17Z,3922675649,56,Back,3922675653,141,70.3,3922675657,213,3.6,3922675651,140,27.5,3922675655,212,18.8,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932749,150,1,1,17,51,dcdnoyf6kzhj46iyfm7xq43fy,0,36.3,68.8,2022-11-20T14:19:17.682Z,2022-11-20T14:19:19Z,3922675703,56,Left,3922675707,141,94.7,3922675709,212,26.9,3922675705,140,55.7,3922675701,155,,3922675711,213,0.7,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932771,150,1,1,17,55,mjejb0x57ms54j9ry6s8njwh,0,46.4,4,2022-11-20T14:19:20.863Z,2022-11-20T14:19:21Z,3922675831,212,14.7,3922675823,3,,3922675825,56,Right,3922675829,141,0.0,3922675833,213,6.0,3922675827,140,59.9,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932867,151,5,1,17,56,dcdnoyf6kzhj46iyfm7xq43fy,1,36.9,101.8,2022-11-20T14:19:21.813Z,2022-11-20T16:16:04Z,3922676291,56,Back,3922676311,233,151,3922676293,347,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932779,151,5,1,17,56,mjejb0x57ms54j9ry6s8njwh,0,63.1,-1.8,2022-11-20T14:19:21.813Z,2022-11-20T14:19:35Z,3922676323,233,151,3922675861,347,,3922675859,56,Right,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932895,152,1,1,18,8,dcdnoyf6kzhj46iyfm7xq43fy,1,42.3,100,2022-11-20T14:19:34.770Z,2022-11-20T14:19:37Z,3922676453,140,43.5,3922676451,56,Back,3922676457,141,84.4,3922676463,213,4.8,3922676449,107,,3922676461,212,11.4,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932909,153,1,1,18,11,dcdnoyf6kzhj46iyfm7xq43fy,1,44.3,81.4,2022-11-20T14:19:37.211Z,2022-11-20T14:19:38Z,3922676503,56,Left,3922676507,141,85.3,3922676509,212,20.8,3922676505,140,63.9,3922676511,213,0.1,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932911,154,1,1,18,12,dcdnoyf6kzhj46iyfm7xq43fy,0,63.9,85.3,2022-11-20T14:19:38.715Z,2022-11-20T14:19:39Z,3922676523,140,69.9,3922676527,212,6.3,3922676529,213,0.1,3922676525,141,86.3,3922676521,56,Left,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932917,152,49,1,18,14,mjejb0x57ms54j9ry6s8njwh,1,30.2,20.4,2022-11-20T14:19:40.487Z,2022-11-20T14:19:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932933,153,61,1,18,16,mjejb0x57ms54j9ry6s8njwh,0,30.6,17.7,2022-11-20T14:19:41.999Z,2022-11-20T14:19:42Z,3922676637,56,Back,,,,,,,,,,,,,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932943,155,49,1,18,17,dcdnoyf6kzhj46iyfm7xq43fy,1,68.3,81.4,2022-11-20T14:19:43.434Z,2022-11-20T14:19:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932987,156,1,1,18,18,dcdnoyf6kzhj46iyfm7xq43fy,0,68.6,89.9,2022-11-20T14:19:44.715Z,2022-11-20T14:19:49Z,3922676879,212,22.4,3922676875,140,87.6,3922676877,141,74.8,3922676873,56,Center,3922676881,213,5.8,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486932989,154,52,1,18,23,mjejb0x57ms54j9ry6s8njwh,1,13.5,26.8,2022-11-20T14:19:49.487Z,2022-11-20T14:19:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5llfshqnnnclh5o2t1b1ckqtx,E. Cumings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933075,155,1,1,18,30,mjejb0x57ms54j9ry6s8njwh,1,14.4,48.4,2022-11-20T14:19:56.686Z,2022-11-20T14:20:00Z,3922677299,123,,3922677307,212,14.9,3922677305,141,69.6,3922677309,213,1.3,3922677301,56,Back,3922677303,140,18.1,,,,,,,5llfshqnnnclh5o2t1b1ckqtx,E. Cumings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933093,156,1,1,18,34,mjejb0x57ms54j9ry6s8njwh,1,20.7,72.7,2022-11-20T14:20:00.654Z,2022-11-20T14:20:04Z,3922677415,212,16.9,3922677411,140,24.3,3922677417,213,1.3,3922677409,56,Back,3922677413,141,96.9,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933111,157,1,1,18,38,mjejb0x57ms54j9ry6s8njwh,0,38.5,84.9,2022-11-20T14:20:04.567Z,2022-11-20T14:20:15Z,3922677537,212,31.0,3922677539,213,6.2,3922677531,56,Left,3922677535,141,82.2,3922677533,140,68.0,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933107,157,49,1,18,41,dcdnoyf6kzhj46iyfm7xq43fy,1,32.1,20.3,2022-11-20T14:20:07.346Z,2022-11-20T14:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933149,158,1,1,18,41,dcdnoyf6kzhj46iyfm7xq43fy,1,31.3,18.5,2022-11-20T14:20:07.723Z,2022-11-20T14:20:13Z,3922677761,141,45.1,3922677765,212,30.0,3922677769,213,2.5,3922677755,56,Back,3922677757,140,8.5,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933173,159,1,1,18,47,dcdnoyf6kzhj46iyfm7xq43fy,1,10.9,40.1,2022-11-20T14:20:12.996Z,2022-11-20T14:20:16Z,3922677903,1,,3922677893,56,Back,3922677897,141,12.6,3922677891,155,,3922677899,212,43.5,3922677895,140,48.3,3922677901,213,5.8,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933181,160,44,1,18,50,dcdnoyf6kzhj46iyfm7xq43fy,1,50.1,8.6,2022-11-20T14:20:16.778Z,2022-11-20T14:20:18Z,3922677945,286,,3922677933,56,Right,3922677941,233,158,,,,,,,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933179,158,44,1,18,50,mjejb0x57ms54j9ry6s8njwh,0,49.9,91.4,2022-11-20T14:20:16.779Z,2022-11-20T14:20:19Z,3922677953,233,160,3922677923,56,Back,3922677925,285,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933191,161,1,1,18,51,dcdnoyf6kzhj46iyfm7xq43fy,0,48.3,12.6,2022-11-20T14:20:16.834Z,2022-11-20T14:20:25Z,3922678003,140,76.9,3922678009,213,0.1,3922678005,141,18.8,3922677997,3,,3922678001,56,Right,3922678007,212,30.3,3922677999,168,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933189,159,49,1,18,53,mjejb0x57ms54j9ry6s8njwh,1,27.2,85.3,2022-11-20T14:20:19.126Z,2022-11-20T14:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933243,160,1,1,18,53,mjejb0x57ms54j9ry6s8njwh,1,27.2,85.3,2022-11-20T14:20:19.247Z,2022-11-20T14:20:27Z,3922678285,213,4.0,3922678281,141,52.4,3922678277,56,Back,3922678279,140,8.6,3922678283,212,29.7,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933259,161,1,1,19,1,mjejb0x57ms54j9ry6s8njwh,0,14.7,49,2022-11-20T14:20:27.255Z,2022-11-20T14:20:30Z,3922678361,155,,3922678369,212,41.0,3922678365,140,53.2,3922678367,141,58.8,3922678371,213,0.2,3922678373,1,,3922678363,56,Center,,,,5llfshqnnnclh5o2t1b1ckqtx,E. Cumings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933257,162,44,1,19,3,dcdnoyf6kzhj46iyfm7xq43fy,1,45.6,40.2,2022-11-20T14:20:29.203Z,2022-11-20T14:20:30Z,3922678357,56,Back,3922678359,285,,3922678431,233,162,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933261,162,44,1,19,3,mjejb0x57ms54j9ry6s8njwh,0,54.4,59.8,2022-11-20T14:20:29.204Z,2022-11-20T14:20:31Z,3922678379,286,,3922678377,56,Center,3922678449,233,162,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486933263,163,1,1,19,3,dcdnoyf6kzhj46iyfm7xq43fy,0,44.4,39.1,2022-11-20T14:20:29.595Z,2022-11-20T14:27:52Z,3922678383,56,Center,3922678387,141,39.5,3922678381,3,,3922678389,212,21.3,3922678385,140,64.7,3922678391,213,0.0,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
