id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/15/value
2540933273,116,10,1,11,34,dcdnoyf6kzhj46iyfm7xq43fy,1,6,63.3,2023-04-29T16:29:04.385Z,2023-04-29T18:14:46Z,4236064005,233,106,4236063317,56,Back,4236063315,94,,,,,,,,,,,,,,,,,92faf40oeermdhlvh8k482vo5,R. Stott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931247,105,44,1,11,34,9ijyncrxsejz505dbadwr1dir,1,93.7,47.5,2023-04-29T16:29:05.054Z,2023-04-29T16:29:16Z,4236052217,56,Center,4236052219,286,,4236052227,233,103,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931097,103,44,1,11,34,dcdnoyf6kzhj46iyfm7xq43fy,0,6.3,52.5,2023-04-29T16:29:05.055Z,2023-04-29T16:29:35Z,4236051309,56,Back,4236052241,233,105,4236051311,285,,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931143,104,16,1,11,35,9ijyncrxsejz505dbadwr1dir,1,94.1,48.4,2023-04-29T16:29:06.031Z,2023-04-29T16:30:16Z,4236054971,375,11:35.271,4236051571,17,,4236056835,103,23.4,4236051573,56,Center,4236056845,231,49.1,4236054961,374,2023-04-29 17:29:05.654,4236056851,282,6924,4236054951,328,,ctzcuzproy4kwpa5wweruw3px,B. England,,4236056843,230,4236056849,281,6aaes6ikbmrg75h6asm58wpg5,4236054937,15,,4236056841,458,4236056847,280,4236054931,25,4236056829,79,,99.3,BLOCKED_SHOT,,,4236056839,214,4236056831,102,,,,50.6,,
2540931681,104,1,1,12,17,dcdnoyf6kzhj46iyfm7xq43fy,1,49.8,49.9,2023-04-29T16:29:48.169Z,2023-04-29T16:34:42Z,4236054637,212,15.8,4236054635,141,48.7,4236082379,279,G,4236054633,140,34.8,4236054639,213,3.2,4236054631,56,Back,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931715,105,1,1,12,20,dcdnoyf6kzhj46iyfm7xq43fy,1,34.8,48.7,2023-04-29T16:29:50.591Z,2023-04-29T16:29:53Z,4236054839,212,13.9,4236054833,56,Back,4236054841,213,2.6,4236054837,141,58.7,4236054835,140,23.3,,,,,,,,,,cluv8to27h67l6upuanv59bai,L. Bance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931757,106,1,1,12,22,dcdnoyf6kzhj46iyfm7xq43fy,1,23.3,58.7,2023-04-29T16:29:52.936Z,2023-04-29T16:29:54Z,4236055067,213,5.0,4236055065,212,12.3,4236055061,140,26.6,4236055063,141,41.3,4236055059,56,Back,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931807,107,1,1,12,24,dcdnoyf6kzhj46iyfm7xq43fy,1,26.4,36.9,2023-04-29T16:29:54.792Z,2023-04-29T16:29:58Z,4236055309,212,19.4,4236055303,56,Back,4236055307,141,65.4,4236055305,140,27.3,4236055311,213,1.5,,,,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931879,108,1,1,12,27,dcdnoyf6kzhj46iyfm7xq43fy,1,28.5,67,2023-04-29T16:29:57.784Z,2023-04-29T16:30:02Z,4236055755,141,68.2,4236055757,212,11.8,4236055753,140,39.7,4236055759,213,0.1,4236055751,56,Back,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931915,109,1,1,12,32,dcdnoyf6kzhj46iyfm7xq43fy,1,39.6,70.2,2023-04-29T16:30:02.608Z,2023-04-29T16:30:05Z,4236055927,212,18.2,4236055925,141,72.7,4236055923,140,22.3,4236055921,56,Back,4236055929,213,3.0,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540931963,110,1,1,12,35,dcdnoyf6kzhj46iyfm7xq43fy,1,26.1,72.7,2023-04-29T16:30:05.520Z,2023-04-29T16:30:08Z,4236056141,140,14.7,4236056143,141,50.0,4236056139,56,Back,4236056147,213,4.1,4236056145,212,19.5,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932027,111,1,1,12,37,dcdnoyf6kzhj46iyfm7xq43fy,1,14.7,50,2023-04-29T16:30:08.032Z,2023-04-29T16:30:12Z,4236056505,141,18.9,4236056507,212,22.5,4236056501,56,Back,4236056509,213,5.1,4236056503,140,22.0,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932073,112,1,1,12,41,dcdnoyf6kzhj46iyfm7xq43fy,1,24.4,16.4,2023-04-29T16:30:11.913Z,2023-04-29T16:30:15Z,4236056775,213,0.4,4236056771,141,32.8,4236056773,212,31.2,4236056765,155,,4236056767,56,Center,4236056769,140,52.2,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932081,113,43,1,12,44,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2023-04-29T16:30:14.919Z,2023-04-29T16:30:47Z,4236059485,144,50,4236056809,56,Center,4236056811,286,0,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932183,114,1,1,12,47,dcdnoyf6kzhj46iyfm7xq43fy,0,43.9,32.2,2023-04-29T16:30:18.032Z,2023-04-29T16:33:37Z,4236057319,56,Back,4236057351,233,107,4236057355,286,,4236057349,236,,4236057327,213,0.5,4236057325,212,5.9,4236057321,140,48.9,4236057323,141,36.1,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932143,107,74,1,12,47,9ijyncrxsejz505dbadwr1dir,1,52.8,52.7,2023-04-29T16:30:18.033Z,2023-04-29T16:42:04Z,4236057357,233,114,4236057157,56,Center,4236057159,285,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932151,108,49,1,12,49,9ijyncrxsejz505dbadwr1dir,1,52.8,52.7,2023-04-29T16:30:19.942Z,2023-04-29T16:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932177,109,61,1,12,51,9ijyncrxsejz505dbadwr1dir,1,49.8,51.8,2023-04-29T16:30:21.448Z,2023-04-29T16:30:21Z,4236057299,56,Back,,,,,,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932259,110,1,1,12,54,9ijyncrxsejz505dbadwr1dir,1,53.5,63.4,2023-04-29T16:30:24.469Z,2023-04-29T16:30:27Z,4236057773,213,3.4,4236057771,212,24.2,4236057769,141,55.5,4236057767,140,31.0,4236057765,56,Back,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932339,111,1,1,12,57,9ijyncrxsejz505dbadwr1dir,1,36.5,51.5,2023-04-29T16:30:27.550Z,2023-04-29T16:30:33Z,4236058219,140,44.7,4236058217,56,Back,4236058225,213,5.2,4236058221,141,26.1,4236058223,212,19.3,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932377,112,1,1,13,2,9ijyncrxsejz505dbadwr1dir,1,39.4,29.1,2023-04-29T16:30:33.205Z,2023-04-29T16:30:35Z,4236058457,141,5.5,4236058461,213,5.1,4236058455,140,46.4,4236058459,212,17.7,4236058453,56,Back,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932433,113,1,1,13,5,9ijyncrxsejz505dbadwr1dir,1,45.4,6.4,2023-04-29T16:30:35.493Z,2023-04-29T16:30:39Z,4236058761,213,2.5,4236058763,1,,4236058755,140,8.5,4236058757,141,51.0,4236058753,56,Back,4236058759,212,49.2,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932467,114,1,1,13,8,9ijyncrxsejz505dbadwr1dir,1,8.5,51,2023-04-29T16:30:39.006Z,2023-04-29T16:30:42Z,4236059009,213,1.0,4236059003,140,15.7,4236058997,56,Back,4236059007,212,13.5,4236059005,141,67.5,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932495,115,1,1,13,12,9ijyncrxsejz505dbadwr1dir,1,18.4,66.3,2023-04-29T16:30:42.733Z,2023-04-29T16:30:45Z,4236059229,141,62.0,4236059231,212,19.3,4236059233,213,6.1,4236059225,56,Back,4236059227,140,36.6,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932563,116,1,1,13,14,9ijyncrxsejz505dbadwr1dir,1,36.5,61.8,2023-04-29T16:30:45.253Z,2023-04-29T16:30:49Z,4236059661,155,,4236059669,212,32.4,4236059671,213,4.6,4236059663,56,Back,4236059673,1,,4236059667,141,14.3,4236059665,140,34.3,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932653,117,1,1,13,19,9ijyncrxsejz505dbadwr1dir,1,34.5,16.5,2023-04-29T16:30:49.829Z,2023-04-29T16:30:54Z,4236060027,141,35.8,4236060025,140,25.3,4236060029,212,16.3,4236060031,213,2.2,4236060023,56,Back,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932725,118,1,1,13,24,9ijyncrxsejz505dbadwr1dir,1,28.7,34.8,2023-04-29T16:30:54.653Z,2023-04-29T16:31:00Z,4236060485,212,20.3,4236060487,213,1.4,4236060479,56,Back,4236060483,141,64.2,4236060481,140,31.8,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932739,119,1,1,13,29,9ijyncrxsejz505dbadwr1dir,1,35,48.8,2023-04-29T16:31:00.333Z,2023-04-29T16:31:01Z,4236060567,213,4.8,4236060565,212,12.2,4236060563,141,31.0,4236060561,140,36.3,4236060559,56,Back,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932779,120,1,1,13,31,9ijyncrxsejz505dbadwr1dir,1,36.3,31,2023-04-29T16:31:01.622Z,2023-04-29T16:31:05Z,4236060799,212,9.1,4236060793,56,Back,4236060797,141,43.3,4236060795,140,32.9,4236060801,213,2.0,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932853,121,1,1,13,34,9ijyncrxsejz505dbadwr1dir,1,32.6,47.6,2023-04-29T16:31:05.342Z,2023-04-29T16:31:10Z,4236061219,56,Back,4236061227,213,0.9,4236061225,212,11.4,4236061221,140,39.0,4236061223,141,61.2,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540932921,122,1,1,13,40,9ijyncrxsejz505dbadwr1dir,1,40.2,48.5,2023-04-29T16:31:10.414Z,2023-04-29T16:31:14Z,4236061543,56,Center,4236061553,213,5.7,4236061551,212,26.9,4236061547,141,25.6,4236061545,140,61.1,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933027,123,1,1,13,43,9ijyncrxsejz505dbadwr1dir,1,65.3,19.5,2023-04-29T16:31:14.077Z,2023-04-29T16:31:20Z,4236062091,140,77.2,4236062089,56,Center,4236062093,141,26.7,4236062101,213,0.4,4236062097,212,13.4,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933087,124,1,1,13,49,9ijyncrxsejz505dbadwr1dir,1,82.9,22.2,2023-04-29T16:31:20.229Z,2023-04-29T16:31:22Z,4236062341,213,4.1,4236062337,141,12.9,4236062335,140,78.4,4236062339,212,7.9,4236062333,56,Right,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933129,125,1,1,13,52,9ijyncrxsejz505dbadwr1dir,0,78.4,12.9,2023-04-29T16:31:22.717Z,2023-04-29T16:31:24Z,4236062535,141,72.1,4236062527,2,,4236062537,212,46.8,4236062541,1,,4236062529,155,,4236062539,213,1.0,4236062531,56,Center,4236062533,140,100.0,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933139,115,5,1,13,54,dcdnoyf6kzhj46iyfm7xq43fy,1,-1.2,30.2,2023-04-29T16:31:24.675Z,2023-04-29T16:42:12Z,4236062603,56,Back,4236062639,233,126,4236062605,346,,,,,,,,,,,,,,,,,9egpxgjpxaa3dkgkzy8brq1re,Z. Morse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933133,126,5,1,13,54,9ijyncrxsejz505dbadwr1dir,0,101.2,69.8,2023-04-29T16:31:24.675Z,2023-04-29T16:31:26Z,4236062651,233,115,4236062551,56,Center,4236062553,346,,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933505,117,1,1,14,18,dcdnoyf6kzhj46iyfm7xq43fy,0,4,58.8,2023-04-29T16:31:49.001Z,2023-04-29T16:35:39Z,4236064603,124,,4236064609,140,49.1,4236064605,155,,4236064607,56,Back,4236064617,1,,4236064615,213,0.3,4236064611,141,80.4,4236064619,74,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,4236064613,212,,,,,,,,,,,,,,,,49.6,,,,,,,,,,,,,
2540933735,127,4,1,14,28,9ijyncrxsejz505dbadwr1dir,1,46.2,33.6,2023-04-29T16:31:58.655Z,2023-04-29T18:15:11Z,4236065871,265,,4236065873,286,,4236065869,152,,4236065897,233,118,4236065865,13,,4236065867,56,Back,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933687,118,4,1,14,28,dcdnoyf6kzhj46iyfm7xq43fy,0,53.8,66.4,2023-04-29T16:31:58.656Z,2023-04-29T16:32:02Z,4236065591,265,,4236065593,285,,4236065909,233,127,4236065585,13,,4236065587,56,Center,4236065589,152,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540933967,128,1,1,14,41,9ijyncrxsejz505dbadwr1dir,1,46.9,34,2023-04-29T16:32:11.589Z,2023-04-29T16:32:14Z,4236067123,5,,4236067133,56,Back,4236067129,152,,4236067139,212,28.0,4236067141,213,1.5,4236067135,140,48.5,4236067137,141,75.1,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934005,129,1,1,14,43,9ijyncrxsejz505dbadwr1dir,1,49,74.5,2023-04-29T16:32:14.365Z,2023-04-29T16:32:16Z,4236067325,140,74.7,4236067327,141,73.2,4236067329,212,27.0,4236067331,213,6.3,4236067323,56,Center,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934047,130,1,1,14,46,9ijyncrxsejz505dbadwr1dir,1,69.7,67.8,2023-04-29T16:32:16.573Z,2023-04-29T16:32:18Z,4236067537,212,12.6,4236067525,56,Center,4236067533,141,75.4,4236067539,213,2.7,4236067529,140,58.8,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934107,131,1,1,14,48,9ijyncrxsejz505dbadwr1dir,1,58.2,75.9,2023-04-29T16:32:18.645Z,2023-04-29T16:32:21Z,4236067821,213,0.4,4236067815,140,76.4,4236067817,141,89.3,4236067813,56,Left,4236067819,212,21.2,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934185,132,1,1,14,51,9ijyncrxsejz505dbadwr1dir,1,76.8,90,2023-04-29T16:32:21.845Z,2023-04-29T16:32:25Z,4236068207,212,12.9,4236068205,141,73.0,4236068201,56,Center,4236068209,213,4.2,4236068203,140,71.3,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934205,133,1,1,14,54,9ijyncrxsejz505dbadwr1dir,1,67.2,71.4,2023-04-29T16:32:25.277Z,2023-04-29T16:32:26Z,4236068305,213,1.8,4236068297,56,Left,4236068303,212,5.5,4236068299,140,66.2,4236068301,141,79.3,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934267,134,1,1,14,55,9ijyncrxsejz505dbadwr1dir,1,65,80.5,2023-04-29T16:32:26.365Z,2023-04-29T16:32:29Z,4236068669,140,39.9,4236068665,56,Back,4236068671,141,80.5,4236068677,213,3.1,4236068675,212,26.4,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934413,135,1,1,14,58,9ijyncrxsejz505dbadwr1dir,1,44.1,81.2,2023-04-29T16:32:28.909Z,2023-04-29T16:32:38Z,4236069415,212,25.7,4236069419,213,4.5,4236069411,140,39.7,4236069413,141,44.0,4236069409,56,Back,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934479,136,1,1,15,8,9ijyncrxsejz505dbadwr1dir,1,47.8,47.3,2023-04-29T16:32:38.413Z,2023-04-29T16:32:41Z,4236069767,56,Back,4236069769,140,46.1,4236069775,213,4.6,4236069773,212,21.6,4236069771,141,15.6,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934515,137,1,1,15,10,9ijyncrxsejz505dbadwr1dir,1,46.1,13.7,2023-04-29T16:32:41.317Z,2023-04-29T16:32:44Z,4236070003,141,30.4,4236070001,140,38.4,4236070007,213,2.2,4236070005,212,13.9,4236069999,56,Back,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934563,138,1,1,15,14,9ijyncrxsejz505dbadwr1dir,1,30,42.1,2023-04-29T16:32:44.453Z,2023-04-29T16:32:47Z,4236070283,140,32.9,4236070289,213,1.4,4236070281,56,Back,4236070285,141,77.0,4236070287,212,23.9,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934625,139,1,1,15,17,9ijyncrxsejz505dbadwr1dir,1,34.8,80,2023-04-29T16:32:47.629Z,2023-04-29T16:32:51Z,4236070557,56,Back,4236070559,140,43.9,4236070561,141,72.7,4236070563,212,10.8,4236070565,213,5.8,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934657,140,1,1,15,21,9ijyncrxsejz505dbadwr1dir,1,45.1,65.4,2023-04-29T16:32:51.781Z,2023-04-29T16:32:54Z,4236070787,213,4.2,4236070785,212,19.6,4236070781,140,36.2,4236070783,141,40.0,4236070779,56,Back,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934687,141,1,1,15,23,9ijyncrxsejz505dbadwr1dir,1,36.2,40,2023-04-29T16:32:53.894Z,2023-04-29T16:32:55Z,4236070973,56,Back,4236070981,213,5.0,4236070979,212,21.8,4236070977,141,9.1,4236070975,140,41.8,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934697,142,1,1,15,25,9ijyncrxsejz505dbadwr1dir,0,41.8,9.1,2023-04-29T16:32:55.685Z,2023-04-29T16:32:56Z,4236071015,141,11.1,4236071017,212,15.7,4236071013,140,56.7,4236071011,56,Right,4236071019,213,0.1,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934691,119,49,1,15,25,dcdnoyf6kzhj46iyfm7xq43fy,1,46.6,59,2023-04-29T16:32:55.768Z,2023-04-29T16:32:55Z,,,,,,,,,,,,,,,,,,,,,,,,,92faf40oeermdhlvh8k482vo5,R. Stott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934877,120,1,1,15,26,dcdnoyf6kzhj46iyfm7xq43fy,1,44.5,74.5,2023-04-29T16:32:56.512Z,2023-04-29T16:33:06Z,4236072009,213,5.7,4236072001,56,Center,4236072003,140,60.0,4236072005,141,59.6,4236072007,212,19.2,,,,,,,,,,92faf40oeermdhlvh8k482vo5,R. Stott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934883,121,4,1,15,29,dcdnoyf6kzhj46iyfm7xq43fy,1,63.1,71,2023-04-29T16:32:59.692Z,2023-04-29T17:05:21Z,4236072043,56,Center,4236072041,13,,4236072047,265,,4236072045,152,,4236242825,233,143,4236242787,286,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540934785,143,4,1,15,29,9ijyncrxsejz505dbadwr1dir,0,36.9,29,2023-04-29T16:32:59.693Z,2023-04-29T17:05:22Z,4236242837,233,121,4236071475,285,,4236071471,152,,4236071473,265,,4236071467,13,,4236071469,56,Back,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540935615,122,1,1,16,10,dcdnoyf6kzhj46iyfm7xq43fy,0,60.6,66.1,2023-04-29T16:33:41.128Z,2023-04-29T17:05:30Z,4236243631,152,,4236243629,5,,4236075859,155,,4236075861,56,Center,4236075869,213,5.9,4236075863,140,87.2,4236075867,212,29.7,4236075865,141,51.2,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540935647,144,12,1,16,14,9ijyncrxsejz505dbadwr1dir,1,11.4,53.4,2023-04-29T16:33:44.493Z,2023-04-29T16:33:46Z,4236076015,56,Back,4236076017,140,0.0,4236076021,141,62.9,4236076029,213,2.7,4236076159,167,,4236076053,15,,4236076025,212,13.9,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540935693,123,6,1,16,15,dcdnoyf6kzhj46iyfm7xq43fy,1,100,37.1,2023-04-29T16:33:45.752Z,2023-04-29T16:33:47Z,4236076269,56,Center,4236076273,75,,4236076339,233,145,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540935665,145,6,1,16,15,9ijyncrxsejz505dbadwr1dir,0,0,62.9,2023-04-29T16:33:45.752Z,2023-04-29T16:42:07Z,4236076351,233,123,4236076113,56,Back,4236076115,73,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540936169,124,1,1,16,39,dcdnoyf6kzhj46iyfm7xq43fy,0,99.5,0.5,2023-04-29T16:34:09.519Z,2023-04-29T16:34:12Z,4236078807,212,34.7,4236078805,141,49.3,4236078809,213,1.9,4236078801,56,Center,4236078803,140,89.7,4236078797,155,,4236078811,1,,4236078799,223,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,4236078791,2,4236078793,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540936219,146,12,1,16,43,9ijyncrxsejz505dbadwr1dir,1,9.5,50.9,2023-04-29T16:34:13.573Z,2023-04-29T16:34:57Z,4236079109,15,,4236079087,56,Back,4236079091,140,25.1,4236079099,213,0.6,4236079097,212,20.0,4236079095,141,67.8,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540936291,125,1,1,16,44,dcdnoyf6kzhj46iyfm7xq43fy,1,66.7,49.6,2023-04-29T16:34:15.223Z,2023-04-29T16:34:18Z,4236079511,56,Center,4236079519,213,1.0,4236079513,140,77.6,4236079515,141,73.9,4236079517,212,20.1,,,,,,,,,,cluv8to27h67l6upuanv59bai,L. Bance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540936321,126,1,1,16,48,dcdnoyf6kzhj46iyfm7xq43fy,0,78,60,2023-04-29T16:34:18.391Z,2023-04-29T16:34:19Z,4236079701,212,15.0,4236079693,140,91.3,4236079691,56,Center,4236079697,141,68.2,4236079705,213,0.4,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540936365,147,49,1,16,51,9ijyncrxsejz505dbadwr1dir,1,8.3,22.1,2023-04-29T16:34:22.245Z,2023-04-29T16:34:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
