id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2476390015,361,1,2,55,40,28u3q82ip96ahymkup01vfxli,0,71,30.6,2022-10-23T15:17:01.259Z,2022-10-23T15:17:03Z,3867265299,213,0.8,3867265291,56,Center,3867265289,155,,3867265297,212,24.1,3867265295,141,55.5,3867265293,140,87.4,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390031,575,44,2,55,41,axwnneoekq2f2yq6r1l704y96,1,9.2,47.4,2022-10-23T15:17:02.938Z,2022-10-23T15:17:04Z,3867265443,233,362,3867265387,56,Back,3867265389,285,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390019,362,44,2,55,41,28u3q82ip96ahymkup01vfxli,0,90.8,52.6,2022-10-23T15:17:02.939Z,2022-10-23T15:17:04Z,3867265481,233,575,3867265313,56,Center,3867265315,286,,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390059,576,12,2,55,43,axwnneoekq2f2yq6r1l704y96,1,5.7,50.3,2022-10-23T15:17:04.084Z,2022-10-23T15:17:05Z,3867265549,15,,3867265529,56,Back,3867265531,140,12.1,3867265537,213,5.1,3867265535,212,18.2,3867265533,141,25.5,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390083,363,1,2,55,44,28u3q82ip96ahymkup01vfxli,0,87.8,79.9,2022-10-23T15:17:05.979Z,2022-10-23T15:17:07Z,3867265677,213,4.9,3867265673,141,49.6,3867265669,56,Center,3867265671,140,91.7,3867265675,212,21.0,3867265667,155,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390143,577,44,2,55,47,axwnneoekq2f2yq6r1l704y96,1,8.9,45.6,2022-10-23T15:17:08.106Z,2022-10-23T15:17:09Z,3867265883,285,,3867265879,56,Back,3867265913,233,364,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390129,364,44,2,55,47,28u3q82ip96ahymkup01vfxli,0,91.1,54.4,2022-10-23T15:17:08.107Z,2022-10-23T15:17:09Z,3867265917,233,577,3867265827,286,,3867265825,56,Center,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390163,578,12,2,55,47,axwnneoekq2f2yq6r1l704y96,1,7.7,40.3,2022-10-23T15:17:09.068Z,2022-10-23T15:17:11Z,3867266021,56,Back,3867266055,15,,3867266031,212,17.1,3867266027,141,15.3,3867266023,140,5.7,3867266037,213,4.6,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390181,579,61,2,55,48,axwnneoekq2f2yq6r1l704y96,0,5,15.3,2022-10-23T15:17:09.980Z,2022-10-23T15:17:18Z,3867266141,56,Back,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390177,365,6,2,55,49,28u3q82ip96ahymkup01vfxli,1,87.3,74.4,2022-10-23T15:17:10.827Z,2022-10-23T15:17:13Z,3867266123,73,,3867266275,233,580,3867266121,56,Center,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390205,580,6,2,55,49,axwnneoekq2f2yq6r1l704y96,0,12.7,25.6,2022-10-23T15:17:10.827Z,2022-10-23T15:17:24Z,3867266243,73,,3867266241,56,Back,3867266287,233,365,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390683,366,1,2,56,17,28u3q82ip96ahymkup01vfxli,1,99.5,99.5,2022-10-23T15:17:38.491Z,2022-10-23T15:22:13Z,3867268875,2,,3867268885,140,90.3,3867268889,212,37.8,3867268879,155,,3867268877,6,,3867268887,141,45.8,3867268883,56,Center,3867268881,223,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,3867272203,154,,1,3867272201,210,3867268891,213,3867268893,1,,,,4.5,,,,,,,15,,,,,,,,
2476390697,367,44,2,56,22,28u3q82ip96ahymkup01vfxli,1,90.4,40.5,2022-10-23T15:17:43.291Z,2022-10-23T15:29:47Z,3867268935,286,,3867268933,56,Center,3867334861,233,688,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476402599,688,44,2,56,22,axwnneoekq2f2yq6r1l704y96,0,9.6,59.5,2022-10-23T15:17:43.292Z,2022-10-23T15:29:47Z,3867334885,233,367,3867334179,56,Back,3867334181,285,,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390717,368,15,2,56,22,28u3q82ip96ahymkup01vfxli,1,91.8,39.7,2022-10-23T15:17:43.520Z,2022-10-23T15:18:17Z,3867272283,55,366,3867272287,102,45.2,3867272279,154,,3867272275,29,,3867269037,17,,3867272297,147,41.0,3867271525,328,,3867269039,56,Center,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,3867272273,80,,,3867272289,103,3867272295,146,3867271521,15,,3867271527,82,93.7,3867271519,25,,,3867271547,233,19,3867272301,231,47.5,3867272299,230,99.3,581,
2476390691,581,10,2,56,22,axwnneoekq2f2yq6r1l704y96,1,9.8,58.2,2022-10-23T15:17:43.620Z,2022-10-23T15:30:12Z,3867271567,233,368,3867268917,56,Back,3867268915,94,,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390745,582,1,2,56,24,axwnneoekq2f2yq6r1l704y96,0,5.7,57.2,2022-10-23T15:17:45.596Z,2022-10-23T15:17:46Z,3867269211,157,,3867269217,141,40.3,3867269213,56,Back,3867269223,1,,3867269219,212,13.2,3867269215,140,11.9,3867269221,213,5.2,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390843,369,15,2,56,28,28u3q82ip96ahymkup01vfxli,1,88.1,54.6,2022-10-23T15:17:49.674Z,2022-10-23T15:19:37Z,3867273477,25,,3867280223,102,50.1,3867280227,458,,3867273483,328,,3867269697,17,,3867280231,147,50.7,3867280221,78,,3867273553,233,584,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,3867269699,56,Center,,3867280225,103,3867280229,146,3867273479,15,,,,98.2,,,,,,,14.6,,,,,,,,
2476390871,584,10,2,56,28,axwnneoekq2f2yq6r1l704y96,1,3.9,50.7,2022-10-23T15:17:49.774Z,2022-10-23T15:18:31Z,3867269869,182,,3867273599,233,369,3867269871,56,Back,3867269865,176,,3867269867,178,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476390869,583,52,2,56,30,axwnneoekq2f2yq6r1l704y96,1,3.9,50.7,2022-10-23T15:17:51.453Z,2022-10-23T15:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391211,585,1,2,56,48,axwnneoekq2f2yq6r1l704y96,1,12.2,56.4,2022-10-23T15:18:09.540Z,2022-10-23T15:18:14Z,3867271869,212,32.0,3867271873,1,,3867271881,189,,3867271871,213,0.9,3867271865,140,30.9,3867271861,199,,3867271863,56,Back,3867271867,141,93.6,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391281,586,1,2,56,54,axwnneoekq2f2yq6r1l704y96,1,24.7,90.5,2022-10-23T15:18:15.163Z,2022-10-23T15:18:17Z,3867272251,212,15.9,3867272253,213,3.3,3867272239,56,Back,3867272247,141,86.6,3867272243,140,9.8,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391297,587,1,2,56,56,axwnneoekq2f2yq6r1l704y96,1,10.7,86.6,2022-10-23T15:18:17.403Z,2022-10-23T15:18:18Z,3867272349,213,2.5,3867272341,56,Back,3867272345,141,89.6,3867272347,212,3.3,3867272343,140,8.2,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391395,588,1,2,56,57,axwnneoekq2f2yq6r1l704y96,1,8.2,89.9,2022-10-23T15:18:18.147Z,2022-10-23T15:18:23Z,3867272871,141,53.6,3867272873,212,24.8,3867272869,140,5.7,3867272867,56,Back,3867272875,213,4.6,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391459,589,1,2,57,3,axwnneoekq2f2yq6r1l704y96,1,13,49.9,2022-10-23T15:18:24.235Z,2022-10-23T15:18:26Z,3867273201,212,18.0,3867273197,140,22.2,3867273195,56,Back,3867273203,213,5.3,3867273199,141,27.6,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391559,590,1,2,57,5,axwnneoekq2f2yq6r1l704y96,1,31.3,26.7,2022-10-23T15:18:26.787Z,2022-10-23T15:18:31Z,3867273673,140,64.3,3867273675,141,28.0,3867273677,212,34.7,3867273681,1,,3867273679,213,0.0,3867273671,56,Center,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391589,591,1,2,57,10,axwnneoekq2f2yq6r1l704y96,1,61.9,26.5,2022-10-23T15:18:31.531Z,2022-10-23T15:18:33Z,3867273851,56,Right,3867273853,140,64.9,3867273857,212,13.2,3867273859,213,5.0,3867273855,141,7.6,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391611,592,1,2,57,12,axwnneoekq2f2yq6r1l704y96,0,65,7.6,2022-10-23T15:18:33.627Z,2022-10-23T15:18:34Z,3867273961,140,64.4,3867273965,212,2.2,3867273967,213,1.9,3867273963,141,10.7,3867273959,56,Right,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391633,370,61,2,57,14,28u3q82ip96ahymkup01vfxli,1,37.7,87.4,2022-10-23T15:18:35.239Z,2022-10-23T15:18:35Z,3867274063,56,Back,,,,,,,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391663,371,49,2,57,15,28u3q82ip96ahymkup01vfxli,1,35.7,77.8,2022-10-23T15:18:36.522Z,2022-10-23T15:18:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391779,372,1,2,57,15,28u3q82ip96ahymkup01vfxli,1,35.7,77.8,2022-10-23T15:18:37.073Z,2022-10-23T15:18:42Z,3867274869,212,11.4,3867274861,56,Back,3867274865,140,44.1,3867274871,213,0.7,3867274867,141,88.4,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391801,373,1,2,57,21,28u3q82ip96ahymkup01vfxli,0,71.3,89.6,2022-10-23T15:18:42.803Z,2022-10-23T15:18:44Z,3867274959,56,Center,3867274965,212,27.2,3867274961,140,89.7,3867274957,155,,3867274963,141,61.4,3867274967,213,5.5,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391841,593,12,2,57,23,axwnneoekq2f2yq6r1l704y96,1,11,38.2,2022-10-23T15:18:44.715Z,2022-10-23T15:18:46Z,3867275221,56,Back,3867275223,140,29.2,3867275227,212,20.1,3867275229,213,6.0,3867275267,15,,3867275225,141,28.9,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391881,594,1,2,57,26,axwnneoekq2f2yq6r1l704y96,1,19.1,29.7,2022-10-23T15:18:47.275Z,2022-10-23T15:18:48Z,3867275463,56,Back,3867275465,140,11.4,3867275471,213,3.7,3867275467,141,22.4,3867275469,212,9.5,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391929,595,1,2,57,27,axwnneoekq2f2yq6r1l704y96,0,12.9,21.3,2022-10-23T15:18:48.483Z,2022-10-23T15:18:52Z,3867275779,212,24.5,3867275781,213,5.6,3867275777,141,0.0,3867275775,140,31.1,3867275773,56,Back,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392271,374,5,2,57,31,28u3q82ip96ahymkup01vfxli,1,62.4,101.3,2022-10-23T15:18:52.756Z,2022-10-23T15:30:11Z,3867277613,347,,3867277611,56,Left,3867277651,233,596,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476391937,596,5,2,57,31,axwnneoekq2f2yq6r1l704y96,0,37.6,-1.3,2022-10-23T15:18:52.756Z,2022-10-23T15:19:13Z,3867275799,56,Back,3867275801,347,,3867277705,233,374,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392017,597,17,2,57,36,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T15:18:58.002Z,2022-10-23T15:18:59Z,3867276277,13,243,3867276275,392,,3867276273,31,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392305,375,1,2,57,51,28u3q82ip96ahymkup01vfxli,1,55.8,100,2022-10-23T15:19:12.929Z,2022-10-23T15:19:13Z,3867277771,107,,3867277779,212,18.8,3867277781,213,4.7,3867277775,140,55.9,3867277777,141,73.6,3867277773,56,Center,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392321,376,1,2,57,52,28u3q82ip96ahymkup01vfxli,1,55.9,73.6,2022-10-23T15:19:13.825Z,2022-10-23T15:19:14Z,3867277873,140,57.7,3867277875,141,80.8,3867277877,212,5.2,3867277871,56,Left,3867277879,213,1.2,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392361,377,1,2,57,53,28u3q82ip96ahymkup01vfxli,1,57.7,80.8,2022-10-23T15:19:14.833Z,2022-10-23T15:19:17Z,3867278117,140,75.0,3867278115,56,Left,3867278121,212,18.2,3867278119,141,79.0,3867278123,213,6.2,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392429,378,2,2,57,55,28u3q82ip96ahymkup01vfxli,1,75.7,88.6,2022-10-23T15:19:16.993Z,2022-10-23T15:21:10Z,3867278415,140,67.1,3867278417,141,90.3,3867278413,56,Left,3867289661,7,7m31qpkmuh3amb6navttdlvpx,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392661,602,55,2,57,55,axwnneoekq2f2yq6r1l704y96,1,17.2,17.6,2022-10-23T15:19:16.994Z,2022-10-23T15:31:38Z,,,,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392451,379,43,2,57,58,28u3q82ip96ahymkup01vfxli,1,0,0,2022-10-23T15:19:19.449Z,2022-10-23T15:21:18Z,3867278537,212,39.0,3867278533,140,92.5,3867290593,144,1,3867278527,2,0,3867278541,1,0,3867278531,56,Center,3867278535,141,48.7,3867278529,155,0,7m31qpkmuh3amb6navttdlvpx,A. Whelan,3867278539,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392449,598,43,2,57,59,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T15:19:20.362Z,2022-10-23T15:22:09Z,3867295487,144,52,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392485,599,43,2,58,1,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T15:19:22.915Z,2022-10-23T15:22:10Z,3867295565,144,80,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392565,600,43,2,58,4,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T15:19:25.402Z,2022-10-23T15:22:12Z,3867279129,212,29.9,3867279125,140,27.3,3867295729,144,1,3867279131,213,5.3,3867279127,141,6.7,3867279123,56,Back,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392651,601,43,2,58,6,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T15:19:27.722Z,2022-10-23T15:22:14Z,3867279603,56,Back,3867279607,141,15.8,3867279609,212,11.2,3867296013,144,1,3867279613,213,2.7,3867279605,140,18.5,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392705,603,1,2,58,12,axwnneoekq2f2yq6r1l704y96,1,17.2,17.6,2022-10-23T15:19:33.537Z,2022-10-23T15:31:26Z,3867279909,212,18.6,3867279911,213,1.9,3867279899,5,,3867344481,241,,3867279905,140,10.7,3867279907,141,43.0,3867279903,56,Back,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392749,604,1,2,58,14,axwnneoekq2f2yq6r1l704y96,1,10.7,43,2022-10-23T15:19:35.273Z,2022-10-23T15:19:37Z,3867280179,141,19.2,3867280181,212,20.3,3867280183,213,5.4,3867280175,56,Back,3867280177,140,22.3,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392833,605,1,2,58,16,axwnneoekq2f2yq6r1l704y96,1,23.1,20.7,2022-10-23T15:19:37.258Z,2022-10-23T15:19:43Z,3867280709,56,Back,3867280711,140,31.7,3867280717,213,1.3,3867280713,141,76.1,3867280719,1,,3867280707,155,,3867280715,212,38.7,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476392927,606,1,2,58,22,axwnneoekq2f2yq6r1l704y96,1,55.7,80.3,2022-10-23T15:19:43.609Z,2022-10-23T15:19:49Z,3867281267,56,Left,3867281281,212,7.4,3867281273,140,57.4,3867281277,141,90.8,3867281285,213,1.3,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393007,607,1,2,58,28,axwnneoekq2f2yq6r1l704y96,1,59.4,87.4,2022-10-23T15:19:49.634Z,2022-10-23T15:19:53Z,3867281697,56,Left,3867281705,213,0.2,3867281701,141,89.6,3867281703,212,6.4,3867281699,140,65.3,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393107,608,1,2,58,32,axwnneoekq2f2yq6r1l704y96,1,61.3,75.3,2022-10-23T15:19:53.705Z,2022-10-23T15:19:58Z,3867282271,140,56.3,3867282269,56,Center,3867282273,141,64.9,3867282275,212,8.8,3867282277,213,4.1,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393165,609,1,2,58,37,axwnneoekq2f2yq6r1l704y96,0,55.6,50.7,2022-10-23T15:19:58.546Z,2022-10-23T15:20:01Z,3867282609,212,17.1,3867282611,213,4.7,3867282607,141,25.5,3867282605,140,55.8,3867282603,56,Center,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393181,380,8,2,58,41,28u3q82ip96ahymkup01vfxli,1,26.5,76.7,2022-10-23T15:20:02.290Z,2022-10-23T15:20:02Z,3867282695,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393205,381,5,2,58,41,28u3q82ip96ahymkup01vfxli,0,41.3,102,2022-10-23T15:20:02.641Z,2022-10-23T15:30:11Z,3867284211,233,610,3867282789,347,,3867282787,56,Back,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393437,610,5,2,58,41,axwnneoekq2f2yq6r1l704y96,1,58.7,-2,2022-10-23T15:20:02.641Z,2022-10-23T15:20:18Z,3867284189,233,381,3867284135,347,,3867284133,56,Right,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393511,611,1,2,58,57,axwnneoekq2f2yq6r1l704y96,1,58.6,0,2022-10-23T15:20:18.337Z,2022-10-23T15:20:21Z,3867284521,141,21.3,3867284533,1,,3867284529,213,0.8,3867284513,56,Center,3867284517,140,73.4,3867284509,107,,3867284525,212,22.0,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393517,612,61,2,59,0,axwnneoekq2f2yq6r1l704y96,0,70.8,20.9,2022-10-23T15:20:21.249Z,2022-10-23T15:20:21Z,3867284537,56,Right,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393667,613,49,2,59,7,axwnneoekq2f2yq6r1l704y96,1,35.7,8.8,2022-10-23T15:20:28.602Z,2022-10-23T15:20:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393719,614,1,2,59,7,axwnneoekq2f2yq6r1l704y96,1,35.7,8.8,2022-10-23T15:20:28.729Z,2022-10-23T15:20:30Z,3867285617,140,15.8,3867285615,56,Back,3867285621,212,27.2,3867285623,213,2.4,3867285619,141,34.5,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393805,615,1,2,59,9,axwnneoekq2f2yq6r1l704y96,1,15,36.7,2022-10-23T15:20:30.577Z,2022-10-23T15:20:34Z,3867286091,141,56.7,3867286087,56,Back,3867286093,212,15.8,3867286095,213,1.0,3867286089,140,22.7,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393897,616,1,2,59,13,axwnneoekq2f2yq6r1l704y96,1,26.4,66.9,2022-10-23T15:20:34.784Z,2022-10-23T15:20:38Z,3867286553,212,24.5,3867286549,140,28.7,3867286551,141,31.0,3867286555,213,4.8,3867286547,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476393989,617,1,2,59,17,axwnneoekq2f2yq6r1l704y96,1,28.8,29.5,2022-10-23T15:20:38.625Z,2022-10-23T15:20:43Z,3867286961,56,Back,3867286963,140,35.1,3867286967,212,16.2,3867286969,213,5.1,3867286965,141,7.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476394023,618,1,2,59,21,axwnneoekq2f2yq6r1l704y96,0,38.7,2,2022-10-23T15:20:43.024Z,2022-10-23T15:20:45Z,3867287169,141,1.1,3867287161,56,Right,3867287173,212,14.7,3867287179,213,6.2,3867287165,140,52.7,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476394087,382,61,2,59,27,28u3q82ip96ahymkup01vfxli,1,30.8,93.5,2022-10-23T15:20:48.673Z,2022-10-23T15:20:48Z,3867287501,56,Back,,,,,,,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476394113,383,5,2,59,28,28u3q82ip96ahymkup01vfxli,0,39.1,102,2022-10-23T15:20:49.424Z,2022-10-23T15:30:11Z,3867287619,347,,3867292203,233,619,3867287617,56,Back,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476394923,619,5,2,59,28,axwnneoekq2f2yq6r1l704y96,1,60.9,-2,2022-10-23T15:20:49.424Z,2022-10-23T15:22:07Z,3867291925,347,,3867291923,56,Right,3867292183,233,383,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Thorisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476394929,620,18,2,60,10,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-10-23T15:21:31.163Z,2022-10-23T15:21:32Z,3867291947,44,Defender,3867291945,42,,3867291949,59,6,3867292093,55,621,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
