id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2541635685,74,43,1,14,16,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-30T13:16:33.423Z,2023-04-30T13:16:39Z,4239785125,285,0,4239785915,144,44,4239785123,56,Back,,,,,,,,,,,,,,,,b0fb391qk3blyandllrxt6fh1,D. Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541635707,147,1,1,14,17,36tr17foeaf9ejjmt2txuoy3y,0,89.4,49.9,2023-04-30T13:16:33.844Z,2023-04-30T13:16:34Z,4239785235,212,1.7,4239785233,141,51.8,4239785237,213,2.3,4239785231,140,88.4,4239785229,56,Center,4239785227,3,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541635755,148,15,1,14,19,36tr17foeaf9ejjmt2txuoy3y,1,84.1,52.5,2023-04-30T13:16:36.227Z,2023-04-30T13:59:29Z,4239824745,25,,4239785539,56,Center,4239824747,20,,4239825609,78,,4239824751,82,,4239785537,17,,4239825629,230,98.5,4239825615,108,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,4239825631,231,4239825621,458,,4239825613,103,19,4239825627,147,51.8,4239825617,328,,50.9,,4239825683,233,76,4239825611,102,50.5,4239825625,146,89.5,,,,,,,
2541635745,76,10,1,14,19,bsbugp9qfasrrtg55bf7evvwv,1,17.4,54,2023-04-30T13:16:36.327Z,2023-04-30T13:21:54Z,4239824859,233,148,4239785501,56,Back,4239785499,94,,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541635831,149,15,1,14,23,36tr17foeaf9ejjmt2txuoy3y,1,80.5,62,2023-04-30T13:16:39.539Z,2023-04-30T13:59:47Z,4239829755,458,,4239785969,18,,4239828879,82,,4239829753,103,19,4239829757,146,86.4,4239829751,102,49.2,4239828869,25,,4239829749,78,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,4239829759,147,4239828873,20,,4239785971,56,Center,4239829761,230,98.4,4239829845,233,77,58.1,,4240023427,215,,4239829763,231,49.5,,,,,,,,,,
2541635857,77,10,1,14,23,bsbugp9qfasrrtg55bf7evvwv,1,14.5,35.5,2023-04-30T13:16:39.639Z,2023-04-30T13:22:29Z,4239829019,233,149,4239786117,56,Back,4239786115,94,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541635953,150,1,1,14,24,36tr17foeaf9ejjmt2txuoy3y,1,67.9,59.9,2023-04-30T13:16:41.059Z,2023-04-30T13:16:43Z,4239786637,56,Center,4239786645,213,3.5,4239786643,212,13.9,4239786639,140,55.3,4239786641,141,53.4,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636091,151,1,1,14,27,36tr17foeaf9ejjmt2txuoy3y,1,52.2,46.7,2023-04-30T13:16:43.523Z,2023-04-30T13:16:50Z,4239787393,141,18.0,4239787401,213,5.3,4239787387,140,65.5,4239787397,212,24.0,4239787381,56,Right,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636173,78,45,1,14,33,bsbugp9qfasrrtg55bf7evvwv,0,31,81,2023-04-30T13:16:49.931Z,2023-04-30T13:16:53Z,4239787811,56,Back,4239787813,285,,4239787881,233,152,,,,,,,,,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636111,152,3,1,14,33,36tr17foeaf9ejjmt2txuoy3y,1,69,19,2023-04-30T13:16:49.931Z,2023-04-30T13:16:53Z,4239787515,56,Right,4239787839,233,78,4239787519,286,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636165,153,1,1,14,34,36tr17foeaf9ejjmt2txuoy3y,1,75.3,25.2,2023-04-30T13:16:50.731Z,2023-04-30T13:16:52Z,4239787779,212,8.0,4239787773,56,Center,4239787781,213,1.6,4239787775,140,75.1,4239787777,141,36.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636177,154,1,1,14,35,36tr17foeaf9ejjmt2txuoy3y,1,74.6,35.7,2023-04-30T13:16:52.419Z,2023-04-30T13:16:53Z,4239787821,140,68.2,4239787819,56,Center,4239787827,213,3.3,4239787825,212,6.8,4239787823,141,34.2,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636215,155,1,1,14,36,36tr17foeaf9ejjmt2txuoy3y,1,68.1,34.2,2023-04-30T13:16:52.987Z,2023-04-30T13:16:54Z,4239788025,213,0.5,4239788017,141,42.1,4239788013,56,Center,4239788021,212,11.1,4239788015,140,77.3,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636293,156,1,1,14,37,36tr17foeaf9ejjmt2txuoy3y,1,77.3,42.1,2023-04-30T13:16:54.363Z,2023-04-30T13:16:57Z,4239788459,213,2.2,4239788451,56,Center,4239788457,212,5.2,4239788453,140,74.3,4239788455,141,48.1,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636341,157,1,1,14,41,36tr17foeaf9ejjmt2txuoy3y,1,75,52.4,2023-04-30T13:16:57.779Z,2023-04-30T13:17:00Z,4239788749,141,73.2,4239788753,213,1.8,4239788747,140,72.4,4239788745,56,Center,4239788751,212,14.4,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636407,158,1,1,14,43,36tr17foeaf9ejjmt2txuoy3y,1,73.2,74.2,2023-04-30T13:17:00.148Z,2023-04-30T13:17:03Z,4239789089,212,13.3,4239789091,213,0.6,4239789087,141,85.4,4239789083,140,83.6,4239789079,56,Left,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636517,159,1,1,14,46,36tr17foeaf9ejjmt2txuoy3y,1,94.6,82,2023-04-30T13:17:03.108Z,2023-04-30T13:17:07Z,4239789627,140,92.2,4239789621,155,,4239789631,212,18.8,4239789629,141,54.6,4239789619,2,,4239789633,213,4.6,4239789625,56,Center,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541636527,160,61,1,14,50,36tr17foeaf9ejjmt2txuoy3y,1,90,54.3,2023-04-30T13:17:07.391Z,2023-04-30T13:17:07Z,4239789679,56,Center,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2541636589,161,16,1,14,52,36tr17foeaf9ejjmt2txuoy3y,1,96.2,51.4,2023-04-30T13:17:09.475Z,2023-04-30T13:58:44Z,4239795699,72,,4239805507,230,99.7,4239805501,103,9.5,4239795703,374,2023-04-30 14:17:09.229,4239805509,231,50.2,4239790011,56,Center,4239805505,328,,4239795707,375,14:52.749,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,4239805503,214,4239805499,102,53.2,4239805491,76,,4239790007,22,,4239805493,29,,,,4239790009,16,,4239805495,55,160,,,,,,,,,,
2541637641,79,1,1,15,33,bsbugp9qfasrrtg55bf7evvwv,1,50.4,50.3,2023-04-30T13:17:49.623Z,2023-04-30T13:19:19Z,4239795675,56,Back,4239795681,212,22.3,4239795677,140,29.6,4239795683,213,2.9,4239806909,279,G,4239795679,141,57.0,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541637681,80,1,1,15,36,bsbugp9qfasrrtg55bf7evvwv,1,29.4,55.8,2023-04-30T13:17:52.687Z,2023-04-30T13:17:55Z,4239795907,140,29.9,4239795911,212,17.5,4239795909,141,81.5,4239795905,56,Back,4239795913,213,1.5,,,,,,,,,,b0fb391qk3blyandllrxt6fh1,D. Caldwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541637703,81,1,1,15,38,bsbugp9qfasrrtg55bf7evvwv,0,29.3,81.2,2023-04-30T13:17:55.344Z,2023-04-30T13:17:56Z,4239796043,56,Back,4239796049,212,8.8,4239796051,213,5.9,4239796047,141,76.1,4239796045,140,37.0,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541678283,459,8,1,15,39,36tr17foeaf9ejjmt2txuoy3y,1,52.5,22.2,2023-04-30T13:17:55.480Z,2023-04-30T13:54:26Z,4240012237,56,Center,,,,,,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541678317,460,49,1,15,40,36tr17foeaf9ejjmt2txuoy3y,1,53.3,23.7,2023-04-30T13:17:56.480Z,2023-04-30T13:54:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541678543,461,1,1,15,41,36tr17foeaf9ejjmt2txuoy3y,1,59.1,18.2,2023-04-30T13:17:57.480Z,2023-04-30T13:54:52Z,4240013439,56,Center,4240013443,141,31.0,4240013447,213,1.2,4240013445,212,9.5,4240013441,140,62.8,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541678669,462,1,1,15,43,36tr17foeaf9ejjmt2txuoy3y,1,63.5,28.3,2023-04-30T13:17:59.480Z,2023-04-30T13:55:07Z,4240014125,140,62.4,4240014123,56,Center,4240014127,141,41.5,4240014131,213,1.7,4240014129,212,9.1,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541678803,463,1,1,15,47,36tr17foeaf9ejjmt2txuoy3y,1,65.1,48.1,2023-04-30T13:18:03.480Z,2023-04-30T13:55:39Z,4240014743,140,72.2,4240014745,141,78.5,4240014749,213,1.2,4240015401,210,15,4240014747,212,22.0,4240014741,56,Center,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2541678807,464,15,1,15,50,36tr17foeaf9ejjmt2txuoy3y,1,74.6,66,2023-04-30T13:18:06.480Z,2023-04-30T13:55:40Z,4240014939,82,,4240014765,22,,4240014935,20,,4240014941,233,82,4240014769,56,Center,4240014767,18,,4240015425,102,48.9,4240015433,147,60.8,10d8jj5vwrmib55tth0isfvft,L. Hemp,4240015419,29,4240015417,78,,4240015435,230,98.6,4240015421,55,463,4240015427,103,19,,,4240015429,215,,4240015431,146,82.3,4240015437,231,50.5,,,,,,,
2541638007,82,10,1,15,50,bsbugp9qfasrrtg55bf7evvwv,1,19.1,37.7,2023-04-30T13:18:06.580Z,2023-04-30T13:55:28Z,4240014957,233,464,4239797705,94,,4239797707,56,Back,,,,,,,,,,,,,,,,eje7ypyao1zalihq1b8y8161h,E. Mayi Kith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638077,83,49,1,15,54,bsbugp9qfasrrtg55bf7evvwv,1,25.6,52.7,2023-04-30T13:18:11.120Z,2023-04-30T13:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638097,84,1,1,15,54,bsbugp9qfasrrtg55bf7evvwv,0,25.9,53.4,2023-04-30T13:18:11.448Z,2023-04-30T13:18:12Z,4239798227,56,Back,4239798233,212,8.3,4239798225,155,,4239798229,140,33.2,4239798231,141,48.8,4239798235,213,5.9,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541679125,465,1,1,15,55,36tr17foeaf9ejjmt2txuoy3y,1,65.8,43.3,2023-04-30T13:18:11.480Z,2023-04-30T13:56:05Z,4240016395,141,47.5,4240016393,140,74.5,4240016397,212,9.6,4240016391,56,Center,4240016389,3,,4240016399,213,0.3,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541679193,466,1,1,15,57,36tr17foeaf9ejjmt2txuoy3y,1,74.3,44.9,2023-04-30T13:18:13.480Z,2023-04-30T13:56:16Z,4240016763,213,4.7,4240016759,141,6.8,4240016761,212,25.9,4240016755,56,Right,4240016757,140,74.1,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541679273,467,1,1,16,1,36tr17foeaf9ejjmt2txuoy3y,1,74.1,6.8,2023-04-30T13:18:17.480Z,2023-04-30T13:56:28Z,4240017079,213,3.1,4240017077,212,15.4,4240017071,56,Right,4240017073,140,59.5,4240017075,141,8.6,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541679335,468,1,1,16,6,36tr17foeaf9ejjmt2txuoy3y,1,59.1,6.2,2023-04-30T13:18:22.480Z,2023-04-30T13:56:39Z,4240017445,213,0.8,4240017437,56,Center,4240017439,140,75.2,4240017443,212,24.5,4240017435,155,,4240017441,141,32.2,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541679461,469,1,1,16,9,36tr17foeaf9ejjmt2txuoy3y,0,77.2,33.4,2023-04-30T13:18:25.480Z,2023-04-30T13:57:06Z,4240018055,140,72.1,4240018061,213,2.4,4240018053,56,Center,4240018057,141,40.3,4240018051,155,,4240018059,212,7.1,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638521,85,1,1,16,9,bsbugp9qfasrrtg55bf7evvwv,1,22.3,64.2,2023-04-30T13:18:25.672Z,2023-04-30T13:18:27Z,4239800365,56,Back,4239800371,141,53.1,4239800363,155,,4239800377,213,4.9,4239800367,140,23.3,4239800375,212,7.6,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638545,86,1,1,16,11,bsbugp9qfasrrtg55bf7evvwv,1,23.3,53.1,2023-04-30T13:18:27.799Z,2023-04-30T13:18:29Z,4239800539,212,20.6,4239800531,155,,4239800537,141,82.9,4239800533,56,Back,4239800535,140,26.8,4239800541,213,1.4,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638597,87,1,1,16,12,bsbugp9qfasrrtg55bf7evvwv,1,26.5,87.2,2023-04-30T13:18:29.023Z,2023-04-30T13:18:31Z,4239800859,140,17.7,4239800863,212,10.0,4239800865,213,3.5,4239800857,56,Back,4239800861,141,81.5,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541638613,88,1,1,16,14,bsbugp9qfasrrtg55bf7evvwv,0,12.7,89.1,2023-04-30T13:18:30.519Z,2023-04-30T13:57:09Z,4240018071,236,,4239800975,141,88.3,4240018077,286,,4239800967,140,14.1,4239800963,56,Back,4239800985,213,5.9,4239800959,155,,4239800983,212,1.6,16gnoas9x34hm887omkmeee39,E. Mukandi,4240018073,233,,,,,,,,,,,,,470,,,,,,,,,,,,,,,,,
2541679463,470,74,1,16,14,36tr17foeaf9ejjmt2txuoy3y,1,84.8,10.3,2023-04-30T13:18:30.520Z,2023-04-30T13:57:38Z,4240018083,233,88,4240018067,56,Right,4240018069,285,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639283,89,5,1,16,17,bsbugp9qfasrrtg55bf7evvwv,1,22.8,101.5,2023-04-30T13:18:33.647Z,2023-04-30T13:27:15Z,4239860681,233,254,4239804681,56,Back,4239804685,347,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541649539,254,5,1,16,17,36tr17foeaf9ejjmt2txuoy3y,0,77.2,-1.5,2023-04-30T13:18:33.647Z,2023-04-30T13:27:54Z,4239860649,56,Right,4239860651,347,,4239860729,233,89,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639371,90,1,1,16,44,bsbugp9qfasrrtg55bf7evvwv,1,18.8,100,2023-04-30T13:19:00.983Z,2023-04-30T13:19:05Z,4239805177,56,Back,4239805195,1,,4239805185,141,95.1,4239805183,140,39.7,4239805191,213,6.1,4239805187,212,22.4,4239805173,107,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639373,91,61,1,16,49,bsbugp9qfasrrtg55bf7evvwv,1,39.7,95.1,2023-04-30T13:19:05.671Z,2023-04-30T13:19:06Z,4239805201,56,Back,,,,,,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639391,92,5,1,16,49,bsbugp9qfasrrtg55bf7evvwv,0,41.5,101,2023-04-30T13:19:06.447Z,2023-04-30T13:19:12Z,4239805295,56,Back,4239806041,233,162,4239805297,347,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639491,162,5,1,16,49,36tr17foeaf9ejjmt2txuoy3y,1,58.5,-1,2023-04-30T13:19:06.447Z,2023-04-30T13:27:55Z,4239805927,347,,4239805925,56,Right,4239805987,233,92,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639537,163,1,1,16,55,36tr17foeaf9ejjmt2txuoy3y,1,53.1,0,2023-04-30T13:19:11.683Z,2023-04-30T13:19:51Z,4239806169,56,Back,4239806181,213,2.4,4239806167,107,,4239806173,141,23.7,4239806185,1,,4239806171,140,35.6,4239806177,212,24.8,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639583,164,1,1,16,57,36tr17foeaf9ejjmt2txuoy3y,1,36.5,24.7,2023-04-30T13:19:13.643Z,2023-04-30T13:19:15Z,4239806467,212,18.8,4239806465,141,48.8,4239806461,56,Back,4239806471,213,1.1,4239806463,140,45.3,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639695,165,1,1,16,59,36tr17foeaf9ejjmt2txuoy3y,1,48.2,45.7,2023-04-30T13:19:15.659Z,2023-04-30T13:19:20Z,4239807033,141,23.9,4239807037,213,4.5,4239807035,212,15.1,4239807029,56,Back,4239807031,140,45.3,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639795,166,1,1,17,3,36tr17foeaf9ejjmt2txuoy3y,1,52.2,24.1,2023-04-30T13:19:20.059Z,2023-04-30T13:19:24Z,4239807575,141,28.6,4239807573,140,77.9,4239807571,56,Center,4239807577,212,27.2,4239807579,213,0.1,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639847,167,1,1,17,7,36tr17foeaf9ejjmt2txuoy3y,1,75.2,33.4,2023-04-30T13:19:23.954Z,2023-04-30T13:19:42Z,4239807923,56,Center,4239807933,213,1.2,4239807925,140,78.4,4239809693,210,15,4239807929,212,10.0,4239807927,141,47.2,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2541639851,168,15,1,17,9,36tr17foeaf9ejjmt2txuoy3y,1,73.8,46.7,2023-04-30T13:19:26.204Z,2023-04-30T13:19:42Z,4239809743,78,,4239809753,103,8.2,4239809745,29,,4239809755,215,,4239809759,147,49.3,4239809747,55,167,4239809751,102,49.7,4239807961,56,Center,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,4239809757,146,4239807959,18,,4239807957,22,,4239808949,20,,4239808985,233,94,98.4,,,,,,,,,,,,,,,,,
2541639907,94,10,1,17,9,bsbugp9qfasrrtg55bf7evvwv,1,0.9,53.1,2023-04-30T13:19:26.304Z,2023-04-30T13:19:36Z,4239808341,56,Back,4239808335,176,,4239809007,233,168,4239808339,182,,4239808337,180,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541639897,93,52,1,17,11,bsbugp9qfasrrtg55bf7evvwv,1,0.9,53.1,2023-04-30T13:19:27.681Z,2023-04-30T13:19:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640197,95,1,1,17,28,bsbugp9qfasrrtg55bf7evvwv,1,5.9,52.1,2023-04-30T13:19:44.776Z,2023-04-30T13:19:46Z,4239809967,141,34.0,4239809961,123,,4239809973,1,,4239809969,212,35.0,4239809965,140,37.1,4239809963,56,Back,4239809971,213,5.9,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640223,96,1,1,17,29,bsbugp9qfasrrtg55bf7evvwv,1,37.5,33.9,2023-04-30T13:19:45.952Z,2023-04-30T13:19:47Z,4239810087,141,11.9,4239810091,213,4.8,4239810089,212,15.0,4239810085,140,38.8,4239810083,56,Back,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640291,97,1,1,17,30,bsbugp9qfasrrtg55bf7evvwv,1,38.8,11.9,2023-04-30T13:19:47.263Z,2023-04-30T13:19:50Z,4239810465,212,2.7,4239810467,213,0.2,4239810455,56,Back,4239810461,141,12.6,4239810459,140,41.3,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640303,98,1,1,17,34,bsbugp9qfasrrtg55bf7evvwv,0,40.5,23.3,2023-04-30T13:19:50.679Z,2023-04-30T13:19:51Z,4239810551,141,23.6,4239810545,56,Back,4239810555,213,0.1,4239810541,155,,4239810553,212,2.4,4239810549,140,42.8,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640593,169,4,1,17,39,36tr17foeaf9ejjmt2txuoy3y,1,35.6,68.8,2023-04-30T13:19:55.919Z,2023-04-30T13:20:05Z,4239812041,265,,4239812037,56,Back,4239812039,152,,4239812043,286,,4239812053,233,99,4239812033,13,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640445,99,4,1,17,39,bsbugp9qfasrrtg55bf7evvwv,0,64.4,31.2,2023-04-30T13:19:55.920Z,2023-04-30T13:20:05Z,4239811225,152,,4239811223,56,Center,4239811221,13,,4239812121,233,169,4239811227,265,,4239811229,285,,,,,,,,blbeuhuw60c2dkx2ofl0xp82c,T. Primmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640727,170,1,1,17,50,36tr17foeaf9ejjmt2txuoy3y,1,36.9,61.8,2023-04-30T13:20:06.723Z,2023-04-30T13:20:08Z,4239812699,140,32.6,4239812705,213,4.4,4239812697,56,Back,4239812703,212,17.4,4239812701,141,37.1,4239812693,5,,4239812695,152,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640823,171,1,1,17,51,36tr17foeaf9ejjmt2txuoy3y,1,32.6,37.1,2023-04-30T13:20:08.284Z,2023-04-30T13:20:11Z,4239813133,141,55.2,4239813139,213,2.3,4239813127,56,Back,4239813131,140,22.9,4239813137,212,16.0,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541640873,172,1,1,17,55,36tr17foeaf9ejjmt2txuoy3y,1,24.2,54.5,2023-04-30T13:20:11.715Z,2023-04-30T13:20:13Z,4239813427,213,5.2,4239813421,141,36.7,4239813415,56,Back,4239813425,212,13.9,4239813417,140,30.8,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641001,173,1,1,17,59,36tr17foeaf9ejjmt2txuoy3y,1,41.5,27.7,2023-04-30T13:20:15.811Z,2023-04-30T13:20:19Z,4239814107,213,6.3,4239814097,56,Center,4239814101,141,26.8,4239814103,212,29.1,4239814099,140,69.2,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541641087,174,1,1,18,2,36tr17foeaf9ejjmt2txuoy3y,1,65.4,26.5,2023-04-30T13:20:18.971Z,2023-04-30T13:20:23Z,4239814529,56,Back,4239814531,140,44.0,4239814537,213,3.4,4239814535,212,23.6,4239814533,141,16.1,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
