id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2527600435,317,1,1,42,4,28u3q82ip96ahymkup01vfxli,0,42,5.6,2023-04-02T14:44:12.603Z,2023-04-02T14:44:13Z,4158212575,140,44.4,4158212585,213,0.8,4158212577,141,9.5,4158212581,212,3.7,4158212571,56,Back,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600455,264,8,1,42,5,bsbugp9qfasrrtg55bf7evvwv,1,51,80.3,2023-04-02T14:44:14.013Z,2023-04-02T14:44:14Z,4158212687,56,Left,,,,,,,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600529,265,1,1,42,8,bsbugp9qfasrrtg55bf7evvwv,1,40,73.2,2023-04-02T14:44:16.478Z,2023-04-02T14:44:19Z,4158213159,140,27.6,4158213163,212,18.8,4158213157,56,Back,4158213165,213,2.3,4158213161,141,93.2,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600575,266,1,1,42,11,bsbugp9qfasrrtg55bf7evvwv,1,27.6,93.2,2023-04-02T14:44:19.222Z,2023-04-02T14:44:23Z,4158213435,56,Left,4158213437,140,54.5,4158213439,141,91.1,4158213443,213,6.2,4158213441,212,28.3,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600593,267,1,1,42,15,bsbugp9qfasrrtg55bf7evvwv,1,57.6,90.2,2023-04-02T14:44:23.277Z,2023-04-02T14:44:24Z,4158213515,56,Back,4158213523,213,3.8,4158213517,140,48.3,4158213519,141,78.8,4158213521,212,12.5,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600623,268,1,1,42,16,bsbugp9qfasrrtg55bf7evvwv,1,48.3,78.7,2023-04-02T14:44:24.366Z,2023-04-02T14:44:26Z,4158213683,140,55.1,4158213689,213,5.9,4158213679,56,Center,4158213687,212,7.6,4158213685,141,74.7,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600627,269,61,1,42,16,bsbugp9qfasrrtg55bf7evvwv,0,55.1,75.1,2023-04-02T14:44:24.894Z,2023-04-02T14:45:01Z,4158213695,56,Center,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600613,318,61,1,42,18,28u3q82ip96ahymkup01vfxli,1,36,9.2,2023-04-02T14:44:26.219Z,2023-04-02T14:45:01Z,4158213629,56,Back,,,,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600655,319,49,1,42,18,28u3q82ip96ahymkup01vfxli,1,38.3,3.1,2023-04-02T14:44:26.370Z,2023-04-02T14:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600673,320,1,1,42,18,28u3q82ip96ahymkup01vfxli,0,38.9,2.8,2023-04-02T14:44:26.611Z,2023-04-02T14:45:20Z,4158213933,56,Back,4158213941,213,0.5,4158213935,140,44.1,4158213937,141,7.3,4158213939,212,6.3,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600719,270,1,1,42,19,bsbugp9qfasrrtg55bf7evvwv,1,51.7,78.5,2023-04-02T14:44:27.454Z,2023-04-02T14:45:17Z,4158214173,56,Left,4158214177,140,59.0,4158214181,141,86.9,4158214187,213,0.6,4158214185,212,9.6,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600729,271,49,1,42,22,bsbugp9qfasrrtg55bf7evvwv,1,58.4,77,2023-04-02T14:44:30.351Z,2023-04-02T14:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600769,272,1,1,42,23,bsbugp9qfasrrtg55bf7evvwv,0,58.5,76.4,2023-04-02T14:44:31.150Z,2023-04-02T14:44:33Z,4158214501,56,Center,4158214509,212,24.7,4158214505,141,48.5,4158214499,155,,4158214503,140,73.6,4158214511,213,5.4,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600809,321,1,1,42,24,28u3q82ip96ahymkup01vfxli,0,27.3,35.7,2023-04-02T14:44:33.114Z,2023-04-02T14:44:37Z,4158214721,213,0.1,4158214713,56,Back,4158214715,140,36.5,4158214719,212,9.7,4158214711,3,,4158214717,141,36.9,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600813,273,44,1,42,26,bsbugp9qfasrrtg55bf7evvwv,1,61.2,66.2,2023-04-02T14:44:35.070Z,2023-04-02T14:44:36Z,4158214729,56,Center,4158214731,286,,4158214945,233,322,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600819,322,44,1,42,26,28u3q82ip96ahymkup01vfxli,0,38.8,33.8,2023-04-02T14:44:35.071Z,2023-04-02T14:44:37Z,4158214769,285,,4158214763,56,Back,4158215013,233,273,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600841,274,1,1,42,27,bsbugp9qfasrrtg55bf7evvwv,0,59,69.6,2023-04-02T14:44:35.390Z,2023-04-02T14:44:36Z,4158214893,56,Center,4158214903,213,1.3,4158214899,212,4.1,4158214891,3,,4158214897,141,75.4,4158214895,140,60.1,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600869,323,49,1,42,29,28u3q82ip96ahymkup01vfxli,1,33.4,28,2023-04-02T14:44:37.259Z,2023-04-02T14:44:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600925,324,1,1,42,30,28u3q82ip96ahymkup01vfxli,0,35.6,19.8,2023-04-02T14:44:38.387Z,2023-04-02T14:44:39Z,4158215243,140,56.5,4158215251,1,,4158215241,56,Right,4158215239,157,,4158215247,212,26.3,4158215249,213,5.7,4158215245,141,0.0,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527601375,275,5,1,42,31,bsbugp9qfasrrtg55bf7evvwv,1,37,101.8,2023-04-02T14:44:39.685Z,2023-04-02T14:54:25Z,4158217615,233,325,4158217575,347,,4158217573,56,Back,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527600933,325,5,1,42,31,28u3q82ip96ahymkup01vfxli,0,63,-1.8,2023-04-02T14:44:39.685Z,2023-04-02T14:45:01Z,4158217683,233,275,4158215269,347,,4158215267,56,Right,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527611115,323,27,1,42,41,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-02T14:44:49.130Z,2023-04-02T14:54:41Z,4158270649,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527601199,326,27,1,42,41,28u3q82ip96ahymkup01vfxli,1,0,0,2023-04-02T14:44:49.130Z,2023-04-02T14:54:41Z,4158216613,41,Injury,4158270643,233,323,4158216615,53,60q198d41n3y887jeiezr850q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527602503,276,1,1,43,44,bsbugp9qfasrrtg55bf7evvwv,0,30.6,100,2023-04-02T14:45:52.278Z,2023-04-02T14:45:53Z,4158223441,1,,4158223433,140,58.8,4158223431,56,Left,4158223427,107,,4158223439,213,6.1,4158223437,212,30.1,4158223435,141,94.1,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527611177,324,28,1,43,48,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2023-04-02T14:45:56.130Z,2023-04-02T14:54:59Z,4158270937,55,323,4158271903,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527602567,327,28,1,43,48,28u3q82ip96ahymkup01vfxli,1,0,0,2023-04-02T14:45:56.130Z,2023-04-02T14:54:59Z,4158271895,233,324,4158223783,55,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527602615,328,1,1,43,49,28u3q82ip96ahymkup01vfxli,0,39.6,11,2023-04-02T14:45:58.051Z,2023-04-02T14:45:59Z,4158224051,212,16.4,4158224047,140,52.7,4158224049,141,0.0,4158224045,56,Right,4158224055,1,,4158224043,157,,4158224053,213,5.7,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527602857,277,5,1,43,50,bsbugp9qfasrrtg55bf7evvwv,1,49.6,102,2023-04-02T14:45:58.742Z,2023-04-02T14:46:08Z,4158225201,347,,4158225271,233,329,4158225199,56,Back,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527602619,329,5,1,43,50,28u3q82ip96ahymkup01vfxli,0,50.4,-2,2023-04-02T14:45:58.742Z,2023-04-02T14:54:25Z,4158225315,233,277,4158224075,347,,4158224071,56,Right,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527602921,278,1,1,43,59,bsbugp9qfasrrtg55bf7evvwv,1,51.8,100,2023-04-02T14:46:07.709Z,2023-04-02T14:46:10Z,4158225545,107,,4158225555,213,5.7,4158225547,56,Left,4158225549,140,66.3,4158225553,212,17.7,4158225551,141,88.7,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603013,279,1,1,44,2,bsbugp9qfasrrtg55bf7evvwv,1,66.3,88.7,2023-04-02T14:46:10.677Z,2023-04-02T14:46:15Z,4158226061,213,5.1,4158226047,140,68.1,4158226055,212,5.2,4158226043,56,Left,4158226051,141,81.5,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603027,280,3,1,44,6,bsbugp9qfasrrtg55bf7evvwv,0,90.9,86,2023-04-02T14:46:15.086Z,2023-04-02T14:46:19Z,4158226465,233,330,4158226125,286,,4158226123,56,Left,,,,,,,,,,,,,,,,cdyp0hsm3q10ds5tv2ink2qxh,S. Troelsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603095,330,7,1,44,6,28u3q82ip96ahymkup01vfxli,1,9.1,14,2023-04-02T14:46:15.087Z,2023-04-02T14:46:19Z,4158226401,285,,4158226439,233,280,4158226399,56,Back,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603113,281,1,1,44,9,bsbugp9qfasrrtg55bf7evvwv,0,86.7,90.8,2023-04-02T14:46:17.581Z,2023-04-02T14:47:36Z,4158226483,212,14.7,4158226473,2,,4158226479,140,88.3,4158226477,56,Center,4158226481,141,69.3,4158226485,213,4.8,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603153,331,12,1,44,10,28u3q82ip96ahymkup01vfxli,1,7.1,14.1,2023-04-02T14:46:18.850Z,2023-04-02T14:46:20Z,4158226673,140,14.5,4158226677,212,8.7,4158226671,56,Back,4158226679,213,5.8,4158226675,141,8.2,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603159,332,49,1,44,12,28u3q82ip96ahymkup01vfxli,1,8.8,31.9,2023-04-02T14:46:20.779Z,2023-04-02T14:46:21Z,,,,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603217,333,1,1,44,15,28u3q82ip96ahymkup01vfxli,0,9.4,28,2023-04-02T14:46:23.139Z,2023-04-02T14:46:24Z,4158227045,141,22.8,4158227051,213,6.2,4158227041,140,35.4,4158227049,212,27.5,4158227039,56,Back,4158227037,155,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603231,282,1,1,44,15,bsbugp9qfasrrtg55bf7evvwv,0,55.9,76.7,2023-04-02T14:46:23.206Z,2023-04-02T14:46:24Z,4158227145,155,,4158227157,140,85.0,4158227151,56,Center,4158227163,212,30.6,4158227165,213,0.0,4158227161,141,78.5,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603321,334,1,1,44,18,28u3q82ip96ahymkup01vfxli,1,12.6,6.8,2023-04-02T14:46:27.010Z,2023-04-02T14:46:28Z,4158227573,140,24.8,4158227571,56,Back,4158227575,141,7.1,4158227577,212,12.8,4158227579,213,0.0,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603365,335,1,1,44,20,28u3q82ip96ahymkup01vfxli,1,25.6,7.7,2023-04-02T14:46:28.186Z,2023-04-02T14:46:30Z,4158227861,213,1.4,4158227851,140,26.6,4158227857,212,8.4,4158227849,56,Back,4158227855,141,20.0,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603369,336,3,1,44,22,28u3q82ip96ahymkup01vfxli,0,35.2,23.7,2023-04-02T14:46:30.346Z,2023-04-02T14:46:34Z,4158227887,56,Back,4158228175,233,283,4158228179,286,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603409,283,7,1,44,22,bsbugp9qfasrrtg55bf7evvwv,1,64.8,76.3,2023-04-02T14:46:30.347Z,2023-04-02T14:46:34Z,4158228119,285,,4158228159,233,336,4158228113,56,Center,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603395,337,8,1,44,24,28u3q82ip96ahymkup01vfxli,1,21.9,12.3,2023-04-02T14:46:32.928Z,2023-04-02T14:47:08Z,4158228019,56,Back,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603441,284,1,1,44,25,bsbugp9qfasrrtg55bf7evvwv,1,55.1,82.4,2023-04-02T14:46:33.909Z,2023-04-02T14:46:35Z,4158228301,212,29.9,4158228297,140,83.5,4158228299,141,84.7,4158228295,56,Left,4158228303,213,0.1,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603447,285,49,1,44,27,bsbugp9qfasrrtg55bf7evvwv,1,83.1,85.6,2023-04-02T14:46:35.790Z,2023-04-02T14:46:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603593,286,1,1,44,29,bsbugp9qfasrrtg55bf7evvwv,0,85.4,75.3,2023-04-02T14:46:37.726Z,2023-04-02T14:56:38Z,4158229155,213,4.6,4158229147,56,Center,4158229151,141,58.2,4158229149,140,83.7,4158229153,212,11.8,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603667,339,61,1,44,32,28u3q82ip96ahymkup01vfxli,1,10.6,56.1,2023-04-02T14:46:40.611Z,2023-04-02T14:46:49Z,4158229511,56,Back,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603901,288,1,1,44,32,bsbugp9qfasrrtg55bf7evvwv,1,91.8,48.4,2023-04-02T14:46:40.678Z,2023-04-02T14:56:30Z,4158230825,140,85.0,4158230831,213,2.7,4158230829,212,8.0,4158230827,141,53.6,4158244347,210,15,4158244349,154,,4158230823,56,Center,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2527603909,289,15,1,44,32,bsbugp9qfasrrtg55bf7evvwv,1,85,53.6,2023-04-02T14:46:40.989Z,2023-04-02T14:49:20Z,4158230887,17,,4158244415,146,89.3,4158232071,233,338,4158232031,82,,4158244389,29,,4158244387,78,,4158244405,102,51.1,4158232019,20,,9aqn77y0knb58698qj46eee39,A. Eikeland,4158244393,154,,4158244407,103,,19,4158244397,55,4158230885,22,,4158244421,231,50,4158244419,230,99.5,4158230893,56,4158244417,147,288,,Center,4158244413,328,,,,52.9
2527603569,338,10,1,44,32,28u3q82ip96ahymkup01vfxli,1,9,50,2023-04-02T14:46:41.089Z,2023-04-02T14:47:16Z,4158229015,56,Back,4158229013,94,,4158232097,233,289,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527603597,287,16,1,44,33,bsbugp9qfasrrtg55bf7evvwv,1,88.2,40.1,2023-04-02T14:46:41.605Z,2023-04-02T14:47:57Z,4158236337,282,9669,4158232999,374,2023-04-02 15:46:40.759,4158236333,280,BLOCKED_SHOT,4158236331,231,45.3,4158233007,375,44:32.629,4158236325,328,,4158229165,22,,4158236323,214,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,4158236329,230,95.4,4158236327,458,,,4158229167,17,4158229169,56,Center,4158232995,20,,4158236321,103,22.8,4158236335,281,4158236317,102,,,9aqn77y0knb58698qj46eee39,4158236313,77,,,,53.6
2527606819,358,70,1,45,0,28u3q82ip96ahymkup01vfxli,1,0,0,2023-04-02T14:47:08.380Z,2023-04-02T14:49:58Z,4158246959,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527604583,340,1,1,45,33,28u3q82ip96ahymkup01vfxli,1,49.9,49.6,2023-04-02T14:47:41.858Z,2023-04-02T14:47:43Z,4158234751,140,37.0,4158234753,141,50.9,4158234755,212,13.6,4158234759,279,G,4158234749,56,Back,4158234757,213,3.1,,,,,,,2xphfksgb05a8z4e9328mywvd,R. Siemsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527604593,341,1,1,45,35,28u3q82ip96ahymkup01vfxli,0,37,51.9,2023-04-02T14:47:43.354Z,2023-04-02T14:47:44Z,4158234821,1,,4158234819,213,0.9,4158234817,212,44.7,4158234815,141,100.0,4158234809,155,,4158234813,140,65.0,4158234811,56,Left,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527610759,322,5,1,45,35,bsbugp9qfasrrtg55bf7evvwv,1,26.1,-1.6,2023-04-02T14:47:44.085Z,2023-04-02T14:54:25Z,4158268849,347,,4158268847,56,Back,4158268893,233,342,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527604597,342,5,1,45,35,28u3q82ip96ahymkup01vfxli,0,73.9,101.6,2023-04-02T14:47:44.085Z,2023-04-02T14:54:17Z,4158268899,233,322,4158234837,347,,4158234835,56,Left,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527604913,290,1,1,45,48,bsbugp9qfasrrtg55bf7evvwv,0,30,0,2023-04-02T14:47:56.989Z,2023-04-02T15:03:56Z,4158236593,56,Back,4158236607,213,0.6,4158274227,1,,4158236597,140,48.6,4158274225,107,,4158236603,212,24.4,4158236599,141,20.0,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527604909,343,1,1,45,50,28u3q82ip96ahymkup01vfxli,0,53,87.1,2023-04-02T14:47:58.618Z,2023-04-02T14:47:59Z,4158236563,141,87.5,4158236557,56,Left,4158236567,213,0.0,4158236561,140,61.8,4158236553,3,,4158236565,212,9.2,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605021,344,1,1,45,53,28u3q82ip96ahymkup01vfxli,0,36.1,69.1,2023-04-02T14:48:01.201Z,2023-04-02T14:48:03Z,4158237165,213,0.2,4158237161,141,77.6,4158237155,3,,4158237157,56,Center,4158237163,212,28.8,4158237159,140,63.0,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605143,291,1,1,45,57,bsbugp9qfasrrtg55bf7evvwv,1,26.7,10.1,2023-04-02T14:48:05.958Z,2023-04-02T14:48:09Z,4158237821,140,63.5,4158237817,157,,4158237819,56,Right,4158237823,141,2.6,4158237825,212,39.0,4158237829,1,,4158237827,213,6.2,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605153,292,61,1,45,58,bsbugp9qfasrrtg55bf7evvwv,1,62.5,1.7,2023-04-02T14:48:06.338Z,2023-04-02T14:49:09Z,4158237863,56,Right,,,,,,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605173,293,5,1,45,59,bsbugp9qfasrrtg55bf7evvwv,0,62.7,-1.6,2023-04-02T14:48:07.738Z,2023-04-02T14:54:25Z,4158237955,56,Right,4158238825,233,345,4158237957,347,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605341,345,5,1,45,59,28u3q82ip96ahymkup01vfxli,1,37.3,101.6,2023-04-02T14:48:07.738Z,2023-04-02T14:48:19Z,4158238803,233,293,4158238787,347,,4158238785,56,Back,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605371,346,1,1,46,11,28u3q82ip96ahymkup01vfxli,1,49.8,100,2023-04-02T14:48:19.595Z,2023-04-02T14:48:21Z,4158238933,212,10.9,4158238931,141,88.4,4158238929,140,56.2,4158238927,56,Left,4158238925,107,,4158238935,213,5.4,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605385,347,1,1,46,12,28u3q82ip96ahymkup01vfxli,0,56.8,88,2023-04-02T14:48:21.113Z,2023-04-02T14:48:21Z,4158239023,140,62.9,4158239021,56,Left,4158239029,213,5.6,4158239027,212,8.5,4158239025,141,79.7,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605403,294,1,1,46,14,bsbugp9qfasrrtg55bf7evvwv,0,31.3,16.7,2023-04-02T14:48:22.181Z,2023-04-02T14:48:22Z,4158239117,141,7.9,4158239119,212,19.6,4158239111,157,,4158239115,140,49.1,4158239123,1,,4158239113,56,Back,4158239121,213,6.0,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605419,348,1,1,46,15,28u3q82ip96ahymkup01vfxli,0,57.9,86.2,2023-04-02T14:48:23.681Z,2023-04-02T14:48:24Z,4158239221,212,2.0,4158239217,140,59.8,4158239219,141,85.9,4158239215,56,Left,4158239223,213,6.2,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605439,295,61,1,46,17,bsbugp9qfasrrtg55bf7evvwv,1,44.9,12.2,2023-04-02T14:48:25.326Z,2023-04-02T14:48:25Z,4158239333,56,Back,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605451,296,49,1,46,18,bsbugp9qfasrrtg55bf7evvwv,1,53,15.6,2023-04-02T14:48:26.301Z,2023-04-02T14:48:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605545,297,1,1,46,21,bsbugp9qfasrrtg55bf7evvwv,1,67,21.3,2023-04-02T14:48:29.157Z,2023-04-02T14:48:31Z,4158239953,213,5.6,4158239945,56,Right,4158239951,212,13.7,4158239947,140,77.4,4158239949,141,9.2,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527605585,298,1,1,46,22,bsbugp9qfasrrtg55bf7evvwv,0,82.9,10,2023-04-02T14:48:31.053Z,2023-04-02T14:48:33Z,4158240197,2,,4158240199,155,,4158240207,212,29.7,4158240209,213,1.3,4158240205,141,51.8,4158240203,140,91.0,4158240201,56,Center,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
