id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value
2507013693,78,49,1,9,27,mjejb0x57ms54j9ry6s8njwh,1,42.1,76.1,2023-02-12T14:12:29.092Z,2023-02-12T14:12:29Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507013727,79,1,1,9,27,mjejb0x57ms54j9ry6s8njwh,1,42,75.3,2023-02-12T14:12:29.443Z,2023-02-12T14:12:30Z,4028443043,212,16.1,4028443039,140,26.7,4028443045,213,3.2,4028443041,141,73.0,4028443037,56,Back,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507013829,80,1,1,9,29,mjejb0x57ms54j9ry6s8njwh,1,26.7,73.2,2023-02-12T14:12:30.683Z,2023-02-12T14:12:35Z,4028443565,213,3.8,4028443559,140,7.3,4028443561,141,51.2,4028443555,56,Back,4028443563,212,25.3,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507013933,81,1,1,9,33,mjejb0x57ms54j9ry6s8njwh,1,11.9,49.4,2023-02-12T14:12:35.507Z,2023-02-12T14:12:39Z,4028444061,212,15.8,4028444059,141,26.2,4028444057,140,13.0,4028444055,56,Back,4028444063,213,4.8,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507013957,82,1,1,9,38,mjejb0x57ms54j9ry6s8njwh,1,16.9,14,2023-02-12T14:12:39.819Z,2023-02-12T14:12:41Z,4028444191,213,0.3,4028444187,141,21.8,4028444185,140,34.3,4028444189,212,19.0,4028444183,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014005,83,1,1,9,40,mjejb0x57ms54j9ry6s8njwh,1,31.9,20.1,2023-02-12T14:12:41.779Z,2023-02-12T14:12:44Z,4028444391,213,2.7,4028444385,140,20.5,4028444383,56,Back,4028444389,212,13.5,4028444387,141,29.2,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014131,84,1,1,9,43,mjejb0x57ms54j9ry6s8njwh,1,18.9,32.4,2023-02-12T14:12:44.667Z,2023-02-12T14:12:50Z,4028445011,212,39.2,4028445015,213,1.5,4028445017,1,,4028445007,140,23.2,4028445005,56,Back,4028445009,141,89.6,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014191,85,1,1,9,48,mjejb0x57ms54j9ry6s8njwh,1,24.6,88.4,2023-02-12T14:12:50.531Z,2023-02-12T14:12:53Z,4028445311,56,Back,4028445315,141,86.5,4028445319,213,6.2,4028445317,212,17.3,4028445313,140,41.0,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014195,86,4,1,9,50,mjejb0x57ms54j9ry6s8njwh,1,39.9,79.2,2023-02-12T14:12:52.088Z,2023-02-12T14:13:00Z,4028445339,56,Back,4028445993,233,87,4028445343,265,,4028445337,13,,4028445345,286,,4028445341,152,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014323,87,4,1,9,50,28u3q82ip96ahymkup01vfxli,0,60.1,20.8,2023-02-12T14:12:52.089Z,2023-02-12T14:13:00Z,4028446001,233,86,4028445925,152,,4028445921,13,,4028445923,56,Right,4028445929,285,,4028445927,265,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014535,87,1,1,10,6,mjejb0x57ms54j9ry6s8njwh,1,40.7,81.2,2023-02-12T14:13:07.747Z,2023-02-12T14:13:09Z,4028446873,213,3.7,4028446865,56,Back,4028446861,5,,4028446867,140,26.4,4028446871,212,17.9,4028446863,152,,4028446869,141,67.0,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014571,88,1,1,10,7,mjejb0x57ms54j9ry6s8njwh,1,26,64.2,2023-02-12T14:13:09.131Z,2023-02-12T14:13:10Z,4028447037,212,27.5,4028447039,213,4.7,4028447033,140,26.7,4028447031,56,Back,4028447035,141,23.7,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014623,89,1,1,10,8,mjejb0x57ms54j9ry6s8njwh,0,26.7,23.7,2023-02-12T14:13:10.611Z,2023-02-12T14:13:12Z,4028447287,56,Center,4028447291,141,28.3,4028447295,213,0.1,4028447297,1,,4028447289,140,63.7,4028447293,212,39.0,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014641,88,8,1,10,12,28u3q82ip96ahymkup01vfxli,1,46.5,71.8,2023-02-12T14:13:13.785Z,2023-02-12T14:13:13Z,4028447407,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014717,90,1,1,10,14,mjejb0x57ms54j9ry6s8njwh,1,51.9,26.7,2023-02-12T14:13:16.179Z,2023-02-12T14:13:17Z,4028447769,56,Back,4028447777,213,2.0,4028447771,140,46.7,4028447775,212,13.7,4028447773,141,45.1,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014811,91,1,1,10,15,mjejb0x57ms54j9ry6s8njwh,1,46.7,45.1,2023-02-12T14:13:17.131Z,2023-02-12T14:13:21Z,4028448173,212,11.5,4028448167,56,Center,4028448171,141,54.9,4028448175,213,0.6,4028448169,140,55.6,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014887,92,1,1,10,19,mjejb0x57ms54j9ry6s8njwh,1,56.3,85.4,2023-02-12T14:13:21.627Z,2023-02-12T14:13:25Z,4028448551,213,0.3,4028448549,212,23.4,4028448543,56,Left,4028448547,141,97.1,4028448545,140,77.3,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014895,93,3,1,10,23,mjejb0x57ms54j9ry6s8njwh,0,86.7,91,2023-02-12T14:13:25.002Z,2023-02-12T14:13:27Z,4028448589,56,Left,4028448683,233,89,4028448591,286,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014909,89,7,1,10,23,28u3q82ip96ahymkup01vfxli,1,13.3,9,2023-02-12T14:13:25.003Z,2023-02-12T14:13:27Z,4028448661,56,Back,4028448667,233,93,4028448663,285,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014911,90,49,1,10,25,28u3q82ip96ahymkup01vfxli,1,12.6,7.3,2023-02-12T14:13:26.722Z,2023-02-12T14:13:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014949,91,1,1,10,26,28u3q82ip96ahymkup01vfxli,0,7.9,3.2,2023-02-12T14:13:28.025Z,2023-02-12T14:13:28Z,4028448871,1,,4028448855,157,,4028448869,213,6.0,4028448867,212,14.4,4028448859,56,Back,4028448865,141,0.0,4028448861,140,21.2,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507014957,92,5,1,10,26,28u3q82ip96ahymkup01vfxli,0,23.1,-2,2023-02-12T14:13:28.644Z,2023-02-12T14:13:56Z,4028448879,347,,4028448877,56,Back,4028451497,233,94,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015511,94,5,1,10,26,mjejb0x57ms54j9ry6s8njwh,1,76.9,102,2023-02-12T14:13:28.644Z,2023-02-12T14:49:39Z,4028451485,347,,4028451487,233,92,4028451483,56,Left,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015553,95,1,1,10,54,mjejb0x57ms54j9ry6s8njwh,0,81.1,100,2023-02-12T14:13:56.354Z,2023-02-12T14:13:59Z,4028451649,140,93.3,4028451655,213,5.2,4028451651,141,64.6,4028451657,1,,4028451647,56,Center,4028451645,107,,4028451653,212,28.5,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015587,93,12,1,10,58,28u3q82ip96ahymkup01vfxli,1,6.2,40.6,2023-02-12T14:14:00.489Z,2023-02-12T14:14:01Z,4028451803,212,16.2,4028451797,140,16.4,4028451831,15,,4028451795,56,Back,4028451807,213,5.4,4028451799,141,22.8,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015707,96,1,1,11,3,mjejb0x57ms54j9ry6s8njwh,1,75.4,79.6,2023-02-12T14:14:05.082Z,2023-02-12T14:14:07Z,4028452379,140,87.0,4028452385,213,0.4,4028452381,141,87.7,4028452377,56,Left,4028452383,212,13.4,4028452375,3,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015753,97,1,1,11,5,mjejb0x57ms54j9ry6s8njwh,1,91.7,88.3,2023-02-12T14:14:07.170Z,2023-02-12T14:14:09Z,4028452699,212,15.7,4028452693,56,Left,4028452695,140,77.1,4028452697,141,93.5,4028452701,213,2.9,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015811,98,1,1,11,8,mjejb0x57ms54j9ry6s8njwh,1,77.1,93.5,2023-02-12T14:14:09.714Z,2023-02-12T14:14:12Z,4028452975,140,58.6,4028452977,141,84.2,4028452981,213,3.5,4028452979,212,20.4,4028452973,56,Left,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015911,99,1,1,11,11,mjejb0x57ms54j9ry6s8njwh,1,57,80.5,2023-02-12T14:14:12.809Z,2023-02-12T14:14:18Z,4028453503,212,19.8,4028453499,140,51.7,4028453497,56,Center,4028453501,141,52.5,4028453505,213,4.4,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507015983,100,1,1,11,16,mjejb0x57ms54j9ry6s8njwh,1,63.7,51.3,2023-02-12T14:14:17.913Z,2023-02-12T14:14:20Z,4028453771,213,4.6,4028453769,212,24.7,4028453767,141,15.3,4028453763,56,Right,4028453765,140,60.7,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507016105,101,1,1,11,18,mjejb0x57ms54j9ry6s8njwh,0,60.9,14.6,2023-02-12T14:14:20.025Z,2023-02-12T14:14:26Z,4028454301,140,77.2,4028454305,212,18.2,4028454307,213,5.9,4028454303,141,5.3,4028454299,56,Right,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507016111,94,61,1,11,22,28u3q82ip96ahymkup01vfxli,1,25.5,91.2,2023-02-12T14:14:23.749Z,2023-02-12T14:14:26Z,4028454319,56,Back,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507016115,95,5,1,11,22,28u3q82ip96ahymkup01vfxli,0,22.1,101.5,2023-02-12T14:14:24.017Z,2023-02-12T14:49:39Z,4028457933,233,102,4028454327,56,Back,4028454329,347,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507016893,102,5,1,11,22,mjejb0x57ms54j9ry6s8njwh,1,77.9,-1.5,2023-02-12T14:14:24.017Z,2023-02-12T14:14:59Z,4028457849,56,Right,4028457909,233,95,4028457851,347,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507016953,103,1,1,11,57,mjejb0x57ms54j9ry6s8njwh,0,76.9,0,2023-02-12T14:14:59.273Z,2023-02-12T14:15:02Z,4028458213,107,,4028458219,141,41.0,4028458221,212,36.5,4028458225,1,,4028458217,140,97.9,4028458215,56,Center,4028458223,213,0.9,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507016967,96,12,1,12,0,28u3q82ip96ahymkup01vfxli,1,4.8,57.3,2023-02-12T14:15:02.504Z,2023-02-12T14:15:03Z,4028458307,140,17.4,4028458309,141,64.2,4028458305,56,Back,4028458345,15,,4028458311,212,14.0,4028458313,213,0.3,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017019,104,1,1,12,3,mjejb0x57ms54j9ry6s8njwh,0,85.2,38.8,2023-02-12T14:15:05.192Z,2023-02-12T14:15:06Z,4028458617,212,10.8,4028458615,141,47.2,4028458611,56,Center,4028458619,213,0.6,4028458613,140,93.9,4028458609,3,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017049,97,12,1,12,5,28u3q82ip96ahymkup01vfxli,1,11.9,48.1,2023-02-12T14:15:07.041Z,2023-02-12T14:15:07Z,4028458751,141,51.2,4028458755,213,0.2,4028458753,212,10.2,4028458773,15,,4028458747,56,Back,4028458749,140,21.4,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017063,105,1,1,12,6,mjejb0x57ms54j9ry6s8njwh,0,85.3,49.4,2023-02-12T14:15:07.913Z,2023-02-12T14:15:08Z,4028458833,213,0.5,4028458823,140,94.1,4028458831,212,10.4,4028458821,56,Center,4028458827,141,56.3,4028458819,3,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017085,98,12,1,12,7,28u3q82ip96ahymkup01vfxli,1,7.8,39.5,2023-02-12T14:15:09.049Z,2023-02-12T14:15:09Z,4028458935,212,13.4,4028458931,140,20.6,4028458937,213,6.2,4028458929,56,Back,4028458933,141,38.8,4028458959,15,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017141,106,1,1,12,9,mjejb0x57ms54j9ry6s8njwh,0,82.2,66.1,2023-02-12T14:15:11.640Z,2023-02-12T14:15:12Z,4028459195,56,Center,4028459199,140,74.8,4028459201,141,70.5,4028459205,213,2.8,4028459203,212,8.3,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017133,99,8,1,12,10,28u3q82ip96ahymkup01vfxli,1,25.2,40.6,2023-02-12T14:15:12.169Z,2023-02-12T14:15:12Z,4028459151,56,Back,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017277,100,50,1,12,15,28u3q82ip96ahymkup01vfxli,1,39.1,38.7,2023-02-12T14:15:16.824Z,2023-02-12T14:15:24Z,4028459871,286,,4028459925,233,107,4028459869,56,Back,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017259,107,7,1,12,15,mjejb0x57ms54j9ry6s8njwh,1,60.9,61.3,2023-02-12T14:15:16.825Z,2023-02-12T14:15:19Z,4028459795,56,Center,4028459905,233,100,4028459797,285,,,,,,,,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017273,108,49,1,12,16,mjejb0x57ms54j9ry6s8njwh,1,41.6,63,2023-02-12T14:15:18.528Z,2023-02-12T14:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017337,109,1,1,12,17,mjejb0x57ms54j9ry6s8njwh,1,41.6,63,2023-02-12T14:15:19.049Z,2023-02-12T14:15:23Z,4028460187,213,3.4,4028460185,212,24.5,4028460181,140,18.9,4028460179,56,Back,4028460183,141,54.8,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017351,110,1,1,12,21,mjejb0x57ms54j9ry6s8njwh,1,22.5,45.7,2023-02-12T14:15:23.048Z,2023-02-12T14:15:44Z,4028460239,56,Center,4028460243,141,31.2,4028460237,155,,4028461973,1,,4028460245,212,44.8,4028460241,140,64.1,4028460247,213,6.1,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017691,111,4,1,12,25,mjejb0x57ms54j9ry6s8njwh,1,63.5,29.2,2023-02-12T14:15:26.960Z,2023-02-12T14:34:39Z,4028552747,233,101,4028461881,152,,4028461885,286,,4028461879,56,Center,4028461883,265,,4028461877,13,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017551,101,4,1,12,25,28u3q82ip96ahymkup01vfxli,0,36.5,70.8,2023-02-12T14:15:26.961Z,2023-02-12T14:34:39Z,4028552783,233,111,4028461185,152,,4028461179,13,,4028461183,56,Back,4028461189,285,,4028461187,265,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018095,112,1,1,13,4,mjejb0x57ms54j9ry6s8njwh,0,67.4,32.4,2023-02-12T14:16:06.096Z,2023-02-12T14:16:09Z,4028463939,212,41.3,4028463933,56,Center,4028463929,155,,4028463943,1,,4028463931,152,,4028463935,140,100.0,4028463927,5,,4028463937,141,63.4,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,4028463941,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018107,102,5,1,13,7,28u3q82ip96ahymkup01vfxli,1,-1.1,37.8,2023-02-12T14:16:08.930Z,2023-02-12T14:49:39Z,4028463993,346,,4028463991,56,Back,4028464027,233,113,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018103,113,5,1,13,7,mjejb0x57ms54j9ry6s8njwh,0,101.1,62.2,2023-02-12T14:16:08.930Z,2023-02-12T14:16:10Z,4028464117,233,102,4028463981,346,,4028463979,56,Center,,,,,,,,,,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018445,103,1,1,13,24,28u3q82ip96ahymkup01vfxli,1,5,37,2023-02-12T14:16:26.425Z,2023-02-12T14:16:28Z,4028465669,212,24.9,4028465663,56,Back,4028465671,213,1.3,4028465675,237,,4028465667,141,72.1,4028465661,124,,4028465665,140,11.6,4028465701,189,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018489,104,1,1,13,27,28u3q82ip96ahymkup01vfxli,1,12,72,2023-02-12T14:16:28.752Z,2023-02-12T14:16:30Z,4028465891,189,,4028465859,140,3.8,4028465865,213,4.1,4028465861,141,52.7,4028465863,212,15.7,4028465857,56,Back,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018541,105,1,1,13,29,28u3q82ip96ahymkup01vfxli,1,3.8,52.7,2023-02-12T14:16:30.912Z,2023-02-12T14:16:32Z,4028466121,212,24.5,4028466119,141,20.4,4028466123,213,5.2,4028466115,56,Back,4028466117,140,14.1,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018589,106,1,1,13,30,28u3q82ip96ahymkup01vfxli,1,14.8,18.9,2023-02-12T14:16:32.584Z,2023-02-12T14:16:34Z,4028466341,213,2.2,4028466335,140,6.2,4028466333,56,Back,4028466339,212,15.8,4028466337,141,38.0,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018609,107,1,1,13,32,28u3q82ip96ahymkup01vfxli,0,6.1,38.6,2023-02-12T14:16:34.400Z,2023-02-12T14:16:35Z,4028466413,213,6.0,4028466409,141,22.1,4028466411,212,37.4,4028466415,1,,4028466405,56,Back,4028466407,140,40.1,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018619,114,49,1,13,34,mjejb0x57ms54j9ry6s8njwh,1,67.4,83.8,2023-02-12T14:16:36.367Z,2023-02-12T14:16:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018641,115,1,1,13,35,mjejb0x57ms54j9ry6s8njwh,1,66.7,86.3,2023-02-12T14:16:36.735Z,2023-02-12T14:16:37Z,4028466565,213,1.3,4028466559,140,68.2,4028466561,141,95.1,4028466557,56,Left,4028466563,212,6.2,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018651,116,1,1,13,36,mjejb0x57ms54j9ry6s8njwh,0,68.2,95.1,2023-02-12T14:16:37.847Z,2023-02-12T14:16:38Z,4028466607,56,Center,4028466609,140,65.9,4028466613,212,11.9,4028466615,213,4.5,4028466611,141,77.9,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018661,108,49,1,13,37,28u3q82ip96ahymkup01vfxli,1,36.6,25.9,2023-02-12T14:16:39.063Z,2023-02-12T14:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018815,109,61,1,13,44,28u3q82ip96ahymkup01vfxli,0,69.7,4,2023-02-12T14:16:45.831Z,2023-02-12T14:16:45Z,4028467355,56,Right,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018829,117,49,1,13,44,mjejb0x57ms54j9ry6s8njwh,1,31.6,77.5,2023-02-12T14:16:46.599Z,2023-02-12T14:16:46Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019021,118,1,1,13,45,mjejb0x57ms54j9ry6s8njwh,1,31.6,77.2,2023-02-12T14:16:47.055Z,2023-02-12T14:16:56Z,4028468381,212,33.1,4028468379,141,50.6,4028468385,1,,4028468375,56,Back,4028468383,213,3.7,4028468377,140,5.2,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019071,119,1,1,13,54,mjejb0x57ms54j9ry6s8njwh,0,10.2,49.4,2023-02-12T14:16:56.431Z,2023-02-12T14:16:59Z,4028468629,155,,4028468633,140,45.7,4028468639,213,0.7,4028468641,1,,4028468637,212,47.8,4028468635,141,93.5,4028468631,56,Back,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019099,110,49,1,13,59,28u3q82ip96ahymkup01vfxli,1,54.5,6.5,2023-02-12T14:17:01.431Z,2023-02-12T14:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019239,111,3,1,14,5,28u3q82ip96ahymkup01vfxli,0,44,2.2,2023-02-12T14:17:07.039Z,2023-02-12T14:17:07Z,4028469497,286,,4028469495,56,Back,4028469505,211,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019259,112,5,1,14,5,28u3q82ip96ahymkup01vfxli,0,40.7,-2,2023-02-12T14:17:07.598Z,2023-02-12T14:49:39Z,4028469589,56,Back,4028469591,347,,4028471557,233,120,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019681,120,5,1,14,5,mjejb0x57ms54j9ry6s8njwh,1,59.3,102,2023-02-12T14:17:07.598Z,2023-02-12T14:17:31Z,4028471539,347,,4028471537,56,Left,4028471545,233,112,,,,,,,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019699,121,1,1,14,29,mjejb0x57ms54j9ry6s8njwh,1,61.4,100,2023-02-12T14:17:30.758Z,2023-02-12T14:17:31Z,4028471617,213,5.2,4028471615,212,9.2,4028471611,140,65.8,4028471607,107,,4028471613,141,90.3,4028471609,56,Left,,,,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
