id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2490355149,410,1,1,46,3,36tr17foeaf9ejjmt2txuoy3y,1,64.1,88.4,2022-12-11T13:17:31.594Z,2022-12-11T13:17:34Z,3940771057,141,90.2,3940771061,213,3.1,3940771055,140,47.5,3940771053,56,Back,3940771059,212,17.5,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355189,411,1,1,46,5,36tr17foeaf9ejjmt2txuoy3y,1,47.4,90.2,2022-12-11T13:17:33.954Z,2022-12-11T13:17:37Z,3940771235,212,18.6,3940771231,140,31.4,3940771237,213,3.6,3940771233,141,78.4,3940771229,56,Back,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355213,412,1,1,46,9,36tr17foeaf9ejjmt2txuoy3y,1,32.2,75.3,2022-12-11T13:17:37.386Z,2022-12-11T13:17:40Z,3940771379,140,26.1,3940771383,212,19.0,3940771381,141,49.0,3940771377,56,Back,3940771385,213,4.4,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355257,413,1,1,46,12,36tr17foeaf9ejjmt2txuoy3y,1,27.4,47.3,2022-12-11T13:17:40.522Z,2022-12-11T13:18:14Z,3940771615,212,21.9,3940771611,140,42.2,3940771609,56,Back,3940771613,141,24.7,3940771617,213,5.5,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355281,414,1,1,46,18,36tr17foeaf9ejjmt2txuoy3y,1,43.7,25.6,2022-12-11T13:17:46.842Z,2022-12-11T13:17:52Z,3940771747,56,Back,3940771751,141,46.7,3940771749,140,37.6,3940771755,213,2.0,3940771753,212,15.7,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355299,415,1,1,46,24,36tr17foeaf9ejjmt2txuoy3y,1,39.3,43.9,2022-12-11T13:17:52.378Z,2022-12-11T13:17:54Z,3940771857,212,21.1,3940771851,56,Back,3940771855,141,14.1,3940771859,213,5.0,3940771853,140,45.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355307,416,1,1,46,25,36tr17foeaf9ejjmt2txuoy3y,0,45,14.1,2022-12-11T13:17:53.620Z,2022-12-11T17:07:53Z,3940771893,213,0.0,3940771883,155,,3940771889,141,14.6,3940771885,56,Right,3940771891,212,14.5,3940771887,140,58.8,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355329,376,1,1,46,26,axwnneoekq2f2yq6r1l704y96,1,42.4,81.7,2022-12-11T13:17:54.959Z,2022-12-11T13:18:30Z,3940772043,213,5.7,3940772035,56,Center,3940772039,141,71.4,3940772033,3,,3940772037,140,52.5,3940772041,212,12.7,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355331,377,49,1,46,29,axwnneoekq2f2yq6r1l704y96,1,52.5,71.4,2022-12-11T13:17:57.511Z,2022-12-11T13:17:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355351,378,3,1,46,29,axwnneoekq2f2yq6r1l704y96,0,50.5,70.9,2022-12-11T13:17:58.038Z,2022-12-11T17:07:59Z,3941502021,464,,3940772115,56,Center,3940772121,211,,3940772117,286,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355369,417,1,1,46,31,36tr17foeaf9ejjmt2txuoy3y,0,44.4,46.3,2022-12-11T13:18:00.211Z,2022-12-11T13:18:01Z,3940772231,140,59.1,3940772235,212,21.3,3940772229,56,Center,3940772233,141,67.8,3940772237,213,0.8,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355415,379,1,1,46,38,axwnneoekq2f2yq6r1l704y96,1,35.2,32.8,2022-12-11T13:18:06.294Z,2022-12-11T13:18:07Z,3940772477,212,14.2,3940772473,140,22.1,3940772479,213,3.4,3940772475,141,27.9,3940772471,56,Back,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355455,380,1,1,46,39,axwnneoekq2f2yq6r1l704y96,1,22.1,27.9,2022-12-11T13:18:07.454Z,2022-12-11T13:18:10Z,3940772623,141,49.0,3940772627,213,2.4,3940772625,212,22.4,3940772621,140,5.7,3940772619,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355479,381,1,1,46,42,axwnneoekq2f2yq6r1l704y96,1,5.7,49,2022-12-11T13:18:10.838Z,2022-12-11T13:18:13Z,3940772773,213,1.3,3940772771,212,16.1,3940772767,140,10.5,3940772765,56,Back,3940772769,141,71.5,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355499,382,1,1,46,46,axwnneoekq2f2yq6r1l704y96,1,14.5,73.8,2022-12-11T13:18:14.438Z,2022-12-11T13:18:16Z,3940772863,56,Back,3940772871,213,0.9,3940772867,141,94.8,3940772869,212,17.9,3940772865,140,24.7,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355507,383,1,1,46,48,axwnneoekq2f2yq6r1l704y96,0,26.6,95.7,2022-12-11T13:18:16.438Z,2022-12-11T13:18:17Z,3940772905,140,36.3,3940772909,212,10.5,3940772911,213,6.0,3940772907,141,91.7,3940772903,56,Back,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355513,418,43,1,46,49,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2022-12-11T13:18:18.106Z,2022-12-11T17:08:19Z,3941502635,144,8,3940772935,56,Right,,,,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355529,419,50,1,46,50,36tr17foeaf9ejjmt2txuoy3y,1,67,7.4,2022-12-11T13:18:18.853Z,2022-12-11T13:18:20Z,3940773021,286,,3940773019,56,Right,3940773063,233,384,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355531,384,7,1,46,50,axwnneoekq2f2yq6r1l704y96,1,33,92.6,2022-12-11T13:18:18.854Z,2022-12-11T17:08:22Z,3940773035,56,Back,3941502737,385,,3940773033,167,,3940773037,285,,3940773045,233,419,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355541,385,5,1,46,52,axwnneoekq2f2yq6r1l704y96,0,34.4,101.4,2022-12-11T13:18:20.270Z,2022-12-11T13:18:35Z,3940773077,56,Back,3940773803,233,420,3940773079,347,,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355663,420,5,1,46,52,36tr17foeaf9ejjmt2txuoy3y,1,65.6,-1.4,2022-12-11T13:18:20.270Z,2022-12-11T13:20:01Z,3940773763,56,Right,3940773765,347,,3940773791,233,385,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355679,421,1,1,47,0,36tr17foeaf9ejjmt2txuoy3y,1,69.1,0,2022-12-11T13:18:28.529Z,2022-12-11T13:19:43Z,3940773841,56,Right,3940773845,141,4.1,3940773839,107,,3940773843,140,91.8,3940773851,212,24.1,3940773861,213,0.2,3940773863,1,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355685,422,1,1,47,1,36tr17foeaf9ejjmt2txuoy3y,0,91.8,4.1,2022-12-11T13:18:29.690Z,2022-12-11T17:08:41Z,3941503451,20,,3941503449,224,,3940773897,141,45.2,3940773901,213,1.6,3940773895,140,90.5,3940773891,155,,3940773893,56,Center,3940773899,212,28.0,et72990p9axru09oxv51hokwl,D. Castellanos,3940773889,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355657,386,12,1,47,4,axwnneoekq2f2yq6r1l704y96,1,10.6,46.7,2022-12-11T13:18:32.958Z,2022-12-11T13:18:34Z,3940773729,213,1.9,3940773727,212,15.3,3940773723,140,6.1,3940773721,56,Back,3940773725,141,68.1,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355675,387,12,1,47,6,axwnneoekq2f2yq6r1l704y96,1,6.1,68.1,2022-12-11T13:18:34.454Z,2022-12-11T13:18:36Z,3940773821,141,80.3,3940773883,15,,3940773825,213,1.0,3940773823,212,9.7,3940773819,140,10.8,3940773813,56,Back,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355701,388,49,1,47,10,axwnneoekq2f2yq6r1l704y96,1,10.8,80.3,2022-12-11T13:18:38.638Z,2022-12-11T13:18:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355713,389,1,1,47,10,axwnneoekq2f2yq6r1l704y96,0,10.8,80.3,2022-12-11T13:18:38.734Z,2022-12-11T13:18:39Z,3940774045,140,29.3,3940774053,1,,3940774041,157,,3940774043,56,Back,3940774051,213,5.8,3940774049,212,22.1,3940774047,141,64.8,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355735,390,30,1,47,13,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-12-11T13:18:41.567Z,2022-12-11T13:18:41Z,3940774189,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490355731,423,30,1,47,13,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2022-12-11T13:18:41.567Z,2022-12-11T19:06:32Z,3940774171,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361789,395,32,2,45,0,axwnneoekq2f2yq6r1l704y96,1,0,0,2022-12-11T13:34:58.836Z,2022-12-11T13:34:58Z,3940807941,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361799,428,32,2,45,0,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2022-12-11T13:34:58.836Z,2022-12-11T17:09:26Z,3940807967,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361825,429,1,2,45,0,36tr17foeaf9ejjmt2txuoy3y,1,49.9,49.1,2022-12-11T13:34:58.936Z,2022-12-11T14:32:39Z,3940808079,141,57.7,3940808075,56,Back,3940808085,279,S,3940808077,140,30.3,3940808081,212,21.4,3940808083,213,2.9,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361869,430,1,2,45,4,36tr17foeaf9ejjmt2txuoy3y,1,37.2,49.3,2022-12-11T13:35:03.234Z,2022-12-11T13:35:04Z,3940808325,56,Back,3940808331,212,15.3,3940808327,140,26.1,3940808333,213,3.8,3940808329,141,34.8,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361953,431,1,2,45,5,36tr17foeaf9ejjmt2txuoy3y,1,26.1,34.8,2022-12-11T13:35:04.450Z,2022-12-11T13:35:11Z,3940808807,140,29.1,3940808805,56,Back,3940808813,213,1.4,3940808811,212,19.9,3940808809,141,63.7,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361965,432,1,2,45,12,36tr17foeaf9ejjmt2txuoy3y,1,39.7,83.9,2022-12-11T13:35:11.514Z,2022-12-11T13:35:12Z,3940808869,56,Left,3940808875,212,27.3,3940808871,140,65.7,3940808877,213,0.0,3940808873,141,85.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361971,433,1,2,45,13,36tr17foeaf9ejjmt2txuoy3y,0,65.7,85,2022-12-11T13:35:12.498Z,2022-12-11T13:35:12Z,3940808907,213,1.7,3940808903,212,3.8,3940808893,56,Left,3940808897,140,65.3,3940808899,141,90.5,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362027,396,49,2,45,15,axwnneoekq2f2yq6r1l704y96,1,41.4,5,2022-12-11T13:35:14.620Z,2022-12-11T13:36:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362033,397,50,2,45,16,axwnneoekq2f2yq6r1l704y96,1,37.6,7.4,2022-12-11T13:35:15.457Z,2022-12-11T13:37:04Z,3940809173,56,Back,3940809175,286,,3940809187,233,434,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362017,434,7,2,45,16,36tr17foeaf9ejjmt2txuoy3y,0,62.4,92.6,2022-12-11T13:35:15.458Z,2022-12-11T17:10:50Z,3941506889,383,,3940809111,56,Left,3940809115,285,,3940809179,233,397,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362079,398,1,2,45,20,axwnneoekq2f2yq6r1l704y96,1,33.8,31.8,2022-12-11T13:35:18.859Z,2022-12-11T13:35:21Z,3940809395,56,Center,3940809399,141,23.9,3940809393,157,,3940809401,212,27.0,3940809405,1,,3940809403,213,6.1,3940809397,140,59.0,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362085,399,3,2,45,22,axwnneoekq2f2yq6r1l704y96,0,57.8,22.8,2022-12-11T13:35:21.347Z,2022-12-11T17:11:03Z,3940809443,56,Center,3941507243,464,,3940809445,286,,3940809631,233,435,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362119,435,7,2,45,22,36tr17foeaf9ejjmt2txuoy3y,0,42.2,77.2,2022-12-11T13:35:21.348Z,2022-12-11T17:11:06Z,3940809621,233,399,3941507277,383,,3940809591,56,Back,3940809593,285,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363249,412,61,2,45,23,axwnneoekq2f2yq6r1l704y96,0,54.2,20.7,2022-12-11T13:35:22.602Z,2022-12-11T14:26:16Z,3940815475,56,Right,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362125,436,61,2,45,24,36tr17foeaf9ejjmt2txuoy3y,0,45.3,74.1,2022-12-11T13:35:23.370Z,2022-12-11T13:35:23Z,3940809613,56,Back,,,,,,,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362155,400,1,2,45,26,axwnneoekq2f2yq6r1l704y96,1,45.3,26.1,2022-12-11T13:35:25.339Z,2022-12-11T13:35:27Z,3940809767,56,Back,3940809771,141,22.4,3940809775,213,3.3,3940809773,212,15.4,3940809769,140,30.8,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362175,401,1,2,45,28,axwnneoekq2f2yq6r1l704y96,1,30.8,22.4,2022-12-11T13:35:27.539Z,2022-12-11T13:35:29Z,3940809861,213,1.7,3940809857,141,56.7,3940809855,140,27.0,3940809859,212,23.7,3940809853,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362239,402,1,2,45,30,axwnneoekq2f2yq6r1l704y96,1,27,56.7,2022-12-11T13:35:29.162Z,2022-12-11T14:26:19Z,3940810227,212,22.3,3940810223,140,29.2,3940810229,213,4.8,3940810225,141,24.1,3940810221,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362251,403,1,2,45,35,axwnneoekq2f2yq6r1l704y96,0,37.8,15.6,2022-12-11T13:35:34.532Z,2022-12-11T13:35:35Z,3940810317,141,0.0,3940810313,56,Right,3940810321,213,6.0,3940810319,212,38.8,3940810323,1,,3940810315,140,73.2,3940810311,155,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362255,404,5,2,45,36,axwnneoekq2f2yq6r1l704y96,0,74.4,-1.4,2022-12-11T13:35:35.005Z,2022-12-11T13:36:05Z,3940810339,347,,3940810337,56,Right,3940812089,233,437,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362563,437,5,2,45,36,36tr17foeaf9ejjmt2txuoy3y,1,25.6,101.4,2022-12-11T13:35:35.005Z,2022-12-11T13:43:29Z,3940812027,56,Back,3940812029,347,,3940812059,233,404,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362593,438,1,2,46,6,36tr17foeaf9ejjmt2txuoy3y,1,32.5,100,2022-12-11T13:36:04.906Z,2022-12-11T17:12:01Z,3940812171,140,37.3,3940812167,107,,3940812175,212,8.7,3940812173,141,90.7,3940812169,56,Back,3940812843,189,,3940812177,213,5.3,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490491441,861,61,2,46,7,36tr17foeaf9ejjmt2txuoy3y,1,36.7,92.8,2022-12-11T13:36:06.743Z,2022-12-11T17:12:27Z,3941509351,56,Back,3941509637,189,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362665,405,5,2,46,8,axwnneoekq2f2yq6r1l704y96,1,55,-1.8,2022-12-11T13:36:07.570Z,2022-12-11T13:43:29Z,3940812761,233,439,3940812535,347,,3940812533,56,Right,,,,,,,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362673,439,5,2,46,8,36tr17foeaf9ejjmt2txuoy3y,0,45,101.8,2022-12-11T13:36:07.570Z,2022-12-11T13:36:17Z,3940812575,56,Back,3940812787,233,405,3940812579,347,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362817,406,1,2,46,26,axwnneoekq2f2yq6r1l704y96,1,54.2,0,2022-12-11T13:36:25.291Z,2022-12-11T13:36:27Z,3940813323,56,Right,3940813327,141,10.7,3940813329,212,9.2,3940813325,140,57.8,3940813331,213,1.1,3940813321,107,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362833,407,1,2,46,28,axwnneoekq2f2yq6r1l704y96,1,47.1,11.1,2022-12-11T13:36:27.794Z,2022-12-11T13:36:29Z,3940813439,212,11.2,3940813437,141,2.9,3940813441,213,3.7,3940813431,56,Back,3940813435,140,37.8,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362877,408,1,2,46,30,axwnneoekq2f2yq6r1l704y96,1,37.8,2.9,2022-12-11T13:36:29.682Z,2022-12-11T13:36:34Z,3940813679,56,Back,3940813681,140,18.1,3940813685,212,30.0,3940813689,213,2.3,3940813683,141,34.9,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362909,409,1,2,46,35,axwnneoekq2f2yq6r1l704y96,1,21.3,37.7,2022-12-11T13:36:34.098Z,2022-12-11T13:36:36Z,3940813879,212,20.7,3940813871,140,24.9,3940813875,141,67.6,3940813869,56,Back,3940813883,213,1.4,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362975,410,1,2,46,39,axwnneoekq2f2yq6r1l704y96,1,27.7,67.5,2022-12-11T13:36:38.802Z,2022-12-11T13:36:42Z,3940814207,140,32.5,3940814213,213,1.3,3940814205,56,Back,3940814211,212,19.6,3940814209,141,95.3,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363077,411,2,2,46,43,axwnneoekq2f2yq6r1l704y96,1,34.3,95.4,2022-12-11T13:36:42.459Z,2022-12-11T13:36:53Z,3940814741,56,Left,3940814737,7,d29d4xtq3ib0nim6keirgdx3p,3940814745,141,95.3,3940814739,1,,3940814743,140,69.1,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363041,440,55,2,46,43,36tr17foeaf9ejjmt2txuoy3y,1,29.3,6.2,2022-12-11T13:36:42.460Z,2022-12-11T17:13:02Z,3941510793,189,,,,,,,,,,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363145,441,1,2,46,54,36tr17foeaf9ejjmt2txuoy3y,1,32,5,2022-12-11T13:36:53.649Z,2022-12-11T13:36:57Z,3940814977,5,,3940814985,141,7.4,3940814981,56,Back,3940814983,140,24.4,3940814989,213,2.9,3940814979,241,,3940814987,212,8.1,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363233,442,1,2,46,59,36tr17foeaf9ejjmt2txuoy3y,1,23.1,17.9,2022-12-11T13:36:57.841Z,2022-12-11T13:37:04Z,3940815375,140,13.0,3940815383,213,2.1,3940815371,56,Back,3940815379,141,44.2,3940815381,212,20.8,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363253,443,1,2,47,5,36tr17foeaf9ejjmt2txuoy3y,1,18.2,39.2,2022-12-11T13:37:04.529Z,2022-12-11T13:37:46Z,3940815491,212,31.3,3940815485,56,Back,3940815489,141,2.6,3940815483,155,,3940815493,213,5.4,3940815487,140,36.2,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363285,444,1,2,47,8,36tr17foeaf9ejjmt2txuoy3y,1,36.2,2.6,2022-12-11T13:37:06.838Z,2022-12-11T13:37:09Z,3940815621,140,28.9,3940815625,141,6.4,3940815617,56,Back,3940815629,212,8.1,3940815633,213,2.8,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363327,445,1,2,47,10,36tr17foeaf9ejjmt2txuoy3y,1,30.1,7.9,2022-12-11T13:37:09.593Z,2022-12-11T13:37:13Z,3940815897,213,0.7,3940815899,1,,3940815893,141,43.9,3940815891,140,56.2,3940815881,155,,3940815885,56,Center,3940815895,212,36.7,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363335,446,61,2,47,14,36tr17foeaf9ejjmt2txuoy3y,0,52.5,46.5,2022-12-11T13:37:12.881Z,2022-12-11T14:26:44Z,3940815929,56,Center,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363391,413,1,2,47,14,axwnneoekq2f2yq6r1l704y96,0,46.7,50.7,2022-12-11T13:37:12.882Z,2022-12-11T14:26:51Z,3941016121,141,52.4,3940816237,56,Center,3941016119,140,51.9,3941016127,213,0.2,3941016123,212,5.6,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363423,414,4,2,47,15,axwnneoekq2f2yq6r1l704y96,1,49,51.5,2022-12-11T13:37:14.712Z,2022-12-11T13:37:20Z,3940816401,286,,3940816397,56,Back,3940816395,10,,3940816417,233,447,3940816399,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490363417,447,4,2,47,15,36tr17foeaf9ejjmt2txuoy3y,0,51,48.5,2022-12-11T13:37:14.713Z,2022-12-11T13:37:20Z,3940816375,152,,3940816445,233,414,3940816371,10,,3940816377,285,,3940816373,56,Center,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
