id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2482469009,199,5,1,25,13,28u3q82ip96ahymkup01vfxli,1,16,-2,2022-11-06T14:25:30.319Z,2022-11-06T14:25:55Z,3899342925,56,Back,3899342935,233,250,3899342927,347,,,,,,,,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468527,250,5,1,25,13,5rurqie3qt1qav9ir5mkqinn,0,84,102,2022-11-06T14:25:30.319Z,2022-11-06T14:28:38Z,3899340257,56,Left,3899340259,347,,3899342975,233,199,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469053,200,1,1,25,38,28u3q82ip96ahymkup01vfxli,1,14.9,0,2022-11-06T14:25:54.958Z,2022-11-06T14:26:13Z,3899343261,141,20.6,3899343263,212,19.3,3899344875,189,,3899343255,107,,3899343265,213,0.9,3899343259,140,27.0,3899343257,56,Back,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469061,201,1,1,25,41,28u3q82ip96ahymkup01vfxli,0,27.6,20.9,2022-11-06T14:25:58.294Z,2022-11-06T14:26:16Z,3899345337,189,,3899343315,141,0.0,3899343313,140,41.9,3899343319,213,5.5,3899343311,56,Back,3899343317,212,21.0,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469069,202,5,1,25,41,28u3q82ip96ahymkup01vfxli,0,43,-0.8,2022-11-06T14:25:58.610Z,2022-11-06T14:28:38Z,3899343349,56,Back,3899343351,347,,3899343433,233,251,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469073,251,5,1,25,41,5rurqie3qt1qav9ir5mkqinn,1,57,100.8,2022-11-06T14:25:58.610Z,2022-11-06T14:26:00Z,3899343369,347,,3899343367,56,Left,3899343397,233,202,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469105,252,1,1,25,43,5rurqie3qt1qav9ir5mkqinn,0,55.9,100,2022-11-06T14:25:59.930Z,2022-11-06T14:26:01Z,3899343555,213,5.9,3899343547,56,Left,3899343549,140,78.0,3899343557,1,,3899343551,141,88.7,3899343545,107,,3899343553,212,24.7,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469147,203,49,1,25,45,28u3q82ip96ahymkup01vfxli,1,29.1,16.1,2022-11-06T14:26:02.214Z,2022-11-06T14:26:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469165,204,1,1,25,45,28u3q82ip96ahymkup01vfxli,1,29.1,16.1,2022-11-06T14:26:02.439Z,2022-11-06T14:26:03Z,3899343869,56,Back,3899343873,140,39.4,3899343879,213,6.2,3899343875,141,14.3,3899343877,212,10.9,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469177,205,1,1,25,46,28u3q82ip96ahymkup01vfxli,0,39.4,14.3,2022-11-06T14:26:03.382Z,2022-11-06T14:26:04Z,3899343917,140,50.8,3899343915,56,Right,3899343919,141,18.8,3899343923,213,0.3,3899343921,212,12.4,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469189,253,49,1,25,47,5rurqie3qt1qav9ir5mkqinn,1,65.2,75.3,2022-11-06T14:26:04.769Z,2022-11-06T14:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469237,254,1,1,25,48,5rurqie3qt1qav9ir5mkqinn,1,64.1,74.1,2022-11-06T14:26:05.497Z,2022-11-06T14:26:07Z,3899344223,212,35.6,3899344219,140,40.8,3899344217,56,Back,3899344227,1,,3899344221,141,36.1,3899344225,213,4.0,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469265,255,1,1,25,50,5rurqie3qt1qav9ir5mkqinn,1,40.7,36.3,2022-11-06T14:26:07.593Z,2022-11-06T14:26:10Z,3899344445,213,5.2,3899344443,212,15.6,3899344437,56,Back,3899344441,141,15.6,3899344439,140,47.0,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469303,256,1,1,25,53,5rurqie3qt1qav9ir5mkqinn,1,46.8,13.7,2022-11-06T14:26:10.041Z,2022-11-06T14:26:12Z,3899344709,140,66.0,3899344707,56,Right,3899344715,213,6.2,3899344713,212,20.2,3899344711,141,11.1,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469367,257,1,1,25,55,5rurqie3qt1qav9ir5mkqinn,1,68.5,16.8,2022-11-06T14:26:12.657Z,2022-11-06T14:26:14Z,3899345099,141,5.3,3899345093,56,Right,3899345101,212,7.8,3899345095,140,68.4,3899345105,213,4.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469473,258,1,1,25,57,5rurqie3qt1qav9ir5mkqinn,1,68,3.4,2022-11-06T14:26:14.777Z,2022-11-06T14:26:20Z,3899345671,212,30.7,3899345673,213,2.6,3899345665,56,Back,3899345669,141,24.9,3899345667,140,42.3,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469535,259,1,1,26,2,5rurqie3qt1qav9ir5mkqinn,1,41.2,25.9,2022-11-06T14:26:19.625Z,2022-11-06T14:26:22Z,3899346005,141,63.4,3899346001,140,38.5,3899345999,56,Back,3899346009,212,25.7,3899346015,213,1.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469667,260,1,1,26,5,5rurqie3qt1qav9ir5mkqinn,1,39.3,64,2022-11-06T14:26:22.049Z,2022-11-06T14:26:28Z,3899346769,56,Back,3899346773,141,27.7,3899346777,213,4.6,3899346775,212,24.9,3899346771,140,36.5,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469793,261,1,1,26,11,5rurqie3qt1qav9ir5mkqinn,1,37.3,27.4,2022-11-06T14:26:28.393Z,2022-11-06T14:26:33Z,3899347433,213,1.4,3899347429,141,64.2,3899347431,212,25.4,3899347427,140,41.2,3899347425,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469853,262,1,1,26,16,5rurqie3qt1qav9ir5mkqinn,1,41.2,64.2,2022-11-06T14:26:33.777Z,2022-11-06T14:26:36Z,3899347775,140,75.8,3899347783,1,,3899347773,56,Left,3899347779,212,40.3,3899347781,213,0.4,3899347777,141,89.7,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469875,263,1,1,26,20,5rurqie3qt1qav9ir5mkqinn,1,75.8,89.7,2022-11-06T14:26:36.881Z,2022-11-06T14:26:38Z,3899347897,213,5.3,3899347891,140,81.2,3899347895,212,10.4,3899347889,56,Center,3899347893,141,76.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469907,264,1,1,26,21,5rurqie3qt1qav9ir5mkqinn,1,81.2,76.9,2022-11-06T14:26:37.945Z,2022-11-06T14:26:39Z,3899348091,212,8.7,3899348087,140,78.2,3899348089,141,88.9,3899348093,213,1.9,3899348085,56,Left,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469987,265,1,1,26,22,5rurqie3qt1qav9ir5mkqinn,1,75.9,90.5,2022-11-06T14:26:39.577Z,2022-11-06T14:26:44Z,3899348569,212,14.2,3899348565,140,88.9,3899348567,141,84.5,3899348571,213,6.0,3899348563,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470013,266,1,1,26,27,5rurqie3qt1qav9ir5mkqinn,1,84.4,85.4,2022-11-06T14:26:44.441Z,2022-11-06T14:26:45Z,3899348713,140,76.2,3899348717,212,11.1,3899348711,56,Center,3899348715,141,75.1,3899348719,213,3.8,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470037,267,1,1,26,28,5rurqie3qt1qav9ir5mkqinn,1,76.7,74.2,2022-11-06T14:26:45.537Z,2022-11-06T14:26:47Z,3899348853,212,11.2,3899348851,141,90.5,3899348849,140,78.2,3899348847,56,Left,3899348855,213,1.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470069,268,1,1,26,30,5rurqie3qt1qav9ir5mkqinn,1,78.2,90.6,2022-11-06T14:26:46.969Z,2022-11-06T14:26:48Z,3899349057,212,10.4,3899349051,140,77.6,3899349059,213,4.7,3899349053,141,75.4,3899349047,56,Center,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470107,269,1,1,26,31,5rurqie3qt1qav9ir5mkqinn,1,77.6,75.1,2022-11-06T14:26:48.273Z,2022-11-06T14:26:49Z,3899349305,141,90.3,3899349309,213,1.6,3899349307,212,10.3,3899349301,56,Left,3899349303,140,77.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470129,270,1,1,26,33,5rurqie3qt1qav9ir5mkqinn,1,77.2,92.1,2022-11-06T14:26:49.841Z,2022-11-06T14:26:50Z,3899349425,141,75.6,3899349423,140,77.9,3899349427,212,11.2,3899349421,56,Center,3899349429,213,4.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470151,271,1,1,26,33,5rurqie3qt1qav9ir5mkqinn,1,77.5,75,2022-11-06T14:26:50.737Z,2022-11-06T14:26:51Z,3899349515,140,77.2,3899349517,141,86.8,3899349519,212,8.0,3899349513,56,Left,3899349521,213,1.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470175,272,1,1,26,35,5rurqie3qt1qav9ir5mkqinn,1,77.2,86.9,2022-11-06T14:26:51.858Z,2022-11-06T14:26:53Z,3899349673,141,84.5,3899349669,56,Left,3899349677,213,6.2,3899349671,140,92.3,3899349675,212,15.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470191,273,1,1,26,36,5rurqie3qt1qav9ir5mkqinn,1,92.3,84.5,2022-11-06T14:26:53.633Z,2022-11-06T14:26:54Z,3899349793,212,12.3,3899349789,140,81.9,3899349787,56,Center,3899349791,141,76.3,3899349795,213,3.6,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470293,274,1,1,26,37,5rurqie3qt1qav9ir5mkqinn,1,80.6,75.1,2022-11-06T14:26:54.632Z,2022-11-06T14:26:58Z,3899350337,141,89.0,3899350341,213,0.6,3899350329,56,Left,3899350339,212,17.4,3899350333,140,94.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470361,275,1,1,26,41,5rurqie3qt1qav9ir5mkqinn,1,94.8,90.2,2022-11-06T14:26:58.073Z,2022-11-06T14:27:01Z,3899350759,213,3.5,3899350751,56,Left,3899350757,212,13.9,3899350755,141,82.7,3899350753,140,82.5,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470383,276,1,1,26,44,5rurqie3qt1qav9ir5mkqinn,1,80.3,86,2022-11-06T14:27:00.921Z,2022-11-06T14:27:02Z,3899350879,56,Center,3899350887,141,76.1,3899350893,213,4.2,3899350889,212,7.7,3899350883,140,76.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470391,277,1,1,26,45,5rurqie3qt1qav9ir5mkqinn,0,74.9,76.1,2022-11-06T14:27:01.904Z,2022-11-06T14:27:02Z,3899350947,212,12.6,3899350937,140,86.0,3899350943,141,83.0,3899350951,213,0.4,3899350933,56,Left,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470419,206,49,1,26,46,28u3q82ip96ahymkup01vfxli,1,24.9,15.6,2022-11-06T14:27:03.342Z,2022-11-06T14:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470431,207,1,1,26,46,28u3q82ip96ahymkup01vfxli,0,24.9,15.6,2022-11-06T14:27:03.775Z,2022-11-06T14:27:04Z,3899351183,212,30.0,3899351181,141,11.9,3899351185,213,6.2,3899351179,140,53.4,3899351177,56,Right,,,,,,,,,,4lfk4hy1a6ig3izoq3mgl9zhl,E. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470495,278,1,1,26,49,5rurqie3qt1qav9ir5mkqinn,0,57.2,90.3,2022-11-06T14:27:06.521Z,2022-11-06T14:27:07Z,3899351563,140,80.7,3899351561,56,Center,3899351567,212,50.5,3899351569,213,5.2,3899351571,1,,3899351559,196,,3899351557,155,,3899351565,141,25.5,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470585,279,1,1,26,53,5rurqie3qt1qav9ir5mkqinn,1,76.8,35.4,2022-11-06T14:27:10.161Z,2022-11-06T14:27:11Z,3899352031,212,11.4,3899352027,140,69.1,3899352025,56,Center,3899352039,213,2.4,3899352029,141,47.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470637,280,1,1,26,54,5rurqie3qt1qav9ir5mkqinn,1,70,47.2,2022-11-06T14:27:11.521Z,2022-11-06T14:27:51Z,3899352307,212,20.0,3899352301,140,85.9,3899354005,154,,3899352299,56,Center,3899352303,141,31.0,3899354003,210,13,3899352311,213,5.7,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470649,281,13,1,26,55,5rurqie3qt1qav9ir5mkqinn,1,88,30.6,2022-11-06T14:27:12.344Z,2022-11-06T14:27:52Z,3899352341,22,,3899352343,63,,3899352345,56,Center,3899354037,328,,3899354027,154,,3899354029,55,280,3899354025,29,,3899354035,103,30.6,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,3899354045,231,49.6,3899354023,84,3899354033,102,3899354041,230,,3899353093,20,,,,,,,,,,41.7,99.8,,,,,,,,
2482470613,208,5,1,26,56,28u3q82ip96ahymkup01vfxli,1,-0.9,58.2,2022-11-06T14:27:13.406Z,2022-11-06T14:27:17Z,3899352147,56,Back,3899352585,233,282,3899352151,346,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482470681,282,5,1,26,56,5rurqie3qt1qav9ir5mkqinn,0,100.9,41.8,2022-11-06T14:27:13.406Z,2022-11-06T14:28:38Z,3899352567,56,Center,3899352569,346,,3899352629,233,208,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482471149,209,27,1,27,17,28u3q82ip96ahymkup01vfxli,1,0,0,2022-11-06T14:27:34.687Z,2022-11-06T14:27:46Z,3899355209,41,Injury,3899355211,53,8ctokja53x311jvllpdh6v4yd,3899355431,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482471179,283,27,1,27,17,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-11-06T14:27:34.687Z,2022-11-06T14:28:45Z,3899355473,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482472593,210,28,1,28,41,28u3q82ip96ahymkup01vfxli,1,0,0,2022-11-06T14:28:57.926Z,2022-11-06T14:29:03Z,3899363629,233,284,3899363145,55,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482472665,284,28,1,28,41,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-11-06T14:28:57.926Z,2022-11-06T14:29:11Z,3899363679,233,210,3899363523,55,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473151,211,1,1,29,5,28u3q82ip96ahymkup01vfxli,1,3.8,52.6,2022-11-06T14:29:22.366Z,2022-11-06T14:42:53Z,3899366185,56,Back,3899366183,124,,3899366197,237,,3899366191,212,11.3,3899366187,140,8.1,3899366189,141,37.3,3899366193,213,5.1,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473225,212,1,1,29,8,28u3q82ip96ahymkup01vfxli,1,8.7,35.4,2022-11-06T14:29:25.349Z,2022-11-06T14:29:28Z,3899366573,56,Back,3899366579,212,21.3,3899366581,213,5.0,3899366575,140,15.1,3899366577,141,5.6,,,,,,,,,,8evgc5zhtfnqatt15vr3ttwwl,A. McManus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473307,213,1,1,29,13,28u3q82ip96ahymkup01vfxli,0,15.2,5,2022-11-06T14:29:30.390Z,2022-11-06T14:29:32Z,3899367077,212,62.3,3899367075,141,18.2,3899367071,56,Right,3899367079,213,0.1,3899367073,140,73.9,3899367083,1,,3899367069,157,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473411,285,1,1,29,17,5rurqie3qt1qav9ir5mkqinn,1,27.3,78.7,2022-11-06T14:29:33.855Z,2022-11-06T14:29:35Z,3899367585,56,Back,3899367591,212,11.3,3899367583,3,,3899367589,141,87.5,3899367593,213,0.6,3899367587,140,36.4,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473449,286,1,1,29,18,5rurqie3qt1qav9ir5mkqinn,1,36.8,86.9,2022-11-06T14:29:35.071Z,2022-11-06T14:29:37Z,3899367761,212,24.1,3899367763,213,4.3,3899367755,56,Back,3899367759,141,53.9,3899367757,140,28.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473459,287,49,1,29,20,5rurqie3qt1qav9ir5mkqinn,1,29.2,48.5,2022-11-06T14:29:37.295Z,2022-11-06T14:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473573,288,1,1,29,25,5rurqie3qt1qav9ir5mkqinn,1,30.5,48.4,2022-11-06T14:29:42.055Z,2022-11-06T14:29:43Z,3899368363,56,Back,3899368371,213,1.6,3899368369,212,21.2,3899368367,141,79.6,3899368365,140,30.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473655,289,1,1,29,26,5rurqie3qt1qav9ir5mkqinn,1,30.3,79.7,2022-11-06T14:29:43.320Z,2022-11-06T14:29:48Z,3899368825,213,4.6,3899368817,56,Back,3899368823,212,28.7,3899368819,140,28.5,3899368821,141,37.6,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473701,290,1,1,29,31,5rurqie3qt1qav9ir5mkqinn,0,29.1,33.4,2022-11-06T14:29:48.424Z,2022-11-06T14:29:50Z,3899369059,140,79.2,3899369057,56,Center,3899369065,213,6.2,3899369063,212,52.7,3899369055,155,,3899369061,141,29.2,3899369067,1,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473715,214,1,1,29,34,28u3q82ip96ahymkup01vfxli,0,22.7,67.2,2022-11-06T14:29:50.966Z,2022-11-06T14:29:51Z,3899369159,212,14.7,3899369151,56,Back,3899369157,141,57.8,3899369155,140,35.3,3899369161,213,5.8,3899369145,3,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473827,291,1,1,29,38,5rurqie3qt1qav9ir5mkqinn,0,73.6,34.6,2022-11-06T14:29:54.815Z,2022-11-06T14:29:57Z,3899369773,213,6.1,3899369765,56,Center,3899369767,140,93.4,3899369769,141,29.2,3899369771,212,21.1,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473849,215,12,1,29,41,28u3q82ip96ahymkup01vfxli,1,8.7,70.3,2022-11-06T14:29:58.261Z,2022-11-06T14:30:00Z,3899369941,167,,3899369901,212,22.0,3899369899,141,100.0,3899369897,140,12.7,3899369903,213,1.4,3899369895,56,Back,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482473855,216,5,1,29,42,28u3q82ip96ahymkup01vfxli,0,12.6,102,2022-11-06T14:29:59.583Z,2022-11-06T14:48:46Z,3899369909,56,Back,3899369911,347,,3899370949,233,292,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474031,292,5,1,29,42,5rurqie3qt1qav9ir5mkqinn,1,87.4,-2,2022-11-06T14:29:59.583Z,2022-11-06T14:30:09Z,3899370901,233,216,3899370881,347,,3899370879,56,Right,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474079,293,1,1,29,52,5rurqie3qt1qav9ir5mkqinn,1,87.6,0,2022-11-06T14:30:09.463Z,2022-11-06T14:30:12Z,3899371225,141,15.0,3899371219,107,,3899371223,140,91.6,3899371227,212,12.3,3899371221,56,Right,3899371229,213,1.2,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474101,294,1,1,29,55,5rurqie3qt1qav9ir5mkqinn,1,91.8,16.4,2022-11-06T14:30:12.216Z,2022-11-06T14:30:13Z,3899371357,213,4.0,3899371351,140,87.1,3899371355,212,7.5,3899371353,141,8.0,3899371349,56,Right,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474109,295,1,1,29,56,5rurqie3qt1qav9ir5mkqinn,1,85.1,18.8,2022-11-06T14:30:13.783Z,2022-11-06T14:30:15Z,3899371413,141,6.4,3899371409,56,Right,3899371417,213,5.0,3899371415,212,8.7,3899371411,140,87.3,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474217,296,1,1,29,58,5rurqie3qt1qav9ir5mkqinn,1,87.3,5.2,2022-11-06T14:30:14.991Z,2022-11-06T14:30:18Z,3899371959,56,Right,3899371977,213,3.0,3899371963,140,59.6,3899371967,141,12.9,3899371973,212,29.6,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474247,297,1,1,30,1,5rurqie3qt1qav9ir5mkqinn,1,61,12.9,2022-11-06T14:30:18.503Z,2022-11-06T14:30:20Z,3899372097,140,67.4,3899372099,141,28.6,3899372103,213,1.0,3899372101,212,12.6,3899372095,56,Center,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474271,298,1,1,30,3,5rurqie3qt1qav9ir5mkqinn,0,68.6,30.1,2022-11-06T14:30:20.183Z,2022-11-06T14:30:23Z,3899372365,233,217,3899372215,212,5.1,3899372209,56,Center,3899372211,140,67.1,3899372217,213,4.4,3899372369,286,,3899372363,236,,3899372213,141,23.0,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482474293,217,74,1,30,3,28u3q82ip96ahymkup01vfxli,1,28.6,75.3,2022-11-06T14:30:20.184Z,2022-11-06T14:48:37Z,3899372307,285,,3899372305,56,Back,3899372403,233,298,,,,,,,,,,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
