id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2527771403,192,1,1,18,26,8l30dsub3sutr6j3ruvk650xc,1,66.7,12.6,2023-04-02T18:03:40.356Z,2023-04-02T18:03:42Z,4159099199,56,Right,4159099203,141,19.2,4159099205,212,9.8,4159099201,140,58.4,4159099207,213,2.7,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527771429,193,1,1,18,28,8l30dsub3sutr6j3ruvk650xc,1,59.2,19.5,2023-04-02T18:03:42.404Z,2023-04-02T18:03:44Z,4159099361,213,1.0,4159099353,140,64.2,4159099359,212,10.4,4159099351,56,Center,4159099355,141,32.7,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527771473,194,1,1,18,31,8l30dsub3sutr6j3ruvk650xc,1,64.8,29.1,2023-04-02T18:03:44.771Z,2023-04-02T18:03:48Z,4159099603,141,24.7,4159099597,155,,4159099599,56,Center,4159099601,140,90.1,4159099607,213,6.2,4159099605,212,26.7,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527771495,195,1,1,18,34,8l30dsub3sutr6j3ruvk650xc,1,90.2,25.8,2023-04-02T18:03:47.931Z,2023-04-03T13:54:25Z,4159100275,210,15,4159100277,154,,4159099731,140,91.5,4159099737,212,15.5,4159099727,56,Center,4159099733,141,48.5,4159099739,213,1.5,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527771499,196,15,1,18,36,8l30dsub3sutr6j3ruvk650xc,1,91.5,48.8,2023-04-02T18:03:50.476Z,2023-04-03T13:54:25Z,4159100303,103,1.9,4159100023,233,189,4159100295,154,,4159100291,80,,4159099765,22,,4159099769,17,,4159100297,55,195,4159105279,328,,amg2zai9038cdz9uuql3l9rkl,R. Daly,4159099773,56,Center,,4159100311,147,47.7,4159100307,146,4159105011,20,,4161143421,214,,4159100293,29,,4159100301,102,,,,98.5,,,45.6,,,,,,,,
2527771489,189,10,1,18,36,spi3g782q7m4evjxn1sv6cfa,1,1.5,51.5,2023-04-02T18:03:50.576Z,2023-04-03T13:54:28Z,4161143541,376,,4159099711,173,,4159099717,56,Back,4159099715,182,,4159099995,179,,4159100027,233,196,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527771503,190,6,1,18,37,spi3g782q7m4evjxn1sv6cfa,0,5,51.4,2023-04-02T18:03:50.923Z,2023-04-03T13:54:56Z,4159099915,233,197,4159099799,73,,4159099797,56,Back,,,,,,,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527771521,197,6,1,18,37,8l30dsub3sutr6j3ruvk650xc,1,95,48.6,2023-04-02T18:03:50.923Z,2023-04-02T18:27:17Z,4159099895,233,190,4159099891,56,Center,4159099893,75,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772127,198,1,1,19,32,8l30dsub3sutr6j3ruvk650xc,0,99.5,0.5,2023-04-02T18:04:46.236Z,2023-04-03T13:54:58Z,4159103161,6,,4159103177,1,,4159103165,224,,4159103169,140,90.2,4161144283,20,,4159103173,212,56.1,4159103167,56,Left,4159103171,141,81.8,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,4159103175,213,1.7,,4159103159,2,,4159103163,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772133,191,49,1,19,38,spi3g782q7m4evjxn1sv6cfa,1,10.5,15.5,2023-04-02T18:04:52.123Z,2023-04-02T18:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772189,192,61,1,19,43,spi3g782q7m4evjxn1sv6cfa,0,18.8,8.2,2023-04-02T18:04:56.754Z,2023-04-02T18:04:56Z,4159103489,56,Back,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772215,199,61,1,19,45,8l30dsub3sutr6j3ruvk650xc,0,71.4,96,2023-04-02T18:04:59.187Z,2023-04-02T18:04:59Z,4159103617,56,Left,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772483,193,5,1,19,46,spi3g782q7m4evjxn1sv6cfa,1,31.1,-2,2023-04-02T18:04:59.955Z,2023-04-02T18:05:26Z,4159105071,233,200,4159105065,347,,4159105063,56,Back,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772227,200,5,1,19,46,8l30dsub3sutr6j3ruvk650xc,0,68.9,102,2023-04-02T18:04:59.955Z,2023-04-02T18:27:21Z,4159105081,233,193,4159103643,56,Left,4159103645,347,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772487,194,1,1,20,12,spi3g782q7m4evjxn1sv6cfa,0,33.3,0,2023-04-02T18:05:26.210Z,2023-04-03T13:55:28Z,4159105101,213,0.2,4161144969,189,,4159105099,212,26.8,4159105093,56,Right,4159105097,141,6.5,4159105091,107,,4159105095,140,58.2,4159105103,1,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772499,201,1,1,20,15,8l30dsub3sutr6j3ruvk650xc,0,35,92.6,2023-04-02T18:05:28.699Z,2023-04-02T18:05:29Z,4159105161,140,48.9,4159105167,213,0.2,4159105165,212,14.8,4159105157,3,,4159105159,56,Back,4159105163,141,96.2,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772507,195,1,1,20,15,spi3g782q7m4evjxn1sv6cfa,0,44.3,6.2,2023-04-02T18:05:29.587Z,2023-04-02T18:05:30Z,4159105213,212,24.3,4159105209,140,66.8,4159105211,141,0.0,4159105217,1,,4159105207,56,Right,4159105215,213,6.1,4159105205,157,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772509,196,5,1,20,16,spi3g782q7m4evjxn1sv6cfa,0,68.4,-1.2,2023-04-02T18:05:29.990Z,2023-04-02T18:05:42Z,4159105221,347,,4159105755,233,202,4159105219,56,Right,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772599,202,5,1,20,16,8l30dsub3sutr6j3ruvk650xc,1,31.6,101.2,2023-04-02T18:05:29.990Z,2023-04-02T18:27:22Z,4159105751,233,196,4159105741,56,Back,4159105743,347,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772635,203,1,1,20,30,8l30dsub3sutr6j3ruvk650xc,1,32.8,100,2023-04-02T18:05:43.668Z,2023-04-02T18:05:45Z,4159105969,140,40.4,4159105973,212,10.8,4159105967,56,Back,4159105971,141,91.1,4159105975,213,5.5,4159105965,107,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772651,204,1,1,20,31,8l30dsub3sutr6j3ruvk650xc,0,44,92.4,2023-04-02T18:05:45.235Z,2023-04-02T18:05:47Z,4159106043,141,92.9,4159106109,286,,4159106103,236,,4159106105,233,197,4159106047,213,0.0,4159106041,140,51.1,4159106039,56,Left,4159106045,212,7.5,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772657,197,74,1,20,31,spi3g782q7m4evjxn1sv6cfa,1,47.3,8.8,2023-04-02T18:05:45.236Z,2023-04-02T18:27:24Z,4159106123,233,204,4159106081,56,Back,4159106083,285,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772677,198,49,1,20,33,spi3g782q7m4evjxn1sv6cfa,1,59.3,16.4,2023-04-02T18:05:46.914Z,2023-04-03T13:55:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772699,199,1,1,20,34,spi3g782q7m4evjxn1sv6cfa,1,58,16.5,2023-04-02T18:05:48.266Z,2023-04-02T18:05:51Z,4159106299,212,17.2,4159106297,141,39.4,4159106301,213,1.1,4159106295,140,64.9,4159106293,56,Center,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772705,200,4,1,20,36,spi3g782q7m4evjxn1sv6cfa,1,68.2,36.7,2023-04-02T18:05:50.290Z,2023-04-02T18:05:51Z,4159106327,152,,4159106325,56,Center,4159106331,286,,4159106329,265,,4159106323,13,,4159106353,233,205,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527772701,205,4,1,20,36,8l30dsub3sutr6j3ruvk650xc,0,31.8,63.3,2023-04-02T18:05:50.291Z,2023-04-02T18:05:52Z,4159106319,285,,4159106313,56,Back,4159106315,152,,4159106373,233,200,4159106317,265,,4159106311,13,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773105,201,1,1,21,18,spi3g782q7m4evjxn1sv6cfa,1,70.2,31.9,2023-04-02T18:06:32.658Z,2023-04-02T18:06:34Z,4159108381,1,,4159108373,140,95.5,4159108369,152,,4159108379,213,0.7,4159108365,5,,4159108375,141,64.9,4159108377,212,34.8,4159108371,56,Center,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,4159108367,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773119,202,1,1,21,20,spi3g782q7m4evjxn1sv6cfa,0,95.5,64.9,2023-04-02T18:06:34.514Z,2023-04-02T18:06:35Z,4159108453,212,10.3,4159108445,3,,4159108455,213,4.3,4159108447,56,Center,4159108451,141,50.7,4159108449,140,92.0,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773293,206,12,1,21,22,8l30dsub3sutr6j3ruvk650xc,1,6.1,49.9,2023-04-02T18:06:36.091Z,2023-04-02T18:06:51Z,4159109345,56,Back,4159109349,141,75.6,4159109351,212,24.0,4159109347,140,21.7,4159109353,213,0.8,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773203,203,1,1,21,25,spi3g782q7m4evjxn1sv6cfa,1,75.4,19.4,2023-04-02T18:06:39.594Z,2023-04-03T13:56:27Z,4161146599,225,,4159108889,140,93.3,4161146601,387,,4159108891,141,60.6,4159108895,213,1.0,4159108885,155,,4159108897,1,,4159108883,2,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,4159108893,212,33.7,,4161146603,72,,4159108887,56,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2527773209,204,1,1,21,30,spi3g782q7m4evjxn1sv6cfa,0,93.3,60.6,2023-04-02T18:06:43.754Z,2023-04-02T18:07:43Z,4159108929,212,8.7,4159108923,56,Center,4159108927,141,47.9,4159108921,3,,4159108925,140,94.2,4159108931,213,4.8,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773295,207,61,1,21,31,8l30dsub3sutr6j3ruvk650xc,0,3.1,48.5,2023-04-02T18:06:45.187Z,2023-04-02T18:08:38Z,4159109363,56,Back,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773251,205,16,1,21,32,spi3g782q7m4evjxn1sv6cfa,1,95.4,51.8,2023-04-02T18:06:45.754Z,2023-04-03T13:58:25Z,4159109159,56,Center,4161147711,78,,4159112513,374,2023-04-02 19:06:45.455,4159112503,328,,4159112497,103,10.8,4161148529,395,98.2,4159112505,458,,4159112517,375,21:31.794,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,4159137597,280,PASS_LOST,,4159112509,231,51.8,4159112487,24,4159112491,16,,4159137601,282,6275,4159112495,102,51.5,4159137599,281,4159112489,72,,,4159112507,230,c0my4y3kjf7jbbfujj5l8e8yx,98.2,4161148531,396,51.8,4159112499,214,,
2527773923,208,1,1,22,29,8l30dsub3sutr6j3ruvk650xc,0,49.9,50,2023-04-02T18:07:43.067Z,2023-04-02T18:08:14Z,4159112877,213,4.2,4159112871,140,41.7,4159112869,56,Back,4159112875,212,16.2,4159113491,279,G,4159112873,141,29.8,4159113619,189,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773867,206,61,1,22,39,spi3g782q7m4evjxn1sv6cfa,1,55.5,69.6,2023-04-02T18:07:53.266Z,2023-04-02T18:08:17Z,4159112593,56,Center,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527773927,209,43,1,22,39,8l30dsub3sutr6j3ruvk650xc,1,0,0,2023-04-02T18:07:53.267Z,2023-04-02T18:08:21Z,4159112885,56,Back,4159112887,152,0,4159112889,265,0,4159114325,144,4,4159112891,285,0,4159112883,13,0,4159112951,233,206,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774127,207,68,1,23,4,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-04-02T18:08:18.090Z,2023-04-03T13:59:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774137,210,68,1,23,4,8l30dsub3sutr6j3ruvk650xc,0,0,0,2023-04-02T18:08:18.443Z,2023-04-03T13:59:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774155,208,1,1,23,5,spi3g782q7m4evjxn1sv6cfa,0,39.2,67.6,2023-04-02T18:08:19.458Z,2023-04-03T13:59:20Z,4159114537,212,41.7,4159114531,56,Center,4159114535,141,34.6,4159114539,213,5.7,4159114541,1,,4159114529,155,,4159114533,140,72.7,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527789463,476,44,1,23,8,8l30dsub3sutr6j3ruvk650xc,1,28.8,60.2,2023-04-02T18:08:22.660Z,2023-04-02T18:40:39Z,4159200085,285,,4159200087,233,388,4159200083,56,Back,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527789351,388,44,1,23,9,spi3g782q7m4evjxn1sv6cfa,0,71.2,39.8,2023-04-02T18:08:22.661Z,2023-04-02T18:40:39Z,4159200099,233,476,4159199451,286,,4159199449,56,Center,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774217,211,1,1,23,9,8l30dsub3sutr6j3ruvk650xc,1,25.6,64.3,2023-04-02T18:08:23.458Z,2023-04-02T18:47:25Z,4159114787,3,,4159114793,141,49.3,4159114795,212,16.0,4159114791,140,37.4,4159114797,213,5.6,4159114789,56,Back,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774223,212,49,1,23,12,8l30dsub3sutr6j3ruvk650xc,1,35.7,47.5,2023-04-02T18:08:26.659Z,2023-04-02T18:40:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774241,213,1,1,23,13,8l30dsub3sutr6j3ruvk650xc,0,35.7,47.5,2023-04-02T18:08:26.771Z,2023-04-02T18:08:28Z,4159114921,213,2.5,4159114917,141,58.1,4159114919,212,11.3,4159114915,140,27.4,4159114913,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774221,209,1,1,23,14,spi3g782q7m4evjxn1sv6cfa,0,61.1,36.1,2023-04-02T18:08:28.115Z,2023-04-02T18:13:05Z,4159114813,141,56.9,4159114815,212,24.1,4159114809,56,Center,4159114817,213,0.6,4159114811,140,79.7,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774269,214,1,1,23,15,8l30dsub3sutr6j3ruvk650xc,1,20.2,43,2023-04-02T18:08:29.459Z,2023-04-02T18:08:30Z,4159115091,56,Back,4159115097,212,21.8,4159115095,141,64.2,4159115099,213,2.4,4159115093,140,4.6,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774279,215,1,1,23,16,8l30dsub3sutr6j3ruvk650xc,0,4.6,64.2,2023-04-02T18:08:30.435Z,2023-04-02T18:08:31Z,4159115157,140,39.7,4159115155,56,Back,4159115161,212,37.4,4159115165,1,,4159115159,141,73.8,4159115163,213,0.2,4159115153,157,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774293,210,1,1,23,17,spi3g782q7m4evjxn1sv6cfa,0,60.2,30.3,2023-04-02T18:08:30.946Z,2023-04-02T18:08:31Z,4159115207,213,0.1,4159115201,140,71.9,4159115205,212,12.4,4159115197,3,,4159115203,141,32.7,4159115199,56,Center,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774309,216,50,1,23,20,8l30dsub3sutr6j3ruvk650xc,1,40.6,72,2023-04-02T18:08:33.667Z,2023-04-02T18:08:37Z,4159115303,286,,4159115569,233,211,4159115297,56,Back,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774345,211,7,1,23,20,spi3g782q7m4evjxn1sv6cfa,1,59.4,28,2023-04-02T18:08:33.668Z,2023-04-03T13:59:48Z,4161150191,384,,4159115513,285,,4159115557,233,216,4159115511,56,Center,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774351,212,49,1,23,22,spi3g782q7m4evjxn1sv6cfa,1,68,23.9,2023-04-02T18:08:36.435Z,2023-04-02T18:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774367,213,1,1,23,23,spi3g782q7m4evjxn1sv6cfa,1,67.9,23,2023-04-02T18:08:36.666Z,2023-04-02T18:08:37Z,4159115625,141,30.0,4159115627,212,7.4,4159115621,56,Center,4159115629,213,2.4,4159115623,140,62.5,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774383,214,1,1,23,23,spi3g782q7m4evjxn1sv6cfa,1,62.7,30,2023-04-02T18:08:37.506Z,2023-04-02T18:08:38Z,4159115707,212,12.3,4159115701,56,Center,4159115705,141,33.9,4159115709,213,0.2,4159115703,140,74.1,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774393,215,1,1,23,24,spi3g782q7m4evjxn1sv6cfa,0,74.1,33.9,2023-04-02T18:08:38.283Z,2023-04-03T13:59:58Z,4159115767,213,2.3,4159115761,140,66.3,4159115765,212,12.3,4159115763,141,47.3,4159115759,56,Center,4161150397,156,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774419,217,49,1,23,27,8l30dsub3sutr6j3ruvk650xc,1,26.3,48.7,2023-04-02T18:08:41.547Z,2023-04-02T18:08:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774453,218,1,1,23,28,8l30dsub3sutr6j3ruvk650xc,1,25.7,44.9,2023-04-02T18:08:42.092Z,2023-04-02T18:08:45Z,4159116105,140,22.4,4159116109,212,13.2,4159116111,213,4.4,4159116107,141,26.2,4159116103,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774475,219,1,1,23,31,8l30dsub3sutr6j3ruvk650xc,0,25.5,26.1,2023-04-02T18:08:45.195Z,2023-04-02T18:08:48Z,4159116229,141,42.4,4159116225,56,Back,4159116231,212,26.6,4159116235,213,0.4,4159116221,155,,4159116227,140,48.5,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774465,216,44,1,23,32,spi3g782q7m4evjxn1sv6cfa,1,49.4,55.2,2023-04-02T18:08:45.834Z,2023-04-02T18:08:48Z,4159116337,233,220,4159116169,56,Back,4159116173,285,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774489,220,44,1,23,32,8l30dsub3sutr6j3ruvk650xc,0,50.6,44.8,2023-04-02T18:08:45.835Z,2023-04-02T18:08:48Z,4159116347,286,,4159116277,56,Center,4159116343,233,216,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774481,217,1,1,23,32,spi3g782q7m4evjxn1sv6cfa,0,47.4,52.8,2023-04-02T18:08:46.250Z,2023-04-02T18:08:47Z,4159116253,212,21.2,4159116255,213,6.1,4159116245,3,,4159116251,141,48.5,4159116249,140,67.4,4159116247,56,Center,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774517,221,1,1,23,35,8l30dsub3sutr6j3ruvk650xc,1,30.2,52.5,2023-04-02T18:08:48.859Z,2023-04-02T18:08:51Z,4159116489,56,Back,4159116493,141,61.2,4159116495,212,10.4,4159116491,140,22.0,4159116497,213,2.5,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774539,222,1,1,23,37,8l30dsub3sutr6j3ruvk650xc,1,22.2,64,2023-04-02T18:08:51.067Z,2023-04-02T18:08:53Z,4159116639,141,92.4,4159116641,212,19.4,4159116643,213,1.5,4159116637,140,24.4,4159116635,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774557,223,1,1,23,40,8l30dsub3sutr6j3ruvk650xc,1,24.4,92.4,2023-04-02T18:08:53.867Z,2023-04-02T18:08:55Z,4159116703,56,Back,4159116705,140,19.1,4159116709,212,12.5,4159116711,213,4.2,4159116707,141,76.0,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774575,224,1,1,23,42,8l30dsub3sutr6j3ruvk650xc,0,20,77.8,2023-04-02T18:08:55.715Z,2023-04-02T18:08:57Z,4159116823,141,91.8,4159116825,212,16.9,4159116819,56,Back,4159116821,140,33.3,4159116827,213,0.6,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774593,218,49,1,23,44,spi3g782q7m4evjxn1sv6cfa,1,64.7,13.7,2023-04-02T18:08:58.490Z,2023-04-02T18:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774625,219,1,1,23,45,spi3g782q7m4evjxn1sv6cfa,1,64.7,14.3,2023-04-02T18:08:58.882Z,2023-04-02T18:09:01Z,4159117055,56,Center,4159117063,141,35.5,4159117057,140,63.5,4159117065,212,14.5,4159117067,213,1.7,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527774647,220,1,1,23,47,spi3g782q7m4evjxn1sv6cfa,1,63.3,31.3,2023-04-02T18:09:00.882Z,2023-04-02T18:09:02Z,4159117175,141,9.8,4159117183,213,4.3,4159117171,56,Right,4159117179,212,15.7,4159117173,140,57.8,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
