id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2542097599,472,1,2,52,8,6ubc4y1v6hr63mca7ica4hp90,1,33.3,43.1,2023-05-01T02:16:43.378Z,2023-05-01T02:16:45Z,4242287565,141,37.4,4242287569,213,5.5,4242287563,140,37.1,4242287567,212,5.6,4242287561,56,Back,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097605,473,1,2,52,10,6ubc4y1v6hr63mca7ica4hp90,1,39,34.5,2023-05-01T02:16:45.434Z,2023-05-01T02:16:47Z,4242287619,213,5.0,4242287615,141,19.4,4242287613,140,42.2,4242287617,212,10.8,4242287611,56,Back,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097615,474,1,2,52,12,6ubc4y1v6hr63mca7ica4hp90,1,42.3,21.4,2023-05-01T02:16:47.270Z,2023-05-01T02:16:49Z,4242287657,56,Back,4242287667,213,3.0,4242287661,141,24.6,4242287665,212,11.4,4242287659,140,31.6,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097633,475,1,2,52,14,6ubc4y1v6hr63mca7ica4hp90,1,32.1,26.5,2023-05-01T02:16:49.112Z,2023-05-01T02:16:53Z,4242287765,212,17.1,4242287763,141,51.5,4242287759,56,Back,4242287767,213,1.7,4242287761,140,30.3,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097643,476,1,2,52,18,6ubc4y1v6hr63mca7ica4hp90,1,31.8,53.1,2023-05-01T02:16:53.216Z,2023-05-01T02:16:56Z,4242287829,141,31.1,4242287831,212,15.2,4242287825,56,Back,4242287827,140,34.1,4242287833,213,4.9,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097661,477,1,2,52,21,6ubc4y1v6hr63mca7ica4hp90,1,36.4,30.6,2023-05-01T02:16:55.959Z,2023-05-01T02:17:01Z,4242287939,141,3.7,4242287935,56,Right,4242287943,213,5.6,4242287941,212,29.1,4242287937,140,58.0,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097677,478,1,2,52,26,6ubc4y1v6hr63mca7ica4hp90,0,75.1,4,2023-05-01T02:17:00.999Z,2023-05-01T02:17:03Z,4242288017,141,66.6,4242288011,155,,4242288023,1,,4242288021,213,1.3,4242288009,2,,4242288019,212,44.6,4242288015,140,87.7,4242288013,56,Center,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097681,448,12,2,52,29,6ddsx316t3j0z6nolrky9k4r8,1,12.8,30.2,2023-05-01T02:17:04.035Z,2023-05-01T02:17:05Z,4242288047,141,0.0,4242288051,213,4.5,4242288049,212,22.1,4242288045,140,8.8,4242288043,56,Back,4242288061,167,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097683,449,5,2,52,29,6ddsx316t3j0z6nolrky9k4r8,0,11,-1.8,2023-05-01T02:17:04.466Z,2023-05-01T02:25:45Z,4242288117,233,479,4242288059,347,,4242288057,56,Back,,,,,,,,,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097693,479,5,2,52,29,6ubc4y1v6hr63mca7ica4hp90,1,89,101.8,2023-05-01T02:17:04.466Z,2023-05-01T02:17:09Z,4242288097,347,,4242288107,233,449,4242288095,56,Left,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097755,480,1,2,52,49,6ubc4y1v6hr63mca7ica4hp90,1,84.6,100,2023-05-01T02:17:24.259Z,2023-05-01T02:17:25Z,4242288385,56,Left,4242288389,141,89.7,4242288383,107,,4242288391,212,8.8,4242288387,140,88.6,4242288393,213,5.2,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097761,481,1,2,52,50,6ubc4y1v6hr63mca7ica4hp90,1,88.4,90.5,2023-05-01T02:17:25.595Z,2023-05-01T02:17:28Z,4242288459,213,1.8,4242288455,141,94.3,4242288449,56,Left,4242288451,140,87.7,4242288457,212,2.7,,,,,,,,,,6hjvb1mzws55dw0ajtu9mpclw,Vinicius Mello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097767,482,1,2,52,53,6ubc4y1v6hr63mca7ica4hp90,1,87.2,95.1,2023-05-01T02:17:28.394Z,2023-05-01T02:17:29Z,4242288481,213,4.2,4242288479,212,3.1,4242288475,140,85.8,4242288473,56,Left,4242288477,141,91.1,,,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097773,483,1,2,52,54,6ubc4y1v6hr63mca7ica4hp90,1,85.7,91.2,2023-05-01T02:17:29.275Z,2023-05-01T02:17:31Z,4242288515,141,91.4,4242288519,213,0.0,4242288513,140,90.5,4242288517,212,5.0,4242288511,56,Left,,,,,,,,,,6hjvb1mzws55dw0ajtu9mpclw,Vinicius Mello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097777,484,1,2,52,56,6ubc4y1v6hr63mca7ica4hp90,0,91.1,89.8,2023-05-01T02:17:31.187Z,2023-05-01T02:17:46Z,4242288529,141,82.6,4242288531,212,4.9,4242288525,56,Left,4242288527,140,91.6,4242288533,213,4.8,,,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097783,450,49,2,52,58,6ddsx316t3j0z6nolrky9k4r8,1,1.2,17.7,2023-05-01T02:17:33.058Z,2023-05-01T02:17:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097789,451,1,2,52,58,6ddsx316t3j0z6nolrky9k4r8,1,1.2,17.7,2023-05-01T02:17:33.265Z,2023-05-01T02:17:35Z,4242288561,56,Back,4242288567,212,8.1,4242288563,140,4.3,4242288569,213,5.1,4242288565,141,6.8,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097795,452,1,2,53,0,6ddsx316t3j0z6nolrky9k4r8,1,4.3,6.8,2023-05-01T02:17:35.506Z,2023-05-01T02:17:37Z,4242288597,212,6.6,4242288591,56,Back,4242288599,213,5.7,4242288595,141,1.7,4242288593,140,9.6,,,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097801,453,1,2,53,2,6ddsx316t3j0z6nolrky9k4r8,1,9.6,1.7,2023-05-01T02:17:37.234Z,2023-05-01T02:17:39Z,4242288625,212,5.5,4242288623,141,9.7,4242288627,213,1.7,4242288621,140,9.0,4242288619,56,Back,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097811,454,1,2,53,4,6ddsx316t3j0z6nolrky9k4r8,0,9,9.7,2023-05-01T02:17:39.483Z,2023-05-01T02:17:40Z,4242288673,212,15.9,4242288675,213,5.8,4242288667,56,Back,4242288665,155,,4242288669,140,22.5,4242288671,141,0.0,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097817,455,5,2,53,4,6ddsx316t3j0z6nolrky9k4r8,0,22.2,-1,2023-05-01T02:17:39.763Z,2023-05-01T02:25:45Z,4242288685,56,Back,4242288705,233,485,4242288687,347,,,,,,,,,,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097807,485,5,2,53,4,6ubc4y1v6hr63mca7ica4hp90,1,77.8,101,2023-05-01T02:17:39.763Z,2023-05-01T02:17:41Z,4242288645,347,,4242288643,56,Left,4242288693,233,455,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097821,486,1,2,53,5,6ubc4y1v6hr63mca7ica4hp90,0,78.1,100,2023-05-01T02:17:40.091Z,2023-05-01T02:17:42Z,4242288715,56,Left,4242288719,140,58.4,4242288713,107,,4242288727,213,3.6,4242288723,141,86.3,4242288725,212,23.0,4242288729,1,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097827,456,8,2,53,8,6ddsx316t3j0z6nolrky9k4r8,1,44.3,12.6,2023-05-01T02:17:43.740Z,2023-05-01T02:17:43Z,4242288741,56,Back,,,,,,,,,,,,,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097857,457,5,2,53,14,6ddsx316t3j0z6nolrky9k4r8,0,63.4,-1.5,2023-05-01T02:17:49.797Z,2023-05-01T02:18:01Z,4242288961,233,487,4242288857,347,,4242288855,56,Right,,,,,,,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097875,487,5,2,53,14,6ubc4y1v6hr63mca7ica4hp90,1,36.6,101.5,2023-05-01T02:17:49.797Z,2023-05-01T02:25:46Z,4242288951,347,,4242288957,233,457,4242288949,56,Back,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097877,488,1,2,53,26,6ubc4y1v6hr63mca7ica4hp90,1,44.8,100,2023-05-01T02:18:00.836Z,2023-05-01T02:18:02Z,4242288975,141,88.8,4242288979,213,4.2,4242288973,140,40.5,4242288969,107,,4242288977,212,9.9,4242288971,56,Back,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097879,489,1,2,53,27,6ubc4y1v6hr63mca7ica4hp90,1,40.3,88.5,2023-05-01T02:18:02.076Z,2023-05-01T02:18:03Z,4242288991,141,96.6,4242288989,140,36.1,4242288993,212,7.1,4242288987,56,Back,4242288995,213,2.2,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097883,490,1,2,53,28,6ubc4y1v6hr63mca7ica4hp90,1,36.1,96.6,2023-05-01T02:18:02.940Z,2023-05-01T02:18:05Z,4242289007,56,Back,4242289011,141,87.5,4242289015,213,3.6,4242289009,140,23.1,4242289013,212,15.0,,,,,,,,,,dkgv1asv2glgvoddpvxe56t5g,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097895,491,1,2,53,30,6ubc4y1v6hr63mca7ica4hp90,1,24.8,87.5,2023-05-01T02:18:05.164Z,2023-05-01T02:18:09Z,4242289067,56,Back,4242289073,212,26.8,4242289075,213,4.8,4242289071,141,48.3,4242289069,140,27.4,,,,,,,,,,duyoju8g87ig7h2n0jnddtm38,João Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097899,492,1,2,53,34,6ubc4y1v6hr63mca7ica4hp90,1,27.4,46.9,2023-05-01T02:18:09.434Z,2023-05-01T02:18:12Z,4242289091,56,Back,4242289097,212,25.1,4242289093,140,32.5,4242289099,213,4.9,4242289095,141,10.9,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097903,493,1,2,53,37,6ubc4y1v6hr63mca7ica4hp90,1,33.6,6.9,2023-05-01T02:18:12.577Z,2023-05-01T02:18:15Z,4242289131,140,44.9,4242289137,213,6.1,4242289129,56,Back,4242289133,141,3.2,4242289135,212,12.1,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097909,494,2,2,53,40,6ubc4y1v6hr63mca7ica4hp90,1,44.9,4.5,2023-05-01T02:18:15.659Z,2023-05-01T02:18:19Z,4242289163,140,61.1,4242289165,141,11.5,4242289161,56,Right,4242289159,7,efbuucn9anvzy2n7dq7kxsctl,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097921,458,55,2,53,40,6ddsx316t3j0z6nolrky9k4r8,1,39.5,42.1,2023-05-01T02:18:15.660Z,2023-05-01T02:25:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097945,459,1,2,53,58,6ddsx316t3j0z6nolrky9k4r8,0,38.9,78.9,2023-05-01T02:18:32.894Z,2023-05-01T02:18:36Z,4242289333,56,Left,4242289343,1,,4242289339,212,52.9,4242289335,140,87.2,4242289329,155,,4242289327,5,,4242289331,241,,4242289341,213,0.3,8sydisziijh84elb8dprtlduy,N. Benalcazar,,4242289337,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097951,460,5,2,54,1,6ddsx316t3j0z6nolrky9k4r8,0,83.3,101.2,2023-05-01T02:18:36.526Z,2023-05-01T02:18:45Z,4242289353,56,Left,4242289405,233,495,4242289355,347,,,,,,,,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097957,495,5,2,54,1,6ubc4y1v6hr63mca7ica4hp90,1,16.7,-1.2,2023-05-01T02:18:36.526Z,2023-05-01T02:25:46Z,4242289393,56,Back,4242289399,233,460,4242289395,347,,,,,,,,,,,,,,,,,efbuucn9anvzy2n7dq7kxsctl,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097973,496,1,2,54,15,6ubc4y1v6hr63mca7ica4hp90,1,19.4,0,2023-05-01T02:18:50.334Z,2023-05-01T02:18:52Z,4242289471,213,0.2,4242289463,56,Back,4242289465,140,25.7,4242289469,212,6.8,4242289461,107,,4242289467,141,0.8,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097977,497,1,2,54,17,6ubc4y1v6hr63mca7ica4hp90,0,25.4,1.1,2023-05-01T02:18:52.630Z,2023-05-01T02:18:54Z,4242289491,140,33.4,4242289497,213,0.3,4242289489,56,Back,4242289493,141,5.2,4242289487,168,,4242289495,212,8.9,,,,,,,efbuucn9anvzy2n7dq7kxsctl,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097985,461,1,2,54,19,6ddsx316t3j0z6nolrky9k4r8,0,64.2,87.7,2023-05-01T02:18:53.954Z,2023-05-01T02:18:54Z,4242289539,140,63.0,4242289535,3,,4242289543,212,8.9,4242289545,213,4.6,4242289541,141,74.7,4242289537,56,Center,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097993,498,1,2,54,21,6ubc4y1v6hr63mca7ica4hp90,0,32.3,15.7,2023-05-01T02:18:56.318Z,2023-05-01T02:18:57Z,4242289583,213,5.5,4242289577,140,39.1,4242289581,212,10.1,4242289579,141,5.2,4242289575,56,Back,,,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097995,462,8,2,54,23,6ddsx316t3j0z6nolrky9k4r8,1,59.2,91.8,2023-05-01T02:18:57.939Z,2023-05-01T02:18:57Z,4242289585,56,Left,,,,,,,,,,,,,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097999,463,5,2,54,23,6ddsx316t3j0z6nolrky9k4r8,0,61.7,101,2023-05-01T02:18:58.278Z,2023-05-01T02:25:46Z,4242289627,233,499,4242289591,347,,4242289589,56,Left,,,,,,,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098005,499,5,2,54,23,6ubc4y1v6hr63mca7ica4hp90,1,38.3,-1,2023-05-01T02:18:58.278Z,2023-05-01T02:19:01Z,4242289619,233,463,4242289615,56,Back,4242289617,347,,,,,,,,,,,,,,,,,66bdf9l614g2dx43x8003m162,N. Petković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098015,500,1,2,54,26,6ubc4y1v6hr63mca7ica4hp90,1,50.7,0,2023-05-01T02:19:01.022Z,2023-05-01T02:19:11Z,4242289655,107,,4242289659,140,87.5,4242289665,213,0.4,4242289663,212,42.1,4242289667,1,,4242289661,141,22.9,4242289657,56,Center,,,,efbuucn9anvzy2n7dq7kxsctl,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098021,501,61,2,54,28,6ubc4y1v6hr63mca7ica4hp90,0,87.5,25.4,2023-05-01T02:19:02.942Z,2023-05-01T02:19:08Z,4242289679,56,Center,,,,,,,,,,,,,,,,,,,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098017,464,5,2,54,30,6ddsx316t3j0z6nolrky9k4r8,1,-1.1,75.2,2023-05-01T02:19:05.397Z,2023-05-01T02:19:06Z,4242289671,56,Back,4242289689,233,502,4242289673,346,,,,,,,,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098023,502,5,2,54,30,6ubc4y1v6hr63mca7ica4hp90,0,101.1,24.8,2023-05-01T02:19:05.397Z,2023-05-01T02:25:46Z,4242289695,233,464,4242289681,56,Center,4242289683,346,,,,,,,,,,,,,,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098225,482,1,2,54,44,6ddsx316t3j0z6nolrky9k4r8,1,4.7,51.3,2023-05-01T02:19:18.844Z,2023-05-01T02:20:29Z,4242290805,140,6.1,4242290809,212,2.4,4242290803,56,Back,4242290807,141,48.5,4242290871,237,,4242290811,213,5.4,4242290869,124,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098051,465,1,2,54,45,6ddsx316t3j0z6nolrky9k4r8,1,4.4,50.1,2023-05-01T02:19:20.176Z,2023-05-01T02:20:33Z,4242289855,212,28.9,4242289849,56,Back,4242289853,141,84.9,4242289857,213,1.0,4242289851,140,20.2,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098061,466,1,2,54,46,6ddsx316t3j0z6nolrky9k4r8,1,20.2,84.9,2023-05-01T02:19:21.071Z,2023-05-01T02:19:22Z,4242289903,56,Back,4242289905,140,21.9,4242289909,212,9.1,4242289911,213,4.9,4242289907,141,71.8,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098069,467,1,2,54,47,6ddsx316t3j0z6nolrky9k4r8,1,21.9,71.8,2023-05-01T02:19:22.104Z,2023-05-01T02:19:23Z,4242289947,141,78.4,4242289951,213,0.8,4242289949,212,6.3,4242289945,140,26.1,4242289943,56,Back,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098085,468,1,2,54,48,6ddsx316t3j0z6nolrky9k4r8,1,27.8,73,2023-05-01T02:19:23.753Z,2023-05-01T02:19:29Z,4242290021,56,Back,4242290027,212,20.0,4242290023,140,28.2,4242290025,141,43.6,4242290029,213,4.7,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098091,469,1,2,54,55,6ddsx316t3j0z6nolrky9k4r8,1,28.8,53.5,2023-05-01T02:19:30.042Z,2023-05-01T02:19:33Z,4242290073,56,Back,4242290081,213,5.3,4242290075,140,46.7,4242290079,212,36.1,4242290083,1,,4242290077,141,8.2,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098103,470,1,2,54,59,6ddsx316t3j0z6nolrky9k4r8,1,57.9,8.9,2023-05-01T02:19:33.883Z,2023-05-01T02:19:38Z,4242290133,212,24.0,4242290127,56,Right,4242290135,213,6.1,4242290131,141,2.8,4242290129,140,80.4,,,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098109,471,1,2,55,3,6ddsx316t3j0z6nolrky9k4r8,0,84.9,2.8,2023-05-01T02:19:38.187Z,2023-05-01T02:19:39Z,4242290165,2,,4242290169,56,Center,4242290177,213,1.4,4242290171,140,92.1,4242290179,1,,4242290175,212,39.0,4242290173,141,59.1,4242290167,155,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098115,503,12,2,55,4,6ubc4y1v6hr63mca7ica4hp90,1,8.2,42.8,2023-05-01T02:19:39.767Z,2023-05-01T02:19:41Z,4242290215,141,32.3,4242290219,213,5.9,4242290213,140,24.1,4242290217,212,18.2,4242290211,56,Back,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098121,504,49,2,55,7,6ubc4y1v6hr63mca7ica4hp90,1,26.4,26,2023-05-01T02:19:41.863Z,2023-05-01T02:19:42Z,,,,,,,,,,,,,,,,,,,,,,,,,efbuucn9anvzy2n7dq7kxsctl,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098177,505,1,2,55,8,6ubc4y1v6hr63mca7ica4hp90,0,31.4,23.1,2023-05-01T02:19:43.295Z,2023-05-01T03:11:15Z,4242290529,141,31.8,4242290531,212,16.7,4242290525,56,Back,4242290527,140,46.3,4242290533,213,0.4,,,,,,,,,,efbuucn9anvzy2n7dq7kxsctl,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098129,472,8,2,55,11,6ddsx316t3j0z6nolrky9k4r8,1,53.9,66.5,2023-05-01T02:19:46.134Z,2023-05-01T02:19:46Z,4242290257,56,Center,,,,,,,,,,,,,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098131,473,49,2,55,12,6ddsx316t3j0z6nolrky9k4r8,1,61.8,58.2,2023-05-01T02:19:47.383Z,2023-05-01T02:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098137,474,1,2,55,12,6ddsx316t3j0z6nolrky9k4r8,1,61.8,58.2,2023-05-01T02:19:47.510Z,2023-05-01T02:19:48Z,4242290287,140,64.2,4242290293,213,1.2,4242290289,141,68.7,4242290285,56,Center,4242290291,212,7.6,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098145,475,1,2,55,13,6ddsx316t3j0z6nolrky9k4r8,1,64.2,68.7,2023-05-01T02:19:48.750Z,2023-05-01T02:19:52Z,4242290335,213,4.4,4242290327,56,Center,4242290333,212,13.5,4242290331,141,49.7,4242290329,140,60.5,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098155,476,1,2,55,17,6ddsx316t3j0z6nolrky9k4r8,1,60.5,49.7,2023-05-01T02:19:52.182Z,2023-05-01T02:19:54Z,4242290399,56,Center,4242290401,140,66.9,4242290407,213,5.3,4242290403,141,34.1,4242290405,212,12.6,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098167,477,1,2,55,20,6ddsx316t3j0z6nolrky9k4r8,1,66.8,34.1,2023-05-01T02:19:54.967Z,2023-05-01T02:19:57Z,4242290471,140,59.4,4242290467,56,Right,4242290475,141,14.3,4242290481,213,4.2,4242290479,212,15.5,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098175,478,1,2,55,22,6ddsx316t3j0z6nolrky9k4r8,1,59.4,14.3,2023-05-01T02:19:57.568Z,2023-05-01T02:20:00Z,4242290513,212,17.8,4242290515,213,6.0,4242290509,140,75.7,4242290511,141,7.3,4242290507,56,Right,,,,,,,,,,6n212e4qa6se8iq0983rr05ey,B. Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098181,479,1,2,55,25,6ddsx316t3j0z6nolrky9k4r8,1,77.2,7.3,2023-05-01T02:20:00.456Z,2023-05-01T02:20:01Z,4242290541,56,Center,4242290547,212,10.8,4242290543,140,78.0,4242290549,213,1.5,4242290545,141,23.1,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098189,480,1,2,55,26,6ddsx316t3j0z6nolrky9k4r8,0,78,23.1,2023-05-01T02:20:00.898Z,2023-05-01T02:50:07Z,4242290583,212,23.9,4242290577,56,Right,4242290585,213,6.2,4242290579,140,100.0,4242290581,141,20.9,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
