id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,assist,qualifier/8/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2544078637,238,1,1,20,53,5b4ccd62yeeqdl2qk6jzsmjv8,1,67.5,3.1,2023-05-05T23:26:11.480Z,2023-05-05T23:26:14Z,4252870183,56,Right,4252870189,212,5.8,4252870187,141,7.7,4252870185,140,62.8,4252870191,213,2.6,,,,,,,,,,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078641,239,1,1,20,56,5b4ccd62yeeqdl2qk6jzsmjv8,1,62.1,25.6,2023-05-05T23:26:14.057Z,2023-05-05T23:26:14Z,4252870209,56,Center,4252870217,213,2.5,4252870213,141,27.6,4252870211,140,60.5,4252870215,212,2.2,,,,,,,,,,c7i11l9181wd0o5m0t33melm,C. Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078645,240,1,1,20,56,5b4ccd62yeeqdl2qk6jzsmjv8,1,60,29,2023-05-05T23:26:14.743Z,2023-05-05T23:26:16Z,4252870243,141,12.6,4252870241,140,67.1,4252870245,212,13.4,4252870239,56,Right,4252870247,213,5.3,,,,,,,,,,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078649,241,1,1,20,58,5b4ccd62yeeqdl2qk6jzsmjv8,1,67.2,12.6,2023-05-05T23:26:16.347Z,2023-05-05T23:26:17Z,4252870275,213,3.3,4252870269,140,60.1,4252870273,212,7.6,4252870271,141,10.6,4252870267,56,Right,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078657,242,1,1,20,59,5b4ccd62yeeqdl2qk6jzsmjv8,1,60.1,10.6,2023-05-05T23:26:16.963Z,2023-05-05T23:26:22Z,4252870311,213,1.1,4252870307,141,16.2,4252870303,56,Right,4252870309,212,4.3,4252870305,140,62.0,,,,,,,,,,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078659,243,1,1,21,0,5b4ccd62yeeqdl2qk6jzsmjv8,1,59.1,20.9,2023-05-05T23:26:18.612Z,2023-05-05T23:26:19Z,4252870323,213,4.4,4252870319,141,10.8,4252870321,212,7.3,4252870315,56,Right,4252870317,140,56.7,,,,,,,,,,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078667,244,1,1,21,1,5b4ccd62yeeqdl2qk6jzsmjv8,0,56.7,10.8,2023-05-05T23:26:19.254Z,2023-05-05T23:26:20Z,4252870355,56,Right,4252870357,140,67.8,4252870359,141,0.0,4252870363,213,5.7,4252870361,212,14.0,,,,,,,,,,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078707,203,5,1,21,2,4gymgvqmve0m2vh89v84tt3x0,1,34.6,101,2023-05-05T23:26:20.667Z,2023-05-05T23:53:14Z,4252870525,347,,4252870527,233,245,4252870523,56,Back,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078673,245,5,1,21,2,5b4ccd62yeeqdl2qk6jzsmjv8,0,65.4,-1,2023-05-05T23:26:20.667Z,2023-05-05T23:26:29Z,4252870543,233,203,4252870381,56,Right,4252870383,347,,,,,,,,,,,,,,,,,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078721,204,1,1,21,10,4gymgvqmve0m2vh89v84tt3x0,1,37,100,2023-05-05T23:26:28.732Z,2023-05-05T23:26:30Z,4252870595,140,14.1,4252870597,141,89.7,4252870593,56,Back,4252870599,212,25.3,4252870591,107,,4252870601,213,3.5,4252870603,1,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078731,205,1,1,21,12,4gymgvqmve0m2vh89v84tt3x0,1,13.6,89.1,2023-05-05T23:26:30.668Z,2023-05-05T23:26:34Z,4252870657,56,Back,4252870665,213,4.2,4252870663,212,20.3,4252870661,141,63.0,4252870659,140,4.3,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078749,206,1,1,21,16,4gymgvqmve0m2vh89v84tt3x0,0,5.8,60.9,2023-05-05T23:26:34.462Z,2023-05-05T23:26:38Z,4252870735,56,Left,4252870733,155,,4252870739,141,88.0,4252870745,1,,4252870737,140,56.8,4252870743,213,0.3,4252870741,212,56.6,,,,efek04gkkjjwr6vo2mi008dm,B. Martino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078779,207,1,1,21,23,4gymgvqmve0m2vh89v84tt3x0,1,43.5,77.9,2023-05-05T23:26:41.598Z,2023-05-05T23:26:50Z,4252870881,155,,4252870889,212,48.6,4252870883,56,Center,4252870887,141,28.3,4252870885,140,76.8,4252870891,213,5.5,4252870893,1,,,,,3ai567bs32hpam9s7nmeiu044,O. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078803,208,1,1,21,32,4gymgvqmve0m2vh89v84tt3x0,1,85.4,34.8,2023-05-05T23:26:49.964Z,2023-05-06T00:03:44Z,4252871007,212,13.5,4252871005,141,44.0,4252871009,213,2.7,4252871001,56,Center,4252871003,140,74.0,4252871367,210,13,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2544078805,209,13,1,21,35,4gymgvqmve0m2vh89v84tt3x0,1,74.8,38.2,2023-05-05T23:26:53.404Z,2023-05-06T00:03:45Z,4252871397,231,49.1,4252871017,18,,4252871103,20,,4252871383,29,,4252871381,73,,4252871019,56,Center,4252871385,55,208,4252871395,230,98.9,6z58yyouaevipxrmrmorcz0no,I. Johnston,4252871015,22,4252871389,102,63.5,4252871393,215,4252871391,103,,,,,,,,16.7,,,,,,,,,,,,,,,
2544078809,210,5,1,21,35,4gymgvqmve0m2vh89v84tt3x0,0,101.2,65.4,2023-05-05T23:26:53.636Z,2023-05-05T23:53:15Z,4252871043,56,Center,4252871059,233,246,4252871045,346,,,,,,,,,,,,,,,,,6z58yyouaevipxrmrmorcz0no,I. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078799,246,5,1,21,35,5b4ccd62yeeqdl2qk6jzsmjv8,1,-1.2,34.6,2023-05-05T23:26:53.636Z,2023-05-05T23:26:56Z,4252870985,56,Back,4252870987,346,,4252871055,233,210,,,,,,,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078843,247,1,1,21,55,5b4ccd62yeeqdl2qk6jzsmjv8,1,4.4,41.6,2023-05-05T23:27:13.528Z,2023-05-05T23:27:14Z,4252871199,212,10.9,4252871191,124,,4252871205,237,,4252871193,56,Back,4252871195,140,13.7,4252871201,213,0.5,4252871197,141,48.7,,,,9bn2zid7u305xii6alm8a58us,S.  Lapkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078849,248,1,1,21,56,5b4ccd62yeeqdl2qk6jzsmjv8,1,13.7,48.7,2023-05-05T23:27:14.781Z,2023-05-05T23:27:16Z,4252871237,212,11.4,4252871235,141,50.9,4252871239,213,0.1,4252871231,56,Back,4252871233,140,24.5,,,,,,,,,,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078855,249,1,1,21,58,5b4ccd62yeeqdl2qk6jzsmjv8,1,24.6,52.3,2023-05-05T23:27:16.754Z,2023-05-05T23:27:17Z,4252871265,212,15.2,4252871263,141,73.0,4252871261,140,19.1,4252871267,213,2.0,4252871259,56,Back,,,,,,,,,,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078859,250,1,1,21,59,5b4ccd62yeeqdl2qk6jzsmjv8,1,19.4,73,2023-05-05T23:27:17.699Z,2023-05-05T23:27:18Z,4252871287,141,90.0,4252871285,140,21.9,4252871291,212,11.9,4252871293,213,1.3,4252871283,56,Back,,,,,,,,,,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078869,251,1,1,22,0,5b4ccd62yeeqdl2qk6jzsmjv8,1,21.8,89.8,2023-05-05T23:27:18.536Z,2023-05-05T23:27:20Z,4252871351,140,25.3,4252871353,141,74.4,4252871355,212,11.1,4252871357,213,5.0,4252871349,56,Back,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078877,252,1,1,22,2,5b4ccd62yeeqdl2qk6jzsmjv8,1,24.9,74.2,2023-05-05T23:27:20.210Z,2023-05-05T23:27:22Z,4252871423,213,0.9,4252871419,141,85.4,4252871421,212,9.8,4252871417,140,30.8,4252871415,56,Back,,,,,,,,,,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078879,253,61,1,22,4,5b4ccd62yeeqdl2qk6jzsmjv8,0,31.4,85.4,2023-05-05T23:27:22.324Z,2023-05-05T23:27:22Z,4252871427,56,Back,,,,,,,,,,,,,,,,,,,,,,33a69m1zaamzxjr6tsb8p3578,C. Mrowka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078883,211,49,1,22,5,4gymgvqmve0m2vh89v84tt3x0,1,61.7,18.3,2023-05-05T23:27:23.404Z,2023-05-05T23:27:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078905,212,1,1,22,8,4gymgvqmve0m2vh89v84tt3x0,1,58.6,10.1,2023-05-05T23:27:26.668Z,2023-05-05T23:27:28Z,4252871533,140,37.2,4252871539,213,2.7,4252871531,56,Back,4252871535,141,27.6,4252871537,212,25.4,,,,,,,,,,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078915,213,1,1,22,10,4gymgvqmve0m2vh89v84tt3x0,1,37,29.5,2023-05-05T23:27:28.636Z,2023-05-05T23:27:31Z,4252871589,141,54.0,4252871587,140,32.8,4252871585,56,Back,4252871591,212,17.2,4252871593,213,1.8,,,,,,,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078931,214,1,1,22,13,4gymgvqmve0m2vh89v84tt3x0,1,31,62.3,2023-05-05T23:27:31.164Z,2023-05-05T23:27:36Z,4252871661,213,1.1,4252871653,56,Back,4252871659,212,17.0,4252871655,140,38.2,4252871657,141,84.7,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078939,215,1,1,22,18,4gymgvqmve0m2vh89v84tt3x0,1,40.5,94.7,2023-05-05T23:27:36.700Z,2023-05-05T23:27:38Z,4252871693,213,3.4,4252871691,212,19.8,4252871687,140,22.2,4252871685,56,Back,4252871689,141,87.7,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078945,216,1,1,22,20,4gymgvqmve0m2vh89v84tt3x0,1,21.3,86.9,2023-05-05T23:27:38.571Z,2023-05-05T23:27:39Z,4252871727,212,11.3,4252871725,141,79.6,4252871721,56,Back,4252871729,213,5.8,4252871723,140,31.0,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078963,217,1,1,22,21,4gymgvqmve0m2vh89v84tt3x0,1,31,79.6,2023-05-05T23:27:39.660Z,2023-05-05T23:27:44Z,4252871815,140,17.5,4252871811,56,Back,4252871823,213,3.0,4252871819,141,83.2,4252871821,212,14.4,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078979,218,1,1,22,26,4gymgvqmve0m2vh89v84tt3x0,0,19,82.9,2023-05-05T23:27:43.917Z,2023-05-05T23:27:49Z,4252871897,1,,4252871887,56,Center,4252871889,140,70.9,4252871895,213,5.6,4252871885,155,,4252871891,141,23.0,4252871893,212,68.0,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544078983,254,8,1,22,32,5b4ccd62yeeqdl2qk6jzsmjv8,1,26.7,90.8,2023-05-05T23:27:50.440Z,2023-05-05T23:27:52Z,4252871951,15,,4252871975,189,,4252871913,56,Back,,,,,,,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079001,255,49,1,22,35,5b4ccd62yeeqdl2qk6jzsmjv8,1,37.1,83.8,2023-05-05T23:27:52.900Z,2023-05-05T23:27:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079023,256,1,1,22,37,5b4ccd62yeeqdl2qk6jzsmjv8,1,55.2,70.6,2023-05-05T23:27:55.200Z,2023-05-05T23:28:33Z,4252872075,213,5.1,4252872069,140,65.2,4252872071,141,29.0,4252872073,212,30.2,4252872307,210,15,4252872067,56,Center,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2544079025,257,15,1,22,42,5b4ccd62yeeqdl2qk6jzsmjv8,1,76.7,55.8,2023-05-05T23:28:00.154Z,2023-05-05T23:28:34Z,4252872081,22,,4252872253,82,,4252872309,76,,4252872317,102,52.2,4252872255,233,219,4252872321,215,,4252872519,72,,4252872313,55,256,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,4252872329,231,4252872083,18,,4252872085,56,4252872319,103,4252872325,147,4252872323,146,4252872327,230,98.8,19,54.5,,50.4,85.0,4252872311,29,,Center,,,,,,,
2544079027,219,10,1,22,42,4gymgvqmve0m2vh89v84tt3x0,1,10.4,46.4,2023-05-05T23:28:00.254Z,2023-05-05T23:28:10Z,4252872271,233,257,4252872093,94,,4252872095,56,Back,,,,,,,,,,,,,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079035,259,13,1,22,44,5b4ccd62yeeqdl2qk6jzsmjv8,1,78.9,66.3,2023-05-05T23:28:02.619Z,2023-05-05T23:28:09Z,4252872247,231,49.8,4252872235,102,41.0,4252872233,84,,4252872231,120,,4252872123,18,,4252872121,22,,4252872125,56,Center,4252872239,215,,33a69m1zaamzxjr6tsb8p3578,C. Mrowka,4252872237,103,4252872245,230,99.0,4252872133,20,4252872243,458,4252872241,328,,,,,,,,,4.2,,,,,,,,,,,,
2544079047,220,5,1,22,45,4gymgvqmve0m2vh89v84tt3x0,1,-1.5,64.4,2023-05-05T23:28:03.178Z,2023-05-05T23:53:15Z,4252872171,346,,4252872169,56,Back,4252872175,233,258,,,,,,,,,,,,,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079033,258,5,1,22,45,5b4ccd62yeeqdl2qk6jzsmjv8,0,101.5,35.6,2023-05-05T23:28:03.178Z,2023-05-05T23:28:07Z,4252872115,56,Center,4252872117,346,,4252872189,233,220,,,,,,,,,,,,,,,,33a69m1zaamzxjr6tsb8p3578,C. Mrowka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079083,221,1,1,23,7,4gymgvqmve0m2vh89v84tt3x0,1,5.4,57.5,2023-05-05T23:28:25.627Z,2023-05-05T23:28:27Z,4252872423,140,22.7,4252872421,56,Back,4252872429,213,0.3,4252872425,141,65.1,4252872419,124,,4252872427,212,18.9,4252872433,237,,,,,efek04gkkjjwr6vo2mi008dm,B. Martino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079091,222,1,1,23,9,4gymgvqmve0m2vh89v84tt3x0,1,22.5,65.7,2023-05-05T23:28:27.579Z,2023-05-05T23:28:30Z,4252872467,212,14.6,4252872465,141,45.8,4252872461,56,Back,4252872469,213,5.1,4252872463,140,27.7,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079101,223,1,1,23,12,4gymgvqmve0m2vh89v84tt3x0,1,27.3,43.7,2023-05-05T23:28:30.619Z,2023-05-05T23:28:33Z,4252872505,140,20.0,4252872503,56,Back,4252872509,212,22.2,4252872511,213,4.4,4252872507,141,13.1,,,,,,,,,,6z58yyouaevipxrmrmorcz0no,I. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079109,224,1,1,23,15,4gymgvqmve0m2vh89v84tt3x0,1,21.1,12.2,2023-05-05T23:28:33.818Z,2023-05-05T23:28:37Z,4252872533,141,38.9,4252872531,140,12.5,4252872535,212,20.3,4252872529,56,Back,4252872537,213,2.0,,,,,,,,,,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079121,225,1,1,23,19,4gymgvqmve0m2vh89v84tt3x0,1,17.3,36,2023-05-05T23:28:36.971Z,2023-05-05T23:28:39Z,4252872597,56,Back,4252872605,213,1.5,4252872599,140,19.3,4252872601,141,77.9,4252872603,212,28.6,,,,,,,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079139,226,1,1,23,21,4gymgvqmve0m2vh89v84tt3x0,1,18.7,77.6,2023-05-05T23:28:39.147Z,2023-05-05T23:28:44Z,4252872685,213,0.4,4252872677,56,Back,4252872681,141,93.5,4252872683,212,30.2,4252872679,140,45.6,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079149,227,1,1,23,26,4gymgvqmve0m2vh89v84tt3x0,1,42.5,77.6,2023-05-05T23:28:44.236Z,2023-05-05T23:28:47Z,4252872735,141,43.4,4252872733,140,80.6,4252872739,213,5.8,4252872731,56,Center,4252872729,155,,4252872737,212,46.3,4252872745,4,,4252872741,1,,3ai567bs32hpam9s7nmeiu044,O. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079167,260,43,1,23,31,5b4ccd62yeeqdl2qk6jzsmjv8,1,0,0,2023-05-05T23:28:49.529Z,2023-05-05T23:28:53Z,4252872827,56,Back,4252872829,285,0,4252872847,144,7,,,,,,,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079169,261,4,1,23,33,5b4ccd62yeeqdl2qk6jzsmjv8,1,24,61.7,2023-05-05T23:28:51.248Z,2023-05-05T23:28:55Z,4252872839,285,,4252872831,13,,4252872833,295,,4252872835,56,Back,4252872837,152,,4252872903,233,228,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079179,228,4,1,23,33,4gymgvqmve0m2vh89v84tt3x0,0,76,38.3,2023-05-05T23:28:51.249Z,2023-05-05T23:28:56Z,4252872869,56,Center,4252872867,295,,4252872865,13,,4252872907,233,261,4252872873,286,,4252872871,152,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079215,262,1,1,23,44,5b4ccd62yeeqdl2qk6jzsmjv8,1,18,60.8,2023-05-05T23:29:02.655Z,2023-05-05T23:29:03Z,4252873079,213,0.0,4252873071,56,Back,4252873073,140,26.0,4252873075,141,61.3,4252873069,152,,4252873067,5,,4252873077,212,8.4,,,,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079223,263,1,1,23,45,5b4ccd62yeeqdl2qk6jzsmjv8,1,26.2,62.1,2023-05-05T23:29:03.226Z,2023-05-05T23:29:07Z,4252873095,56,Back,4252873097,140,36.1,4252873103,213,5.7,4252873101,212,12.6,4252873099,141,51.7,,,,,,,,,,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079229,264,1,1,23,49,5b4ccd62yeeqdl2qk6jzsmjv8,1,35.8,54.8,2023-05-05T23:29:07.226Z,2023-05-05T23:29:09Z,4252873141,212,23.2,4252873143,213,2.2,4252873137,140,23.5,4252873139,141,83.1,4252873135,56,Back,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079237,265,1,1,23,51,5b4ccd62yeeqdl2qk6jzsmjv8,1,26.9,84.6,2023-05-05T23:29:09.604Z,2023-05-05T23:29:12Z,4252873171,213,4.3,4252873167,141,70.6,4252873165,140,22.9,4252873169,212,10.4,4252873163,56,Back,,,,,,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079243,266,1,1,23,54,5b4ccd62yeeqdl2qk6jzsmjv8,1,22.9,70.6,2023-05-05T23:29:11.928Z,2023-05-05T23:29:15Z,4252873187,56,Back,4252873193,212,25.0,4252873191,141,44.0,4252873195,213,5.5,4252873189,140,39.3,,,,,,,,,,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079257,267,1,1,23,57,5b4ccd62yeeqdl2qk6jzsmjv8,1,40.4,39.8,2023-05-05T23:29:15.151Z,2023-05-05T23:29:19Z,4252873251,212,10.2,4252873253,213,5.8,4252873247,140,48.9,4252873245,56,Back,4252873249,141,32.5,,,,,,,,,,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079273,268,1,1,24,1,5b4ccd62yeeqdl2qk6jzsmjv8,1,52.6,38.1,2023-05-05T23:29:19.017Z,2023-05-05T23:29:28Z,4252873369,141,62.3,4252873365,56,Center,4252873367,140,61.0,4252873371,212,18.7,4252873373,213,1.1,,,,,,,,,,58w3qcq1xrkpq5f9miuxp4ys4,B. Adu-Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079275,269,4,1,24,9,5b4ccd62yeeqdl2qk6jzsmjv8,1,69.6,71.3,2023-05-05T23:29:26.858Z,2023-05-05T23:29:33Z,4252873425,295,,4252873427,233,229,4252873383,152,,4252873381,56,Center,4252873377,13,,4252873385,286,,,,,,,,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079281,229,4,1,24,9,4gymgvqmve0m2vh89v84tt3x0,0,30.4,28.7,2023-05-05T23:29:26.859Z,2023-05-05T23:29:33Z,4252873417,233,269,4252873403,13,,4252873409,152,,4252873405,295,,4252873411,285,,4252873407,56,Back,,,,,,,6z58yyouaevipxrmrmorcz0no,I. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079291,270,1,1,24,15,5b4ccd62yeeqdl2qk6jzsmjv8,1,69,93.1,2023-05-05T23:29:33.575Z,2023-05-05T23:29:34Z,4252873481,212,16.4,4252873477,141,73.8,4252873485,213,4.1,4252873473,140,59.6,4252873465,152,,4252873469,56,Center,4252873461,5,,,,,bvmdxx61yedgrgfw586y8dgr8,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079301,271,1,1,24,16,5b4ccd62yeeqdl2qk6jzsmjv8,1,59.6,73.8,2023-05-05T23:29:34.434Z,2023-05-05T23:29:36Z,4252873537,141,38.5,4252873541,213,4.7,4252873535,140,59.7,4252873539,212,24.0,4252873533,56,Center,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079307,272,1,1,24,18,5b4ccd62yeeqdl2qk6jzsmjv8,1,59.7,38.5,2023-05-05T23:29:36.344Z,2023-05-05T23:29:40Z,4252873583,212,13.4,4252873581,141,58.2,4252873585,213,1.5,4252873577,56,Center,4252873579,140,60.8,,,,,,,,,,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079311,273,1,1,24,22,5b4ccd62yeeqdl2qk6jzsmjv8,1,62.5,59,2023-05-05T23:29:39.962Z,2023-05-05T23:29:43Z,4252873613,56,Left,4252873619,212,14.7,4252873615,140,61.2,4252873621,213,1.7,4252873617,141,80.5,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079313,274,1,1,24,25,5b4ccd62yeeqdl2qk6jzsmjv8,1,56.2,81.5,2023-05-05T23:29:43.084Z,2023-05-05T23:29:44Z,4252873649,140,63.8,4252873655,213,5.3,4252873647,56,Center,4252873653,212,14.3,4252873651,141,64.1,,,,,,,,,,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079317,275,50,1,24,26,5b4ccd62yeeqdl2qk6jzsmjv8,1,62.4,59,2023-05-05T23:29:44.304Z,2023-05-05T23:29:47Z,4252873659,56,Center,4252873725,233,230,4252873661,286,,,,,,,,,,,,,,,,,8warl67c0id3dorr48mn7h82c,G. De Libera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544079327,230,7,1,24,26,4gymgvqmve0m2vh89v84tt3x0,0,37.6,41,2023-05-05T23:29:44.305Z,2023-05-05T23:29:46Z,4252873721,233,275,4252873719,285,,4252873717,56,Back,,,,,,,,,,,,,,,,6z58yyouaevipxrmrmorcz0no,I. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
