id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2542005161,212,1,1,27,48,5ou8b446l1sl8frblkz3xi17g,0,67.5,90.5,2023-04-30T22:33:47.075Z,2023-05-02T18:59:08Z,4245534657,1,,4241787905,56,Left,4241787909,141,100.0,4241787907,140,73.9,4245534655,157,,4241787911,212,10.3,4241787913,213,0.9,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005163,213,5,1,27,49,5ou8b446l1sl8frblkz3xi17g,0,74.6,101.8,2023-04-30T22:33:48.130Z,2023-04-30T23:06:47Z,4241788271,233,248,4241787917,347,,4241787915,56,Left,,,,,,,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005225,248,5,1,27,49,cbip96wzs3jc2xadoluhhxotl,1,25.4,-1.8,2023-04-30T22:33:48.130Z,2023-04-30T22:33:56Z,4241788211,347,,4241788243,233,213,4241788207,56,Back,,,,,,,,,,,,,,,,79606fy6lyfs1h12645q4shzo,T. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005279,249,1,1,27,57,cbip96wzs3jc2xadoluhhxotl,1,23.6,0,2023-04-30T22:33:55.969Z,2023-04-30T22:34:00Z,4241788451,141,10.1,4241788447,56,Back,4241788449,140,30.6,4241788455,212,10.4,4241788459,213,0.8,4241788445,107,,,,,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005361,250,1,1,28,2,cbip96wzs3jc2xadoluhhxotl,1,33.2,13.2,2023-04-30T22:34:00.818Z,2023-04-30T22:34:10Z,4241788903,56,Back,4241788913,1,,4241788911,213,1.4,4241788899,155,,4241788901,196,,4241788907,141,79.9,4241788909,212,46.4,4241788905,140,42.4,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005423,251,1,1,28,11,cbip96wzs3jc2xadoluhhxotl,1,39.6,91.9,2023-04-30T22:34:09.955Z,2023-05-02T18:59:34Z,4241789281,212,50.1,4241789283,213,5.7,4241789273,155,,4241790357,210,13,4241789285,1,,4241789275,56,Center,4241790359,154,,4241789279,141,53.8,a0gywu5pjrutvzfegy2d09ap6,D. Luna,4241791163,4,1,,4241789277,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005425,252,13,1,28,14,cbip96wzs3jc2xadoluhhxotl,1,80.4,53.8,2023-04-30T22:34:13.194Z,2023-05-02T18:59:34Z,4241790373,102,49.2,4241789295,22,,4241790367,154,,4241790369,55,251,4241790375,103,75,4241790365,29,,4241790383,231,50.9,4245535919,108,,6d45ccicyo6dregi9cm4ad4kq,I. Paul,4241790381,230,,92.8,4241789299,56,Center,4241789297,18,,4241789997,20,4241790377,214,,4241790379,328,4241790363,74,,,,,,,,,,,,,,,,,,
2542005409,214,5,1,28,16,5ou8b446l1sl8frblkz3xi17g,1,-0.9,49,2023-04-30T22:34:14.963Z,2023-04-30T22:34:17Z,4241789185,56,Back,4241789355,233,253,4241789189,346,,,,,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005429,253,5,1,28,16,cbip96wzs3jc2xadoluhhxotl,0,100.9,51,2023-04-30T22:34:14.963Z,2023-04-30T23:06:48Z,4241789329,56,Center,4241789379,233,214,4241789331,346,,,,,,,,,,,,,,,,,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005621,215,1,1,28,37,5ou8b446l1sl8frblkz3xi17g,1,4.3,49.9,2023-04-30T22:34:35.636Z,2023-04-30T22:34:39Z,4241790543,212,16.6,4241790537,56,Back,4241790539,140,8.2,4241790545,213,5.0,4241790535,124,,4241790553,237,,4241790541,141,26.2,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005649,216,1,1,28,40,5ou8b446l1sl8frblkz3xi17g,1,11.8,24.4,2023-04-30T22:34:38.899Z,2023-04-30T22:34:40Z,4241790663,56,Back,4241790667,141,30.1,4241790669,212,15.7,4241790671,213,0.2,4241790665,140,26.3,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005679,217,1,1,28,41,5ou8b446l1sl8frblkz3xi17g,1,26.3,30.1,2023-04-30T22:34:40.307Z,2023-04-30T22:34:44Z,4241790861,212,16.2,4241790863,213,4.6,4241790859,141,6.4,4241790857,140,25.1,4241790855,56,Back,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005689,218,1,1,28,45,5ou8b446l1sl8frblkz3xi17g,1,25.1,6.4,2023-04-30T22:34:43.875Z,2023-04-30T22:34:45Z,4241790929,140,36.3,4241790935,213,6.0,4241790927,56,Back,4241790931,141,1.9,4241790933,212,12.2,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005753,219,1,1,28,46,5ou8b446l1sl8frblkz3xi17g,1,40.1,4.7,2023-04-30T22:34:45.267Z,2023-04-30T22:34:54Z,4241791317,212,19.3,4241791313,140,44.6,4241791319,213,1.3,4241791315,141,32.2,4241791311,56,Back,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005761,220,1,1,28,53,5ou8b446l1sl8frblkz3xi17g,1,59,31.8,2023-04-30T22:34:52.419Z,2023-05-02T19:00:32Z,4241791365,56,Right,4241791373,213,5.2,4241791371,212,18.1,4241791369,141,8.3,4241791367,140,67.1,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005783,221,1,1,28,57,5ou8b446l1sl8frblkz3xi17g,1,67.1,8.3,2023-04-30T22:34:55.811Z,2023-04-30T22:34:58Z,4241791487,140,89.2,4241791489,141,13.5,4241791493,213,0.2,4241791491,212,23.5,4241791485,56,Right,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005803,222,1,1,28,59,5ou8b446l1sl8frblkz3xi17g,0,89.2,13.5,2023-04-30T22:34:58.531Z,2023-05-02T19:01:40Z,4241791607,140,93.8,4245542973,20,,4241791609,141,52.1,4241791605,56,Center,4245542971,224,,4241791603,155,,4241791613,213,1.4,4241791611,212,26.7,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,4241791601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005813,255,12,1,29,0,cbip96wzs3jc2xadoluhhxotl,1,7.4,50.9,2023-04-30T22:34:58.787Z,2023-04-30T22:35:01Z,4241791669,213,1.7,4241791667,212,24.0,4241791663,140,4.7,4241791661,56,Back,4241791665,141,86.0,,,,,,,,,,48vc423tkz4mx7oql1ahqneac,O. Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005823,256,12,1,29,2,cbip96wzs3jc2xadoluhhxotl,1,4.7,86,2023-04-30T22:35:01.364Z,2023-04-30T22:35:02Z,4241791715,140,12.7,4241791755,15,,4241791713,56,Back,4241791783,167,,4241791723,212,13.4,4241791727,213,0.9,4241791719,141,100.0,,,,8pl795qg2d886vtq8trzsucfe,K. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005937,223,5,1,29,3,5ou8b446l1sl8frblkz3xi17g,1,86.8,-1.4,2023-04-30T22:35:02.468Z,2023-04-30T23:06:48Z,4241792367,233,257,4241792351,56,Right,4241792353,347,,,,,,,,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005833,257,5,1,29,3,cbip96wzs3jc2xadoluhhxotl,0,13.2,101.4,2023-04-30T22:35:02.468Z,2023-04-30T22:35:14Z,4241792385,233,223,4241791763,347,,4241791761,56,Back,,,,,,,,,,,,,,,,8pl795qg2d886vtq8trzsucfe,K. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005953,224,1,1,29,14,5ou8b446l1sl8frblkz3xi17g,1,85.2,0,2023-04-30T22:35:13.314Z,2023-04-30T22:35:57Z,4241792503,56,Right,4241792507,141,7.9,4241792509,212,8.7,4241792505,140,90.9,4241792511,213,0.8,4241792501,107,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006529,237,1,1,29,15,5ou8b446l1sl8frblkz3xi17g,1,85.8,6.5,2023-04-30T22:35:14.491Z,2023-04-30T22:53:48Z,4241795491,213,3.6,4241795489,212,4.6,4241795479,56,Right,4241795483,140,81.8,4241795487,141,3.7,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005973,225,61,1,29,18,5ou8b446l1sl8frblkz3xi17g,0,82.1,1.6,2023-04-30T22:35:17.210Z,2023-04-30T22:53:43Z,4241792591,56,Right,,,,,,,,,,,,,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005987,226,5,1,29,19,5ou8b446l1sl8frblkz3xi17g,0,81.5,-1,2023-04-30T22:35:17.924Z,2023-04-30T23:06:48Z,4241793005,233,258,4241792685,347,,4241792683,56,Right,,,,,,,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006037,258,5,1,29,19,cbip96wzs3jc2xadoluhhxotl,1,18.5,101,2023-04-30T22:35:17.924Z,2023-04-30T23:06:48Z,4241792943,56,Back,4241792973,233,226,4241792945,347,,,,,,,,,,,,,,,,,8pl795qg2d886vtq8trzsucfe,K. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006059,259,1,1,29,24,cbip96wzs3jc2xadoluhhxotl,0,18.8,100,2023-04-30T22:35:23.556Z,2023-04-30T22:35:26Z,4241793061,107,,4241793077,213,6.0,4241793063,56,Back,4241793083,1,,4241793065,140,39.9,4241793073,212,23.3,4241793069,141,91.4,,,,5gl31qop7zlj9mfbtolvj7xuc,L. Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006069,227,8,1,29,26,5ou8b446l1sl8frblkz3xi17g,1,60.9,5.6,2023-04-30T22:35:25.156Z,2023-05-02T19:02:21Z,4245545383,383,,4241793127,56,Right,,,,,,,,,,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006085,228,49,1,29,27,5ou8b446l1sl8frblkz3xi17g,1,58.6,4.7,2023-04-30T22:35:25.651Z,2023-05-02T19:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006127,229,1,1,29,28,5ou8b446l1sl8frblkz3xi17g,1,58.6,4.7,2023-04-30T22:35:26.906Z,2023-05-02T19:02:25Z,4241793381,56,Right,4241793385,141,8.6,4241793389,213,0.2,4241793383,140,71.4,4241793387,212,13.7,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006145,230,1,1,29,29,5ou8b446l1sl8frblkz3xi17g,1,71.4,8.6,2023-04-30T22:35:27.666Z,2023-05-02T19:02:28Z,4241793509,212,25.8,4241793507,141,34.0,4241793503,56,Center,4241793511,213,2.4,4241793505,140,53.2,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006159,231,43,1,29,33,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-04-30T22:35:31.715Z,2023-04-30T23:06:40Z,4241793591,285,0,4241889281,144,7,4241793589,56,Center,,,,,,,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006195,232,1,1,29,34,5ou8b446l1sl8frblkz3xi17g,1,53.2,34,2023-04-30T22:35:33.266Z,2023-04-30T22:35:36Z,4241793791,212,7.5,4241793785,56,Center,4241793787,140,59.5,4241793789,141,39.2,4241793793,213,0.5,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006209,233,1,1,29,35,5ou8b446l1sl8frblkz3xi17g,1,56.6,36.9,2023-04-30T22:35:34.051Z,2023-05-02T19:02:41Z,4241793845,140,59.4,4241793849,212,14.3,4241793851,213,4.9,4241793847,141,16.3,4241793843,56,Right,,,,,,,,,,4v2oh5flirf9wtc1u9u42apnu,M. Vang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006237,234,1,1,29,37,5ou8b446l1sl8frblkz3xi17g,1,55.7,19.8,2023-04-30T22:35:35.738Z,2023-05-02T19:02:45Z,4241793981,213,5.1,4241793975,140,60.1,4241793973,56,Right,4241793977,141,4.6,4241793979,212,11.3,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006243,235,1,1,29,38,5ou8b446l1sl8frblkz3xi17g,0,60.1,4.6,2023-04-30T22:35:37.146Z,2023-05-02T19:02:48Z,4241794035,212,22.2,4241794029,56,Center,4241794031,140,73.2,4241794033,141,30.3,4241794037,213,0.9,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006265,260,49,1,29,41,cbip96wzs3jc2xadoluhhxotl,1,22.8,72.2,2023-04-30T22:35:39.644Z,2023-05-02T19:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8pl795qg2d886vtq8trzsucfe,K. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006299,261,1,1,29,42,cbip96wzs3jc2xadoluhhxotl,1,22.8,72.2,2023-04-30T22:35:41.108Z,2023-04-30T22:35:43Z,4241794275,140,4.7,4241794281,213,3.6,4241794279,212,21.6,4241794273,56,Back,4241794277,141,57.0,,,,,,,,,,8pl795qg2d886vtq8trzsucfe,K. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006311,262,1,1,29,45,cbip96wzs3jc2xadoluhhxotl,1,4.2,56.8,2023-04-30T22:35:43.748Z,2023-04-30T22:35:45Z,4241794333,56,Back,4241794337,141,56.8,4241794339,212,21.5,4241794335,140,24.7,4241794341,213,0,,,,,,,,,,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006317,263,1,1,29,46,cbip96wzs3jc2xadoluhhxotl,1,24.7,56.8,2023-04-30T22:35:44.949Z,2023-04-30T23:06:43Z,4241794373,212,13.8,4241794365,56,Back,4241794369,141,43.7,4241794367,140,14.6,4241889475,156,,4241794375,213,3.8,,,,,,,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006339,264,1,1,29,47,cbip96wzs3jc2xadoluhhxotl,1,14.6,43.7,2023-04-30T22:35:46.549Z,2023-04-30T22:35:48Z,4241794475,56,Back,4241794481,212,30.2,4241794483,213,0.2,4241794479,141,53.1,4241794477,140,42.7,4241794473,155,,,,,,,,48vc423tkz4mx7oql1ahqneac,O. Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006363,265,1,1,29,49,cbip96wzs3jc2xadoluhhxotl,1,42.7,53.1,2023-04-30T22:35:48.372Z,2023-04-30T22:35:50Z,4241794599,56,Back,4241794597,3,,4241794601,140,35.3,4241794603,141,59.7,4241794605,212,9.0,4241794607,213,2.6,,,,,,,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006383,266,1,1,29,51,cbip96wzs3jc2xadoluhhxotl,0,35.3,59.7,2023-04-30T22:35:50.533Z,2023-04-30T22:35:52Z,4241794721,141,100.0,4241794715,155,,4241794725,213,0.6,4241794729,1,,4241794717,56,Left,4241794719,140,77.1,4241794723,212,52.3,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006429,236,5,1,29,52,5ou8b446l1sl8frblkz3xi17g,1,28.7,-1.4,2023-04-30T22:35:51.315Z,2023-04-30T22:35:57Z,4241794937,347,,4241794999,233,267,4241794935,56,Back,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006389,267,5,1,29,52,cbip96wzs3jc2xadoluhhxotl,0,71.3,101.4,2023-04-30T22:35:51.315Z,2023-04-30T23:06:49Z,4241794759,56,Left,4241794761,347,,4241795023,233,236,,,,,,,,,,,,,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006561,238,1,1,30,9,5ou8b446l1sl8frblkz3xi17g,1,34.9,0,2023-04-30T22:36:08.578Z,2023-04-30T22:36:10Z,4241795683,213,2.3,4241795679,141,9.2,4241795677,140,28.1,4241795671,107,,4241795675,56,Back,4241795681,212,10.2,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006607,239,1,1,30,12,5ou8b446l1sl8frblkz3xi17g,1,28.4,11.3,2023-04-30T22:36:10.626Z,2023-05-01T00:00:39Z,4241795905,56,Back,4241795911,212,26.8,4241795907,140,12.4,4241795913,213,2.2,4241795909,141,42.1,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006667,240,1,1,30,15,5ou8b446l1sl8frblkz3xi17g,1,10.1,41.5,2023-04-30T22:36:13.819Z,2023-05-01T00:01:23Z,4241796241,140,43.3,4241796243,141,14.1,4241796245,212,39.5,4241796247,213,5.8,4241796237,155,,4241796239,56,Back,4241796249,1,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007923,257,1,1,30,17,5ou8b446l1sl8frblkz3xi17g,1,37.2,3.6,2023-04-30T22:36:16.473Z,2023-05-02T19:03:46Z,4241803089,56,Back,4241803097,141,10.8,4241803093,140,41.0,4241803099,212,6.3,4241803103,213,0.9,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542707117,727,1,1,30,18,5ou8b446l1sl8frblkz3xi17g,1,35.5,5.2,2023-04-30T22:36:17.458Z,2023-05-02T19:04:21Z,4245552951,213,3.4,4245552947,141,3.8,4245552943,56,Back,4245552949,212,3.5,4245552945,140,32.3,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542707349,728,1,1,30,19,5ou8b446l1sl8frblkz3xi17g,0,32.3,3.8,2023-04-30T22:36:18.410Z,2023-05-02T19:04:45Z,4245554135,212,5.1,4245554129,56,Back,4245554131,140,37.0,4245554133,141,5.5,4245554137,213,0.2,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006673,268,61,1,30,20,cbip96wzs3jc2xadoluhhxotl,1,63.2,96.9,2023-04-30T22:36:18.936Z,2023-05-02T19:34:36Z,4241936121,56,Left,,,,,,,,,,,,,,,,,,,,,,5gl31qop7zlj9mfbtolvj7xuc,L. Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006681,269,1,1,30,22,cbip96wzs3jc2xadoluhhxotl,1,69.1,92.1,2023-04-30T22:36:21.079Z,2023-05-02T19:34:04Z,4241939663,212,3.9,4241939661,141,97.9,4241939655,3,,4241939665,213,1.5,4241939657,56,Left,4241939659,140,69.2,,,,,,,925j70waph5n48rvazrjj1pg4,T. Mondi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542053607,846,49,1,30,23,cbip96wzs3jc2xadoluhhxotl,1,71.7,97.2,2023-04-30T22:36:21.609Z,2023-05-02T19:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,a0gywu5pjrutvzfegy2d09ap6,D. Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542053669,847,1,1,30,24,cbip96wzs3jc2xadoluhhxotl,1,72.3,96.7,2023-04-30T22:36:22.709Z,2023-05-02T19:34:59Z,4242051613,213,4.7,4242051609,141,89.5,4242051607,140,72.3,4242051605,56,Left,4242051611,212,4.9,,,,,,,,,,a0gywu5pjrutvzfegy2d09ap6,D. Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542053707,848,61,1,30,25,cbip96wzs3jc2xadoluhhxotl,0,72.9,89.8,2023-04-30T22:36:23.609Z,2023-05-02T19:35:07Z,4242051821,56,Left,,,,,,,,,,,,,,,,,,,,,,925j70waph5n48rvazrjj1pg4,T. Mondi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006679,241,1,1,30,25,5ou8b446l1sl8frblkz3xi17g,1,43.3,14.1,2023-04-30T22:36:24.130Z,2023-05-02T19:33:39Z,4241796287,141,5.0,4241796295,213,4.1,4241796281,56,Back,4241796285,140,39.5,4241796291,212,7.4,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006685,242,1,1,30,26,5ou8b446l1sl8frblkz3xi17g,0,39.5,5,2023-04-30T22:36:25.298Z,2023-05-02T19:33:35Z,4241796305,56,Back,4241796311,212,1.4,4241796313,213,1.7,4241796309,141,7.0,4241796307,140,39.3,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006713,243,49,1,30,27,5ou8b446l1sl8frblkz3xi17g,1,34,19.8,2023-04-30T22:36:26.195Z,2023-05-02T19:33:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006755,244,1,1,30,28,5ou8b446l1sl8frblkz3xi17g,1,34,19.8,2023-04-30T22:36:26.614Z,2023-05-02T19:33:19Z,4241796701,140,30.5,4241796705,212,15.4,4241796703,141,41.8,4241796707,213,1.8,4241796699,56,Back,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006787,245,1,1,30,29,5ou8b446l1sl8frblkz3xi17g,1,30.5,41.8,2023-04-30T22:36:28.218Z,2023-05-02T19:33:29Z,4241796869,213,3.2,4241796857,140,14.6,4241796865,212,16.7,4241796853,56,Back,4241796861,141,41.5,,,,,,,,,,4v2oh5flirf9wtc1u9u42apnu,M. Vang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006801,246,1,1,30,30,5ou8b446l1sl8frblkz3xi17g,0,14.7,43.7,2023-04-30T22:36:29.394Z,2023-04-30T22:36:30Z,4241796939,213,0.6,4241796937,212,39.6,4241796933,140,45.7,4241796931,56,Back,4241796941,1,,4241796929,155,,4241796935,141,76.9,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006847,270,1,1,30,32,cbip96wzs3jc2xadoluhhxotl,1,55.8,19.2,2023-04-30T22:36:30.767Z,2023-05-02T19:32:46Z,4241797163,140,33.4,4241797161,56,Back,4241797171,1,,4241797169,213,2.3,4241797167,212,33.8,4241797159,3,,4241797165,141,55.0,,,,64i80kb7s1bakexbyunb92zo4,C. Madhlangove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006851,271,49,1,30,36,cbip96wzs3jc2xadoluhhxotl,1,32.7,55,2023-04-30T22:36:35.319Z,2023-04-30T22:36:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8pl795qg2d886vtq8trzsucfe,K. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006923,272,1,1,30,39,cbip96wzs3jc2xadoluhhxotl,1,31.2,56.3,2023-04-30T22:36:38.294Z,2023-04-30T22:36:42Z,4241797603,213,4.7,4241797595,56,Back,4241797599,141,31.4,4241797597,140,31.4,4241797601,212,16.9,,,,,,,,,,8pl795qg2d886vtq8trzsucfe,K. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
