id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2538491013,233,1,1,26,7,c7c4wwva2u1vb3rr7rwava044,1,7.5,50.7,2023-04-23T23:31:48.891Z,2023-04-23T23:31:52Z,4216123575,213,1.2,4216123571,141,83.6,4216123569,140,15.3,4216123567,56,Back,4216123573,212,23.8,,,,,,,,,,as5066ocmlp4tub6d3tnabi1g,C. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491041,234,1,1,26,11,c7c4wwva2u1vb3rr7rwava044,1,16.4,92.3,2023-04-23T23:31:52.813Z,2023-04-23T23:31:56Z,4216123685,140,43.8,4216123681,157,,4216123693,1,,4216123687,141,74.4,4216123689,212,31.2,4216123691,213,5.9,4216123683,56,Back,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491073,235,1,1,26,14,c7c4wwva2u1vb3rr7rwava044,1,44.2,75.3,2023-04-23T23:31:56.028Z,2023-04-23T23:32:02Z,4216123855,140,42.9,4216123851,3,,4216123861,213,1.7,4216123853,56,Back,4216123859,212,9.2,4216123857,141,88.7,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491093,236,1,1,26,20,c7c4wwva2u1vb3rr7rwava044,1,41.6,82.7,2023-04-23T23:32:01.980Z,2023-04-29T05:51:04Z,4216123969,212,15.3,4216123967,141,76.9,4216123963,56,Back,4216123965,140,27.5,4216123971,213,3.4,,,,,,,,,,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491101,237,1,1,26,23,c7c4wwva2u1vb3rr7rwava044,1,28,75.1,2023-04-23T23:32:04.364Z,2023-04-23T23:32:05Z,4216124023,212,24.6,4216124021,141,39.4,4216124017,56,Back,4216124019,140,31.9,4216124025,213,4.9,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491121,238,1,1,26,24,c7c4wwva2u1vb3rr7rwava044,1,31.4,36.7,2023-04-23T23:32:05.724Z,2023-04-23T23:32:08Z,4216124149,56,Back,4216124155,212,17.7,4216124151,140,32.0,4216124157,213,4.7,4216124153,141,10.7,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491147,239,1,1,26,27,c7c4wwva2u1vb3rr7rwava044,0,32,10.7,2023-04-23T23:32:08.334Z,2023-04-23T23:32:11Z,4216124273,212,60.6,4216124265,155,,4216124277,1,,4216124267,56,Center,4216124269,140,88.8,4216124271,141,26.5,4216124275,213,0.2,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491153,225,49,1,26,31,4gymgvqmve0m2vh89v84tt3x0,1,11.2,69.9,2023-04-23T23:32:12.378Z,2023-04-23T23:32:12Z,,,,,,,,,,,,,,,,,,,,,,,,,efek04gkkjjwr6vo2mi008dm,B. Martino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491203,226,1,1,26,32,4gymgvqmve0m2vh89v84tt3x0,1,11.8,67.2,2023-04-23T23:32:13.656Z,2023-04-23T23:32:18Z,4216124595,140,25.3,4216124593,56,Back,4216124599,212,17.9,4216124597,141,51.2,4216124601,213,5.6,,,,,,,,,,efek04gkkjjwr6vo2mi008dm,B. Martino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491215,227,1,1,26,37,4gymgvqmve0m2vh89v84tt3x0,1,27.1,42.8,2023-04-23T23:32:18.745Z,2023-04-23T23:32:21Z,4216124665,56,Back,4216124673,213,4.9,4216124671,212,26.4,4216124669,141,4.9,4216124667,140,32.4,,,,,,,,,,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491231,228,1,1,26,39,4gymgvqmve0m2vh89v84tt3x0,1,32.4,4.9,2023-04-23T23:32:20.969Z,2023-04-23T23:32:22Z,4216124761,212,20.3,4216124755,56,Back,4216124757,140,15.4,4216124759,141,19.2,4216124763,213,2.6,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491259,229,1,1,26,41,4gymgvqmve0m2vh89v84tt3x0,1,15.4,19.2,2023-04-23T23:32:22.184Z,2023-04-23T23:32:25Z,4216124891,140,4.4,4216124889,56,Back,4216124895,212,22.3,4216124897,213,2.1,4216124893,141,47.3,,,,,,,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491295,230,1,1,26,44,4gymgvqmve0m2vh89v84tt3x0,0,8.7,48.4,2023-04-23T23:32:25.673Z,2023-04-23T23:32:30Z,4216125063,213,0.9,4216125053,155,,4216125059,141,96.0,4216125057,140,35.3,4216125061,212,42.8,4216125055,56,Back,4216125065,1,,,,,efek04gkkjjwr6vo2mi008dm,B. Martino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491315,240,44,1,26,47,c7c4wwva2u1vb3rr7rwava044,1,63.2,3.4,2023-04-23T23:32:28.144Z,2023-04-23T23:34:59Z,4216125095,56,Right,4216125105,233,231,4216125097,286,,,,,,,,,,,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491301,231,44,1,26,47,4gymgvqmve0m2vh89v84tt3x0,0,36.8,96.6,2023-04-23T23:32:28.145Z,2023-04-23T23:32:38Z,4216125149,233,240,4216125075,56,Back,4216125077,285,,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491317,241,1,1,26,47,c7c4wwva2u1vb3rr7rwava044,0,62.5,4.1,2023-04-23T23:32:28.855Z,2023-04-29T08:45:06Z,4216125115,141,0.0,4216125111,56,Right,4216125109,3,,4216125119,213,5.9,4216125117,212,10.0,4216125113,140,71.2,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491323,232,5,1,26,49,4gymgvqmve0m2vh89v84tt3x0,1,29.2,102,2023-04-23T23:32:30.421Z,2023-04-23T23:34:26Z,4216125223,233,242,4216125143,56,Back,4216125145,347,,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491333,242,5,1,26,49,c7c4wwva2u1vb3rr7rwava044,0,70.8,-2,2023-04-23T23:32:30.421Z,2023-04-23T23:32:32Z,4216125231,233,232,4216125197,56,Right,4216125199,347,,,,,,,,,,,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491509,233,1,1,27,5,4gymgvqmve0m2vh89v84tt3x0,1,33.2,100,2023-04-23T23:32:46.922Z,2023-04-29T08:15:55Z,4216126111,1,,4216126099,107,,4216126103,140,57.7,4216126107,212,27.5,4216126109,213,5.9,4216126105,141,87.5,4216126101,56,Left,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491519,234,1,1,27,7,4gymgvqmve0m2vh89v84tt3x0,1,58.1,91.5,2023-04-23T23:32:48.265Z,2023-04-29T05:51:42Z,4216126165,141,79.6,4216126161,56,Left,4216126163,140,56.0,4216126169,213,4.4,4216126167,212,8.4,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491527,235,1,1,27,9,4gymgvqmve0m2vh89v84tt3x0,1,45.7,82.7,2023-04-23T23:32:50.322Z,2023-04-29T05:51:59Z,4216126191,140,42.5,4216126189,56,Back,4216126195,212,7.6,4216126193,141,92.7,4216126197,213,2.0,,,,,,,,,,3ai567bs32hpam9s7nmeiu044,O. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491533,236,1,1,27,14,4gymgvqmve0m2vh89v84tt3x0,1,42.6,93.5,2023-04-23T23:32:55.962Z,2023-04-23T23:32:57Z,4216126237,213,6.2,4216126225,56,Left,4216126233,141,92.0,4216126229,140,64.0,4216126235,212,22.5,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491541,237,50,1,27,15,4gymgvqmve0m2vh89v84tt3x0,1,64.3,92.7,2023-04-23T23:32:56.366Z,2023-04-23T23:32:58Z,4216126293,233,243,4216126253,286,,4216126251,56,Left,,,,,,,,,,,,,,,,3msaz0qe2elahrrd78nzw2ihg,S. Joash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491539,243,7,1,27,15,c7c4wwva2u1vb3rr7rwava044,0,35.7,7.3,2023-04-23T23:32:56.367Z,2023-04-29T08:16:55Z,4216126277,233,237,4216126243,56,Back,4216126247,285,,4233837861,385,,,,,,,,,,,,,,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540504269,852,1,1,27,15,4gymgvqmve0m2vh89v84tt3x0,1,60.4,95.7,2023-04-23T23:32:56.889Z,2023-04-29T08:17:09Z,4233838329,141,95.1,4233838327,140,53.8,4233838331,212,6.9,4233838325,56,Left,4233838333,213,3.2,,,,,,,,,,3msaz0qe2elahrrd78nzw2ihg,S. Joash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491555,238,1,1,27,16,4gymgvqmve0m2vh89v84tt3x0,1,54.7,94.5,2023-04-23T23:32:57.818Z,2023-04-23T23:32:59Z,4216126325,140,61.3,4216126323,56,Center,4216126329,212,13.8,4216126327,141,77.0,4216126331,213,5.2,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491619,239,1,1,27,18,4gymgvqmve0m2vh89v84tt3x0,1,63.1,71.4,2023-04-23T23:32:59.163Z,2023-04-23T23:33:06Z,4216126635,56,Right,4216126631,155,,4216126645,1,,4216126641,212,47.6,4216126643,213,4.9,4216126639,141,2.9,4216126637,140,72.6,4216126633,196,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491627,240,1,1,27,24,4gymgvqmve0m2vh89v84tt3x0,0,90.7,29.1,2023-04-23T23:33:06.010Z,2023-04-23T23:33:06Z,4216126685,140,91.7,4216126689,212,13.4,4216126687,141,48.7,4216126691,213,1.5,4216126683,56,Center,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491647,244,8,1,27,26,c7c4wwva2u1vb3rr7rwava044,1,9,62.6,2023-04-23T23:33:07.614Z,2023-04-29T08:17:24Z,4233838763,384,,4216126769,56,Back,,,,,,,,,,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491691,245,12,1,27,28,c7c4wwva2u1vb3rr7rwava044,1,12.4,63.6,2023-04-23T23:33:09.374Z,2023-04-23T23:33:11Z,4216126883,213,6.3,4216126879,212,21.2,4216126873,140,32.6,4216126871,56,Back,4216126875,141,62.6,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491729,241,1,1,27,30,4gymgvqmve0m2vh89v84tt3x0,0,67.3,34.2,2023-04-23T23:33:11.659Z,2023-04-23T23:33:14Z,4216127063,155,,4216127069,141,70.0,4216127067,140,91.2,4216127073,213,0.8,4216127075,1,,4216127071,212,35.0,4216127065,56,Center,,,,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491985,253,44,1,27,32,c7c4wwva2u1vb3rr7rwava044,1,18,46.6,2023-04-23T23:33:13.911Z,2023-04-24T00:02:52Z,4216128987,285,,4216129003,233,242,4216128985,56,Back,,,,,,,,,,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491737,242,44,1,27,32,4gymgvqmve0m2vh89v84tt3x0,0,82,53.4,2023-04-23T23:33:13.912Z,2023-04-23T23:34:00Z,4216127093,56,Center,4216129023,233,253,4216127095,286,,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491799,246,1,1,27,33,c7c4wwva2u1vb3rr7rwava044,1,9.2,29.7,2023-04-23T23:33:14.174Z,2023-04-29T08:45:16Z,4216127391,140,11.4,4216127389,56,Back,4216127395,212,14.4,4216127387,3,,4216127393,141,8.8,4216127397,213,4.9,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491807,247,49,1,27,40,c7c4wwva2u1vb3rr7rwava044,1,12.7,6.7,2023-04-23T23:33:21.870Z,2023-04-23T23:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491877,243,45,1,27,45,4gymgvqmve0m2vh89v84tt3x0,0,68.4,93.1,2023-04-23T23:33:26.703Z,2023-04-23T23:33:35Z,4216128033,233,248,4216128037,286,,4216127759,56,Left,,,,,,,,,,,,,,,,3ai567bs32hpam9s7nmeiu044,O. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491913,248,3,1,27,45,c7c4wwva2u1vb3rr7rwava044,1,31.6,6.9,2023-04-23T23:33:26.703Z,2023-04-29T08:17:44Z,4216127959,56,Back,4216127993,233,243,4216127961,285,,4233839275,465,,,,,,,,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491915,249,4,1,27,46,c7c4wwva2u1vb3rr7rwava044,1,32,7,2023-04-23T23:33:27.998Z,2023-04-23T23:33:34Z,4216127971,285,,4216127965,295,,4216127967,56,Back,4216127969,152,,4216127963,13,,4216127973,233,244,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491889,244,4,1,27,46,4gymgvqmve0m2vh89v84tt3x0,0,68,93,2023-04-23T23:33:27.999Z,2023-04-23T23:33:35Z,4216127813,56,Left,4216127817,286,,4216127809,13,,4216128011,233,249,4216127815,152,,4216127811,295,,,,,,,,3ai567bs32hpam9s7nmeiu044,O. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491945,250,1,1,27,50,c7c4wwva2u1vb3rr7rwava044,1,33.3,7.6,2023-04-23T23:33:31.439Z,2023-04-29T08:18:31Z,4216128149,56,Back,4216128147,152,,4216128151,140,13.2,4216128155,212,28.5,4216128153,141,35.8,4216128157,213,2.4,4216128145,5,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491967,251,1,1,27,57,c7c4wwva2u1vb3rr7rwava044,1,13.3,37.4,2023-04-23T23:33:38.767Z,2023-04-23T23:33:42Z,4216128269,141,69.6,4216128267,140,16.3,4216128271,212,22.1,4216128273,213,1.4,4216128265,56,Back,,,,,,,,,,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538491979,252,1,1,28,1,c7c4wwva2u1vb3rr7rwava044,1,19.2,73.6,2023-04-23T23:33:42.175Z,2023-04-23T23:33:44Z,4216128335,141,45.8,4216128331,56,Back,4216128333,140,11.7,4216128337,212,20.5,4216128339,213,4.3,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492025,254,1,1,28,3,c7c4wwva2u1vb3rr7rwava044,1,14.3,38.8,2023-04-23T23:33:44.975Z,2023-04-23T23:33:48Z,4216128549,212,25.3,4216128547,141,6.4,4216128543,56,Back,4216128551,213,5.2,4216128545,140,26.2,,,,,,,,,,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492071,255,1,1,28,6,c7c4wwva2u1vb3rr7rwava044,1,29.3,5.6,2023-04-23T23:33:47.871Z,2023-04-23T23:33:54Z,4216128843,212,15.8,4216128845,213,2.1,4216128837,56,Back,4216128839,140,21.5,4216128841,141,25.5,,,,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492119,256,1,1,28,13,c7c4wwva2u1vb3rr7rwava044,1,21.9,30.4,2023-04-23T23:33:54.655Z,2023-04-23T23:34:00Z,4216129135,56,Back,4216129141,212,22.6,4216129143,213,2.4,4216129137,140,6.0,4216129139,141,52.8,,,,,,,,,,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492147,257,1,1,28,19,c7c4wwva2u1vb3rr7rwava044,1,7,53,2023-04-23T23:34:00.752Z,2023-04-29T08:18:57Z,4233841187,155,,4216129307,213,0.2,4216129309,1,,4216129303,141,68.1,4216129301,140,45.7,4216129305,212,41.9,4216129299,56,Back,,,,as5066ocmlp4tub6d3tnabi1g,C. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492151,258,44,1,28,24,c7c4wwva2u1vb3rr7rwava044,1,44.8,67.4,2023-04-23T23:34:05.691Z,2023-04-23T23:34:07Z,4216129325,56,Back,4216129361,233,245,4216129327,285,,,,,,,,,,,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492143,245,44,1,28,24,4gymgvqmve0m2vh89v84tt3x0,0,55.2,32.6,2023-04-23T23:34:05.692Z,2023-04-23T23:34:07Z,4216129291,286,,4216129289,56,Center,4216129387,233,258,,,,,,,,,,,,,,,,cy9icu1umyyf9w4cngoqc74es,A. Longmire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492163,259,50,1,28,25,c7c4wwva2u1vb3rr7rwava044,1,46,67.4,2023-04-23T23:34:06.991Z,2023-04-29T08:45:53Z,4216129389,56,Back,4216129469,286,,4233894423,233,246,,,,,,,,,,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492169,246,7,1,28,25,4gymgvqmve0m2vh89v84tt3x0,1,54,32.6,2023-04-23T23:34:06.992Z,2023-04-29T08:45:52Z,4216129425,285,,4216129423,56,Center,4233894399,233,259,4233842699,385,,,,,,,,,,,,,,cy9icu1umyyf9w4cngoqc74es,A. Longmire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492201,260,4,1,28,29,c7c4wwva2u1vb3rr7rwava044,1,35.8,77.2,2023-04-23T23:34:10.080Z,2023-04-23T23:34:13Z,4216129579,13,,4216129583,56,Back,4216129587,286,,4216129667,233,247,4216129585,152,,4216129581,294,,,,,,,,3oqz86s2ngipsrb1jbb36buqy,N. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492209,247,4,1,28,29,4gymgvqmve0m2vh89v84tt3x0,0,64.2,22.8,2023-04-23T23:34:10.081Z,2023-04-23T23:34:14Z,4216129673,233,260,4216129619,56,Center,4216129621,152,,4216129617,294,,4216129615,13,,4216129623,285,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492305,261,1,1,28,34,c7c4wwva2u1vb3rr7rwava044,1,34.9,76.7,2023-04-23T23:34:15.920Z,2023-04-23T23:34:25Z,4216130099,56,Back,4216130097,152,,4216130107,213,3.6,4216130103,141,60.6,4216130105,212,24.4,4216130101,140,14.1,4216130095,5,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492341,262,1,1,28,44,c7c4wwva2u1vb3rr7rwava044,0,17.9,53.1,2023-04-23T23:34:25.584Z,2023-04-24T00:02:59Z,4216130291,56,Back,4216130295,141,46.1,4216130289,155,,4216130293,140,48.6,4216130301,1,,4216130299,213,6.1,4216130297,212,32.6,,,,as5066ocmlp4tub6d3tnabi1g,C. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492351,263,44,1,28,48,c7c4wwva2u1vb3rr7rwava044,1,49.4,44,2023-04-23T23:34:29.387Z,2023-04-29T08:45:56Z,4216130341,56,Back,4216130343,285,,4216130397,233,248,,,,,,,,,,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492333,248,44,1,28,48,4gymgvqmve0m2vh89v84tt3x0,0,50.6,56,2023-04-23T23:34:29.388Z,2023-04-29T08:20:48Z,4216130391,233,263,4216130395,286,,4216130251,56,Center,,,,,,,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492363,249,43,1,28,48,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-04-23T23:34:29.741Z,2023-04-29T08:20:40Z,4216130427,212,16.5,4216130429,213,0.1,4216130423,140,65.7,4233844093,144,1,4216130417,3,0,4216130421,56,Center,4216130425,141,61.7,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540505363,878,1,1,28,48,c7c4wwva2u1vb3rr7rwava044,0,49.4,42.1,2023-04-23T23:34:29.973Z,2023-04-29T08:45:27Z,4233844531,140,47.0,4233844535,212,8.0,4233844527,3,,4233844529,56,Back,4233844537,213,1.9,4233844533,141,53.3,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492389,264,1,1,28,51,c7c4wwva2u1vb3rr7rwava044,1,35.4,42.2,2023-04-23T23:34:32.960Z,2023-04-23T23:34:35Z,4216130533,212,17.6,4216130529,140,30.5,4216130535,213,4.4,4216130527,56,Back,4216130531,141,17.4,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492395,265,1,1,28,54,c7c4wwva2u1vb3rr7rwava044,1,28.9,13.8,2023-04-23T23:34:35.456Z,2023-04-23T23:34:36Z,4216130585,212,6.6,4216130581,140,34.4,4216130579,56,Back,4216130583,141,9.2,4216130587,213,5.8,,,,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492427,266,1,1,28,55,c7c4wwva2u1vb3rr7rwava044,1,34.4,9.2,2023-04-23T23:34:36.784Z,2023-04-23T23:34:38Z,4216130753,212,13.3,4216130749,140,33.9,4216130747,56,Back,4216130751,141,28.8,4216130755,213,1.6,,,,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492459,267,1,1,28,57,c7c4wwva2u1vb3rr7rwava044,1,34.7,29.2,2023-04-23T23:34:38.705Z,2023-04-23T23:34:45Z,4216130933,1,,4216130925,140,53.7,4216130919,155,,4216130921,196,,4216130923,56,Left,4216130929,212,48.5,4216130927,141,94.2,4216130931,213,1.1,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492461,268,4,1,29,2,c7c4wwva2u1vb3rr7rwava044,1,55.1,90.4,2023-04-23T23:34:43.777Z,2023-04-23T23:34:47Z,4216131017,233,250,4216130941,152,,4216130945,286,,4216130937,13,,4216130939,56,Left,4216130943,265,,,,,,,,3oqz86s2ngipsrb1jbb36buqy,N. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492467,250,4,1,29,2,4gymgvqmve0m2vh89v84tt3x0,0,44.9,9.6,2023-04-23T23:34:43.778Z,2023-04-23T23:34:47Z,4216130983,56,Back,4216130989,285,,4216130987,265,,4216131035,233,268,4216130985,152,,4216130981,13,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492521,251,17,1,29,6,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-04-23T23:34:47.285Z,2023-04-29T08:21:26Z,4216131229,31,,4216131231,392,,4216131233,13,243,,,,,,,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538492739,269,1,1,29,30,c7c4wwva2u1vb3rr7rwava044,1,57.2,91.4,2023-04-23T23:35:11.921Z,2023-04-23T23:35:16Z,4216132341,1,,4216132331,56,Center,4216132329,152,,4216132327,196,,4216132335,141,23.1,4216132323,5,,4216132339,213,4.8,4216132337,212,46.5,3oqz86s2ngipsrb1jbb36buqy,N. Allen,,4216132325,155,,4216132333,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
