id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2527874139,880,1,1,20,49,1zgjjyruyufrkh4xjvryqsb1i,1,80.5,5.2,2023-04-02T19:26:03.946Z,2023-04-02T21:10:11Z,4159668517,140,68.2,4159668521,141,18.2,4159668525,212,15.7,4159668513,56,Right,4159668529,213,2.5,,,,,,,,,,2qz3ojbfedl8psp1tvq0183ro,F. Westfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527874419,881,1,1,20,51,1zgjjyruyufrkh4xjvryqsb1i,1,69.7,10.5,2023-04-02T19:26:05.946Z,2023-04-02T21:10:44Z,4159669901,56,Right,4159669907,212,11.0,4159669903,140,79.3,4159669905,141,3.9,4159669909,213,5.9,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816757,219,3,1,20,55,1zgjjyruyufrkh4xjvryqsb1i,1,74.4,7.8,2023-04-02T19:26:10.555Z,2023-04-02T21:10:45Z,4159346737,233,223,4159346725,56,Right,4159346727,286,,,,,,,,,,,,,,,,,2qz3ojbfedl8psp1tvq0183ro,F. Westfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816719,223,45,1,20,55,c7c4wwva2u1vb3rr7rwava044,0,25.6,92.2,2023-04-02T19:26:10.555Z,2023-04-02T19:26:14Z,4159346543,285,,4159346751,233,219,4159346541,56,Back,,,,,,,,,,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816751,218,43,1,20,56,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-02T19:26:11.531Z,2023-04-02T21:10:58Z,4159346693,141,7.6,4159346695,212,3.7,4159670483,144,1,4159346689,56,Right,4159346691,140,72.3,4159346697,213,5.5,,,,,,,2qz3ojbfedl8psp1tvq0183ro,F. Westfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816769,220,1,1,20,58,1zgjjyruyufrkh4xjvryqsb1i,0,72.2,11.4,2023-04-02T19:26:13.564Z,2023-04-02T21:11:03Z,4159346817,141,27.3,4159346807,56,Center,4159346813,140,79.9,4159346821,212,13.5,4159346797,2,,4159346823,213,0.9,4159346805,155,,,,,2qz3ojbfedl8psp1tvq0183ro,F. Westfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816765,224,61,1,21,0,c7c4wwva2u1vb3rr7rwava044,1,20.8,73.4,2023-04-02T19:26:15.025Z,2023-04-02T19:26:15Z,4159346793,56,Back,,,,,,,,,,,,,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816779,221,1,1,21,1,1zgjjyruyufrkh4xjvryqsb1i,0,74.2,23.1,2023-04-02T19:26:16.772Z,2023-04-02T21:09:03Z,4159665411,140,75.5,4159346867,56,Center,4159665415,212,10.9,4159665413,141,39.0,4159665417,213,1.4,,,,,,,,,,2qz3ojbfedl8psp1tvq0183ro,F. Westfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816781,225,49,1,21,1,c7c4wwva2u1vb3rr7rwava044,1,28.4,50.2,2023-04-02T19:26:16.876Z,2023-04-02T19:26:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816799,226,1,1,21,2,c7c4wwva2u1vb3rr7rwava044,1,28.4,50.2,2023-04-02T19:26:17.243Z,2023-04-02T19:26:20Z,4159346993,212,12.2,4159346995,213,0.7,4159346991,141,62.1,4159346989,140,37.1,4159346987,56,Back,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816817,222,45,1,21,4,1zgjjyruyufrkh4xjvryqsb1i,0,57.8,23.8,2023-04-02T19:26:19.867Z,2023-04-02T19:26:22Z,4159347135,233,227,4159347123,56,Center,4159347125,285,,,,,,,,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816815,227,3,1,21,4,c7c4wwva2u1vb3rr7rwava044,1,42.2,76.2,2023-04-02T19:26:19.867Z,2023-04-02T19:26:22Z,4159347117,286,,4159347115,56,Back,4159347131,233,222,,,,,,,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816867,228,2,1,21,6,c7c4wwva2u1vb3rr7rwava044,1,46.3,84.5,2023-04-02T19:26:21.371Z,2023-04-02T19:26:29Z,4159347457,7,a94nvjy32rpga29qp7k407bis,4159347463,141,74.2,4159347461,140,70.5,4159347459,56,Center,,,,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816913,223,55,1,21,6,1zgjjyruyufrkh4xjvryqsb1i,1,31.6,24.7,2023-04-02T19:26:21.372Z,2023-04-02T19:53:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817133,224,1,1,21,36,1zgjjyruyufrkh4xjvryqsb1i,1,31.6,24.7,2023-04-02T19:26:51.292Z,2023-04-02T19:26:52Z,4159348979,213,1.5,4159348971,56,Back,4159348975,141,71.1,4159348973,140,32.5,4159348967,5,,4159348969,241,,4159348977,212,31.6,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817141,225,1,1,21,37,1zgjjyruyufrkh4xjvryqsb1i,1,32.5,71.1,2023-04-02T19:26:52.340Z,2023-04-02T19:26:53Z,4159349027,140,57.4,4159349033,213,0.5,4159349031,212,30.1,4159349025,56,Left,4159349029,141,92.9,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817149,226,1,1,21,38,1zgjjyruyufrkh4xjvryqsb1i,1,57.4,92.9,2023-04-02T19:26:53.580Z,2023-04-02T19:26:54Z,4159349087,140,57.6,4159349085,56,Center,4159349093,213,4.7,4159349091,212,16.7,4159349089,141,68.4,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817159,227,1,1,21,39,1zgjjyruyufrkh4xjvryqsb1i,1,57.6,68.4,2023-04-02T19:26:54.484Z,2023-04-02T19:26:55Z,4159349137,213,0.5,4159349135,212,9.6,4159349133,141,74.8,4159349131,140,65.7,4159349129,56,Center,,,,,,,,,,cykl5dz1d2v4qc2pit2med27e,M. Villero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817163,228,1,1,21,40,1zgjjyruyufrkh4xjvryqsb1i,1,65.7,74.8,2023-04-02T19:26:55.260Z,2023-04-02T19:26:56Z,4159349175,213,4.3,4159349165,141,59.3,4159349163,140,61.7,4159349169,212,11.3,4159349159,56,Center,,,,,,,,,,7nd2w9ipveb6nfo413i8focus,J. Riasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817227,229,1,1,21,41,1zgjjyruyufrkh4xjvryqsb1i,1,61.7,59.3,2023-04-02T19:26:56.260Z,2023-04-02T19:27:02Z,4159349551,212,15.0,4159349553,213,5.9,4159349547,140,75.2,4159349545,56,Center,4159349549,141,51.9,,,,,,,,,,cykl5dz1d2v4qc2pit2med27e,M. Villero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817231,230,50,1,21,47,1zgjjyruyufrkh4xjvryqsb1i,1,71.4,71,2023-04-02T19:27:02.325Z,2023-04-02T19:27:04Z,4159349575,286,,4159349573,56,Center,4159349753,233,229,,,,,,,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817247,229,7,1,21,47,c7c4wwva2u1vb3rr7rwava044,0,28.6,29,2023-04-02T19:27:02.326Z,2023-04-02T19:27:04Z,4159349709,285,,4159349707,56,Back,4159349733,233,230,,,,,,,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817295,231,3,1,21,51,1zgjjyruyufrkh4xjvryqsb1i,0,83.2,88,2023-04-02T19:27:06.713Z,2023-04-02T19:27:10Z,4159349965,56,Left,4159349967,286,,4159350081,233,230,,,,,,,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817305,230,7,1,21,51,c7c4wwva2u1vb3rr7rwava044,1,16.8,12,2023-04-02T19:27:06.714Z,2023-04-02T19:27:09Z,4159350029,56,Back,4159350031,285,,4159350049,233,231,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817309,231,61,1,21,52,c7c4wwva2u1vb3rr7rwava044,1,19.2,11.2,2023-04-02T19:27:07.136Z,2023-04-02T19:27:11Z,4159350047,56,Back,,,,,,,,,,,,,,,,,,,,,,4poexep0xjtt6vwpbyo7svkoa,L. Meek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817365,232,5,1,21,55,1zgjjyruyufrkh4xjvryqsb1i,1,83.6,102,2023-04-02T19:27:09.979Z,2023-04-02T20:30:22Z,4159350307,347,,4159350305,56,Left,4159350313,233,232,,,,,,,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817317,232,5,1,21,55,c7c4wwva2u1vb3rr7rwava044,0,16.4,-2,2023-04-02T19:27:09.979Z,2023-04-02T19:27:17Z,4159350103,347,,4159350101,56,Back,4159350317,233,232,,,,,,,,,,,,,,,,4poexep0xjtt6vwpbyo7svkoa,L. Meek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817393,233,1,1,22,1,1zgjjyruyufrkh4xjvryqsb1i,1,83.4,100,2023-04-02T19:27:16.717Z,2023-04-02T19:27:19Z,4159350447,212,15.2,4159350439,107,,4159350449,213,3.9,4159350443,140,73.0,4159350445,141,86.3,4159350441,56,Left,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817455,234,1,1,22,4,1zgjjyruyufrkh4xjvryqsb1i,1,72,85.6,2023-04-02T19:27:19.604Z,2023-04-02T19:27:24Z,4159350769,140,67.9,4159350771,141,69.3,4159350767,56,Center,4159350773,212,11.9,4159350775,213,4.3,,,,,,,,,,cykl5dz1d2v4qc2pit2med27e,M. Villero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817463,235,3,1,22,9,1zgjjyruyufrkh4xjvryqsb1i,0,69,72.9,2023-04-02T19:27:24.453Z,2023-04-02T19:27:25Z,4159350797,286,,4159350795,56,Center,4159350857,211,,,,,,,,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817483,235,49,1,22,11,c7c4wwva2u1vb3rr7rwava044,1,26.5,12.3,2023-04-02T19:27:26.762Z,2023-04-02T19:27:26Z,,,,,,,,,,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817501,236,1,1,22,12,c7c4wwva2u1vb3rr7rwava044,0,26.5,12.3,2023-04-02T19:27:27.114Z,2023-04-02T19:27:28Z,4159350999,213,6.0,4159350991,56,Back,4159350997,212,20.3,4159350995,141,4.2,4159350993,140,45.1,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817503,236,8,1,22,13,1zgjjyruyufrkh4xjvryqsb1i,1,55.1,89.4,2023-04-02T19:27:27.982Z,2023-04-02T19:27:28Z,4159351005,56,Left,,,,,,,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817563,237,5,1,22,15,1zgjjyruyufrkh4xjvryqsb1i,0,76,101.2,2023-04-02T19:27:29.994Z,2023-04-02T20:30:23Z,4159351333,56,Left,4159351335,347,,4159352661,233,237,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817821,237,5,1,22,15,c7c4wwva2u1vb3rr7rwava044,1,24,-1.2,2023-04-02T19:27:29.994Z,2023-04-02T19:27:55Z,4159352615,56,Back,4159352617,347,,4159352657,233,237,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817867,238,1,1,22,39,c7c4wwva2u1vb3rr7rwava044,1,27.9,0,2023-04-02T19:27:54.698Z,2023-04-02T19:27:59Z,4159352861,1,,4159352851,56,Right,4159352855,141,12.3,4159352853,140,54.2,4159352859,213,0.3,4159352857,212,29.2,4159352849,107,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818247,249,44,1,22,42,c7c4wwva2u1vb3rr7rwava044,1,53.8,11.3,2023-04-02T19:27:57.796Z,2023-04-02T19:28:52Z,4159355475,233,238,4159355117,286,,4159355115,56,Right,,,,,,,,,,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817887,238,44,1,22,42,1zgjjyruyufrkh4xjvryqsb1i,0,46.2,88.7,2023-04-02T19:27:57.797Z,2023-04-02T19:28:52Z,4159355479,233,249,4159352957,56,Back,4159352959,285,,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817869,239,50,1,22,43,c7c4wwva2u1vb3rr7rwava044,1,55.4,17.2,2023-04-02T19:27:58.890Z,2023-04-02T19:28:27Z,4159354181,233,239,4159352871,56,Right,4159352873,286,,,,,,,,,,,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818083,239,7,1,22,43,1zgjjyruyufrkh4xjvryqsb1i,1,44.6,82.8,2023-04-02T19:27:58.891Z,2023-04-02T19:28:27Z,4159354151,167,,4159354153,56,Back,4159354155,285,,4159354173,233,239,,,,,,,,,,,,,cykl5dz1d2v4qc2pit2med27e,M. Villero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818581,245,1,1,22,45,1zgjjyruyufrkh4xjvryqsb1i,0,35.4,82,2023-04-02T19:28:00.472Z,2023-04-02T19:29:25Z,4159356949,1,,4159356937,157,,4159356939,56,Left,4159356941,140,73.0,4159356947,213,0.1,4159356945,212,39.6,4159356943,141,86.2,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817907,240,1,1,22,47,c7c4wwva2u1vb3rr7rwava044,1,43.2,34.5,2023-04-02T19:28:01.946Z,2023-04-02T19:28:04Z,4159353045,56,Center,4159353059,213,1.1,4159353051,141,61.1,4159353047,140,53.0,4159353055,212,20.8,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817943,241,1,1,22,49,c7c4wwva2u1vb3rr7rwava044,1,53,61.3,2023-04-02T19:28:04.106Z,2023-04-02T19:28:07Z,4159353289,212,6.6,4159353291,213,3.4,4159353287,141,58.5,4159353283,56,Back,4159353285,140,47.0,,,,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817965,242,1,1,22,52,c7c4wwva2u1vb3rr7rwava044,1,54.9,69.8,2023-04-02T19:28:07.306Z,2023-04-02T19:28:10Z,4159353421,140,61.8,4159353423,141,56.1,4159353425,212,11.8,4159353419,56,Center,4159353427,213,5.4,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818007,243,1,1,22,55,c7c4wwva2u1vb3rr7rwava044,1,61.7,54,2023-04-02T19:28:10.091Z,2023-04-02T19:28:15Z,4159353673,141,9.6,4159353675,212,30.3,4159353671,140,64.3,4159353677,213,4.8,4159353669,56,Right,,,,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818023,244,1,1,23,0,c7c4wwva2u1vb3rr7rwava044,1,64.3,9.6,2023-04-02T19:28:15.642Z,2023-04-02T19:28:17Z,4159353761,141,4.7,4159353765,213,6.0,4159353757,56,Right,4159353763,212,13.9,4159353759,140,77.2,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818025,245,1,1,23,2,c7c4wwva2u1vb3rr7rwava044,1,77.2,4.7,2023-04-02T19:28:17.578Z,2023-04-02T19:28:19Z,4159353789,213,2.3,4159353785,141,14.1,4159353783,140,71.6,4159353787,212,8.7,4159353781,56,Right,,,,,,,,,,4poexep0xjtt6vwpbyo7svkoa,L. Meek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818039,246,1,1,23,4,c7c4wwva2u1vb3rr7rwava044,1,71.6,14.1,2023-04-02T19:28:19.195Z,2023-04-02T19:28:25Z,4159353889,212,9.6,4159353891,213,0.6,4159353887,141,22.3,4159353885,140,79.1,4159353883,56,Center,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818045,247,1,1,23,6,c7c4wwva2u1vb3rr7rwava044,0,79.1,22.3,2023-04-02T19:28:21.130Z,2023-04-02T19:28:22Z,4159353907,212,16.5,4159353905,141,0.0,4159353903,140,82.0,4159353901,56,Right,4159353909,213,4.9,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818185,240,5,1,23,7,1zgjjyruyufrkh4xjvryqsb1i,1,18.6,101.6,2023-04-02T19:28:22.405Z,2023-04-02T20:30:23Z,4159354761,233,248,4159354739,347,,4159354737,56,Back,,,,,,,,,,,,,,,,cykl5dz1d2v4qc2pit2med27e,M. Villero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818049,248,5,1,23,7,c7c4wwva2u1vb3rr7rwava044,0,81.4,-1.6,2023-04-02T19:28:22.405Z,2023-04-02T19:28:38Z,4159354785,233,240,4159353925,347,,4159353923,56,Right,,,,,,,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818225,241,1,1,23,24,1zgjjyruyufrkh4xjvryqsb1i,1,19.8,100,2023-04-02T19:28:39.902Z,2023-04-02T19:28:41Z,4159354973,213,6.1,4159354975,1,,4159354967,140,39.9,4159354971,212,21.5,4159354969,141,95.9,4159354965,56,Back,4159354961,107,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818237,242,1,1,23,26,1zgjjyruyufrkh4xjvryqsb1i,1,39.9,95.9,2023-04-02T19:28:41.175Z,2023-04-02T19:28:43Z,4159355089,212,5.2,4159355091,213,6.1,4159355081,168,,4159355079,3,,4159355087,141,94.2,4159355085,140,44.7,4159355083,56,Back,,,,7nd2w9ipveb6nfo413i8focus,J. Riasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818243,243,61,1,23,28,1zgjjyruyufrkh4xjvryqsb1i,0,42.2,90.8,2023-04-02T19:28:43.151Z,2023-04-02T19:29:10Z,4159355107,56,Back,,,,,,,,,,,,,,,,,,,,,,8lrn7x6cmdlbetphm91ubctbe,N. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818273,250,1,1,23,28,c7c4wwva2u1vb3rr7rwava044,1,58.5,8.5,2023-04-02T19:28:43.152Z,2023-04-02T19:29:10Z,4159356397,140,66.2,4159356399,141,25.8,4159356403,213,1.0,4159356401,212,14.3,4159355249,56,Center,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818279,251,49,1,23,31,c7c4wwva2u1vb3rr7rwava044,1,72,16.4,2023-04-02T19:28:46.746Z,2023-04-02T19:28:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818287,252,4,1,23,32,c7c4wwva2u1vb3rr7rwava044,1,73.1,10.8,2023-04-02T19:28:47.642Z,2023-04-02T19:28:50Z,4159355311,152,,4159355313,265,,4159355315,286,,4159355309,56,Right,4159355307,13,,4159355379,233,244,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818301,244,4,1,23,32,1zgjjyruyufrkh4xjvryqsb1i,0,26.9,89.2,2023-04-02T19:28:47.643Z,2023-04-02T19:28:50Z,4159355359,265,,4159355383,233,252,4159355361,285,,4159355353,13,,4159355355,56,Back,4159355357,152,,,,,,,,cykl5dz1d2v4qc2pit2med27e,M. Villero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818665,253,1,1,24,11,c7c4wwva2u1vb3rr7rwava044,1,74.5,11.7,2023-04-02T19:29:26.281Z,2023-04-02T20:02:59Z,4159357439,56,Center,4159357447,213,0.9,4159357431,2,,4159357435,155,,4159357433,5,,4159370471,210,15,4159370473,154,,4159357441,140,89.6,55y26r9mz105vrqmnq739l62,D. Reyes,4159357443,141,4159357445,212,4159357437,152,,,40.5,1,,,,25.2,,,,,,,,,,,,,,,,,,
2527834617,443,45,1,24,13,1zgjjyruyufrkh4xjvryqsb1i,0,9,61.7,2023-04-02T19:29:27.946Z,2023-04-02T20:02:20Z,4159447371,233,455,4159447343,56,Back,4159447345,285,,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527834491,455,3,1,24,13,c7c4wwva2u1vb3rr7rwava044,1,91,38.3,2023-04-02T19:29:27.946Z,2023-04-02T20:02:20Z,4159446583,56,Center,4159446585,286,,4159447363,233,443,,,,,,,,,,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818669,254,15,1,24,14,c7c4wwva2u1vb3rr7rwava044,1,94.5,41.6,2023-04-02T19:29:29.628Z,2023-04-02T20:02:59Z,4159370499,147,45.5,4159357469,56,Center,4159370491,103,23.4,4159370493,215,,4159359575,60,,4159370481,29,,4159370483,154,,4159370073,24,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,4159449711,233,4159370489,102,4159447581,214,4159370495,108,246,,4159370479,81,,47.7,,4159370485,55,,253,4159370075,72,,4159370497,146,,,98.1,,,,,
2527818699,246,10,1,24,14,1zgjjyruyufrkh4xjvryqsb1i,1,1.8,54.9,2023-04-02T19:29:29.728Z,2023-04-02T21:11:39Z,4159449643,173,,4159449645,389,,4159357605,56,Back,4159449729,233,254,4159449647,21,,,,,,,,,,,2y9o7d8tm1f8fnp6jewxzifis,A. Rick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818831,247,6,1,24,16,1zgjjyruyufrkh4xjvryqsb1i,0,2.4,58.4,2023-04-02T19:29:31.097Z,2023-04-02T19:53:24Z,4159358251,56,Back,4159367629,233,255,4159358281,73,,,,,,,,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818679,255,6,1,24,16,c7c4wwva2u1vb3rr7rwava044,1,97.6,41.6,2023-04-02T19:29:31.097Z,2023-04-02T19:32:30Z,4159357513,56,Center,4159357515,75,,4159367601,233,247,,,,,,,,,,,,,,,,a94nvjy32rpga29qp7k407bis,L. D’Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818923,256,1,1,24,39,c7c4wwva2u1vb3rr7rwava044,1,99.5,0.5,2023-04-02T19:29:54.394Z,2023-04-02T19:35:17Z,4159358749,213,1.7,4159358743,212,17.0,4159358731,56,Center,4159358735,140,97.2,4159358739,141,25.3,4159358729,6,,,,,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818953,257,1,1,24,42,c7c4wwva2u1vb3rr7rwava044,1,96.6,25.2,2023-04-02T19:29:57.369Z,2023-04-02T19:35:19Z,4159358859,213,4.4,4159358857,212,13.4,4159358855,141,6.3,4159358853,140,92.9,4159358851,56,Right,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818989,258,1,1,24,43,c7c4wwva2u1vb3rr7rwava044,1,92.8,6.5,2023-04-02T19:29:58.889Z,2023-04-02T19:37:17Z,4159359019,141,26.3,4159359025,212,20.2,4159383823,210,15,4159383825,154,,4159359015,56,Center,4159359029,213,2.4,4159359017,140,78.5,,,,55y26r9mz105vrqmnq739l62,D. Reyes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2527819003,259,3,1,24,46,c7c4wwva2u1vb3rr7rwava044,1,77.9,29.4,2023-04-02T19:30:00.946Z,2023-04-02T19:55:21Z,4159359083,286,,4159359081,56,Center,4159431721,233,442,,,,,,,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
