id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/16/value
2531389567,199,1,1,20,36,c7c4wwva2u1vb3rr7rwava044,1,86.5,6.5,2023-04-09T22:27:41.918Z,2023-04-10T12:37:37Z,4178328039,56,Right,4178328037,3,,4178328043,141,14.2,4178328047,213,2.2,4178328045,212,6.4,4178328041,140,83.0,,,,,,,4poexep0xjtt6vwpbyo7svkoa,L. Meek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531665113,795,1,1,20,37,c7c4wwva2u1vb3rr7rwava044,0,66.9,5.5,2023-04-09T22:27:43.143Z,2023-04-10T12:37:56Z,4179796293,213,0,4179796285,56,Right,4179796283,155,,4179796291,212,10.5,4179796287,140,76.9,4179796289,141,5.5,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389571,185,44,1,20,38,479lsfr4cwlzewpbuda3y2xv4,1,18.8,97.5,2023-04-09T22:27:44.797Z,2023-04-09T22:28:48Z,4178328067,56,Back,4178328069,285,,4178328181,233,201,,,,,,,,,,,,,,,,2v114vco5wn9oieg2hrev1n56,F. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389583,201,44,1,20,38,c7c4wwva2u1vb3rr7rwava044,0,81.2,2.5,2023-04-09T22:27:44.798Z,2023-04-09T22:29:28Z,4178328141,56,Right,4178328143,286,,4178328211,233,185,,,,,,,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389573,186,1,1,20,39,479lsfr4cwlzewpbuda3y2xv4,0,16.4,95.4,2023-04-09T22:27:45.005Z,2023-04-09T22:28:52Z,4178328081,140,20.8,4178328085,212,10.8,4178328087,213,5.2,4178328083,141,81.0,4178328077,3,,4178328079,56,Back,,,,,,,2v114vco5wn9oieg2hrev1n56,F. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389579,200,1,1,20,39,c7c4wwva2u1vb3rr7rwava044,0,80.4,12.9,2023-04-09T22:27:45.087Z,2023-04-10T12:38:07Z,4178328123,212,6.0,4179797361,1,,4179797359,157,,4178328119,140,85.9,4178328121,141,10.7,4178328117,56,Right,4178328125,213,6.0,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389595,187,1,1,20,40,479lsfr4cwlzewpbuda3y2xv4,0,20.1,63,2023-04-09T22:27:46.877Z,2023-04-09T22:32:13Z,4178328195,213,0.1,4178328187,56,Back,4178328189,140,40.6,4178328191,141,67.3,4178328193,212,21.7,4178328185,3,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389597,202,43,1,20,42,c7c4wwva2u1vb3rr7rwava044,1,0,0,2023-04-09T22:27:48.271Z,2023-04-10T12:38:25Z,4178328201,56,Center,4178328205,141,38.8,4178328203,140,81.3,4178328209,213,0.9,4178328207,212,10.3,4179798495,144,1,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389609,188,44,1,20,44,479lsfr4cwlzewpbuda3y2xv4,1,47.7,62,2023-04-09T22:27:50.349Z,2023-04-09T22:28:42Z,4178328277,233,203,4178328259,285,,4178328257,56,Back,,,,,,,,,,,,,,,,25rizu4n91uyax4z6l5jv6dqs,F. Loyola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389605,203,44,1,20,44,c7c4wwva2u1vb3rr7rwava044,0,52.3,38,2023-04-09T22:27:50.350Z,2023-04-09T22:27:52Z,4178328301,233,188,4178328235,56,Center,4178328305,286,,,,,,,,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389625,189,1,1,20,44,479lsfr4cwlzewpbuda3y2xv4,0,41.2,68.8,2023-04-09T22:27:50.676Z,2023-04-10T12:38:34Z,4178328323,213,0,4178328315,56,Back,4178328311,3,,4178328313,168,,4178328319,141,68.8,4178328317,140,41.6,4178328321,212,0.4,,,,25rizu4n91uyax4z6l5jv6dqs,F. Loyola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389993,220,61,1,20,45,c7c4wwva2u1vb3rr7rwava044,1,62.4,37.8,2023-04-09T22:27:51.090Z,2023-04-09T22:29:38Z,4178330781,56,Center,,,,,,,,,,,,,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389619,204,44,1,20,45,c7c4wwva2u1vb3rr7rwava044,1,45,29,2023-04-09T22:27:51.822Z,2023-04-09T22:27:54Z,4178328287,285,,4178328345,233,190,4178328285,56,Back,,,,,,,,,,,,,,,,87nhafgkozygrd5f06ore0xzo,F. Sar-Sar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389627,190,44,1,20,45,479lsfr4cwlzewpbuda3y2xv4,0,55,71,2023-04-09T22:27:51.823Z,2023-04-09T22:27:54Z,4178328391,233,204,4178328329,286,,4178328327,56,Center,,,,,,,,,,,,,,,,2b8nmdlsqa9wxn8xlujvyaqga,J. Lynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389635,205,1,1,20,46,c7c4wwva2u1vb3rr7rwava044,1,40.4,34.3,2023-04-09T22:27:52.110Z,2023-04-09T22:27:54Z,4178328379,213,6.1,4178328377,212,14.8,4178328373,140,54.2,4178328369,3,,4178328371,56,Center,4178328375,141,29.7,,,,,,,87nhafgkozygrd5f06ore0xzo,F. Sar-Sar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389643,206,1,1,20,48,c7c4wwva2u1vb3rr7rwava044,1,55.2,27.9,2023-04-09T22:27:54.414Z,2023-04-10T12:39:00Z,4178328423,212,14.3,4178328417,56,Right,4178328421,141,7.3,4178328419,140,52.3,4178328425,213,4.5,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389647,207,61,1,20,48,c7c4wwva2u1vb3rr7rwava044,0,52.3,5.9,2023-04-09T22:27:54.678Z,2023-04-09T22:32:01Z,4178328445,56,Right,,,,,,,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389683,191,5,1,20,49,479lsfr4cwlzewpbuda3y2xv4,1,44,101,2023-04-09T22:27:55.508Z,2023-04-09T22:32:03Z,4178328639,56,Back,4178328641,347,,4178328643,233,208,,,,,,,,,,,,,,,,2b8nmdlsqa9wxn8xlujvyaqga,J. Lynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389655,208,5,1,20,49,c7c4wwva2u1vb3rr7rwava044,0,56,-1,2023-04-09T22:27:55.508Z,2023-04-09T22:34:18Z,4178328663,233,191,4178328475,56,Right,4178328477,347,,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389687,192,1,1,21,4,479lsfr4cwlzewpbuda3y2xv4,1,41.3,100,2023-04-09T22:28:10.652Z,2023-04-09T22:28:13Z,4178328673,107,,4178328677,140,26.4,4178328679,141,88.4,4178328683,213,3.7,4178328681,212,18.0,4178328675,56,Back,,,,,,,2v114vco5wn9oieg2hrev1n56,F. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389701,193,1,1,21,7,479lsfr4cwlzewpbuda3y2xv4,1,28.1,81.8,2023-04-09T22:28:12.908Z,2023-04-09T22:28:16Z,4178328787,140,18.5,4178328789,141,51.0,4178328791,212,23.2,4178328793,213,4.3,4178328785,56,Back,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389711,194,1,1,21,10,479lsfr4cwlzewpbuda3y2xv4,1,18.9,51,2023-04-09T22:28:16.828Z,2023-04-09T22:28:18Z,4178328855,141,69.1,4178328851,56,Back,4178328853,140,10.5,4178328859,213,2.2,4178328857,212,15.1,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389727,195,1,1,21,12,479lsfr4cwlzewpbuda3y2xv4,1,10.5,69.3,2023-04-09T22:28:18.796Z,2023-04-09T22:28:23Z,4178328981,140,23.2,4178328985,212,13.9,4178328983,141,63.4,4178328979,56,Back,4178328987,213,6.0,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389729,196,1,1,21,17,479lsfr4cwlzewpbuda3y2xv4,0,32.1,69.7,2023-04-09T22:28:22.908Z,2023-04-09T22:28:23Z,4178329001,140,43.1,4178329005,212,11.9,4178328999,56,Back,4178329007,213,0.2,4178329003,141,73.9,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389739,209,8,1,21,20,c7c4wwva2u1vb3rr7rwava044,1,58.2,35.2,2023-04-09T22:28:26.494Z,2023-04-10T12:39:28Z,4178329047,56,Center,4179802407,384,,,,,,,,,,,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389743,210,49,1,21,22,c7c4wwva2u1vb3rr7rwava044,1,53,58.4,2023-04-09T22:28:28.222Z,2023-04-09T22:28:28Z,,,,,,,,,,,,,,,,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389755,211,1,1,21,22,c7c4wwva2u1vb3rr7rwava044,1,53,58.4,2023-04-09T22:28:28.446Z,2023-04-09T22:28:32Z,4178329155,1,,4178329151,212,33.1,4178329145,56,Left,4178329153,213,1.0,4178329147,140,71.3,4178329149,141,98.0,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389777,212,1,1,21,26,c7c4wwva2u1vb3rr7rwava044,1,67.8,97.2,2023-04-09T22:28:32.591Z,2023-04-09T22:28:36Z,4178329275,140,53.4,4178329281,213,4.0,4178329279,212,23.6,4178329277,141,70.5,4178329273,56,Center,,,,,,,,,,4kng7wg83mastngy9hw7j6v6y,N. Sessock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389787,213,1,1,21,30,c7c4wwva2u1vb3rr7rwava044,1,44.1,69.9,2023-04-09T22:28:36.638Z,2023-04-09T22:28:40Z,4178329345,140,53.8,4178329351,213,5.0,4178329347,141,14.0,4178329349,212,39.4,4178329343,56,Right,4178329353,1,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389797,214,1,1,21,34,c7c4wwva2u1vb3rr7rwava044,1,54.2,12.1,2023-04-09T22:28:40.526Z,2023-04-09T22:28:43Z,4178329461,212,17.1,4178329455,56,Center,4178329459,141,35.8,4178329457,140,59.7,4178329463,213,1.2,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389803,215,1,1,21,37,c7c4wwva2u1vb3rr7rwava044,1,62.8,30.9,2023-04-09T22:28:43.630Z,2023-04-09T22:28:45Z,4178329503,213,1.7,4178329495,56,Center,4178329501,212,12.8,4178329497,140,61.7,4178329499,141,49.7,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389823,216,1,1,21,39,c7c4wwva2u1vb3rr7rwava044,1,63.4,54.9,2023-04-09T22:28:45.646Z,2023-04-09T22:28:52Z,4178329595,140,73.0,4178329593,56,Left,4178329597,141,96.5,4178329599,212,30.0,4178329601,213,1.2,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389835,217,1,1,21,46,c7c4wwva2u1vb3rr7rwava044,0,80.9,80.4,2023-04-09T22:28:51.999Z,2023-04-09T22:28:57Z,4178329661,56,Center,4178329665,141,73.1,4178329663,140,79.7,4178329669,213,4.5,4178329667,212,5.1,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389833,197,8,1,21,49,479lsfr4cwlzewpbuda3y2xv4,1,20.9,38,2023-04-09T22:28:55.676Z,2023-04-10T12:40:11Z,4178329655,56,Back,4179804997,384,,,,,,,,,,,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389839,198,49,1,21,51,479lsfr4cwlzewpbuda3y2xv4,1,28.5,31,2023-04-09T22:28:56.891Z,2023-04-09T22:28:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389849,199,1,1,21,51,479lsfr4cwlzewpbuda3y2xv4,1,30.1,29.1,2023-04-09T22:28:57.756Z,2023-04-09T22:29:00Z,4178329767,140,42.8,4178329769,141,10.1,4178329771,212,18.6,4178329773,213,5.5,4178329765,56,Back,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389853,200,1,1,21,54,479lsfr4cwlzewpbuda3y2xv4,0,43.5,10.4,2023-04-09T22:29:00.700Z,2023-04-11T07:52:43Z,4178329847,141,15.6,4178329849,212,26.8,4178329843,56,Right,4178329845,140,68.8,4178329851,213,0.1,,,,,,,,,,25rizu4n91uyax4z6l5jv6dqs,F. Loyola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531668521,796,61,1,21,58,c7c4wwva2u1vb3rr7rwava044,1,29.3,72.6,2023-04-09T22:29:04.344Z,2023-04-10T12:42:27Z,4179814051,56,Back,,,,,,,,,,,,,,,,,,,,,,87nhafgkozygrd5f06ore0xzo,F. Sar-Sar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389883,201,13,1,22,1,479lsfr4cwlzewpbuda3y2xv4,1,86.1,32.5,2023-04-09T22:29:07.476Z,2023-04-10T12:42:13Z,4178330307,230,98.0,4178330047,56,Center,4179813027,458,,4178330297,73,,4178330301,103,2.8,4178330303,215,,4178330309,231,47.1,4178332589,23,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,4178330045,63,,,4178330299,102,60.7,4178330131,20,,,,,,,,,,,,,,,,,,,,,,,,,
2531389873,218,43,1,22,2,c7c4wwva2u1vb3rr7rwava044,1,0,0,2023-04-09T22:29:08.559Z,2023-04-09T22:30:46Z,4178329965,56,Back,4178332531,144,8,,,,,,,,,,,,,,,,,,,87nhafgkozygrd5f06ore0xzo,F. Sar-Sar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389889,202,5,1,22,5,479lsfr4cwlzewpbuda3y2xv4,0,101.6,57.4,2023-04-09T22:29:11.342Z,2023-04-09T22:34:19Z,4178330091,56,Center,4178330093,346,,4178330105,233,219,,,,,,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531389881,219,5,1,22,5,c7c4wwva2u1vb3rr7rwava044,1,-1.6,42.6,2023-04-09T22:29:11.342Z,2023-04-09T22:29:13Z,4178330035,56,Back,4178330099,233,202,4178330037,346,,,,,,,,,,,,,,,,,87nhafgkozygrd5f06ore0xzo,F. Sar-Sar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390035,221,1,1,22,38,c7c4wwva2u1vb3rr7rwava044,1,4.8,44,2023-04-09T22:29:44.717Z,2023-04-09T22:29:45Z,4178331075,124,,4178331085,213,4.9,4178331081,141,31.1,4178331077,56,Back,4178331079,140,6.2,4178331083,212,8.9,4178331089,237,,,,,7x098qxoirgwlu38q1v969s6h,C. dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390047,222,1,1,22,39,c7c4wwva2u1vb3rr7rwava044,1,6.2,31.1,2023-04-09T22:29:45.823Z,2023-04-09T22:29:48Z,4178331163,140,11.7,4178331167,212,15.7,4178331169,213,5.1,4178331159,56,Back,4178331165,141,9.7,,,,,,,,,,c1fvknrf94i05q738d5r7vmdw,T. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390051,223,1,1,22,42,c7c4wwva2u1vb3rr7rwava044,1,11.7,9.7,2023-04-09T22:29:48.030Z,2023-04-09T22:29:49Z,4178331193,212,25.5,4178331191,141,45.3,4178331189,140,19.3,4178331195,213,1.3,4178331187,56,Back,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390057,224,1,1,22,43,c7c4wwva2u1vb3rr7rwava044,1,19.3,45.3,2023-04-09T22:29:49.646Z,2023-04-09T22:29:51Z,4178331231,56,Back,4178331235,141,20.6,4178331229,155,,4178331239,213,5.2,4178331237,212,19.2,4178331233,140,28.2,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390059,225,1,1,22,45,c7c4wwva2u1vb3rr7rwava044,0,27.5,22.6,2023-04-09T22:29:51.422Z,2023-04-09T22:29:52Z,4178331247,56,Back,4178331249,140,37.0,4178331253,212,10.4,4178331243,3,,4178331245,168,,4178331251,141,18.4,4178331255,213,6.0,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390061,203,49,1,22,45,479lsfr4cwlzewpbuda3y2xv4,1,53.8,80.8,2023-04-09T22:29:51.835Z,2023-04-09T22:29:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2v114vco5wn9oieg2hrev1n56,F. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390077,204,1,1,22,46,479lsfr4cwlzewpbuda3y2xv4,1,55.5,82.3,2023-04-09T22:29:52.715Z,2023-04-09T22:29:54Z,4178331341,212,18.6,4178331335,56,Left,4178331339,141,91.7,4178331337,140,72.1,4178331343,213,0.4,,,,,,,,,,2v114vco5wn9oieg2hrev1n56,F. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390083,205,1,1,22,48,479lsfr4cwlzewpbuda3y2xv4,0,72.4,93.5,2023-04-09T22:29:54.139Z,2023-04-09T22:29:55Z,4178331385,212,19.2,4178331383,141,86.8,4178331377,56,Left,4178331379,140,90.2,4178331387,213,6.0,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390085,226,49,1,22,50,c7c4wwva2u1vb3rr7rwava044,1,12.1,13.3,2023-04-09T22:29:56.126Z,2023-04-09T22:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390109,227,1,1,22,53,c7c4wwva2u1vb3rr7rwava044,1,4.5,13.5,2023-04-09T22:29:59.485Z,2023-04-09T22:30:02Z,4178331505,141,15.0,4178331501,56,Back,4178331507,212,10.5,4178331509,213,0.1,4178331503,140,14.5,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390127,228,1,1,22,56,c7c4wwva2u1vb3rr7rwava044,1,14.2,12.9,2023-04-09T22:30:02.110Z,2023-04-09T22:30:05Z,4178331605,140,6.3,4178331611,213,3.3,4178331607,141,10.9,4178331609,212,8.4,4178331603,56,Back,,,,,,,,,,6rf06scmlaprgplvvw0oyb9ck,D. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390137,229,1,1,22,59,c7c4wwva2u1vb3rr7rwava044,0,7.4,5.5,2023-04-09T22:30:05.087Z,2023-04-09T22:30:09Z,4178331685,141,23.0,4178331681,56,Center,4178331689,213,0.2,4178331687,212,55.0,4178331691,1,,4178331679,155,,4178331683,140,58.5,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531669825,731,44,1,23,1,479lsfr4cwlzewpbuda3y2xv4,1,39.4,81.8,2023-04-09T22:30:07.341Z,2023-04-10T12:44:39Z,4179821143,285,,4179822087,233,797,4179821141,56,Back,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531669835,797,44,1,23,1,c7c4wwva2u1vb3rr7rwava044,0,60.6,18.2,2023-04-09T22:30:07.342Z,2023-04-10T12:44:40Z,4179821181,286,,4179822105,233,731,4179821179,56,Right,,,,,,,,,,,,,,,,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390141,206,1,1,23,1,479lsfr4cwlzewpbuda3y2xv4,0,42.4,79.6,2023-04-09T22:30:07.656Z,2023-04-11T07:53:03Z,4179821859,140,55.1,4179821857,3,,4178331707,56,Center,4179821863,212,14.3,4179821861,141,71.9,4179821865,213,5.9,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390151,230,1,1,23,4,c7c4wwva2u1vb3rr7rwava044,0,45.5,24.5,2023-04-09T22:30:10.414Z,2023-04-09T22:30:12Z,4178331731,212,29.8,4178331727,140,57.3,4178331729,141,64.4,4178331733,213,1.1,4178331725,56,Center,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390155,207,49,1,23,5,479lsfr4cwlzewpbuda3y2xv4,1,46.3,30.4,2023-04-09T22:30:11.723Z,2023-04-09T22:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390175,208,1,1,23,8,479lsfr4cwlzewpbuda3y2xv4,1,50.2,27.4,2023-04-09T22:30:14.491Z,2023-04-09T22:30:17Z,4178331857,213,1.0,4178331853,141,61.1,4178331849,56,Center,4178331855,212,27.1,4178331851,140,63.9,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390177,209,61,1,23,11,479lsfr4cwlzewpbuda3y2xv4,0,63.3,60.6,2023-04-09T22:30:16.909Z,2023-04-09T22:30:17Z,4178331865,56,Center,,,,,,,,,,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390185,231,43,1,23,12,c7c4wwva2u1vb3rr7rwava044,1,0,0,2023-04-09T22:30:18.174Z,2023-04-10T12:44:59Z,4179823385,144,49,,,,,,,,,,,,,,,,,,,,,,c1fvknrf94i05q738d5r7vmdw,T. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390195,232,1,1,23,12,c7c4wwva2u1vb3rr7rwava044,0,26.2,37.4,2023-04-09T22:30:18.791Z,2023-04-09T22:30:22Z,4178331941,213,0.2,4178331937,141,49.9,4178331939,212,35.4,4178331933,56,Center,4178331931,157,,4178331935,140,58.9,4178331943,1,,,,,c1fvknrf94i05q738d5r7vmdw,T. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390193,210,43,1,23,14,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-09T22:30:19.931Z,2023-04-10T12:45:03Z,4179823595,144,49,,,,,,,,,,,,,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390205,211,3,1,23,16,479lsfr4cwlzewpbuda3y2xv4,1,43.3,40.6,2023-04-09T22:30:22.059Z,2023-04-10T12:45:14Z,4179824267,465,,4178331995,286,,4178332021,233,233,4178331993,56,Back,,,,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390209,233,45,1,23,16,c7c4wwva2u1vb3rr7rwava044,0,56.7,59.4,2023-04-09T22:30:22.059Z,2023-04-09T22:30:25Z,4178332029,233,211,4178332019,285,,4178332017,56,Center,,,,,,,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390219,212,1,1,23,18,479lsfr4cwlzewpbuda3y2xv4,1,46,50.1,2023-04-09T22:30:23.915Z,2023-04-09T22:30:27Z,4178332087,212,17.6,4178332089,213,0.9,4178332083,140,56.9,4178332085,141,69.7,4178332081,56,Center,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531390233,213,1,1,23,21,479lsfr4cwlzewpbuda3y2xv4,1,70.5,68.8,2023-04-09T22:30:27.499Z,2023-04-09T22:30:32Z,4178332195,140,88.2,4178332201,213,0.4,4178332193,56,Left,4178332197,141,81.5,4178332199,212,20.5,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
