id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2525009355,212,50,1,22,54,eo64tqkioegeb09iice2hf8bt,1,73.9,35.5,2023-03-27T02:28:55.230Z,2023-04-01T09:27:10Z,4149133255,286,,4125888909,56,Center,4151460401,233,857,,,,,,,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525885275,857,7,1,22,54,5ou8b446l1sl8frblkz3xi17g,1,26.1,64.5,2023-03-27T02:28:55.231Z,2023-04-01T09:27:10Z,4149133261,383,,4151460381,233,212,4149133247,56,Back,4149133249,285,,,,,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009375,177,1,1,22,57,5ou8b446l1sl8frblkz3xi17g,0,25.1,63.2,2023-03-27T02:28:58.641Z,2023-03-30T10:12:10Z,4125889005,56,Back,4149133299,1,,4149133297,157,,4125889011,212,14.0,4125889009,141,76.7,4125889013,213,0.7,4125889007,140,35.2,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009379,213,1,1,22,57,eo64tqkioegeb09iice2hf8bt,1,64.6,33,2023-03-27T02:28:58.788Z,2023-03-30T09:21:12Z,4125889035,141,20.1,4125889029,56,Right,4125889031,140,78.0,4125889039,213,5.7,4125889037,212,16.6,,,,,,,,,,1c8r9cqu11jymw2ir69nvhey1,V. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009383,214,1,1,23,0,eo64tqkioegeb09iice2hf8bt,1,80.8,19.7,2023-03-27T02:29:01.044Z,2023-03-30T10:12:53Z,4125889057,212,14.0,4125889053,140,92.8,4125889059,213,0.5,4125889055,141,28.8,4125889051,56,Center,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525885389,802,50,1,23,1,eo64tqkioegeb09iice2hf8bt,1,91.4,29.8,2023-03-27T02:29:02.873Z,2023-04-01T09:27:10Z,4151460417,233,178,4149133731,56,Center,4149133733,286,,,,,,,,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009391,178,7,1,23,1,5ou8b446l1sl8frblkz3xi17g,0,8.6,70.2,2023-03-27T02:29:02.874Z,2023-04-01T09:27:10Z,4151460405,233,802,4149133703,285,,4149133825,385,,4125889085,56,Back,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009405,215,1,1,23,6,eo64tqkioegeb09iice2hf8bt,1,83.7,12.5,2023-03-27T02:29:07.732Z,2023-03-30T09:21:11Z,4125889181,56,Center,4125889187,212,12.6,4125889189,213,2.4,4125889183,140,74.9,4125889185,141,25.2,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009413,216,3,1,23,10,eo64tqkioegeb09iice2hf8bt,0,79.6,30.4,2023-03-27T02:29:11.188Z,2023-03-30T10:13:39Z,4125889205,56,Center,4125889269,286,,4149134365,465,,4149134109,211,,,,,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009421,179,43,1,23,10,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-03-27T02:29:11.189Z,2023-03-30T10:13:23Z,4125889253,285,0,4149134191,144,74,4125889251,56,Back,4125889271,233,216,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525885515,858,12,1,23,10,5ou8b446l1sl8frblkz3xi17g,1,17.3,67.4,2023-03-27T02:29:11.526Z,2023-03-30T10:13:36Z,4149134325,140,39.0,4149134329,212,25.0,4149134323,56,Back,4149134327,141,82.4,4149134331,213,0.4,,,,,,,,,,760ah5o21looks5f35045nmdw,A. Ortellao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009497,217,1,1,23,12,eo64tqkioegeb09iice2hf8bt,1,60.5,19.1,2023-03-27T02:29:13.796Z,2023-03-30T09:21:11Z,4125889695,141,51.5,4125889691,56,Back,4125889701,1,,4125889697,212,34.5,4125889693,140,35.2,4125889699,213,2.4,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009499,218,68,1,23,42,eo64tqkioegeb09iice2hf8bt,1,0,0,2023-03-27T02:29:43.029Z,2023-03-30T09:21:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009501,180,68,1,23,42,5ou8b446l1sl8frblkz3xi17g,0,0,0,2023-03-27T02:29:43.352Z,2023-03-30T10:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009505,219,1,1,23,43,eo64tqkioegeb09iice2hf8bt,1,31.8,50.6,2023-03-27T02:29:44.869Z,2023-03-30T09:21:10Z,4125889745,141,30.1,4125889747,212,13.9,4125889743,140,32.0,4125889749,213,4.7,4125889741,56,Back,,,,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009517,220,1,1,23,47,eo64tqkioegeb09iice2hf8bt,1,34.8,33.1,2023-03-27T02:29:48.453Z,2023-03-30T09:21:10Z,4125889821,212,12.1,4125889817,140,35.7,4125889819,141,50.9,4125889815,56,Back,4125889823,213,1.5,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009519,221,1,1,23,54,eo64tqkioegeb09iice2hf8bt,0,39.6,35.1,2023-03-27T02:29:55.765Z,2023-03-30T09:21:10Z,4125889835,212,2.6,4125889827,155,,4125889829,56,Back,4125889831,140,41.8,4125889833,141,37.0,4125889837,213,0.5,,,,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009529,181,61,1,23,59,5ou8b446l1sl8frblkz3xi17g,1,55.6,74,2023-03-27T02:29:59.936Z,2023-03-30T09:20:00Z,4125889901,56,Center,,,,,,,,,,,,,,,,,,,,,,c59pt9nvdpxlp6xvs78un16hg,R. Zellefrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009567,222,1,1,24,0,eo64tqkioegeb09iice2hf8bt,1,14.5,31.2,2023-03-27T02:30:01.845Z,2023-03-30T09:21:09Z,4125890097,212,25.5,4125890099,213,1.3,4125890093,140,20.5,4125890095,141,67.6,4125890091,56,Back,,,,,,,,,,6cdhdb44atdm9b3n7swgi002y,M. Anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009571,223,1,1,24,6,eo64tqkioegeb09iice2hf8bt,1,28.6,77.3,2023-03-27T02:30:07.381Z,2023-03-30T09:21:09Z,4125890121,141,94.7,4125890117,56,Back,4125890119,140,38.0,4125890125,213,0.9,4125890123,212,15.4,,,,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009577,224,1,1,24,8,eo64tqkioegeb09iice2hf8bt,1,37.1,94.5,2023-03-27T02:30:09.382Z,2023-03-30T09:21:09Z,4125890159,56,Back,4125890165,212,14.9,4125890167,213,3.9,4125890163,141,80.2,4125890161,140,26.3,,,,,,,,,,249t35evpr3aasx0uczjs2j9w,M. Gherasimencov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009585,225,1,1,24,11,eo64tqkioegeb09iice2hf8bt,1,24.8,73.5,2023-03-27T02:30:11.990Z,2023-03-30T09:21:09Z,4125890223,212,31.3,4125890225,213,4.8,4125890219,140,27.4,4125890217,56,Back,4125890221,141,27.6,,,,,,,,,,c8r509d61kir54x1d4hkrkydw,L. Dasovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009591,226,1,1,24,16,eo64tqkioegeb09iice2hf8bt,0,42.6,19.5,2023-03-27T02:30:17.862Z,2023-03-30T09:21:08Z,4125890265,213,5.8,4125890259,140,58.7,4125890257,56,Right,4125890867,156,,4125890261,141,5.9,4125890263,212,19.3,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009599,182,8,1,24,20,5ou8b446l1sl8frblkz3xi17g,1,42.5,90,2023-03-27T02:30:21.552Z,2023-03-30T10:41:32Z,4125890313,56,Back,4149164361,383,,,,,,,,,,,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009603,183,49,1,24,21,5ou8b446l1sl8frblkz3xi17g,1,43.2,89,2023-03-27T02:30:22.137Z,2023-03-30T10:41:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009605,184,1,1,24,21,5ou8b446l1sl8frblkz3xi17g,1,45.6,91.1,2023-03-27T02:30:22.600Z,2023-03-30T10:41:37Z,4125890333,212,7.9,4125890329,140,40.9,4125890327,56,Back,4125890335,213,4.0,4125890331,141,82.0,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525891919,862,1,1,24,23,5ou8b446l1sl8frblkz3xi17g,1,37.6,80.7,2023-03-27T02:30:24.460Z,2023-03-30T10:42:26Z,4149165435,213,2.6,4149165427,56,Back,4149165429,140,28.7,4149165431,141,88.5,4149165433,212,10.7,,,,,,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009619,185,1,1,24,26,5ou8b446l1sl8frblkz3xi17g,1,25.9,78.5,2023-03-27T02:30:27.048Z,2023-03-30T09:19:59Z,4125890415,56,Back,4125890423,213,5.5,4125890421,212,15.5,4125890417,140,36.3,4125890419,141,62.4,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009625,186,1,1,24,30,5ou8b446l1sl8frblkz3xi17g,1,29.4,68,2023-03-27T02:30:31.647Z,2023-03-30T09:19:58Z,4125890451,56,Back,4125890457,212,12.6,4125890459,213,4.4,4125890453,140,25.7,4125890455,141,50.3,,,,,,,,,,2957l6ok9dlauv75og8ds1vkk,I. Shaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009629,187,1,1,24,32,5ou8b446l1sl8frblkz3xi17g,1,25.7,50.3,2023-03-27T02:30:33.040Z,2023-03-30T09:19:58Z,4125890479,56,Back,4125890485,212,16.4,4125890487,213,4.4,4125890483,141,27.1,4125890481,140,21.4,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009641,188,1,1,24,33,5ou8b446l1sl8frblkz3xi17g,1,21.4,27.1,2023-03-27T02:30:34.120Z,2023-03-30T09:19:58Z,4125890543,56,Back,4125890549,212,17.0,4125890547,141,47.3,4125890545,140,11.8,4125890551,213,2.2,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009655,189,1,1,24,38,5ou8b446l1sl8frblkz3xi17g,1,11.5,45.2,2023-03-27T02:30:39.728Z,2023-03-30T09:19:57Z,4125890629,140,38.0,4125890627,56,Back,4125890635,213,0.9,4125890637,1,,4125890625,155,,4125890633,212,43.0,4125890631,141,93.5,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009661,190,1,1,24,42,5ou8b446l1sl8frblkz3xi17g,1,36.9,94.4,2023-03-27T02:30:43.192Z,2023-03-30T09:19:57Z,4125890665,140,18.9,4125890671,213,3.4,4125890667,141,87.9,4125890669,212,19.4,4125890663,56,Back,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009667,191,1,1,24,46,5ou8b446l1sl8frblkz3xi17g,1,20.2,78.6,2023-03-27T02:30:47.009Z,2023-03-30T09:19:57Z,4125890691,140,12.1,4125890697,213,4.2,4125890693,141,56.4,4125891009,189,,4125890689,56,Back,4125890695,212,17.3,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009671,192,1,1,24,48,5ou8b446l1sl8frblkz3xi17g,1,12.6,53.1,2023-03-27T02:30:48.945Z,2023-03-30T09:19:57Z,4125890735,1,,4125890727,140,44.5,4125890729,141,5.8,4125890723,155,,4125890731,212,46.4,4125890733,213,5.5,4125890725,56,Back,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009675,193,1,1,24,50,5ou8b446l1sl8frblkz3xi17g,1,44.4,7,2023-03-27T02:30:51.287Z,2023-03-30T09:19:56Z,4125890755,3,,4125890761,141,40.0,4125890765,213,1.4,4125890763,212,22.8,4125890759,140,48.5,4125890757,56,Back,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009679,194,1,1,24,53,5ou8b446l1sl8frblkz3xi17g,1,51.4,30.4,2023-03-27T02:30:54.575Z,2023-03-30T09:19:56Z,4125890793,212,20.3,4125890791,141,6.2,4125890787,56,Right,4125890789,140,62.8,4125890795,213,5.3,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009683,195,1,1,24,55,5ou8b446l1sl8frblkz3xi17g,1,58.6,13.4,2023-03-27T02:30:56.599Z,2023-03-30T09:19:56Z,4125890829,56,Right,4125890835,212,21.9,4125890831,140,79.4,4125890837,213,0.1,4125890833,141,15.5,,,,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009687,196,1,1,24,58,5ou8b446l1sl8frblkz3xi17g,0,94.6,21.2,2023-03-27T02:30:59.769Z,2023-03-30T10:42:48Z,4125890863,212,15.7,4149165729,224,,4125890861,141,44.3,4125890855,155,,4149165731,20,,4125890859,140,95.1,4125890853,2,,4125890857,56,Center,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,4125890865,213,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,
2525892011,805,11,1,24,59,eo64tqkioegeb09iice2hf8bt,0,5.4,51.3,2023-03-27T02:31:00.176Z,2023-03-30T10:42:57Z,4149165875,88,,4149165973,376,,4149165873,56,Back,,,,,,,,,,,,,,,,6cdhdb44atdm9b3n7swgi002y,M. Anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009689,227,52,1,25,0,eo64tqkioegeb09iice2hf8bt,1,3.8,51.3,2023-03-27T02:31:01.272Z,2023-03-30T10:43:03Z,4149166041,376,,,,,,,,,,,,,,,,,,,,,,,6cdhdb44atdm9b3n7swgi002y,M. Anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009727,228,1,1,25,9,eo64tqkioegeb09iice2hf8bt,1,9,51.3,2023-03-27T02:31:10.007Z,2023-03-30T09:21:08Z,4125891131,123,,4125891133,56,Back,4125891139,212,21.1,4125891141,213,0.5,4125891137,141,66.3,4125891135,140,26.6,4125891513,189,,,,,6cdhdb44atdm9b3n7swgi002y,M. Anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009731,229,1,1,25,19,eo64tqkioegeb09iice2hf8bt,1,26.6,66.3,2023-03-27T02:31:19.928Z,2023-03-30T09:21:08Z,4125891161,141,10.7,4125891547,189,,4125891163,212,38.3,4125891167,1,,4125891165,213,4.9,4125891157,56,Back,4125891159,140,32.5,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009737,230,1,1,25,20,eo64tqkioegeb09iice2hf8bt,1,31.8,10.6,2023-03-27T02:31:21.384Z,2023-03-30T09:21:07Z,4125891205,140,25.5,4125891211,213,2.2,4125891207,141,24.6,4125891203,56,Back,4125891209,212,11.6,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009745,231,1,1,25,22,eo64tqkioegeb09iice2hf8bt,1,26.6,27.9,2023-03-27T02:31:23.815Z,2023-03-30T09:21:07Z,4125891255,56,Back,4125891261,212,37.5,4125891265,1,,4125891263,213,1.4,4125891257,140,31.1,4125891259,141,82.6,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009753,232,1,1,25,25,eo64tqkioegeb09iice2hf8bt,1,34,88.4,2023-03-27T02:31:26.296Z,2023-03-30T09:21:07Z,4125891297,212,20.0,4125891299,213,0.2,4125891293,140,52.5,4125891291,56,Left,4125891295,141,95.4,,,,,,,,,,249t35evpr3aasx0uczjs2j9w,M. Gherasimencov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009765,233,1,1,25,28,eo64tqkioegeb09iice2hf8bt,1,52.5,95.6,2023-03-27T02:31:28.968Z,2023-03-30T09:21:06Z,4125891351,213,3.5,4125891345,140,37.0,4125891349,212,17.2,4125891343,56,Back,4125891347,141,87.4,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009771,234,1,1,25,31,eo64tqkioegeb09iice2hf8bt,1,36.9,85,2023-03-27T02:31:32.776Z,2023-03-30T09:21:06Z,4125891387,212,25.9,4125891383,140,33.8,4125891389,213,4.6,4125891381,56,Back,4125891385,141,47.2,,,,,,,,,,249t35evpr3aasx0uczjs2j9w,M. Gherasimencov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009793,235,1,1,25,34,eo64tqkioegeb09iice2hf8bt,1,33.8,45.4,2023-03-27T02:31:35.256Z,2023-03-30T09:21:06Z,4125891501,141,15.3,4125891503,212,21.3,4125891505,213,5.0,4125891499,140,39.3,4125891497,56,Back,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009819,236,1,1,25,42,eo64tqkioegeb09iice2hf8bt,1,53.4,10.4,2023-03-27T02:31:43.657Z,2023-03-30T09:21:06Z,4125891631,140,42.8,4125891633,141,28.0,4125891637,213,2.3,4125891635,212,16.3,4125891629,56,Back,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009849,237,1,1,25,44,eo64tqkioegeb09iice2hf8bt,1,43.7,28.3,2023-03-27T02:31:45.465Z,2023-03-30T09:21:05Z,4125891745,141,95.1,4125891743,140,71.1,4125891749,213,1.0,4125891747,212,53.8,4125891751,1,,4125891737,155,,4125891739,196,,4125891741,56,Left,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009859,238,1,1,25,50,eo64tqkioegeb09iice2hf8bt,1,77.7,84.2,2023-03-27T02:31:51.705Z,2023-03-30T09:21:05Z,4125891793,212,15.3,4125891789,140,80.5,4125891791,141,62.1,4125891787,56,Center,4125891795,213,4.9,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009863,239,61,1,25,52,eo64tqkioegeb09iice2hf8bt,0,80.5,62.1,2023-03-27T02:31:53.193Z,2023-03-30T09:21:05Z,4125891807,56,Center,,,,,,,,,,,,,,,,,,,,,,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009883,197,12,1,25,54,5ou8b446l1sl8frblkz3xi17g,1,13.8,53.6,2023-03-27T02:31:54.999Z,2023-03-30T09:19:55Z,4125891877,56,Back,4125891879,140,0.0,4125891883,212,31.5,4125891885,213,4.2,4125891893,167,,4125891881,141,13.6,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009885,198,6,1,25,54,5ou8b446l1sl8frblkz3xi17g,0,9,25.8,2023-03-27T02:31:55.305Z,2023-03-30T10:48:17Z,4125891889,56,Back,4125891891,73,,4125891899,233,240,,,,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009877,240,6,1,25,54,eo64tqkioegeb09iice2hf8bt,1,91,74.2,2023-03-27T02:31:55.305Z,2023-03-30T09:21:04Z,4125891855,73,,4125891853,56,Center,4125891895,233,198,,,,,,,,,,,,,,,,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009983,241,1,1,26,30,eo64tqkioegeb09iice2hf8bt,1,99.5,99.5,2023-03-27T02:32:31.914Z,2023-03-30T10:48:20Z,4125892381,140,96.8,4125892375,155,,4125892383,141,37.9,4125892389,1,,4125892387,213,4.6,4125892385,212,42.0,4125892371,2,,4149171987,20,,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,4125892377,223,,4125892373,6,4125892379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2525009985,242,1,1,26,36,eo64tqkioegeb09iice2hf8bt,0,96.6,37.5,2023-03-27T02:32:36.986Z,2023-03-30T09:21:04Z,4125892411,213,1.5,4125892405,140,96.7,4125892403,56,Center,4125892409,212,4.5,4125892407,141,44.1,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009987,199,8,1,26,36,5ou8b446l1sl8frblkz3xi17g,1,11.6,55.8,2023-03-27T02:32:37.728Z,2023-03-30T10:48:38Z,4125892413,56,Back,4149172329,384,,,,,,,,,,,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009991,200,12,1,26,40,5ou8b446l1sl8frblkz3xi17g,1,13.2,45,2023-03-27T02:32:40.927Z,2023-03-30T09:19:54Z,4125892469,212,34.1,4125892463,56,Back,4125892467,141,93.6,4125894065,15,,4125892471,213,1.8,4125892465,140,5.3,,,,,,,c59pt9nvdpxlp6xvs78un16hg,R. Zellefrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009997,243,61,1,26,42,eo64tqkioegeb09iice2hf8bt,0,98.7,1.6,2023-03-27T02:32:43.027Z,2023-03-30T09:21:04Z,4125892497,56,Right,,,,,,,,,,,,,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009993,201,5,1,26,43,5ou8b446l1sl8frblkz3xi17g,1,3.8,101.4,2023-03-27T02:32:44.479Z,2023-03-30T09:19:54Z,4125892647,233,244,4125892473,56,Back,4125892475,347,,,,,,,,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525009999,244,5,1,26,43,eo64tqkioegeb09iice2hf8bt,0,96.2,-1.4,2023-03-27T02:32:44.479Z,2023-03-30T09:21:03Z,4125892663,233,201,4125892501,347,,4125892499,56,Right,,,,,,,,,,,,,,,,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525010059,202,1,1,26,58,5ou8b446l1sl8frblkz3xi17g,1,8.5,100,2023-03-27T02:32:59.463Z,2023-03-30T09:19:54Z,4125892831,140,22.4,4125892827,56,Back,4125892837,141,88.5,4125892825,107,,4125892841,212,16.9,4125892845,213,5.8,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525010063,203,1,1,27,0,5ou8b446l1sl8frblkz3xi17g,0,20.8,89.6,2023-03-27T02:33:00.959Z,2023-03-30T09:19:54Z,4125892861,213,5.7,4125892855,140,43.6,4125892857,141,67.1,4125892853,56,Back,4125892859,212,28.4,4125892851,155,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525010057,245,49,1,27,0,eo64tqkioegeb09iice2hf8bt,1,67.7,20.1,2023-03-27T02:33:01.818Z,2023-03-30T09:21:03Z,,,,,,,,,,,,,,,,,,,,,,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525010087,246,1,1,27,2,eo64tqkioegeb09iice2hf8bt,1,68.1,19.8,2023-03-27T02:33:03.051Z,2023-03-30T09:21:03Z,4125892961,212,13.1,4125892955,56,Right,4125892957,140,80.6,4125892959,141,19.4,4125892963,213,6.3,,,,,,,,,,efma0zrimza00ykod1yqmatm2,G. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525010089,247,61,1,27,8,eo64tqkioegeb09iice2hf8bt,0,81,17.3,2023-03-27T02:33:09.099Z,2023-03-30T09:21:03Z,4125892971,56,Right,,,,,,,,,,,,,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
