id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/8/value,qualifier/10/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2527934247,212,1,1,23,40,5ou8b446l1sl8frblkz3xi17g,1,59.2,54.7,2023-04-03T00:28:52.246Z,2023-04-03T00:28:56Z,4159991259,212,15.0,4159991255,140,63.3,4159991257,141,75.8,4159991261,213,1.3,4159991253,56,Center,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934263,213,1,1,23,44,5ou8b446l1sl8frblkz3xi17g,1,61.3,71.7,2023-04-03T00:28:56.118Z,2023-04-03T00:28:58Z,4159991367,212,17.7,4159991363,140,60.2,4159991361,56,Center,4159991369,213,4.6,4159991365,141,45.7,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934277,214,1,1,23,46,5ou8b446l1sl8frblkz3xi17g,1,62.4,44,2023-04-03T00:28:58.110Z,2023-04-03T00:29:01Z,4159991457,56,Right,4159991461,141,6.7,4159991465,213,5.1,4159991463,212,27.9,4159991459,140,73.4,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934291,215,1,1,23,49,5ou8b446l1sl8frblkz3xi17g,1,75.1,4.7,2023-04-03T00:29:01.005Z,2023-04-03T00:29:03Z,4159991565,213,2.6,4159991557,56,Right,4159991561,141,17.8,4159991559,140,62.3,4159991563,212,16.1,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934305,216,1,1,23,51,5ou8b446l1sl8frblkz3xi17g,1,62.7,20.5,2023-04-03T00:29:03.630Z,2023-04-03T00:29:05Z,4159991629,141,51.9,4159991627,140,47.0,4159991625,56,Back,4159991633,213,2.2,4159991631,212,27.0,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934319,217,1,1,23,53,5ou8b446l1sl8frblkz3xi17g,1,47.4,54.2,2023-04-03T00:29:05.693Z,2023-04-03T00:29:08Z,4159991687,213,1.3,4159991683,141,75.6,4159991681,140,50.8,4159991679,56,Center,4159991685,212,15.0,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934335,218,1,1,23,56,5ou8b446l1sl8frblkz3xi17g,1,53.2,76.3,2023-04-03T00:29:08.358Z,2023-04-03T00:29:09Z,4159991785,212,15.0,4159991779,56,Left,4159991781,140,57.7,4159991787,213,1.2,4159991783,141,97.2,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934355,219,1,1,23,57,5ou8b446l1sl8frblkz3xi17g,1,57.7,97.2,2023-04-03T00:29:09.685Z,2023-04-03T00:29:12Z,4159991889,140,44.5,4159991893,212,16.0,4159991895,213,3.7,4159991887,56,Back,4159991891,141,85.4,,,,,,,,,,a89drfd4adts1cbtqa77l1boq,B. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934375,220,1,1,24,0,5ou8b446l1sl8frblkz3xi17g,1,47.4,78.5,2023-04-03T00:29:12.614Z,2023-04-03T00:29:16Z,4159992001,140,35.0,4159992007,213,4.1,4159992003,141,51.4,4159991999,56,Back,4159992005,212,22.6,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934387,221,1,1,24,4,5ou8b446l1sl8frblkz3xi17g,1,32.3,50.3,2023-04-03T00:29:16.566Z,2023-04-03T00:29:18Z,4159992079,213,4.5,4159992077,212,18.3,4159992073,140,28.7,4159992071,56,Back,4159992075,141,24.0,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934393,222,1,1,24,6,5ou8b446l1sl8frblkz3xi17g,1,28.7,24,2023-04-03T00:29:18.509Z,2023-04-03T00:29:21Z,4159992109,140,36.3,4159992111,141,47.1,4159992115,213,1.1,4159992113,212,17.6,4159992107,56,Back,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934415,223,1,1,24,9,5ou8b446l1sl8frblkz3xi17g,1,36.3,47.1,2023-04-03T00:29:21.278Z,2023-04-03T00:29:25Z,4159992231,141,49.5,4159992227,56,Back,4159992235,213,0.1,4159992233,212,13.3,4159992229,140,48.9,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934439,224,1,1,24,13,5ou8b446l1sl8frblkz3xi17g,1,62.3,59.1,2023-04-03T00:29:24.973Z,2023-04-03T00:29:28Z,4159992353,140,70.6,4159992357,212,21.0,4159992351,56,Left,4159992359,213,1.1,4159992355,141,87.2,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934459,225,1,1,24,16,5ou8b446l1sl8frblkz3xi17g,1,72.2,79.1,2023-04-03T00:29:28.341Z,2023-04-03T00:29:30Z,4159992467,140,90.7,4159992473,213,0.1,4159992471,212,19.5,4159992469,141,81.5,4159992465,56,Left,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934475,226,1,1,24,18,5ou8b446l1sl8frblkz3xi17g,0,91.7,77.7,2023-04-03T00:29:30.509Z,2023-04-03T00:29:59Z,4159992585,141,59.0,4159992581,56,Center,4159992587,212,12.7,4159992583,140,92.0,4159992589,213,4.7,,,,,,,,,,a89drfd4adts1cbtqa77l1boq,B. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934545,228,61,1,24,20,5ou8b446l1sl8frblkz3xi17g,1,92.7,42.7,2023-04-03T00:29:32.133Z,2023-04-03T00:29:50Z,4159992975,56,Center,,,,,,,,,,,,,,,,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934497,242,12,1,24,21,ew2zirzye0sw1txr2m33nr25y,1,8.4,55.5,2023-04-03T00:29:33.141Z,2023-04-03T00:29:38Z,4159992723,141,73.9,4159992727,213,1.2,4159992719,56,Back,4159992721,140,12.6,4159992725,212,13.3,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934487,227,1,1,24,24,5ou8b446l1sl8frblkz3xi17g,0,90.5,34.8,2023-04-03T00:29:36.053Z,2023-04-03T00:29:37Z,4159992659,140,81.9,4159992663,212,9.6,4159992661,141,39.7,4159992657,56,Center,4159992665,213,2.8,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934499,243,49,1,24,26,ew2zirzye0sw1txr2m33nr25y,1,29.9,63.3,2023-04-03T00:29:37.973Z,2023-04-03T00:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934535,244,1,1,24,28,ew2zirzye0sw1txr2m33nr25y,1,31.7,67.8,2023-04-03T00:29:40.373Z,2023-04-03T00:29:43Z,4159992915,212,16.3,4159992909,140,31.1,4159992907,56,Back,4159992917,213,1.6,4159992913,141,91.8,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934567,245,1,1,24,32,ew2zirzye0sw1txr2m33nr25y,1,31,92.6,2023-04-03T00:29:43.877Z,2023-04-03T00:29:47Z,4159993073,213,3.7,4159993071,212,9.6,4159993069,141,85.4,4159993061,56,Back,4159993065,140,23.1,,,,,,,,,,au9595t3oo0zbzexhr01ts0h6,W. Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934575,246,1,1,24,35,ew2zirzye0sw1txr2m33nr25y,1,23.1,85.4,2023-04-03T00:29:47.141Z,2023-04-03T00:29:48Z,4159993091,140,29.5,4159993097,213,5.8,4159993093,141,80.3,4159993095,212,7.6,4159993089,56,Back,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934579,247,1,1,24,36,ew2zirzye0sw1txr2m33nr25y,1,29.5,80.3,2023-04-03T00:29:48.365Z,2023-04-03T00:29:49Z,4159993107,212,8.0,4159993101,56,Back,4159993103,140,23.0,4159993109,213,2.6,4159993105,141,86.3,,,,,,,,,,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934593,248,1,1,24,37,ew2zirzye0sw1txr2m33nr25y,1,23,86.3,2023-04-03T00:29:49.541Z,2023-04-03T00:29:53Z,4159993215,56,Back,4159993217,140,14.0,4159993221,212,14.9,4159993223,213,4.0,4159993219,141,69.4,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934609,249,1,1,24,41,ew2zirzye0sw1txr2m33nr25y,1,20.8,71.1,2023-04-03T00:29:53.117Z,2023-04-03T00:29:58Z,4159993307,56,Back,4159993313,212,20.1,4159993311,141,94.7,4159993309,140,32.4,4159993315,213,0.9,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934623,250,1,1,24,46,ew2zirzye0sw1txr2m33nr25y,1,31.1,95.9,2023-04-03T00:29:57.917Z,2023-04-03T00:30:01Z,4159993417,212,17.4,4159993413,140,22.6,4159993411,56,Back,4159993419,213,4.2,4159993415,141,73.9,,,,,,,,,,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934635,251,1,1,24,49,ew2zirzye0sw1txr2m33nr25y,1,22.6,73.9,2023-04-03T00:30:01.365Z,2023-04-03T00:30:03Z,4159993473,56,Back,4159993477,141,31.2,4159993479,212,29.1,4159993481,213,4.7,4159993475,140,23.6,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934653,252,1,1,24,51,ew2zirzye0sw1txr2m33nr25y,1,22.7,33,2023-04-03T00:30:03.373Z,2023-04-03T00:30:05Z,4159993557,141,62.1,4159993549,56,Back,4159993553,140,23.0,4159993559,212,19.8,4159993563,213,1.6,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934675,253,1,1,24,53,ew2zirzye0sw1txr2m33nr25y,1,22.3,67.3,2023-04-03T00:30:05.373Z,2023-04-03T00:30:09Z,4159993697,141,96.6,4159993693,56,Back,4159993699,212,24.8,4159993695,140,36.4,4159993701,213,0.9,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934681,254,1,1,24,57,ew2zirzye0sw1txr2m33nr25y,1,53.1,97.1,2023-04-03T00:30:09.141Z,2023-04-03T00:30:11Z,4159993743,212,17.0,4159993739,140,44.8,4159993741,141,75.6,4159993745,213,4.2,4159993737,56,Back,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934687,255,1,1,24,59,ew2zirzye0sw1txr2m33nr25y,1,44.7,75.6,2023-04-03T00:30:11.429Z,2023-04-03T00:30:14Z,4159993767,140,31.6,4159993773,213,3.2,4159993771,212,13.8,4159993769,141,74.5,4159993765,56,Back,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934703,256,1,1,25,2,ew2zirzye0sw1txr2m33nr25y,1,37.1,72.1,2023-04-03T00:30:14.517Z,2023-04-03T00:30:17Z,4159993859,212,26.5,4159993855,140,36.8,4159993853,56,Back,4159993857,141,33.1,4159993861,213,4.7,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934717,257,1,1,25,5,ew2zirzye0sw1txr2m33nr25y,1,35.9,31.2,2023-04-03T00:30:17.357Z,2023-04-03T00:30:19Z,4159993925,213,5.4,4159993921,141,3.7,4159993919,140,51.6,4159993923,212,24.9,4159993917,56,Right,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934723,258,1,1,25,7,ew2zirzye0sw1txr2m33nr25y,1,51.6,3.7,2023-04-03T00:30:19.333Z,2023-04-03T00:30:21Z,4159993963,213,6.2,4159993959,141,2.0,4159993955,56,Right,4159993961,212,8.9,4159993957,140,60.0,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934731,259,1,1,25,9,ew2zirzye0sw1txr2m33nr25y,1,60,2,2023-04-03T00:30:20.925Z,2023-04-03T00:30:22Z,4159993995,141,4.3,4159993999,213,3.0,4159993997,212,15.2,4159993993,140,45.6,4159993991,56,Back,,,,,,,,,,32t6g252ti1peycjite40qiy2,R. Hațegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934743,260,1,1,25,10,ew2zirzye0sw1txr2m33nr25y,1,45.6,4.3,2023-04-03T00:30:22.341Z,2023-04-03T00:30:26Z,4159994065,141,20.1,4159994061,56,Back,4159994069,213,2.3,4159994063,140,36.4,4159994067,212,14.4,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934765,261,1,1,25,14,ew2zirzye0sw1txr2m33nr25y,1,36.4,20.1,2023-04-03T00:30:26.501Z,2023-04-03T00:30:30Z,4159994189,213,5.5,4159994183,140,48.5,4159994187,212,17.7,4159994181,56,Back,4159994185,141,1.9,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934789,262,1,1,25,18,ew2zirzye0sw1txr2m33nr25y,1,54.3,2.6,2023-04-03T00:30:30.781Z,2023-04-03T00:30:33Z,4159994317,213,2.5,4159994311,141,17.4,4159994309,140,41.9,4159994315,212,16.5,4159994305,56,Back,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934821,263,1,1,25,21,ew2zirzye0sw1txr2m33nr25y,1,44.7,20,2023-04-03T00:30:33.638Z,2023-04-03T00:30:39Z,4159994463,155,,4159994467,56,Left,4159994471,141,94.2,4159994475,213,1.2,4159994477,1,,4159994473,212,53.9,4159994469,140,62.8,4159994465,196,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934847,264,1,1,25,27,ew2zirzye0sw1txr2m33nr25y,1,62.3,97.7,2023-04-03T00:30:39.221Z,2023-04-03T00:30:42Z,4159994619,213,3.8,4159994611,56,Back,4159994615,141,77.2,4159994617,212,22.2,4159994613,140,45.9,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934877,265,1,1,25,30,ew2zirzye0sw1txr2m33nr25y,1,45.9,77.2,2023-04-03T00:30:42.660Z,2023-04-03T00:30:46Z,4159994749,213,4.6,4159994735,56,Back,4159994743,141,35.8,4159994747,212,28.2,4159994739,140,44.1,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934901,266,1,1,25,34,ew2zirzye0sw1txr2m33nr25y,1,44.1,35.8,2023-04-03T00:30:46.445Z,2023-04-03T00:30:48Z,4159994849,212,20.0,4159994845,140,54.2,4159994851,213,5.3,4159994843,56,Right,4159994847,141,10.9,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934905,267,1,1,25,37,ew2zirzye0sw1txr2m33nr25y,1,54.2,10.9,2023-04-03T00:30:48.829Z,2023-04-03T00:30:50Z,4159994879,141,42.5,4159994877,140,57.4,4159994883,213,1.4,4159994881,212,21.7,4159994875,56,Center,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934913,268,1,1,25,38,ew2zirzye0sw1txr2m33nr25y,1,57.4,42.5,2023-04-03T00:30:50.068Z,2023-04-03T00:30:51Z,4159994909,140,68.7,4159994911,141,41.3,4159994915,213,6.2,4159994913,212,11.9,4159994907,56,Center,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934937,269,1,1,25,39,ew2zirzye0sw1txr2m33nr25y,1,68.7,41.3,2023-04-03T00:30:51.061Z,2023-04-03T00:34:19Z,4159995007,140,66.2,4159995013,213,2.1,4159995011,212,5.7,4159995009,141,48.7,4160001615,210,15,4159995005,56,Center,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2527934941,270,15,1,25,42,ew2zirzye0sw1txr2m33nr25y,1,69,49.8,2023-04-03T00:30:53.985Z,2023-04-03T00:34:20Z,4160001621,78,,4160001633,215,,4160001635,146,78.8,4159995033,18,,4160001625,55,269,4160001623,29,,4160001631,103,19,4160001641,231,50.2,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,4160001241,82,4160001629,102,4159995037,56,4159995029,22,4160001637,147,50.2,4160001237,72,,4160001679,233,4160001639,230,97.3,,,Center,51.0,229,,,,,,,,,,
2527934931,229,10,1,25,42,5ou8b446l1sl8frblkz3xi17g,1,22.2,49.5,2023-04-03T00:30:54.085Z,2023-04-03T00:34:04Z,4159994995,56,Back,4160001253,233,270,4159994993,94,,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935341,274,1,1,25,46,ew2zirzye0sw1txr2m33nr25y,1,35.4,64.6,2023-04-03T00:30:58.100Z,2023-04-03T01:37:31Z,4159997177,56,Center,4159997183,212,19.2,4159997185,213,5.7,4159997179,140,51.0,4159997181,141,49.9,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934981,271,1,1,25,46,ew2zirzye0sw1txr2m33nr25y,0,58.5,51.8,2023-04-03T00:30:58.468Z,2023-04-03T02:31:59Z,4159995269,141,52.0,4159995273,213,3.1,4159995271,212,15.0,4159995267,140,44.2,4159995265,56,Back,,,,,,,,,,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934969,230,8,1,25,50,5ou8b446l1sl8frblkz3xi17g,1,23.5,36.1,2023-04-03T00:31:01.789Z,2023-04-03T00:31:01Z,4159995213,56,Back,,,,,,,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934975,231,49,1,25,50,5ou8b446l1sl8frblkz3xi17g,1,24.5,35.1,2023-04-03T00:31:02.452Z,2023-04-03T00:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934997,232,43,1,25,50,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-04-03T00:31:02.573Z,2023-04-03T00:31:12Z,4159995329,141,46.4,4159995425,144,1,4159995333,213,0.4,4159995325,56,Back,4159995327,140,44.1,4159995331,212,21.6,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527934999,233,43,1,25,55,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-04-03T00:31:07.181Z,2023-04-03T00:32:12Z,4159997253,144,50,4159995343,286,0,4159995341,56,Center,,,,,,,,,,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935007,234,4,1,25,58,5ou8b446l1sl8frblkz3xi17g,1,63.8,33.2,2023-04-03T00:31:09.916Z,2023-04-03T00:49:20Z,4159995389,13,,4159995397,286,,4159995393,152,,4159995395,265,,4160032491,233,272,4159995391,56,Center,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935047,272,4,1,25,58,ew2zirzye0sw1txr2m33nr25y,0,36.2,66.8,2023-04-03T00:31:09.917Z,2023-04-03T00:49:21Z,4159995595,56,Back,4159995599,265,,4159995601,285,,4160032495,233,234,4159995597,152,,4159995593,13,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935111,273,17,1,26,8,ew2zirzye0sw1txr2m33nr25y,1,0,0,2023-04-03T00:31:20.013Z,2023-04-03T00:31:24Z,4159995913,13,243,4159995911,392,,4159995909,31,,,,,,,,,,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935349,235,1,1,26,58,5ou8b446l1sl8frblkz3xi17g,0,70.7,27.9,2023-04-03T00:32:10.412Z,2023-04-03T00:32:11Z,4159997223,213,0.5,4159997217,140,98.8,4159997213,152,,4159997215,56,Center,4159997225,1,,4159997221,212,32.9,4159997219,141,49.4,4159997209,5,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,4159997211,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935367,275,52,1,27,2,ew2zirzye0sw1txr2m33nr25y,1,2.3,50.4,2023-04-03T00:32:14.476Z,2023-04-03T00:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,tovg87rxcrz5i06ubaq99nxm,E. De La Cerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935385,276,1,1,27,3,ew2zirzye0sw1txr2m33nr25y,1,2.3,50.4,2023-04-03T00:32:14.916Z,2023-04-03T00:32:18Z,4159997389,56,Back,4159997397,213,5.1,4159997393,141,31.6,4159997387,123,,4159997395,212,13.9,4159997391,140,7.6,,,,,,,tovg87rxcrz5i06ubaq99nxm,E. De La Cerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935407,277,1,1,27,6,ew2zirzye0sw1txr2m33nr25y,1,10.6,30.3,2023-04-03T00:32:18.132Z,2023-04-03T00:32:22Z,4159997503,56,Back,4159997507,141,47.5,4159997511,213,0.8,4159997509,212,16.4,4159997505,140,21.5,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935423,278,1,1,27,10,ew2zirzye0sw1txr2m33nr25y,1,24.2,49.3,2023-04-03T00:32:21.996Z,2023-04-03T00:32:24Z,4159997625,140,23.5,4159997629,212,13.9,4159997631,213,4.7,4159997623,56,Back,4159997627,141,28.9,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935455,279,1,1,27,13,ew2zirzye0sw1txr2m33nr25y,1,24.7,27.6,2023-04-03T00:32:25.627Z,2023-04-03T00:32:28Z,4159997783,212,15.6,4159997787,213,1.6,4159997773,56,Back,4159997779,141,50.6,4159997775,140,24.6,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935479,280,1,1,27,17,ew2zirzye0sw1txr2m33nr25y,1,26.5,50.6,2023-04-03T00:32:28.836Z,2023-04-03T00:32:32Z,4159997935,141,74.1,4159997939,213,1.6,4159997937,212,16.0,4159997931,56,Back,4159997933,140,26.5,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935509,281,1,1,27,20,ew2zirzye0sw1txr2m33nr25y,1,27.2,79.9,2023-04-03T00:32:32.180Z,2023-04-03T00:32:35Z,4159998117,140,24.7,4159998113,56,Back,4159998123,213,4.6,4159998121,212,17.5,4159998119,141,54.5,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935531,282,1,1,27,23,ew2zirzye0sw1txr2m33nr25y,1,25.9,52.4,2023-04-03T00:32:34.908Z,2023-04-03T00:32:37Z,4159998239,213,5.5,4159998237,212,10.1,4159998233,140,32.7,4159998231,56,Back,4159998235,141,41.9,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527935547,283,1,1,27,25,ew2zirzye0sw1txr2m33nr25y,1,32.8,41.6,2023-04-03T00:32:37.276Z,2023-04-03T00:32:39Z,4159998363,140,27.9,4159998367,212,12.2,4159998361,56,Back,4159998369,213,4.3,4159998365,141,25.3,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
