id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2524998259,223,1,1,23,7,7fbej4xwoq4imaf5l39304m37,1,39.8,77.2,2023-03-27T01:28:21.414Z,2023-03-27T01:28:23Z,4125834481,212,10.6,4125834475,56,Back,4125834483,213,3.2,4125834479,141,76.4,4125834477,140,29.7,,,,,,,,,,1hm3vjfy31psodrvkm39ojp7u,E. Mauriz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998267,224,1,1,23,8,7fbej4xwoq4imaf5l39304m37,1,29.7,76.4,2023-03-27T01:28:23.093Z,2023-03-27T01:28:26Z,4125834539,56,Back,4125834549,213,0.5,4125834547,212,11.0,4125834543,140,38.6,4125834545,141,84.8,,,,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998269,225,1,1,23,11,7fbej4xwoq4imaf5l39304m37,1,44.1,90.3,2023-03-27T01:28:25.909Z,2023-03-27T01:28:29Z,4125834579,213,0.3,4125834573,140,60.1,4125834577,212,17.6,4125834571,56,Left,4125834575,141,98.1,,,,,,,,,,1hm3vjfy31psodrvkm39ojp7u,E. Mauriz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998275,226,1,1,23,14,7fbej4xwoq4imaf5l39304m37,1,59.9,96.8,2023-03-27T01:28:29.029Z,2023-03-27T01:28:31Z,4125834611,56,Left,4125834613,140,62.4,4125834617,212,8.1,4125834619,213,5.0,4125834615,141,85.6,,,,,,,,,,8u3t462wnwgchtw59yg5sv9m2,D. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998277,227,1,1,23,17,7fbej4xwoq4imaf5l39304m37,0,63,83.6,2023-03-27T01:28:31.574Z,2023-03-27T01:28:33Z,4125834633,213,4.6,4125834655,233,194,4125834629,141,81.7,4125834631,212,1.3,4125834627,140,62.8,4125834625,56,Left,4125834653,236,,4125834659,286,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998279,194,74,1,23,17,iiolvosiuokkrl5iuoxcjo4p,1,37.2,26.7,2023-03-27T01:28:31.575Z,2023-03-27T01:31:00Z,4125834635,56,Back,4125834637,285,,4125834669,233,227,,,,,,,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998291,228,1,1,23,24,7fbej4xwoq4imaf5l39304m37,1,38,83.5,2023-03-27T01:28:38.245Z,2023-03-27T01:29:38Z,4125834711,140,32.3,4125834713,141,86.8,4125834717,213,2.8,4125834709,56,Back,4125835701,3,,4125834715,212,6.4,,,,,,,1hm3vjfy31psodrvkm39ojp7u,E. Mauriz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998295,229,1,1,23,25,7fbej4xwoq4imaf5l39304m37,1,32.2,86.5,2023-03-27T01:28:40.118Z,2023-03-27T01:28:42Z,4125834735,212,25.5,4125834727,155,,4125834731,140,55.7,4125834729,56,Left,4125834737,213,0.3,4125834733,141,96.0,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998297,230,1,1,23,27,7fbej4xwoq4imaf5l39304m37,1,55.4,95.8,2023-03-27T01:28:42.025Z,2023-03-27T01:30:21Z,4125836085,56,Left,4125836087,140,57.0,4125836093,213,5.0,4125836089,141,86.6,4125836091,212,6.5,,,,,,,,,,8u3t462wnwgchtw59yg5sv9m2,D. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998535,237,1,1,23,28,7fbej4xwoq4imaf5l39304m37,1,58.8,86.1,2023-03-27T01:28:42.462Z,2023-03-27T01:30:20Z,4125836319,212,13.6,4125836313,56,Left,4125836317,141,91.7,4125836321,213,0.3,4125836315,140,71.2,,,,,,,,,,61ltuwhg1tynt0rp3yzvwqjqi,J. Coan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998305,231,50,1,23,30,7fbej4xwoq4imaf5l39304m37,1,71.6,96.8,2023-03-27T01:28:44.147Z,2023-04-01T11:50:53Z,4125834789,286,,4125834787,56,Left,4151743757,233,196,,,,,,,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998311,196,7,1,23,30,iiolvosiuokkrl5iuoxcjo4p,0,28.4,3.2,2023-03-27T01:28:44.148Z,2023-04-01T09:48:03Z,4151477541,385,,4125834815,233,231,4125834809,285,,4125834807,56,Back,,,,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998317,232,61,1,23,30,7fbej4xwoq4imaf5l39304m37,1,69.7,98.7,2023-03-27T01:28:44.838Z,2023-03-27T01:28:45Z,4125834813,56,Left,,,,,,,,,,,,,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998325,197,5,1,23,31,iiolvosiuokkrl5iuoxcjo4p,1,28.4,-1.8,2023-03-27T01:28:45.593Z,2023-03-27T01:30:48Z,4125834869,347,,4125836905,233,233,4125834867,56,Back,,,,,,,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998333,233,5,1,23,31,7fbej4xwoq4imaf5l39304m37,0,71.6,101.8,2023-03-27T01:28:45.593Z,2023-03-27T01:30:55Z,4125834925,56,Left,4125836909,233,197,4125834927,347,,,,,,,,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998365,198,1,1,23,45,iiolvosiuokkrl5iuoxcjo4p,1,28.4,0,2023-03-27T01:29:00.011Z,2023-03-27T01:29:07Z,4125835123,141,6.8,4125835127,213,2.6,4125835121,140,19.0,4125835117,107,,4125835119,56,Back,4125835125,212,11.4,,,,,,,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998377,199,1,1,23,53,iiolvosiuokkrl5iuoxcjo4p,1,25.5,31.2,2023-03-27T01:29:07.813Z,2023-03-27T01:29:13Z,4125835221,213,1.8,4125835215,140,20.7,4125835219,212,26.7,4125835217,141,69.7,4125835213,56,Back,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998393,200,1,1,23,59,iiolvosiuokkrl5iuoxcjo4p,0,21.6,70.3,2023-03-27T01:29:13.570Z,2023-03-27T01:30:40Z,4125835319,212,22.9,4125835317,141,89.6,4125835313,56,Back,4125835315,140,39.5,4125835321,213,0.6,,,,,,,,,,agw4ksz62ddb0q7h7lon4na0a,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998401,234,8,1,24,1,7fbej4xwoq4imaf5l39304m37,1,54.3,7,2023-03-27T01:29:16.054Z,2023-04-01T09:48:16Z,4125835369,56,Right,4151477647,385,,,,,,,,,,,,,,,,,,,,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998483,201,5,1,24,2,iiolvosiuokkrl5iuoxcjo4p,1,45.2,101.8,2023-03-27T01:29:17.068Z,2023-03-27T01:29:45Z,4125835815,56,Back,4125835859,233,235,4125835817,347,,,,,,,,,,,,,,,,,agw4ksz62ddb0q7h7lon4na0a,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998403,235,5,1,24,2,7fbej4xwoq4imaf5l39304m37,0,54.8,-1.8,2023-03-27T01:29:17.068Z,2023-03-27T01:30:56Z,4125835373,347,,4125835871,233,201,4125835371,56,Right,,,,,,,,,,,,,,,,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998487,202,27,1,24,26,iiolvosiuokkrl5iuoxcjo4p,1,0,0,2023-03-27T01:29:40.612Z,2023-03-27T01:31:29Z,4125835853,233,236,4125835831,41,Injury,4125835833,53,agw4ksz62ddb0q7h7lon4na0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998469,236,27,1,24,26,7fbej4xwoq4imaf5l39304m37,1,0,0,2023-03-27T01:29:40.612Z,2023-03-27T01:31:41Z,4125835865,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998751,203,18,1,26,0,iiolvosiuokkrl5iuoxcjo4p,1,0,0,2023-03-27T01:31:14.474Z,2023-03-27T01:31:15Z,4125837373,41,,4125837377,59,30,4125837399,55,204,4125837375,44,Defender,,,,,,,,,,,,,agw4ksz62ddb0q7h7lon4na0a,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998755,204,19,1,26,0,iiolvosiuokkrl5iuoxcjo4p,1,0,0,2023-03-27T01:31:14.475Z,2023-03-27T01:31:27Z,4125837393,44,Defender,4125837389,145,6,4125837595,292,4,4125837391,59,46,4125837597,293,4,4125837385,41,,4125837395,55,203,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998761,205,28,1,26,2,iiolvosiuokkrl5iuoxcjo4p,1,0,0,2023-03-27T01:31:16.339Z,2023-03-27T01:42:45Z,4125837421,55,202,4125850993,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998791,238,28,1,26,2,7fbej4xwoq4imaf5l39304m37,1,0,0,2023-03-27T01:31:16.339Z,2023-03-27T01:42:45Z,4125837603,55,236,4125850997,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998827,206,1,1,26,26,iiolvosiuokkrl5iuoxcjo4p,1,49.4,100,2023-03-27T01:31:40.293Z,2023-03-27T01:31:42Z,4125837825,141,83.5,4125837819,107,,4125837821,56,Back,4125837827,212,11.9,4125837823,140,47.4,4125837829,213,4.5,,,,,,,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998831,207,1,1,26,28,iiolvosiuokkrl5iuoxcjo4p,1,48,84.7,2023-03-27T01:31:42.632Z,2023-03-27T01:31:46Z,4125837865,213,3.0,4125837857,56,Back,4125837861,141,90.3,4125837859,140,25.3,4125837863,212,24.1,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998841,208,1,1,26,31,iiolvosiuokkrl5iuoxcjo4p,1,27.3,81.2,2023-03-27T01:31:46.055Z,2023-03-27T01:31:50Z,4125837927,213,4.7,4125837923,141,37.0,4125837921,140,27.9,4125837919,56,Back,4125837925,212,30.1,,,,,,,,,,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998843,209,1,1,26,36,iiolvosiuokkrl5iuoxcjo4p,1,29.9,32.2,2023-03-27T01:31:50.349Z,2023-03-27T01:31:53Z,4125837947,140,33.2,4125837949,141,19.1,4125837951,212,9.6,4125837945,56,Back,4125837953,213,5.1,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998853,210,1,1,26,39,iiolvosiuokkrl5iuoxcjo4p,1,34.6,21.8,2023-03-27T01:31:53.792Z,2023-03-27T01:31:58Z,4125838017,140,19.3,4125838019,141,29.8,4125838023,213,2.8,4125838021,212,17.0,4125838015,56,Back,,,,,,,,,,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998863,211,1,1,26,44,iiolvosiuokkrl5iuoxcjo4p,1,21.7,28.3,2023-03-27T01:31:58.163Z,2023-03-27T01:32:01Z,4125838073,141,9.8,4125838077,213,5.0,4125838069,56,Back,4125838075,212,13.0,4125838071,140,24.8,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998865,212,1,1,26,47,iiolvosiuokkrl5iuoxcjo4p,0,25.4,7.7,2023-03-27T01:32:01.297Z,2023-03-27T01:32:05Z,4125838161,286,,4125838157,233,239,4125838085,56,Back,4125838087,140,27.6,4125838093,213,0.4,4125838155,236,,4125838089,141,9.2,4125838091,212,2.5,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998871,239,74,1,26,47,7fbej4xwoq4imaf5l39304m37,1,68.2,98,2023-03-27T01:32:01.298Z,2023-03-27T02:45:07Z,4125838133,56,Left,4125838163,233,212,4125838135,285,,,,,,,,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998887,213,1,1,26,54,iiolvosiuokkrl5iuoxcjo4p,1,37.3,12.6,2023-03-27T01:32:08.767Z,2023-03-27T01:32:11Z,4125838227,56,Right,4125838231,141,4.6,4125838229,140,54.2,4125838233,212,18.6,4125838235,213,6.0,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998893,214,3,1,26,57,iiolvosiuokkrl5iuoxcjo4p,1,56.6,4.6,2023-03-27T01:32:11.776Z,2023-04-01T09:49:43Z,4125838263,233,240,4125838261,286,,4125838259,56,Right,4151478419,465,,,,,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998891,240,45,1,26,57,7fbej4xwoq4imaf5l39304m37,0,43.4,95.4,2023-03-27T01:32:11.776Z,2023-03-27T01:32:13Z,4125838257,285,,4125838281,233,214,4125838255,56,Back,,,,,,,,,,,,,,,,8u3t462wnwgchtw59yg5sv9m2,D. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998903,215,1,1,26,58,iiolvosiuokkrl5iuoxcjo4p,1,57.2,5,2023-03-27T01:32:12.472Z,2023-03-27T01:32:19Z,4125838345,213,6.2,4125838339,140,63.7,4125838341,141,3.8,4125838337,56,Right,4125838343,212,6.9,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526326701,754,3,1,27,1,iiolvosiuokkrl5iuoxcjo4p,0,70.7,2.6,2023-03-27T01:32:15.258Z,2023-04-01T09:50:17Z,4151478731,56,Right,4151478735,465,,4151478737,467,5iqzt8ebltozgs5zjwru4xx7u,4151478733,286,,,,,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998905,216,4,1,27,2,iiolvosiuokkrl5iuoxcjo4p,1,78.2,6.8,2023-03-27T01:32:16.258Z,2023-03-27T01:32:19Z,4125838359,286,,4125838361,233,241,4125838353,56,Right,4125838357,265,,4125838351,13,,4125838355,152,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998899,241,4,1,27,2,7fbej4xwoq4imaf5l39304m37,0,21.8,93.2,2023-03-27T01:32:16.259Z,2023-03-27T01:32:20Z,4125838323,285,,4125838317,56,Back,4125838319,152,,4125838367,233,216,4125838315,13,,4125838321,265,,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524998907,242,17,1,27,3,7fbej4xwoq4imaf5l39304m37,1,0,0,2023-03-27T01:32:17.524Z,2023-04-01T09:50:32Z,4125838369,31,,4125838373,13,243,4125867173,393,,,,,,,,,,,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999071,217,1,1,27,54,iiolvosiuokkrl5iuoxcjo4p,0,76.7,6.5,2023-03-27T01:33:08.731Z,2023-04-01T09:51:10Z,4125839247,5,,4125839249,155,,4151479359,224,,4151479361,20,,4125839255,140,89.1,4125839261,213,1.1,4125839257,141,47.0,4125839253,56,Center,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,4125839259,212,30.5,4125839251,152,4125839245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999075,243,12,1,27,58,7fbej4xwoq4imaf5l39304m37,1,7.6,43.3,2023-03-27T01:33:12.754Z,2023-03-27T01:33:14Z,4125839275,213,0,4125839277,15,,4125839273,212,2.9,4125839271,141,43.3,4125839267,56,Back,4125839269,140,10.4,,,,,,,5iqzt8ebltozgs5zjwru4xx7u,N. Mekidèche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999087,244,44,1,28,0,7fbej4xwoq4imaf5l39304m37,1,11.2,49.8,2023-03-27T01:33:14.474Z,2023-03-27T01:33:15Z,4125839315,285,,4125839313,56,Back,4125839317,233,218,,,,,,,,,,,,,,,,8opghgdvk9dv822u4qsqepdec,B. Bagayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999083,218,44,1,28,0,iiolvosiuokkrl5iuoxcjo4p,0,88.8,50.2,2023-03-27T01:33:14.475Z,2023-03-27T01:33:16Z,4125839335,233,244,4125839297,56,Center,4125839299,286,,,,,,,,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999095,245,12,1,28,1,7fbej4xwoq4imaf5l39304m37,1,10,43.6,2023-03-27T01:33:15.298Z,2023-03-27T01:33:17Z,4125839349,56,Back,4125839355,212,15.7,4125839359,15,,4125839353,141,50.6,4125839357,213,0.3,4125839351,140,24.2,,,,,,,8opghgdvk9dv822u4qsqepdec,B. Bagayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999099,219,15,1,28,3,iiolvosiuokkrl5iuoxcjo4p,1,76.2,48.3,2023-03-27T01:33:17.304Z,2023-04-01T09:51:45Z,4125844259,230,98.0,4125844019,24,,4125844249,328,,4125844243,103,19,4125839381,56,Center,4125844025,82,,4125844257,147,49.5,4125844261,231,50,du287pgrexe4p29tti43grv56,C. Miller,,4125844245,215,,4125844251,458,4125839379,18,,4151479609,76,4125844021,20,4125844255,146,83.8,,,4125844241,102,51.9,,4125844031,233,,,,,,,,246,,,
2524999111,246,10,1,28,3,7fbej4xwoq4imaf5l39304m37,1,13.4,46.9,2023-03-27T01:33:17.404Z,2023-03-27T01:36:46Z,4125839405,94,,4125839407,56,Back,4125844051,233,219,,,,,,,,,,,,,,,,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999127,248,43,1,28,7,7fbej4xwoq4imaf5l39304m37,1,0,0,2023-03-27T01:33:22.035Z,2023-04-01T09:52:48Z,4151480249,144,61,4125839937,56,Back,,,,,,,,,,,,,,,,,,,8u3t462wnwgchtw59yg5sv9m2,D. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999137,220,6,1,28,8,iiolvosiuokkrl5iuoxcjo4p,1,89.5,42.4,2023-03-27T01:33:23.106Z,2023-03-27T01:49:57Z,4125839511,233,247,4125839507,56,Center,4125839509,75,,,,,,,,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999123,247,6,1,28,8,7fbej4xwoq4imaf5l39304m37,0,10.5,57.6,2023-03-27T01:33:23.106Z,2023-04-01T09:53:12Z,4125839455,56,Back,4125839473,73,,4125839517,233,220,4125840109,361,,,,,,,,,,,,,,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999319,221,1,1,28,54,iiolvosiuokkrl5iuoxcjo4p,0,99.5,0.5,2023-03-27T01:34:08.771Z,2023-04-01T09:53:29Z,4125840399,140,92.1,4125840407,1,,4125840393,155,,4125840401,141,49.1,4125840465,233,250,4125840405,213,1.8,4125840403,212,33.9,4125840397,56,Center,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,4151480709,72,,4125840389,2,4125840391,6,,4125840395,223,,,,,,,,,,,,,,,,,,,,,,,,
2524999321,249,44,1,28,58,7fbej4xwoq4imaf5l39304m37,1,6.6,53.6,2023-03-27T01:34:12.254Z,2023-03-27T01:34:13Z,4125840411,56,Back,4125840431,233,222,4125840413,285,,,,,,,,,,,,,,,,,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999323,222,44,1,28,58,iiolvosiuokkrl5iuoxcjo4p,0,93.4,46.4,2023-03-27T01:34:12.255Z,2023-03-27T01:34:13Z,4125840417,286,,4125840457,233,249,4125840415,56,Center,,,,,,,,,,,,,,,,8iak9g0hidtul7s5b298x7wq2,C. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999329,250,41,1,28,58,7fbej4xwoq4imaf5l39304m37,1,5.3,56.4,2023-03-27T01:34:12.514Z,2023-04-01T09:53:56Z,4125840455,213,0,4151480965,378,,4125840449,140,5.3,4125840451,141,56.4,4125840469,233,221,4125840453,212,0,,,,,,,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999335,251,49,1,29,0,7fbej4xwoq4imaf5l39304m37,1,18.8,15.2,2023-03-27T01:34:14.802Z,2023-03-27T01:34:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999359,252,1,1,29,2,7fbej4xwoq4imaf5l39304m37,1,22.2,6.8,2023-03-27T01:34:16.867Z,2023-03-27T01:34:21Z,4125840575,213,0.9,4125840565,155,,4125840571,141,54.0,4125840567,56,Back,4125840569,140,47.5,4125840573,212,41.7,4125840577,1,,,,,6fgw8jauxqn88fhh8vu32kqqy,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999369,253,1,1,29,6,7fbej4xwoq4imaf5l39304m37,0,46.3,51.5,2023-03-27T01:34:21.121Z,2023-03-27T01:34:22Z,4125840629,140,71.1,4125840635,213,5.9,4125840631,141,35.4,4125840627,56,Center,4125840633,212,28.2,,,,,,,,,,61ltuwhg1tynt0rp3yzvwqjqi,J. Coan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999371,223,49,1,29,8,iiolvosiuokkrl5iuoxcjo4p,1,34.3,65.5,2023-03-27T01:34:22.960Z,2023-03-27T01:34:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999391,224,1,1,29,9,iiolvosiuokkrl5iuoxcjo4p,1,34.3,65.5,2023-03-27T01:34:23.408Z,2023-03-27T01:34:25Z,4125840689,141,51.0,4125840693,213,5.0,4125840687,140,36.8,4125840691,212,10.2,4125840685,56,Back,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999397,225,1,1,29,11,iiolvosiuokkrl5iuoxcjo4p,0,36.8,51,2023-03-27T01:34:25.633Z,2023-04-01T09:54:17Z,4125840721,140,61.4,4125840725,212,28.2,4151481153,157,,4151481155,1,,4125840723,141,67.5,4125840727,213,0.4,4125840719,56,Center,,,,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999411,254,1,1,29,13,7fbej4xwoq4imaf5l39304m37,0,33.8,30.9,2023-03-27T01:34:27.939Z,2023-03-27T01:34:29Z,4125840793,56,Right,4125840797,141,0.0,4125840801,213,5.6,4125840799,212,35.9,4125840803,1,,4125840795,140,60.8,4125840791,157,,,,,8ino35etqepc55sdg5l4ziwa,J. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999417,226,5,1,29,15,iiolvosiuokkrl5iuoxcjo4p,1,41.6,101.1,2023-03-27T01:34:29.236Z,2023-03-27T01:42:44Z,4125840837,233,255,4125840821,56,Back,4125840823,347,,,,,,,,,,,,,,,,,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999413,255,5,1,29,15,7fbej4xwoq4imaf5l39304m37,0,58.4,-1.1,2023-03-27T01:34:29.236Z,2023-03-27T01:34:32Z,4125840807,56,Right,4125840809,347,,4125840841,233,226,,,,,,,,,,,,,,,,8ino35etqepc55sdg5l4ziwa,J. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999439,227,1,1,29,17,iiolvosiuokkrl5iuoxcjo4p,1,44,100,2023-03-27T01:34:32.109Z,2023-03-27T01:34:35Z,4125840941,107,,4125840947,141,93.0,4125840943,56,Back,4125840949,212,11.2,4125840945,140,34.6,4125840951,213,3.6,,,,,,,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524999461,228,1,1,29,21,iiolvosiuokkrl5iuoxcjo4p,1,34.2,86.6,2023-03-27T01:34:35.265Z,2023-03-27T01:34:40Z,4125841059,56,Back,4125841065,212,31.3,4125841061,140,25.3,4125841063,141,42.7,4125841067,213,4.4,,,,,,,,,,du287pgrexe4p29tti43grv56,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
