id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2534982301,385,8,1,42,34,1zgjjyruyufrkh4xjvryqsb1i,1,52.8,20.3,2023-04-16T23:48:16.379Z,2023-04-20T15:38:27Z,4204564093,383,,4197458123,56,Right,,,,,,,,,,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534985151,411,1,1,42,35,1zgjjyruyufrkh4xjvryqsb1i,1,53.3,28.3,2023-04-16T23:48:16.855Z,2023-04-20T15:38:33Z,4197474421,140,48.7,4197474419,56,Back,4197474427,213,2.4,4197474423,141,35.4,4197474425,212,6.8,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536323101,791,49,1,42,35,1zgjjyruyufrkh4xjvryqsb1i,1,55.6,33.1,2023-04-16T23:48:17.683Z,2023-04-20T15:38:34Z,,,,,,,,,,,,,,,,,,,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982335,386,1,1,42,41,1zgjjyruyufrkh4xjvryqsb1i,0,59.8,55.7,2023-04-16T23:48:23.276Z,2023-04-20T14:39:37Z,4197458305,213,5.7,4197458303,212,18.3,4197458297,56,Center,4197458301,141,40.0,4197458295,155,,4197458299,140,73.9,,,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982347,365,1,1,42,42,8o8m08he36u0j4w08aj2iodn8,1,24,77,2023-04-16T23:48:24.639Z,2023-04-20T14:38:28Z,4197458407,212,9.0,4197458405,141,76.9,4197458403,140,32.6,4197458409,213,6.3,4197458401,56,Back,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982351,366,49,1,42,43,8o8m08he36u0j4w08aj2iodn8,1,32.6,76.9,2023-04-16T23:48:25.759Z,2023-04-20T14:38:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982357,367,1,1,42,44,8o8m08he36u0j4w08aj2iodn8,1,32.6,76.9,2023-04-16T23:48:25.872Z,2023-04-20T15:38:46Z,4204564507,155,,4197458449,56,Back,4197458451,140,45.7,4197458457,213,5.7,4197458455,212,17.0,4197458453,141,62.1,,,,,,,9u37akzkhdyszhevgrjghq99m,A. Monis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982365,368,1,1,42,44,8o8m08he36u0j4w08aj2iodn8,1,45.7,62.1,2023-04-16T23:48:26.847Z,2023-04-20T14:38:27Z,4197458517,213,0.6,4197458513,141,79.9,4197458515,212,20.5,4197458509,56,Left,4197458511,140,61.4,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982439,369,1,1,42,48,8o8m08he36u0j4w08aj2iodn8,1,79.4,72.4,2023-04-16T23:48:30.456Z,2023-04-20T15:39:07Z,4197458917,141,53.9,4197458921,213,5.0,4197458915,140,82.9,4197458919,212,13.1,4197458913,56,Center,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982441,370,4,1,42,49,8o8m08he36u0j4w08aj2iodn8,1,81.8,52.4,2023-04-16T23:48:30.991Z,2023-04-20T15:39:03Z,4197458937,152,,4197458931,13,,4197458979,233,387,4197458935,56,Center,4197458939,286,,4197458933,294,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982443,387,4,1,42,49,1zgjjyruyufrkh4xjvryqsb1i,0,18.2,47.6,2023-04-16T23:48:30.992Z,2023-04-20T15:39:06Z,4197458943,294,,4197458949,285,,4197458945,56,Back,4197458941,13,,4197458947,152,,4197458989,233,370,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982291,384,43,1,42,50,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-16T23:48:32.851Z,2023-04-16T23:59:40Z,4197458077,213,0.1,4197473205,144,1,4197458073,141,10.4,4197458075,212,4.2,4197458069,56,Back,4197458071,140,47.5,4197458067,3,0,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982879,372,13,1,44,25,8o8m08he36u0j4w08aj2iodn8,1,81.9,53,2023-04-16T23:50:07.054Z,2023-04-20T15:39:52Z,4197461695,458,,4197461699,231,47.8,4197461607,20,,4197461697,230,99.7,4197461691,102,53.6,4197461693,103,62.5,4197461537,18,,4204565635,74,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,4197461539,56,Center,4197461535,26,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982883,373,5,1,44,26,8o8m08he36u0j4w08aj2iodn8,0,100.9,52.3,2023-04-16T23:50:08.553Z,2023-04-20T15:39:54Z,4197461557,56,Center,4197461559,346,,4197461579,233,388,,,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982881,388,5,1,44,26,1zgjjyruyufrkh4xjvryqsb1i,1,-0.9,47.7,2023-04-16T23:50:08.553Z,2023-04-20T15:39:56Z,4197461547,56,Back,4197461549,346,,4197461575,233,373,,,,,,,,,,,,,,,,8bfew6mf9m26cj07fq32uf2wa,R. Odada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982939,389,1,1,44,38,1zgjjyruyufrkh4xjvryqsb1i,1,4.5,49,2023-04-16T23:50:20.186Z,2023-04-20T15:40:03Z,4197461881,212,8.3,4197461873,124,,4197461879,141,61.2,4197461875,56,Back,4197461885,213,1.5,4204565905,189,,4197461889,237,,4197461877,140,4.8,72hamgw1scmumrnzeug0tjfje,H. Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982955,390,1,1,44,40,1zgjjyruyufrkh4xjvryqsb1i,0,7,75.4,2023-04-16T23:50:22.586Z,2023-04-20T15:40:05Z,4197461939,56,Back,4197461941,140,18.7,4197461945,212,21.4,4197461943,141,100.0,4204565959,189,,4197461947,213,1.0,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982983,374,5,1,44,43,8o8m08he36u0j4w08aj2iodn8,1,77.3,-1.7,2023-04-16T23:50:25.483Z,2023-04-20T15:40:07Z,4197462111,347,,4204565979,189,,4197462109,56,Right,4197462125,233,391,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982959,391,5,1,44,43,1zgjjyruyufrkh4xjvryqsb1i,0,22.7,101.7,2023-04-16T23:50:25.483Z,2023-04-20T15:40:09Z,4197461963,56,Back,4197461965,347,,4197462135,233,374,4204565983,189,,,,,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982993,375,1,1,44,49,8o8m08he36u0j4w08aj2iodn8,1,78.8,0,2023-04-16T23:50:31.295Z,2023-04-20T14:38:25Z,4197462171,107,,4197462181,213,2.6,4197462175,140,70.2,4197462173,56,Right,4197462179,212,10.9,4197462177,141,7.3,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534982999,376,3,1,44,51,8o8m08he36u0j4w08aj2iodn8,1,68,7.3,2023-04-16T23:50:33.232Z,2023-04-20T15:40:15Z,4197462215,56,Right,4204566115,464,,4197462239,233,392,4197462217,286,,,,,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983001,392,45,1,44,51,1zgjjyruyufrkh4xjvryqsb1i,0,32,92.7,2023-04-16T23:50:33.232Z,2023-04-20T14:39:34Z,4197462223,56,Back,4197462225,285,,4197462249,233,376,,,,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983009,377,1,1,44,52,8o8m08he36u0j4w08aj2iodn8,1,73.2,6.2,2023-04-16T23:50:34.271Z,2023-04-20T14:38:25Z,4197462267,140,73.7,4197462273,213,1.5,4197462271,212,7.2,4197462269,141,16.7,4197462265,56,Right,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983019,378,1,1,44,53,8o8m08he36u0j4w08aj2iodn8,0,73.7,16.7,2023-04-16T23:50:35.119Z,2023-04-20T14:38:24Z,4197462327,212,11.4,4197462321,56,Center,4197462325,141,26.7,4197462323,140,82.4,4197462329,213,0.6,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983023,393,49,1,44,54,1zgjjyruyufrkh4xjvryqsb1i,1,26.1,71.5,2023-04-16T23:50:36.778Z,2023-04-20T14:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983039,394,1,1,44,55,1zgjjyruyufrkh4xjvryqsb1i,1,26.8,70.3,2023-04-16T23:50:37.642Z,2023-04-20T14:39:34Z,4197462421,140,32.7,4197462425,212,14.3,4197462423,141,51.3,4197462419,56,Back,4197462427,213,5.2,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983069,395,1,1,45,0,1zgjjyruyufrkh4xjvryqsb1i,1,31.7,31.5,2023-04-16T23:50:42.442Z,2023-04-20T14:39:33Z,4197462595,213,4.6,4197462593,212,9.5,4197462591,141,17.7,4197462589,140,30.5,4197462587,56,Back,,,,,,,,,,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983091,396,1,1,45,4,1zgjjyruyufrkh4xjvryqsb1i,1,30.1,22.7,2023-04-16T23:50:46.059Z,2023-04-20T15:40:37Z,4197462697,212,38.2,4197462695,141,36.9,4197462693,140,65.3,4197462699,213,0.3,4197462701,1,,4197462691,56,Center,4204566415,155,,,,,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983095,397,44,1,45,5,1zgjjyruyufrkh4xjvryqsb1i,1,65.2,42.5,2023-04-16T23:50:47.661Z,2023-04-20T14:39:33Z,4197462717,233,379,4197462709,56,Center,4197462711,286,,,,,,,,,,,,,,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983077,379,44,1,45,5,8o8m08he36u0j4w08aj2iodn8,0,34.8,57.5,2023-04-16T23:50:47.662Z,2023-04-20T14:38:24Z,4197462637,285,,4197462735,233,397,4197462635,56,Back,,,,,,,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983105,398,1,1,45,5,1zgjjyruyufrkh4xjvryqsb1i,0,65.6,37.7,2023-04-16T23:50:47.747Z,2023-04-20T15:45:53Z,4197462751,168,,4197462749,3,,4197462755,140,73.0,4197462759,212,7.8,4197462753,56,Center,4197462761,213,6.2,4197462757,141,37.1,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983099,380,49,1,45,7,8o8m08he36u0j4w08aj2iodn8,1,31.7,65.5,2023-04-16T23:50:49.311Z,2023-04-20T14:38:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983153,381,2,1,45,7,8o8m08he36u0j4w08aj2iodn8,1,31.7,65.5,2023-04-16T23:50:49.503Z,2023-04-20T15:40:55Z,4197462947,7,5sphos4tiokzmv1iqqsa1invu,4204566813,189,,4197462951,56,Center,4197462953,140,71.6,4197462949,1,,4197462955,141,72.4,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983139,399,55,1,45,7,1zgjjyruyufrkh4xjvryqsb1i,1,35.8,41.2,2023-04-16T23:50:49.504Z,2023-04-20T15:40:58Z,4204566857,189,,,,,,,,,,,,,,,,,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983271,400,1,1,45,29,1zgjjyruyufrkh4xjvryqsb1i,0,41.1,31.2,2023-04-16T23:51:11.434Z,2023-04-20T15:41:09Z,4197463607,213,0.0,4197463597,241,,4197463609,1,,4197463603,141,33.3,4197463593,5,,4197463605,212,33.9,4197463599,56,Center,4204567113,155,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,4197463601,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983255,382,44,1,45,30,8o8m08he36u0j4w08aj2iodn8,1,22.4,67.4,2023-04-16T23:51:12.327Z,2023-04-20T15:41:15Z,4197463485,56,Back,4197463633,233,401,4197463487,285,,,,,,,,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983275,401,44,1,45,30,1zgjjyruyufrkh4xjvryqsb1i,0,77.6,32.6,2023-04-16T23:51:12.328Z,2023-04-20T15:41:16Z,4197463613,56,Center,4197463615,286,,4197463671,233,382,,,,,,,,,,,,,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983269,383,1,1,45,30,8o8m08he36u0j4w08aj2iodn8,0,21.2,75,2023-04-16T23:51:12.567Z,2023-04-20T15:41:25Z,4197463573,213,5.3,4197463567,140,21.6,4197463571,212,0.8,4197463565,56,Back,4197463569,141,74.0,4197463563,3,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536323631,792,61,1,45,31,1zgjjyruyufrkh4xjvryqsb1i,1,77.7,28.2,2023-04-16T23:51:13.337Z,2023-04-20T15:41:30Z,4204567449,56,Center,,,,,,,,,,,,,,,,,,,,,,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983273,384,49,1,45,35,8o8m08he36u0j4w08aj2iodn8,1,17.8,64,2023-04-16T23:51:17.375Z,2023-04-20T15:41:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983281,385,1,1,45,35,8o8m08he36u0j4w08aj2iodn8,0,17.8,64,2023-04-16T23:51:17.631Z,2023-04-20T15:41:40Z,4197463643,141,72.3,4197463649,1,,4197463645,212,33.6,4197463647,213,0.2,4197463639,56,Back,4197463641,140,49.3,4197463637,157,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983297,402,1,1,45,38,1zgjjyruyufrkh4xjvryqsb1i,0,57.1,34.5,2023-04-16T23:51:19.867Z,2023-04-20T14:39:31Z,4197463735,212,15.4,4197463739,1,,4197463733,141,48.8,4197463737,213,0.7,4197463731,140,68.5,4197463729,56,Center,4197463727,157,,,,,5kxl3fn1tkzy8n831aql93a0a,B. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983305,386,1,1,45,39,8o8m08he36u0j4w08aj2iodn8,0,36.4,56.7,2023-04-16T23:51:20.959Z,2023-04-20T14:38:22Z,4197463771,213,5.3,4197463767,141,42.2,4197463761,3,,4197463769,212,11.7,4197463763,56,Back,4197463765,140,42.4,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983307,403,49,1,45,40,1zgjjyruyufrkh4xjvryqsb1i,1,59.4,59.4,2023-04-16T23:51:22.410Z,2023-04-20T14:39:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983323,404,1,1,45,41,1zgjjyruyufrkh4xjvryqsb1i,0,59.6,64.9,2023-04-16T23:51:23.194Z,2023-04-20T14:39:31Z,4197463875,141,93.2,4197463867,56,Left,4197463879,213,0.8,4197463871,140,76.4,4197463877,212,26.1,,,,,,,,,,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983325,387,49,1,45,45,8o8m08he36u0j4w08aj2iodn8,1,23.1,4.4,2023-04-16T23:51:27.007Z,2023-04-20T14:38:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983327,388,50,1,45,45,8o8m08he36u0j4w08aj2iodn8,1,24.6,8,2023-04-16T23:51:27.599Z,2023-04-20T14:38:21Z,4197463969,233,405,4197463883,285,,4197463881,56,Back,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983341,405,7,1,45,45,1zgjjyruyufrkh4xjvryqsb1i,1,75.4,92,2023-04-16T23:51:27.600Z,2023-04-20T15:42:05Z,4197463937,286,,4197463941,233,388,4204568227,383,,4197463935,56,Left,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983343,406,49,1,45,46,1zgjjyruyufrkh4xjvryqsb1i,1,72.7,83.6,2023-04-16T23:51:28.678Z,2023-04-20T15:42:30Z,,,,,,,,,,,,,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983347,389,45,1,45,47,8o8m08he36u0j4w08aj2iodn8,0,25,11.5,2023-04-16T23:51:29.334Z,2023-04-20T15:42:32Z,4197463957,56,Back,4197463959,285,,4197464015,233,407,,,,,,,,,,,,,,,,2343y1f4dtezub9633ghspqi2,J. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983355,407,3,1,45,47,1zgjjyruyufrkh4xjvryqsb1i,1,75,88.5,2023-04-16T23:51:29.334Z,2023-04-20T15:42:31Z,4197463997,233,389,4197463993,56,Left,4197463995,286,,4204568333,465,,,,,,,,,,,,,,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983367,408,1,1,45,49,1zgjjyruyufrkh4xjvryqsb1i,0,80.1,89.3,2023-04-16T23:51:31.210Z,2023-04-20T15:42:34Z,4197464055,2,,4197464059,56,Center,4204568419,224,,4197464057,155,,4197464061,140,96.5,4197464067,213,5.2,4197464069,1,,4197464063,141,42.1,45v94x6b8g7n4xa3lsfdp6pzo,D. Vazquez,4204568421,72,,4197464065,212,,,,,,,,,,,36.4,,,,,,,,,,,,,,,
2534983365,390,52,1,45,49,8o8m08he36u0j4w08aj2iodn8,1,4.6,53,2023-04-16T23:51:31.558Z,2023-04-20T15:42:36Z,4204568547,377,,,,,,,,,,,,,,,,,,,,,,,3oca1lvb4fr3l6efbstc8k6ad,S. Richey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983415,391,30,1,46,2,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-16T23:51:44.728Z,2023-04-20T15:42:46Z,4197464369,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534983419,409,30,1,46,2,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-16T23:51:44.728Z,2023-04-22T12:54:38Z,4197464383,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534988047,429,18,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:07:51.955Z,2023-04-17T01:26:06Z,4197488399,55,430,4197488373,44,Defender,4197488375,59,27,4197488371,42,,,,,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534988049,430,19,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:07:51.956Z,2023-04-17T00:13:48Z,4197488389,44,Defender,4197488383,59,42,4197488391,55,429,4197488385,292,4,4197488377,42,,4197488387,293,4,4197488381,145,6,,,,761qab8klictc5tr3x7014kmi,Henrique Gallina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534988635,442,18,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:07:52.055Z,2023-04-17T01:26:07Z,4197491587,44,Midfielder,4197491639,55,443,4197491589,59,45,4197491585,42,,,,,,,,,,,,,,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534988639,443,19,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:07:52.056Z,2023-04-17T01:26:07Z,4197491605,145,4,4197491619,55,442,4197491613,292,5,4197491609,59,49,4197491615,293,3,4197491617,44,Midfielder,4197491601,42,,,,,5ehbz7f56cmfamc29fnk3yuax,L. Prpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534989755,457,18,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:07:52.155Z,2023-04-17T01:26:07Z,4197497679,59,3,4197497675,42,,4197497677,44,Defender,4197497699,55,458,,,,,,,,,,,,,4brxad2pilyhwhjgri3u0rmga,A. Aceves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534989757,458,19,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:07:52.156Z,2023-04-17T01:26:07Z,4197497689,292,3,4197497685,145,3,4197497691,293,1,4197497687,59,36,4197497693,44,Defender,4197497695,55,457,4197497681,42,,,,,acskv7krqaau05kpgbfz6f0iy,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986979,392,32,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-17T00:08:01.955Z,2023-04-20T13:17:12Z,4197482979,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534986987,413,32,2,45,0,1zgjjyruyufrkh4xjvryqsb1i,1,0,0,2023-04-17T00:08:01.955Z,2023-04-17T00:08:02Z,4197483011,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534987015,393,1,2,45,0,8o8m08he36u0j4w08aj2iodn8,1,49.9,50,2023-04-17T00:08:02.055Z,2023-04-17T00:08:06Z,4197483119,279,S,4197483113,141,45.1,4197483109,56,Back,4197483115,212,21.1,4197483117,213,3.3,4197483111,140,30.1,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534987031,394,1,2,45,3,8o8m08he36u0j4w08aj2iodn8,1,30.1,45.1,2023-04-17T00:08:05.906Z,2023-04-17T00:08:09Z,4197483227,212,15.0,4197483223,140,20.6,4197483229,213,2.3,4197483225,141,61.5,4197483221,56,Back,,,,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534987037,395,1,2,45,7,8o8m08he36u0j4w08aj2iodn8,1,20.9,60.6,2023-04-17T00:08:09.474Z,2023-04-17T01:05:31Z,4197483265,141,29.2,4197483269,213,4.6,4197483263,140,19.3,4197483261,56,Back,4197483267,212,21.4,,,,,,,,,,761qab8klictc5tr3x7014kmi,Henrique Gallina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534987043,396,1,2,45,8,8o8m08he36u0j4w08aj2iodn8,0,19.3,29.2,2023-04-17T00:08:10.372Z,2023-04-17T00:08:11Z,4197483301,56,Center,4197483311,1,,4197483299,155,,4197483307,212,41.9,4197483305,141,27.9,4197483303,140,59.2,4197483309,213,6.3,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534987065,414,1,2,45,10,1zgjjyruyufrkh4xjvryqsb1i,1,35.4,79.6,2023-04-17T00:08:12.077Z,2023-04-22T12:50:19Z,4197483421,56,Left,4197483419,3,,4197483427,212,25.2,4197483425,141,80.5,4197483429,213,0.0,4197483423,140,59.4,,,,,,,anht193qhditit6wpsexoep2i,G. Portella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537003061,793,1,2,45,13,1zgjjyruyufrkh4xjvryqsb1i,0,57.2,73.5,2023-04-17T00:08:15.050Z,2023-04-22T12:50:58Z,4208177397,140,71.3,4208177403,213,0.0,4208177399,141,74.1,4208177393,168,,4208177395,56,Center,4208177401,212,14.8,4208177391,3,,,,,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534987077,397,1,2,45,14,8o8m08he36u0j4w08aj2iodn8,0,28.1,24.1,2023-04-17T00:08:16.179Z,2023-04-22T12:50:49Z,4197483503,1,,4197483501,213,0.6,4197483497,141,59.3,4197483491,157,,4197483495,140,65.0,4197483499,212,45.5,4197483493,56,Center,,,,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
