id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2531423757,89,15,1,6,40,cbip96wzs3jc2xadoluhhxotl,1,86.6,72.3,2023-04-10T00:11:55.515Z,2023-04-14T13:29:39Z,4178510153,103,20.9,4178510159,147,53.4,4178509711,20,,4178509571,22,,4178510155,215,,4178510157,146,98.5,4178509573,64,,4178510145,29,,925j70waph5n48rvazrjj1pg4,T. Mondi,4178510151,102,4187368699,77,4178509575,56,4178510147,55,88,,,Center,51.9,4178510177,233,70,,,,,,,,,,,,,,,,,
2531423819,70,10,1,6,40,ew2zirzye0sw1txr2m33nr25y,1,2,46.7,2023-04-10T00:11:55.615Z,2023-04-14T13:29:47Z,4178509913,178,,4178509915,182,,4187368793,378,,4178509967,233,89,4178509911,173,,4178509917,56,Back,,,,,,,tovg87rxcrz5i06ubaq99nxm,E. De La Cerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423829,71,52,1,6,41,ew2zirzye0sw1txr2m33nr25y,1,2,46.7,2023-04-10T00:11:56.966Z,2023-04-14T13:29:52Z,4187368873,377,,,,,,,,,,,,,,,,,,,,,,,tovg87rxcrz5i06ubaq99nxm,E. De La Cerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423859,72,1,1,6,51,ew2zirzye0sw1txr2m33nr25y,1,3.4,45.8,2023-04-10T00:12:06.262Z,2023-04-10T00:12:09Z,4178510205,213,5.3,4178510195,123,,4178510201,141,32.1,4178510197,56,Back,4178510203,212,10.9,4178510199,140,8.7,,,,,,,tovg87rxcrz5i06ubaq99nxm,E. De La Cerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423887,73,1,1,6,54,ew2zirzye0sw1txr2m33nr25y,1,14.7,32.2,2023-04-10T00:12:09.029Z,2023-04-10T00:12:13Z,4178510377,56,Back,4178510381,141,32.2,4178510385,213,0,4178510383,212,9.9,4178510379,140,24.1,,,,,,,,,,dqa88ma3jbk33lsyzo45uy2cq,A. Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423899,74,1,1,6,58,ew2zirzye0sw1txr2m33nr25y,1,14.5,38.2,2023-04-10T00:12:13.877Z,2023-04-14T13:30:45Z,4178510451,141,66.0,4178510447,56,Back,4178510455,213,1.5,4178510449,140,15.0,4178510453,212,18.9,,,,,,,,,,49ag6csupgt40gbs2snq1xs7o,A. Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423907,75,1,1,7,0,ew2zirzye0sw1txr2m33nr25y,1,18,68.5,2023-04-10T00:12:15.061Z,2023-04-10T00:12:18Z,4178510493,140,20.7,4178510499,213,4.9,4178510497,212,20.4,4178510491,56,Back,4178510495,141,38.8,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423923,76,1,1,7,3,ew2zirzye0sw1txr2m33nr25y,1,21.2,37.7,2023-04-10T00:12:18.261Z,2023-04-10T01:04:45Z,4178510601,213,5.3,4178510597,141,4.4,4178510595,140,36.4,4178510593,56,Back,4178510599,212,27.7,,,,,,,,,,49ag6csupgt40gbs2snq1xs7o,A. Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423937,77,1,1,7,5,ew2zirzye0sw1txr2m33nr25y,1,36.4,4.4,2023-04-10T00:12:20.373Z,2023-04-10T00:12:22Z,4178510669,140,24.8,4178510673,212,16.9,4178510667,56,Back,4178510671,141,21.6,4178510675,213,2.4,,,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423955,78,1,1,7,7,ew2zirzye0sw1txr2m33nr25y,1,24.8,21.6,2023-04-10T00:12:22.149Z,2023-04-10T00:12:25Z,4178510783,213,0.2,4178510777,140,31.2,4178510779,141,24.0,4178510781,212,6.9,4178510775,56,Back,,,,,,,,,,dqa88ma3jbk33lsyzo45uy2cq,A. Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423959,79,1,1,7,8,ew2zirzye0sw1txr2m33nr25y,0,35.6,24.8,2023-04-10T00:12:23.714Z,2023-04-14T14:01:54Z,4187370307,286,,4187370255,141,27.9,4187370259,213,1.4,4187370253,140,35.9,4187392139,233,90,4178510791,56,Back,4187370305,236,,4187370257,212,2.1,49ag6csupgt40gbs2snq1xs7o,A. Chow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423965,90,74,1,7,8,cbip96wzs3jc2xadoluhhxotl,1,64.8,75.8,2023-04-10T00:12:23.715Z,2023-04-14T14:01:54Z,4178510817,56,Center,4178510819,285,,4187392143,233,79,,,,,,,,,,,,,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531423977,80,5,1,7,10,ew2zirzye0sw1txr2m33nr25y,1,-1.1,31.3,2023-04-10T00:12:25.389Z,2023-04-14T13:32:11Z,4178577031,233,91,4178577027,346,,4178510881,56,Back,,,,,,,,,,,,,,,,a7l9tu0j7sibivo0982fepm38,S. Carbajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424003,91,5,1,7,10,cbip96wzs3jc2xadoluhhxotl,0,101.1,68.7,2023-04-10T00:12:25.389Z,2023-04-14T13:32:09Z,4178511019,346,,4178511033,233,80,4178511017,56,Center,,,,,,,,,,,,,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424013,81,1,1,7,18,ew2zirzye0sw1txr2m33nr25y,1,4.5,42.8,2023-04-10T00:12:33.125Z,2023-04-10T00:12:34Z,4178511097,213,0.7,4178511087,124,,4178511089,56,Back,4178511093,141,65.8,4178511091,140,21.1,4178511101,237,,4178511095,212,23.4,,,,tovg87rxcrz5i06ubaq99nxm,E. De La Cerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424019,82,1,1,7,19,ew2zirzye0sw1txr2m33nr25y,1,21.1,65.8,2023-04-10T00:12:34.869Z,2023-04-10T00:12:36Z,4178511135,141,62.6,4178511131,56,Back,4178511137,212,10.9,4178511133,140,31.3,4178511139,213,6.1,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424031,83,1,1,7,21,ew2zirzye0sw1txr2m33nr25y,1,31.4,62.3,2023-04-10T00:12:36.197Z,2023-04-10T00:12:38Z,4178511207,140,45.6,4178511213,212,18.4,4178511209,141,78.1,4178511205,56,Back,4178511217,213,0.6,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424049,84,1,1,7,23,ew2zirzye0sw1txr2m33nr25y,1,45.6,78.1,2023-04-10T00:12:38.165Z,2023-04-10T00:12:41Z,4178511333,212,12.1,4178511329,140,47.4,4178511331,141,95.7,4178511327,56,Back,4178511335,213,1.4,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424051,85,1,1,7,24,ew2zirzye0sw1txr2m33nr25y,0,55.1,97.1,2023-04-10T00:12:39.705Z,2023-04-14T14:01:55Z,4187372613,236,,4187372567,213,5.5,4187372615,286,,4187372565,212,2.5,4187392147,233,92,4187372561,140,56.8,4178511349,56,Left,4187372563,141,94.6,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424045,92,74,1,7,24,cbip96wzs3jc2xadoluhhxotl,1,44.6,6.6,2023-04-10T00:12:39.706Z,2023-04-14T14:01:55Z,4187392157,233,85,4178511311,56,Back,4178511313,285,,,,,,,,,,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424093,86,5,1,7,25,ew2zirzye0sw1txr2m33nr25y,1,50.6,101.6,2023-04-10T00:12:40.571Z,2023-04-10T02:14:04Z,4178511613,347,,4178511621,233,93,4178511611,56,Left,,,,,,,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424047,93,5,1,7,25,cbip96wzs3jc2xadoluhhxotl,0,49.4,-1.6,2023-04-10T00:12:40.571Z,2023-04-10T00:12:46Z,4178511321,347,,4178511319,56,Back,4178511627,233,86,,,,,,,,,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424125,87,1,1,7,31,ew2zirzye0sw1txr2m33nr25y,1,51.2,100,2023-04-10T00:12:46.180Z,2023-04-10T00:12:50Z,4178511737,56,Back,4178511741,141,90.0,4178511743,212,12.4,4178511739,140,41.7,4178511735,107,,4178511747,213,3.8,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424149,88,1,1,7,35,ew2zirzye0sw1txr2m33nr25y,1,37.3,90.6,2023-04-10T00:12:50.100Z,2023-04-10T00:12:55Z,4178511901,140,18.8,4178511899,56,Back,4178511905,212,19.7,4178511903,141,85.6,4178511907,213,3.3,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424171,89,1,1,7,40,ew2zirzye0sw1txr2m33nr25y,1,18.8,85.6,2023-04-10T00:12:55.124Z,2023-04-10T00:12:58Z,4178512037,141,57.8,4178512039,212,21.9,4178512033,56,Back,4178512041,213,4.2,4178512035,140,8.2,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424185,90,1,1,7,43,ew2zirzye0sw1txr2m33nr25y,1,9,54.9,2023-04-10T00:12:58.581Z,2023-04-10T00:13:01Z,4178512123,140,14.5,4178512129,213,5.2,4178512127,212,13.1,4178512125,141,37.6,4178512119,56,Back,,,,,,,,,,tovg87rxcrz5i06ubaq99nxm,E. De La Cerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424205,91,1,1,7,46,ew2zirzye0sw1txr2m33nr25y,1,20.1,36,2023-04-10T00:13:01.124Z,2023-04-10T00:13:03Z,4178512227,140,22.3,4178512231,212,27.0,4178512233,213,1.5,4178512229,141,75.6,4178512225,56,Back,,,,,,,,,,dqa88ma3jbk33lsyzo45uy2cq,A. Cano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424227,92,1,1,7,48,ew2zirzye0sw1txr2m33nr25y,1,24.4,77,2023-04-10T00:13:03.300Z,2023-04-10T00:13:06Z,4178512339,212,25.9,4178512333,56,Back,4178512335,140,46.2,4178512341,213,0.5,4178512337,141,94.7,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424239,93,1,1,7,51,ew2zirzye0sw1txr2m33nr25y,1,46.2,94.7,2023-04-10T00:13:06.004Z,2023-04-14T13:34:47Z,4187373381,168,,4178512387,140,61.4,4178512389,141,85.3,4178512393,213,5.9,4178512391,212,17.2,4178512385,56,Left,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424245,94,1,1,7,52,ew2zirzye0sw1txr2m33nr25y,1,61.4,85.3,2023-04-10T00:13:07.765Z,2023-04-10T00:13:09Z,4178512437,141,72.4,4178512439,212,11.6,4178512433,56,Center,4178512441,213,4.0,4178512435,140,54.1,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424269,95,1,1,7,54,ew2zirzye0sw1txr2m33nr25y,1,58.1,69.7,2023-04-10T00:13:09.605Z,2023-04-10T00:13:13Z,4178512581,140,74.8,4178512585,212,17.8,4178512583,141,73.9,4178512579,56,Center,4178512587,213,0.2,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533078843,970,61,1,7,56,ew2zirzye0sw1txr2m33nr25y,0,74.1,71.5,2023-04-10T00:13:11.849Z,2023-04-14T13:35:50Z,4187374161,56,Center,,,,,,,,,,,,,,,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424289,94,12,1,7,58,cbip96wzs3jc2xadoluhhxotl,1,19.4,30.3,2023-04-10T00:13:13.270Z,2023-04-14T14:01:53Z,4178512681,56,Back,4187373939,140,22.1,4187392097,233,96,4187373945,213,5.9,4187373941,141,28.7,4187373943,212,3.0,4187374017,397,,,,,58mom000tx2bmmibqfls18mqc,N. Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424271,96,74,1,7,58,ew2zirzye0sw1txr2m33nr25y,1,79.8,70.2,2023-04-10T00:13:13.271Z,2023-04-14T14:01:53Z,4178512591,56,Center,4187373995,285,,4187392101,233,94,4187373993,397,,,,,,,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424291,97,1,1,8,0,ew2zirzye0sw1txr2m33nr25y,0,79.5,77.9,2023-04-10T00:13:15.029Z,2023-04-10T00:13:16Z,4178512701,141,84.4,4178512705,213,0.6,4178512703,212,7.5,4178512697,56,Left,4178512699,140,85.3,,,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424303,95,8,1,8,2,cbip96wzs3jc2xadoluhhxotl,1,14.6,13.3,2023-04-10T00:13:17.658Z,2023-04-14T13:36:50Z,4187374877,383,,4178512737,56,Back,,,,,,,,,,,,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424307,96,49,1,8,3,cbip96wzs3jc2xadoluhhxotl,1,21.2,7.6,2023-04-10T00:13:18.018Z,2023-04-14T13:36:58Z,,,,,,,,,,,,,,,,,,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424325,97,4,1,8,4,cbip96wzs3jc2xadoluhhxotl,1,23.2,11.6,2023-04-10T00:13:19.924Z,2023-04-14T13:37:00Z,4178512861,265,,4178512857,56,Back,4178512863,285,,4178512885,233,98,4178512859,152,,4178512855,13,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424323,98,4,1,8,4,ew2zirzye0sw1txr2m33nr25y,0,76.8,88.4,2023-04-10T00:13:19.925Z,2023-04-14T13:37:04Z,4178512835,56,Left,4178512839,265,,4178512833,13,,4178512841,286,,4178512895,233,97,4178512837,152,,,,,,,,641y4ji285n1knqul0flhzsyy,R. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424393,98,1,1,8,23,cbip96wzs3jc2xadoluhhxotl,0,26.9,8.2,2023-04-10T00:13:38.586Z,2023-04-10T00:13:42Z,4178513403,152,,4178513409,140,64.1,4178513405,56,Right,4178513417,1,,4178513399,155,,4178513415,213,0.1,4178513411,141,16.8,4178513413,212,39.5,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,4178513397,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424397,99,1,1,8,27,ew2zirzye0sw1txr2m33nr25y,1,27,65.1,2023-04-10T00:13:42.500Z,2023-04-10T00:13:44Z,4178513439,140,38.7,4178513435,3,,4178513441,141,69.1,4178513445,213,0.2,4178513437,56,Back,4178513443,212,12.6,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424399,100,49,1,8,28,ew2zirzye0sw1txr2m33nr25y,1,38.7,69.1,2023-04-10T00:13:43.957Z,2023-04-10T00:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424409,101,1,1,8,29,ew2zirzye0sw1txr2m33nr25y,1,38.7,69.1,2023-04-10T00:13:44.198Z,2023-04-10T00:13:45Z,4178513497,140,31.8,4178513503,213,2.1,4178513499,141,88.4,4178513495,56,Back,4178513501,212,15.0,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424417,102,1,1,8,30,ew2zirzye0sw1txr2m33nr25y,0,31.8,88.4,2023-04-10T00:13:45.236Z,2023-04-10T00:13:46Z,4178513523,56,Back,4178513529,212,14.1,4178513531,213,6.1,4178513527,141,84.7,4178513525,140,45.0,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424423,99,49,1,8,31,cbip96wzs3jc2xadoluhhxotl,1,59.3,15.2,2023-04-10T00:13:46.954Z,2023-04-10T00:13:47Z,,,,,,,,,,,,,,,,,,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424435,100,61,1,8,32,cbip96wzs3jc2xadoluhhxotl,1,56.7,15,2023-04-10T00:13:47.658Z,2023-04-14T13:38:37Z,4178513613,56,Right,,,,,,,,,,,,,,,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424465,101,1,1,8,34,cbip96wzs3jc2xadoluhhxotl,1,41.7,17.6,2023-04-10T00:13:49.546Z,2023-04-10T00:13:53Z,4178513813,212,9.6,4178513807,56,Back,4178513815,213,3.2,4178513811,141,16.8,4178513809,140,32.6,,,,,,,,,,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424497,102,1,1,8,38,cbip96wzs3jc2xadoluhhxotl,1,30.9,22.3,2023-04-10T00:13:53.850Z,2023-04-10T00:13:58Z,4178513987,140,18.7,4178513983,56,Back,4178513993,212,16.9,4178513995,213,2.4,4178513991,141,38.6,,,,,,,,,,58mom000tx2bmmibqfls18mqc,N. Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424511,103,1,1,8,43,cbip96wzs3jc2xadoluhhxotl,1,18.8,48.5,2023-04-10T00:13:58.665Z,2023-04-14T13:38:52Z,4178514047,213,1.2,4178514039,56,Back,4178514043,141,63.1,4178514045,212,10.5,4178514041,140,22.0,,,,,,,,,,2ig362xub2syd45v3usgymbkk,F. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424525,104,1,1,8,46,cbip96wzs3jc2xadoluhhxotl,1,22.3,57.4,2023-04-10T00:14:01.721Z,2023-04-10T00:14:04Z,4178514153,212,14.7,4178514151,141,35.8,4178514147,56,Back,4178514149,140,22.6,4178514155,213,4.7,,,,,,,,,,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424535,105,1,1,8,49,cbip96wzs3jc2xadoluhhxotl,1,21.7,33,2023-04-10T00:14:04.169Z,2023-04-10T00:14:06Z,4178514203,141,22.5,4178514205,212,20.8,4178514201,140,40.3,4178514207,213,5.9,4178514199,56,Back,,,,,,,,,,58mom000tx2bmmibqfls18mqc,N. Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424543,106,1,1,8,51,cbip96wzs3jc2xadoluhhxotl,1,40,23,2023-04-10T00:14:06.153Z,2023-04-10T00:14:07Z,4178514259,141,31.4,4178514255,56,Back,4178514261,212,6.0,4178514257,140,41.6,4178514263,213,1.3,,,,,,,,,,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424559,103,45,1,8,52,ew2zirzye0sw1txr2m33nr25y,0,56.4,69.5,2023-04-10T00:14:07.834Z,2023-04-10T00:14:11Z,4178514407,233,107,4178514347,56,Center,4178514349,285,,,,,,,,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424551,107,3,1,8,52,cbip96wzs3jc2xadoluhhxotl,1,43.6,30.5,2023-04-10T00:14:07.834Z,2023-04-14T13:39:13Z,4187376757,465,,4178514305,286,,4178514393,233,103,4178514303,56,Back,,,,,,,,,,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424553,108,61,1,8,53,cbip96wzs3jc2xadoluhhxotl,1,42.5,25.3,2023-04-10T00:14:08.970Z,2023-04-14T13:39:31Z,4178514307,56,Back,,,,,,,,,,,,,,,,,,,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533079403,778,3,1,8,54,cbip96wzs3jc2xadoluhhxotl,1,47,13.3,2023-04-10T00:14:09.098Z,2023-04-14T14:01:56Z,4187377741,56,Back,4187377809,464,,4187377743,286,,4187392209,233,971,,,,,,,,,,,,,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533079407,971,45,1,8,54,ew2zirzye0sw1txr2m33nr25y,0,53,86.7,2023-04-10T00:14:09.098Z,2023-04-14T14:01:56Z,4187377761,285,,4187392217,233,778,4187377759,56,Left,,,,,,,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424571,109,61,1,8,57,cbip96wzs3jc2xadoluhhxotl,0,51,9.7,2023-04-10T00:14:12.313Z,2023-04-14T13:39:45Z,4178514433,56,Right,,,,,,,,,,,,,,,,,,,,,,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424585,104,49,1,8,58,ew2zirzye0sw1txr2m33nr25y,1,39.6,93.3,2023-04-10T00:14:13.309Z,2023-04-14T13:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424591,105,1,1,8,58,ew2zirzye0sw1txr2m33nr25y,1,39.6,93.3,2023-04-10T00:14:13.517Z,2023-04-14T13:40:36Z,4178514551,213,5.4,4178514547,141,80.5,4178514549,212,11.7,4178514543,56,Back,4178514545,140,47.0,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424615,106,1,1,8,59,ew2zirzye0sw1txr2m33nr25y,1,47,80.5,2023-04-10T00:14:14.844Z,2023-04-14T13:40:50Z,4178514683,140,48.5,4178514689,213,4.9,4178514687,212,7.3,4178514681,56,Back,4178514685,141,70.0,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533079473,972,3,1,9,0,ew2zirzye0sw1txr2m33nr25y,0,52.8,77.2,2023-04-10T00:14:15.848Z,2023-04-14T13:41:02Z,4187378237,286,,4187378239,465,,4187378241,467,e2olfsduxvaqsx6rdbaasa356,4187378235,56,Center,,,,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424619,107,4,1,9,2,ew2zirzye0sw1txr2m33nr25y,1,53.8,73.8,2023-04-10T00:14:17.417Z,2023-04-10T00:14:20Z,4178514707,13,,4178514711,152,,4178514719,233,110,4178514713,265,,4178514709,56,Center,4178514717,286,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424607,110,4,1,9,2,cbip96wzs3jc2xadoluhhxotl,0,46.2,26.2,2023-04-10T00:14:17.418Z,2023-04-10T00:14:20Z,4178514759,233,107,4178514637,265,,4178514639,285,,4178514633,56,Back,4178514635,152,,4178514631,13,,,,,,,,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424699,110,1,1,9,7,ew2zirzye0sw1txr2m33nr25y,1,56.6,74.7,2023-04-10T00:14:22.012Z,2023-04-14T13:41:17Z,4178515135,5,,4178515147,213,0.8,4178515139,56,Left,4178515143,141,95.3,4178515141,140,70.3,4178515145,212,20.1,4178515137,152,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424641,108,43,1,9,7,ew2zirzye0sw1txr2m33nr25y,1,0,0,2023-04-10T00:14:22.234Z,2023-04-14T13:41:11Z,4178514845,344,0,4187378403,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424655,109,43,1,9,9,ew2zirzye0sw1txr2m33nr25y,1,0,0,2023-04-10T00:14:24.836Z,2023-04-14T13:41:13Z,4187378419,144,79,4178514903,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424739,111,2,1,9,13,ew2zirzye0sw1txr2m33nr25y,1,86.1,85.7,2023-04-10T00:14:28.188Z,2023-04-14T13:41:33Z,4178515331,140,94.5,4178515329,56,Left,4178515327,7,1bmbt6h6bsiimpzxt07cqwfvu,4178515333,141,82.0,,,,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531424731,111,55,1,9,13,cbip96wzs3jc2xadoluhhxotl,1,6.4,29.3,2023-04-10T00:14:28.189Z,2023-04-14T13:41:35Z,,,,,,,,,,,,,,,,,,,,,,,,,58mom000tx2bmmibqfls18mqc,N. Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
