id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2538287055,859,7,1,16,35,8ijkk62897so5r3bq0wgwx4bu,1,43.2,87.9,2023-04-17T00:22:09.502Z,2023-04-23T19:10:00Z,4215004527,384,,4215326769,233,869,4215004525,285,,4215004523,56,Back,,,,,,,,,,,,,al111zqt4j4b3yg8064d9cep6,D. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993565,153,49,1,16,36,8ijkk62897so5r3bq0wgwx4bu,1,48.4,88.3,2023-04-17T00:22:11.076Z,2023-04-23T17:51:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993581,154,1,1,16,37,8ijkk62897so5r3bq0wgwx4bu,1,43.6,91.9,2023-04-17T00:22:11.980Z,2023-04-23T17:51:00Z,4197516571,140,39.9,4197516575,212,7.3,4197516569,56,Back,4197516577,213,4.2,4197516573,141,82.8,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538288353,860,1,1,16,39,8ijkk62897so5r3bq0wgwx4bu,1,43,84.7,2023-04-17T00:22:13.503Z,2023-04-23T17:51:47Z,4215011353,141,88.5,4215011357,213,0.1,4215011349,56,Left,4215011351,140,60.4,4215011355,212,18.5,,,,,,,,,,al111zqt4j4b3yg8064d9cep6,D. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535011899,411,43,1,16,47,eo64tqkioegeb09iice2hf8bt,1,0,0,2023-04-17T00:22:21.119Z,2023-04-17T02:15:58Z,4197612237,212,11.1,4197612233,140,57.8,4197612231,56,Right,4197612235,141,4.6,4197726981,144,1,4197612239,213,3.7,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993597,155,1,1,16,47,8ijkk62897so5r3bq0wgwx4bu,1,69.7,90.8,2023-04-17T00:22:21.852Z,2023-04-23T17:52:10Z,4197516661,141,73.2,4197516665,213,4.6,4197516659,140,68.8,4197516657,56,Center,4197516663,212,12.0,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993609,156,61,1,16,48,8ijkk62897so5r3bq0wgwx4bu,0,64.4,68.5,2023-04-17T00:22:22.411Z,2023-04-23T17:52:11Z,4197516727,56,Center,,,,,,,,,,,,,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538288839,870,61,1,16,48,eo64tqkioegeb09iice2hf8bt,1,40.4,39.2,2023-04-17T00:22:22.952Z,2023-04-23T17:52:26Z,4215014123,56,Back,,,,,,,,,,,,,,,,,,,,,,dvk85r457e15hg0pw5rig0222,J. Herdman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535011903,412,43,1,16,49,eo64tqkioegeb09iice2hf8bt,1,0,0,2023-04-17T00:22:24.118Z,2023-04-17T02:16:03Z,4197612251,286,0,4197612249,56,Back,4197727033,144,50,,,,,,,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535034181,817,43,1,16,50,8ijkk62897so5r3bq0wgwx4bu,1,0,0,2023-04-17T00:22:24.119Z,2023-04-17T02:15:59Z,4197727013,144,7,4197726615,56,Center,4197726617,285,0,4197726619,233,412,,,,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993619,152,49,1,16,56,eo64tqkioegeb09iice2hf8bt,1,36.4,48.9,2023-04-17T00:22:30.268Z,2023-04-17T00:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993627,153,3,1,16,57,eo64tqkioegeb09iice2hf8bt,0,35.8,46.2,2023-04-17T00:22:31.516Z,2023-04-23T17:53:00Z,4215016819,464,,4197516797,286,,4197517067,233,157,4197516795,56,Back,,,,,,,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993667,157,7,1,16,57,8ijkk62897so5r3bq0wgwx4bu,0,64.2,53.8,2023-04-17T00:22:31.517Z,2023-04-23T17:52:57Z,4197517059,233,153,4197517033,56,Center,4197517035,285,,4215016639,385,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993647,154,61,1,17,0,eo64tqkioegeb09iice2hf8bt,1,33,51.8,2023-04-17T00:22:34.125Z,2023-04-17T00:22:34Z,4197516915,56,Back,,,,,,,,,,,,,,,,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993669,158,61,1,17,2,8ijkk62897so5r3bq0wgwx4bu,0,65.5,46.7,2023-04-17T00:22:36.756Z,2023-04-23T17:53:10Z,4197517037,56,Center,,,,,,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993677,155,1,1,17,2,eo64tqkioegeb09iice2hf8bt,0,28.8,56.6,2023-04-17T00:22:37.101Z,2023-04-17T00:22:38Z,4197517077,141,54.6,4197517081,213,6.0,4197517073,56,Back,4197517079,212,5.0,4197517071,157,,4197517075,140,33.4,4197517083,1,,,,,1qfm9519iq3jailrtnk9c0nbo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993745,159,49,1,17,3,8ijkk62897so5r3bq0wgwx4bu,1,26.6,13.9,2023-04-17T00:22:37.243Z,2023-04-23T17:53:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538290463,861,1,1,17,4,8ijkk62897so5r3bq0wgwx4bu,1,28.3,15.3,2023-04-17T00:22:38.153Z,2023-04-23T17:54:20Z,4215023265,212,16.2,4215023261,140,21.3,4215023267,213,2.0,4215023263,141,36.6,4215023259,56,Back,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993771,160,1,1,17,12,8ijkk62897so5r3bq0wgwx4bu,1,21.7,40.4,2023-04-17T00:22:46.499Z,2023-04-17T00:22:49Z,4197517533,213,1.3,4197517527,140,26.1,4197517525,56,Back,4197517531,212,20.5,4197517529,141,69.7,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993797,161,1,1,17,14,8ijkk62897so5r3bq0wgwx4bu,1,27.6,74.5,2023-04-17T00:22:48.947Z,2023-04-17T00:22:53Z,4197517709,141,67.5,4197517711,212,7.7,4197517705,56,Back,4197517707,140,33.4,4197517713,213,5.6,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993807,162,1,1,17,18,8ijkk62897so5r3bq0wgwx4bu,1,35.9,66.4,2023-04-17T00:22:52.428Z,2023-04-17T00:36:33Z,4197517747,141,88.0,4197517753,1,,4197517743,56,Left,4197517749,212,32.6,4197517751,213,0.5,4197517745,140,63.6,4197517741,155,,,,,al111zqt4j4b3yg8064d9cep6,D. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993809,163,61,1,17,18,8ijkk62897so5r3bq0wgwx4bu,0,60.7,86.6,2023-04-17T00:22:52.763Z,2023-04-17T00:36:32Z,4197517757,56,Left,,,,,,,,,,,,,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993803,156,49,1,17,20,eo64tqkioegeb09iice2hf8bt,1,27.9,15.9,2023-04-17T00:22:54.205Z,2023-04-17T00:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993815,157,1,1,17,20,eo64tqkioegeb09iice2hf8bt,1,27.9,15.9,2023-04-17T00:22:54.333Z,2023-04-17T00:22:58Z,4197517835,140,4.6,4197517839,212,30.3,4197517837,141,42.2,4197517833,56,Back,4197517841,213,2.5,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993827,158,1,1,17,24,eo64tqkioegeb09iice2hf8bt,1,4.6,42.2,2023-04-17T00:22:58.429Z,2023-04-17T00:23:00Z,4197517903,141,73.0,4197517907,213,1.2,4197517899,56,Back,4197517905,212,22.2,4197517901,140,11.6,,,,,,,,,,6cdhdb44atdm9b3n7swgi002y,M. Anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993845,159,1,1,17,26,eo64tqkioegeb09iice2hf8bt,0,11.4,72.1,2023-04-17T00:23:00.573Z,2023-04-17T00:23:03Z,4197518003,141,93.8,4197517999,56,Back,4197518001,140,24.1,4197518005,212,19.9,4197518007,213,0.8,,,,,,,,,,3yk1gwm7jptmbal0vcwr24is4,F. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993859,164,8,1,17,27,8ijkk62897so5r3bq0wgwx4bu,1,74.1,14.7,2023-04-17T00:23:01.884Z,2023-04-23T17:54:33Z,4215023277,383,,4197518069,56,Right,,,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993861,165,49,1,17,28,8ijkk62897so5r3bq0wgwx4bu,1,75.8,16.2,2023-04-17T00:23:02.540Z,2023-04-23T17:54:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993895,166,1,1,17,29,8ijkk62897so5r3bq0wgwx4bu,1,87.5,15.5,2023-04-17T00:23:03.588Z,2023-04-23T17:55:01Z,4197518185,155,,4197518661,210,13,4197518183,2,,4197518663,154,,4197518187,56,Center,4197518195,213,1.5,4197518191,141,48.2,4215024875,72,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,4197518189,140,89.2,4197518193,212,22.3,,4215024873,223,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2534993899,167,13,1,17,30,8ijkk62897so5r3bq0wgwx4bu,1,89.2,48.2,2023-04-17T00:23:04.693Z,2023-04-23T17:55:01Z,4197518415,328,,4197518411,15,,4197518677,103,26.4,4197518667,29,,4197518209,56,Center,4197518671,55,166,4197518665,84,,4197518675,102,41.7,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,4197518681,231,49.5,4197518205,22,,,4197518679,230,4197518669,154,,4197518207,17,,,,,,,,,,,,,,,,98.9,,,,,,,
2534993889,160,5,1,17,36,eo64tqkioegeb09iice2hf8bt,1,-1.2,60,2023-04-17T00:23:10.142Z,2023-04-17T00:23:13Z,4197518293,233,168,4197518177,346,,4197518175,56,Back,,,,,,,,,,,,,,,,1qfm9519iq3jailrtnk9c0nbo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534993909,168,5,1,17,36,8ijkk62897so5r3bq0wgwx4bu,0,101.2,40,2023-04-17T00:23:10.142Z,2023-04-17T02:27:16Z,4197518297,233,160,4197518247,56,Center,4197518249,346,,,,,,,,,,,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994021,161,1,1,17,53,eo64tqkioegeb09iice2hf8bt,1,3,49.6,2023-04-17T00:23:27.758Z,2023-04-17T00:23:29Z,4197518793,124,,4197518803,213,1.1,4197518797,140,8.7,4197518807,237,,4197518799,141,65.5,4197518801,212,12.4,4197518795,56,Back,,,,6cdhdb44atdm9b3n7swgi002y,M. Anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994079,162,1,1,17,54,eo64tqkioegeb09iice2hf8bt,1,8.7,65.5,2023-04-17T00:23:28.894Z,2023-04-17T00:23:35Z,4197519139,141,30.1,4197519137,140,9.5,4197519135,56,Back,4197519143,213,4.7,4197519141,212,24.1,,,,,,,,,,3yk1gwm7jptmbal0vcwr24is4,F. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994091,163,1,1,18,0,eo64tqkioegeb09iice2hf8bt,1,16.8,22.4,2023-04-17T00:23:34.941Z,2023-04-17T00:23:37Z,4197519191,140,9.8,4197519195,212,14.7,4197519189,56,Back,4197519197,213,2.1,4197519193,141,41.2,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994127,164,1,1,18,3,eo64tqkioegeb09iice2hf8bt,1,9.7,40.7,2023-04-17T00:23:37.645Z,2023-04-17T00:23:43Z,4197519365,213,1.4,4197519361,141,72.6,4197519363,212,22.2,4197519357,56,Back,4197519359,140,14.3,,,,,,,,,,6cdhdb44atdm9b3n7swgi002y,M. Anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994161,165,1,1,18,9,eo64tqkioegeb09iice2hf8bt,1,29.6,76.6,2023-04-17T00:23:43.838Z,2023-04-17T00:23:47Z,4197519543,141,47.3,4197519539,56,Back,4197519545,212,21.4,4197519541,140,22.1,4197519547,213,4.3,,,,,,,,,,3yk1gwm7jptmbal0vcwr24is4,F. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994171,166,1,1,18,13,eo64tqkioegeb09iice2hf8bt,1,30.6,38.5,2023-04-17T00:23:47.694Z,2023-04-17T00:23:49Z,4197519585,56,Back,4197519593,213,4.9,4197519589,141,8.8,4197519587,140,33.5,4197519591,212,20.4,,,,,,,,,,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994211,167,1,1,18,15,eo64tqkioegeb09iice2hf8bt,0,33.1,8,2023-04-17T00:23:49.790Z,2023-04-17T00:23:55Z,4197519803,212,15.3,4197519799,141,3.1,4197519791,56,Back,4197519795,140,47.3,4197519805,213,6.1,,,,,,,,,,2z2u3vezttpjwfwf2yc6aelg4,T. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994257,169,61,1,18,24,8ijkk62897so5r3bq0wgwx4bu,0,39.5,85.4,2023-04-17T00:23:58.192Z,2023-04-23T17:55:26Z,4197520005,56,Back,,,,,,,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994247,168,50,1,18,25,eo64tqkioegeb09iice2hf8bt,1,55.2,20.4,2023-04-17T00:23:59.230Z,2023-04-17T02:14:57Z,4197725905,233,170,4197519985,286,,4197519983,56,Right,,,,,,,,,,,,,,,,bh7fb8v7o5wynmapdhlth594a,A. Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994315,170,7,1,18,25,8ijkk62897so5r3bq0wgwx4bu,1,44.8,79.6,2023-04-17T00:23:59.231Z,2023-04-23T17:55:41Z,4197725897,233,168,4197520199,56,Back,4197520201,285,,4215028223,383,,,,,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994391,174,49,1,18,26,8ijkk62897so5r3bq0wgwx4bu,1,48.3,72.3,2023-04-17T00:24:00.299Z,2023-04-23T17:57:04Z,,,,,,,,,,,,,,,,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994437,175,1,1,18,26,8ijkk62897so5r3bq0wgwx4bu,1,49,67.6,2023-04-17T00:24:00.651Z,2023-04-23T17:57:09Z,4197520667,56,Back,4197520673,212,9.6,4197520671,141,67.4,4197520675,213,3.2,4197520669,140,39.9,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994455,176,1,1,18,27,8ijkk62897so5r3bq0wgwx4bu,1,45,62.7,2023-04-17T00:24:01.194Z,2023-04-23T17:57:12Z,4197520757,141,54.2,4197520753,56,Back,4197520755,140,49.9,4197520759,212,7.7,4197520761,213,5.4,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538292847,863,1,1,18,28,8ijkk62897so5r3bq0wgwx4bu,1,51.8,53,2023-04-17T00:24:02.903Z,2023-04-23T17:57:32Z,4215037493,213,5.7,4215037485,56,Center,4215037487,140,63.9,4215037489,141,41.5,4215037491,212,14.9,,,,,,,,,,65aavg4ibp2tyjlyd0o7c7d3o,P. Rudisill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994465,177,1,1,18,30,8ijkk62897so5r3bq0wgwx4bu,1,69.7,28.1,2023-04-17T00:24:04.811Z,2023-04-23T17:58:38Z,4197520809,141,17.8,4197520811,212,9.1,4197520805,56,Right,4197520807,140,75.2,4197520813,213,5.4,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994547,179,1,1,18,31,8ijkk62897so5r3bq0wgwx4bu,1,77.4,14.3,2023-04-17T00:24:05.978Z,2023-04-23T17:58:49Z,4197521129,140,87.2,4197521137,213,0.1,4197521125,56,Right,4197521135,212,10.4,4197521133,141,16.1,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994521,178,1,1,18,32,8ijkk62897so5r3bq0wgwx4bu,1,84.3,16.1,2023-04-17T00:24:06.378Z,2023-04-23T17:58:58Z,4197521021,140,72.5,4197521025,212,14.5,4197521027,213,2.6,4197521023,141,27.2,4197521019,56,Center,,,,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994565,181,1,1,18,35,8ijkk62897so5r3bq0wgwx4bu,1,70.5,27.2,2023-04-17T00:24:09.602Z,2023-04-23T18:00:08Z,4197521223,140,78.2,4197521221,56,Center,4197521225,141,22.9,4197521227,212,8.6,4197521229,213,5.9,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538294921,865,43,1,18,41,8ijkk62897so5r3bq0wgwx4bu,1,0,0,2023-04-17T00:24:15.169Z,2023-04-23T19:19:48Z,4215049067,212,10.2,4215372945,144,1,4215049063,140,91.6,4215049069,213,4.2,4215049065,141,12.1,4215049061,56,Right,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994559,180,1,1,18,44,8ijkk62897so5r3bq0wgwx4bu,1,77.9,24.6,2023-04-17T00:24:18.585Z,2023-04-23T18:00:16Z,4197521187,56,Center,4215047143,155,,4197521193,212,17.1,4197521189,140,94.0,4197521191,141,28.3,4197521195,213,0.1,,,,,,,okf3cwwp4y2zzqt67yfa5mac,A. Alcalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538295031,866,1,1,18,45,8ijkk62897so5r3bq0wgwx4bu,1,93.6,9.2,2023-04-17T00:24:19.669Z,2023-04-23T18:00:19Z,4215049869,56,Right,4215049871,140,78.3,4215049875,212,16.6,4215049873,141,3.2,4215049877,213,3.4,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538295399,867,1,1,18,48,8ijkk62897so5r3bq0wgwx4bu,1,78.3,3.2,2023-04-17T00:24:22.737Z,2023-04-23T18:00:38Z,4215052075,212,7.3,4215052071,141,13.6,4215052077,213,1.3,4215052067,140,80.1,4215052063,56,Right,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538295409,868,1,1,18,50,8ijkk62897so5r3bq0wgwx4bu,0,74.1,14.4,2023-04-17T00:24:24.302Z,2023-04-23T18:00:39Z,4215052203,140,84.3,4215052199,56,Right,4215052205,141,16.7,4215052209,213,0.1,4215052207,212,10.8,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994553,169,49,1,18,58,eo64tqkioegeb09iice2hf8bt,1,20,89,2023-04-17T00:24:32.224Z,2023-04-17T00:24:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1qfm9519iq3jailrtnk9c0nbo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994561,170,1,1,18,58,eo64tqkioegeb09iice2hf8bt,1,20,89,2023-04-17T00:24:32.335Z,2023-04-17T00:24:33Z,4197521203,56,Back,4197521209,212,23.0,4197521207,141,64.4,4197521211,213,5.5,4197521205,140,35.0,,,,,,,,,,1qfm9519iq3jailrtnk9c0nbo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994607,171,1,1,18,58,eo64tqkioegeb09iice2hf8bt,1,35,64.4,2023-04-17T00:24:32.599Z,2023-04-17T02:19:42Z,4197521413,212,18.2,4197521415,213,5.2,4197521409,140,42.6,4197521411,141,40.3,4197521407,56,Back,,,,,,,,,,6yqcj6z7ok9bkkvy57awg82y1,G. Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994615,172,1,1,18,58,eo64tqkioegeb09iice2hf8bt,0,59.1,37.6,2023-04-17T00:24:32.720Z,2023-04-17T02:19:40Z,4197521461,213,6.1,4197521453,56,Center,4197521455,140,73.5,4197521459,212,15.4,4197521457,141,33.4,,,,,,,,,,f2ljfjpu8uqmt3p3833jz692i,J. Ngando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994627,182,49,1,19,7,8ijkk62897so5r3bq0wgwx4bu,1,28.5,62.1,2023-04-17T00:24:41.282Z,2023-04-17T00:24:41Z,,,,,,,,,,,,,,,,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994659,183,1,1,19,7,8ijkk62897so5r3bq0wgwx4bu,1,30,60.5,2023-04-17T00:24:41.761Z,2023-04-17T00:24:46Z,4197521669,141,50.3,4197521665,56,Back,4197521671,212,7.2,4197521673,213,5.0,4197521667,140,31.7,,,,,,,,,,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994677,184,1,1,19,12,8ijkk62897so5r3bq0wgwx4bu,1,31.1,34.2,2023-04-17T00:24:46.370Z,2023-04-17T00:24:49Z,4197521753,140,22.2,4197521751,56,Back,4197521755,141,58.8,4197521757,212,19.2,4197521759,213,2.1,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994701,185,1,1,19,15,8ijkk62897so5r3bq0wgwx4bu,1,22.4,60.8,2023-04-17T00:24:49.538Z,2023-04-17T00:24:52Z,4197521865,213,6.0,4197521861,141,56.9,4197521857,56,Back,4197521859,140,30.0,4197521863,212,8.4,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994731,186,1,1,19,18,8ijkk62897so5r3bq0wgwx4bu,1,31.5,51,2023-04-17T00:24:52.418Z,2023-04-17T00:24:56Z,4197521989,212,16.7,4197521987,141,30.3,4197521985,140,23.0,4197521983,56,Back,4197521991,213,4.1,,,,,,,,,,al111zqt4j4b3yg8064d9cep6,D. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994763,187,1,1,19,21,8ijkk62897so5r3bq0wgwx4bu,1,25.1,27.3,2023-04-17T00:24:55.906Z,2023-04-17T00:24:59Z,4197522113,213,6.0,4197522107,140,41.3,4197522105,56,Back,4197522109,141,20.9,4197522111,212,17.6,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994777,173,45,1,19,22,eo64tqkioegeb09iice2hf8bt,0,54.1,78.8,2023-04-17T00:24:56.297Z,2023-04-23T18:01:26Z,4197522213,285,,4197522231,233,188,4197522211,56,Center,,,,,,,,,,,,,,,,dvk85r457e15hg0pw5rig0222,J. Herdman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534994775,188,3,1,19,22,8ijkk62897so5r3bq0wgwx4bu,1,45.9,21.2,2023-04-17T00:24:56.297Z,2023-04-23T18:01:27Z,4197522209,286,,4197522207,56,Back,4215054571,465,,4197522219,233,173,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
